" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","301.8428016021"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"19","21802","-1266.9326531422","0.0071991936","0.2898286945","1.2728954734","575.3498329344","366.8175756244","208.5322573100","229.9984116391","299.2533863685","-69.2549747294","-75.3408543751","6.0858796456","147.3790553312","179.0591083012","-27.1847772638","-182.1279504569","154.9431731931","4.3264600030","9.7160912258","133.3365041024","0.0000000000","0.0000000000"
"20","27940","-1266.9618926244","0.0069917406","0.2968204351","1.2903269398","575.3672644007","366.9032666155","208.4639977852","230.0841026302","296.8518659447","-66.7677633145","-72.8703332629","6.1025699485","147.3167518897","177.4713516692","-27.9362376142","-182.3910731182","154.4548355039","4.3413011186","9.4958889744","133.4795617967","0.0000000000","0.0000000000"
"21","15341","-1266.9646535516","0.0069724635","0.3037928986","1.2919728994","575.3689103604","366.0109186624","209.3579916980","229.1917546771","296.6885865547","-67.4968318776","-73.6500998164","6.1532679388","147.7597117079","175.7942673079","-26.8653924611","-183.1299196731","156.2645272121","4.3847680050","10.3016876309","133.0732560720","0.0000000000","0.0000000000"
"22","27612","-1266.9847493085","0.0068337451","0.3106266437","1.3039532247","575.3808906857","366.9312967985","208.4495938872","230.1121328132","297.2238402760","-67.1117074628","-73.2062251912","6.0945177284","148.2427960169","176.4375858612","-27.4565416021","-181.7044648135","154.2479232114","4.2930298419","9.5847104731","134.3650557019","0.0000000000","0.0000000000"
"23","19571","-1266.9991329533","0.0067361544","0.3173627982","1.3125282063","575.3894656672","367.7322037449","207.6572619224","230.9130397595","303.6266643629","-72.7136246033","-78.9330210977","6.2193964944","146.8458975845","184.7889304508","-28.0081636725","-181.0753161095","153.0671524370","4.3506075022","10.0585374512","132.4367526311","0.0000000000","0.0000000000"
"24","24812","-1267.0001321245","0.0067294272","0.3240922254","1.3131238741","575.3900613350","366.7291038128","208.6609575222","229.9099398275","299.0074084654","-69.0974686380","-75.1915693580","6.0941007200","147.2415949368","179.0705744598","-27.3047609312","-182.3139114347","155.0091505035","4.3170423253","9.6987524446","133.2258001668","0.0000000000","0.0000000000"
"25","22391","-1267.0239738257","0.0065708837","0.3306631091","1.3273373888","575.4042748497","367.7392978967","207.6649769530","230.9201339114","303.6154432015","-72.6953092901","-78.8902263757","6.1949170856","146.8080821814","184.8156520305","-28.0082910104","-181.1545467196","153.1462557092","4.3520675743","10.0688016958","132.3872129113","0.0000000000","0.0000000000"
"26","25111","-1267.0511336492","0.0063948214","0.3370579305","1.3435290417","575.4204665027","368.2005486245","207.2199178782","231.3813846392","305.6055667046","-74.2257444457","-80.4118637414","6.1861192956","146.7331044582","187.1450285757","-28.2725663294","-180.8204574613","152.5478911320","4.3211785262","9.7502525850","132.6616733470","0.0000000000","0.0000000000"
"27","24507","-1267.0514272284","0.0063929443","0.3434508749","1.3437040625","575.4206415234","368.4625024543","206.9581390692","231.6433384689","305.0002236464","-73.3556531470","-79.7224693835","6.3668162365","146.5647380778","184.2251177528","-25.7896321842","-177.8784644997","152.0888323155","4.3641242198","10.0439937251","132.1566201329","0.0000000000","0.0000000000"
"28","15895","-1267.0681854897","0.0062867024","0.3497375772","1.3536947000","575.4306321609","369.6459719447","205.7846602163","232.8268079593","309.9706694591","-77.1438614998","-83.5251576644","6.3812961646","146.5864667861","189.3784224859","-25.9942198129","-177.1893216273","151.1951018143","4.3590343101","9.7324743080","132.4949581680","0.0000000000","0.0000000000"
"29","24635","-1267.1044900282","0.0060625599","0.3558001371","1.3753380838","575.4522755448","368.5232157891","206.9290597557","231.7040518038","306.2196374237","-74.5155856199","-80.7171064827","6.2015208627","146.5795822550","188.4252011330","-28.7851459643","-180.7269176916","151.9417717274","4.3196769125","9.3739858011","132.8859195414","0.0000000000","0.0000000000"
"30","27211","-1267.1103728285","0.0060269997","0.3618271368","1.3788451855","575.4557826464","368.4720947170","206.9836879294","231.6529307317","308.2775597893","-76.6246290577","-82.8736560605","6.2490270029","146.7380237012","189.2756040432","-27.7360679551","-180.4031393884","152.6670714334","4.3349185537","9.9744785824","132.4286265652","0.0000000000","0.0000000000"
"31","22161","-1267.1244602062","0.0059426904","0.3677698272","1.3872435438","575.4641810048","368.5474525986","206.9167284062","231.7282886133","306.8344795116","-75.1061908983","-81.4729961688","6.3668052705","147.0763287367","186.5131782206","-26.7550274457","-179.3468224893","152.5917950435","4.3952282298","10.1626984890","132.5184020179","0.0000000000","0.0000000000"
"32","22199","-1267.1368495846","0.0058695183","0.3736393455","1.3946296196","575.4715670806","368.2448792966","207.2266877840","231.4257153113","309.1847712860","-77.7629002570","-83.9744860822","6.2115858253","145.0594204799","192.9609160186","-28.8355652125","-180.3544947151","151.5189295025","4.2878177076","9.4752945791","131.2963081932","0.0000000000","0.0000000000"
"33","25196","-1267.1612304546","0.0057281448","0.3793674903","1.4091645662","575.4861020272","368.7861025909","206.6999994363","231.9669386055","308.6768702546","-76.7099316491","-82.8947390671","6.1848074180","146.4561402027","191.1778441235","-28.9571140716","-180.6871890200","151.7300749484","4.2974211977","9.3930308668","132.7656881382","0.0000000000","0.0000000000"
"34","21547","-1267.1689724639","0.0056839687","0.3850514589","1.4137800575","575.4907175184","369.4515692322","206.0391482862","232.6324052469","307.8916522416","-75.2592469947","-81.5989423091","6.3396953144","146.5799159069","187.8400055077","-26.5282691730","-177.6969641274","151.1686949544","4.3421171023","9.7752288173","132.4625699874","0.0000000000","0.0000000000"
"35","15912","-1267.1737901851","0.0056566507","0.3907081097","1.4166521994","575.4935896604","369.4185041392","206.0750855212","232.5993401538","307.4685749877","-74.8692348339","-81.1764585746","6.3072237408","146.5304194892","187.4638961566","-26.5257406581","-177.6958501550","151.1701094970","4.3451510410","9.7712643699","132.4140040783","0.0000000000","0.0000000000"
"36","25013","-1267.1811988656","0.0056148973","0.3963230070","1.4210689727","575.4980064337","366.5550974121","208.9429090216","229.7359334267","302.8686799402","-73.1327465135","-79.2197479353","6.0870014218","145.8972514319","184.4676949833","-27.4962664749","-181.8858622232","154.3895957483","4.2872469060","9.6283082437","131.9816962822","0.0000000000","0.0000000000"
"37","20067","-1267.2767495423","0.0051032246","0.4014262316","1.4780326490","575.5549701100","367.7239759401","207.8309941699","230.9048119547","300.0012852277","-69.0964732730","-75.2451090165","6.1486357435","147.4920155652","181.5638377957","-29.0545681332","-180.7651789186","151.7106107854","4.2587310077","9.2943720005","133.9389125570","0.0000000000","0.0000000000"
"38","21575","-1267.2884254771","0.0050439862","0.4064702178","1.4849933969","575.5619308579","368.4981299474","207.0638009105","231.6789659621","306.4981543890","-74.8191884269","-81.0160183464","6.1968299195","146.4313485967","188.8568799833","-28.7900741910","-180.8420903698","152.0520161788","4.3136741329","9.3786672755","132.7390071883","0.0000000000","0.0000000000"
"39","19453","-1267.3446432809","0.0047682477","0.4112384655","1.5185083115","575.5954457725","366.7290168178","208.8664289547","229.9098528325","294.2700366469","-64.3601838144","-70.3943078615","6.0341240471","148.9325559762","173.9699152667","-28.6324345960","-183.3469405468","154.7145059508","4.2587676309","9.5622295496","135.1115587957","0.0000000000","0.0000000000"
"40","24757","-1267.3771399422","0.0046157862","0.4158542517","1.5378815840","575.6148190450","367.2897571189","208.3250619261","230.4705931336","302.6736294662","-72.2030363326","-78.3951016710","6.1920653383","148.0114041440","184.1724673652","-29.5102420430","-184.0361255406","154.5258834976","4.3379665523","10.2192978823","133.4541397094","0.0000000000","0.0000000000"
"41","18173","-1267.4056335338","0.0044861220","0.4203403737","1.5548683787","575.6318058397","366.2093035811","209.4225022586","229.3901395957","295.5104194594","-66.1202798636","-72.1926867381","6.0724068744","147.7506837479","175.5585293189","-27.7987936074","-183.3918992026","155.5931055952","4.3249547608","10.0252178492","133.4005111379","0.0000000000","0.0000000000"
"42","19604","-1267.4102647339","0.0044653939","0.4248057675","1.5576293239","575.6345667849","366.6769344981","208.9576322868","229.8577705127","297.0610762282","-67.2033057154","-73.3434098693","6.1401041539","147.8348961454","177.0474354046","-27.8212553218","-183.5154186088","155.6941632870","4.3834202756","10.2070815421","133.2443943277","0.0000000000","0.0000000000"
"43","27393","-1267.4292582088","0.0043813809","0.4291871484","1.5689525107","575.6458899716","367.6726489155","207.9732410561","230.8534849302","301.4442089759","-70.5907240457","-76.7293373844","6.1386133387","147.7252359167","181.9515887206","-28.2326156614","-180.7134254348","152.4808097734","4.3273617813","9.8584024854","133.5394716500","0.0000000000","0.0000000000"
"44","22256","-1267.4565959997","0.0042632260","0.4334503745","1.5852502610","575.6621877219","365.2157083040","210.4464794179","228.3965443186","292.0953688849","-63.6795459065","-69.7026861378","6.0231402312","147.4229298201","172.3880494268","-27.7156103619","-185.3462945180","157.6306841560","4.3840604275","9.8762701001","133.1625992924","0.0000000000","0.0000000000"
"45","14563","-1267.4702308925","0.0042054919","0.4376558664","1.5933788651","575.6703163260","368.9582111413","206.7121051848","232.1390471559","304.6152459573","-72.4761988014","-78.8308878916","6.3546890901","147.1479864803","183.5324272999","-26.0651678229","-177.3574116185","151.2922437956","4.3402082266","10.0286651441","132.7791131097","0.0000000000","0.0000000000"
"46","15946","-1267.5062175751","0.0040568410","0.4417127073","1.6148327554","575.6917702164","367.1307828268","208.5609873896","230.3116188415","299.0999990253","-68.7883801839","-74.8927955020","6.1044153182","147.3335658763","178.8604821720","-27.0940490230","-182.0476360849","154.9535870618","4.3341757557","9.5656194498","133.4337706708","0.0000000000","0.0000000000"
"47","24489","-1267.5670481359","0.0038174170","0.4455301244","1.6510976202","575.7280350812","368.2930811666","207.4349539146","231.4739171812","302.8430364902","-71.3691193090","-77.5282471439","6.1591278349","147.5478310091","184.7077598000","-29.4125543189","-180.5445579598","151.1320036409","4.2700997588","9.3458796889","133.9318515614","0.0000000000","0.0000000000"
"48","22399","-1267.5889851426","0.0037345862","0.4492647105","1.6641756286","575.7411130895","365.8939297882","209.8471833013","229.0747658029","289.8200611669","-60.7452953640","-66.7761172450","6.0308218809","148.7312139416","168.6748406204","-27.5859933950","-184.7970566936","157.2110632985","4.3001433206","9.6610287380","134.7700418830","0.0000000000","0.0000000000"
"49","24333","-1267.5955921998","0.0037099929","0.4529747034","1.6681145045","575.7450519655","369.5561512773","206.1889006882","232.7369872920","307.4571179933","-74.7071342526","-81.0002462174","6.2931119648","146.4481680095","187.6737963516","-26.6648463678","-177.8184042854","151.1535579175","4.3324395126","9.7290102713","132.3867182256","0.0000000000","0.0000000000"
"50","27627","-1267.6445057763","0.0035328905","0.4565075940","1.6972749170","575.7742123779","368.2434407809","207.5307715970","231.4242767956","305.8407871671","-74.4165103715","-80.6086096829","6.1920993114","146.4335752858","187.4260867013","-28.0188748200","-181.1167543951","153.0978795750","4.3604890113","10.1878301693","131.8852561053","0.0000000000","0.0000000000"
"51","27908","-1267.6616824612","0.0034727254","0.4599803193","1.7075150026","575.7844524636","367.9591998747","207.8252525889","231.1400358893","306.4237349813","-75.2836990919","-81.5203028517","6.2366037598","147.2934438168","187.1461158466","-28.0158246822","-180.3656462936","152.3498216115","4.3534855230","9.3445003753","133.5954579185","0.0000000000","0.0000000000"
"52","18191","-1267.6694022631","0.0034460198","0.4634263392","1.7121172547","575.7890547156","364.8724182372","210.9166364784","228.0532542519","288.8646154291","-60.7961393194","-66.8680507450","6.0719114256","147.8654842280","168.7559303740","-27.7567991729","-186.3347889120","158.5779897390","4.3296349209","10.0247582169","133.5110910902","0.0000000000","0.0000000000"
"53","15899","-1267.6808286583","0.0034068684","0.4668332075","1.7189292366","575.7958666975","368.8918902498","206.9039764477","232.0727262644","304.7610751248","-72.6883488603","-78.9792357645","6.2908869042","146.7386866591","183.8220598781","-25.7996714124","-178.5099629319","152.7102915195","4.3638211413","10.0485556318","132.3263098860","0.0000000000","0.0000000000"
"54","20941","-1267.7012699543","0.0033379345","0.4701711421","1.7311155591","575.8080530200","365.8246311695","209.9834218505","229.0054671842","297.1903474616","-68.1848802774","-74.3048067084","6.1199264309","147.4025940846","177.0131690000","-27.2254156231","-183.9243838747","156.6989682516","4.3809962780","10.1160523906","132.9055454160","0.0000000000","0.0000000000"
"55","22382","-1267.7022242364","0.0033347507","0.4735058927","1.7316844658","575.8086219267","366.6218765292","209.1867453976","229.8027125438","296.6750831916","-66.8723706478","-72.9530342505","6.0806636027","148.3346874772","175.4305982337","-27.0902025192","-182.6816533677","155.5914508484","4.3674921267","10.3188775993","133.6483177512","0.0000000000","0.0000000000"
"56","16353","-1267.7114509155","0.0033041235","0.4768100163","1.7371850606","575.8141225216","367.2530536838","208.5610688378","230.4338896985","300.8974786166","-70.4635889181","-76.5720183179","6.1084293998","147.0209151440","181.1500732729","-27.2735098003","-182.2479086941","154.9743988938","4.3329541857","9.8477594483","132.8402015099","0.0000000000","0.0000000000"
"57","18711","-1267.7227528527","0.0032669908","0.4800770070","1.7439228454","575.8208603063","368.7794311748","207.0414291315","231.9602671895","312.2490754749","-80.2888082854","-86.6187453115","6.3299370261","146.8594210648","192.2737242443","-26.8840698343","-179.7331211765","152.8490513423","4.3802760169","10.1102655693","132.3688794787","0.0000000000","0.0000000000"
"58","27962","-1267.7257120664","0.0032573373","0.4833343444","1.7456870159","575.8226244769","365.6771688787","210.1454555982","228.8580048934","288.5773618903","-59.7193569969","-65.7446475449","6.0252905481","147.4477797670","169.3627981904","-28.2332160671","-185.4944251297","157.2612090626","4.2607801948","9.6543762128","133.5326233594","0.0000000000","0.0000000000"
"59","22367","-1267.7295515843","0.0032448547","0.4865791991","1.7479759903","575.8249134513","366.1551182399","209.6697952114","229.3359542546","290.6649426343","-61.3289883798","-67.3095835616","5.9805951818","148.9550890055","171.5434558066","-29.8336021777","-186.0915777711","156.2579755934","4.2063195479","9.7571050508","134.9916644068","0.0000000000","0.0000000000"
"60","27892","-1267.7567511904","0.0031577854","0.4897369845","1.7641913601","575.8411288211","368.2113121994","207.6298166217","231.3921482141","308.1962249282","-76.8040767141","-82.9840360579","6.1799593438","147.0451769436","190.0964662890","-28.9454183044","-180.6003285780","151.6549102736","4.3024676826","9.2390659064","133.5036433547","0.0000000000","0.0000000000"
"61","25123","-1267.7684461266","0.0031210704","0.4928580550","1.7711634360","575.8481008969","367.4730551409","208.3750457561","230.6538911555","298.6964874353","-68.0425962798","-74.1777676362","6.1351713564","147.0816505192","179.5230891279","-27.9082522117","-182.3307842289","154.4225320172","4.3579151576","9.6465058710","133.0772294905","0.0000000000","0.0000000000"
"62","24641","-1267.7727823771","0.0031075660","0.4959656209","1.7737485434","575.8506860044","368.5507680533","207.2999179511","231.7316040679","303.4671324246","-71.7355283567","-77.8967930103","6.1612646536","147.6874876838","185.5563692568","-29.7767245160","-180.8220511015","151.0453265855","4.2513025728","9.2122370132","134.2239480979","0.0000000000","0.0000000000"
"63","24639","-1267.7769270359","0.0030947128","0.4990603338","1.7762194312","575.8531568922","369.0360472880","206.8171096042","232.2168833026","307.1322927342","-74.9154094315","-81.2886836004","6.3732741688","146.2717260926","186.6884773507","-25.8279107091","-177.8137241519","151.9858134428","4.3710764401","10.1577266208","131.7429230318","0.0000000000","0.0000000000"
"64","27858","-1267.7942082792","0.0030416918","0.5021020256","1.7865218507","575.8634593116","367.5013638780","208.3620954337","230.6821998926","298.7945476007","-68.1123477081","-74.2220408606","6.1096931525","147.0606140883","179.6423119997","-27.9083784872","-182.3437812368","154.4354027496","4.3588030446","9.6360410992","133.0657699445","0.0000000000","0.0000000000"
"65","27107","-1267.8185599973","0.0029685160","0.5050705416","1.8010394181","575.8779768790","368.6374945896","207.2404822894","231.8183306043","307.8146757770","-75.9963451727","-82.2075330073","6.2111878346","146.4453922352","190.1965059018","-28.8272223599","-181.0273636618","152.2001413018","4.3053156145","9.4566201057","132.6834565150","0.0000000000","0.0000000000"
"66","27108","-1267.8199935726","0.0029642634","0.5080348051","1.8018940611","575.8788315221","368.4469427477","207.4318887744","231.6277787624","307.2069333900","-75.5813535431","-81.7683921074","6.1870385643","146.1626360354","189.9749452951","-28.9306479405","-181.3928480273","152.4622000868","4.2988946943","9.4824485625","132.3812927786","0.0000000000","0.0000000000"
"67","22318","-1267.8274063860","0.0029423712","0.5109771762","1.8063132983","575.8832507592","365.6901453930","210.1931053662","228.8709814077","291.7676735317","-62.8966921240","-68.9343929540","6.0377008300","148.0062873282","171.7347104106","-27.9733242071","-184.8890942519","156.9157700449","4.3576394839","9.9334016744","133.7152461699","0.0000000000","0.0000000000"
"68","19715","-1267.8278241472","0.0029411422","0.5139183184","1.8065623516","575.8834998125","367.4814504983","208.4020493142","230.6622865130","298.6830524362","-68.0207659232","-74.1292771041","6.1085111808","146.9214065538","179.7330117487","-27.9713658662","-182.4472055254","154.4758396592","4.3491985839","9.6296246088","132.9425833611","0.0000000000","0.0000000000"
"69","19621","-1267.8368692046","0.0029146594","0.5168329778","1.8119546705","575.8888921315","369.0972819807","206.7916101508","232.2781179953","308.8460387423","-76.5679207470","-82.9464760199","6.3785552729","146.7942622441","188.8310501437","-26.7792736455","-179.2968224565","152.5175488110","4.4071635633","10.2866373846","132.1004612963","0.0000000000","0.0000000000"
"70","24869","-1267.8389237890","0.0029086771","0.5197416549","1.8131795355","575.8901169964","368.7326444331","207.1574725633","231.9134804478","310.6996177822","-78.7861373344","-84.9847588744","6.1986215400","145.4059862764","194.1978485462","-28.9042170403","-180.6773972538","151.7731802134","4.3248074456","9.2607974207","131.8203814100","0.0000000000","0.0000000000"
"71","19281","-1267.8412116956","0.0029020299","0.5226436848","1.8145434983","575.8914809593","366.8455599084","209.0459210509","230.0263959231","295.5632307847","-65.5368348616","-71.6163805324","6.0795456708","148.6694462690","174.6983667281","-27.8045822124","-182.0102703623","154.2056881499","4.3051548065","9.4803815500","134.8839099125","0.0000000000","0.0000000000"
"72","15110","-1267.8421092806","0.0028994263","0.5255431111","1.8150786043","575.8920160653","367.2983163166","208.5936997487","230.4791523313","301.4221585734","-70.9430062421","-77.0770872024","6.1340809603","147.8121176223","180.3268242241","-26.7167832730","-182.2592193205","155.5424360476","4.3729244555","10.0522046405","133.3869885262","0.0000000000","0.0000000000"
"73","27527","-1267.8727210166","0.0028120145","0.5283551256","1.8333281561","575.9102656170","368.4446353347","207.4656302823","231.6254713494","303.2883865811","-71.6629152317","-77.8484183399","6.1855031082","147.4875419779","185.1446068157","-29.3437622125","-180.5412528578","151.1974906452","4.2792685565","9.2273858103","133.9808876112","0.0000000000","0.0000000000"
"74","15029","-1267.8828127029","0.0027837793","0.5311389049","1.8393444353","575.9162818963","367.4168626463","208.4994192500","230.5976986610","299.1007955452","-68.5030968842","-74.6053725552","6.1022756709","147.8545287799","178.7636084621","-27.5173416968","-181.8296837149","154.3123420181","4.3042078738","9.7104021473","133.8399187588","0.0000000000","0.0000000000"
"75","24427","-1267.9044932519","0.0027240750","0.5338629798","1.8522695533","575.9292070143","369.0440985722","206.8851084421","232.2249345869","307.2734486729","-75.0485140860","-81.4073875154","6.3588734294","146.2978404754","186.7264068073","-25.7507986099","-177.8455608792","152.0947622694","4.3817323432","10.2016428353","131.7144652969","0.0000000000","0.0000000000"
