" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","287.1178148844"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","19753","-1191.2294911792","0.0092098232","0.1470328539","0.4650021966","538.9969660132","351.3036336144","187.6933323988","225.2153844515","297.8495047804","-72.6341203290","-78.6679184529","6.0337981239","144.0618308314","173.1100973262","-19.3224233772","-165.7497185616","146.4272951844","4.4417273441","10.3700192901","129.2500841972","0.0000000000","0.0000000000"
"12","23158","-1191.2389099298","0.0091234854","0.1561563393","0.4706172971","539.0025811138","351.2638128063","187.7387683074","225.1755636434","297.5498130517","-72.3742494083","-78.3662425030","5.9919930947","144.0632694405","172.7726423737","-19.2860987626","-165.7506273287","146.4645285661","4.4476389735","10.4028037972","129.2128266698","0.0000000000","0.0000000000"
"13","14960","-1191.2818191051","0.0087402844","0.1648966237","0.4961981141","539.0281619308","351.0295781997","187.9985837310","224.9413290368","297.8680769034","-72.9267478666","-78.9384656784","6.0117178118","144.1371047995","173.5378121868","-19.8068400829","-168.2391861782","148.4323460952","4.4811046241","10.4231714039","129.2328287715","0.0000000000","0.0000000000"
"14","19219","-1191.2845050321","0.0087168401","0.1736134638","0.4977993615","539.0297631782","351.2095378552","187.8202253230","225.1212886922","295.0068005131","-69.8855118209","-75.8818652908","5.9963534699","144.9238284593","170.1566194176","-20.0736473638","-167.9014753157","147.8278279520","4.4501927824","10.2886400253","130.1849956516","0.0000000000","0.0000000000"
"15","24234","-1191.3593125718","0.0080885482","0.1817020121","0.5423967691","539.0743605857","350.6944246266","188.3799359592","224.6061754636","296.7682500659","-72.1620746023","-78.1753632746","6.0132886722","144.4530938708","171.1034940807","-18.7883378855","-168.2515704216","149.4632325361","4.5285933979","11.2740167888","128.6504836841","0.0000000000","0.0000000000"
"16","9919","-1191.3754702801","0.0079589060","0.1896609181","0.5520293797","539.0839931964","351.3945554391","187.6894377573","225.3063062762","297.5769051525","-72.2705988763","-78.2869844859","6.0163856096","143.9690572144","172.7522051034","-19.1443571653","-165.6611285034","146.5167713381","4.4550553171","10.3001928936","129.2138090037","0.0000000000","0.0000000000"
"17","7238","-1191.4126265180","0.0076686096","0.1973295276","0.5741805144","539.1061443311","351.5924993259","187.5136450052","225.5042501630","299.0292200217","-73.5249698587","-79.5887974711","6.0638276124","144.2415794804","174.3440925371","-19.5564519958","-165.8893927582","146.3329407624","4.4241590839","10.0459770740","129.7714433226","0.0000000000","0.0000000000"
"18","17096","-1191.4186830255","0.0076223049","0.2049518325","0.5777911736","539.1097549903","351.0649009406","188.0448540497","224.9766517776","297.9026421283","-72.9259903507","-78.9584951989","6.0325048483","144.1521926766","173.5291638044","-19.7787143527","-168.2143082187","148.4355938659","4.4845489587","10.4434701065","129.2241736114","0.0000000000","0.0000000000"
"19","21586","-1191.4217762568","0.0075987638","0.2125505963","0.5796352404","539.1115990571","352.0202707384","187.0913283186","225.9320215755","300.1807189005","-74.2486973250","-80.2661035765","6.0174062515","143.3480620394","175.0286468374","-18.1959899764","-164.3163474502","146.1203574738","4.4444693616","10.7493641623","128.1542285155","0.0000000000","0.0000000000"
"20","19687","-1191.4542623920","0.0073558759","0.2199064723","0.5990022376","539.1309660543","352.2268147693","186.9041512849","226.1385656064","303.2033248176","-77.0647592112","-83.1245305166","6.0597713054","143.8360731108","179.4694176593","-20.1021659525","-165.3765130339","145.2743470814","4.3768591628","9.6986037223","129.7606102257","0.0000000000","0.0000000000"
"21","9274","-1191.4673956275","0.0072599011","0.2271663734","0.6068317727","539.1387955894","351.1006229919","188.0381725974","225.0123738290","297.5315073731","-72.5191335441","-78.5671461756","6.0480126315","144.1322832352","173.1848242569","-19.7856001191","-168.2507300454","148.4651299264","4.4848805889","10.4439233882","129.2034792582","0.0000000000","0.0000000000"
"22","9488","-1191.4695583894","0.0072442166","0.2344105900","0.6081211290","539.1400849457","350.9031925278","188.2368924179","224.8149433648","294.8873855810","-70.0724422162","-76.0617967519","5.9893545357","145.0044120476","170.2887753519","-20.4058018185","-168.8746595361","148.4688577176","4.4592995074","10.2095378561","130.3355746841","0.0000000000","0.0000000000"
"23","19586","-1191.4812210360","0.0071602206","0.2415708106","0.6150739549","539.1470377716","351.1479198086","187.9991179630","225.0596706457","296.6966814741","-71.6370108284","-77.6257374889","5.9887266605","144.9532488039","171.6541407412","-19.9107080710","-167.6963207975","147.7856127265","4.4604327069","10.3277972400","130.1650188570","0.0000000000","0.0000000000"
"24","12099","-1191.5200584753","0.0068874668","0.2484582775","0.6382273579","539.1701911746","351.2392234794","187.9309676952","225.1509743164","297.4621779491","-72.3112036327","-78.3314930632","6.0202894305","144.1322262922","173.1808885807","-19.8509369237","-168.3922436178","148.5413066941","4.4880374665","10.2446320503","129.3995567754","0.0000000000","0.0000000000"
"25","20516","-1191.5201536987","0.0068868110","0.2553450885","0.6382841265","539.1702479432","352.2485274244","186.9217205187","226.1602782615","298.8981427456","-72.7378644841","-78.7679602727","6.0300957887","143.8356995403","171.9630902766","-16.9006470713","-162.1369249594","145.2362778882","4.4697581526","10.4923952078","128.8735461799","0.0000000000","0.0000000000"
"26","5399","-1191.5505295057","0.0066807638","0.2620258523","0.6563930263","539.1883568430","351.3603887488","187.8279680941","225.2721395859","296.0511057313","-70.7789661454","-76.7916219076","6.0126557622","144.8301350716","170.6143767697","-19.3934061100","-165.4645235077","146.0711173977","4.4396729835","10.3973204562","129.9931416318","0.0000000000","0.0000000000"
"27","24290","-1191.5577830160","0.0066324802","0.2686583325","0.6607172930","539.1926811097","351.6787093922","187.5139717175","225.5904602293","301.8561291853","-76.2656689560","-82.3193458501","6.0536768941","144.1863719704","176.2670521214","-18.5972949064","-165.2861978302","146.6889029238","4.4893757728","10.5228032142","129.1741929834","0.0000000000","0.0000000000"
"28","24604","-1191.5667045098","0.0065735717","0.2752319042","0.6660359481","539.1979997647","350.6364608632","188.5615389015","224.5482117003","292.3617826389","-67.8135709386","-73.7595628877","5.9459919491","144.6565872184","166.4247627461","-18.7195673256","-166.2164624379","147.4968951123","4.4166600703","10.8286307351","129.4112964130","0.0000000000","0.0000000000"
"29","14148","-1191.5887424037","0.0064302887","0.2816621928","0.6791741015","539.2111379182","350.5138889981","188.6972489201","224.4256398352","294.5248696265","-70.0992297914","-76.0811913022","5.9819615109","143.8674283828","169.1162010418","-18.4587597980","-166.7978017398","148.3390419418","4.4676552726","11.0015679620","128.3982051483","0.0000000000","0.0000000000"
"30","14163","-1191.6093815131","0.0062989334","0.2879611263","0.6914783529","539.2234421696","350.6809863031","188.5424558665","224.5927371401","296.7096676402","-72.1169305001","-78.1212503573","6.0043198572","144.5613193495","171.4560448945","-19.3076966037","-168.7263674767","149.4186708729","4.5058047713","11.0914815448","128.9640330334","0.0000000000","0.0000000000"
"31","24145","-1191.6339034045","0.0061463501","0.2941074764","0.7060973711","539.2380611878","352.1097413112","187.1283198766","226.0214921482","298.7058951977","-72.6861060911","-78.6970299612","6.0109238700","144.1842824371","172.8977905245","-18.3761777640","-163.9710888553","145.5949110913","4.4245824439","10.6769517700","129.0827482233","0.0000000000","0.0000000000"
"32","19212","-1191.6386810312","0.0061170552","0.3002245316","0.7089456103","539.2409094270","352.2443228171","186.9965866099","226.1560736542","301.2836631256","-75.1275894715","-81.1785666137","6.0509771423","143.4543283050","176.1748166109","-18.3454817903","-164.4323284794","146.0868466891","4.4391242484","10.5494984368","128.4657056198","0.0000000000","0.0000000000"
"33","19830","-1191.6388093909","0.0061162701","0.3063408016","0.7090221334","539.2409859501","351.2952699302","187.9457160199","225.2070207673","303.3266877234","-78.1196669561","-84.1658386341","6.0461716780","144.0752480405","178.5680918885","-19.3166522056","-167.9471486823","148.6304964768","4.5100970739","10.4854309564","129.0797200102","0.0000000000","0.0000000000"
"34","11835","-1191.6860019294","0.0058343327","0.3121751344","0.7371565285","539.2691203452","351.5064600730","187.7626602722","225.4182109100","296.2559708069","-70.8377598969","-76.8772122706","6.0394523737","144.8733962756","170.8137352196","-19.4311606883","-165.2998087291","145.8686480409","4.4242479288","10.3106079140","130.1385404328","0.0000000000","0.0000000000"
"35","14760","-1191.7036126829","0.0057324852","0.3179076195","0.7476553894","539.2796192061","350.9229801025","188.3566391036","224.8347309396","296.3700637603","-71.5353328207","-77.5399082590","6.0045754383","144.2223734557","172.3419101506","-20.1942198460","-169.4325443619","149.2383245159","4.4951223077","10.3548529246","129.3723982233","0.0000000000","0.0000000000"
"36","8258","-1191.7138255651","0.0056742379","0.3235818575","0.7537439210","539.2857077377","350.8885964271","188.3971113106","224.8003472642","300.3538482122","-75.5535009480","-81.5976995813","6.0441986333","144.3747744986","175.3285521821","-19.3494784686","-168.6498055009","149.3003270324","4.5374173416","10.4989845325","129.3383726245","0.0000000000","0.0000000000"
"37","21653","-1191.7156211696","0.0056640584","0.3292459158","0.7548143921","539.2867782088","350.9402126561","188.3465655527","224.8519634931","296.6764856489","-71.8247925643","-77.8089918163","5.9841992519","144.2525512870","172.6290945795","-20.2051602176","-169.4516069829","149.2464467653","4.4964362314","10.3564816753","129.3996333803","0.0000000000","0.0000000000"
"38","10707","-1191.7378171147","0.0055397242","0.3347856401","0.7680467696","539.3000105863","350.7183110317","188.5816995546","224.6300618688","292.5104689965","-67.8804071277","-73.8575104985","5.9771033708","144.7286482340","166.3928671713","-18.6110464088","-166.3850652986","147.7740188898","4.4483201251","10.9162149526","129.3641131563","0.0000000000","0.0000000000"
"39","21963","-1191.7504764569","0.0054700370","0.3402556770","0.7755937875","539.3075576042","351.0084728414","188.2990847629","224.9202236784","294.4253995328","-69.5051758544","-75.4538707965","5.9486949421","144.9835998760","169.8674400013","-20.4256403445","-169.1458017930","148.7201614486","4.4728348132","10.2797779166","130.2309871462","0.0000000000","0.0000000000"
"40","24751","-1191.7741836553","0.0053418828","0.3455975599","0.7897271168","539.3216909335","351.0114060680","188.3102848655","224.9231569050","296.8237816026","-71.9006246975","-77.8812081384","5.9805834409","144.2135922141","172.8179690887","-20.2077797003","-169.4081609129","149.2003812126","4.4920679656","10.3270872754","129.3944369731","0.0000000000","0.0000000000"
"41","17420","-1191.7751424089","0.0053367637","0.3509343236","0.7902986892","539.3222625059","350.5228953037","188.7993672022","224.4346461408","298.7299295679","-74.2952834271","-80.3395376796","6.0442542525","144.5223908401","174.0501492714","-19.8426105436","-170.0161958285","150.1735852849","4.5394825587","10.3999650965","129.5829431849","0.0000000000","0.0000000000"
"42","21938","-1191.7769383150","0.0053271880","0.3562615116","0.7913693401","539.3233331568","350.6240848762","188.6992482806","224.5358357133","294.7503903769","-70.2145546636","-76.2058213455","5.9912666819","143.8537195350","169.3764320124","-18.4797611705","-166.7712791843","148.2915180138","4.4641493418","10.9674819980","128.4220881953","0.0000000000","0.0000000000"
"43","12167","-1191.7859795143","0.0052792409","0.3615407525","0.7967593590","539.3287231757","351.2624389174","188.0662842583","225.1741897544","298.6067339677","-73.4325442133","-79.4896361640","6.0570919507","144.1470788240","174.2982494543","-19.8385943106","-168.2901194709","148.4515251603","4.4804267391","10.2623447299","129.4043073551","0.0000000000","0.0000000000"
"44","24791","-1191.7975192414","0.0052186701","0.3667594225","0.8036389050","539.3356027217","350.5729301905","188.7626725312","224.4846810275","294.4269545340","-69.9422735065","-75.9124778505","5.9702043440","144.0072671337","168.5305278764","-18.1108404761","-166.6866425439","148.5758020678","4.4542747093","11.0606700872","128.4923223372","0.0000000000","0.0000000000"
"45","9549","-1191.8130484323","0.0051382543","0.3718976769","0.8128968175","539.3448606342","350.5915863979","188.7532742362","224.5033372350","294.4297791485","-69.9264419135","-75.9203306090","5.9938886955","143.9838579381","168.5578286890","-18.1119074786","-166.6498290357","148.5379215571","4.4516582925","11.0203154561","128.5118841894","0.0000000000","0.0000000000"
"46","19142","-1191.8295886882","0.0050539653","0.3769516422","0.8227574884","539.3547213051","351.8169935174","187.5377277877","225.7287443545","301.6590783013","-75.9303339468","-81.9797759890","6.0494420422","144.7041462430","175.6240256510","-18.6690935928","-164.8700775867","146.2009839939","4.4834035982","10.4586858103","129.7620568345","0.0000000000","0.0000000000"
"47","17170","-1191.8371097066","0.0050160969","0.3819677391","0.8272412333","539.3592050500","351.5494652387","187.8097398113","225.4612160757","302.7841225911","-77.3229065154","-83.2999440263","5.9770375109","143.2170573693","180.1390488833","-20.5719836615","-167.3833658823","146.8113822208","4.3671715872","9.7908401382","129.0590456439","0.0000000000","0.0000000000"
"48","22033","-1191.8422871342","0.0049901936","0.3869579327","0.8303278185","539.3622916352","351.4796666397","187.8826249956","225.3914174767","299.1597295643","-73.7683120876","-79.7599271418","5.9916150542","144.7032821275","174.6347806316","-20.1783331947","-168.3413515171","148.1630183223","4.4719389949","10.2149678831","130.0163752496","0.0000000000","0.0000000000"
"49","25599","-1191.8504452163","0.0049496488","0.3919075814","0.8351913566","539.3671551733","350.6801130950","188.6870420783","224.5918639320","294.8494791330","-70.2576152009","-76.2448429639","5.9872277630","143.8713203113","169.4441169489","-18.4659581272","-166.7867550626","148.3207969354","4.4668787084","10.9804788047","128.4239627982","0.0000000000","0.0000000000"
"50","24894","-1191.8694080850","0.0048566735","0.3967642550","0.8464962971","539.3784601138","350.5688309869","188.8096291268","224.4805818240","292.4490904606","-67.9685086366","-73.9292506062","5.9607419696","144.7457866334","166.0558436569","-18.3525398297","-166.2515094341","147.8989696044","4.4219867787","10.9490124703","129.3747873844","0.0000000000","0.0000000000"
"51","21989","-1191.8729798261","0.0048393577","0.4016036127","0.8486256332","539.3805894499","351.7552071000","187.6253823499","225.6669579370","303.8292578105","-78.1622998735","-84.1952125872","6.0329127137","143.8693589106","178.3723872295","-18.4124883295","-165.2319678178","146.8194794883","4.5168036814","10.5810097048","128.7715455244","0.0000000000","0.0000000000"
"52","16782","-1191.8839186154","0.0047867095","0.4063903222","0.8551469230","539.3871107396","351.7546899851","187.6324207545","225.6664408222","304.1320794808","-78.4656386587","-84.5297807097","6.0641420511","143.8973611721","178.6604902976","-18.4257719889","-165.2527198349","146.8269478460","4.5175362124","10.5848124136","128.7950125461","0.0000000000","0.0000000000"
"53","4991","-1191.9025638902","0.0046982869","0.4110886090","0.8662625260","539.3982263427","352.1991184760","187.1991078667","226.1108693130","295.6014991342","-69.4906298211","-75.4669430773","5.9763132562","145.8340371620","168.3926807100","-18.6252187378","-164.3777536127","145.7525348749","4.2819871846","9.7172127813","131.8348371961","0.0000000000","0.0000000000"
"54","9669","-1191.9184853023","0.0046240758","0.4157126849","0.8757542659","539.4077180826","351.7608299410","187.6468881415","225.6725807781","304.2144011563","-78.5460663893","-84.5928592686","6.0467928793","143.8819832998","178.7399588680","-18.4075410116","-165.2336686112","146.8261275996","4.5189442127","10.5932234594","128.7698156278","0.0000000000","0.0000000000"
"55","21727","-1191.9192693387","0.0046204518","0.4203331367","0.8762216785","539.4081854952","350.7496781157","188.6585073795","224.6614289527","296.0395771918","-71.3781482391","-77.3545312767","5.9763830376","143.7058818976","170.7863912837","-18.4526959894","-166.7729906415","148.3202946521","4.4489545071","10.6835722227","128.5733551677","0.0000000000","0.0000000000"
"56","19699","-1191.9506106668","0.0044778865","0.4248110231","0.8949061853","539.4268700020","351.5914619383","187.8354080637","225.5032127753","303.9937941393","-78.4905813640","-84.5549961207","6.0644147567","142.8620973259","180.7110988751","-19.5794020616","-165.5067546313","145.9273525697","4.4219243566","9.8485122348","128.5916607345","0.0000000000","0.0000000000"
"57","19537","-1191.9643996406","0.0044165648","0.4292275879","0.9031266466","539.4350904633","351.4655510453","187.9695394180","225.3773018824","300.8341880939","-75.4568862116","-81.4800227410","6.0231365295","143.9686670621","176.8548597745","-19.9893387426","-168.9444941283","148.9551553857","4.5109320826","10.3665801754","129.0911548041","0.0000000000","0.0000000000"
"58","24783","-1191.9698229096","0.0043926774","0.4336202653","0.9063597931","539.4383236098","351.4601237091","187.9781999007","225.3718745462","300.7490861786","-75.3772116324","-81.3915133065","6.0143016741","143.9325750232","176.7920299089","-19.9755187535","-168.9008430015","148.9253242480","4.5081573343","10.3595671112","129.0648505777","0.0000000000","0.0000000000"
"59","24192","-1192.0029583805","0.0042495090","0.4378697743","0.9261138996","539.4580777163","351.8049491306","187.6531285856","225.7166999677","305.4787056400","-79.7620056723","-85.8116465449","6.0496408727","143.8524822107","179.8873763415","-18.2611529122","-165.2661422639","147.0049893518","4.5271665362","10.4643705435","128.8609451310","0.0000000000","0.0000000000"
"60","24935","-1192.0030302451","0.0042492036","0.4421189780","0.9261567425","539.4581205592","350.7406189886","188.7175015706","224.6523698256","294.5061055323","-69.8537357067","-75.8431437632","5.9894080565","143.8648158692","169.1994543343","-18.5581646712","-166.8134196636","148.2552549924","4.4435860441","10.7167452139","128.7044846112","0.0000000000","0.0000000000"
"61","12049","-1192.0038453794","0.0042457414","0.4463647194","0.9266426946","539.4586065113","351.5446105258","187.9139959855","225.4563613628","301.3788927626","-75.9291041147","-81.9584142628","6.0293101481","143.9227635759","177.4503577664","-19.9942285797","-168.8767312532","148.8825026735","4.5038711092","10.3293630319","129.0895294347","0.0000000000","0.0000000000"
"62","16727","-1192.0063024293","0.0042353222","0.4506000415","0.9281074942","539.4600713108","350.6809233026","188.7791480083","224.5926741396","294.1792636736","-69.5865895340","-75.5602930991","5.9737035651","143.9717214919","168.3124324236","-18.1048902419","-166.6679680614","148.5630778196","4.4535522594","11.0557260517","128.4624431808","0.0000000000","0.0000000000"
"63","19311","-1192.0387521293","0.0041000932","0.4547001347","0.9474527701","539.4794165868","350.8098356179","188.6695809689","224.7215864550","292.5039040492","-67.7823175943","-73.7890565146","6.0067389204","144.8369462440","165.9351731845","-18.2682153792","-166.1186795318","147.8504641526","4.4198844958","10.9284666231","129.4885951251","0.0000000000","0.0000000000"
"64","18252","-1192.1043485740","0.0038397730","0.4585399078","0.9865588735","539.5185226902","351.9244706489","187.5940520413","225.8362214859","302.5875511475","-76.7513296616","-82.8100560455","6.0587263840","143.5768501475","176.3433156784","-17.3326146784","-164.1751663342","146.8425516559","4.4505171690","10.8039335413","128.3223994371","0.0000000000","0.0000000000"
"65","24071","-1192.1045385387","0.0038390437","0.4623789515","0.9866721232","539.5186359399","350.9261126524","188.5925232875","224.8378634894","295.9048197441","-71.0669562546","-77.0703020833","6.0033458286","143.6341528547","170.5172170895","-18.2465502001","-166.5412707451","148.2947205449","4.4271639636","10.6074549965","128.5995338946","0.0000000000","0.0000000000"
"66","9394","-1192.1073036984","0.0038284428","0.4662073942","0.9883206062","539.5202844229","351.9050953668","187.6151890561","225.8168462038","299.5101301282","-73.6932839244","-79.7424747359","6.0491908115","143.8312241032","174.9588712403","-19.2799652152","-165.6877335680","146.4077683528","4.4600665787","10.5167473760","128.8544101484","0.0000000000","0.0000000000"
"67","2877","-1192.1173958149","0.0037900000","0.4699973942","0.9943371419","539.5263009586","351.5443949663","187.9819059923","225.4561458033","303.7214470138","-78.2653012105","-84.3437387343","6.0784375238","144.1336560367","178.1454260777","-18.5576351005","-165.7789369195","147.2213018190","4.5200687371","10.4549052916","129.1586820079","0.0000000000","0.0000000000"
"68","19216","-1192.1254765003","0.0037594976","0.4737568918","0.9991545389","539.5311183556","351.6314120533","187.8997063022","225.5431628904","298.2442771542","-72.7011142639","-78.7048411875","6.0037269236","144.7243548139","173.4698803628","-19.9499580225","-167.7388142363","147.7888562138","4.4761436865","10.4939666508","129.7542444765","0.0000000000","0.0000000000"
"69","7942","-1192.1430967425","0.0036938345","0.4774507264","1.0096590566","539.5416228733","351.5599627567","187.9816601166","225.4717135937","299.6552288703","-74.1835152765","-80.2264984672","6.0429831907","144.4577005304","175.4085796089","-20.2110512690","-168.7797147060","148.5686634370","4.4927347149","10.2342887367","129.7306770788","0.0000000000","0.0000000000"
"70","14579","-1192.1515986376","0.0036625631","0.4811132895","1.0147275628","539.5466913795","351.6934466842","187.8532446953","225.6051975212","298.2274045056","-72.6222069844","-78.6117794262","5.9895724418","144.7126921934","173.4999710518","-19.9852587395","-167.7586223228","147.7733635833","4.4714896082","10.4671019706","129.7741006146","0.0000000000","0.0000000000"
"71","22184","-1192.1682116944","0.0036022193","0.4847155088","1.0246316349","539.5565954516","351.3049502062","188.2516452454","225.2167010432","296.5509113492","-71.3342103060","-77.3251477930","5.9909374870","144.1731631624","172.6680885358","-20.2903403489","-169.3965825546","149.1062422056","4.4804595766","10.1517025108","129.5410010750","0.0000000000","0.0000000000"
"72","16704","-1192.1776735921","0.0035682963","0.4882838050","1.0302724581","539.5622362748","350.6223863789","188.9398498959","224.5341372160","293.2048726434","-68.6707354274","-74.6505522624","5.9798168350","144.6561716921","167.1277309541","-18.5790300028","-166.5599984974","147.9809684946","4.4595557532","11.0097723348","129.1868436041","0.0000000000","0.0000000000"
"73","19840","-1192.1936524299","0.0035117321","0.4917955372","1.0397984330","539.5717622496","351.3544655109","188.2172967387","225.2662163480","297.0135715097","-71.7473551617","-77.7817956783","6.0344405166","145.0177418745","170.9537805317","-18.9579508965","-167.6855678086","148.7276169121","4.5103552050","11.2849714870","129.2224151824","0.0000000000","0.0000000000"
"74","19753","-1192.2041785796","0.0034749610","0.4952704982","1.0460737227","539.5780375394","351.8257141800","187.7523233594","225.7374650171","296.4053862996","-70.6679212825","-76.6813624904","6.0134412079","144.6786720991","171.7783065436","-20.0515923432","-167.8581599756","147.8065676324","4.4660333658","10.4301519103","129.7824868229","0.0000000000","0.0000000000"
"75","11646","-1192.2075205064","0.0034633673","0.4987338655","1.0480660523","539.5800298690","352.0116364901","187.5683933789","225.9233873271","299.5200785922","-73.5966912651","-79.6045635134","6.0078722483","143.7351016026","174.9204508286","-19.1354738390","-165.5958893985","146.4604155595","4.4677839963","10.4160490227","128.8512685836","0.0000000000","0.0000000000"
