" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","41.4412127185"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"37","238","-86.7530768475","0.0006657943","0.9884623943","3.3034029316","27.0132085784","-6.1210628912","33.1342714697","-27.5828925360","26.6813654568","-54.2642579928","-56.5331730769","2.2689150840","4.6330049405","21.2850218994","0.7633386169","-8.9070750506","9.6704136675","0.2773692367","2.1611010518","2.1945346520","0.0000000000","0.0000000000"
"38","172","-86.7896445824","0.0006418875","0.9891042818","3.3252032232","27.0350088700","-5.8081596214","32.8431684914","-27.2699892661","26.5892417129","-53.8592309791","-56.1740254529","2.3147944738","5.8295228760","19.7518669789","1.0078518580","-7.9250551101","8.9329069681","0.2349227595","1.6521889341","3.9424111825","0.0000000000","0.0000000000"
"39","1063","-86.8106414109","0.0006285504","0.9897328322","3.3377207331","27.0475263799","-5.8598268748","32.9073532547","-27.3216565195","26.8481805056","-54.1698370251","-56.4263578916","2.2565208665","5.8235814638","20.0566525884","0.9679464534","-8.3668461266","9.3347925800","0.2665710807","1.7988237632","3.7581866199","0.0000000000","0.0000000000"
"40","1277","-86.8274675803","0.0006180628","0.9903508950","3.3477518548","27.0575575016","-5.8432098731","32.9007673747","-27.3050395179","26.7958339421","-54.1008734600","-56.4051583613","2.3042849013","5.7064553134","20.1071392450","0.9822393838","-8.3967613709","9.3790007547","0.2541671083","1.6441685437","3.8081196614","0.0000000000","0.0000000000"
"41","1235","-86.8904295833","0.0005803481","0.9909312431","3.3852874044","27.0950930512","-5.8393491133","32.9344421645","-27.3011787581","26.7867586811","-54.0879374391","-56.3477944270","2.2598569878","5.7414774115","20.0231074692","1.0221738003","-8.3917731649","9.4139469653","0.2610827272","1.5766618463","3.9037328380","0.0000000000","0.0000000000"
"42","845","-87.0355911985","0.0005019329","0.9914331759","3.4718272337","27.1816328805","-5.7043210235","32.8859539040","-27.1661506683","27.0464667881","-54.2126174564","-56.4786779379","2.2660604815","5.6856448097","20.4015444065","0.9592775718","-8.4453014383","9.4045790102","0.2632120762","1.6623166134","3.7601161201","0.0000000000","0.0000000000"
"43","431","-87.0413550321","0.0004990482","0.9919322241","3.4752634119","27.1850690587","-6.0011553299","33.1862243885","-27.4629849746","26.9233628925","-54.3863478671","-56.6372459694","2.2508981023","5.9327241482","20.3337438495","0.6568948948","-9.0777641220","9.7346590168","0.2681514728","2.2528466235","3.4117260518","0.0000000000","0.0000000000"
"44","1356","-87.1127703702","0.0004646513","0.9923968754","3.5178385180","27.2276441648","-5.5596323346","32.7872764994","-27.0214619793","27.3790127161","-54.4004746954","-56.6555503978","2.2550757024","5.9254318203","20.5773635945","0.8762173013","-8.7737974800","9.6500147814","0.2726452902","2.1534617418","3.4993247883","0.0000000000","0.0000000000"
"45","1353","-87.1319867437","0.0004558076","0.9928526830","3.5292945884","27.2391002352","-5.6523116709","32.8914119061","-27.1141413157","26.8793657108","-53.9935070264","-56.2588183778","2.2653113514","5.7887800019","20.0122205397","1.0783651691","-8.3633902790","9.4417554481","0.2612605003","1.6993550104","3.8281644912","0.0000000000","0.0000000000"
"46","824","-87.2399297460","0.0004091688","0.9932618519","3.5936460974","27.3034517442","-5.2097676736","32.5132194179","-26.6715973184","27.5440399858","-54.2156373042","-56.4512420236","2.2356047195","6.1860130981","20.4905312293","0.8674956585","-9.3007129016","10.1682085600","0.3241478110","2.3199391421","3.5419261450","0.0000000000","0.0000000000"
"47","834","-87.2557296870","0.0004027548","0.9936646067","3.6030654208","27.3128710676","-5.3510628523","32.6639339199","-26.8128924970","27.0424279479","-53.8553204449","-56.1400233408","2.2847028959","4.9679203666","21.0681417389","1.0063658424","-8.5093511483","9.5157169907","0.2631653153","1.7575924010","2.9471626503","0.0000000000","0.0000000000"
"48","766","-87.3628547854","0.0003618403","0.9940264469","3.6669293268","27.3767349735","-5.4915612146","32.8682961882","-26.9533908594","27.2611497156","-54.2084164375","-56.4711678988","2.2627514614","6.2295785808","19.9448378080","1.0867333268","-8.6176974641","9.7044307908","0.2768432708","1.9287804441","4.0239548660","0.0000000000","0.0000000000"
"49","334","-87.3700044708","0.0003592624","0.9943857094","3.6711916970","27.3809973438","-5.2706903113","32.6516876551","-26.7325199560","27.1921446032","-53.9246645593","-56.2200251951","2.2953606359","5.3779168108","20.7093757410","1.1048520514","-8.2500491448","9.3549011962","0.2757858460","1.5818424362","3.5202885287","0.0000000000","0.0000000000"
"50","1372","-87.5344557704","0.0003047835","0.9946904929","3.7692313019","27.4790369487","-5.7896938784","33.2687308272","-27.2515235232","27.1474985869","-54.3990221101","-56.6253436589","2.2263215488","5.0719376099","21.2234734307","0.8520875462","-9.5986883148","10.4507758610","0.3122215407","2.3070617999","2.4526542693","0.0000000000","0.0000000000"
"51","308","-87.5571585995","0.0002979421","0.9949884350","3.7827658645","27.4925715113","-5.5120806399","33.0046521512","-26.9739102847","27.0413485257","-54.0152588104","-56.2871008819","2.2718420715","5.4106913124","21.0464521269","0.5842050863","-8.8488144698","9.4330195562","0.2573739089","1.9216497772","3.2316676264","0.0000000000","0.0000000000"
"52","504","-87.5615451966","0.0002966380","0.9952850729","3.7853809867","27.4951866335","-5.4319195801","32.9271062136","-26.8937492249","27.2679837523","-54.1617329772","-56.4312351203","2.2695021431","6.2011585371","19.9681137924","1.0987114228","-8.5603580912","9.6590695140","0.2656588633","1.9020285730","4.0334711008","0.0000000000","0.0000000000"
"53","1279","-87.5692108000","0.0002943727","0.9955794457","3.7899509276","27.4997565744","-5.3310010278","32.8307576022","-26.7928306725","27.3172141464","-54.1100448189","-56.3705576689","2.2605128500","6.3358424637","19.8718817753","1.1094899074","-8.5009685417","9.6104584491","0.2429404201","1.5969016064","4.4960004371","0.0000000000","0.0000000000"
"54","864","-87.5748949870","0.0002927042","0.9958721499","3.7933396235","27.5031452703","-5.0795769754","32.5827222457","-26.5414066201","27.3994374989","-53.9408441190","-56.2441139412","2.3032698222","5.2053110542","21.0961440547","1.0979823900","-8.3890817855","9.4870641754","0.2703528551","1.9117803461","3.0231778530","0.0000000000","0.0000000000"
"55","783","-87.6238514618","0.0002787196","0.9961508695","3.8225256102","27.5323312570","-5.3923679012","32.9246991583","-26.8541975460","27.1928629785","-54.0470605244","-56.2893208622","2.2422603378","6.3242661339","19.7780808729","1.0905159718","-8.6271881916","9.7177041633","0.2754484348","1.9044802616","4.1443374375","0.0000000000","0.0000000000"
"56","530","-87.6464515790","0.0002724911","0.9964233606","3.8359989399","27.5458045867","-5.4345480676","32.9803526543","-26.8963777124","27.5524271814","-54.4488048938","-56.6891165960","2.2403117022","6.3100725777","20.1987018934","1.0436527103","-9.0806038434","10.1242565538","0.3084458602","2.0431526603","3.9584740572","0.0000000000","0.0000000000"
"57","1247","-87.7207976628","0.0002529672","0.9966763278","3.8803212450","27.5901268918","-5.4590482029","33.0491750947","-26.9208778476","27.2759146170","-54.1967924646","-56.4198374821","2.2230450175","6.2397081494","19.9618389053","1.0743675623","-9.1261548081","10.2005223704","0.3051689882","1.9329246551","4.0016145061","0.0000000000","0.0000000000"
"58","158","-87.7230578023","0.0002523961","0.9969287240","3.8816686542","27.5914743010","-5.3811022092","32.9725765101","-26.8429318539","27.4583871013","-54.3013189552","-56.5737651950","2.2724462398","6.2920209115","20.0189695590","1.1473966308","-8.5521413407","9.6995379715","0.2733903228","1.8383650903","4.1802654984","0.0000000000","0.0000000000"
"59","537","-87.8213200625","0.0002287747","0.9971574987","3.9402488733","27.6500545201","-5.7383321311","33.3883866512","-27.2001617759","26.9964605810","-54.1966223569","-56.3959795045","2.1993571476","6.0140942480","20.6086232173","0.3737431157","-10.0694555958","10.4431987115","0.2920559577","2.2001012048","3.5219370855","0.0000000000","0.0000000000"
"60","117","-87.8452705315","0.0002233605","0.9973808592","3.9545272312","27.6643328780","-5.3955109750","33.0598438531","-26.8573406198","27.3125211355","-54.1698617553","-56.4144251038","2.2445633485","6.2290725331","19.9434350813","1.1400135212","-9.0006548101","10.1406683313","0.2937334518","1.9685637594","3.9667753218","0.0000000000","0.0000000000"
"61","257","-87.8751752540","0.0002167799","0.9975976390","3.9723552885","27.6821609352","-5.4924911606","33.1746520959","-26.9543208054","27.3303086857","-54.2846294911","-56.5060854210","2.2214559299","6.5186313058","20.0423362105","0.7693411694","-9.0390818155","9.8084229848","0.2558361147","1.9878181872","4.2749770039","0.0000000000","0.0000000000"
"62","546","-87.9300737544","0.0002051997","0.9978028388","4.0050836847","27.7148893315","-5.2694386083","32.9843279398","-26.7312682531","27.2210714405","-53.9523396936","-56.2136034211","2.2612637275","6.3676463806","19.6982759069","1.1551491530","-8.5323683386","9.6875174916","0.2720221624","1.8468591888","4.2487650294","0.0000000000","0.0000000000"
"63","762","-87.9369426477","0.0002037951","0.9980066338","4.0091786574","27.7189843042","-5.0192471571","32.7382314612","-26.4810768018","27.4956079301","-53.9750986310","-56.2651250206","2.2900263895","6.4715883739","19.8388110699","1.1852084863","-8.4044600908","9.5896685771","0.2484629323","1.6193546421","4.6037707995","0.0000000000","0.0000000000"
"64","821","-88.0049590023","0.0001903946","0.9981970284","4.0497274189","27.7595330657","-5.2887216202","33.0482546859","-26.7505512650","27.3761689791","-54.1267202441","-56.3977265813","2.2710063372","5.8487612722","20.5740400349","0.9533676719","-8.7338474837","9.6872151556","0.2828430149","2.3659416079","3.1999766494","0.0000000000","0.0000000000"
"65","984","-88.0078483827","0.0001898452","0.9983868737","4.0514499575","27.7612556043","-5.2926431446","33.0538987489","-26.7544727894","27.5092204510","-54.2636932404","-56.4960681158","2.2323748755","6.3752859890","20.0141420061","1.1197924560","-8.9760687444","10.0958612004","0.3040887267","1.9855351382","4.0856621241","0.0000000000","0.0000000000"
"66","736","-88.0194682546","0.0001876520","0.9985745257","4.0583772828","27.7681829296","-5.2536523934","33.0218353230","-26.7154820381","27.5731638910","-54.2886459292","-56.5413596432","2.2527137140","6.3629255896","20.0261773138","1.1840609876","-8.9384198098","10.1224807974","0.2980987244","2.0178137686","4.0470130967","0.0000000000","0.0000000000"
"67","1375","-88.1770240010","0.0001602978","0.9987348235","4.1523060214","27.8621116682","-5.0393238031","32.9014354714","-26.5011534479","27.6026074677","-54.1037609156","-56.3968946660","2.2931337504","6.5676202165","19.9171878413","1.1177994099","-8.4721810605","9.5899804704","0.2858780624","1.9084538397","4.3732883145","0.0000000000","0.0000000000"
"68","848","-88.1845773536","0.0001590916","0.9988939152","4.1568090427","27.8666146895","-5.0271329964","32.8937476859","-26.4889626411","27.7132229878","-54.2021856289","-56.4583804913","2.2561948623","6.5742983442","20.0393985298","1.0995261139","-8.9294520356","10.0289781494","0.3291186340","2.1769731113","4.0682065989","0.0000000000","0.0000000000"
"69","1244","-88.1907055872","0.0001581197","0.9990520348","4.1604624623","27.8702681091","-5.2992590956","33.1695272047","-26.7610887404","27.4823808389","-54.2434695793","-56.4945206322","2.2510510530","5.2842865904","21.2472759391","0.9508183094","-9.4156195391","10.3664378485","0.3232625831","2.5224025813","2.4386214260","0.0000000000","0.0000000000"
"70","160","-88.3269640977","0.0001379779","0.9991900127","4.2416945995","27.9515002463","-5.5917341605","33.5432344068","-27.0535638052","27.2748249136","-54.3283887189","-56.5338258060","2.2054370872","5.8546380362","21.0514604936","0.3687263838","-9.9990709404","10.3677973242","0.2920747538","2.2562647723","3.3062985101","0.0000000000","0.0000000000"
"71","734","-88.3610062175","0.0001333599","0.9993233726","4.2619892155","27.9717948623","-5.1149411314","33.0867359937","-26.5767707761","27.7514825645","-54.3282533407","-56.5718281488","2.2435748082","6.2492136793","20.4448005261","1.0574683591","-9.1007352986","10.1582036578","0.3022278456","1.9292432177","4.0177426161","0.0000000000","0.0000000000"
"72","265","-88.7171600686","0.0000934006","0.9994167732","4.4743145844","28.1841202312","-5.2793841185","33.4635043498","-26.7412137633","27.8188665169","-54.5604423331","-56.7683468552","2.2079045220","6.4965121332","20.8553912447","0.4669631390","-10.2432433926","10.7102065317","0.3034065750","2.5262469894","3.6668585688","0.0000000000","0.0000000000"
"73","1021","-88.7963827780","0.0000862866","0.9995030598","4.5215441481","28.2313497949","-5.4605129350","33.6918627299","-26.9223425798","27.5472850267","-54.4696276065","-56.6560184493","2.1863908428","6.4875604389","20.5389553687","0.5207692191","-10.1543604331","10.6751296522","0.3091122465","2.5635988869","3.6148493055","0.0000000000","0.0000000000"
"74","1302","-88.9554751403","0.0000735954","0.9995766552","4.6163889586","28.3261946054","-4.5643743664","32.8905689718","-26.0262040112","28.2621721698","-54.2883761810","-56.4883983525","2.2000221715","7.0961777745","19.9905952785","1.1753991168","-9.4058061166","10.5812052333","0.3602200033","2.7862525205","3.9497052507","0.0000000000","0.0000000000"
"75","240","-89.1323565233","0.0000616640","0.9996383193","4.7218389060","28.4316445528","-4.7518490027","33.1834935555","-26.2136786474","27.9348120823","-54.1484907297","-56.3699654511","2.2214747213","6.2776124702","20.6048885429","1.0523110692","-9.4008871182","10.4531981874","0.3151240112","2.5225134590","3.4399750000","0.0000000000","0.0000000000"
"76","544","-89.1532310975","0.0000603902","0.9996987094","4.7342835326","28.4440891794","-5.1538883639","33.5979775433","-26.6157180087","27.7159987905","-54.3317167992","-56.5322590349","2.2005422357","6.4528080790","20.6000312560","0.6631594555","-9.9872069412","10.6503663968","0.3381668660","3.0060181300","3.1086230830","0.0000000000","0.0000000000"
