" "
"VeraChem VCPack feprocess run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","302.0892416719"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"13","369","-1291.1258419183","0.0141464051","0.6108647438","1.5383092923","589.6259729700","387.9705458131","201.6554271568","254.7283534352","293.9981843212","-39.2698308860","-45.3638791507","6.0940482647","164.1666895187","157.3968219042","-27.5653271017","-189.9702937447","162.4049666430","4.9622308878","16.3338851008","142.8705735301","0.0000000000","0.0000000000"
"14","846","-1291.2016631433","0.0131134617","0.6239782055","1.5835110205","589.6711746981","387.2423100195","202.4288646786","254.0001176416","288.2510993949","-34.2509817532","-40.2982198954","6.0472381422","160.7273188812","156.4761948373","-28.9524143236","-192.0258295090","163.0734151854","4.9423863374","17.7010024879","138.0839300560","0.0000000000","0.0000000000"
"15","717","-1291.2878634180","0.0120304272","0.6360086326","1.6349003431","589.7225640207","388.6280041638","201.0945598569","255.3858117860","288.7284656201","-33.3426538341","-39.4702934005","6.1276395664","164.0113259789","149.7997385975","-25.0825989564","-187.0947965694","162.0121976130","4.8459132635","15.8997168755","143.2656958399","0.0000000000","0.0000000000"
"16","634","-1291.2963667268","0.0119285624","0.6479371951","1.6399696921","589.7276333697","388.0793383458","201.6482950239","254.8371459679","290.6335246013","-35.7963786334","-41.8308915665","6.0345129331","163.3819651816","155.2422861822","-27.9907267625","-189.0739305718","161.0832038093","4.8712932671","16.1404534458","142.3702184687","0.0000000000","0.0000000000"
"17","775","-1291.3062537940","0.0118112051","0.6597484001","1.6458639852","589.7335276628","387.7442449007","201.9892827621","254.5020525228","288.3542678958","-33.8522153730","-39.9553821887","6.1031668157","162.9545625997","152.7497412816","-27.3500359854","-188.7745026060","161.4244666207","4.8793912510","15.9700114119","142.1051599367","0.0000000000","0.0000000000"
"18","620","-1291.3784774486","0.0109882334","0.6707366335","1.6889209788","589.7765846565","387.0810713712","202.6955132853","253.8388789933","291.1322937440","-37.2934147507","-43.3539973214","6.0605825707","163.1079374391","153.3856387513","-25.3612824464","-186.9388582011","161.5775757547","4.9373580936","16.5916961616","141.5788831838","0.0000000000","0.0000000000"
"19","205","-1291.3904901662","0.0108570245","0.6815936580","1.6960825038","589.7837461814","388.0448548520","201.7388913294","254.8026624741","288.6081119424","-33.8053636176","-39.9678508750","6.1624872575","161.1024685692","152.0616986540","-24.5560552807","-186.7125507967","162.1564955159","4.8963556680","17.0336598866","139.1724530146","0.0000000000","0.0000000000"
"20","532","-1291.3915026828","0.0108460372","0.6924396952","1.6966861277","589.7843498053","387.7641080227","202.0202417826","254.5219156448","290.9892309647","-36.4673153199","-42.4973556767","6.0300403568","162.2080828272","154.4304391075","-25.6492909700","-185.9183374107","160.2690464407","4.8750721908","15.9490656987","141.3839449377","0.0000000000","0.0000000000"
"21","661","-1291.4001003240","0.0107531865","0.7031928817","1.7018117141","589.7894753917","387.8028682626","201.9866071291","254.5606758847","290.2460213946","-35.6853455099","-41.7548054757","6.0694599658","162.3830652830","153.6065489796","-25.7435928680","-187.5657393945","161.8221465265","4.9029379196","16.6399409718","140.8401863917","0.0000000000","0.0000000000"
"22","944","-1291.4174340744","0.0105683996","0.7137612813","1.7121454362","589.7998091139","386.5254881807","203.2743209332","253.2832958028","289.0646404542","-35.7813446514","-41.8651996839","6.0838550324","164.1401947094","149.0319963475","-24.1075506027","-185.5210544160","161.4135038133","4.7889104029","15.8303897165","143.5208945901","0.0000000000","0.0000000000"
"23","489","-1291.4672325174","0.0100549992","0.7238162805","1.7418333723","589.8294970500","387.2401241753","202.5893728747","253.9979317974","291.0393561777","-37.0413616890","-43.1459092931","6.1045476041","160.7219527386","155.2875702866","-24.9701668475","-185.3031479844","160.3329811369","4.8881799348","16.1087368449","139.7250359589","0.0000000000","0.0000000000"
"24","565","-1291.4854367165","0.0098736120","0.7336898925","1.7526860229","589.8403497005","387.0796429995","202.7607067010","253.8374506217","291.2448551309","-37.4074045093","-43.4423306149","6.0349261057","164.3146586622","153.5242190265","-26.5940225578","-188.4429971524","161.8489745945","4.9352555010","15.1078205789","144.2715825823","0.0000000000","0.0000000000"
"25","44","-1291.5049832817","0.0096824907","0.7433723832","1.7643389410","589.8520026187","388.4461010169","201.4059016017","255.2039086391","293.4395807855","-38.2356721465","-44.2334435553","5.9977714089","165.2011829743","155.3390366419","-27.1006388306","-188.3428471302","161.2422082996","4.7713229553","16.1779350474","144.2519249716","0.0000000000","0.0000000000"
"26","220","-1291.5390881150","0.0093578386","0.7527302218","1.7846709444","589.8723346220","388.2970353415","201.5752992805","255.0548429637","293.4753317858","-38.4204888221","-44.4891789083","6.0686900862","164.7985900330","152.8567455549","-24.1800038021","-186.4725862036","162.2925824015","5.0036742452","16.7806131548","143.0143026329","0.0000000000","0.0000000000"
"27","640","-1291.5646831257","0.0091213638","0.7618515855","1.7999297155","589.8875933931","388.4844731104","201.4031202827","255.2422807325","288.8636274480","-33.6214248385","-39.6769362739","6.0555114354","161.9130908533","154.9615926859","-28.0110560912","-189.7626270862","161.7515709950","4.8159675468","16.8624922838","140.2346310228","0.0000000000","0.0000000000"
"28","110","-1291.5791737831","0.0089901423","0.7708417278","1.8085684938","589.8962321715","388.7031763810","201.1930557905","255.4609840031","290.0312153318","-34.5702313287","-40.5929800098","6.0227486811","162.5821885891","155.6970665673","-28.2480398246","-189.4957603080","161.2477204835","4.7905038522","16.4998314238","141.2918533132","0.0000000000","0.0000000000"
"29","239","-1291.6576980661","0.0083112032","0.7791529310","1.8553816823","589.9430453600","387.9270223595","202.0160230005","254.6848299816","293.3442199771","-38.6593899955","-44.7655048347","6.1061148392","164.7610535837","155.2904577295","-26.7072913361","-190.6642436474","163.9569523113","5.0117309028","16.6519014369","143.0974212441","0.0000000000","0.0000000000"
"30","791","-1291.7058454383","0.0079205213","0.7870734523","1.8840853129","589.9717489905","387.9466571927","202.0250917978","254.7044648148","288.9399517157","-34.2354869009","-40.3838906680","6.1484037670","162.9678035191","151.9917077676","-26.0195595709","-187.9048816256","161.8853220547","4.7809874714","16.1154241070","142.0713919406","0.0000000000","0.0000000000"
"31","940","-1291.7464688400","0.0076052106","0.7946786629","1.9083034387","589.9959671163","387.4895572626","202.5064098537","254.2473648847","288.2502740541","-34.0029091694","-40.1711710534","6.1682618840","160.8844665421","151.2813075555","-23.9155000435","-187.7882050099","163.8727049664","5.0420455270","17.6925936243","138.1498273908","0.0000000000","0.0000000000"
"32","933","-1291.7842942210","0.0073229133","0.8020015761","1.9308534909","590.0185171686","389.5787799571","200.4397372114","256.3365875793","294.4238312073","-38.0872436281","-44.3304923080","6.2432486800","164.9004394999","152.6605200173","-23.1371283099","-182.4772768614","159.3401485515","4.7672181400","14.8984725730","145.2347487869","0.0000000000","0.0000000000"
"33","581","-1291.7948963044","0.0072456852","0.8092472614","1.9371740495","590.0248377271","388.5587491135","201.4660886136","255.3165567357","293.5837760302","-38.2672192946","-44.3390376479","6.0718183534","164.4730532668","153.9069910009","-24.7962682375","-185.3328398211","160.5365715837","4.7334807156","15.8861364936","143.8534360577","0.0000000000","0.0000000000"
"34","260","-1291.8750301289","0.0066877154","0.8159349768","1.9849467853","590.0726104630","387.1631325125","202.9094779505","253.9209401346","291.4528434366","-37.5319033020","-43.6138899887","6.0819866867","163.1579185507","154.2407053135","-25.9457804277","-188.8008517080","162.8550712803","5.0083625324","16.5144725400","141.6350834784","0.0000000000","0.0000000000"
"35","462","-1291.9701388165","0.0060809665","0.8220159433","2.0416469645","590.1293106422","387.7889369773","202.3403736649","254.5467445994","288.5096134181","-33.9628688187","-40.0446473078","6.0817784892","162.2225942990","154.1193817263","-27.8323626073","-189.5913271955","161.7589645882","4.7883870279","16.9773625261","140.4568447450","0.0000000000","0.0000000000"
"36","686","-1291.9975152349","0.0059167495","0.8279326927","2.0579677431","590.1456314207","389.9212889857","200.2243424350","256.6790966079","295.2380509730","-38.5589543651","-44.6963048357","6.1373504706","164.0850719871","155.3388327521","-24.1858537662","-183.7780962226","159.5922424564","4.7681393301","16.0338488526","143.2830838044","0.0000000000","0.0000000000"
"37","252","-1292.0153974797","0.0058118851","0.8337445778","2.0686284567","590.1562921343","388.6603086059","201.4959835284","255.4181162281","289.2974335169","-33.8792979690","-39.9570180167","6.0777200477","161.5689284987","155.5031022746","-27.7745972564","-190.7478762615","162.9732790051","4.9130461557","17.7388929395","138.9169894036","0.0000000000","0.0000000000"
"38","315","-1292.1197437125","0.0052360047","0.8389805825","2.1308357088","590.2184993864","388.8805158425","201.3379835439","255.6383234646","295.2844059155","-39.6460824509","-45.7703341217","6.1242516708","165.0567049460","156.0140886287","-25.7863876593","-184.4159992163","158.6296115570","4.7753590926","15.3538563902","144.9274894633","0.0000000000","0.0000000000"
"39","635","-1292.2388955161","0.0046478602","0.8436284427","2.2018694785","590.2895331561","388.4321166024","201.8574165537","255.1899242245","291.0972918087","-35.9073675842","-42.0027174256","6.0953498414","162.5680726232","153.4943182072","-24.9650990216","-185.2138886897","160.2487896681","4.8030687039","15.4091399587","142.3558639605","0.0000000000","0.0000000000"
"40","107","-1292.2740725869","0.0044872044","0.8481156471","2.2228407091","590.3105043867","389.5461677809","200.7643366058","256.3039754030","290.8971235363","-34.5931481333","-40.6663068755","6.0731587422","162.8246787518","153.1003118873","-25.0278671029","-184.8927332295","159.8648661266","4.8604249582","16.4127326254","141.5515211683","0.0000000000","0.0000000000"
"41","740","-1292.3080017315","0.0043375112","0.8524531583","2.2430679736","590.3307316512","388.2276044295","202.1031272217","254.9854120516","293.4151381037","-38.4297260521","-44.5121882930","6.0824622409","160.8029894746","159.0962714351","-26.4841228060","-186.4578481954","159.9737253894","4.9115566443","17.4553707332","138.4360620971","0.0000000000","0.0000000000"
"42","545","-1292.3492827094","0.0041621000","0.8566152582","2.2676781212","590.3553417988","389.3516010372","201.0037407616","256.1094086594","293.1389192291","-37.0295105698","-43.0622099146","6.0326993449","163.5475358933","156.3315662370","-26.7401829012","-186.7934633557","160.0532804545","4.8258102805","15.8718668321","142.8498587806","0.0000000000","0.0000000000"
"43","711","-1292.3887544946","0.0040010145","0.8606162728","2.2912096970","590.3788733747","388.0280332592","202.3508401155","254.7858408813","290.8720723272","-36.0862314459","-42.1864557763","6.1002243305","160.0011434453","156.7314893431","-25.8605604612","-186.4017690262","160.5412085650","4.9144444107","16.9602989389","138.1264000957","0.0000000000","0.0000000000"
"44","207","-1292.4314967258","0.0038336054","0.8644498782","2.3166909883","590.4043546659","389.3155697787","201.0887848872","256.0733774008","293.7190146202","-37.6456372194","-43.8632965246","6.2176593052","165.2431020548","151.9130405303","-23.4371279648","-182.8463189972","159.4091910324","4.7662953102","15.2367193299","145.2400874147","0.0000000000","0.0000000000"
"45","986","-1292.4381666003","0.0038081209","0.8682579991","2.3206673136","590.4083309912","389.0075548019","201.4007761893","255.7653624240","294.3446359885","-38.5792735645","-44.7766581495","6.1973845850","164.6453656024","154.5890082589","-24.8897378728","-184.7182959084","159.8285580356","4.8290586645","15.8872354979","143.9290714401","0.0000000000","0.0000000000"
"46","675","-1292.4761021198","0.0036663636","0.8719243627","2.3432830262","590.4309467038","388.3628779355","202.0680687684","255.1206855576","291.3122927656","-36.1916072080","-42.3569677910","6.1653605830","163.1360266927","154.5044638502","-26.3281977774","-189.9324400971","163.6042423197","5.0491138161","16.5457224545","141.5411904221","0.0000000000","0.0000000000"
"47","180","-1292.5183365067","0.0035147414","0.8754391041","2.3684615601","590.4561252377","389.2377063922","201.2184188455","255.9955140143","289.2138931393","-33.2183791250","-39.3692034614","6.1508243364","163.0619081912","151.6286625310","-25.4766775829","-185.2956139197","159.8189363367","4.7108319265","15.1532139810","143.1978622837","0.0000000000","0.0000000000"
"48","885","-1292.5461623735","0.0034182888","0.8788573930","2.3850502827","590.4727139603","388.3873117395","202.0854022207","255.1451193617","289.3321048025","-34.1869854408","-40.2506453292","6.0636598884","163.3424700089","153.8947099582","-27.9050751646","-189.6404414410","161.7353662764","4.8739955230","16.2755435183","142.1929309675","0.0000000000","0.0000000000"
"49","392","-1292.5568399151","0.0033819841","0.8822393770","2.3914158265","590.4790795041","387.5004841627","202.9785953413","254.2582917849","289.0179020762","-34.7596102914","-40.8323898031","6.0727795117","163.0116273971","152.9100959587","-26.9038212796","-190.3221683091","163.4183470296","5.1566829136","17.9122752697","139.9426692139","0.0000000000","0.0000000000"
"50","845","-1292.7785003996","0.0027096028","0.8849489798","2.5235613698","590.6112250474","387.3586416569","203.2525833905","254.1164492790","290.2284469911","-36.1119977121","-42.2007039998","6.0887062877","160.3221053957","155.6099927573","-25.7036511618","-186.9038049583","161.2001537964","5.0163601686","17.2079368972","138.0978083298","0.0000000000","0.0000000000"
"51","425","-1292.8384008631","0.0025520618","0.8875010417","2.5592717459","590.6469354236","389.2237522348","201.4231831888","255.9815598569","293.6307222649","-37.6491624080","-43.8192414636","6.1700790556","161.3647011408","155.2142755364","-22.9482544123","-183.6331230375","160.6848686253","5.0028533790","17.3170032239","139.0448445379","0.0000000000","0.0000000000"
"52","202","-1292.8541086397","0.0025122878","0.8900133295","2.5686361244","590.6562998020","387.8441684242","202.8121313778","254.6019760463","287.9864380825","-33.3844620362","-39.4412591478","6.0567971116","163.0958717121","150.1414514003","-25.2508850298","-187.7077765655","162.4568915357","4.9438402227","16.9762655813","141.1757659080","0.0000000000","0.0000000000"
"53","253","-1292.8773619574","0.0024545428","0.8924678722","2.5824988673","590.6701625449","389.1042028987","201.5659596462","255.8620105208","291.6249075666","-35.7628970458","-41.7792148353","6.0163177895","165.2304214848","155.4486158705","-29.0541297887","-191.7399802319","162.6858504433","4.8405030103","16.1876454815","144.2022729931","0.0000000000","0.0000000000"
"54","564","-1292.9562083080","0.0022684440","0.8947363163","2.6295040602","590.7171677378","388.2444735441","202.4726941937","255.0022811663","295.8580909101","-40.8558097438","-47.1844918777","6.3286821339","160.2133937254","154.7453978680","-19.1007006834","-179.0002109986","159.8995103152","5.0719570804","16.5693979491","138.5720386959","0.0000000000","0.0000000000"
"55","394","-1292.9794407510","0.0022163500","0.8969526663","2.6433543584","590.7310180360","388.8683775542","201.8626404817","255.6261851764","293.3808146674","-37.7546294910","-43.8036845637","6.0490550727","164.0577222770","157.1012948971","-27.7782025067","-188.4347283854","160.6565258787","4.7811561706","15.5740917624","143.7024743440","0.0000000000","0.0000000000"
"56","337","-1293.0041408630","0.0021622765","0.8991149428","2.6580796249","590.7457433025","388.2517031197","202.4940401829","255.0095107418","292.1488592499","-37.1393485081","-43.2001262386","6.0607777305","164.5669791666","154.6447737112","-27.0628936278","-190.0456851028","162.9827914749","4.7981257942","16.0046011978","143.7642521745","0.0000000000","0.0000000000"
"57","843","-1293.0123322491","0.0021446368","0.9012595796","2.6629630175","590.7506266951","388.7764800801","201.9741466150","255.5342877023","291.2268834154","-35.6925957132","-41.9044018443","6.2118061312","163.0061792844","151.1384515992","-22.9177474682","-185.3066048498","162.3888573816","4.9624935868","16.6285536270","141.4151320705","0.0000000000","0.0000000000"
"58","792","-1293.0305243498","0.0021059741","0.9033655536","2.6738084555","590.7614721331","388.4934786084","202.2679935246","255.2512862306","292.9235860950","-37.6722998645","-43.7270316850","6.0547318205","162.6327282199","157.3125534513","-27.0216955762","-187.5433829894","160.5216874132","4.9387158717","16.7163289860","140.9776833622","0.0000000000","0.0000000000"
"59","58","-1293.0662542866","0.0020320562","0.9053976098","2.6951092837","590.7827729613","388.2013332511","202.5814397102","254.9591408733","291.3639925648","-36.4048516915","-42.4958618656","6.0910101741","165.2413894184","154.5796369299","-28.4570337835","-191.0715621653","162.6145283818","4.9231787782","14.6036692618","145.7145413783","0.0000000000","0.0000000000"
"60","696","-1293.1280041754","0.0019103726","0.9073079824","2.7319222169","590.8195858945","389.1708637538","201.6487221407","255.9286713759","290.3569021575","-34.4282307815","-40.4958626498","6.0676318683","163.2203199733","155.5091165390","-28.3725343548","-190.2622915169","161.8897571620","4.9695697667","17.3617230718","140.8890271347","0.0000000000","0.0000000000"
"61","30","-1293.1284892247","0.0019094462","0.9092174285","2.7322113848","590.8198750624","389.4322502610","201.3876248013","256.1900578832","294.6930472803","-38.5029893971","-44.6319589159","6.1289695189","160.5318696204","159.8216512497","-25.6604735898","-184.5725773311","158.9121037413","4.8342792574","16.8250025554","138.8725878076","0.0000000000","0.0000000000"
"62","773","-1293.1301157939","0.0019063428","0.9111237714","2.7331810835","590.8208447611","389.0358509700","201.7849937911","255.7936585921","294.3487710529","-38.5551124608","-44.6014365179","6.0463240571","165.0377362520","155.9510618482","-26.6400270473","-186.7439534812","160.1039264339","4.7760835209","15.5746978004","144.6869549307","0.0000000000","0.0000000000"
"63","524","-1293.1330987759","0.0019006647","0.9130244361","2.7349594237","590.8226231014","388.3608215060","202.4618015953","255.1186291282","289.6303810939","-34.5117519657","-40.6224106854","6.1106587197","163.3460011849","152.0611771980","-25.7767972890","-187.3334798814","161.5566825923","4.8110363073","15.9932038530","142.5417610245","0.0000000000","0.0000000000"
"64","902","-1293.1394800145","0.0018885747","0.9149130108","2.7387636753","590.8264273529","388.4509757696","202.3754515834","255.2087833917","293.3061471649","-38.0973637732","-44.2196698119","6.1223060387","163.3485985587","156.0585792214","-26.1010306153","-185.7299131159","159.6288825007","4.9287066705","16.3028385055","142.1170533828","0.0000000000","0.0000000000"
"65","401","-1293.2001777422","0.0017773522","0.9166903630","2.7749493501","590.8626130277","387.2578856185","203.6047274093","254.0156932406","292.1745433995","-38.1588501589","-44.2542611762","6.0954110173","164.2567774294","154.0258740280","-26.1081080579","-189.4194421943","163.3113341364","4.9653477907","15.7369698946","143.5544597441","0.0000000000","0.0000000000"
"66","984","-1293.2104559945","0.0017591777","0.9184495407","2.7810768529","590.8687405305","389.3477014573","201.5210390732","256.1055090794","289.9004059558","-33.7948968764","-39.9232000867","6.1283032103","163.9992510288","151.4079000464","-25.5067451194","-185.9461881323","160.4394430128","4.8104239760","16.5824702208","142.6063568321","0.0000000000","0.0000000000"
"67","766","-1293.2308831064","0.0017236073","0.9201731480","2.7932547194","590.8809183970","387.9381024653","202.9428159318","254.6959100874","289.1545125700","-34.4586024826","-40.4854058801","6.0268033975","163.6959384179","154.0219141263","-28.5633399742","-192.0659481221","163.5026081479","4.9925440025","16.9071433723","141.7962510432","0.0000000000","0.0000000000"
"68","262","-1293.2317899681","0.0017220449","0.9218951929","2.7937953558","590.8814590335","387.8699996900","203.0114593434","254.6278073122","292.9727100441","-38.3449027319","-44.4546916493","6.1097889174","163.2349681911","155.5223219033","-25.7845800503","-189.9565895999","164.1720095496","5.1924855156","17.1334402792","140.9090423963","0.0000000000","0.0000000000"
"69","140","-1293.2883917541","0.0016272813","0.9235224742","2.8275391861","590.9152028637","388.4621897391","202.4530131246","255.2199973612","292.4014778340","-37.1814804727","-43.2164692619","6.0349887891","165.3320387390","153.9053943912","-26.8359552963","-188.8926073473","162.0566520510","4.8120805168","16.3251449709","144.1948132514","0.0000000000","0.0000000000"
"70","231","-1293.3028765508","0.0016038803","0.9251263545","2.8361744705","590.9238381481","388.9587056346","201.9651325136","255.7165132567","296.5167100596","-40.8001968029","-47.0860247178","6.2858279148","159.9129767073","156.5262937163","-19.9225603640","-179.6633500238","159.7407896598","5.0323502476","16.8629390834","138.0176873762","0.0000000000","0.0000000000"
"71","755","-1293.3137541274","0.0015865286","0.9267128830","2.8426592676","590.9303229452","389.2791983511","201.6511245942","256.0370059732","292.8872291032","-36.8502231301","-42.8951885038","6.0449653737","165.4131784232","155.5195741435","-28.0455234634","-189.1525876791","161.1070642157","4.7073090897","15.7948866762","144.9109826572","0.0000000000","0.0000000000"
"72","223","-1293.3181435931","0.0015795798","0.9282924629","2.8452761000","590.9329397776","388.3227366949","202.6102030827","255.0805443170","291.7686017298","-36.6880574128","-42.7889411784","6.1008837656","165.7119092499","150.0530753338","-23.9963828540","-186.7014839345","162.7051010805","4.8698321158","15.6782069042","145.1638702299","0.0000000000","0.0000000000"
"73","69","-1293.3271991677","0.0015653404","0.9298578032","2.8506746888","590.9383383664","388.3372067550","202.6011316114","255.0950143772","288.8990684295","-33.8040540523","-39.8692910621","6.0652370098","160.7950999827","158.2797209709","-30.1757525241","-192.9348488874","162.7590963633","4.8439660154","18.1217479891","137.8293859781","0.0000000000","0.0000000000"
"74","883","-1293.3653495834","0.0015067468","0.9313645500","2.8734185144","590.9610821921","388.6769044666","202.2841777255","255.4347120887","292.2855823044","-36.8508702156","-42.9487133340","6.0978431183","164.4891840640","153.3485960487","-25.5521978083","-185.4487165790","159.8965187707","4.7361674845","15.4380909115","144.3149256680","0.0000000000","0.0000000000"
"75","771","-1293.3664566275","0.0015050797","0.9328696297","2.8740784920","590.9617421697","387.4899638750","203.4717782947","254.2477714971","291.8650347715","-37.6172632744","-43.6493033969","6.0320401225","164.6115991349","153.8162017696","-26.5627661329","-190.1900849589","163.6273188260","4.9473101444","15.8423326317","143.8219563588","0.0000000000","0.0000000000"
"76","826","-1293.3975153165","0.0014590523","0.9343286820","2.8925945001","590.9802581777","389.0432192172","201.9370389606","255.8010268393","292.1493921536","-36.3483653144","-42.4868015411","6.1384362267","159.5369943230","158.0187023018","-25.4063044711","-186.3311453967","160.9248409256","4.8704518566","17.6355974252","137.0309450412","0.0000000000","0.0000000000"
