" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","41.4412127185"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"12","864","-83.1691111159","0.0240727568","0.7086163655","1.1667062587","24.8765846344","-7.9304945683","32.8070792027","-29.3923242130","24.7901283365","-54.1824525495","-56.4618934425","2.2794408930","3.7511200115","19.8940027547","1.1450055702","-8.0735624844","9.2185680546","0.2434294786","1.4399425412","2.0677479917","0.0000000000","0.0000000000"
"13","173","-83.1759595402","0.0239084596","0.7325248251","1.1707890286","24.8806674043","-7.9275073730","32.8081747773","-29.3893370178","24.6900840648","-54.0794210826","-56.3734866320","2.2940655494","3.7549224985","19.7851274470","1.1500341194","-8.0767861120","9.2268202314","0.2441272767","1.4426695772","2.0681256446","0.0000000000","0.0000000000"
"14","229","-83.1931114830","0.0235018798","0.7560267049","1.1810143640","24.8908927397","-7.8090365039","32.6999292436","-29.2708661486","24.6142624361","-53.8851285848","-56.1923163310","2.3071877463","3.7791857151","19.7170088582","1.1180678628","-7.6529903118","8.7710581747","0.2223060885","1.3508683085","2.2060113181","0.0000000000","0.0000000000"
"15","848","-83.2307825567","0.0226330072","0.7786597121","1.2034724242","24.9133507999","-7.6758106043","32.5891614042","-29.1376402490","24.9120465926","-54.0496868417","-56.3439274225","2.2942405808","3.9158282838","19.7683994695","1.2278188393","-7.5631059075","8.7909247468","0.2335634681","1.4805243629","2.2017404528","0.0000000000","0.0000000000"
"16","163","-83.3844960855","0.0194082029","0.7980679151","1.2951105789","25.0049889546","-7.8035139634","32.8085029180","-29.2653436082","24.7254020641","-53.9907456723","-56.2997375715","2.3089918993","3.7793898709","19.8042630910","1.1417491022","-8.1041623525","9.2459114547","0.2536140986","1.4366780442","2.0890977281","0.0000000000","0.0000000000"
"17","879","-83.4027476123","0.0190571866","0.8171251017","1.3059914444","25.0158698201","-7.9589707285","32.9748405486","-29.4208003733","24.6920110089","-54.1128113821","-56.3979005071","2.2850891249","3.7264652542","19.9183069149","1.0472388398","-8.3930175638","9.4402564035","0.2589580551","1.5671820749","1.9003251242","0.0000000000","0.0000000000"
"18","441","-83.4224287299","0.0186857867","0.8358108884","1.3177245775","25.0276029533","-7.9923721657","33.0199751190","-29.4542018105","24.5837458666","-54.0379476771","-56.3261998210","2.2882521439","3.5080831932","20.4019544314","0.6737082420","-8.7497073613","9.4234156033","0.2456967262","1.4088438754","1.8535425917","0.0000000000","0.0000000000"
"19","197","-83.4262900278","0.0186137744","0.8544246628","1.3200265363","25.0299049121","-7.7279568018","32.7578617139","-29.1897864466","24.9904660859","-54.1802525325","-56.4593868761","2.2791343436","3.8622808487","19.9563440141","1.1718412232","-8.0535425436","9.2253837668","0.2580171251","1.4986741077","2.1055896159","0.0000000000","0.0000000000"
"20","198","-83.5619029668","0.0162531856","0.8706778485","1.4008738084","25.1107521841","-7.8849952064","32.9957473906","-29.3468248512","24.8517831218","-54.1986079730","-56.4714313439","2.2728233710","3.6792029472","20.2362782581","0.9363019165","-8.4654624698","9.4017643863","0.2510350520","1.4706026362","1.9575652590","0.0000000000","0.0000000000"
"21","763","-83.5767961248","0.0160129180","0.8866907664","1.4097525423","25.1196309180","-7.8471379921","32.9667689102","-29.3089676369","24.8637541312","-54.1727217681","-56.4449294851","2.2722077171","4.0045535598","19.9218966556","0.9373039158","-8.6188754035","9.5561793193","0.2477571357","1.6057163063","2.1510801179","0.0000000000","0.0000000000"
"22","239","-83.5850993784","0.0158805091","0.9025712755","1.4147026260","25.1245810018","-7.7059828794","32.8305638812","-29.1678125242","24.8327966175","-54.0006091417","-56.2941662801","2.2935571384","3.5886866669","20.2703911257","0.9737188249","-8.2544784870","9.2281973119","0.2437738251","1.3772590217","1.9676538201","0.0000000000","0.0000000000"
"23","531","-83.6697529533","0.0145914967","0.9171627722","1.4651698650","25.1750482407","-7.6974468957","32.8724951365","-29.1592765405","24.8094529722","-53.9687295127","-56.2506081191","2.2818786064","3.5127403688","20.4223837646","0.8743288388","-8.3717672325","9.2460960713","0.2355969128","1.2867506980","1.9903927580","0.0000000000","0.0000000000"
"24","208","-83.8719049647","0.0119208257","0.9290835979","1.5856851992","25.2955635750","-7.7273165749","33.0228801499","-29.1891462197","25.0141800597","-54.2033262794","-56.4667943211","2.2634680418","4.1880507439","19.7738384951","1.0522908207","-8.6548979843","9.7071888050","0.2627701540","1.7143970543","2.2108835356","0.0000000000","0.0000000000"
"25","5","-83.9130026861","0.0114408377","0.9405244356","1.6101860963","25.3200644721","-7.6034578307","32.9235223028","-29.0652874755","25.0226084422","-54.0878959177","-56.3834979218","2.2956020041","4.0826636012","19.8926541973","1.0472906437","-8.4792157631","9.5265064068","0.2555103172","1.7155541814","2.1115991025","0.0000000000","0.0000000000"
"26","1079","-83.9888867772","0.0106047829","0.9511292186","1.6554253028","25.3653036786","-7.7747440800","33.1400477586","-29.2365737248","25.0914702623","-54.3276420687","-56.6229733145","2.2953312458","3.9816161340","20.3602408673","0.7496132610","-8.9712390437","9.7208523047","0.2559349046","1.6937664196","2.0319148098","0.0000000000","0.0000000000"
"27","546","-84.2205520412","0.0084118368","0.9595410553","1.7935353148","25.5034136906","-7.6472151342","33.1506288248","-29.1090447790","25.1000231843","-54.2090679633","-56.4385131985","2.2294452352","4.1846393759","19.8429721648","1.0724116436","-9.1244474369","10.1968590806","0.2942118373","1.8136055610","2.0768219775","0.0000000000","0.0000000000"
"28","264","-84.3124323645","0.0076733979","0.9672144532","1.8483108661","25.5581892418","-7.3924501407","32.9506393826","-28.8542797855","25.3659369017","-54.2202166872","-56.4902656758","2.2700489887","4.3288502580","19.8410585268","1.1960281170","-8.5138839889","9.7099121059","0.2745524585","1.8953063743","2.1589914252","0.0000000000","0.0000000000"
"29","154","-84.3733838107","0.0072196616","0.9744341148","1.8846477982","25.5945261739","-7.7485737211","33.3430998950","-29.2104033658","24.9740335605","-54.1832372951","-56.4482971777","2.2650598826","3.9322390873","20.3955259104","0.6462685628","-9.6332205773","10.2794891401","0.2859252745","1.7180744427","1.9282393702","0.0000000000","0.0000000000"
"30","443","-84.7528577667","0.0049398459","0.9793739607","2.1108757259","25.8207541016","-7.2889481497","33.1097022513","-28.7507777945","25.5892208922","-54.3399986867","-56.5999881461","2.2599894594","4.2684997419","20.2162741485","1.1044470017","-9.0524575686","10.1569045703","0.2984498973","1.8911130119","2.0789368327","0.0000000000","0.0000000000"
"31","141","-84.9634135765","0.0040019363","0.9833758970","2.2364010848","25.9462794606","-7.5045127954","33.4507922560","-28.9663424402","25.5063330697","-54.4726755099","-56.6924703227","2.2197948128","4.4143184210","20.3631652437","0.7288494051","-9.8386367813","10.5674861864","0.2958298827","2.0064114713","2.1120770670","0.0000000000","0.0000000000"
"32","1097","-85.7337943167","0.0018522434","0.9852281404","2.6956727572","26.4055511330","-5.9576403808","32.3631915138","-27.4194700256","26.4926491177","-53.9121191433","-56.2191780964","2.3070589531","4.7309077355","20.8259057606","0.9358356217","-7.6616012299","8.5974368516","0.2407173948","1.4328513721","3.0573389686","0.0000000000","0.0000000000"
"33","243","-86.1922463679","0.0011711024","0.9863992428","2.9689844190","26.6788627948","-5.4085272366","32.0873900314","-26.8703568814","27.0541467528","-53.9245036342","-56.2157404491","2.2912368149","5.1373771242","20.8860888434","1.0306807852","-8.3260567185","9.3567375037","0.2829397101","1.7102013195","3.1442360946","0.0000000000","0.0000000000"
"34","997","-86.2504410625","0.0011048956","0.9875041384","3.0036778807","26.7135562565","-5.8425388714","32.5560951279","-27.3043685161","26.5742728772","-53.8786413934","-56.1942415242","2.3156001309","4.5317632362","21.1361246763","0.9063849647","-7.8776459072","8.7840308719","0.2268461604","1.5911011160","2.7138159598","0.0000000000","0.0000000000"
"35","1024","-86.6662018433","0.0007290522","0.9882331906","3.2515386321","26.9614170079","-5.9118020643","32.8732190721","-27.3736317090","26.7526361449","-54.1262678539","-56.3928424866","2.2665746327","5.2519625665","20.7635893595","0.7370842189","-8.6848092485","9.4218934674","0.2563801650","1.8024288271","3.1931535744","0.0000000000","0.0000000000"
"36","207","-86.7512240438","0.0006696285","0.9889028191","3.3022256317","27.0121040074","-6.1219455841","33.1340495915","-27.5837752289","26.6812405950","-54.2650158238","-56.5339309079","2.2689150840","4.6330081929","21.2848340041","0.7633983979","-8.9071756735","9.6705740714","0.2774045016","2.1611785874","2.1944251039","0.0000000000","0.0000000000"
"37","172","-86.7891895461","0.0006446823","0.9895475014","3.3248592190","27.0347375947","-5.8082065668","32.8429441615","-27.2700362116","26.5892361530","-53.8589066833","-56.1737011571","2.3147944738","5.8296361813","19.7519049104","1.0076950613","-7.9249069115","8.9326019728","0.2348368342","1.6521967928","3.9426025543","0.0000000000","0.0000000000"
"38","808","-86.8137830089","0.0006290207","0.9901765221","3.3395209053","27.0493992811","-5.8579943489","32.9073936299","-27.3198239936","26.8481638586","-54.1679878522","-56.4267630152","2.2587751630","5.8236476141","20.0567584195","0.9677578249","-8.3665956858","9.3343535107","0.2666261992","1.7994516352","3.7575697797","0.0000000000","0.0000000000"
"39","241","-86.8277974155","0.0006202668","0.9907967890","3.3478757611","27.0577541368","-5.8430125907","32.9007667275","-27.3048422355","26.7958336081","-54.1006758436","-56.4049607448","2.3042849013","5.7064539494","20.1071714027","0.9822082560","-8.3965079447","9.3787162007","0.2541993280","1.6441109689","3.8081436525","0.0000000000","0.0000000000"
"40","411","-86.8930254535","0.0005810993","0.9913778883","3.3867622344","27.0966406101","-5.8380198161","32.9346604262","-27.2998494608","26.7868230266","-54.0866724874","-56.3487837717","2.2621112843","5.7417273463","20.0230716763","1.0220240039","-8.3917978536","9.4138218575","0.2611360278","1.5766729381","3.9039183805","0.0000000000","0.0000000000"
"41","595","-87.0354348587","0.0005039678","0.9918818561","3.4716613009","27.1815396766","-5.7040585139","32.8855981906","-27.1658881587","27.0460973906","-54.2119855493","-56.4797630439","2.2677774946","5.6855406610","20.4011969475","0.9593597821","-8.4451884458","9.4045482279","0.2632260529","1.6628110761","3.7595035320","0.0000000000","0.0000000000"
"42","790","-87.0430355665","0.0005001518","0.9923820079","3.4761925536","27.1860709293","-5.9995710941","33.1856420234","-27.4614007389","26.9233017237","-54.3847024626","-56.6356005649","2.2508981023","5.9322626078","20.3338860631","0.6571530528","-9.0779171754","9.7350702282","0.2682064622","2.2538892166","3.4101669290","0.0000000000","0.0000000000"
"43","836","-87.1210076694","0.0004626355","0.9928446434","3.5226765533","27.2325549290","-5.5556749061","32.7882298351","-27.0175045508","27.3793651588","-54.3968697096","-56.6519454120","2.2550757024","5.9255959601","20.5776536497","0.8761155490","-8.7737619508","9.6498774998","0.2726315355","2.1521906197","3.5007738050","0.0000000000","0.0000000000"
"44","822","-87.1311386275","0.0004579722","0.9933026156","3.5287162449","27.2385946206","-5.6530751234","32.8916697440","-27.1149047682","26.8792824038","-53.9941871720","-56.2594985234","2.2653113514","5.7889072420","20.0121646731","1.0782104887","-8.3633721565","9.4415826452","0.2612652212","1.6994230921","3.8282189286","0.0000000000","0.0000000000"
"45","996","-87.2415375018","0.0004101035","0.9937127191","3.5945318513","27.3044102271","-5.2120102029","32.5164204300","-26.6738398477","27.5438477943","-54.2176876420","-56.4515753484","2.2338877064","6.1858794391","20.4902655028","0.8677028524","-9.3003698615","10.1680727140","0.3241071239","2.3189925563","3.5427797589","0.0000000000","0.0000000000"
"46","507","-87.3718867299","0.0003599843","0.9940727034","3.6722410993","27.3821194750","-5.4861415783","32.8682610533","-26.9479712230","27.2611649156","-54.2091361387","-56.4718876000","2.2627514614","6.2297414341","19.9447722658","1.0866512157","-8.6179081672","9.7045593829","0.2768331842","1.9284218032","4.0244864467","0.0000000000","0.0000000000"
"47","946","-87.3846711696","0.0003554114","0.9944281148","3.6798626956","27.3897410714","-5.2620896570","32.6518307284","-26.7239193018","27.1920584273","-53.9159777291","-56.2113383650","2.2953606359","5.3779285977","20.7095809128","1.1045489168","-8.2497573090","9.3543062258","0.2758215166","1.5820586088","3.5200484724","0.0000000000","0.0000000000"
"48","1006","-87.5297744271","0.0003074070","0.9947355219","3.7663677343","27.4762461101","-5.7920961183","33.2683422283","-27.2539257630","27.1476288495","-54.3978681388","-56.6241896877","2.2263215488","5.0714287915","21.2236239140","0.8525761440","-9.5989007403","10.4514768844","0.3121841853","2.3066946417","2.4525499645","0.0000000000","0.0000000000"
"49","102","-87.5576832459","0.0002989463","0.9950344682","3.7830059098","27.4928842855","-5.5118048102","33.0046890957","-26.9736344549","27.0415867765","-54.0152212314","-56.2870633029","2.2718420715","5.4105086540","21.0467429324","0.5843351901","-8.8491726787","9.4335078688","0.2573894509","1.9221318294","3.2309873737","0.0000000000","0.0000000000"
"50","445","-87.5616511577","0.0002977624","0.9953322306","3.7853714277","27.4952498035","-5.4316868680","32.9269366714","-26.8935165127","27.2680001219","-54.1615166346","-56.4310187777","2.2695021431","6.2011505618","19.9681454711","1.0987040890","-8.5602852020","9.6589892910","0.2656366822","1.9018333436","4.0336805360","0.0000000000","0.0000000000"
"51","675","-87.5710237583","0.0002949847","0.9956272153","3.7909590154","27.5008373912","-5.0815869663","32.5824243574","-26.5434166110","27.3994033665","-53.9428199775","-56.2460897997","2.3032698222","5.2050207110","21.0962899070","1.0980927485","-8.3890219907","9.4871147392","0.2703341650","1.9118531251","3.0228334208","0.0000000000","0.0000000000"
"52","190","-87.5712951466","0.0002949046","0.9959221199","3.7911208068","27.5009991825","-5.3299957218","32.8309949044","-26.7918253666","27.3171379400","-54.1089633066","-56.3694761566","2.2605128500","6.3356024520","19.8717493754","1.1097861126","-8.5010476309","9.6108337434","0.2429703287","1.5978004727","4.4948316506","0.0000000000","0.0000000000"
"53","731","-87.6247165897","0.0002795638","0.9962016838","3.8229686377","27.5328470134","-5.3916661968","32.9245132102","-26.8534958416","27.1929674563","-54.0464632979","-56.2887236357","2.2422603378","6.3241307331","19.7780689917","1.0907677315","-8.6276182418","9.7183859733","0.2754200847","1.9042711608","4.1444394875","0.0000000000","0.0000000000"
"54","203","-87.6431360190","0.0002744615","0.9964761453","3.8339496003","27.5438279760","-5.4365832600","32.9804112360","-26.8984129047","27.5524683185","-54.4508812232","-56.6911929254","2.2403117022","6.3096853897","20.1987781309","1.0440047979","-9.0809563142","10.1249611121","0.3084509699","2.0433393387","3.9578950812","0.0000000000","0.0000000000"
"55","1023","-87.7184590761","0.0002545477","0.9967306930","3.8788543397","27.5887327154","-5.4607722764","33.0495049918","-26.9226019211","27.2758843193","-54.1984862405","-56.4215312579","2.2230450175","6.2396457331","19.9618262009","1.0744123853","-9.1261732382","10.2005856235","0.3051474508","1.9329290434","4.0015692390","0.0000000000","0.0000000000"
"56","157","-87.7231076620","0.0002533671","0.9969840601","3.8816256497","27.5915040254","-5.3808905193","32.9723945447","-26.8427201640","27.4583778558","-54.3010980198","-56.5735442596","2.2724462398","6.2923241007","20.0190157213","1.1470380338","-8.5518783570","9.6989163908","0.2733628233","1.8383445743","4.1806167030","0.0000000000","0.0000000000"
"57","746","-87.8218099535","0.0002295538","0.9972136138","3.9404681987","27.6503465744","-5.7379756692","33.3883222436","-27.1998053140","26.9964129492","-54.1962182631","-56.3955754108","2.1993571476","6.0139401983","20.6085302054","0.3739425454","-10.0693992499","10.4433417954","0.2920532029","2.1997937028","3.5220932927","0.0000000000","0.0000000000"
"58","517","-87.8459462009","0.0002240795","0.9974376934","3.9548573106","27.6647356864","-5.3949785994","33.0597142858","-26.8568082442","27.3124773546","-54.1692855987","-56.4138489473","2.2445633485","6.2292738113","19.9433452912","1.1398582521","-9.0003555887","10.1402138408","0.2937449311","1.9684125688","3.9671163114","0.0000000000","0.0000000000"
"59","548","-87.8762361191","0.0002173939","0.9976550873","3.9729150069","27.6827933826","-5.4922110643","33.1750044469","-26.9540407091","27.3303096885","-54.2843503976","-56.5058063274","2.2214559299","6.5184597245","20.0423413495","0.7695086145","-9.0393075263","9.8088161408","0.2558614956","1.9887030666","4.2738951623","0.0000000000","0.0000000000"
"60","991","-87.9300635877","0.0002060015","0.9978610888","4.0050048947","27.7148832704","-5.2692090832","32.9840923536","-26.7310387279","27.2210297617","-53.9520684896","-56.2133322171","2.2612637275","6.3676652128","19.6982209862","1.1551435626","-8.5321899386","9.6873335013","0.2720789382","1.8470733622","4.2485129125","0.0000000000","0.0000000000"
"61","101","-87.9370295310","0.0002045715","0.9980656603","4.0091577249","27.7190361007","-5.0192293198","32.7382654205","-26.4810589646","27.4955952976","-53.9766542621","-56.2666806517","2.2900263895","6.4714496855","19.8387339832","1.1854116289","-8.4046024110","9.5900140399","0.2484525388","1.6196420361","4.6033551106","0.0000000000","0.0000000000"
"62","849","-87.9587029119","0.0002001855","0.9982658458","4.0220785696","27.7319569454","-5.1181406253","32.8500975706","-26.5799702700","27.6534385084","-54.2334087784","-56.5238126329","2.2904038545","6.4360863928","19.9857323344","1.2316197812","-8.4601171553","9.6917369365","0.2757014376","2.0116911534","4.1486938018","0.0000000000","0.0000000000"
"63","1084","-88.0040691377","0.0001913067","0.9984571525","4.0491241866","27.7590025623","-5.2892329587","33.0482355210","-26.7510626035","27.3761007903","-54.1271633937","-56.3981697309","2.2710063372","5.8489235573","20.5739408727","0.9532363603","-8.7337174105","9.6869537708","0.2828588910","2.3661689372","3.1998957290","0.0000000000","0.0000000000"
"64","429","-88.0094019364","0.0001902892","0.9986474418","4.0523033982","27.7621817739","-5.2918699723","33.0540517462","-26.7536996171","27.5092212252","-54.2629208423","-56.4952957177","2.2323748755","6.3753904752","20.0141575931","1.1196731569","-8.9760091901","10.0956823471","0.3040796922","1.9853695977","4.0859411853","0.0000000000","0.0000000000"
"65","567","-88.0267744005","0.0001870120","0.9988344538","4.0626601999","27.7725385757","-5.2492765661","33.0218151418","-26.7111062109","27.5732330268","-54.2843392377","-56.5370529517","2.2527137140","6.3628814070","20.0260856220","1.1842659978","-8.9387313960","10.1229973938","0.2980896653","2.0174622535","4.0473294883","0.0000000000","0.0000000000"
"66","532","-88.1770104461","0.0001609247","0.9989953785","4.1522252115","27.8621035873","-5.0394029460","32.9015065333","-26.5012325908","27.6026057500","-54.1038383408","-56.3969720911","2.2931337504","6.5677375967","19.9172012145","1.1176669388","-8.4721008264","9.5897677651","0.2858571230","1.9084222152","4.3734582585","0.0000000000","0.0000000000"
"67","175","-88.1907040590","0.0001587361","0.9991541146","4.1603888223","27.8702671981","-5.2996506885","33.1699178866","-26.7614803333","27.4823952757","-54.2438756090","-56.4949266620","2.2510510530","5.2845057736","21.2473140228","0.9505754793","-9.4155924421","10.3661679214","0.3232045040","2.5224298357","2.4388714339","0.0000000000","0.0000000000"
"68","460","-88.3597592822","0.0001340467","0.9992881612","4.2611731112","27.9710514869","-5.1156379485","33.0866894354","-26.5774675932","27.7517305389","-54.3291981322","-56.5727729403","2.2435748082","6.2493543380","20.4451415755","1.0572346254","-9.1009956694","10.1582302949","0.3022047948","1.9292621039","4.0178874392","0.0000000000","0.0000000000"
"69","535","-88.7153964014","0.0000939301","0.9993820913","4.4731904242","28.1830687999","-5.2803668383","33.4634356382","-26.7421964830","27.8189746460","-54.5611711290","-56.7690756511","2.2079045220","6.4963765646","20.8555731818","0.4670248996","-10.2432659191","10.7102908187","0.3034658783","2.5263786447","3.6665320416","0.0000000000","0.0000000000"
"70","284","-88.7737749801","0.0000886036","0.9994706949","4.5079935106","28.2178718864","-5.3780197295","33.5958916158","-26.8398493742","27.5740696083","-54.4139189825","-56.6255581998","2.2116392173","6.6504769787","20.2857998482","0.6377927814","-9.8636303616","10.5014231430","0.3216892865","2.7150560594","3.6137316328","0.0000000000","0.0000000000"
"71","90","-88.9547035364","0.0000739392","0.9995446341","4.6158562287","28.3257346045","-4.5645707860","32.8903053905","-26.0264004307","28.2618583418","-54.2882587726","-56.4882809441","2.2000221715","7.0960971351","19.9902345808","1.1755266259","-9.4045769884","10.5801036143","0.3602020699","2.7849417676","3.9509532976","0.0000000000","0.0000000000"
"72","234","-88.9611621787","0.0000734632","0.9996180974","4.6197066255","28.3295850012","-5.0372855791","33.3668705803","-26.4991152238","27.8712886699","-54.3704038938","-56.5830839048","2.2126800111","6.9835814089","20.0433277327","0.8443795283","-9.7547670892","10.5991466175","0.3021165160","2.4412864658","4.2401784272","0.0000000000","0.0000000000"
"73","835","-89.1326652804","0.0000618853","0.9996799826","4.7219502463","28.4318286221","-4.7517745001","33.1836031222","-26.2136041449","27.9348645372","-54.1484686820","-56.3699434034","2.2214747213","6.2776664666","20.6049341693","1.0522639013","-9.4008903172","10.4531542185","0.3151241054","2.5224717656","3.4400705955","0.0000000000","0.0000000000"
"74","231","-89.1626068422","0.0000600598","0.9997400424","4.7398002657","28.4496786415","-4.9481884996","33.3978671411","-26.4100181444","27.5644562645","-53.9744744089","-56.2029177750","2.2284433661","5.4303414406","21.4723438055","0.6617710183","-9.9329325316","10.5947035500","0.3218868447","2.4613465576","2.6471080384","0.0000000000","0.0000000000"
"75","556","-89.3363019773","0.0000504834","0.9997905258","4.8433506935","28.5532290692","-4.6697212166","33.2229502858","-26.1315508613","27.0251833300","-53.1567341914","-55.4021758699","2.2454416785","5.0270134354","21.3270524482","0.6711174464","-9.2481643847","9.9192818311","0.2718858569","2.1611069945","2.5940205841","0.0000000000","0.0000000000"
"76","496","-89.4358896871","0.0000456981","0.9998362240","4.9027210953","28.6125994710","-5.0300421187","33.6426415897","-26.4918717635","27.2809684097","-53.7728401731","-55.9693593123","2.1965191391","5.1600166299","21.5634520697","0.5574997100","-10.2149508110","10.7724505211","0.3317790827","2.6580223643","2.1702151829","0.0000000000","0.0000000000"
