" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","42.1533369378"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","183","-2.2987161936","0.0074315265","0.9640354845","2.3920429050","-23.7598078046","-38.9256481510","15.1658403464","-54.1277774827","8.8688402845","-62.9966177673","-65.0859247655","2.0893069982","7.4690717546","0.7608700953","0.6388984346","-6.7815499832","7.4204484179","0.1407294103","2.6672996825","4.6604108207","0.0006318411","0.0000000000"
"12","158","-2.3109722419","0.0073410012","0.9713764857","2.3993494944","-23.7525012152","-38.9171026835","15.1646014684","-54.1192320152","9.2850271935","-63.4042592087","-65.4771488888","2.0728896800","7.4262457254","1.2979498986","0.5608315695","-6.8397817923","7.4006133618","0.1374126742","2.6348722510","4.6530225446","0.0009382557","0.0000000000"
"13","240","-2.3217589781","0.0072622413","0.9786387270","2.4057801359","-23.7460705737","-38.9104174516","15.1643468779","-54.1125467833","9.2849238920","-63.3974706753","-65.4620939115","2.0646232362","7.4262405746","1.2978484109","0.5608349064","-6.8398023980","7.4006373044","0.1374221795","2.6349159595","4.6529646984","0.0009377372","0.0000000000"
"14","238","-2.3598155592","0.0069910581","0.9856297851","2.4284680209","-23.7233826887","-38.8884019099","15.1650192213","-54.0905312416","8.8686718043","-62.9592030459","-65.0438910851","2.0846880391","7.4691904183","0.7606471580","0.6388342281","-6.7813000253","7.4201342534","0.1407293597","2.6673003191","4.6605294543","0.0006312851","0.0000000000"
"15","114","-2.8082281198","0.0044647774","0.9900945625","2.6957945206","-23.4560561890","-38.6498115785","15.1937553895","-53.8519409102","9.7509754283","-63.6029163385","-65.6577913973","2.0548750588","7.4530383053","1.9161658110","0.3817713120","-7.1702646096","7.5520359216","0.1534330987","2.7675482437","4.5307004134","0.0013565495","0.0000000000"
"16","318","-2.8599631087","0.0042396655","0.9943342280","2.7266369516","-23.4252137580","-38.6189842738","15.1937705159","-53.8211136055","9.7515512548","-63.5726648604","-65.6380533859","2.0653885255","7.4529631222","1.9168808148","0.3817073178","-7.1704789227","7.5521862405","0.1534413341","2.7675574493","4.5304812347","0.0014831042","0.0000000000"
"17","254","-4.4475577856","0.0008666585","0.9952008865","3.6731004655","-22.4787502441","-38.0227715002","15.5440212561","-53.2249008319","10.2149688830","-63.4398697149","-65.4707045207","2.0308348058","7.8678311404","1.9694879324","0.3776498102","-8.0680088300","8.4456586402","0.1906183236","3.1169146392","4.5588260857","0.0014720919","0.0000000000"
"18","285","-4.4726452543","0.0008451867","0.9960460731","3.6880566594","-22.4637940502","-38.0075517889","15.5437577388","-53.2096811206","10.2149599977","-63.4246411183","-65.4596627626","2.0350216443","7.8678897216","1.9694607521","0.3776095240","-8.0679542706","8.4455637946","0.1906293024","3.1170790134","4.5587128886","0.0014685171","0.0000000000"
"19","91","-4.5279524744","0.0007997109","0.9968457840","3.7210287188","-22.4308219909","-37.4948593265","15.0640373357","-52.6969886582","10.2308297685","-62.9278184267","-64.9915681329","2.0637497063","9.6441351865","-0.1640191929","0.7507137749","-6.8806616982","7.6313754731","0.1628483366","2.9982408713","6.4823794848","0.0006664938","0.0000000000"
"20","133","-4.5592230425","0.0007750904","0.9976208745","3.7396710411","-22.4121796685","-37.4763686131","15.0641889446","-52.6784979448","10.2309267954","-62.9094247403","-64.9743541762","2.0649294359","9.6438531632","-0.1636315207","0.7507051530","-6.8809239114","7.6316290643","0.1628379214","2.9986547021","6.4817751197","0.0005854199","0.0000000000"
"21","25","-4.7895477094","0.0006156355","0.9982365099","3.8769818401","-22.2748688695","-37.6240078834","15.3491390139","-52.8261372151","10.9673909430","-63.7935281581","-65.8299492015","2.0364210434","8.6085834571","1.8921602700","0.4666472159","-7.5690091405","8.0356563564","0.1695960020","3.1954803928","5.2365330602","0.0069740022","0.0000000000"
"22","144","-4.7957000566","0.0006118595","0.9988483695","3.8806496353","-22.2712010743","-37.6206503742","15.3494492999","-52.8227797059","10.9672965332","-63.7898696860","-65.8376673746","2.0477976886","8.6087942068","1.8919735903","0.4665287361","-7.5686908295","8.0352195656","0.1696317682","3.1955424422","5.2366247910","0.0069952054","0.0000000000"
"23","309","-4.9828676985","0.0005074180","0.9993557874","3.9922318588","-22.1596188508","-37.2330606430","15.0734417922","-52.4351899747","10.4216110873","-62.8568010620","-64.9141137739","2.0573127119","9.6276895448","0.1015303840","0.6923911585","-6.9269431960","7.6193343545","0.1727983825","2.9895121593","6.4649274919","0.0004515112","0.0000000000"
"24","96","-4.9925623079","0.0005025225","0.9998583099","3.9980114159","-22.1538392937","-37.2273058645","15.0734665708","-52.4294351962","10.4215753626","-62.8510105588","-64.9088553508","2.0578447920","9.6278419837","0.1013508733","0.6923825056","-6.9269799368","7.6193624424","0.1727874715","2.9888692251","6.4657334145","0.0004518726","0.0000000000"
"25","52","-7.6798099316","0.0000342057","0.9998925157","5.6000461579","-20.5518045517","-35.9830690015","15.4312644498","-51.1851983332","12.3340164598","-63.5192147930","-65.5416779922","2.0224631992","9.9843365475","1.7672461770","0.5824337353","-7.7665593151","8.3489930504","0.2026012758","3.1915513640","6.5890913893","0.0010925183","0.0000000000"
"26","215","-7.7187319049","0.0000328999","0.9999254156","5.6232499568","-20.5286007528","-35.9599491396","15.4313483869","-51.1620784713","12.3346875884","-63.4967660597","-65.5235191899","2.0267531302","9.9841347079","1.7680967239","0.5824561565","-7.7669711856","8.3494273421","0.2026251609","3.1916325397","6.5886714982","0.0012055091","0.0000000000"
"27","108","-7.7516088567","0.0000318359","0.9999572515","5.6428499440","-20.5090007656","-36.4898008027","15.9808000371","-51.6919301344","12.6309197515","-64.3228498858","-66.2839545014","1.9611046156","9.2392830616","3.2156897296","0.1759469603","-8.7264834735","8.9024304338","0.2035796106","3.6693694408","5.3477537153","0.0185802949","0.0000000000"
"28","302","-7.7775980109","0.0000310191","0.9999882706","5.6583436884","-20.4935070212","-36.4750914752","15.9815844541","-51.6772208069","12.6299073697","-64.3071281767","-66.2840024609","1.9768742842","9.2393770668","3.2147104565","0.1758198464","-8.7266455235","8.9024653699","0.2035895496","3.6697585056","5.3479080867","0.0181209249","0.0000000000"
"29","153","-8.8402774617","0.0000107180","0.9999989886","6.2918727257","-19.8599779839","-35.2862023747","15.4262243908","-50.4883317064","13.4981555432","-63.9864872496","-65.9751578226","1.9886705730","10.2956871896","2.9199439560","0.2825243976","-8.2203438493","8.5028682469","0.1928420897","3.4059407707","6.6912351284","0.0056692007","0.0000000000"
"30","230","-11.8292478878","0.0000005395","0.9999995282","8.0737831173","-18.0780675923","-33.8683380526","15.7902704603","-49.0704673843","15.3237439359","-64.3942113202","-66.3800975869","1.9858862668","11.7477006066","3.2013208264","0.3747225030","-8.8539484815","9.2286709845","0.2158765237","3.8115712706","7.6986517793","0.0216010331","0.0000000000"
"31","124","-11.9633404236","0.0000004718","1.0000000000","8.1537239829","-17.9981267267","-33.7883981853","15.7902714586","-48.9905275170","15.3247799182","-64.3153074352","-66.2967954751","1.9814880399","11.7476776152","3.2021330255","0.3749692776","-8.8543211564","9.2292904339","0.2158985036","3.8112071406","7.6984645840","0.0221073870","0.0000000000"
