" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","34.0787193596"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","87","-81.1093798627","0.0324288086","0.8372780593","1.0307855742","28.0378895499","5.0233923073","23.0144972426","-11.0729799263","47.0776356792","-58.1506156055","-60.0567689060","1.9061533005","2.0392005928","44.6553277937","0.3831072927","-4.9126555727","5.2957628654","0.1593333768","0.8561556836","1.0237115324","0.0000000000","0.0000000000"
"12","86","-81.1221394895","0.0320176578","0.8692957171","1.0383923780","28.0454963537","5.1640824888","22.8814138649","-10.9322897447","47.0796735609","-58.0119633056","-59.9149184780","1.9029551724","1.9431100095","44.5716913567","0.5648721946","-4.5747161393","5.1395883339","0.1578722842","0.7001407979","1.0850969274","0.0000000000","0.0000000000"
"13","272","-81.1429933343","0.0313568803","0.9006525974","1.0508246464","28.0579286222","5.0905500828","22.9673785393","-11.0058221507","47.1256928560","-58.1315150067","-60.0412563257","1.9097413190","1.7041192785","45.0495202648","0.3720533126","-4.7601253442","5.1321786568","0.1435132848","0.6339191429","0.9266868508","0.0000000000","0.0000000000"
"14","191","-81.1494885977","0.0311538691","0.9318064665","1.0546968752","28.0618008510","5.0473535079","23.0144473430","-11.0490187256","47.0775094113","-58.1265281369","-60.0311683955","1.9046402586","2.0392888142","44.6551985130","0.3830220841","-4.9124767106","5.2954987946","0.1593383902","0.8562164844","1.0237339396","0.0000000000","0.0000000000"
"15","93","-81.1552696730","0.0309742859","0.9627807524","1.0581433323","28.0652473080","5.0979839972","22.9672633108","-10.9983882363","47.1257989197","-58.1241871561","-60.0356791850","1.9114920289","1.7039202794","45.0496144386","0.3722642018","-4.7603347488","5.1325989506","0.1434967190","0.6338010059","0.9266225545","0.0000000000","0.0000000000"
"16","104","-81.9327546832","0.0142345536","0.9770153060","1.5216503001","28.5287542758","5.3115044793","23.2172497965","-10.7848677543","47.5617413446","-58.3466090989","-60.2216356026","1.8750265037","2.1492525684","45.0343077953","0.3781809809","-5.5983586750","5.9765396560","0.1854045830","0.9353763858","1.0284715996","0.0000000000","0.0000000000"
"17","1","-81.9993754783","0.0133171352","0.9903324412","1.5613670821","28.5684710579","5.3507695349","23.2177015230","-10.7456026987","47.5621813554","-58.3077840541","-60.1843808410","1.8765967869","2.1492268036","45.0346937353","0.3782608166","-5.5992746572","5.9775354738","0.1853971071","0.9353836470","1.0284460494","0.0000000000","0.0000000000"
"18","139","-83.7972124935","0.0022060742","0.9925385154","2.6331690752","29.6402730509","6.9554222882","22.6848507627","-9.1409499454","48.9161632470","-58.0571131924","-59.9806167360","1.9235035436","3.7852915288","44.7160888674","0.4147828508","-4.8360939753","5.2508768261","0.1751715065","1.1958308013","2.4142892210","0.0000000000","0.0000000000"
"19","236","-83.8492367088","0.0020942392","0.9946327546","2.6641839320","29.6712879078","6.9862704085","22.6850174993","-9.1101018251","48.9162123367","-58.0263141618","-59.9352319759","1.9089178141","3.7851086842","44.7161485831","0.4149550694","-4.8361890167","5.2511440862","0.1751674085","1.1952856155","2.4146556602","0.0000000000","0.0000000000"
"20","220","-84.2797854082","0.0013615743","0.9959943290","2.9208606776","29.9279646533","7.1244301888","22.8035344645","-8.9719420447","49.2159921631","-58.1879342079","-60.0912772979","1.9033430900","2.9292430829","46.0056732897","0.2810757905","-4.9090386181","5.1901144086","0.1557465009","0.9742060209","1.7992905612","0.0000000000","0.0000000000"
"21","234","-84.2881532553","0.0013502284","0.9973445574","2.9258492695","29.9329532453","7.1293081881","22.8036450571","-8.9670640454","49.2160403333","-58.1831043787","-60.0642782537","1.8811738750","2.9292112865","46.0056943740","0.2811346728","-4.9091438991","5.1902785719","0.1557422459","0.9741838917","1.7992851489","0.0000000000","0.0000000000"
"22","76","-84.7877648776","0.0008192731","0.9981638305","3.2236987008","30.2308026765","7.2399795951","22.9908230814","-8.8563926385","49.4345272462","-58.2909198846","-60.1696021594","1.8786822747","3.7976051276","45.2531072482","0.3838148705","-5.5954686233","5.9792834938","0.1980494841","1.3693210754","2.2302345681","0.0000000000","0.0000000000"
"23","265","-84.8340412505","0.0007822239","0.9989460544","3.2512869128","30.2583908885","7.2674003356","22.9909905530","-8.8289718980","49.4344934844","-58.2634653824","-60.1253276428","1.8618622604","3.7975125729","45.2530904254","0.3838904861","-5.5955278603","5.9794183465","0.1980432558","1.3690511168","2.2304182003","0.0000000000","0.0000000000"
"24","256","-85.5436083772","0.0003847424","0.9993307968","3.6743038237","30.6814077995","7.4923878154","23.1890199841","-8.6039844182","49.6675224206","-58.2715068388","-60.1222077337","1.8507008949","3.9484813830","45.4646263612","0.2544146765","-5.8315894260","6.0860041025","0.2034873861","1.4951094471","2.2498845497","0.0000000000","0.0000000000"
"25","298","-85.7564849520","0.0003109703","0.9996417671","3.8012127344","30.8083167102","7.6198859698","23.1884307403","-8.4764862637","49.6672330935","-58.1437193572","-59.9967733569","1.8530539997","3.9486504690","45.4643998930","0.2541827314","-5.8310051751","6.0851879065","0.2034744578","1.4952171242","2.2499588870","0.0000000000","0.0000000000"
"26","90","-86.2919389578","0.0001820431","0.9998238102","4.1204300304","31.1275340061","7.7244538664","23.4030801398","-8.3719183672","49.5682390353","-57.9401574025","-59.7937727094","1.8536153069","3.3680556575","46.0213059768","0.1788774010","-6.0247761664","6.2036535674","0.1965077424","1.4421441579","1.7294037572","0.0000000000","0.0000000000"
"27","263","-86.4079509993","0.0001621029","0.9999859131","4.1895919935","31.1966959692","7.7940342883","23.4026616809","-8.3023379452","49.5680430721","-57.8703810173","-59.7201612898","1.8497802725","3.3683566804","46.0209998078","0.1786865839","-6.0242998103","6.2029863942","0.1964678957","1.4416686955","1.7302200892","0.0000000000","0.0000000000"
"28","316","-89.5337477407","0.0000071166","0.9999930297","6.0530730259","33.0601770017","9.6716462561","23.3885307455","-6.4247259774","51.5414776260","-57.9662036034","-59.8208388923","1.8546352889","5.3471783452","45.8697920343","0.3245072465","-6.1612746497","6.4857818962","0.2009227816","1.4844900819","3.6617654817","0.0000000000","0.0000000000"
"29","122","-89.5545220519","0.0000069703","1.0000000000","6.0654578795","33.0725618552","9.6840686677","23.3884931875","-6.4123035659","51.5414917340","-57.9537952999","-59.8112238607","1.8574285608","5.3471680824","45.8697901977","0.3245334539","-6.1613220503","6.4858555042","0.2009375421","1.4844774890","3.6617530514","0.0000000000","0.0000000000"
