" "
"VeraChem VCPack feprocess run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","290.7990615638"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","813","-1193.5781380765","0.0012094585","0.9973581394","3.8282955201","538.2025207491","345.4646680725","192.7378526766","216.6936902039","308.1368841600","-91.4431939561","-97.6209230980","6.1777291419","151.3153439081","178.0978640090","-21.2763237570","-172.9030786052","151.6267548481","4.6426349761","13.0363720818","133.6363368501","0.0000000000","0.0000000000"
"12","76","-1194.3386978341","0.0005653066","0.9979234460","4.2817122966","538.6559375255","346.4603375204","192.1956000051","217.6893596519","304.1996144896","-86.5102548377","-92.5880668318","6.0778119941","148.6549534506","177.8817054448","-22.3370444058","-176.2044875596","153.8674431538","4.6720124180","12.7049178900","131.2780231427","0.0000000000","0.0000000000"
"13","753","-1194.6319725993","0.0004216154","0.9983450614","4.4565515479","538.8307767769","344.7907342871","194.0400424899","216.0197564185","300.8382857508","-84.8200495704","-90.8129112089","5.9928616385","147.7843890771","177.2199461557","-24.1660494820","-180.8854325883","156.7193831063","4.7459617074","13.3992582462","129.6391691235","0.0000000000","0.0000000000"
"14","523","-1194.6947314752","0.0003959685","0.9987410299","4.4939660008","538.8681912298","345.6203876009","193.2478036289","216.8494097324","307.2713644525","-90.4219547201","-96.4130135638","5.9910588437","148.2293594430","182.2614786028","-23.2194735934","-175.8683191073","152.6488455139","4.5620993813","12.0797938126","131.5874662491","0.0000000000","0.0000000000"
"15","122","-1194.7951439570","0.0003581393","0.9990991692","4.5538281002","538.9280533292","345.4856591443","193.4423941849","216.7146812758","302.2682873783","-85.5536061025","-91.5869600830","6.0333539805","148.5999263797","176.7333172453","-23.0649562468","-178.6998423081","155.6348860614","4.7274347525","13.4258955188","130.4465961084","0.0000000000","0.0000000000"
"16","542","-1195.0522930753","0.0002769323","0.9993761015","4.7071306160","539.0813558450","345.1141235268","193.9672323183","216.3431456582","300.7057111553","-84.3625654970","-90.3605412715","5.9979757745","148.0857716103","176.6224674381","-24.0025278932","-180.3481264913","156.3455985981","4.7586998733","12.4269738161","130.9000979209","0.0000000000","0.0000000000"
"17","219","-1195.7557060255","0.0001370520","0.9995131535","5.1264786413","539.5007038703","347.8755620370","191.6251418333","219.1045841684","307.6532722426","-88.5486880742","-94.6315930736","6.0829049994","150.1597881196","179.9215426255","-22.4280585025","-176.1330947137","153.7050362112","4.5684065508","13.2299829879","132.3613985809","0.0000000000","0.0000000000"
"18","588","-1196.3924799022","0.0000725000","0.9995856534","5.5060989875","539.8803242164","346.8229426242","193.0573815923","218.0519647556","303.1528707080","-85.1009059524","-91.1640694180","6.0631634656","150.3943138316","173.5696739486","-20.8111170723","-174.3730295446","153.5619124723","4.6496414558","12.4755290541","133.2691433217","0.0000000000","0.0000000000"
"19","359","-1196.5972564603","0.0000590751","0.9996447285","5.6281789765","540.0024042055","348.5183575554","191.4840466500","219.7473796869","307.0287910203","-87.2814113334","-93.3337072265","6.0522958931","149.1448552669","180.7954997418","-22.9115639884","-174.7332646490","151.8217006606","4.5483368889","12.0479010932","132.5486172848","0.0000000000","0.0000000000"
"20","819","-1196.9804204340","0.0000402716","0.9996850001","5.8566067524","540.2308319813","348.9386656089","191.2921663724","220.1676877404","309.8605651271","-89.6928773868","-95.7401362165","6.0472588297","149.7370383789","182.2259647083","-22.1024379600","-173.7636240237","151.6611860637","4.5652981454","12.2162688745","132.9554713590","0.0000000000","0.0000000000"
"21","342","-1197.2134608293","0.0000319000","0.9997169001","5.9955365652","540.3697617942","346.1293209135","194.2404408807","217.3583430449","306.4796354133","-89.1212923683","-95.1630745903","6.0417822220","146.5333925562","184.0570380698","-24.1107952128","-178.5162238339","154.4054286212","4.8095329510","12.8326063845","128.8912532207","0.0000000000","0.0000000000"
"22","918","-1197.2607209377","0.0000304274","0.9997473275","6.0237112428","540.3979364718","347.9899396698","192.4079968020","219.2189618013","309.0945631704","-89.8756013691","-95.8039107989","5.9283094298","152.7985112073","182.3306742099","-26.0346222468","-180.9270980656","154.8924758188","4.7186404806","13.2933387665","134.7865319602","0.0000000000","0.0000000000"
"23","698","-1197.4828724213","0.0000243661","0.9997716937","6.1561495011","540.5303747301","347.7512317366","192.7791429934","218.9802538681","306.5901530666","-87.6098991985","-93.6248734462","6.0149742478","150.5491610807","179.3096409593","-23.2686489734","-178.5250850597","155.2564360863","4.6938297633","13.2859437806","132.5693875368","0.0000000000","0.0000000000"
"24","931","-1197.6432019647","0.0000207566","0.9997924503","6.2517318718","540.6259571008","345.4173371769","195.2086199240","216.6463593083","300.4803466195","-83.8339873112","-89.8429128858","6.0089255746","147.2361810237","177.0084434358","-23.7642778399","-182.2459653981","158.4816875582","4.7630720137","13.7075739954","128.7655350145","0.0000000000","0.0000000000"
"25","208","-1197.6824761625","0.0000199572","0.9998124075","6.2751456536","540.6493708826","347.6118549724","193.0375159102","218.8408771039","306.9533960847","-88.1125189808","-94.0597541835","5.9472352027","152.8869438289","180.0241204113","-25.9576681555","-181.6342397278","155.6765715723","4.7706743599","13.3637764252","134.7524930439","0.0000000000","0.0000000000"
"26","973","-1197.6852001486","0.0000199029","0.9998323104","6.2767695904","540.6509948194","347.2709762545","193.3800185649","218.4999983860","307.2454856725","-88.7454872865","-94.7580977689","6.0126104824","149.1956051521","181.4706635620","-23.4207830415","-178.6817309115","155.2609478700","4.7099567686","13.6813529648","130.8042954186","0.0000000000","0.0000000000"
"27","73","-1198.0432109469","0.0000139134","0.9998462238","6.4902020005","540.8644272295","348.3782730179","192.4861542117","219.6072951493","308.2423677284","-88.6350725790","-94.7364982834","6.1014257044","148.8080318418","181.7310731149","-22.2967372283","-175.2686787057","152.9719414773","4.6459329812","13.0163512605","131.1457476001","0.0000000000","0.0000000000"
"28","269","-1198.0870528664","0.0000133166","0.9998595404","6.5163388841","540.8905641131","348.1828201097","192.7077440034","219.4118422412","308.9469439357","-89.5351016945","-95.5560971586","6.0209954641","151.3986271414","181.1914912517","-23.6431744575","-177.5685887726","153.9254143151","4.6103365838","13.2223450047","133.5659455530","0.0000000000","0.0000000000"
"29","501","-1198.1518073336","0.0000124816","0.9998720221","6.5549430325","540.9291682615","347.1556444940","193.7735237675","218.3846666255","298.9726926530","-80.5880260275","-86.7291043213","6.1410782938","147.6717203703","172.8148202417","-21.5138479591","-177.5833635127","156.0695155536","4.7490917905","13.8477683182","129.0748602616","0.0000000000","0.0000000000"
"30","886","-1198.2409648197","0.0000114170","0.9998834390","6.6080953319","540.9823205609","350.0812349027","190.9010856582","221.3102570342","310.4465707854","-89.1363137512","-95.1721877449","6.0358739937","150.2705120627","179.5713479215","-19.3952891989","-169.1133829875","149.7180937886","4.5380805435","12.0265234234","133.7059080959","0.0000000000","0.0000000000"
"31","441","-1198.2947185149","0.0000108195","0.9998942585","6.6401412388","541.0143664678","347.7941957900","193.2201706778","219.0232179214","307.0091431315","-87.9859252101","-93.9586533015","5.9727280914","151.2070925180","180.2503289129","-24.4482782994","-179.2721204313","154.8238421319","4.5756378406","12.1953837605","134.4360709169","0.0000000000","0.0000000000"
"32","378","-1198.3299413524","0.0000104450","0.9999047035","6.6611397538","541.0353649828","347.7815250699","193.2538399129","219.0105472013","300.3197069170","-81.3091597156","-87.5429264046","6.2337666889","148.1646323894","170.6160438728","-18.4609693452","-171.6859072028","153.2249378576","4.6090068599","12.9756954382","130.5799300913","0.0000000000","0.0000000000"
"33","97","-1198.5194980053","0.0000086414","0.9999133450","6.7741462147","541.1483714437","348.0788334257","193.0695380180","219.3078555572","303.5528004535","-84.2449448964","-90.3949021073","6.1499572109","149.6721815681","175.6822694097","-21.8016505243","-176.3404858218","154.5388352975","4.7644518047","12.5824889200","132.3252408434","0.0000000000","0.0000000000"
"34","64","-1198.5660954654","0.0000082480","0.9999215930","6.8019258466","541.1761510756","348.9144969884","192.2616540872","220.1435191199","310.2331700219","-90.0896509021","-96.2017496808","6.1120987787","150.2381242058","180.3626287004","-20.3675828843","-173.0607325887","152.6931497044","4.6751744820","12.9176542664","132.6452954573","0.0000000000","0.0000000000"
"35","123","-1198.6810502928","0.0000073523","0.9999289453","6.8704575390","541.2446827679","348.9644185999","192.2802641680","220.1934407314","309.0845770053","-88.8911362739","-94.9075171105","6.0163808366","153.2478293435","180.0114330636","-24.1746854018","-178.5626754392","154.3879900374","4.7069374856","12.6849691224","135.8559227355","0.0000000000","0.0000000000"
"36","320","-1198.7904483763","0.0000065904","0.9999355357","6.9356765120","541.3099017410","348.9301091827","192.3797925583","220.1591313142","306.6958751866","-86.5367438725","-92.6742181423","6.1374742699","149.7873025798","178.5430480417","-21.6344754348","-172.7846624654","151.1501870306","4.5965981110","12.3898844977","132.8008199711","0.0000000000","0.0000000000"
"37","965","-1198.8268950413","0.0000063545","0.9999418902","6.9574046264","541.3316298554","346.9754407901","194.3561890653","218.2044629215","301.5397913679","-83.3353284464","-89.4135685309","6.0782400846","148.4465171571","173.2368160746","-20.1435418637","-176.4503814815","156.3068396177","4.9068143204","13.9192183440","129.6204844927","0.0000000000","0.0000000000"
"38","457","-1198.9435350672","0.0000056549","0.9999475452","7.0269409698","541.4011661988","348.6193623000","192.7818038988","219.8483844315","307.9999265770","-88.1515421456","-94.2252935575","6.0737514119","152.5253616423","178.3835416670","-22.9089767323","-177.3325665916","154.4235898593","4.6914599194","12.4140254299","135.4198762931","0.0000000000","0.0000000000"
"39","836","-1199.2000041652","0.0000043757","0.9999519209","7.1798380835","541.5540633125","349.3113096646","192.2427536479","220.5403317961","306.9625500476","-86.4222182515","-92.5594105875","6.1371923360","149.8943435484","176.9148421550","-19.8466356558","-172.4491463355","152.6025106797","4.6418209804","13.0371357051","132.2153868629","0.0000000000","0.0000000000"
"40","299","-1199.2969566860","0.0000039714","0.9999558922","7.2376374858","541.6118627148","350.0451050886","191.5667576262","221.2741272200","318.2950384032","-97.0210645348","-103.0345152276","6.0134506929","152.6344075309","190.3369254192","-24.6762945469","-174.8555579957","150.1792634489","4.7756036484","13.3474852553","134.5113186271","0.0000000000","0.0000000000"
"41","693","-1199.3548900258","0.0000037478","0.9999596401","7.2721751377","541.6464003667","348.0615900637","193.5848103031","219.2906121951","306.1963703164","-86.9057581213","-92.9229287959","6.0171706746","152.4879406460","177.1377484280","-23.4293187576","-178.2850317760","154.8557130183","4.7493007969","13.3629644106","134.3756754386","0.0000000000","0.0000000000"
"42","921","-1199.6235056845","0.0000028650","0.9999625050","7.4323135685","541.8065387975","346.8889080101","194.9176307874","218.1179301415","296.9771510031","-78.8592208616","-84.8720438260","6.0128229644","146.3024204433","175.5760016604","-24.9012711006","-182.0719445605","157.1706734599","4.7855857133","12.9844811994","128.5323535306","0.0000000000","0.0000000000"
"43","363","-1199.6557829595","0.0000027740","0.9999652790","7.4515560512","541.8257812802","347.5864947115","194.2392865687","218.8155168429","311.0352800215","-92.2197631785","-98.2529870136","6.0332238351","146.0937976901","189.2692806264","-24.3277982950","-177.4586626353","153.1308643403","4.7637195182","12.8137836625","128.5162945093","0.0000000000","0.0000000000"
"44","69","-1199.7767753717","0.0000024579","0.9999677369","7.5236871218","541.8979123507","347.9912261625","193.9066861883","219.2202482939","301.9175432131","-82.6972949192","-88.6762538090","5.9789588898","148.6036934910","176.8417131392","-23.5278634171","-179.9919362402","156.4640728231","4.7841495819","13.1317751939","130.6877687151","0.0000000000","0.0000000000"
"45","852","-1199.7938678965","0.0000024162","0.9999701531","7.5338770344","541.9081022634","348.0875200927","193.8205821707","219.3165422241","307.5208514793","-88.2043092552","-94.2139507272","6.0096414720","147.2534455006","184.5022121111","-24.2348061324","-178.9523771313","154.7175709989","4.8431818947","13.0602301155","129.3500334905","0.0000000000","0.0000000000"
"46","505","-1199.7960561231","0.0000024109","0.9999725640","7.5351815718","541.9094068008","347.7017647701","194.2076420307","218.9307869016","300.5709473852","-81.6418526345","-87.7465613621","6.1047087275","149.2075169787","173.0393110285","-21.6758806220","-177.6660574398","155.9901768178","4.8072008356","14.0386431863","130.3616729568","0.0000000000","0.0000000000"
"47","888","-1200.0834193201","0.0000018088","0.9999743728","7.7064965712","542.0807218002","346.4617786749","195.6189431253","217.6908008064","305.9192405687","-88.2284397623","-94.2668079869","6.0383682246","147.3902875259","183.1000791668","-24.5711261240","-181.9223264598","157.3512003358","5.0276396265","13.3662581707","128.9963897286","0.0000000000","0.0000000000"
"48","889","-1200.1197276276","0.0000017443","0.9999761171","7.7281422021","542.1023674310","349.9991480231","192.1032194079","221.2281701546","310.4129753291","-89.1848051745","-95.2553417878","6.0705366133","152.6922025155","179.8473302788","-22.1265574652","-174.2006520016","152.0740945363","4.6565697354","13.5063491858","134.5292835943","0.0000000000","0.0000000000"
"49","42","-1200.2413287026","0.0000015446","0.9999776616","7.8006361342","542.1748613632","348.0519502687","194.1229110945","219.2809724002","310.1446575238","-90.8636851236","-96.9178085969","6.0541234733","147.0587079355","187.4393391931","-24.3533896048","-178.4160918434","154.0627022386","4.8051835644","13.1838054739","129.0697188973","0.0000000000","0.0000000000"
"50","149","-1200.3907692954","0.0000013302","0.9999789918","7.8897269271","542.2639521561","348.9855227680","193.2784293881","220.2145448994","305.6421074588","-85.4275625594","-91.4549200158","6.0273574564","147.5016315714","181.6801834865","-23.5397075991","-177.8975559975","154.3578483984","4.6811493450","12.7400710921","130.0804111343","0.0000000000","0.0000000000"
"51","382","-1200.5076661910","0.0000011834","0.9999801752","7.9594164066","542.3336416355","350.3408101310","191.9928315046","221.5698322624","303.8165784557","-82.2467461932","-88.4724372911","6.2256910978","148.2395903453","172.5145626754","-16.9375745650","-168.8885830516","151.9510084866","4.6490161492","12.8982508830","130.6923233131","0.0000000000","0.0000000000"
"52","358","-1200.5120546184","0.0000011782","0.9999813534","7.9620326199","542.3362578489","347.5871908583","194.7490669905","218.8162129898","303.4578192619","-84.6416062721","-90.6658010721","6.0241947999","149.0542394910","178.4904985432","-24.0869187723","-181.3705360194","157.2836172471","4.8168168170","13.3481723193","130.8892503547","0.0000000000","0.0000000000"
"53","408","-1200.5389114620","0.0000011470","0.9999825004","7.9780436477","542.3522688767","349.3811005323","192.9711683444","220.6101226637","303.4211720519","-82.8110493881","-89.0281333283","6.2170839401","148.0482988395","173.8601280878","-18.4872548754","-171.7508800092","153.2636251338","4.6203768903","13.3178417556","130.1100801936","0.0000000000","0.0000000000"
"54","38","-1200.5879586175","0.0000010921","0.9999835925","8.0072836949","542.3815089238","348.1570371396","194.2244717842","219.3860592711","304.3897118629","-85.0036525919","-90.9803126241","5.9766600322","148.9699357323","180.2864743107","-24.8666981801","-181.9885043383","157.1218061582","4.8619743417","13.4664003218","130.6415610688","0.0000000000","0.0000000000"
"55","223","-1200.6307057994","0.0000010464","0.9999846389","8.0327679375","542.4069931665","349.8519501208","192.5550430457","221.0809722523","307.2035188808","-86.1225466285","-92.1080496053","5.9855029767","150.3166952068","180.6573928017","-23.7705691277","-180.3215161003","156.5509469726","4.7905467067","13.6497395756","131.8764089245","0.0000000000","0.0000000000"
"56","881","-1200.6430711560","0.0000010335","0.9999856725","8.0401396924","542.4143649214","349.2373046894","193.1770602320","220.4663268209","303.7481569508","-83.2818301299","-89.4008821990","6.1190520691","148.5558915472","177.0321338804","-21.8398684768","-177.7933578252","155.9534893484","4.7526798202","14.2033172142","129.5998945127","0.0000000000","0.0000000000"
"57","11","-1200.6814383778","0.0000009946","0.9999866671","8.0630127696","542.4372379986","347.8308356958","194.6064023028","219.0598578272","298.6404559346","-79.5805981074","-85.5458301989","5.9652320915","146.7789293640","176.8530058152","-24.9914792445","-182.1935648818","157.2020856372","4.7856668426","13.2070876384","128.7861748830","0.0000000000","0.0000000000"
"58","680","-1200.7245174758","0.0000009527","0.9999876198","8.0886948880","542.4629201170","350.1790148485","192.2839052685","221.4080369799","306.0562258908","-84.6481889109","-90.7543497194","6.1061608085","150.9131394394","175.7822466960","-20.6391602446","-173.6518394759","153.0126792313","4.7187192270","13.7965373571","132.3978828553","0.0000000000","0.0000000000"
"59","420","-1200.8128972072","0.0000008721","0.9999884919","8.1413835196","542.5156087486","348.7728501495","193.7427585991","220.0018722810","302.1392340741","-82.1373617931","-88.2073807416","6.0700189484","149.8310829878","174.1576711696","-21.8495200834","-177.9690340809","156.1195139976","4.7947073614","14.2218246297","130.8145509967","0.0000000000","0.0000000000"
"60","168","-1200.8229348778","0.0000008634","0.9999893553","8.1473675968","542.5215928257","351.1863441865","191.3352486392","222.4153663179","311.1661439251","-88.7507776072","-94.8687168850","6.1179392778","151.2703074980","179.5734612005","-19.6776247734","-170.4181850594","150.7405602860","4.5859471315","12.8010665038","133.8832938626","0.0000000000","0.0000000000"
"61","796","-1200.8926834193","0.0000008052","0.9999901606","8.1889490222","542.5631742512","348.8877812158","193.6753930354","220.1168033472","300.8398486084","-80.7230452612","-86.7432123871","6.0201671259","148.0167588581","174.2188943471","-21.3958045967","-178.0746012924","156.6787966956","4.9632561809","13.4688896668","129.5846130104","0.0000000000","0.0000000000"
"62","431","-1200.9047332737","0.0000007956","0.9999909562","8.1961326867","542.5703579157","347.5628855774","195.0074723383","218.7919077088","305.4031497631","-86.6112420543","-92.6515403156","6.0402982613","147.9288158422","181.4822629781","-24.0079290572","-182.1690893889","158.1611603317","4.7574328357","14.0411825923","129.1302004142","0.0000000000","0.0000000000"
"63","412","-1200.9665383754","0.0000007479","0.9999917041","8.2329785357","542.6072037647","349.3076790220","193.2995247427","220.5367011535","305.9316920589","-85.3949909054","-91.5408086385","6.1458177331","148.9342250398","175.0064018951","-18.0089348761","-170.9111278344","152.9021929584","4.7111514513","13.1959136369","131.0271599516","0.0000000000","0.0000000000"
"64","435","-1201.0129359087","0.0000007140","0.9999924181","8.2606389789","542.6348642079","348.1322368098","194.5026273981","219.3612589412","302.9656194653","-83.6043605241","-89.6221824613","6.0178219372","148.3319127817","177.4630447980","-22.8293381144","-179.4947033986","156.6653652842","4.7974239174","13.1031097969","130.4313790673","0.0000000000","0.0000000000"
"65","459","-1201.0322562355","0.0000007003","0.9999931184","8.2721570223","542.6463822513","350.5782513051","192.0681309462","221.8072734365","307.2409099792","-85.4336365427","-91.5318439351","6.0982073924","150.9264491651","177.2814619284","-20.9670011143","-171.8474873619","150.8804862476","4.5778891797","12.8165655527","133.5319944327","0.0000000000","0.0000000000"
"66","832","-1201.2257502519","0.0000005771","0.9999936956","8.3875107895","542.7617360185","350.6674611772","192.0942748413","221.8964833086","303.0459918935","-81.1495085849","-87.2350624784","6.0855538936","146.9595738398","176.7654589793","-20.6790409256","-174.3383306872","153.6592897616","4.7195495091","13.0199081534","129.2201161773","0.0000000000","0.0000000000"
"67","925","-1201.5231828627","0.0000004286","0.9999941242","8.5648287901","542.9390540191","348.6524293369","194.2866246822","219.8814514683","303.6609288085","-83.7794773402","-89.7954345727","6.0159572325","149.0017212418","178.2068421215","-23.5476345548","-179.9180206625","156.3703861077","4.7688278050","13.2148293461","131.0180640907","0.0000000000","0.0000000000"
"68","793","-1201.6299144664","0.0000003853","0.9999945095","8.6284581095","543.0026833385","349.9926775131","193.0100058254","221.2216996445","310.5447828672","-89.3230832227","-95.3377568576","6.0146736349","153.0892532890","181.2157414593","-23.7602118810","-178.3256481325","154.5654362514","4.7433935173","13.7024356358","134.6434241359","0.0000000000","0.0000000000"
"69","645","-1201.6536707504","0.0000003762","0.9999948857","8.6426207017","543.0168459307","349.3203032115","193.6965427193","220.5493253429","307.1771337707","-86.6278084278","-92.7189437543","6.0911353265","151.2755538960","178.7603954057","-22.8588155310","-178.6033325599","155.7445170289","4.8212648620","13.4316285789","133.0226604551","0.0000000000","0.0000000000"
"70","419","-1201.7492290324","0.0000003419","0.9999952276","8.6995889120","543.0738141410","350.4406816766","192.6331324643","221.6697038081","314.1273143230","-92.4576105149","-98.4401595217","5.9825490067","152.0118073153","186.0797553907","-23.9642483830","-177.6689561012","153.7047077182","4.6007203437","13.5063225744","133.9047643972","0.0000000000","0.0000000000"
"71","683","-1201.7500668779","0.0000003416","0.9999955692","8.7000884036","543.0743136326","348.5794756164","194.4948380162","219.8084977479","307.3444609006","-87.5359631528","-93.6484108968","6.1124477440","151.7769715446","177.0465060594","-21.4790167033","-178.6637204534","157.1847037500","5.1663867767","14.6161035191","131.9944812488","0.0000000000","0.0000000000"
"72","970","-1201.7712917310","0.0000003345","0.9999959037","8.7127418531","543.0869670821","350.1417330467","192.9452340353","221.3707551782","309.0146948508","-87.6439396726","-93.7082028315","6.0642631589","151.0476776051","179.9289845212","-21.9619672754","-174.5947320088","152.6327647333","4.6395388299","12.7719506469","133.6361881283","0.0000000000","0.0000000000"
"73","321","-1201.7885250104","0.0000003287","0.9999962324","8.7230156782","543.0972409072","349.0610038353","194.0362370719","220.2900259668","300.3403373770","-80.0503114102","-86.1359908894","6.0856794792","148.6176303627","173.8049008092","-22.0821937949","-179.6100335811","157.5278397862","4.8266671853","14.2011837802","129.5897793971","0.0000000000","0.0000000000"
"74","555","-1201.8166506625","0.0000003196","0.9999965521","8.7397831214","543.1140083504","348.7217088129","194.3922995375","219.9507309443","301.1026844572","-81.1517139805","-87.1735298039","6.0218158235","148.1656936561","177.0164370277","-24.0794462266","-179.6473794877","155.5679332611","4.7981169166","13.0543381977","130.3132385418","0.0000000000","0.0000000000"
"75","837","-1201.9746809135","0.0000002729","0.9999968250","8.8339947416","543.2082199705","348.8558918519","194.3523281187","220.0849139833","311.5865744850","-91.5016605017","-97.5522000596","6.0505395580","152.7475073922","182.4746181067","-23.6355510138","-179.2748437000","155.6392926862","4.9179273479","13.2211208223","134.6084592219","0.0000000000","0.0000000000"
"76","455","-1201.9838857802","0.0000002704","0.9999970954","8.8394823327","543.2137075617","348.7847192098","194.4289883519","220.0137413412","299.0513400365","-79.0375986953","-85.0168142964","5.9792156011","148.0838384799","176.4617256297","-25.4942240731","-183.5059795159","158.0117554428","4.7978695388","14.4988063361","128.7871626050","0.0000000000","0.0000000000"
