" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","290.7990615638"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"12","17373","-1172.1446973136","0.0081879108","0.1223662622","0.2762368421","525.4247192393","332.0864234195","193.3382958198","203.3154455509","279.1629436965","-75.8474981456","-81.8460040495","5.9985059039","145.9977863106","157.8134540221","-24.6482966362","-173.3460979555","148.6978013193","4.2078265828","10.2763508697","131.5136088580","0.0000000000","0.0000000000"
"13","16631","-1172.1824148731","0.0078848343","0.1302510966","0.2987226154","525.4472050125","332.6806120917","192.7665929209","203.9096342231","278.8950185396","-74.9853843164","-81.1127105803","6.1273262639","144.9594035503","156.1861432942","-22.2505283049","-172.3382078667","150.0876795618","4.3100863127","10.4511327904","130.1981844472","0.0000000000","0.0000000000"
"14","21465","-1172.2511840171","0.0073608254","0.1376119219","0.3397201613","525.4882025584","333.0393967082","192.4488058502","204.2684188396","278.8491620754","-74.5807432357","-80.6762600276","6.0955167918","144.6687598117","156.9076095311","-22.7272072674","-171.9587926111","149.2315853437","4.2751818898","10.4942408743","129.8993370476","0.0000000000","0.0000000000"
"15","19776","-1172.2559065752","0.0073261454","0.1449380673","0.3425355706","525.4910179678","332.8511765674","192.6398414004","204.0801986989","278.8969057921","-74.8167070933","-80.9533906824","6.1366835892","144.9219025318","156.3689581869","-22.3939549265","-172.4483765226","150.0544215961","4.2943743061","10.4578962587","130.1696319670","0.0000000000","0.0000000000"
"16","16499","-1172.3259463587","0.0068305809","0.1517686483","0.3842906235","525.5327730206","332.6377604488","192.8950125718","203.8667825803","278.7474566978","-74.8806741175","-81.1210835149","6.2404093974","145.2067524203","152.3812416836","-18.8405374061","-168.4697751559","149.6292377498","4.3140848044","10.7465880029","130.1460796130","0.0000000000","0.0000000000"
"17","11701","-1172.3412666820","0.0067267318","0.1584953800","0.3934240171","525.5419064142","332.5729251542","192.9689812600","203.8019472856","279.7843611305","-75.9824138448","-82.1146690677","6.1322552229","144.9218682183","156.8115878323","-21.9490949201","-172.7908827831","150.8417878630","4.3488428712","10.5221033987","130.0509219484","0.0000000000","0.0000000000"
"18","19297","-1172.3668636049","0.0065567331","0.1650521131","0.4086839281","525.5571663253","333.0591538723","192.4980124530","204.2881760038","279.0099578378","-74.7217818341","-80.8386424305","6.1168605964","144.7630124128","156.9702639441","-22.7233185190","-171.9130090713","149.1896905523","4.2762038391","10.4814697370","130.0053388367","0.0000000000","0.0000000000"
"19","10795","-1172.3686473133","0.0065450483","0.1715971614","0.4097473072","525.5582297043","332.9200446029","192.6381851014","204.1490667343","279.3495101912","-75.2004434569","-81.3221503684","6.1217069114","144.5593760144","157.2156029898","-22.4254688129","-172.3731049323","149.9476361194","4.3095433396","10.5608915350","129.6889411398","0.0000000000","0.0000000000"
"20","17102","-1172.3694891410","0.0065395408","0.1781367022","0.4102491728","525.5587315700","331.9792409529","193.5794906171","203.2082630843","278.8240175467","-75.6157544624","-81.7011873775","6.0854329151","145.9159691451","156.9940203614","-24.0859719597","-174.1293054065","150.0433334468","4.2972853095","10.3644081719","131.2542756637","0.0000000000","0.0000000000"
"21","11702","-1172.4146973988","0.0062504827","0.1843871848","0.4372006152","525.5856830124","332.9086141249","192.6770688875","204.1376362564","279.3081333120","-75.1704970556","-81.3005325354","6.1300354798","144.6388294957","157.0445443211","-22.3752405048","-172.3031081652","149.9278676604","4.3147344635","10.5803557847","129.7437392475","0.0000000000","0.0000000000"
"22","12023","-1172.4212186320","0.0062098544","0.1905970392","0.4410883263","525.5895707234","331.8733343224","193.7162364009","203.1023564539","278.5287446916","-75.4090984682","-81.5348627553","6.1257642870","145.4030693091","157.0268924476","-23.9012170651","-173.8735415786","149.9723245135","4.2732463842","10.3871514374","130.7426714876","0.0000000000","0.0000000000"
"23","19770","-1172.4416880011","0.0060840347","0.1966810740","0.4532913849","525.6017737821","333.0928733648","192.5089004173","204.3218954962","278.0828584314","-73.7529867905","-79.9862358785","6.2332490880","145.0354789977","152.4087785774","-19.3613991437","-168.2367964478","148.8753973040","4.2836262257","10.8369042240","129.9149485481","0.0000000000","0.0000000000"
"24","19635","-1172.4546633367","0.0060056023","0.2026866763","0.4610267861","525.6095091832","333.1198183469","192.4896908363","204.3488404784","278.2407869942","-73.8919465158","-80.1281592880","6.2362127722","144.9801877302","152.6783067625","-19.4177074985","-168.2924308096","148.8747233111","4.2796964153","10.8076711118","129.8928202032","0.0000000000","0.0000000000"
"25","19273","-1172.4653146083","0.0059419744","0.2086286507","0.4673766688","525.6158590659","333.1598322040","192.4560268619","204.3888543355","278.6848476448","-74.2959933094","-80.5244860185","6.2284927091","144.8124589457","153.3111858141","-19.4387971150","-168.3271882853","148.8883911704","4.2784247183","10.8208639040","129.7131703234","0.0000000000","0.0000000000"
"26","23995","-1172.5303649651","0.0055677505","0.2141964013","0.5061572153","525.6546396125","332.4328700084","193.2217696041","203.6618921398","280.0371120715","-76.3752199317","-82.4196245601","6.0444046285","145.9656825284","158.8122086844","-24.7407791413","-173.1686521925","148.4278730512","4.1969706117","10.1525741903","131.6161377264","0.0000000000","0.0000000000"
"27","11914","-1172.5369962592","0.0055309513","0.2197273526","0.5101105404","525.6585929376","333.0462114600","192.6123814775","204.2752335915","278.9581816232","-74.6829480318","-80.7974872553","6.1145392235","145.1105390404","156.4236535088","-22.5760109259","-170.7641033199","148.1880923939","4.2298192830","9.7688458471","131.1118739103","0.0000000000","0.0000000000"
"28","16832","-1172.5621210221","0.0053937186","0.2251210712","0.5250889677","525.6735713648","333.4211235930","192.2524477719","204.6501457244","279.1703682265","-74.5202225021","-80.6024854278","6.0822629257","144.8803692540","157.4151588962","-23.1251599237","-171.7008994154","148.5757394917","4.2357401111","10.3930281519","130.2516009910","0.0000000000","0.0000000000"
"29","16682","-1172.5679626647","0.0053623023","0.2304833735","0.5285715326","525.6770539298","332.2269103725","193.4501435573","203.4559325039","278.8237959651","-75.3678634612","-81.4029443950","6.0350809338","145.9166524183","157.3238172072","-24.4166736604","-173.6495789545","149.2329052941","4.2112441803","10.3513931098","131.3540151282","0.0000000000","0.0000000000"
"30","11969","-1172.5687456663","0.0053581053","0.2358414788","0.5290383284","525.6775207255","332.9934494675","192.6840712580","204.2224715989","279.9256983281","-75.7032267292","-81.8409869213","6.1377601921","144.6660112131","157.6678273174","-22.4081402024","-172.3129812329","149.9048410305","4.3113768623","10.5486910521","129.8059432987","0.0000000000","0.0000000000"
"31","14052","-1172.5811986703","0.0052917945","0.2411332733","0.5364623354","525.6849447325","333.4064578607","192.2784868718","204.6354799922","278.8234900787","-74.1880100865","-80.2771690291","6.0891589426","144.9469677613","156.9490475746","-23.0725252572","-171.5861696822","148.5136444250","4.2389491306","10.4066675318","130.3013510989","0.0000000000","0.0000000000"
"32","23877","-1172.6048169304","0.0051682759","0.2463015492","0.5505426430","525.6990250402","333.4113148993","192.2877101409","204.6403370307","279.1922027460","-74.5518657153","-80.6334034824","6.0815377671","144.9658493617","157.3331251216","-23.1067717373","-171.6030914173","148.4963196799","4.2361610853","10.3807549277","130.3489333487","0.0000000000","0.0000000000"
"33","24548","-1172.6161275383","0.0051101489","0.2514116981","0.5572855969","525.7057679940","333.1795408090","192.5262271850","204.4085629404","277.2793842850","-72.8708213446","-79.1004945832","6.2296732386","145.0973353305","152.0621339723","-19.8800850178","-168.3943220115","148.5142369937","4.2488001470","10.7466666605","130.1018685230","0.0000000000","0.0000000000"
"34","19115","-1172.6227023632","0.0050766608","0.2564883589","0.5612052572","525.7096876544","333.3200432160","192.3896444383","204.5490653475","280.9656070198","-76.4165416723","-82.5747502065","6.1582085342","145.1280033203","158.6781886174","-22.8405849179","-171.8806335990","149.0400486811","4.2450484064","10.1605382990","130.7224166148","0.0000000000","0.0000000000"
"35","21548","-1172.6281034692","0.0050493151","0.2615376741","0.5644251910","525.7129075881","333.3012932817","192.4116143064","204.5303154131","279.2357631298","-74.7054477166","-80.8058828938","6.1004351771","144.7180563665","157.3499909917","-22.8322842284","-172.0862970489","149.2540128206","4.2648175784","10.4687907999","129.9844479882","0.0000000000","0.0000000000"
"36","23860","-1172.6451272865","0.0049640840","0.2665017581","0.5745741429","525.7230565400","333.2252116645","192.4978448756","204.4542337959","277.6972126945","-73.2429788986","-79.4934146628","6.2504357642","145.0595711418","152.5571499263","-19.9195083736","-168.4262825096","148.5067741360","4.2459947103","10.7210376362","130.0925387952","0.0000000000","0.0000000000"
"37","24234","-1172.6496877422","0.0049414971","0.2714432552","0.5772929129","525.7257753101","333.2114460383","192.5143292717","204.4404681698","278.6079510469","-74.1674828771","-80.2324041625","6.0649212855","143.4517749584","158.0337527784","-22.8775766899","-172.4771488700","149.5995721801","4.3709406899","12.0246842365","127.0561500320","0.0000000000","0.0000000000"
"38","16865","-1172.6532422362","0.0049239638","0.2763672190","0.5794119670","525.7278943641","333.2867751216","192.4411192425","204.5157972530","279.6701135281","-75.1543162751","-81.2521680853","6.0978518103","144.8163296144","157.6527910181","-22.7990071044","-171.9661024496","149.1670953452","4.2657605606","10.4551748081","130.0953942457","0.0000000000","0.0000000000"
"39","24324","-1172.6760074288","0.0048131351","0.2811803541","0.5929837082","525.7414661054","332.4658212312","193.2756448742","203.6948433627","280.6200433914","-76.9252000287","-83.0013516965","6.0761516678","145.5127481480","159.5432753271","-24.4359800837","-173.5122214715","149.0762413878","4.2168512338","10.0910283369","131.2048685773","0.0000000000","0.0000000000"
"40","12360","-1172.6788228079","0.0047996033","0.2859799574","0.5946621301","525.7431445273","333.1098561762","192.6332883510","204.3388783077","280.2525668165","-75.9136885088","-82.0335035309","6.1198150221","144.4419764493","158.2551512741","-22.4445609069","-172.2814578239","149.8368969170","4.3084424735","10.5645582810","129.5689756948","0.0000000000","0.0000000000"
"41","14332","-1172.6826689491","0.0047811788","0.2907611363","0.5969550531","525.7454374502","333.2131912898","192.5322461604","204.4422134212","279.0262542562","-74.5840408349","-80.8088702435","6.2248294085","144.8667745124","153.5828175567","-19.4233378130","-168.4177004294","148.9943626164","4.2826659320","10.8218501184","129.7622584621","0.0000000000","0.0000000000"
"42","24604","-1172.6925697379","0.0047340750","0.2954952112","0.6028575265","525.7513399236","332.2892902836","193.4620496400","203.5183124151","279.4901492707","-75.9718368557","-82.0103874997","6.0385506440","145.8656214817","157.8989132023","-24.2743854132","-173.6460327483","149.3716473351","4.2502187808","10.4184450382","131.1969576627","0.0000000000","0.0000000000"
"43","19508","-1172.7079969867","0.0046616017","0.3001568129","0.6120546650","525.7605370621","333.2584421345","192.5020949276","204.4874642660","280.4362468368","-75.9487825709","-81.9994651699","6.0506825991","145.5868154309","157.6796009372","-22.8301695312","-171.4770232718","148.6468537406","4.2626102680","10.3634075416","130.9607976213","0.0000000000","0.0000000000"
"44","23997","-1172.7432541930","0.0045001102","0.3046569231","0.6330736693","525.7815560664","333.2384122396","192.5431438268","204.4674343710","278.4263530315","-73.9589186605","-80.1965040348","6.2375853744","144.9265249238","153.4321828159","-19.9323547083","-168.5436147946","148.6112600864","4.2479932781","10.7318026895","129.9467289563","0.0000000000","0.0000000000"
"45","21809","-1172.7619853383","0.0044166026","0.3090735257","0.6442404651","525.7927228622","333.3541245088","192.4385983535","204.5831466402","278.7945539704","-74.2114073302","-80.3093582916","6.0979509615","144.7852478752","156.7838401722","-22.7745340770","-171.9697438588","149.1952097818","4.2685476335","10.4845873510","130.0321128907","0.0000000000","0.0000000000"
"46","24142","-1172.7713752909","0.0043753250","0.3134488506","0.6498383974","525.7983207946","333.2354535282","192.5628672664","204.4644756596","280.3132192231","-75.8487435634","-82.1056303483","6.2568867849","145.2667160053","154.6688813274","-19.6223781096","-168.5167730045","148.8943948949","4.2522779390","10.5145142307","130.4999238356","0.0000000000","0.0000000000"
"47","17005","-1172.7725939556","0.0043699962","0.3178188468","0.6505649189","525.7990473160","333.2191711765","192.5798761395","204.4481933080","281.4158188693","-76.9676255613","-83.1305290420","6.1629034807","145.0196937595","158.9326277344","-22.5365026247","-172.3029965240","149.7664938994","4.2799828009","10.2297801591","130.5099307995","0.0000000000","0.0000000000"
"48","21393","-1172.7759182598","0.0043554931","0.3221743399","0.6525467426","525.8010291397","333.5191355460","192.2818935937","204.7481576775","278.9243177614","-74.1761600839","-80.3910767106","6.2149166267","144.7193852664","154.0340962412","-19.8291637462","-168.5579000360","148.7287362897","4.2645450017","10.7908922304","129.6639480342","0.0000000000","0.0000000000"
"49","17320","-1172.7842832404","0.0043192114","0.3264935513","0.6575336256","525.8060160227","333.3440911982","192.4619248245","204.5731133296","278.9263691364","-74.3532558068","-80.4782370550","6.1249812481","144.5477751361","157.1317175447","-22.7531235444","-171.8895472626","149.1364237182","4.2764737991","10.4991649955","129.7721363415","0.0000000000","0.0000000000"
"50","22061","-1172.7877074559","0.0043044468","0.3307979981","0.6595750125","525.8080574096","333.4123197384","192.3957376712","204.6413418699","279.7582950137","-75.1169531438","-81.2207558946","6.1038027508","144.5729810759","157.9428061241","-22.7574921863","-171.7795621492","149.0220699629","4.2661975470","10.3384605423","129.9683229867","0.0000000000","0.0000000000"
"51","22216","-1172.8110984335","0.0042049300","0.3350029281","0.6735198230","525.8220022201","332.7453430498","193.0766591703","203.9743651813","281.1908168046","-77.2164516234","-83.2171090706","6.0006574473","146.5212762057","159.4996774821","-24.8301368832","-172.7284835915","147.8983467083","4.1804642013","10.2307043772","132.1101076272","0.0000000000","0.0000000000"
"52","23985","-1172.8179302257","0.0041763007","0.3391792289","0.6775926774","525.8260750746","333.3450931782","192.4809818964","204.5741153097","278.4040965184","-73.8299812088","-80.0664287058","6.2364474970","144.8335875086","152.9710176509","-19.4005086410","-168.2104266608","148.8099180197","4.2831212941","10.8281143817","129.7223518327","0.0000000000","0.0000000000"
"53","13296","-1172.8420217431","0.0040768896","0.3432561184","0.6919551230","525.8404375202","332.2434362246","193.5970012956","203.4724583560","279.8939116241","-76.4214532681","-82.4625757731","6.0411225050","145.8662286021","157.9359876389","-23.9083046169","-173.7290388295","149.8207342126","4.2608168539","10.4111640259","131.1942477223","0.0000000000","0.0000000000"
"54","22275","-1172.8422851710","0.0040758158","0.3473319342","0.6921121687","525.8405945658","332.4347593057","193.4058352601","203.6637814372","278.7007050059","-75.0369235687","-81.1167833326","6.0798597640","145.1327637932","157.9589957304","-24.3910545178","-173.7260409657","149.3349864478","4.2443223688","10.4101709340","130.4782704904","0.0000000000","0.0000000000"
"55","24660","-1172.8465821842","0.0040583395","0.3513902737","0.6946738844","525.8431562815","333.3534487131","192.4897075685","204.5824708445","277.9602246017","-73.3777537571","-79.5963523645","6.2185986074","144.8745922142","153.0900287101","-20.0043963227","-168.3844673923","148.3800710696","4.2446886574","10.6475578083","129.9823457485","0.0000000000","0.0000000000"
"56","9524","-1172.8597416188","0.0040052839","0.3553955576","0.7025190384","525.8510014355","333.4276253834","192.4233760521","204.6566475149","279.7682454546","-75.1115979398","-81.2207461280","6.1091481883","145.6928023765","157.0933316438","-23.0178885657","-171.6480963515","148.6302077859","4.2374698742","10.2964176392","131.1589148630","0.0000000000","0.0000000000"
"57","19037","-1172.8658197845","0.0039810130","0.3593765706","0.7061426095","525.8546250066","333.2184870823","192.6361379242","204.4475092138","280.1537933595","-75.7062841457","-81.8366736445","6.1303894988","144.6583199017","157.7299198946","-22.2344464368","-172.3177931436","150.0833467068","4.3246674434","10.6004225479","129.7332299103","0.0000000000","0.0000000000"
"58","16971","-1172.8690294024","0.0039682559","0.3633448265","0.7080560614","525.8565384585","332.5849671537","193.2715713048","203.8139892852","279.7422231681","-75.9282338829","-82.0162714485","6.0880375656","145.9965341462","158.2530877487","-24.5073987268","-173.0538265151","148.5464277883","4.2061939059","10.2291188943","131.5612213460","0.0000000000","0.0000000000"
"59","17316","-1172.8788194189","0.0039295962","0.3672744227","0.7138924966","525.8623748938","333.6890547673","192.1733201265","204.9180768988","281.3007016744","-76.3826247756","-82.4868099191","6.1041851435","145.3324345825","159.1813219171","-23.2130548253","-171.5482932075","148.3352383822","4.2052335886","10.0495584868","131.0776425070","0.0000000000","0.0000000000"
"60","18966","-1172.8807155040","0.0039221524","0.3711965751","0.7150228704","525.8635052675","333.5285808822","192.3349243853","204.7576030136","281.3197776024","-76.5621745888","-82.6849514547","6.1227768659","145.1673367248","159.0664981976","-22.9140573199","-171.9324796336","149.0184223136","4.2348604008","10.1289183788","130.8035579451","0.0000000000","0.0000000000"
"61","23871","-1172.8817901400","0.0039179398","0.3751145148","0.7156635275","525.8641459246","333.4657019378","192.3984439868","204.6947240692","279.9327253786","-75.2380013094","-81.3244452773","6.0864439680","144.5972279836","158.1710416205","-22.8355442256","-171.9517031970","149.1161589714","4.2639779868","10.4760128536","129.8572371432","0.0000000000","0.0000000000"
"62","23925","-1172.8914899068","0.0038801204","0.3789946352","0.7214461592","525.8699285563","333.8398044861","192.0301240703","205.0688266175","278.9004368293","-73.8316102118","-79.9185666480","6.0869564362","144.5762306578","157.6610958683","-23.3368896968","-171.4500820275","148.1131923307","4.2124417964","10.2230707210","130.1407181404","0.0000000000","0.0000000000"
"63","10306","-1172.9001531162","0.0038466513","0.3828412865","0.7266108349","525.8750932320","333.2075811695","192.6675120625","204.4366033009","279.3681572226","-74.9315539217","-81.0388301078","6.1072761861","145.4454745742","156.7588735747","-22.8361909263","-172.0588284398","149.2226375136","4.2651763180","10.3394665732","130.8408316830","0.0000000000","0.0000000000"
"64","17260","-1172.9179292407","0.0037788769","0.3866201633","0.7372082836","525.8856906808","333.1979711529","192.6877195279","204.4269932843","280.0207167603","-75.5937234760","-81.6598634177","6.0661399417","145.0412109146","158.3123812337","-23.3328753880","-172.5831222804","149.2502468924","4.3597677596","12.1073805076","128.5740626474","0.0000000000","0.0000000000"
"65","24656","-1172.9188669968","0.0037753349","0.3903954982","0.7377673381","525.8862497353","332.5247090010","193.3615407343","203.7537311324","281.5963183367","-77.8425872043","-83.9325996664","6.0900124621","145.8541970926","159.8349585026","-24.0928372585","-173.9953871786","149.9025499201","4.2761716430","10.2862734855","131.2917519641","0.0000000000","0.0000000000"
"66","24090","-1172.9288721556","0.0037377504","0.3941332486","0.7437320329","525.8922144301","332.6443155740","193.2478988561","203.8733377055","280.2957279355","-76.4215430121","-82.4610301826","6.0394871705","146.3923872014","158.4095719027","-24.5062311686","-173.6041764650","149.0979452963","4.2581478128","10.2458171897","131.8884221990","0.0000000000","0.0000000000"
"67","18990","-1172.9354292645","0.0037133217","0.3978465703","0.7476411317","525.8961235289","333.2422149912","192.6539085376","204.4712371227","279.4722072583","-75.0009701356","-81.1545527135","6.1535825779","144.4384006318","157.4850324125","-22.4512257860","-172.3043903609","149.8531645749","4.3110420065","10.5641409629","129.5632176625","0.0000000000","0.0000000000"
"68","21834","-1172.9384419610","0.0037021515","0.4015487218","0.7494371866","525.8979195838","333.3130899670","192.5848296168","204.5421120984","279.9129962677","-75.3708841693","-81.5767493883","6.2058652190","145.3192304803","154.7396882958","-20.1459225084","-168.6910197151","148.5450972067","4.2198439507","10.4322536369","130.6671328927","0.0000000000","0.0000000000"
"69","19648","-1172.9571043927","0.0036337010","0.4051824228","0.7605630181","525.9090454152","332.2149238274","193.6941215878","203.4439459589","279.2448230125","-75.8008770537","-81.9000984609","6.0992214072","145.4368412692","157.6192829272","-23.8113011838","-173.8671584065","150.0558572227","4.2776719088","10.4092640427","130.7499053178","0.0000000000","0.0000000000"
"70","23956","-1172.9627401978","0.0036132798","0.4087957026","0.7639228705","525.9124052676","333.3943608552","192.5180444125","204.6233829866","278.3750951698","-73.7517121832","-79.9782059686","6.2264937855","144.9553906613","153.3387794628","-19.9190749542","-168.4987687014","148.5796937472","4.2451375484","10.7408758321","129.9693772808","0.0000000000","0.0000000000"
"71","21795","-1172.9718919004","0.0035803630","0.4123760656","0.7693787672","525.9178611644","333.4844122038","192.4334489605","204.7134343353","279.5204628177","-74.8070284824","-81.0185735688","6.2115450864","145.9188413215","153.2720937188","-19.6704722225","-168.6935031345","149.0230309119","4.2628255439","10.5049182517","131.1510975259","0.0000000000","0.0000000000"
"72","14404","-1172.9752321202","0.0035684237","0.4159444893","0.7713700791","525.9198524763","333.2413924308","192.6784600455","204.4704145622","279.7490500944","-75.2786355322","-81.4141861055","6.1355505733","144.7133480012","157.2774527565","-22.2417506633","-172.2424128809","150.0006622175","4.3233932441","10.5804083560","129.8095464011","0.0000000000","0.0000000000"
"73","14725","-1172.9825107273","0.0035425449","0.4194870342","0.7757093076","525.9241917048","333.7191845064","192.2050071984","204.9482066378","279.1209511779","-74.1727445401","-80.2723896017","6.0996450617","144.4383108756","157.7202421827","-23.0376018804","-171.8430917666","148.8054898861","4.2420358877","10.2948022485","129.9014727394","0.0000000000","0.0000000000"
"74","23855","-1172.9977218615","0.0034890665","0.4229761007","0.7847776068","525.9332600040","333.7274268079","192.2058331960","204.9564489394","279.9960788106","-75.0396298712","-81.1298726488","6.0902427776","144.7852648793","158.3495769082","-23.1387629770","-171.4851497116","148.3463867347","4.2290588845","10.2393180003","130.3168879945","0.0000000000","0.0000000000"
"75","21472","-1173.0180835755","0.0034187415","0.4263948422","0.7969164856","525.9453988827","332.5280867240","193.4173121587","203.7571088555","279.1831554125","-75.4260465570","-81.5238970478","6.0978504908","145.1352370250","158.3596014082","-24.3116830207","-173.7061292126","149.3944461920","4.2499373898","10.4357662479","130.4495333873","0.0000000000","0.0000000000"
