" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","37.7599660391"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","282","-102.9423179003","0.0266444276","0.5707718017","0.9431303542","38.8592369858","11.1272636339","27.7319733519","-7.6518373053","48.1134887043","-55.7653260095","-57.8622794613","2.0969534517","2.3717633777","45.0910053677","0.6507199589","-5.7968562917","6.4475762506","0.1724416454","0.6750607449","1.5242609874","0.0000000000","0.0000000000"
"12","288","-102.9614370900","0.0261398467","0.5969116484","0.9545284874","38.8706351190","11.0671806198","27.8034544992","-7.7119203194","48.0515674091","-55.7634877285","-57.8664460383","2.1029583099","2.1215187169","45.4277407571","0.5023079351","-5.9408223622","6.4431302973","0.1601272467","0.6288428712","1.3325485990","0.0000000000","0.0000000000"
"13","657","-102.9624961832","0.0261121768","0.6230238252","0.9551598784","38.8712665100","11.1368979281","27.7343685819","-7.6422030111","47.9552096285","-55.5974126396","-57.7372386801","2.1398260405","2.3398448169","44.9389367118","0.6764280998","-5.7631649359","6.4395930357","0.1682504980","0.6728997785","1.4986945404","0.0000000000","0.0000000000"
"14","700","-102.9671725998","0.0259903505","0.6490141757","0.9579477800","38.8740544116","11.0706542965","27.8034001151","-7.7084466427","48.0514534409","-55.7599000836","-57.8537587073","2.0938586237","2.1215591253","45.4276668867","0.5022274290","-5.9406874948","6.4429149237","0.1601220598","0.6288370803","1.3325999853","0.0000000000","0.0000000000"
"15","190","-102.9788188615","0.0256894159","0.6747035916","0.9648908379","38.8809974695","11.1526256673","27.7283718022","-7.6264752719","48.0831790184","-55.7096542902","-57.8394902744","2.1298359841","2.3382689691","45.0688479146","0.6760621347","-5.7726221432","6.4486842779","0.1697227701","0.6705334175","1.4980127815","0.0000000000","0.0000000000"
"16","354","-103.0363817602","0.0242524144","0.6989560060","0.9992076469","38.9153142785","11.1832596688","27.7320546098","-7.5958412704","48.1133380457","-55.7091793161","-57.8271780624","2.1179987463","2.3718676394","45.0908005267","0.6506698796","-5.7968903090","6.4475601886","0.1724401332","0.6751469788","1.5242805274","0.0000000000","0.0000000000"
"17","561","-103.1618788683","0.0213920438","0.7203480498","1.0740242457","38.9901308773","11.2905928905","27.6995379868","-7.4885080487","48.0410675031","-55.5295755518","-57.6777073626","2.1481318108","2.4054692566","44.9310266638","0.7045715827","-5.7553128662","6.4598844489","0.1776370983","0.7237519233","1.5040802351","0.0000000000","0.0000000000"
"18","593","-103.1735012287","0.0211448570","0.7414929067","1.0809530546","38.9970596862","11.2974424705","27.6996172157","-7.4816584687","48.0410416497","-55.5227001183","-57.6540642564","2.1313641380","2.4053623729","44.9310134552","0.7046658215","-5.7554444166","6.4601102381","0.1776348683","0.7237630005","1.5039645041","0.0000000000","0.0000000000"
"19","343","-103.2199284743","0.0201855996","0.7616785063","1.1086312111","39.0247378427","11.2875824774","27.7371553654","-7.4915184618","47.9602577589","-55.4519397126","-57.5733492994","2.1214095868","2.5229503093","44.8241007837","0.6132066659","-5.8444058053","6.4576124711","0.1710660865","0.7282445670","1.6236396557","0.0000000000","0.0000000000"
"20","490","-103.2204160769","0.0201757595","0.7818542658","1.1089219012","39.0250285328","11.2877694711","27.7372590617","-7.4913314680","47.9601963322","-55.4515278003","-57.5829276806","2.1313998803","2.5229073058","44.8240613533","0.6132276731","-5.8444539919","6.4576816650","0.1710994603","0.7282860479","1.6235217975","0.0000000000","0.0000000000"
"21","698","-103.3021433876","0.0185924307","0.8004466965","1.1576446128","39.0737512444","11.2214485631","27.8523026813","-7.5576523760","48.2305351729","-55.7881875490","-57.9038495712","2.1156620223","2.4956292498","45.2565059105","0.4784000126","-6.1607542076","6.6391542202","0.1796465780","0.8906653372","1.4253173346","0.0000000000","0.0000000000"
"22","568","-103.3038006215","0.0185616442","0.8190083407","1.1586325926","39.0747392242","11.3701296749","27.7046095493","-7.4089712643","48.0473715999","-55.4563428642","-57.5946764812","2.1383336169","2.5828853808","44.7909952174","0.6734910017","-5.7887296913","6.4622206930","0.1766571057","0.7869567079","1.6192715672","0.0000000000","0.0000000000"
"23","345","-103.3382553802","0.0179329993","0.8369413401","1.1791732082","39.0952798398","11.2424529945","27.8528268453","-7.5366479447","48.2307472298","-55.7673951744","-57.8886513735","2.1212561990","2.4956458097","45.2567161429","0.4783852772","-6.1609779058","6.6393631831","0.1796876527","0.8907221365","1.4252360204","0.0000000000","0.0000000000"
"24","189","-103.3545712383","0.0176427811","0.8545841212","1.1889001018","39.1050067334","11.4001119468","27.7048947866","-7.3789889923","48.0473086043","-55.4262975966","-57.5425181100","2.1162205134","2.5828491713","44.7908964245","0.6735630086","-5.7887651010","6.4623281095","0.1766866502","0.7870912175","1.6190713036","0.0000000000","0.0000000000"
"25","176","-103.4430114879","0.0161494573","0.8707335785","1.2416248121","39.1577314437","11.2123121582","27.9454192855","-7.5667887810","48.0535035408","-55.6202923218","-57.7237207996","2.1034284777","2.6923032286","44.8141368878","0.5470634245","-6.1755707516","6.7226341761","0.1916968680","1.0356796415","1.4649267191","0.0000000000","0.0000000000"
"26","630","-103.5788384083","0.0140983748","0.8848319532","1.3225996517","39.2387062833","11.2933652119","27.9453410714","-7.4857357273","48.0535542064","-55.5392899337","-57.6440585281","2.1047685944","2.6921154905","44.8141460360","0.5472926800","-6.1757326197","6.7230252996","0.1916872922","1.0355250002","1.4649031981","0.0000000000","0.0000000000"
"27","293","-103.9775269800","0.0094628249","0.8942947781","1.5602826019","39.4763892335","11.4378526428","28.0385365907","-7.3412482964","48.5026812024","-55.8439294988","-57.9251817329","2.0812522341","2.8235448635","44.9897894303","0.6893469086","-6.6666877097","7.3560346183","0.2186406721","1.1177612093","1.4871429822","0.0000000000","0.0000000000"
"28","299","-104.0285576375","0.0089920450","0.9032868231","1.5907051374","39.5068117690","11.4465419479","28.0602698211","-7.3325589912","48.5905055411","-55.9230645324","-58.0134772420","2.0904127096","2.6007935702","45.5201886499","0.4695233211","-6.8669665005","7.3364898216","0.2052246710","0.9619537429","1.4336151562","0.0000000000","0.0000000000"
"29","264","-104.0440393560","0.0088539048","0.9121407279","1.5999347486","39.5160413802","11.6258068522","27.8902345280","-7.1532940869","48.7268121623","-55.8804880927","-57.9600675363","2.0795794436","2.6714442959","45.3710743765","0.6842934899","-6.5110523441","7.1953458340","0.2025827572","0.9149070517","1.5539544870","0.0000000000","0.0000000000"
"30","521","-104.0480360714","0.0088185889","0.9209593168","1.6023174382","39.5184240698","11.5895150203","27.9289090495","-7.1895859188","48.7753158136","-55.9649017325","-58.0378327799","2.0729310474","2.6016497108","45.5814554741","0.5922106287","-6.6165097799","7.2087204086","0.1957779557","0.8318027698","1.5740689854","0.0000000000","0.0000000000"
"31","72","-104.0837705075","0.0085090255","0.9294683423","1.6236209488","39.5397275804","11.6494147820","27.8903127983","-7.1296861571","48.7271695385","-55.8568556956","-57.9366374238","2.0797817282","2.6714232612","45.3713386147","0.6844076627","-6.5113588689","7.1957665316","0.2025788260","0.9148799101","1.5539645250","0.0000000000","0.0000000000"
"32","714","-104.1082239700","0.0083034739","0.9377718161","1.6381991723","39.5543058039","11.4939621299","28.0603436740","-7.2851388093","48.5903591727","-55.8754979820","-57.9627942372","2.0872962553","2.6008870527","45.5200850876","0.4693870324","-6.8668185535","7.3362055858","0.2052293511","0.9620226462","1.4336350554","0.0000000000","0.0000000000"
"33","292","-104.1500171954","0.0079635967","0.9457354128","1.6631147024","39.5792213340","11.5409288365","28.0382924975","-7.2381721026","48.5026421040","-55.7408142067","-57.8185566113","2.0777424046","2.8236083374","44.9897658370","0.6892679296","-6.6665317174","7.3557996470","0.2186327128","1.1177960387","1.4871795858","0.0000000000","0.0000000000"
"34","68","-104.1809047285","0.0077213808","0.9534567936","1.6815286739","39.5976353055","11.6688264471","27.9288088584","-7.1102744920","48.7753245655","-55.8855990575","-57.9588224123","2.0732233548","2.6016482996","45.5815180560","0.5921582098","-6.6164362550","7.2085944649","0.1957760346","0.8317236435","1.5741486215","0.0000000000","0.0000000000"
"35","104","-104.2145222780","0.0074661215","0.9609229151","1.7015701773","39.6176768089","11.5627899022","28.0548869066","-7.2163110369","48.7805190752","-55.9968301122","-58.0467565289","2.0499264167","2.7846219794","45.3956763777","0.6002207181","-6.7516630043","7.3518837224","0.2134640045","1.0432081336","1.5279498413","0.0000000000","0.0000000000"
"36","314","-104.2792532590","0.0069981419","0.9679210570","1.7401603241","39.6562669557","11.4727600021","28.1835069536","-7.3063409370","48.6408076084","-55.9471485455","-58.0311014995","2.0839529540","2.9220868448","45.2690937322","0.4496270315","-7.0448175813","7.4944446128","0.2200939221","1.2050945476","1.4968983751","0.0000000000","0.0000000000"
"37","573","-104.2794935606","0.0069964605","0.9749175175","1.7403035827","39.6564102143","11.6015412962","28.0548689181","-7.1775596429","48.7805378692","-55.9580975121","-58.0292710939","2.0711735818","2.7845217739","45.3957130703","0.6003030250","-6.7516197564","7.3519227814","0.2134525784","1.0431702479","1.5278989476","0.0000000000","0.0000000000"
"38","108","-104.3702144933","0.0063896752","0.9813071927","1.7943879495","39.7104945811","11.5269101074","28.1835844737","-7.2521908317","48.6408925801","-55.8930834118","-57.9629765113","2.0698930995","2.9219990253","45.2692401073","0.4496534475","-7.0448779337","7.4945313812","0.2200999196","1.2050514944","1.4968476113","0.0000000000","0.0000000000"
"39","542","-104.9803316380","0.0034714289","0.9847786216","2.1581165668","40.0742231984","11.6983062674","28.3759169310","-7.0807946717","48.9910197662","-56.0718144379","-58.1132261582","2.0414117203","3.0246578451","45.5104524544","0.4559094668","-7.7272124940","8.1831219608","0.2457370747","1.2759232302","1.5029975401","0.0000000000","0.0000000000"
"40","368","-105.0282646829","0.0033089577","0.9880875794","2.1866924236","40.1027990552","11.7270189655","28.3757800897","-7.0520819737","48.9909673862","-56.0430493599","-58.1000310006","2.0569816407","3.0249743941","45.5104435756","0.4555494166","-7.7269867484","8.1825361650","0.2457378105","1.2762575652","1.5029790184","0.0000000000","0.0000000000"
"41","670","-106.0788373087","0.0011572663","0.9892448457","2.8130038326","40.7291104642","13.0637823980","27.6653280662","-5.7153185412","50.1698693521","-55.8851878933","-57.9893186018","2.1041307086","3.3351691113","46.4249578613","0.4097423795","-6.1208894408","6.5306318203","0.1717291224","0.9581317572","2.2053082316","0.0000000000","0.0000000000"
"42","160","-106.0858498681","0.0011491793","0.9903940250","2.8171844536","40.7332910852","13.0674315614","27.6658595238","-5.7116693778","50.1700181254","-55.8816875031","-57.9765363632","2.0948488601","3.3353415506","46.4248720237","0.4098045510","-6.1211412878","6.5309458388","0.1717135862","0.9579526373","2.2056753271","0.0000000000","0.0000000000"
"43","361","-106.1177696783","0.0011130770","0.9915071020","2.8362138294","40.7523204610","13.1069076053","27.6454128557","-5.6721933339","50.1333057241","-55.8054527741","-57.9212928746","2.1158401005","4.2757140381","45.3389473416","0.5186443443","-6.0835342433","6.6021785876","0.1930402073","1.1281027678","2.9545710630","0.0000000000","0.0000000000"
"44","750","-106.1979682989","0.0010272955","0.9925343976","2.8840251942","40.8001318258","13.1541503279","27.6459814978","-5.6249506112","50.1333841174","-55.7583347286","-57.8863494133","2.1280146846","4.2758419625","45.3389115628","0.5186305921","-6.0836981963","6.6023287883","0.1930377064","1.1278476491","2.9549566071","0.0000000000","0.0000000000"
"45","140","-106.8841912681","0.0005172167","0.9930516143","3.2931252071","41.2092318387","13.4083653951","27.8008664435","-5.3707355440","50.6583184956","-56.0290540396","-58.1110185037","2.0819644641","3.7815299382","46.3543190559","0.5224695015","-6.7537330665","7.2762025680","0.2065305009","1.1365206030","2.4384788343","0.0000000000","0.0000000000"
"46","566","-106.9038030550","0.0005071720","0.9935587862","3.3048170079","41.2209236395","13.3594326103","27.8614910291","-5.4196683288","50.2528921244","-55.6725604532","-57.7699409073","2.0973804541","4.7016446837","44.9922277797","0.5590196609","-6.1518248170","6.7108444779","0.1983157513","1.1631770295","3.3401519028","0.0000000000","0.0000000000"
"47","164","-106.9847279265","0.0004677459","0.9940265322","3.3530613358","41.2691679674","13.4077310422","27.8614369252","-5.3713698970","50.2528137152","-55.6241836122","-57.7111974387","2.0870138265","4.7017921969","44.9921217709","0.5588997474","-6.1516722493","6.7105719967","0.1982999908","1.1630208762","3.3404713298","0.0000000000","0.0000000000"
"48","485","-107.0107427708","0.0004557345","0.9944822667","3.3685703957","41.2846770273","13.4831470524","27.8015299749","-5.2959538868","50.6584392378","-55.9543931246","-58.0363759137","2.0819827892","3.7815854778","46.3543147246","0.5225390353","-6.7539762268","7.2765152621","0.2065866651","1.1365845878","2.4384142249","0.0000000000","0.0000000000"
"49","326","-107.0575697157","0.0004348858","0.9949171525","3.3964868378","41.3125934694","13.4600874786","27.8525059908","-5.3190134606","50.3013778264","-55.6203912870","-57.7193948455","2.0990035585","4.7239607449","45.0037263825","0.5736906991","-6.1451720203","6.7188627194","0.1980617359","1.2012075590","3.3246914500","0.0000000000","0.0000000000"
"50","177","-107.1546550486","0.0003946496","0.9953118021","3.4543654177","41.3704720493","13.5178810740","27.8525909753","-5.2612198652","50.3014273844","-55.5626472495","-57.6966393912","2.1339921417","4.7239092936","45.0037134564","0.5738046344","-6.1452110297","6.7190156641","0.1980758120","1.2010716176","3.3247618639","0.0000000000","0.0000000000"
"51","699","-107.2575820079","0.0003560500","0.9956678521","3.5157265528","41.4318331844","13.7458069909","27.6860261936","-5.0332939483","50.9162265112","-55.9495204595","-58.0331383409","2.0836178814","3.9872231743","46.3353162317","0.5936871052","-6.6273548092","7.2210419143","0.2149149636","1.2748363914","2.4974718193","0.0000000000","0.0000000000"
"52","353","-107.2671970069","0.0003526430","0.9960204951","3.5214586493","41.4375652809","13.7504721120","27.6870931689","-5.0286288272","50.9165270491","-55.9451558763","-58.0026694865","2.0575136102","3.9873797027","46.3353217778","0.5938255686","-6.6277760657","7.2216016343","0.2148979003","1.2744918155","2.4979899869","0.0000000000","0.0000000000"
"53","141","-107.3437643569","0.0003266499","0.9963471449","3.5671051888","41.4832118204","13.1539001337","28.3293116866","-5.6252008054","50.4606065659","-56.0858073713","-58.1522882472","2.0664808759","4.6299860180","45.5641393478","0.2664812001","-7.3626225655","7.6291037656","0.2249813463","1.7021241488","2.7028805229","0.0000000000","0.0000000000"
"54","181","-107.3729224637","0.0003172629","0.9966644078","3.5844881421","41.5005947737","13.1710482154","28.3295465583","-5.6080527238","50.4606416815","-56.0686944053","-58.1433065222","2.0746121169","4.6299229541","45.5641599873","0.2665587400","-7.3627457278","7.6293044678","0.2249930692","1.7021362466","2.7027936383","0.0000000000","0.0000000000"
"55","475","-107.4875053205","0.0002829154","0.9969473232","3.6527980797","41.5689047113","13.5829424297","27.9859622816","-5.1961585095","50.6255320880","-55.8216905975","-57.8946678540","2.0729772564","4.8364989238","45.0968850681","0.6921480961","-6.6551727628","7.3473208589","0.2228493690","1.1665692289","3.4470803259","0.0000000000","0.0000000000"
"56","486","-107.5630046039","0.0002623419","0.9972096651","3.6978078785","41.6139145101","13.6277620851","27.9861524250","-5.1513388540","50.6255828572","-55.7769217113","-57.8405084236","2.0635867124","4.8366048550","45.0968493652","0.6921286370","-6.6551989729","7.3473276099","0.2228994524","1.1665768676","3.4471285350","0.0000000000","0.0000000000"
"57","571","-107.5776527467","0.0002585271","0.9974681922","3.7065405437","41.6226471753","13.6689509158","27.9536962595","-5.1101500234","50.6997652080","-55.8099152314","-57.8839202628","2.0740050315","4.8174747328","45.2143346945","0.6679557807","-6.6605922792","7.3285480599","0.2177370582","1.2186319452","3.3811057294","0.0000000000","0.0000000000"
"58","399","-107.5882944070","0.0002557905","0.9977239827","3.7128846965","41.6289913281","13.6801935852","27.9487977429","-5.0989073540","50.7007762431","-55.7996835971","-57.8667848015","2.0671012044","4.8804416504","45.0946502814","0.7256843113","-6.6197492932","7.3454336045","0.2223032714","1.2604769479","3.3976614311","0.0000000000","0.0000000000"
"59","511","-107.6701365148","0.0002356898","0.9979596726","3.7616758458","41.6777824774","13.7244339011","27.9533485763","-5.0546670381","50.9750309342","-56.0296979723","-58.0762537215","2.0465557492","4.7920455686","45.5727720758","0.6102132898","-6.7305650419","7.3407783317","0.2236808507","1.2264532758","3.3419114421","0.0000000000","0.0000000000"
"60","313","-107.7283983380","0.0002223505","0.9981820230","3.7964093270","41.7125159586","13.7590219550","27.9534940037","-5.0200789842","50.9751739770","-55.9952529612","-58.0464956904","2.0512427292","4.7920188037","45.5729330294","0.6102221439","-6.7306416742","7.3408638181","0.2236973722","1.2265483791","3.3417730523","0.0000000000","0.0000000000"
"61","412","-107.7397036229","0.0002198509","0.9984018739","3.8031491075","41.7192557391","13.7704567497","27.9487989895","-5.0086441895","50.7007719831","-55.7094161726","-57.7677521449","2.0583359722","4.8805797922","45.0945482968","0.7256438941","-6.6196470328","7.3452909269","0.2222767416","1.2601740936","3.3981289570","0.0000000000","0.0000000000"
"62","564","-107.8319299227","0.0002004818","0.9986023557","3.8581309169","41.7742375485","13.7544740612","28.0197634873","-5.0246268780","51.1117612126","-56.1363880906","-58.2306230474","2.0942349568","4.4551407030","46.3195974990","0.3370230106","-7.0216310068","7.3586540174","0.2218337921","1.4541291184","2.7791777925","0.0000000000","0.0000000000"
"63","682","-107.8521266531","0.0001964733","0.9987988290","3.8701714387","41.7862780703","13.8911587747","27.8951192956","-4.8879421644","51.0357923298","-55.9237344943","-57.9869473200","2.0632128258","5.1169916104","45.3211689832","0.5976317362","-6.7066675247","7.3042992610","0.2327472865","1.4090187731","3.4752255508","0.0000000000","0.0000000000"
"64","183","-107.8654377643","0.0001938754","0.9989927044","3.8781070165","41.7942136481","13.8990058701","27.8952077780","-4.8800950691","51.0358961067","-55.9159911758","-57.9751375873","2.0591464115","5.1167862522","45.3212251707","0.5978846839","-6.7068984447","7.3047831285","0.2327532903","1.4089923373","3.4750406246","0.0000000000","0.0000000000"
"65","560","-107.9446051350","0.0001791186","0.9991718230","3.9253035894","41.8414102210","13.8216008020","28.0198094190","-4.9575001372","51.1119474183","-56.0694475555","-58.1278902259","2.0584426704","4.4550128801","46.3198580661","0.3370764721","-7.0219195506","7.3589960227","0.2219237894","1.4548520950","2.7782369956","0.0000000000","0.0000000000"
"66","186","-108.0321517903","0.0001641042","0.9993359271","3.9774955728","41.8936022044","13.6649910937","28.2286111107","-5.1141098454","51.0531516193","-56.1672614648","-58.2044790616","2.0372175968","5.0209852365","45.7875474816","0.2446189011","-7.3527721352","7.5973910363","0.2285808091","1.6309226318","3.1614817956","0.0000000000","0.0000000000"
"67","755","-108.1515668938","0.0001456325","0.9994815596","4.0486863119","41.9647929435","13.7358296623","28.2289632812","-5.0432712769","51.0530943685","-56.0963656453","-58.1307579654","2.0343923201","5.0208141901","45.7874746359","0.2448055425","-7.3529997821","7.5978053245","0.2285982832","1.6309307527","3.1612851542","0.0000000000","0.0000000000"
"68","553","-108.5372765970","0.0000990254","0.9995805850","4.2786317547","42.1947383863","13.8134463622","28.3812920242","-4.9656545770","51.1947288489","-56.1603834259","-58.1782070286","2.0178236027","5.1151156499","45.7779898493","0.3016233497","-7.9493880100","8.2510113597","0.2522358830","1.7291968266","3.1336829403","0.0000000000","0.0000000000"
"69","488","-108.5526843773","0.0000975114","0.9996780964","4.2878172868","42.2039239184","13.8226268929","28.3812970255","-4.9564740462","51.1951291209","-56.1516031671","-58.1662638487","2.0146606816","5.1149435602","45.7783190931","0.3018664675","-7.9500930898","8.2519595573","0.2522340516","1.7293305096","3.1333789990","0.0000000000","0.0000000000"
"70","719","-108.8378144214","0.0000733204","0.9997514168","4.4578009655","42.3739075971","14.0980073981","28.2759001991","-4.6810935411","50.8764637358","-55.5575572769","-57.6166300750","2.0590727981","3.8120042911","46.8516564795","0.2128029652","-7.4157782432","7.6285812084","0.2150242309","1.4704787943","2.1265012659","0.0000000000","0.0000000000"
"71","495","-108.9877775193","0.0000631098","0.9998145266","4.5472032561","42.4633098877","14.1871229917","28.2761868961","-4.5919779475","50.8765373320","-55.4685152795","-57.4904713540","2.0219560745","3.8121708654","46.8517238452","0.2126426214","-7.4157492847","7.6283919061","0.2150424812","1.4705262661","2.1266021182","0.0000000000","0.0000000000"
"72","295","-108.9927786379","0.0000627949","0.9998773215","4.5501847327","42.4662913643","13.8903212603","28.5759701039","-4.8887796788","51.4027111268","-56.2914908056","-58.3167909781","2.0253001725","4.8904073802","46.3388515075","0.1734522391","-8.0613775161","8.2348297551","0.2545204069","1.7881837885","2.8477031849","0.0000000000","0.0000000000"
"73","572","-109.1839436336","0.0000518684","0.9999291899","4.6641500263","42.5802566579","14.1170131470","28.4632435109","-4.6620877921","51.3962986652","-56.0583864573","-58.0847076252","2.0263211679","4.2314839752","46.9395292406","0.2252854493","-8.0928466113","8.3181320606","0.2583302250","1.7782151210","2.1949386293","0.0000000000","0.0000000000"
"74","569","-109.2761674975","0.0000472988","0.9999764887","4.7191303834","42.6352370150","14.1717371132","28.4634999019","-4.6073638260","51.3963962685","-56.0037600945","-58.0236380228","2.0198779282","4.2314339341","46.9397614126","0.2252009218","-8.0930174689","8.3182183908","0.2583467735","1.7786542352","2.1944329255","0.0000000000","0.0000000000"
"75","672","-111.1571536860","0.0000072102","0.9999836990","5.8405027485","43.7566093801","15.3635258673","28.3930835128","-3.4155750718","52.7841485325","-56.1997236043","-58.2378300502","2.0381064459","6.6301520867","45.8687434414","0.2852530044","-7.5593697408","7.8446227452","0.2306047501","1.7673423737","4.6322049629","0.0000000000","0.0000000000"
"76","362","-111.8497090076","0.0000036072","0.9999873062","6.2533778688","44.1694845004","15.6988040204","28.4706804800","-3.0802969187","53.2003787353","-56.2806756540","-58.3159492724","2.0352736184","6.8103615506","45.9997204911","0.3902966936","-8.0500968083","8.4403935019","0.2597325034","1.8911375320","4.6594915152","0.0000000000","0.0000000000"
