" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","41.6876527883"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","788","-121.8102628611","0.0438710167","0.6204898585","0.3792691795","47.7660502243","21.1329690810","26.6330811433","3.2481110437","5.3359794608","-2.0878684171","-4.0976477939","2.0097793767","12.3897564705","-9.2697019028","2.2159248932","-8.9671219682","11.1830468613","0.2182588808","2.4266911851","9.7448064046","0.0000000000","0.0000000000"
"12","457","-121.8383264581","0.0426569533","0.6631468118","0.3959996278","47.7827806726","21.0658829668","26.7168977058","3.1810249295","4.7007154997","-1.5196905702","-3.5226452097","2.0029546395","12.5862250654","-9.9992521111","2.1137425454","-9.7903934415","11.9041359869","0.2565751840","3.3491788836","8.9804709978","0.0000000000","0.0000000000"
"13","802","-121.8473567354","0.0422734832","0.7054202950","0.4013831354","47.7881641802","21.1368843175","26.6512798627","3.2520262802","5.6508060810","-2.3987798007","-4.4065837823","2.0078039816","11.8112113741","-8.3081878258","2.1477825327","-9.1440517898","11.2918343224","0.2249531020","2.6453812183","8.9408770538","0.0000000000","0.0000000000"
"14","757","-121.9018485453","0.0400315625","0.7454518574","0.4338690782","47.8206501230","21.1692411602","26.6514089628","3.2843831229","5.6507878772","-2.3664047543","-4.3730428958","2.0066381415","11.8115532093","-8.3082430757","2.1474777436","-9.1438694783","11.2913472219","0.2249348923","2.6459013406","8.9407169764","0.0000000000","0.0000000000"
"15","471","-121.9316263220","0.0388570850","0.7843089424","0.4516214551","47.8384025000","21.1566644581","26.6817380419","3.2718064208","5.6784906425","-2.4066957331","-4.4195412352","2.0128455021","11.8069507839","-8.2778689977","2.1494088563","-9.1140112959","11.2634201522","0.2239689686","2.6489173734","8.9340644420","0.0000000000","0.0000000000"
"16","496","-121.9405795054","0.0385107431","0.8228196856","0.4569590023","47.8437400471","21.1621854733","26.6815545738","3.2773274360","5.6784437758","-2.4011163398","-4.4156693824","2.0145530426","11.8069926608","-8.2779030168","2.1493541319","-9.1140092708","11.2633634027","0.2239422892","2.6491283152","8.9339220563","0.0000000000","0.0000000000"
"17","223","-122.1321686836","0.0317962407","0.8546159263","0.5711771774","47.9579582222","21.3871459558","26.5708122664","3.5022879185","5.8643937001","-2.3621057815","-4.3664061809","2.0043003994","12.3285005561","-8.5323151868","2.0682083308","-8.8660414628","10.9342497936","0.2151738878","2.5651313348","9.5481953335","0.0000000000","0.0000000000"
"18","5","-122.1754429509","0.0304496287","0.8850655550","0.5969756483","47.9837566931","21.4276602500","26.5560964431","3.5428022127","5.4908125110","-1.9480102983","-3.9499340511","2.0019237528","12.6800275954","-9.2153177041","2.0261026197","-8.8978181189","10.9239207385","0.2109462706","2.5868628320","9.8822184928","0.0000000000","0.0000000000"
"19","185","-122.2137137832","0.0293063134","0.9143718684","0.6197912617","48.0065723065","21.4354828313","26.5710894752","3.5506247940","5.8474210866","-2.2967962926","-4.2969901880","2.0001938955","12.3332216637","-8.5449731862","2.0591726092","-8.8681512942","10.9273239033","0.2155129233","2.5647416604","9.5529670800","0.0000000000","0.0000000000"
"20","805","-122.5033702738","0.0219363807","0.9363082490","0.7924734355","48.1792544804","21.1563804540","27.0228740263","3.2715224167","4.5727278750","-1.3012054583","-3.2809415259","1.9797360676","12.6966291415","-10.3578582228","2.2339569562","-10.2248397727","12.4587967289","0.2809155227","3.7859172153","8.6297964036","0.0000000000","0.0000000000"
"21","158","-122.6022917343","0.0198702774","0.9561785264","0.8514466448","48.2382276896","21.2156001926","27.0226274970","3.3307421553","4.5727365155","-1.2419943602","-3.2337143727","1.9917200125","12.6966747090","-10.3576326266","2.2336944330","-10.2245384933","12.4582329264","0.2808713112","3.7859713822","8.6298320156","0.0000000000","0.0000000000"
"22","495","-123.3752253391","0.0091732479","0.9653517743","1.3122402379","48.6990212828","21.9966571102","26.7023641726","4.1117990729","6.3734964230","-2.2616973502","-4.2608435746","1.9991462244","12.0926993546","-8.0581726891","2.3389697576","-9.6830023237","12.0219720813","0.2678330176","3.0051652335","8.8197011035","0.0000000000","0.0000000000"
"23","261","-123.4121567060","0.0088406468","0.9741924211","1.3342573130","48.7210383579","22.0186109262","26.7024274317","4.1337528889","6.3734763320","-2.2397234431","-4.2543281860","2.0146047429","12.0925962541","-8.0582718553","2.3391519331","-9.6831093523","12.0222612855","0.2678236865","3.0048912891","8.8198812784","0.0000000000","0.0000000000"
"24","762","-124.1782604502","0.0041093148","0.9783017359","1.7909792033","49.1777602481","22.5052849806","26.6724752675","4.6204269433","6.6557377942","-2.0353108509","-4.0349970229","1.9996861721","12.2373753252","-7.5467801154","1.9651425844","-10.1352554071","12.1003979915","0.2610004578","3.5894402257","8.3869346417","0.0000000000","0.0000000000"
"25","130","-124.2278529122","0.0039104945","0.9822122304","1.8205443413","49.2073253862","22.5329251503","26.6744002359","4.6480671130","6.6557271063","-2.0076687501","-3.9982572040","1.9905884539","12.2372574843","-7.5468127875","1.9652824095","-10.1353277738","12.1006101833","0.2610425851","3.5892392404","8.3869756588","0.0000000000","0.0000000000"
"26","461","-124.3308868946","0.0035276427","0.9857398731","1.8819692796","49.2687503245","22.6272334621","26.6415168623","4.7423754248","6.8972038465","-2.1548284217","-4.1395752012","1.9847467796","12.3665576823","-7.7452274666","2.2758736308","-9.8277731568","12.1036467876","0.2807255365","3.4598156180","8.6260165278","0.0000000000","0.0000000000"
"27","186","-124.3837855196","0.0033458850","0.9890857581","1.9135054262","49.3002864711","22.6587588072","26.6415276639","4.7739007699","6.8971653512","-2.1232645814","-4.1211179246","1.9978533432","12.3668134973","-7.7454034351","2.2757552890","-9.8276580568","12.1034133459","0.2807244656","3.4599583258","8.6261307059","0.0000000000","0.0000000000"
"28","499","-124.9074508841","0.0019819196","0.9910676777","2.2256947830","49.6124758279","22.8766332763","26.7358425516","4.9917752390","7.1145288553","-2.1227536163","-4.1133483184","1.9905947021","12.1463656920","-6.9601754871","1.9283386504","-10.0643562736","11.9926949240","0.2599008023","3.6260352772","8.2604296125","0.0000000000","0.0000000000"
"29","377","-124.9889209851","0.0018268547","0.9928945325","2.2742641561","49.6610452009","22.9250805200","26.7359646809","5.0402224827","7.1146065504","-2.0743840677","-4.0710964588","1.9967123911","12.1462119497","-6.9599661150","1.9283607156","-10.0643547610","11.9927154766","0.2598891263","3.6260900939","8.2602327295","0.0000000000","0.0000000000"
"30","144","-125.1222495826","0.0015988221","0.9944933546","2.3537495907","49.7405306355","23.1132051860","26.6273254495","5.2283471487","7.4819916005","-2.2536444518","-4.2482334119","1.9945889600","12.3087446250","-7.0842214155","2.2574683910","-9.7705942839","12.0280626749","0.2835257058","3.4909162796","8.5343026396","0.0000000000","0.0000000000"
"31","107","-125.1604614594","0.0015388806","0.9960322352","2.3765300571","49.7633111019","23.1364372841","26.6268738179","5.2515792468","7.4819950332","-2.2304157864","-4.2199179013","1.9895021148","12.3088234620","-7.0843075055","2.2574790767","-9.7704121387","12.0278912154","0.2835363854","3.4909435825","8.5343434941","0.0000000000","0.0000000000"
"32","823","-125.8965460549","0.0007371018","0.9967693370","2.8153556735","50.2021367184","23.5753283043","26.6268084141","5.6904702670","7.2083534615","-1.5178831945","-3.5312645908","2.0133813962","13.6291064306","-9.9156897223","3.4949367532","-10.5131178365","14.0080545897","0.4314387494","3.7220686753","9.4755990058","0.0000000000","0.0000000000"
"33","283","-125.9165523238","0.0007225017","0.9974918386","2.8272826495","50.2140636943","23.5874734096","26.6265902847","5.7026153724","7.2083579792","-1.5057426069","-3.4982409693","1.9924983624","13.6292269965","-9.9156040740","3.4947350567","-10.5129109814","14.0076460382","0.4314062876","3.7223327934","9.4754879155","0.0000000000","0.0000000000"
"34","241","-125.9256733947","0.0007159416","0.9982077802","2.8327202848","50.2195013296","23.5931033838","26.6263979459","5.7082453465","7.2083821365","-1.5001367900","-3.4895968914","1.9894601013","13.6290992020","-9.9155556285","3.4948385630","-10.5128301230","14.0076686859","0.4314089106","3.7219907543","9.4756995371","0.0000000000","0.0000000000"
"35","71","-126.8707513508","0.0002782502","0.9984860304","3.3961397874","50.7829208322","24.5145953847","26.2683254476","6.6297373474","8.8919971789","-2.2622598316","-4.2586201021","1.9963602705","13.2129073765","-7.8920323474","3.5711221498","-10.2545978184","13.8257199682","0.4373203582","3.6148579287","9.1607290896","0.0000000000","0.0000000000"
"36","732","-126.8741172774","0.0002773152","0.9987633456","3.3981464247","50.7849274696","24.5171987918","26.2677286778","6.6323407545","8.8920980673","-2.2597573128","-4.2613810933","2.0016237806","13.2131768842","-7.8917241872","3.5706453702","-10.2542785728","13.8249239430","0.4372580533","3.6155054314","9.1604133995","0.0000000000","0.0000000000"
"37","373","-127.1729810555","0.0002056737","0.9989690193","3.5763176329","50.9630986777","24.1453032282","26.8177954495","6.2604451909","8.5738453939","-2.3134002004","-4.3367303931","2.0233301927","13.3458234783","-8.5990733177","3.8270952333","-9.6787670743","13.5058623075","0.4331729056","3.3641330954","9.5485174773","0.0000000000","0.0000000000"
"38","588","-127.2616885241","0.0001882147","0.9991572341","3.6292016489","51.0159826938","24.1673445303","26.8486381635","6.2824864930","8.5737969599","-2.2913104670","-4.3033123526","2.0120018856","13.3459996693","-8.5991922728","3.8269895634","-9.6787417291","13.5057312925","0.4331246412","3.3641828688","9.5486921593","0.0000000000","0.0000000000"
"39","169","-127.3015091896","0.0001808672","0.9993381012","3.6529412139","51.0397222587","24.2294838234","26.8102384354","6.3446257861","8.6095301403","-2.2649043543","-4.2707823026","2.0058779484","13.3126644346","-8.5448628418","3.8417285476","-9.6852630994","13.5269916470","0.4346316459","3.3750191823","9.5030136063","0.0000000000","0.0000000000"
"40","735","-127.3041647674","0.0001803875","0.9995184887","3.6545243683","51.0413054132","24.1924256964","26.8488797168","6.3075676591","8.6091261645","-2.3015585055","-4.3204551771","2.0188966717","13.3141168925","-8.5458721928","3.8408814648","-9.6851583450","13.5260398098","0.4345350041","3.3743408810","9.5052410074","0.0000000000","0.0000000000"
"41","205","-127.4184344902","0.0001609088","0.9996793975","3.7226476273","51.1094286721","24.3077709189","26.8016577532","6.4229128816","8.7805644840","-2.3576516024","-4.3732116711","2.0155600687","13.3278414083","-8.3875174409","3.8402405166","-9.7442198333","13.5844603499","0.4358776460","3.4772537596","9.4147100027","0.0000000000","0.0000000000"
"42","752","-127.4349162920","0.0001582784","0.9998376759","3.7324734502","51.1192544950","24.3037234205","26.8155310745","6.4188653832","8.7813242050","-2.3624588218","-4.3802731869","2.0178143652","13.3286169395","-8.3865919247","3.8392991902","-9.7452839404","13.5845831307","0.4357103322","3.4780718504","9.4148347569","0.0000000000","0.0000000000"
"43","115","-127.5962743018","0.0001346929","0.9999723689","3.8286689535","51.2154499983","24.4170317000","26.7984182983","6.5321736627","8.9189777241","-2.3868040614","-4.3898332819","2.0030292205","13.4639327649","-8.1530282482","3.6080732074","-9.9402504751","13.5483236826","0.4368542458","3.5441826298","9.4828958893","0.0000000000","0.0000000000"
"44","540","-129.2262646179","0.0000263906","0.9999987595","4.8004071336","52.1871881785","25.2383003654","26.9488878131","7.3534423281","8.4550105580","-1.1015682299","-3.1015402700","1.9999720401","15.6014002684","-10.5732469671","3.4268572567","-11.3597215615","14.7865788183","0.4704699299","5.4453917359","9.6855386025","0.0000000000","0.0000000000"
"45","252","-132.2837215922","0.0000012405","1.0000000000","6.6231465983","54.0099276431","27.8041319736","26.2057956695","9.9192739363","11.9659093456","-2.0466354092","-4.0349307133","1.9882953041","15.2349565621","-6.6225052807","3.3534580641","-10.8083941356","14.1618521997","0.4522777255","5.1798621149","9.6028167218","0.0000000000","0.0000000000"
