" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","45.8581906307"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","571","-10.5220452427","0.0342745146","0.7135238239","0.8230851747","-21.0660647950","-36.0619604293","14.9958956343","-52.1583326629","7.6014267807","-59.7597594436","-62.0076222352","2.2478627916","9.6015895666","-2.6856382197","0.6854754339","-6.4534795002","7.1389549341","0.1247391248","2.4853139832","6.9905627137","0.0009737449","0.0000000000"
"12","467","-10.5749255534","0.0325091554","0.7460329793","0.8546104030","-21.0345395667","-36.0305807690","14.9960412023","-52.1269530025","7.6013862729","-59.7283392754","-61.9630275258","2.2346882504","9.6016279204","-2.6856656858","0.6854240383","-6.4536094438","7.1390334821","0.1247281147","2.4853535702","6.9905892516","0.0009569838","0.0000000000"
"13","738","-10.6457810837","0.0302854144","0.7763183937","0.8968517730","-20.9922981966","-36.3496115698","15.3573133731","-52.4459838034","7.4275842616","-59.8735680650","-62.0776001087","2.2040320437","8.5484692600","-2.5404399050","1.4195549065","-7.1155584069","8.5351133134","0.1836976048","3.1123813124","5.2514484519","0.0009418909","0.0000000000"
"14","833","-11.2292838012","0.0168974632","0.7932158569","1.2447138819","-20.6444360877","-36.0996266102","15.4551905225","-52.1959988438","8.7727695711","-60.9687684149","-63.1578294175","2.1890610026","8.7615846906","-1.0787908202","1.0899757008","-7.2794847382","8.3694604390","0.1661596721","3.1990777818","5.3958349568","0.0005122799","0.0000000000"
"15","570","-11.3296732039","0.0152835044","0.8084993613","1.3045622224","-20.5845877472","-36.0386525238","15.4540647766","-52.1350247574","8.7726432656","-60.9076680230","-63.1194347639","2.2117667409","8.7616361500","-1.0788591025","1.0898662181","-7.2793920005","8.3692582186","0.1661472284","3.1992383334","5.3957631736","0.0004874146","0.0000000000"
"16","120","-11.3840188705","0.0144750783","0.8229744396","1.3369610402","-20.5521889295","-35.7569195192","15.2047305897","-51.8532917527","8.9628893962","-60.8161811489","-63.0559292879","2.2397481390","9.3267521942","-0.7805726435","0.4167098455","-6.6347200700","7.0514299155","0.1052917619","2.3994595171","6.8217304263","0.0002704889","0.0000000000"
"17","488","-11.4786704152","0.0131678321","0.8361422717","1.3933886882","-20.4957612815","-35.7010767030","15.2053154215","-51.7974489365","8.9631798753","-60.7606288118","-63.0112293173","2.2506005055","9.3267238455","-0.7802069591","0.4166629888","-6.6348208034","7.0514837923","0.1052967250","2.3994841724","6.8216264572","0.0003164908","0.0000000000"
"18","350","-11.4789118341","0.0131646535","0.8493069252","1.3935326129","-20.4956173567","-35.7030327957","15.2074154390","-51.7994050293","9.4113353802","-61.2107404095","-63.4615854472","2.2508450377","9.3293021527","-0.3243979934","0.4064312209","-6.6400817015","7.0465129223","0.1053512336","2.4010191765","6.8225663264","0.0003654163","0.0000000000"
"19","682","-11.4926554231","0.0129849615","0.8622918867","1.4017260175","-20.4874239521","-36.0602969808","15.5728730287","-52.1566692144","9.3234698993","-61.4801391137","-63.6855746971","2.2054355835","8.2343713135","-0.0216027170","1.1107013028","-7.3668825265","8.4775838293","0.1578126737","3.0100316630","5.0661648062","0.0003621705","0.0000000000"
"20","490","-11.5026433742","0.0128559139","0.8751478006","1.4076804538","-20.4814695159","-35.6883009860","15.2068314701","-51.7846732196","9.4120484754","-61.1967216950","-63.4399442776","2.2432225827","9.3293543480","-0.3235973534","0.4062914808","-6.6403293075","7.0466207883","0.1053526686","2.4010588342","6.8224998420","0.0004430032","0.0000000000"
"21","941","-11.6122623867","0.0115211551","0.8866689557","1.4730311364","-20.4161188333","-35.9893406278","15.5732217945","-52.0857128613","9.3234947460","-61.4092076073","-63.6410108220","2.2318032146","8.2342029999","-0.0216543085","1.1109460546","-7.3669671827","8.4779132374","0.1578176515","3.0097494758","5.0662700707","0.0003658019","0.0000000000"
"22","927","-11.7294990371","0.0102466238","0.8969155795","1.5429231647","-20.3462268050","-35.6129027275","15.2666759225","-51.7092749610","8.6908006643","-60.4000756254","-62.5931504253","2.1930747999","9.7750922457","-1.6980635460","0.6137719647","-7.2330484430","7.8468204076","0.1511491533","2.6916803704","6.9314167859","0.0008459361","0.0000000000"
"23","923","-11.7664363764","0.0098750456","0.9067906252","1.5649438003","-20.3242061693","-35.5906670048","15.2664608354","-51.6870392383","8.6909340784","-60.3779733168","-62.5830226020","2.2050492852","9.7751398014","-1.6979974087","0.6137916857","-7.2328823368","7.8466740225","0.1511773931","2.6917873407","6.9312735680","0.0009014996","0.0000000000"
"24","33","-11.9225743289","0.0084475206","0.9152381458","1.6580273042","-20.2311226655","-35.6488714505","15.4177487849","-51.7452436840","7.5930544298","-59.3382981138","-61.5743335430","2.2360354292","9.5696542540","-3.0906072312","1.1140074070","-6.0640827599","7.1780901669","0.1174941652","2.6915438237","6.7606067727","0.0000094924","0.0000000000"
"25","946","-12.1149223457","0.0069693709","0.9222075166","1.7726978699","-20.1164520997","-35.4708196462","15.3543675465","-51.5671918798","9.7960327362","-61.3632246160","-63.5254398574","2.1622152414","9.7459172591","-0.3095486403","0.3596641173","-7.5849951355","7.9446592528","0.1502048828","2.6626436460","6.9326727350","0.0003959953","0.0000000000"
"26","765","-12.1861438912","0.0064902653","0.9286977820","1.8151574443","-20.0739925253","-35.4283457462","15.3543532209","-51.5247179798","9.7957219631","-61.3204399429","-63.4809883213","2.1605483784","9.7461724924","-0.3102320811","0.3597815517","-7.5846127780","7.9443943297","0.1502319372","2.6626006047","6.9328452171","0.0004947334","0.0000000000"
"27","164","-12.3565044640","0.0054736345","0.9341714165","1.9167199330","-19.9724300367","-35.3404272827","15.3679972460","-51.4367995163","10.4612075784","-61.8980070946","-64.0780801930","2.1800730983","9.5543977973","0.4837036851","0.4231060960","-7.2237475817","7.6468536777","0.1256184540","2.4916326011","6.9359646270","0.0011821152","0.0000000000"
"28","524","-12.3677370459","0.0054124955","0.9395839120","1.9234163707","-19.9657335990","-35.3091603421","15.3434267431","-51.4055325757","9.1911997352","-60.5967323109","-62.7977203859","2.2009880750","9.5722725802","-0.8848523829","0.5037795380","-7.1680441683","7.6718237063","0.1272957172","2.5037958640","6.9406057631","0.0005752358","0.0000000000"
"29","334","-12.4075404054","0.0052012912","0.9447852032","1.9471456185","-19.9420043512","-35.3102064846","15.3682021334","-51.4065787182","10.4607047172","-61.8672834354","-64.0449607975","2.1776773621","9.5544697188","0.4832035212","0.4230314772","-7.2235134524","7.6465449296","0.1256219716","2.4916627381","6.9360642891","0.0011207200","0.0000000000"
"30","491","-12.5749315896","0.0043996092","0.9491848124","2.0469378707","-19.8422120990","-35.2860381126","15.4438260137","-51.3824103462","10.0003771207","-61.3827874669","-63.5435675600","2.1607800930","9.3987951604","-0.5027968922","1.1043788525","-7.9753954566","9.0797743091","0.2161365097","3.4165912024","5.7654464875","0.0006209607","0.0000000000"
"31","933","-12.5984006103","0.0042975569","0.9534823693","2.0609292075","-19.8282207622","-35.1721281358","15.3439073736","-51.2685003693","9.1918380015","-60.4603383708","-62.6480856168","2.1877472460","9.5722748162","-0.8839717494","0.5035349347","-7.1682866765","7.6718216113","0.1273146067","2.5037834534","6.9406166665","0.0005600896","0.0000000000"
"32","178","-12.6012036728","0.0042855274","0.9577678967","2.0626002867","-19.8265496830","-35.2700371458","15.4434874628","-51.3664093794","10.0004419673","-61.3668513467","-63.5112876830","2.1444363363","9.3984007940","-0.5028726573","1.1049138306","-7.9753414200","9.0802552506","0.2161938296","3.4168137253","5.7647336456","0.0006595935","0.0000000000"
"33","179","-12.6395731076","0.0041242088","0.9618921055","2.0854746832","-19.8036752865","-35.2220337765","15.4183584900","-51.3184060101","9.2943002694","-60.6127062795","-62.8066819166","2.1939756371","9.4953401858","-0.6106178157","0.4095778993","-7.3317432758","7.7413211751","0.1260491685","2.4969011443","6.8720834671","0.0003064059","0.0000000000"
"34","521","-12.6857531404","0.0039380834","0.9658301889","2.1130054609","-19.7761445088","-35.1947308839","15.4185863751","-51.2911031175","9.2940546741","-60.5851577915","-62.7653584492","2.1802006577","9.4954607341","-0.6108548101","0.4094487501","-7.3317345629","7.7411833130","0.1260682554","2.4970031559","6.8720994692","0.0002898536","0.0000000000"
"35","559","-12.7612368356","0.0036517645","0.9694819534","2.1580059666","-19.7311440031","-35.1564964314","15.4253524283","-51.2528686650","10.1785474473","-61.4314161123","-63.6265730695","2.1951569573","9.4829031472","0.3605602018","0.3350840984","-7.3850428817","7.7201269800","0.1246811514","2.4873237089","6.8700796695","0.0008186174","0.0000000000"
"36","699","-12.7811907580","0.0035796196","0.9730615731","2.1699017356","-19.7192482341","-35.1444690752","15.4252208411","-51.2408413088","10.1785133994","-61.4193547082","-63.6415606178","2.2222059096","9.4829091230","0.3604521549","0.3351521215","-7.3850310141","7.7201831356","0.1246875890","2.4873144660","6.8700734077","0.0008336602","0.0000000000"
"37","108","-13.2555588719","0.0022275191","0.9752890921","2.4527019481","-19.4364480216","-34.0982752998","14.6618272782","-50.1946475333","10.6430470832","-60.8376946165","-62.9950218997","2.1573272832","11.2307571740","-1.0772345635","0.4895244727","-7.5456487211","8.0351731938","0.1588768024","3.0053096537","8.0645098752","0.0020608427","0.0000000000"
"38","320","-13.2797508544","0.0021742776","0.9774633697","2.4671242871","-19.4220256825","-35.1311083894","15.7090827068","-51.2274806229","10.8695871962","-62.0970678192","-64.2455715693","2.1485037502","8.8026108002","1.0188261087","1.0481502873","-8.3121136092","9.3602638965","0.2116542388","3.3786001903","5.2113800772","0.0009762940","0.0000000000"
"39","848","-13.2981871139","0.0021345593","0.9795979289","2.4781152833","-19.4110346864","-35.1211841415","15.7101494551","-51.2175563751","10.8692678161","-62.0868241912","-64.2610645885","2.1742403973","8.8028773748","1.0183272428","1.0480631985","-8.3117941933","9.3598573918","0.2116657519","3.3788303842","5.2114175357","0.0009637029","0.0000000000"
"40","662","-13.3417148917","0.0020436398","0.9816415687","2.5040648875","-19.3850850822","-34.0467604654","14.6616753832","-50.1431326990","10.6429353743","-60.7860680733","-62.9649305699","2.1788624966","11.2305560417","-1.0771766955","0.4895560281","-7.5453073190","8.0348633471","0.1588786053","3.0054006764","8.0643433904","0.0019333696","0.0000000000"
"41","522","-13.3691171362","0.0019883998","0.9836299685","2.5204010626","-19.3687489071","-34.7525965843","15.3838476772","-50.8489688178","10.1965208356","-61.0454896535","-63.2424229714","2.1969333180","9.8368047704","0.0321968994","0.3275191659","-7.6416792645","7.9691984303","0.1514350846","2.7475162810","6.9371016397","0.0007517651","0.0000000000"
"42","260","-13.4463991795","0.0018405200","0.9854704884","2.5664736750","-19.3226762947","-34.7071429382","15.3844666435","-50.8035151717","10.1960469672","-60.9988942343","-63.1812598227","2.1823655885","9.8370203124","0.0315013136","0.3275253413","-7.6415581743","7.9690835156","0.1514387413","2.7476876502","6.9372374104","0.0006565104","0.0000000000"
"43","768","-13.4955882921","0.0017521770","0.9872226654","2.5957983516","-19.2933516181","-35.0377615512","15.7444099331","-51.1341337848","9.7381637041","-60.8722974889","-63.0176389637","2.1453414748","9.0292752414","-0.2815288466","0.9904173093","-8.0956244137","9.0860417230","0.1898992250","3.3591068573","5.4799318034","0.0003373557","0.0000000000"
"44","74","-13.5479674385","0.0016627617","0.9888854271","2.6270248048","-19.2621251649","-35.0071280276","15.7450028627","-51.1035002612","9.7381856739","-60.8416859351","-63.0133235499","2.1716376148","9.0293543082","-0.2814726412","0.9903040070","-8.0956374988","9.0859415058","0.1898782071","3.3590173290","5.4800965953","0.0003621767","0.0000000000"
"45","549","-13.7114176429","0.0014120318","0.9902974589","2.7244675949","-19.1646823748","-34.5224499037","15.3577675289","-50.6188221373","11.1254124255","-61.7442345628","-63.9119442171","2.1677096544","9.8520185575","0.9926244581","0.2807694100","-7.7056467387","7.9864161487","0.1526407449","2.7482831160","6.9499279902","0.0011667064","0.0000000000"
"46","558","-13.7418460880","0.0013697130","0.9916671719","2.7426078756","-19.1465420941","-34.5049944853","15.3584523911","-50.6013667188","11.1258170020","-61.7271837208","-63.8766325401","2.1494488192","9.8523369058","0.9929009726","0.2805791236","-7.7061303343","7.9867094579","0.1526399617","2.7484936805","6.9499921294","0.0012111342","0.0000000000"
"47","748","-13.8938405616","0.0011765739","0.9928437458","2.8332211950","-19.0559287747","-34.8839337637","15.8280049891","-50.9803059973","11.0758126386","-62.0561186359","-64.2074876258","2.1513689899","8.9724519005","1.2627517409","0.8406089972","-8.3538026155","9.1944116127","0.1889540158","3.3548133098","5.4279359492","0.0007486257","0.0000000000"
"48","63","-13.9599657971","0.0011012892","0.9939450350","2.8726425433","-19.0165074264","-34.2329342697","15.2164268433","-50.3293065033","11.0280282236","-61.3573347269","-63.5241352964","2.1668005695","11.0078504538","-0.4639411694","0.4841189393","-7.6374879190","8.1216068583","0.1576291588","3.0596132616","7.7893844612","0.0012235722","0.0000000000"
"49","384","-13.9712547300","0.0010889267","0.9950339617","2.8793725754","-19.0097773942","-34.2263126859","15.2165352916","-50.3226849194","11.0279917465","-61.3506766659","-63.5007909181","2.1501142522","11.0076381435","-0.4636991912","0.4840527942","-7.6376307451","8.1216835392","0.1576473801","3.0600163908","7.7888474836","0.0011268890","0.0000000000"
"50","507","-14.0217817227","0.0010352734","0.9960692352","2.9094948451","-18.9796551246","-34.8091059564","15.8294508319","-50.9054781900","11.0753430306","-61.9808212207","-64.1116103337","2.1307891130","8.9723638065","1.2620554885","0.8409237357","-8.3537904215","9.1947141572","0.1889591297","3.3546228720","5.4281370998","0.0006447051","0.0000000000"
"51","149","-14.4064543072","0.0007046832","0.9967739183","3.1388219973","-18.7503279724","-34.4097737747","15.6594458023","-50.5061460083","10.4033496670","-60.9094956752","-63.0523471375","2.1428514623","10.0215891242","0.0928119443","0.2889485985","-8.4089029049","8.6978515034","0.1790274791","2.9393641755","6.9023101772","0.0008872923","0.0000000000"
"52","476","-14.4290975588","0.0006889061","0.9974628245","3.1523210420","-18.7368289277","-34.3959341047","15.6591051770","-50.4923063382","10.4028030958","-60.8951094341","-63.0427051574","2.1475957233","10.0215965270","0.0922756814","0.2889308875","-8.4081013253","8.6970322128","0.1790141309","2.9392091981","6.9025572552","0.0008159428","0.0000000000"
"53","575","-14.7065844367","0.0005219742","0.9979847987","3.3177481559","-18.5714018138","-34.3537674729","15.7823656591","-50.4501397065","10.9099179843","-61.3597809285","-63.4929380723","2.1331571437","9.9718439423","0.8499739288","0.0881001132","-8.7163165736","8.8044166869","0.1779896334","2.9162064850","6.8769815483","0.0006662756","0.0000000000"
"54","155","-15.2525567296","0.0003023683","0.9982871670","3.6432360543","-18.2459139154","-33.7695181138","15.5236041984","-49.8658903474","11.7558728251","-61.6217631724","-63.7817365799","2.1599734074","10.9823496308","0.3626168235","0.4109063708","-8.0359192466","8.4468256174","0.1679376489","3.1778351537","7.6315367701","0.0050400582","0.0000000000"
"55","136","-15.3479281559","0.0002748635","0.9985620304","3.7000928683","-18.1890571014","-33.7129686347","15.5239115333","-49.8093408683","11.7550035304","-61.5643443986","-63.7452935266","2.1809491280","10.9825424527","0.3616447439","0.4108163338","-8.0356236986","8.4464400324","0.1679497622","3.1777987871","7.6319766290","0.0048172744","0.0000000000"
"56","636","-15.4155208632","0.0002568987","0.9988189291","3.7403890674","-18.1487609023","-34.0120789483","15.8633180460","-50.1084511819","11.4780129958","-61.5864641777","-63.7441716394","2.1577074617","9.9633150789","0.3552300902","1.1594678266","-8.7031799357","9.8626477623","0.2273981696","3.8046498670","5.9266252605","0.0046417818","0.0000000000"
"57","426","-15.4285983488","0.0002535610","0.9990724901","3.7481853665","-18.1409646032","-34.0045137795","15.8635491763","-50.1008860130","11.4771196920","-61.5780057050","-63.7076968806","2.1296911756","9.9634203861","0.3542487442","1.1594505617","-8.7028994952","9.8623500569","0.2273879170","3.8047978409","5.9267788236","0.0044558046","0.0000000000"
"58","111","-15.4301389703","0.0002531706","0.9993256607","3.7491038264","-18.1400461433","-33.6536781167","15.5136319735","-49.7500503503","12.0629241504","-61.8129745007","-64.0147939993","2.2018194986","10.9805834563","0.6804611484","0.4018795457","-8.0748638519","8.4767433976","0.1689974049","3.1690688254","7.6375910547","0.0049261713","0.0000000000"
"59","566","-15.4409905519","0.0002504382","0.9995760988","3.7555731263","-18.1335768433","-33.6481625032","15.5145856599","-49.7445347368","12.0642604478","-61.8087951846","-63.9843994262","2.1756042416","10.9802180144","0.6819326236","0.4021098099","-8.0752745857","8.4773843956","0.1690291167","3.1688492351","7.6371617849","0.0051778777","0.0000000000"
"60","151","-15.5434595677","0.0002260470","0.9998021458","3.8166612530","-18.0724887167","-33.9299917035","15.8575029868","-50.0263639371","11.0919062905","-61.1182702276","-63.2507875231","2.1325172956","9.6642254542","0.6593158175","0.7683650187","-9.1714018053","9.9397668241","0.2435642635","3.6575453966","5.7621948861","0.0009209080","0.0000000000"
"61","277","-17.5251447215","0.0000311576","0.9998333034","4.9980665080","-16.8910834617","-32.1088120552","15.2177285935","-48.2051842887","14.1815540594","-62.3867383482","-64.5284742911","2.1417359429","11.8200391582","2.0769482523","0.2845666489","-8.2485696723","8.5331363212","0.1939863711","3.1228978436","8.5010482895","0.0021066540","0.0000000000"
"62","313","-17.5330907653","0.0000309110","0.9998642144","5.0028036368","-16.8863463328","-32.1016655167","15.2153191838","-48.1980377502","14.1869285250","-62.3849662752","-64.5311299281","2.1461636529","11.8188440132","2.0849922137","0.2830922980","-8.2500907715","8.5331830696","0.1940372641","3.1246376227","8.4980680271","0.0021010994","0.0000000000"
"63","86","-17.5786182145","0.0000295352","0.9998937497","5.0299453690","-16.8592046006","-33.0118089574","16.1526043568","-49.1081811910","13.0832348068","-62.1914159978","-64.3130753926","2.1216593948","11.3085504383","1.6559026570","0.1187817116","-9.1637443493","9.2825260609","0.1947087893","3.4464479098","7.6561724849","0.0112212543","0.0000000000"
"64","58","-17.7029455212","0.0000260823","0.9999198320","5.1040645767","-16.7850853930","-32.9371172139","16.1520318209","-49.0334894474","13.0830978976","-62.1165873451","-64.2102946713","2.0937073262","11.3082437351","1.6559756114","0.1188785511","-9.1636954741","9.2825740252","0.1947070058","3.4464619800","7.6559351027","0.0111396466","0.0000000000"
"65","911","-18.0815274646","0.0000178620","0.9999376940","5.3297607205","-16.5593892492","-32.2313450641","15.6719558149","-48.3277172977","13.6617018807","-61.9894191784","-64.0875995835","2.0981804051","11.3492528132","2.2184813797","0.0939676878","-8.8503740696","8.9443417574","0.1962421037","3.3572716147","7.7945668461","0.0011722486","0.0000000000"
"66","726","-18.1248345501","0.0000171050","0.9999547989","5.3555787563","-16.5335712133","-32.2061191888","15.6725479754","-48.3024914223","13.6633980511","-61.9658894734","-64.0739974542","2.1081079808","11.3491344037","2.2208882900","0.0933753574","-8.8514559338","8.9448312912","0.1962364503","3.3576255659","7.7941612872","0.0011111003","0.0000000000"
"67","381","-18.1769867425","0.0000162358","0.9999710347","5.3866699083","-16.5024800614","-32.1280628831","15.6255828218","-48.2244351167","14.6662064836","-62.8906416003","-64.9937960499","2.1031544496","11.1176685434","3.0665972199","0.4819407204","-9.6610211802","10.1429619006","0.2450071605","3.9675610790","6.8862760234","0.0188242805","0.0000000000"
"68","940","-18.5524064773","0.0000111540","0.9999821886","5.6104808637","-16.2786691060","-31.8807228919","15.6020537859","-47.9770951254","14.7994202888","-62.7765154142","-64.8929672146","2.1164518004","11.9496970556","2.7279757948","0.1217474384","-8.8552771027","8.9770245411","0.1859967116","3.3148570941","8.4416679946","0.0071752553","0.0000000000"
"69","574","-18.9649012613","0.0000073839","0.9999895725","5.8563945521","-16.0327554176","-32.0855702360","16.0528148184","-48.1819424695","14.6421864967","-62.8241289663","-64.9144728819","2.0903439156","11.5776366525","3.2840416273","-0.2194917831","-9.3454154375","9.1259236544","0.1921384167","3.4346586125","7.9291488348","0.0216907885","0.0000000000"
"70","173","-18.9749434006","0.0000073101","0.9999968827","5.8623812933","-16.0267686764","-32.0795452671","16.0527765907","-48.1759175007","14.6403268599","-62.8162443606","-64.8952945844","2.0790502238","11.5772364120","3.2820904443","-0.2189999964","-9.3447573860","9.1257573895","0.1921246587","3.4347807965","7.9291331071","0.0211978498","0.0000000000"
"71","670","-20.5193227595","0.0000015603","0.9999984430","6.7830814796","-15.1060684901","-30.7137809409","15.6077124508","-46.8101531744","15.4557191561","-62.2658723306","-64.3584132725","2.0925409420","13.6151929575","1.4094295262","0.4310966724","-9.2988035869","9.7299002593","0.2116470302","3.7965102377","9.5913437368","0.0156919528","0.0000000000"
"72","286","-20.5351584119","0.0000015358","0.9999999788","6.7925220928","-15.0966278769","-30.7062582015","15.6096303246","-46.8026304351","15.4564786391","-62.2591090741","-64.3777436319","2.1186345577","13.6149736663","1.4102672238","0.4312377490","-9.2985249612","9.7297627102","0.2116723529","3.7959433039","9.5914335922","0.0159244172","0.0000000000"
"73","496","-24.8156962177","0.0000000212","1.0000000000","9.3444157921","-12.5447341775","-28.5387183702","15.9939841927","-44.6350906038","18.5701836384","-63.2052742422","-65.2750984898","2.0698242476","14.0985406830","4.4945595927","-0.0229166372","-10.1188199736","10.0959033364","0.2246516169","4.2562767092","9.5818251516","0.0357872053","0.0000000000"
