" "
"VeraChem VCPack feprocess run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","298.8972861554"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"25","176","-1139.5653679217","0.0025441184","0.9634611647","3.3548832252","501.1743099626","317.1527536653","184.0215562973","191.0645045024","261.6836723050","-70.6191678027","-76.5610871926","5.9419193899","159.5354662072","128.1197232106","-25.9715171127","-185.3340693322","159.3625522194","4.9551088489","15.0275348273","139.5404106199","0.0124119111","0.0000000000"
"26","605","-1139.5944595492","0.0024711721","0.9659323368","3.3722265461","501.1916532835","317.8970364490","183.2946168345","191.8087872861","266.0575125182","-74.2487252322","-80.2072346841","5.9585094519","161.8885299742","127.8705167096","-23.7015341656","-184.0224504222","160.3209162566","5.0995171954","14.9227745060","141.8554802131","0.0107580597","0.0000000000"
"27","502","-1139.7872335200","0.0020378974","0.9679702342","3.4871510495","501.3065777869","320.1263654483","181.1802123386","194.0381162854","274.9351061213","-80.8969898359","-86.9113969559","6.0144071200","160.3503765657","139.1076676990","-24.5229381435","-179.4828073325","154.9598691891","4.8098877212","14.0338237211","141.4977101415","0.0089549819","0.0000000000"
"28","83","-1139.7894532621","0.0020333788","0.9700036130","3.4884743752","501.3079011126","320.7067872501","180.6011138625","194.6185380872","275.2138631822","-80.5953250950","-86.6885315433","6.0932064483","161.9311427559","137.1604722728","-23.8777518465","-177.8563573601","153.9786055136","4.7604667839","13.6273176157","143.5408340439","0.0025243124","0.0000000000"
"29","421","-1139.8242391937","0.0019638620","0.9719674750","3.5092124235","501.3286391609","317.2615624518","184.0670767091","191.1733132889","266.7459435881","-75.5726302992","-81.5478682058","5.9752379067","162.4288401321","127.6308398397","-23.3137363837","-186.6051810374","163.2914446537","5.1912339821","15.5175308709","141.7049734674","0.0151018117","0.0000000000"
"30","525","-1139.8720641083","0.0018721509","0.9738396259","3.5377238171","501.3571505545","318.2405888225","183.1165617320","192.1523396595","267.3438561391","-75.1915164796","-81.2396006339","6.0480841543","161.5126975174","127.5914042005","-21.7602455788","-182.4087959305","160.6485503517","5.2485332556","15.3794801845","140.8845339493","0.0001501280","0.0000000000"
"31","963","-1139.9627409617","0.0017098594","0.9755494854","3.5917819054","501.4112086428","316.8687490330","184.5424596098","190.7804998700","260.2360751822","-69.4555753122","-75.4088114583","5.9532361461","159.6065714248","125.5884354007","-24.9589316434","-186.1168786040","161.1579469607","5.1590729322","15.6469257435","138.7988111952","0.0017615540","0.0000000000"
"32","279","-1139.9831522924","0.0016753127","0.9772247981","3.6039503639","501.4233771013","317.2964021651","184.1269749362","191.2081530021","265.0082550971","-73.8001020950","-79.7929377089","5.9928356139","160.9911271598","128.2299472542","-24.2128193169","-183.6939619888","159.4811426719","5.1428678791","14.7097241692","141.1186821090","0.0198530024","0.0000000000"
"33","659","-1140.0383484619","0.0015853475","0.9788101456","3.6368562190","501.4562829564","318.0832019780","183.3730809784","191.9949528151","270.8148351364","-78.8198823213","-84.8146861661","5.9948038448","161.5061315440","133.8830800408","-24.5743764484","-184.9437394081","160.3693629596","5.1526685368","14.7703490430","141.5489593076","0.0341546565","0.0000000000"
"34","585","-1140.0775859306","0.0015243471","0.9803344927","3.6602481043","501.4796748417","320.6040443253","180.8756305164","194.5157951623","273.7765460164","-79.2607508541","-85.3965347219","6.1357838678","159.6596361318","135.6602777609","-21.5433678763","-177.3191667486","155.7757988723","4.9406600014","14.5805178089","140.1367752762","0.0016830454","0.0000000000"
"35","932","-1140.1768103175","0.0013803565","0.9817148492","3.7194019068","501.5388286442","317.7570551407","183.7817735035","191.6688059777","266.1635063716","-74.4947003939","-80.4893221499","5.9946217560","159.6841226738","129.9371216947","-23.4577379969","-184.5730259515","161.1152879546","5.1795478457","16.3012175119","138.1318403466","0.0715169696","0.0000000000"
"36","170","-1140.3694807146","0.0011384542","0.9828533034","3.8342646634","501.6536914008","318.6515055832","183.0021858176","192.5632564202","261.2656996274","-68.7024432072","-74.6627269350","5.9602837278","159.8815913433","127.1666780333","-25.7825697492","-183.9812790232","158.1987092740","4.9782923584","15.4587213701","139.4429274244","0.0016501904","0.0000000000"
"37","112","-1140.4141828521","0.0010886836","0.9839419870","3.8609143762","501.6803411136","317.5445130020","184.1358281116","191.4562638390","261.9678386472","-70.5115748082","-76.4057754976","5.8942006894","160.8007462292","125.9373552048","-24.7702627868","-184.8432323102","160.0729695235","5.0900166542","15.6247958360","140.0717787326","0.0141550064","0.0000000000"
"38","346","-1140.6033800000","0.0009010199","0.9848430070","3.9737065139","501.7931332513","320.1454533766","181.6476798747","194.0572042137","272.4771505143","-78.4199463007","-84.4235113722","6.0035650716","161.0827806798","134.7609742794","-23.3666044449","-179.1709509825","155.8043465376","4.9229541376","14.1731156947","141.9640410851","0.0226697624","0.0000000000"
"39","197","-1140.6725347882","0.0008408158","0.9856838228","4.0149339662","501.8343607036","319.1438028016","182.6905579020","193.0555536386","268.4830111227","-75.4274574841","-81.4947469443","6.0672894602","163.2073759038","129.1577124116","-23.8820771927","-182.2289696793","158.3468924866","5.0912023831","14.1338406995","143.9385698937","0.0437629275","0.0000000000"
"40","917","-1140.7153318679","0.0008055905","0.9864894133","4.0404479561","501.8598746935","321.8933995470","179.9664751464","195.8051503841","282.1774557292","-86.3723053451","-92.4724513683","6.1001460232","163.5997150030","143.9147755433","-25.3370348172","-175.4673495348","150.1303147176","4.5814907951","12.6844255738","146.3294223956","0.0043762385","0.0000000000"
"41","818","-1140.7789741060","0.0007559183","0.9872453316","4.0783890358","501.8978157732","318.8156437253","183.0821720479","192.7273945624","268.2444012893","-75.5170067269","-81.5149937466","5.9979870197","162.0664539498","129.4739022000","-23.2959548605","-182.3083855562","159.0124306956","5.0963669480","15.4080628660","141.5467879886","0.0152361471","0.0000000000"
"42","12","-1141.0063472986","0.0006021822","0.9878475138","4.2139402782","502.0333670156","320.1228025890","181.9105644266","194.0345534261","268.0211036325","-73.9865502065","-80.0410058780","6.0544556715","161.8883683520","128.8063853437","-22.6736500632","-180.9174194963","158.2437694331","5.0577343803","14.6937184114","142.1091014666","0.0278140937","0.0000000000"
"43","601","-1141.1195070328","0.0005377535","0.9883852673","4.2814018042","502.1008285416","320.7228187827","181.3780097589","194.6345696198","274.0689312922","-79.4343616724","-85.4530580677","6.0186963953","159.5716602079","138.3928177865","-23.8955467022","-181.3223047335","157.4267580313","4.8514225610","15.2017062058","139.5131041014","0.0054273396","0.0000000000"
"44","19","-1141.1285436721","0.0005329160","0.9889181833","4.2867891046","502.1062158420","319.9814858691","182.1247299730","193.8932367061","270.4839951998","-76.5907584937","-82.6614955458","6.0707370521","163.0137010137","130.2379289422","-22.7676347560","-178.4613593777","155.6937246217","4.9340164292","13.9637900814","144.0926708290","0.0232236741","0.0000000000"
"45","577","-1141.2045808504","0.0004938968","0.9894120801","4.3321195759","502.1515463133","318.7296331657","183.4219131476","192.6413840028","266.1248946821","-73.4856809504","-79.4554091247","5.9697281743","163.4816744748","126.5532797117","-23.9100595044","-185.1194983962","161.2094388918","5.1574698024","15.0692211413","143.2401425969","0.0148409344","0.0000000000"
"46","276","-1141.2219192342","0.0004854072","0.9898974873","4.3424560603","502.1618827978","318.2104585908","183.9514242070","192.1222094278","268.0068030728","-75.8845936450","-81.9409109777","6.0563173328","161.1151111134","129.0825499603","-22.1908580009","-184.1057923504","161.9149343495","5.3772815807","15.2883465069","140.4493842711","0.0000987547","0.0000000000"
"47","431","-1141.2841656175","0.0004561135","0.9903536008","4.3795649846","502.1989917221","319.0532743513","183.1457173707","192.9650251884","265.2499791499","-72.2849539615","-78.2762000755","5.9912461140","162.7032861187","125.9705006408","-23.4238076096","-183.5823394620","160.1585318524","5.2555851269","16.0172138295","141.3581659497","0.0723212125","0.0000000000"
"48","894","-1141.3109066857","0.0004440782","0.9907976790","4.3955069916","502.2149337290","321.2988286519","180.9161050771","195.2105794890","277.9903171091","-82.7797376202","-88.8887842734","6.1090466532","162.1051901013","139.5253066534","-23.6401796456","-177.8197044763","154.1795248307","4.8051028887","14.1662594818","143.1293403013","0.0044874295","0.0000000000"
"49","31","-1141.3851937911","0.0004122845","0.9912099635","4.4397941361","502.2592208735","317.6009669020","184.6582539714","191.5127177391","262.2595449360","-70.7468271969","-76.7004298877","5.9536026907","161.2117033121","125.4043959000","-24.3565542761","-185.3672886047","161.0107343286","5.1880190143","15.4518799151","140.5634732233","0.0083311594","0.0000000000"
"50","57","-1141.3887557367","0.0004108186","0.9916207821","4.4419176325","502.2613443699","322.1017699539","180.1595744160","196.0135207909","279.5206967323","-83.5071759414","-89.5106463581","6.0034704168","162.6914542422","142.6498244186","-25.8205819285","-179.1227924667","153.3022105382","4.7315473920","13.8204041621","144.1328229934","0.0066796946","0.0000000000"
"51","696","-1141.3990131799","0.0004066262","0.9920274082","4.4480327297","502.2674594671","318.2961304412","183.9713290259","192.2078812782","267.3265249375","-75.1186436593","-81.1804690988","6.0618254395","161.4336384990","128.8643493458","-22.9714629074","-184.2938620397","161.3223991324","5.2233128781","15.2870328349","140.9191417799","0.0041510062","0.0000000000"
"52","471","-1141.3993519038","0.0004064884","0.9924338967","4.4482346639","502.2676614013","320.5093020073","181.7583593940","194.4210528443","270.9048554349","-76.4838025905","-82.4744106836","5.9906080930","163.8236374035","131.5103216438","-24.4291036125","-180.7894648528","156.3603612404","5.0153899916","14.3748511286","144.3752301888","0.0581660945","0.0000000000"
"53","719","-1141.4208719763","0.0003978342","0.9928317309","4.4610641120","502.2804908494","318.5087715675","183.7717192819","192.4205224045","266.4842841855","-74.0637617810","-80.0130772547","5.9493154738","160.0635229284","131.7809502359","-25.3601889788","-186.8670807448","161.5068917660","5.1079535784","15.2048008127","139.7326548534","0.0181136839","0.0000000000"
"54","767","-1141.4216101739","0.0003975407","0.9932292716","4.4615041973","502.2809309347","320.3757454500","181.9051854847","194.2874962870","271.6213575456","-77.3338612586","-83.3279436266","5.9940823680","164.2476894351","131.3311405146","-23.9574724042","-181.8258241817","157.8683517775","5.0777077138","14.6312406567","144.4824608631","0.0562802016","0.0000000000"
"55","160","-1141.4265458494","0.0003955834","0.9936248549","4.4644466591","502.2838733965","318.8794426898","183.4044307067","192.7911935269","261.7758621614","-68.9846686345","-74.8743138007","5.8896451662","159.2042568465","128.4613740568","-25.8897687419","-186.7669784880","160.8772097461","5.0312963581","16.5433371838","137.6279769644","0.0016463402","0.0000000000"
"56","811","-1141.5087522317","0.0003643647","0.9939892196","4.5134549750","502.3328817124","318.5104994907","183.8223822217","192.4222503278","265.1480115344","-72.7257612066","-78.5906260743","5.8648648677","164.5905206636","127.4023237143","-26.8448328434","-187.6710614391","160.8262285957","5.0016440607","15.2313196009","144.3219864072","0.0355705948","0.0000000000"
"57","181","-1141.6192547916","0.0003262463","0.9943154659","4.5793323950","502.3987591324","319.9134727443","182.4852863881","193.8252235813","271.4260411441","-77.6008175628","-83.6314869671","6.0306694043","161.7301533716","132.6557717222","-22.9598839496","-179.8793256715","156.9194417218","5.1216040075","14.6950792904","141.8610023879","0.0524676857","0.0000000000"
"58","405","-1141.6930543661","0.0003030364","0.9946185023","4.6233288920","502.4427556294","320.5953660413","181.8473895881","194.5071168784","274.1913653362","-79.6842484579","-85.6923672214","6.0081187635","161.0999427966","138.3420746348","-25.2506520952","-183.6651165913","158.4144644961","4.9509231524","15.6507477584","140.4967220334","0.0015498524","0.0000000000"
"59","702","-1141.7338792506","0.0002909141","0.9949094164","4.6476671342","502.4670938716","321.7749467928","180.6921470788","195.6866976298","276.6943609093","-81.0076632795","-87.1216072110","6.1139439316","164.1307873210","136.2083608662","-23.6447872780","-176.7326981355","153.0879108575","4.7549135373","13.0956147011","146.2786037172","0.0016553655","0.0000000000"
"60","662","-1141.8117716377","0.0002691142","0.9951785306","4.6941036103","502.5135303477","319.3511482937","183.1623820541","193.2628991307","268.4124322264","-75.1495330957","-81.1544375914","6.0049044957","158.8873568525","132.9817773513","-23.4567019774","-181.5147566094","158.0580546320","5.0516818075","15.1171984419","138.7077142736","0.0107623294","0.0000000000"
"61","442","-1141.8324165887","0.0002636153","0.9954421459","4.7064113443","502.5258380817","319.0212107305","183.5046273512","192.9329615675","268.8503825247","-75.9174209572","-81.9573242289","6.0399032717","162.9116748197","129.2945675498","-23.3558598448","-184.8843676965","161.5285078517","5.1971293877","15.6711528354","142.0116349030","0.0317576937","0.0000000000"
"62","950","-1141.9079667313","0.0002444329","0.9956865788","4.7514514634","502.5708782008","320.1999191688","182.3709590320","194.1116700059","269.0486005365","-74.9369305306","-81.0292273834","6.0922968528","163.3300617674","127.9384449789","-22.2199062099","-179.9474622132","157.7275560033","5.0419757141","14.0778547407","144.1941654288","0.0160658839","0.0000000000"
"63","499","-1141.9146319857","0.0002428091","0.9959293879","4.7554250344","502.5748517718","319.7490407280","182.8258110438","193.6607915650","265.6494288034","-71.9893188819","-77.9395502612","5.9502313794","163.4178882566","126.7182380713","-24.4866975245","-183.6202269719","159.1335294474","4.9355270648","14.7783349253","143.6771257639","0.0269005026","0.0000000000"
"64","994","-1141.9661606385","0.0002306143","0.9961600022","4.7861444557","502.6055711931","320.3637607548","182.2418104383","194.2755115919","269.3638658517","-75.0883542598","-81.1377637027","6.0494094429","159.2694348255","133.9311641589","-23.8367331327","-181.4767777037","157.6400445710","5.0701082940","15.3277024677","138.8575690340","0.0140550298","0.0000000000"
"65","772","-1142.0434223280","0.0002134676","0.9963734698","4.8322049340","502.6516316714","321.6652947242","180.9863369472","195.5770455612","276.6144896256","-81.0374440644","-87.0431588735","6.0057148090","163.5556348687","137.0799916056","-24.0211368486","-180.6020083381","156.5808714895","4.9212191789","13.9467326049","144.6792822557","0.0084008292","0.0000000000"
"66","105","-1142.2118811622","0.0001803729","0.9965538427","4.9326336785","502.7520604159","319.6665585770","183.0855018389","193.5783094141","265.5560116405","-71.9777022265","-77.9507985934","5.9730963669","162.2972730238","127.1234037213","-23.8646651046","-183.6715894260","159.8069243214","5.0996979147","15.2953293177","141.8923976128","0.0098481786","0.0000000000"
"67","861","-1142.2763944747","0.0001691038","0.9967229465","4.9710940597","502.7905207971","319.6640768569","183.1264439402","193.5758276939","267.6018386048","-74.0260109109","-80.0993050204","6.0732941096","160.2580247952","129.7573129748","-22.4134991653","-181.7257090575","159.3122098922","5.1601751322","15.5868401593","139.4988658234","0.0121436803","0.0000000000"
"68","246","-1142.3092766075","0.0001636338","0.9968865803","4.9906971356","502.8101238730","323.0589524729","179.7511714001","196.9707033100","278.4313994239","-81.4606961139","-87.4841385851","6.0234424712","164.0786638308","139.5807158050","-25.2279802119","-179.1381269582","153.9101467463","5.0122616771","14.0829005076","144.9450230341","0.0384786120","0.0000000000"
"69","753","-1142.3344136062","0.0001595718","0.9970461520","5.0056828574","502.8251095948","319.9873710926","182.8377385022","193.8991219297","268.3224602254","-74.4233382958","-80.3347326033","5.9113943076","160.4924381250","133.5052097995","-25.6751876990","-183.6014472645","157.9262595655","4.9658806900","15.0786659773","140.4315425669","0.0163488907","0.0000000000"
"70","547","-1142.4601813707","0.0001407135","0.9971868655","5.0806608111","502.9000875485","322.2478102361","180.6522773124","196.1595610732","276.5991235699","-80.4362813109","-86.5540479234","6.1177666126","159.7578440984","140.2545962290","-23.4133167575","-179.5503187374","156.1370019799","4.9285719210","15.2425284591","139.5743735719","0.0123701464","0.0000000000"
"71","282","-1142.4925686984","0.0001362292","0.9973230947","5.0999689031","502.9193956405","319.0679204607","183.8514751798","192.9796712978","269.5821473655","-76.6024760677","-82.6080198761","6.0055438084","162.3432786636","130.5536656074","-23.3147969055","-186.5331300688","163.2183331633","5.3057988232","16.2933370942","140.7281978568","0.0159448895","0.0000000000"
"72","634","-1142.6076213180","0.0001214237","0.9974445184","5.1685588954","502.9879856328","321.6688236423","181.3191619905","195.5805744793","277.4150138475","-81.8344393681","-87.8076422621","5.9732028939","163.7092346972","139.6353239558","-25.9295448055","-181.5121701863","155.5826253808","4.8260979541","13.7816834198","145.0978340209","0.0036193024","0.0000000000"
"73","835","-1142.7255724051","0.0001079140","0.9975524325","5.2388768436","503.0583035810","321.3789603521","181.6793432290","195.2907111891","271.4852788375","-76.1945676484","-82.1775104733","5.9829428249","162.3893654664","134.0434210002","-24.9475076291","-180.8469160676","155.8994084385","5.0211875421","14.0805601935","143.2826866630","0.0049310678","0.0000000000"
"74","556","-1142.7348290366","0.0001069197","0.9976593522","5.2443952950","503.0638220324","320.7027887232","182.3610333093","194.6145395602","268.6948008120","-74.0802612518","-80.2624738083","6.1822125566","156.3649131392","132.6296587158","-20.2997710431","-176.7057101064","156.4059390633","5.1704876770","16.9438948572","134.1929248824","0.0576057226","0.0000000000"
"75","558","-1142.8091203138","0.0000992644","0.9977586166","5.2886849265","503.1081116639","318.8553848034","184.2527268605","192.7671356405","261.6855056879","-68.9183700474","-74.7903514601","5.8719814127","162.5257329159","124.8064361257","-25.6466633537","-188.3741447198","162.7274813660","5.1088142369","16.8117701498","140.5961714724","0.0089770569","0.0000000000"
"76","794","-1142.8460195069","0.0000956684","0.9978542850","5.3106828209","503.1301095583","319.5602636189","183.5698459394","193.4720144559","266.2953767262","-72.8233622702","-78.7977316948","5.9743694245","162.2113375992","128.3836761855","-24.2996370586","-184.5744014159","160.2747643573","5.1411049652","16.1441830818","140.8949283701","0.0311211822","0.0000000000"
