" "
"VeraChem VCPack feprocess run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","291.5111857831"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","589","-1104.6904995560","0.0084965293","0.9732682275","2.1759513170","484.7865528565","305.2481691991","179.5383836574","182.7368916436","255.6550319344","-72.9181402908","-78.8874940765","5.9693537857","150.3555593387","125.7549543147","-20.4554817190","-181.9565252276","161.5010435086","5.4958274989","17.2378273533","127.5657475346","0.0561569520","0.0000000000"
"12","666","-1104.8206642538","0.0074595349","0.9807277624","2.2535505551","484.8641520946","307.6449313192","177.2192207754","185.1336537637","258.7715468820","-73.6378931183","-79.6285508484","5.9906577300","151.1248610147","129.6807630627","-22.0340771953","-177.7636469854","155.7295697901","5.1395039622","15.8442405511","130.1161933653","0.0249231360","0.0000000000"
"13","402","-1105.7905761366","0.0028280323","0.9835557947","2.8317750995","485.4423766390","308.2815923900","177.1607842490","185.7703148345","258.9204550541","-73.1491839699","-79.0781033703","5.9289194005","149.3153305047","133.0743995504","-23.4692750009","-177.9187217287","154.4494467278","5.0557798833","15.5257784782","128.7285782369","0.0051939063","0.0000000000"
"14","502","-1105.8566536704","0.0026472031","0.9862029978","2.8711680099","485.4817695494","309.9850749833","175.4966945661","187.4737974278","264.5182860244","-77.0444885966","-82.9787947987","5.9343062021","152.5434278882","133.0235433087","-21.0486851725","-172.8345928891","151.7859077166","4.9396303300","13.3119047232","134.2918277683","0.0000650668","0.0000000000"
"15","480","-1105.9617665920","0.0023830727","0.9885860705","2.9338323326","485.5444338721","307.9906425165","177.5537913556","185.4793649610","262.5224191938","-77.0430542328","-82.9918128126","5.9487585797","152.6405763560","131.9882579185","-22.1064150807","-178.5032473562","156.3968322755","5.1414169401","15.3366282888","132.1506523152","0.0118788119","0.0000000000"
"16","896","-1106.2302675688","0.0018219179","0.9904079885","3.0939023943","485.7045039339","308.2723060588","177.4321978750","185.7610285034","261.0164471904","-75.2554186870","-81.2089116851","5.9534929981","152.3811242504","130.6209648329","-21.9856418930","-178.7691337333","156.7834918404","5.1674617947","15.4326788652","131.7673828424","0.0136007480","0.0000000000"
"17","825","-1106.2324774838","0.0018178961","0.9922258845","3.0952198615","485.7058214011","308.3751968958","177.3306245052","185.8639193404","265.3230689391","-79.4591495988","-85.4148498003","5.9557002016","148.5726866063","138.4202865681","-21.6699042352","-177.4358619159","155.7659576807","5.1137535521","15.0170155386","128.4402575171","0.0016599984","0.0000000000"
"18","102","-1106.5819571786","0.0012817164","0.9935076010","3.3035663525","485.9141678920","308.5338156459","177.3803522461","186.0225380904","259.1163115364","-73.0937734459","-79.0566132466","5.9628398007","149.1523445397","133.2855991489","-23.3216321523","-177.9072987570","154.5856666047","5.0801489104","15.5742290899","128.4938363603","0.0041301791","0.0000000000"
"19","893","-1106.7550269872","0.0010780246","0.9945856256","3.4067439844","486.0173455239","310.9210049560","175.0963405679","188.4097274005","263.5562254727","-75.1464980722","-81.0961591555","5.9496610833","152.8868097714","134.1524860359","-23.4830703346","-176.0916522929","152.6085819582","4.9024723632","14.7542443858","133.1857541796","0.0443388429","0.0000000000"
"20","698","-1107.2491048922","0.0006577387","0.9952433643","3.7012944240","486.3118959636","309.4892426881","176.8226532754","186.9779651326","260.2177574161","-73.2397922835","-79.1632229352","5.9234306517","150.2386465360","133.9662851853","-23.9871743052","-177.8966337543","153.9094594492","5.0206268204","15.6283296219","129.5851835613","0.0045065323","0.0000000000"
"21","331","-1107.2929983411","0.0006294927","0.9958728570","3.7274620275","486.3380635670","309.4491126105","176.8889509565","186.9378350550","257.0216943674","-70.0838593124","-76.0160921683","5.9322328559","151.7708732096","126.9593294823","-21.7085083245","-178.0004119514","156.2919036270","5.1469758149","15.4980744527","131.1223194176","0.0035035243","0.0000000000"
"22","165","-1107.4029585500","0.0005639435","0.9964368005","3.7930161183","486.4036176578","307.0139322334","179.3896854244","184.5026546779","255.7690167299","-71.2663620519","-77.2451132929","5.9787512409","150.8727019846","125.6614175655","-20.7651028202","-181.9497968917","161.1846940714","5.4817815993","17.4971751031","127.8369396151","0.0568056671","0.0000000000"
"23","789","-1107.6622673209","0.0004351302","0.9968719307","3.9476061369","486.5582076764","309.7136961479","176.8445115285","187.2024185924","263.7445012397","-76.5420826473","-82.4977451721","5.9556625248","151.7144148096","134.5377257396","-22.5076393095","-176.6603233521","154.1526840426","4.9555686611","15.3755461804","131.3269313254","0.0563686426","0.0000000000"
"24","103","-1107.7008971660","0.0004186417","0.9972905724","3.9706357801","486.5812373196","309.0411979010","177.5400394186","186.5299203455","258.5767656959","-72.0468453504","-78.0067370875","5.9598917370","151.5591427973","128.8991670503","-21.8815441517","-178.0093812326","156.1278370809","5.1508061378","15.5409816054","130.8606646758","0.0066903782","0.0000000000"
"25","357","-1107.7648843946","0.0003926930","0.9976832654","4.0087825300","486.6193840695","309.2172746882","177.4021093813","186.7059971327","261.9337351612","-75.2277380285","-81.1151346480","5.8873966195","149.8433111539","135.1262112707","-23.0357872634","-178.7493057832","155.7135185198","5.0853937167","15.3118774449","129.4460123214","0.0000276708","0.0000000000"
"26","513","-1107.8579804061","0.0003577850","0.9980410504","4.0642828284","486.6748843679","309.7278225713","176.9470617965","187.2165450158","262.6582800647","-75.4417350489","-81.3637717886","5.9220367397","155.8038828709","127.7634286638","-20.9090314699","-177.4380500708","156.5290186008","5.1304470277","14.9696604059","135.6564598183","0.0473156190","0.0000000000"
"27","557","-1108.1997980847","0.0002541983","0.9982952486","4.2680615169","486.8786630564","311.7927991275","175.0858639289","189.2815215720","266.6121201242","-77.3305985522","-83.2608471011","5.9302485489","153.3121876929","134.5752444843","-21.2753120530","-172.6619036703","151.3865916172","4.9355569682","13.6343982983","134.7421541217","0.0000783048","0.0000000000"
"28","642","-1108.3904661946","0.0002100712","0.9985053198","4.3817305862","486.9923321257","309.9925422680","176.9997898577","187.4812647125","259.7167462073","-72.2354814948","-78.1520997733","5.9166182785","149.9535595501","133.5327073292","-23.7695206719","-177.8816689539","154.1121482820","5.0477895733","15.8029673718","129.0979712764","0.0048313286","0.0000000000"
"29","144","-1108.4835851105","0.0001913927","0.9986967125","4.4372445392","487.0478460787","310.7165847394","176.3312613393","188.2053071839","266.7049003898","-78.4995932059","-84.4472236105","5.9476304046","151.0440670197","138.1520908132","-22.4912574431","-176.0729710121","153.5817135690","4.9761949967","14.2962814207","131.7599642626","0.0116263397","0.0000000000"
"30","307","-1108.5416760364","0.0001805913","0.9988773039","4.4718761380","487.0824776775","310.3865507947","176.6959268827","187.8752732393","261.4117173452","-73.5364441060","-79.5426650305","6.0062209246","151.6053397858","128.0997002595","-18.2933227000","-172.0876796542","153.7943569541","5.1036740796","15.0793835896","131.3673909934","0.0548911232","0.0000000000"
"31","194","-1108.7627587358","0.0001447711","0.9990220750","4.6036772278","487.2142787673","309.5465410429","177.6677377243","187.0352634874","259.9834690310","-72.9482055436","-78.9057684341","5.9575628905","152.9385767318","127.7100985221","-20.6652062229","-177.2545659110","156.5893596881","5.3201359985","16.0117698588","131.5804070042","0.0262638703","0.0000000000"
"32","757","-1108.9175529680","0.0001240097","0.9991460846","4.6959596567","487.3065611962","312.5320817117","174.7744794845","190.0208041562","270.3754969101","-80.3546927539","-86.3276694386","5.9729766848","153.4367786996","137.7654587921","-20.8267405817","-170.7249991777","149.8982585959","4.9044976231","13.6990657278","134.8305288499","0.0026864989","0.0000000000"
"33","403","-1108.9768969595","0.0001168646","0.9992629492","4.7313382854","487.3419398249","311.8713510253","175.4705887997","189.3600734698","262.5104202083","-73.1503467385","-79.0975071538","5.9471604152","152.0061005534","130.3861803537","-19.8818606989","-172.7728440739","152.8909833750","4.9940111321","15.0998320728","131.8485231785","0.0637341700","0.0000000000"
"34","91","-1109.1140891701","0.0001018828","0.9993648320","4.8131270591","487.4237285986","313.2192018660","174.2045267326","190.7079243106","274.4723274551","-83.7644031445","-89.7994762950","6.0350731504","151.0513562764","146.7862363920","-23.3652652133","-171.5102874229","148.1450222096","4.7492968341","13.9575274677","132.3317661126","0.0127658620","0.0000000000"
"35","512","-1109.3535751152","0.0000801851","0.9994450171","4.9558994634","487.5665010030","309.4913573869","178.0751436161","186.9800798314","259.0732048045","-72.0923985983","-78.0942685139","6.0018699156","151.9326930053","128.6052648064","-21.4647530072","-179.1272849327","157.6625319255","5.2612056148","16.1032869932","130.5664796525","0.0017207448","0.0000000000"
"36","98","-1109.4665526936","0.0000716190","0.9995166361","5.0232523952","487.6338539347","311.4424457191","176.1914082155","188.9311681637","268.4062463794","-79.4750782157","-85.4422959986","5.9672177829","154.5924586260","135.7773569720","-21.9635692187","-175.3512937808","153.3877245621","5.0591465930","13.8627596183","135.6562654858","0.0142869289","0.0000000000"
"37","440","-1109.5586745044","0.0000653161","0.9995819521","5.0781719121","487.6887734516","309.2520322416","178.4367412100","186.7407546861","259.7738811920","-73.0331265059","-79.0182342759","5.9851077701","151.2162366159","130.6485137800","-22.0908692039","-178.5823179930","156.4914487891","5.1968137916","15.6824220563","130.3246337011","0.0123670668","0.0000000000"
"38","886","-1109.6500548748","0.0000596120","0.9996415642","5.1326494105","487.7432509500","312.8235436460","174.9197073040","190.3122660905","264.4310738619","-74.1188077714","-80.0602968752","5.9414891038","153.5858082419","134.5564013330","-23.7111357129","-176.2561957395","152.5450600265","4.9148570014","15.1826584030","133.4447919558","0.0435008817","0.0000000000"
"39","577","-1109.7218930949","0.0000554798","0.9996970440","5.1754766228","487.7860781623","312.8609674583","174.9251107040","190.3496899028","264.0960395399","-73.7463496371","-79.6672327532","5.9208831162","153.5166897933","134.4124632814","-23.8331135348","-176.1548036477","152.3216901129","4.8904984855","15.0686682275","133.5129954690","0.0445276113","0.0000000000"
"40","910","-1109.8391065010","0.0000493435","0.9997463875","5.2453547937","487.8559563332","310.8945743216","176.9613820116","188.3832967661","262.4756016547","-74.0923048886","-80.0480427619","5.9557378733","153.4125850627","130.8541832014","-21.7911666094","-177.8521704134","156.0610038039","5.2132192709","16.8513720770","131.2755872854","0.0724064294","0.0000000000"
"41","921","-1109.8533419954","0.0000486460","0.9997950336","5.2538414536","487.8644429931","311.0574167572","176.8070262359","188.5461392017","263.6318249399","-75.0856857383","-80.9959567019","5.9102709637","153.8261050473","133.2918396151","-23.4861197225","-179.1194308250","155.6333111025","4.9844297280","15.5685061320","133.1765339888","0.0966351985","0.0000000000"
"42","516","-1109.9423356691","0.0000445039","0.9998395375","5.3068960943","487.9174976338","311.0988596623","176.8186379715","188.5875821068","265.6448206358","-77.0572385290","-83.0222956903","5.9650571613","150.9028018985","137.1028604999","-22.3608417626","-175.9337116460","153.5728698834","4.9770002088","14.4076613946","131.5070975506","0.0110427445","0.0000000000"
"43","627","-1110.6167632941","0.0000226724","0.9998622099","5.7089641719","488.3195657114","313.1963321049","175.1232336065","190.6850545494","264.1699382975","-73.4848837480","-79.4457771737","5.9608934257","153.1457392661","131.2236623591","-20.1994633277","-172.4163454977","152.2168821700","4.9652602757","15.2096373936","132.9102758954","0.0605657013","0.0000000000"
"44","597","-1110.6183085732","0.0000226374","0.9998848473","5.7098854085","488.3204869480","311.8466638152","176.4738231328","189.3353862597","269.8023227644","-80.4669365047","-86.3561426460","5.8892061413","153.3702376635","138.8605833531","-22.4284982522","-175.4988444325","153.0703461803","5.1483883492","15.0476525323","133.1656716336","0.0085251484","0.0000000000"
"45","79","-1110.8551148323","0.0000178642","0.9999027115","5.8510602860","488.4616618256","310.1825714377","178.2790903878","187.6712938822","263.5635336696","-75.8922397874","-81.9347666005","6.0425268131","153.3985789802","130.4466847000","-20.2817300106","-179.6967232715","159.4149932609","5.4704796113","16.2393484636","131.6880962479","0.0006546573","0.0000000000"
"46","320","-1111.2722453495","0.0000117713","0.9999144828","6.0997376222","488.7103391617","312.8435869407","175.8667522210","190.3323093852","266.9030999820","-76.5707905969","-82.5407500187","5.9699594218","153.2004356023","136.1971394721","-22.4944750924","-174.9367008249","152.4422257325","4.9735992969","14.6303913313","133.5806009509","0.0158440232","0.0000000000"
"47","888","-1111.3947544788","0.0000104141","0.9999248969","6.1727729017","488.7833744412","310.4176404028","178.3657340384","187.9063628473","261.0645206598","-73.1581578125","-79.1179589456","5.9598011331","152.9554977877","128.5664894554","-20.4574665833","-178.3338186151","157.8763520318","5.3706129110","16.3138604572","131.2636173882","0.0074070312","0.0000000000"
"48","503","-1111.4524203431","0.0000098305","0.9999347274","6.2071510949","488.8177526344","312.4132906674","176.4044619671","189.9020131119","265.0875022715","-75.1854891596","-81.0813916936","5.8959025340","151.0139700724","136.4861020715","-22.4125698724","-176.0675719473","153.6550020749","4.9192727855","14.9708539685","131.1093097415","0.0145335769","0.0000000000"
"49","965","-1111.5510560571","0.0000089072","0.9999436346","6.2659539530","488.8765554925","314.6310246083","174.2455308843","192.1197470528","274.6227547487","-82.5030076960","-88.4559168585","5.9529091626","154.4520008496","143.0848344165","-22.9140805174","-172.8666517504","149.9525712331","4.8117276798","14.2515827188","135.3803182669","0.0083721842","0.0000000000"
"50","795","-1111.7194922460","0.0000075264","0.9999511610","6.3663691972","488.9769707367","313.4644032968","175.5125674399","190.9531257413","266.6982285356","-75.7451027942","-81.6589549239","5.9138521296","154.0150541035","135.3354935077","-22.6523190757","-175.6960150511","153.0436959754","4.9422006531","14.6289627119","134.4433400153","0.0005507232","0.0000000000"
"51","844","-1111.7361391623","0.0000074022","0.9999585632","6.3762934550","488.9868949945","311.1413092934","177.8455857011","188.6300317379","260.1701750010","-71.5401432631","-77.5412179321","6.0010746690","152.5208739100","129.3927981858","-21.7434970948","-178.9952931806","157.2517960858","5.2483119056","16.3700652649","130.9007033474","0.0017933920","0.0000000000"
"52","500","-1111.9602348770","0.0000059161","0.9999644793","6.5098907898","489.1204923294","311.9221029111","177.1983894182","189.4108253557","263.7004283546","-74.2896029989","-80.2724212087","5.9828182098","150.9329767521","133.2881665165","-20.5207149140","-173.7609974653","153.2402825513","5.1013636772","15.9560128165","129.8464324381","0.0291678202","0.0000000000"
"53","661","-1111.9975382121","0.0000056995","0.9999701788","6.5321296183","489.1427311578","312.8972648254","176.2454663323","190.3859872699","270.9786106120","-80.5926233421","-86.6112130078","6.0185896657","154.5580227523","138.2261465963","-21.8055587366","-175.1592881016","153.3537293650","5.0904248318","14.6497627831","134.7982077767","0.0196273607","0.0000000000"
"54","563","-1112.1688486793","0.0000048022","0.9999749809","6.6342583978","489.2448599373","312.3835900642","176.8612698731","189.8723125087","268.3678499770","-78.4955374683","-84.4879836517","5.9924461834","152.2582767773","136.7803438354","-20.6707706357","-172.1171188233","151.4463481876","4.9353809889","13.9158472777","133.3907588061","0.0162897046","0.0000000000"
"55","216","-1112.2548109661","0.0000044066","0.9999793875","6.6855058410","489.2961073805","313.6195384080","175.6765689725","191.1082608525","270.3091350618","-79.2008742093","-85.1543742440","5.9535000348","154.4890467535","136.8716912679","-21.0516029596","-172.8261209739","151.7745180143","4.9194794733","13.8977299235","135.6572175285","0.0146198282","0.0000000000"
"56","470","-1112.2615183564","0.0000043771","0.9999837647","6.6895045318","489.3001060713","314.5867487528","174.7133573185","192.0754711973","270.6879046282","-78.6124334309","-84.5124520029","5.9000185720","153.5408872415","140.1208149109","-22.9737975242","-172.9781266622","150.0043291380","4.8019417870","13.7379644597","134.9959407905","0.0050402044","0.0000000000"
"57","184","-1112.5054886812","0.0000034295","0.9999871942","6.8349503526","489.4455518921","314.3243419087","175.1212099834","191.8130643532","267.3113484518","-75.4982840986","-81.4504836463","5.9521995477","153.3135399314","136.6902614267","-22.6924529062","-174.1152628856","151.4228099794","4.9202121875","14.6129745748","133.7802889982","0.0000641708","0.0000000000"
"58","275","-1112.5731328970","0.0000032052","0.9999903994","6.8752772592","489.4858787987","313.7240092183","175.7618695804","191.2127316628","267.3451760902","-76.1324444274","-82.0132314389","5.8807870116","154.5608034070","135.6673786106","-22.8830059274","-175.2191407973","152.3361348700","4.9055776922","14.6002143972","135.0318286857","0.0231826319","0.0000000000"
"59","487","-1113.2904652264","0.0000015643","0.9999919637","7.3029234884","489.9135250279","314.4069026354","175.5066223925","191.8956250799","274.4098325704","-82.5142074905","-88.4890698619","5.9748623714","150.2799033554","148.7761678961","-24.6462386810","-174.2081469030","149.5619082220","4.8606719800","14.3845539599","131.0326801376","0.0019972779","0.0000000000"
"60","496","-1113.3197908517","0.0000015191","0.9999934828","7.3204063098","489.9310078494","314.0738979516","175.8571098977","191.5626203962","266.2783320558","-74.7157116596","-80.6352282987","5.9195166391","154.7665690999","134.2892830269","-22.7775200711","-176.5255710884","153.7480510172","5.0120362314","14.8139857603","134.9404084586","0.0001386496","0.0000000000"
"61","779","-1113.3602982042","0.0000014588","0.9999949416","7.3445552515","489.9551567910","315.5163099165","174.4388468745","193.0050323610","273.1911616952","-80.1861293342","-86.1596818629","5.9735525287","151.5570491192","145.7579423264","-24.1238297504","-171.1418762039","147.0180464535","4.5954606393","13.3112360015","133.6317362614","0.0186162170","0.0000000000"
"62","416","-1113.7288282781","0.0000010091","0.9999959507","7.5642588533","490.1748603928","315.0573607057","175.1174996871","192.5460831502","273.9735062598","-81.4274231096","-87.3685030858","5.9410799762","152.4951935327","145.5168369455","-24.0385242184","-173.1118794218","149.0733552034","4.7243777468","13.4032103080","134.3669696938","0.0006357841","0.0000000000"
"63","479","-1113.9385200880","0.0000008182","0.9999967690","7.6892691284","490.2998706679","314.4062028459","175.8936678220","191.8949252904","267.2044760725","-75.3090079425","-81.2362133115","5.9272053690","154.9193981366","134.9992518062","-22.7141738703","-175.6464214094","152.9322475390","4.9327914820","14.5782025904","135.3878867675","0.0205172967","0.0000000000"
"64","800","-1114.2406288493","0.0000006049","0.9999973739","7.8693748720","490.4799764115","313.0766617342","177.4033146773","190.5653841787","264.0171932006","-73.4557989882","-79.4011726503","5.9453736622","151.7959380970","133.1126952786","-20.8914401750","-173.9331891927","153.0417490177","5.0688949917","16.0664682933","130.6328185685","0.0277562434","0.0000000000"
"65","936","-1114.2942163974","0.0000005733","0.9999979472","7.9013217283","490.5119232678","314.5370109376","175.9749123302","192.0257333821","268.5209977424","-76.4952643603","-82.4376807209","5.9424163607","154.4511050165","136.2899035375","-22.2200108116","-173.9842052345","151.7641944229","4.9446335500","14.5713367871","134.9137979430","0.0213367363","0.0000000000"
"66","811","-1114.7824545297","0.0000003519","0.9999982990","8.1923907178","490.8029922573","316.2512964544","174.5516958029","193.7400188989","271.6974855350","-77.9574666361","-83.9217961153","5.9643294792","152.8326963733","142.5387679626","-23.6739788008","-172.9367793803","149.2628005794","4.7032123244","13.9277528694","134.1975247682","0.0042064113","0.0000000000"
"67","293","-1114.8612021850","0.0000003252","0.9999986243","8.2393370723","490.8499386119","316.5827592605","174.2671793514","194.0714817050","261.7058384403","-67.6343567354","-73.4871643331","5.8528075978","153.3331289029","135.5564901468","-27.1837806093","-176.8532716027","149.6694909934","4.2988440939","12.6473797204","136.3829247672","0.0039803213","0.0000000000"
"68","93","-1114.9144240749","0.0000003084","0.9999989326","8.2710659372","490.8816674767","314.9899375458","175.8917299309","192.4786599903","271.2373436458","-78.7586836554","-84.5896627206","5.8309790652","153.2686049272","140.8577783024","-22.8890395839","-175.0912310447","152.2021914609","5.0999336993","15.6566670991","132.5039123084","0.0080918203","0.0000000000"
"69","614","-1115.2529471642","0.0000002198","0.9999991524","8.4728805170","491.0834820565","315.9672948144","175.1161872421","193.4560172589","263.4059052973","-69.9498880384","-75.8454628825","5.8955748442","153.0388022415","136.7437755399","-26.3766724842","-178.0502264948","151.6735540106","4.4623660981","13.3718341961","135.2045752234","0.0000267239","0.0000000000"
"70","541","-1115.3327146850","0.0000002029","0.9999993554","8.5204348765","491.1310364160","317.3549802083","173.7760562077","194.8437026528","263.3812728681","-68.5375702153","-74.4120618627","5.8744916474","154.0181519110","136.2280541649","-26.8649332077","-177.0753927769","150.2104595691","4.3514600479","12.8390229987","136.8276640064","0.0000048580","0.0000000000"
"71","879","-1115.3349772694","0.0000002025","0.9999995578","8.5217837432","491.1323852827","315.7642005265","175.3681847562","193.2529229710","265.4440827946","-72.1911598236","-78.0518082897","5.8606484661","154.1090245195","132.2296543695","-20.8945960943","-174.4943523274","153.5997562331","5.0884917355","16.7253651437","132.2434402282","0.0517274121","0.0000000000"
"72","916","-1115.7725564728","0.0000001307","0.9999996886","8.7826518076","491.3932533471","316.7161250787","174.6771282684","194.2048475232","274.7848735294","-80.5839222265","-86.5023412729","5.9184190464","153.2484366439","145.9321331611","-24.3956962756","-173.0010291573","148.6053328816","4.7108448756","13.6720494038","134.8646196076","0.0009227569","0.0000000000"
"73","575","-1115.8912952604","0.0000001161","0.9999998047","8.8534393530","491.4640408925","315.2705415056","176.1934993869","192.7592639501","268.1479647132","-75.3887007631","-81.3573445284","5.9686437653","155.0656611464","136.7820697804","-23.6997662135","-178.4558225449","154.7560563314","4.9574703646","15.8483679901","134.2501868233","0.0096359683","0.0000000000"
"74","226","-1116.3671373361","0.0000000721","0.9999998768","9.1371182854","491.7477198249","317.4421026193","174.3056172056","194.9308250638","261.7109409178","-66.7801158541","-72.6358769364","5.8557610823","153.5170038898","135.5253943488","-27.3314573207","-177.4685098589","150.1370525382","4.2803657660","12.8110725293","136.4245676077","0.0009979868","0.0000000000"
"75","32","-1116.5953870625","0.0000000574","0.9999999342","9.2731920838","491.8837936233","315.6955156012","176.1882780221","193.1842380457","266.6566072999","-73.4723692541","-79.4201806583","5.9478114042","155.3640301917","134.3469323484","-23.0543552402","-176.5856114906","153.5312562504","5.0118861869","15.1633344257","135.1886563993","0.0001531798","0.0000000000"
"76","620","-1117.5761492660","0.0000000215","0.9999999557","9.8578851764","492.4684867159","317.9886501044","174.4798366115","195.4773725489","275.4708329177","-79.9934603687","-85.9701862673","5.9767258986","149.8486988265","148.3103941576","-22.6882600664","-170.6441327812","147.9558727148","4.7720907285","14.8353501910","130.2241461848","0.0171117222","0.0000000000"
