" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","290.7990615638"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"17","12338","-1210.7752358222","0.0081863488","0.1926502449","0.6484161715","548.4547758103","355.5361503699","192.9186254403","226.7651725014","303.8511736152","-77.0860011138","-83.0767331040","5.9907319902","143.6575458715","184.7818767699","-24.5882490261","-172.9702839716","148.3820349455","4.2740201539","9.8878209585","129.4957047591","0.0000000000","0.0000000000"
"18","15059","-1210.7977792711","0.0080038649","0.2006541098","0.6618557175","548.4682153564","355.4376115020","193.0306038543","226.6666336335","297.8428022282","-71.1761685947","-77.2147840534","6.0386154586","144.6025514614","172.8708174564","-19.6305666895","-168.6415894896","149.0110228001","4.4502498759","10.5320864448","129.6202151407","0.0000000000","0.0000000000"
"19","25315","-1210.8413579282","0.0076625581","0.2083166678","0.6878356541","548.4941952929","354.9726780069","193.5215172860","226.2017001384","295.6316028973","-69.4299027589","-75.4302358323","6.0003330734","146.2767716668","173.4165610522","-24.0617298217","-173.6655612336","149.6038314119","4.3668475935","10.1246131697","131.7853109036","0.0000000000","0.0000000000"
"20","23523","-1210.8562248555","0.0075494820","0.2158661498","0.6966987502","548.5030583890","357.3816898415","191.1213685476","228.6107119729","307.8134443526","-79.2027323797","-85.2767903095","6.0740579297","144.3456336167","186.7203384366","-23.2525277007","-168.9378671716","145.6853394709","4.2984772446","9.8066554454","130.2405009267","0.0000000000","0.0000000000"
"21","10129","-1210.9159835586","0.0071115502","0.2229777000","0.7323246143","548.5386842531","355.6800994455","192.8585848076","226.9091215769","304.2763497116","-77.3672281347","-83.3484375221","5.9812093874","143.9282957861","185.1966602515","-24.8486063260","-173.3520452174","148.5034388914","4.2670112723","9.7461711780","129.9151133357","0.0000000000","0.0000000000"
"22","12841","-1210.9161278172","0.0071105244","0.2300882244","0.7324106158","548.5387702546","355.3633315190","193.1754387356","226.5923536504","301.7040975622","-75.1117439118","-81.1063220962","5.9945781844","145.5346686992","179.8029381402","-23.6335092772","-173.3526746018","149.7191653246","4.3652871457","10.1127986146","131.0565829389","0.0000000000","0.0000000000"
"23","9869","-1210.9165224870","0.0071077186","0.2371959430","0.7326459028","548.5390055417","356.7225623723","191.8164431694","227.9515845038","302.8817617026","-74.9301771989","-80.9049207253","5.9747435264","145.2110945512","182.2007339940","-24.5300668426","-172.5898696020","148.0598027594","4.3113250496","9.7649905872","131.1347789144","0.0000000000","0.0000000000"
"24","12332","-1210.9470533849","0.0068939928","0.2440899358","0.7508472620","548.5572069008","356.6827070395","191.8744998613","227.9117291710","299.7730631882","-71.8613340172","-77.7840024547","5.9226684375","146.0600345834","178.5479729935","-24.8349443887","-172.3471969173","147.5122525286","4.2744181672","9.8025295480","131.9830868682","0.0000000000","0.0000000000"
"25","23107","-1210.9513198990","0.0068646421","0.2509545779","0.7533907953","548.5597504341","355.6203426282","192.9394078059","226.8493647597","296.3464780765","-69.4971133168","-75.4366875616","5.9395742448","145.8435703740","174.7850439667","-24.2821362643","-173.1410520075","148.8589157432","4.3287553857","9.9147429390","131.6000720493","0.0000000000","0.0000000000"
"26","13156","-1210.9587767180","0.0068136441","0.2577682220","0.7578362670","548.5641959058","355.5608332637","193.0033626421","226.7898553951","303.3530680343","-76.5632126392","-82.5195227361","5.9563100969","143.7235731318","184.1591546651","-24.5296597625","-172.9089362089","148.3792764464","4.2817341261","9.8941767532","129.5476622524","0.0000000000","0.0000000000"
"27","20498","-1211.0120081161","0.0064604288","0.2642286508","0.7895708003","548.5959304391","355.5316124866","193.0643179525","226.7606346181","295.0124595808","-68.2518249627","-74.1677844357","5.9159594730","146.7283205710","172.6758794830","-24.3917404732","-172.7311109774","148.3393705042","4.3051654044","9.9689041337","132.4542510329","0.0000000000","0.0000000000"
"28","25672","-1211.0123422984","0.0064582702","0.2706869210","0.7897700270","548.5961296658","355.5517420285","193.0443876373","226.7807641600","296.0208881220","-69.2401239620","-75.1743164861","5.9341925241","145.9349423627","174.3697618171","-24.2838160579","-173.1960361502","148.9122200924","4.3258879119","10.0744899655","131.5345644853","0.0000000000","0.0000000000"
"29","7401","-1211.0381181065","0.0062939302","0.2769808512","0.8051365826","548.6114962215","355.5946458581","193.0168503633","226.8236679896","303.1110273582","-76.2873593686","-82.2821844885","5.9948251199","143.6865919528","183.9359942398","-24.5115588344","-172.9399296639","148.4283708295","4.2819450487","9.8930477990","129.5115991051","0.0000000000","0.0000000000"
"30","15659","-1211.0421286895","0.0062687384","0.2832495895","0.8075275395","548.6138871783","355.7442075491","192.8696796292","226.9732296806","303.7243613245","-76.7511316439","-82.6948697530","5.9437381091","144.1192225861","184.2363009864","-24.6311622480","-172.8657948155","148.2346325674","4.2523603006","9.5433958376","130.3234664479","0.0000000000","0.0000000000"
"31","23067","-1211.0561989931","0.0061811529","0.2894307425","0.8159157190","548.6222753578","355.7370795434","192.8851958144","226.9661016749","303.2800950690","-76.3139933941","-82.3164702603","6.0024768662","143.6045474267","184.2231043918","-24.5475567495","-172.8267380830","148.2791813335","4.2796321462","9.7224551277","129.6024601528","0.0000000000","0.0000000000"
"32","15684","-1211.0636202782","0.0061354506","0.2955661931","0.8203400066","548.6266996454","355.6940655016","192.9326341438","226.9230876331","296.5458668303","-69.6227791973","-75.5702445936","5.9474653963","146.0638257437","175.1537032039","-24.6716621173","-173.5098513594","148.8381892421","4.2948043512","9.8638363153","131.9051850772","0.0000000000","0.0000000000"
"33","12865","-1211.1100487753","0.0058571025","0.3014232957","0.8480189093","548.6543785481","355.6570007331","192.9973778150","226.8860228646","302.5948241772","-75.7088013126","-81.6364577420","5.9276564293","144.6546985333","182.6983404708","-24.7582148269","-172.6266110093","147.8683961824","4.2680424184","9.7760417438","130.6106143711","0.0000000000","0.0000000000"
"34","20685","-1211.1727678714","0.0055010332","0.3069243289","0.8854096469","548.6917692858","355.6524210780","193.0393482077","226.8814432095","299.5436813836","-72.6591641092","-78.6104633839","5.9512992747","145.2110496361","178.7859792139","-24.4533474664","-173.9718253519","149.5184778855","4.3264112242","10.0043395509","130.8802988610","0.0000000000","0.0000000000"
"35","20933","-1211.1924958969","0.0053935722","0.3123179011","0.8971707448","548.7035303836","355.6071108303","193.0964195533","226.8361329618","301.3056095196","-74.4694765578","-80.4141898619","5.9447133041","144.5534445380","181.3462669592","-24.5941019776","-172.4975783214","147.9034763438","4.2649517026","9.8237458817","130.4647469537","0.0000000000","0.0000000000"
"36","22757","-1211.2284940191","0.0052028668","0.3175207679","0.9186314550","548.7249910938","355.0232581093","193.7017329845","226.2522802407","299.2442483697","-72.9919681289","-79.0318888445","6.0399207155","146.1842508153","176.3406152837","-23.2806177293","-173.6593422242","150.3787244948","4.4259085322","10.0743103852","131.6840318980","0.0000000000","0.0000000000"
"37","11299","-1211.2622547025","0.0050301465","0.3225509144","0.9387582893","548.7451179281","354.2537295823","194.4913883458","225.4827517138","299.3080913140","-73.8253396002","-79.7932939747","5.9679543745","145.3074684928","177.0006634169","-23.0000405957","-175.4774937239","152.4774531283","4.4771077688","10.2590471434","130.5713135806","0.0000000000","0.0000000000"
"38","15545","-1211.2897443748","0.0048937527","0.3274446671","0.9551465855","548.7615062243","354.7828607174","193.9786455069","226.0118828488","291.5187056895","-65.5068228406","-71.4784851768","5.9716623362","147.0837933320","166.0438548143","-21.6089424567","-170.6445674806","149.0356250239","4.2909725185","9.3395872052","133.4532336082","0.0000000000","0.0000000000"
"39","7746","-1211.2952856443","0.0048667101","0.3323113772","0.9584500795","548.7648097183","355.4556810846","193.3091286337","226.6847032160","302.2478745389","-75.5631713229","-81.5396147942","5.9764434713","145.7845264745","179.6031651040","-23.1398170397","-172.8530929865","149.7132759468","4.4164994547","10.0189890983","131.3490379215","0.0000000000","0.0000000000"
"40","12452","-1211.3131940524","0.0047803308","0.3370917080","0.9691263907","548.7754860295","355.9218310257","192.8536550038","227.1508531571","307.9111319756","-80.7602788184","-86.7512779755","5.9909991571","143.9225982960","188.1446790781","-24.1561453986","-172.5885449732","148.4323995746","4.2959158831","9.9255884305","129.7010939824","0.0000000000","0.0000000000"
"41","20134","-1211.3330914694","0.0046861546","0.3417778627","0.9809884733","548.7873481121","355.0451412277","193.7422068845","226.2741633591","289.8569873434","-63.5828239843","-69.5307917929","5.9479678086","146.0927252341","166.5911683871","-22.8269062778","-172.6966970289","149.8697907511","4.2422102434","9.7302379511","132.1202770396","0.0000000000","0.0000000000"
"42","20425","-1211.3334092943","0.0046846655","0.3464625282","0.9811779484","548.7875375872","355.6284539360","193.1590836512","226.8574760675","299.0990569745","-72.2415809070","-78.1942360581","5.9526551510","145.0200464835","178.1398372285","-24.0608267375","-173.6321122326","149.5712854951","4.3538126915","10.1887256205","130.4775081715","0.0000000000","0.0000000000"
"43","17808","-1211.3388165317","0.0046594028","0.3511219309","0.9844015375","548.7907611764","355.7544665510","193.0362946254","226.9834886825","299.2994914881","-72.3160028057","-78.2946408729","5.9786380672","144.9407342021","178.4413121900","-24.0825549039","-173.4929721609","149.4104172570","4.3513901929","10.0081386625","130.5812053466","0.0000000000","0.0000000000"
"44","22743","-1211.3400546104","0.0046536376","0.3557755685","0.9851396329","548.7914992717","354.7798107115","194.0116885603","226.0088328429","296.8145651866","-70.8057323437","-76.7372186169","5.9314862732","144.9450632262","175.4056906981","-23.5361887377","-175.0409383963","151.5047496586","4.4167854523","9.9999616955","130.5283160784","0.0000000000","0.0000000000"
"45","10449","-1211.3404693412","0.0046517080","0.3604272766","0.9853868796","548.7917465184","355.5276937135","193.2640528050","226.7567158449","294.7383787968","-67.9816629519","-73.8967755214","5.9151125695","146.8476753013","172.2214290691","-24.3307255736","-173.1933856950","148.8626601214","4.3434125836","10.1199460062","132.3843167115","0.0000000000","0.0000000000"
"46","17574","-1211.3489771778","0.0046122999","0.3650395765","0.9904589279","548.7968185667","354.6087367221","194.1880818446","225.8377588536","296.9019955486","-71.0642366950","-76.9964001723","5.9321634774","145.0727372713","175.3243104419","-23.4950521647","-175.2586535986","151.7636014339","4.4303987595","10.2644367956","130.3779017162","0.0000000000","0.0000000000"
"47","12913","-1211.3545537542","0.0045866507","0.3696262271","0.9937834705","548.8001431093","355.0735672862","193.7265758231","226.3025894176","299.4643092935","-73.1617198759","-79.1849068850","6.0231870092","146.0440778397","176.9924187131","-23.5721872593","-173.6830880104","150.1109007511","4.3915329560","9.8565943122","131.7959505715","0.0000000000","0.0000000000"
"48","25287","-1211.3565211326","0.0045776359","0.3742038630","0.9949563467","548.8013159855","355.6499110438","193.1514049417","226.8789331752","298.9933200834","-72.1143869082","-78.1051372224","5.9907503142","145.0598240542","178.0011597767","-24.0676637475","-173.5957793444","149.5281155970","4.3537836892","10.1884005766","130.5176397884","0.0000000000","0.0000000000"
"49","15236","-1211.4006333258","0.0043800953","0.3785839583","1.0212543571","548.8276139959","355.9199642255","192.9076497704","227.1489863570","300.4056948514","-73.2522850879","-79.2244891523","5.9722040644","146.1037390086","178.1917115863","-23.8897557435","-172.8841577435","148.9944020000","4.3419963857","10.1037186075","131.6580240154","0.0000000000","0.0000000000"
"50","20427","-1211.4058178762","0.0043574452","0.3829414035","1.0243451887","548.8307048275","355.9997407689","192.8309640585","227.2287629004","295.7571775941","-68.5284146937","-74.4579127313","5.9294980376","145.8251184626","174.3636277854","-24.4315686539","-173.1745083482","148.7429396942","4.3145577635","9.9267637327","131.5837969664","0.0000000000","0.0000000000"
"51","13189","-1211.4216274704","0.0042890975","0.3872305010","1.0337702669","548.8401299058","355.8473109469","192.9928189588","227.0763330784","299.5007666562","-72.4244335778","-78.3337085174","5.9092749395","144.4170703080","179.7196987387","-24.6360023905","-173.0180435910","148.3820412005","4.2122113830","9.6689948050","130.5358641200","0.0000000000","0.0000000000"
"52","18371","-1211.4284101186","0.0042601045","0.3914906055","1.0378138236","548.8441734624","356.2468758648","192.5972975976","227.4758979963","301.5886683635","-74.1127703672","-80.2301097634","6.1173393961","145.4495802062","176.7776630275","-20.6385748702","-169.1567688151","148.5181939449","4.4635357929","10.5608279330","130.4252164803","0.0000000000","0.0000000000"
"53","5616","-1211.4368353405","0.0042243629","0.3957149685","1.0428366202","548.8491962590","355.1419808661","193.7072153929","226.3710029976","303.2393678111","-76.8683648135","-82.9130766479","6.0447118344","145.1121549136","181.2275425197","-23.1003296222","-173.8932875666","150.7929579444","4.4435060656","10.1318461717","130.5368026763","0.0000000000","0.0000000000"
"54","25416","-1211.4528471271","0.0041572620","0.3998722304","1.0523822379","548.8587418767","354.6291283353","194.2296135414","225.8581504667","296.8548538157","-70.9967033489","-76.9501084513","5.9534051023","145.1131877712","175.1939455570","-23.4522795125","-175.2519784933","151.7996989807","4.4375504576","10.2980899836","130.3775473300","0.0000000000","0.0000000000"
"55","22792","-1211.4623910178","0.0041177743","0.4039900047","1.0580719422","548.8644315810","354.7809690502","194.0834625308","226.0099911816","298.6601826715","-72.6501914899","-78.6016259950","5.9514345051","145.1943959703","177.0897363183","-23.6239496171","-175.1322970627","151.5083474457","4.4264753825","10.0158979318","130.7520226560","0.0000000000","0.0000000000"
"56","20779","-1211.4707027246","0.0040836904","0.4080736951","1.0630270654","548.8693867043","356.3231200282","192.5462666761","227.5521421596","305.3764571347","-77.8243149751","-83.9109898104","6.0866748353","144.2880985477","182.6276020770","-21.5392434900","-168.5723717783","147.0331282883","4.3681559307","9.9740282110","129.9459144060","0.0000000000","0.0000000000"
"57","19985","-1211.4736886545","0.0040715149","0.4121452100","1.0648071632","548.8711668020","355.7700373637","193.1011294383","226.9990594951","298.8398046562","-71.8407451611","-77.7878545674","5.9471094063","145.2640670205","177.9661189837","-24.3903813480","-173.9461700919","149.5557887439","4.3355843721","10.0256451064","130.9028375420","0.0000000000","0.0000000000"
"58","15607","-1211.4741919385","0.0040694663","0.4162146764","1.0651072019","548.8714668407","354.6469025693","194.2245642714","225.8759247008","296.4522764960","-70.5763517952","-76.5149856123","5.9386338172","145.0770398038","174.8143981594","-23.4391614673","-175.2841698979","151.8450084307","4.4387869842","10.3038386902","130.3344141294","0.0000000000","0.0000000000"
"59","12529","-1211.4778256508","0.0040547059","0.4202693823","1.0672734829","548.8736331217","355.8971668086","192.9764663131","227.1261889400","299.2721866736","-72.1459977335","-78.1058450761","5.9598473426","145.1595768394","178.5321069614","-24.4194971273","-173.8395093674","149.4200122401","4.3315248988","9.8422315907","130.9858203499","0.0000000000","0.0000000000"
"60","13164","-1211.4819131207","0.0040381662","0.4243075485","1.0697102768","548.8760699156","354.6790471999","194.1970227157","225.9080693314","295.4438930242","-69.5358236928","-75.4659573862","5.9301336935","145.9196341235","173.1909948969","-23.6667359962","-174.8994447360","151.2327087399","4.4117029313","10.1988083573","131.3091228348","0.0000000000","0.0000000000"
"61","25938","-1211.4878075169","0.0040144337","0.4283219822","1.0732242915","548.8795839303","355.9765890954","192.9029948349","227.2056112269","301.3461888523","-74.1405776254","-80.1167689900","5.9761913646","146.1850644788","179.0634445420","-23.9023201686","-172.8324438899","148.9301237213","4.3371993933","10.1144573684","131.7334077171","0.0000000000","0.0000000000"
"62","22701","-1211.4886871909","0.0040109039","0.4323328861","1.0737487197","548.8801083585","355.7022522333","193.1778561252","226.9312743647","297.7562932588","-70.8250188941","-76.7517224462","5.9267035521","145.8542604346","176.0633094617","-24.1612766375","-173.1310542853","148.9697776478","4.3336957089","10.0863052573","131.4342594684","0.0000000000","0.0000000000"
"63","20024","-1211.5173316358","0.0038976436","0.4362305297","1.0908254473","548.8971850861","355.6812006695","193.2159844166","226.9102228009","298.6939155713","-71.7836927704","-77.7613153627","5.9776225923","145.0836235016","177.6048782702","-23.9945862005","-173.6350642725","149.6404780720","4.3646583334","10.2276030083","130.4913621599","0.0000000000","0.0000000000"
"64","22793","-1211.5189248629","0.0038914387","0.4401219684","1.0917752687","548.8981349075","355.0661750638","193.8319598437","226.2951971953","302.9658758647","-76.6706786694","-82.7472454626","6.0765667932","145.3155604130","180.6746345576","-23.0243191059","-173.9834074070","150.9590883011","4.4531359018","10.1741523077","130.6882722034","0.0000000000","0.0000000000"
"65","25279","-1211.5190196146","0.0038910700","0.4440130385","1.0918317561","548.8981913949","355.8042050140","193.0939863809","227.0332271454","298.9999698203","-71.9667426749","-77.9479651540","5.9812224791","145.0061666909","178.0069563256","-24.0131531963","-173.4983676942","149.4852144980","4.3629844833","10.0531391516","130.5900430561","0.0000000000","0.0000000000"
"66","7625","-1211.5331290864","0.0038365546","0.4478495930","1.1002432860","548.9066029248","356.4043640573","192.5022388676","227.6333861887","300.5600717451","-72.9266855564","-79.0186927488","6.0920071923","145.5058119841","176.0564595832","-21.0021998222","-169.3121210108","148.3099211886","4.4390134714","10.2130007220","130.8537977907","0.0000000000","0.0000000000"
"67","15364","-1211.5365226416","0.0038235571","0.4516731501","1.1022663945","548.9086260333","355.8133575346","193.0952684987","227.0423796660","298.7235664322","-71.6811867661","-77.6421545454","5.9609677792","144.9584677434","177.7838379477","-24.0187392589","-173.5146325906","149.4958933316","4.3609327087","10.0408838656","130.5566511690","0.0000000000","0.0000000000"
"68","20786","-1211.5487641389","0.0037770364","0.4554501865","1.1095643092","548.9159239480","356.4072587772","192.5086651708","227.6362809087","301.4152423000","-73.7789613914","-79.9122439195","6.1332825281","145.4178877732","176.7575430318","-20.7601885050","-169.1566085266","148.3964200217","4.4522198265","10.4988497521","130.4668181947","0.0000000000","0.0000000000"
"69","18104","-1211.5555996145","0.0037513066","0.4592014931","1.1136393595","548.9199989984","355.0420876900","193.8779113084","226.2711098215","302.2568055157","-75.9856956942","-82.0516650858","6.0659693915","145.3313938653","179.9283791087","-23.0029674584","-174.0328269977","151.0298595393","4.4599016807","10.2087161279","130.6627760567","0.0000000000","0.0000000000"
"70","12791","-1211.5654703105","0.0037144607","0.4629159537","1.1195238927","548.9258835315","355.8345795525","193.0913039790","227.0636016840","299.0496504263","-71.9860487423","-77.9346525641","5.9486038218","145.2191778996","178.2265845761","-24.3961120494","-173.9738491217","149.5777370723","4.3333120663","10.0208889911","130.8649768421","0.0000000000","0.0000000000"
"71","9892","-1211.5731693166","0.0036859728","0.4666019266","1.1241137471","548.9304733860","356.3231579499","192.6073154360","227.5521800814","299.8924830676","-72.3403029862","-78.3496565272","6.0093535411","145.7195947298","176.7288227390","-22.5559344012","-170.1505118366","147.5945774355","4.3606773182","9.6318889697","131.7270284419","0.0000000000","0.0000000000"
"72","25964","-1211.5739919459","0.0036829419","0.4702848685","1.1246041674","548.9309638062","356.3550368237","192.5759269825","227.5840589552","301.7939302519","-74.2098712967","-80.3138364273","6.1039651305","145.4305933921","177.0454484161","-20.6821115563","-169.1782933205","148.4961817642","4.4599105198","10.5473698669","130.4233130055","0.0000000000","0.0000000000"
"73","20745","-1211.5926826065","0.0036147446","0.4738996131","1.1357468278","548.9421064666","356.2300649124","192.7120415542","227.4590870439","303.2253596306","-75.7662725867","-81.7044755581","5.9382029713","144.7179704009","182.8607900539","-24.3534008243","-172.6000644153","148.2466635911","4.2959043001","9.6189119046","130.8031541962","0.0000000000","0.0000000000"
"74","14891","-1211.5941443082","0.0036094648","0.4775090779","1.1366182387","548.9429778775","355.8649238488","193.0780540287","227.0939459803","304.6280581092","-77.5341121289","-83.4919803734","5.9578682445","144.2607962780","185.0248441645","-24.6575823333","-172.8315746737","148.1739923404","4.2618978268","9.6723684367","130.3265300145","0.0000000000","0.0000000000"
"75","20836","-1211.6060214784","0.0035668481","0.4810759260","1.1436989555","548.9500585943","354.7920523176","194.1580062767","226.0210744490","301.4754062663","-75.4543318172","-81.3801532580","5.9258214407","143.8226486057","181.6717611782","-24.0190035176","-174.4429574739","150.4239539563","4.3413158431","9.8147492512","129.6665835115","0.0000000000","0.0000000000"
