" "
"VeraChem VCPack feprocess run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","287.1178148844"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","673","-1212.8978755226","0.0078825437","0.9673858082","2.0751369684","551.9148319425","362.6712639166","189.2435680259","236.5830147536","320.6890788348","-84.1060640812","-90.1597306252","6.0536665440","144.2861515074","195.6958715994","-19.2929442721","-173.6076877864","154.3147435144","4.8850728318","12.7366105677","126.6644681079","0.0000000000","0.0000000000"
"12","427","-1212.9289532005","0.0076413400","0.9750271482","2.0936642970","551.9333592711","363.4200026180","188.5133566531","237.3317534550","328.6716008756","-91.3398474206","-97.4133175450","6.0734701244","144.8585904528","204.4419365260","-20.6289261031","-171.6944060188","151.0654799157","4.7094075434","11.9771259696","128.1720569397","0.0000000000","0.0000000000"
"13","199","-1213.6553439487","0.0036957453","0.9787228935","2.5267108107","552.3664057848","363.4007174954","188.9656882894","237.3124683324","321.6772764776","-84.3648081452","-90.3832282092","6.0184200640","144.8689701255","196.9286091713","-20.1203028191","-174.4874829574","154.3671801383","4.8125508012","13.2792113079","126.7772080164","0.0000000000","0.0000000000"
"14","823","-1213.6700773480","0.0036416935","0.9823645870","2.5354943025","552.3751892766","364.4141962624","187.9609930143","238.3259470994","323.7936722135","-85.4677251141","-91.4737841120","6.0060589979","145.3260842403","199.4062004666","-20.9386124933","-174.5047928108","153.5661803174","4.8315090467","13.4960711537","126.9985040399","0.0000000000","0.0000000000"
"15","27","-1213.6907172074","0.0035672999","0.9859318869","2.5477990010","552.3874939751","365.0993695311","187.2881244441","239.0111203681","335.7063401855","-96.6952198174","-102.6981307284","6.0029109110","145.6009922287","211.2147739971","-21.1094260402","-170.3203847616","149.2109587214","4.8752956531","12.5552218613","128.1704747143","0.0000000000","0.0000000000"
"16","799","-1213.7222304069","0.0034566357","0.9893885226","2.5665859710","552.4062809451","362.4663608007","189.9399201445","236.3781116377","322.0951976415","-85.7170860038","-91.8188744996","6.1017884958","144.9219828877","196.2402825974","-19.0670678436","-173.9109224384","154.8438545948","4.9616628516","12.7528642119","127.2074558243","0.0000000000","0.0000000000"
"17","228","-1214.0720532086","0.0024362817","0.9918248043","2.7751370093","552.6148319834","365.2914105639","187.3234214195","239.2031614009","327.6447509033","-88.4420658684","-94.6012504627","6.1591845942","146.0596667555","198.7089649539","-17.1238808061","-167.3177046937","150.1938238876","4.7370077357","12.7478587156","128.5748003043","0.0000000000","0.0000000000"
"18","665","-1214.2634524652","0.0020118883","0.9938366925","2.8892419603","552.7289369345","365.7511150361","186.9778218984","239.6628658731","329.8893591817","-90.2264933086","-96.3127120327","6.0862187241","147.5291266023","200.9817425397","-18.6215099602","-167.8868325218","149.2653225616","4.6135100277","11.7921366417","131.1234799328","0.0000000000","0.0000000000"
"19","31","-1214.2702220019","0.0019983147","0.9958350072","2.8932777004","552.7329726745","364.3308364717","188.4021362028","238.2425873088","327.4587566212","-89.2161693124","-95.2464138632","6.0302445508","147.1571156046","200.8685166335","-20.5668756170","-173.5637952009","152.9969195839","4.8338582838","13.0267357167","129.2965216042","0.0000000000","0.0000000000"
"20","445","-1215.3389562292","0.0006863071","0.9965213144","3.5304163649","553.3701113390","367.3568825669","186.0132287721","241.2686334040","335.3326702846","-94.0631283274","-100.0696801793","6.0065518519","144.8442982754","212.8472475385","-22.3588755292","-170.2222783473","147.8634028181","4.6788625192","12.0462347699","128.1192009863","0.0000000000","0.0000000000"
"21","853","-1215.4628536510","0.0006063321","0.9971276464","3.6042792916","553.4439742657","363.7323738168","189.7116004489","237.6441246538","322.5606433338","-84.9165186799","-90.9906067558","6.0740880758","144.7823433268","197.0470487631","-19.2687487560","-173.6189805943","154.3502318383","4.8940872468","12.9545826273","126.9336734526","0.0000000000","0.0000000000"
"22","422","-1215.5498482670","0.0005558137","0.9976834602","3.6561421702","553.4958371443","366.8190794015","186.6767577428","240.7308302385","334.9023609719","-94.1715307334","-100.1532700476","5.9817393142","149.8883967569","207.9639810802","-22.9500168652","-172.9266628980","149.9766460328","4.6395131100","11.5971113680","133.6517722789","0.0000000000","0.0000000000"
"23","2","-1215.7162632252","0.0004706046","0.9981540647","3.7553524336","553.5950474077","365.0955757479","188.4994716598","239.0073265849","330.5709635479","-91.5636369630","-97.6322284562","6.0685914932","146.6923046809","205.1215096144","-21.2428507474","-173.0795842989","151.8367335515","4.8797241686","12.5112785246","129.3013019877","0.0000000000","0.0000000000"
"24","566","-1216.4402186551","0.0002281636","0.9983822283","4.1869471032","554.0266420773","365.6564988862","188.3701431912","239.5682497232","331.0867679082","-91.5185181850","-97.5316292197","6.0131110347","148.5977230241","204.0259693756","-21.5369244915","-173.5104877427","151.9735632512","4.9029231281","12.6817476731","131.0130522230","0.0000000000","0.0000000000"
"25","803","-1216.5097548845","0.0002128370","0.9985950653","4.2284019562","554.0680969304","367.5716010596","186.4964958708","241.4833518966","335.1446092767","-93.6612573801","-99.7335413723","6.0722839922","148.4281551692","205.5518737949","-18.8354196874","-167.6227081657","148.7872884783","4.6163032013","12.1297180941","131.6821338738","0.0000000000","0.0000000000"
"26","266","-1216.7621107830","0.0001653676","0.9987604329","4.3788469369","554.2185419110","367.9599001468","186.2586417642","241.8716509838","330.5919424704","-88.7202914866","-94.7160325797","5.9957410931","149.6617402750","201.7236895288","-20.7934873334","-172.1167727516","151.3232854182","4.6677115077","12.4738522095","132.5201765579","0.0000000000","0.0000000000"
"27","768","-1216.9512543026","0.0001368694","0.9988973023","4.4916071034","554.3313020775","365.8851836654","188.4461184121","239.7969345025","329.3950555389","-89.5981210364","-95.6434497613","6.0453287249","146.8380919652","204.3838741136","-21.8269105399","-174.5403020639","152.7133915240","4.7747432884","11.9904606346","130.0728880422","0.0000000000","0.0000000000"
"28","955","-1216.9523244322","0.0001367230","0.9990340253","4.4922450740","554.3319400481","366.3335242946","187.9984157535","240.2452751317","328.0001120097","-87.7548368780","-93.7670109065","6.0121740284","145.9186643124","203.2872017565","-21.2057540592","-174.4953727889","153.2896187297","4.8268659738","13.8034455867","127.2883527518","0.0000000000","0.0000000000"
"29","362","-1217.4096056175","0.0000865460","0.9991205713","4.7648587101","554.6045536842","367.6864917231","186.9180619611","241.5982425602","330.3209156224","-88.7226730622","-94.7278497032","6.0051766410","145.0972310533","203.3626459739","-18.1389614048","-167.9134807713","149.7745193665","4.8339406860","13.3247913881","126.9384989791","0.0000000000","0.0000000000"
"30","417","-1217.4106945256","0.0000864518","0.9992070231","4.7655078756","554.6052028497","367.6970769505","186.9081258992","241.6088277876","332.0193915496","-90.4105637620","-96.4141870208","6.0036232587","146.0521373694","209.8854449126","-23.9181907325","-170.2346751373","146.3164844048","4.4042711809","11.3966640015","130.2512021870","0.0000000000","0.0000000000"
"31","79","-1217.7010001868","0.0000646690","0.9992716920","4.9385770602","554.7782720343","364.9550940449","189.8231779894","238.8668448819","327.2876456533","-88.4208007714","-94.4412484083","6.0204476369","145.8252464712","201.9419183786","-20.4795191965","-176.1373269261","155.6578077296","4.9133702290","14.3517673024","126.5601089398","0.0000000000","0.0000000000"
"32","360","-1217.7535974424","0.0000613555","0.9993330475","4.9699335419","554.8096285160","368.6050535122","186.2045750038","242.5168043493","336.1328532468","-93.6147597993","-99.6245403976","6.0097805983","149.2474305669","207.6321685878","-20.7467459079","-170.2739400784","149.5271941705","4.6045693858","12.4031272701","132.2397339110","0.0000000000","0.0000000000"
"33","523","-1217.7727842301","0.0000601895","0.9993932369","4.9813719744","554.8210669485","366.5254739468","188.2955930016","240.4372247839","332.8435938925","-92.4063691086","-98.4028279158","5.9964588072","146.1333636886","209.6550482937","-22.9448180898","-173.3449727865","150.4001546968","4.8101742004","12.3057979714","129.0173915168","0.0000000000","0.0000000000"
"34","223","-1217.8434499553","0.0000560829","0.9994493199","5.0235001898","554.8631951639","366.8913906984","187.9718044655","240.8031415355","329.7034460707","-88.9003045352","-94.9134083105","6.0131037752","146.6276033649","205.5124377610","-22.4365950551","-173.9187117977","151.4821167425","4.6986816048","12.9423211267","128.9866006333","0.0000000000","0.0000000000"
"35","242","-1217.9450392823","0.0000506653","0.9994999852","5.0840638795","554.9237588536","367.1324800906","187.7912787631","241.0442309276","335.1411617898","-94.0969308622","-100.0672408089","5.9703099467","149.5901686316","207.1789328145","-21.6279396563","-171.5935015477","149.9655618914","4.6859209552","11.9231201977","132.9811274787","0.0000000000","0.0000000000"
"36","643","-1217.9879193491","0.0000485387","0.9995485239","5.1096273431","554.9493223172","367.5849656306","187.3643566866","241.4967164677","333.5493190559","-92.0526025882","-98.1020598596","6.0494572714","148.7243691846","207.8749864414","-23.0500365701","-172.8699111398","149.8198745697","4.6538490626","11.3971768782","132.6733432438","0.0000000000","0.0000000000"
"37","171","-1218.1496884066","0.0000412889","0.9995898128","5.2060678973","555.0457628715","367.0497439541","187.9960189174","240.9614947912","326.0716802094","-85.1101854182","-91.1705674625","6.0603820442","147.9734873687","199.0408372880","-20.9426444473","-173.3916869126","152.4490424653","4.6628069772","12.8250802865","130.4856001050","0.0000000000","0.0000000000"
"38","917","-1218.2071247479","0.0000389842","0.9996287970","5.2403092577","555.0800042318","368.1956474465","186.8843567853","242.1073982835","330.4371739409","-88.3297756574","-94.2834381629","5.9536625055","145.7280296167","206.3291902203","-21.6200458960","-168.8310220112","147.2109761152","4.5115499553","11.8268211467","129.3896585147","0.0000000000","0.0000000000"
"39","547","-1218.2128619031","0.0000387612","0.9996675582","5.2437295312","555.0834245054","369.3401256296","185.7432988757","243.2518764667","330.6580927923","-87.4062163256","-93.4552070700","6.0489907443","148.7063835726","203.0961952145","-21.1444859948","-169.1788246919","148.0343386970","4.7137312477","12.2335522536","131.7591000713","0.0000000000","0.0000000000"
"40","521","-1218.2322379092","0.0000380174","0.9997055756","5.2552807685","555.0949757427","366.5563608341","188.5386149085","240.4681116712","325.5402704347","-85.0721587635","-91.0741053878","6.0019466243","147.0295370530","198.6646269798","-20.1538935980","-173.6817039754","153.5278103774","4.9345282580","12.8805944058","129.2144143892","0.0000000000","0.0000000000"
"41","212","-1218.2881828567","0.0000359489","0.9997415245","5.2886330167","555.1283279908","367.6366517724","187.4916762184","241.5484026094","330.9789521233","-89.4305495139","-95.4018419709","5.9712924570","149.1739113532","205.1145108610","-23.3094700909","-175.4684306647","152.1589605738","4.7502836246","12.7420423607","131.6815853679","0.0000000000","0.0000000000"
"42","439","-1218.3406718470","0.0000341106","0.9997756351","5.3199249547","555.1596199288","367.8255747263","187.3340452025","241.7373255633","329.5896141296","-87.8522885663","-93.8936824270","6.0413938607","144.7935396923","205.4758625701","-20.6797881327","-170.5054091717","149.8256210390","4.6270557933","12.1905833785","127.9759005205","0.0000000000","0.0000000000"
"43","664","-1218.7425388701","0.0000228224","0.9997984575","5.5595027766","555.3991977507","367.0184496443","188.3807481065","240.9302004813","326.1948122047","-85.2646117234","-91.3394388702","6.0748271468","147.9120120924","198.8539593495","-20.5711592372","-172.6314866822","152.0603274450","4.6787834631","13.0747132721","130.1585153572","0.0000000000","0.0000000000"
"44","878","-1218.8908319895","0.0000196770","0.9998181345","5.6479094896","555.4876044637","368.8040211738","186.6835832899","242.7157720108","332.9492155858","-90.2334435750","-96.3131991098","6.0797555348","148.7618399050","203.5464541352","-19.3590784544","-168.5276060243","149.1685275699","4.6127874174","12.2295344514","131.9195180362","0.0000000000","0.0000000000"
"45","92","-1219.0965843731","0.0000160177","0.9998341523","5.7705712286","555.6102662027","367.8789247704","187.7313414323","241.7906756075","328.7231598028","-86.9324841953","-93.0427526953","6.1102685000","147.8174435054","200.4721027421","-19.5663864448","-170.5281822508","150.9617958060","4.7168864596","12.3606690610","130.7398879848","0.0000000000","0.0000000000"
"46","882","-1219.1100837110","0.0000158030","0.9998499552","5.7786190200","555.6183139941","366.6474867183","188.9708272757","240.5592375554","327.3228172216","-86.7635796662","-92.9201773513","6.1565976851","146.3026183570","198.3743799287","-17.3541810641","-170.1476148536","152.7934337895","4.8104072914","12.5199183816","128.9722926840","0.0000000000","0.0000000000"
"47","326","-1219.2295940519","0.0000140228","0.9998639781","5.8498665360","555.6895615101","368.7455414758","186.9440200343","242.6572923129","332.5228684020","-89.8655760891","-96.0471879392","6.1816118501","147.1946933706","202.0947638617","-16.7665888304","-164.9270356805","148.1604468501","4.5839473887","11.6359782732","130.9747677088","0.0000000000","0.0000000000"
"48","378","-1219.4921210803","0.0000107850","0.9998747631","6.0063751572","555.8460701313","368.4352561590","187.4108139723","242.3470069960","336.7669544592","-94.4199474631","-100.3884665949","5.9685191318","150.1757361764","209.3884434966","-22.7972252138","-173.1631365751","150.3659113613","4.7246013762","12.3534267463","133.0977080540","0.0000000000","0.0000000000"
"49","192","-1219.5920133932","0.0000097598","0.9998845229","6.0659271517","555.9056221258","368.4076919406","187.4979301852","242.3194427776","330.5821230138","-88.2626802362","-94.2693732664","6.0066930302","149.1413287451","201.3186014209","-19.8778071522","-169.1942873028","149.3164801507","4.6222277360","11.7045768063","132.8145242028","0.0000000000","0.0000000000"
"50","863","-1219.5980775282","0.0000097008","0.9998942236","6.0695423581","555.9092373322","370.0246778585","185.8845594737","243.9364286956","332.2618758418","-88.3254471462","-94.2824694351","5.9570222888","146.8157374627","208.8212278561","-23.3750894770","-170.4202952501","147.0452057730","4.4545581117","11.3593493450","131.0018300060","0.0000000000","0.0000000000"
"51","570","-1219.6628938689","0.0000090919","0.9999033156","6.1081833932","555.9478783673","369.2051255859","186.7427527814","243.1168764230","330.6977056807","-87.5808292577","-93.5986404698","6.0178112121","148.5864228165","201.8839622834","-19.7726794192","-168.7113920295","148.9387126103","4.6179716086","12.0327325235","131.9357186845","0.0000000000","0.0000000000"
"52","614","-1219.7821764123","0.0000080696","0.9999113852","6.1792951050","556.0189900791","368.3882034560","187.6307866232","242.2999542930","335.4565752689","-93.1566209759","-99.1716500710","6.0150290951","147.0718471243","211.1790541416","-22.7943259969","-174.0833779896","151.2890519926","4.8329836878","12.7886964108","129.4501670257","0.0000000000","0.0000000000"
"53","680","-1219.9277499848","0.0000069764","0.9999183616","6.2660805276","556.1057755017","365.7718426256","190.3339328762","239.6835934626","322.7731974660","-83.0896040034","-89.1248523682","6.0352483648","145.4820836654","197.4061832586","-20.1150694581","-177.5536066569","157.4385371988","5.0243888789","14.8808504788","125.5768443077","0.0000000000","0.0000000000"
"54","548","-1219.9322091844","0.0000069453","0.9999253069","6.2687389327","556.1084339068","369.8946807546","186.2137531522","243.8064315916","333.5913341084","-89.7849025168","-95.7393847719","5.9544822551","147.7402513074","208.7648379641","-22.9137551631","-173.2894877560","150.3757325929","4.7126477618","12.6754890491","130.3521144965","0.0000000000","0.0000000000"
"55","980","-1220.0617689295","0.0000061014","0.9999314083","6.3459775209","556.1856724951","368.7912544234","187.3944180717","242.7030052604","330.6105109206","-87.9075056602","-93.9751002206","6.0675945604","149.0418356708","201.2229629857","-19.6542877358","-171.3020984412","151.6478107054","4.7638485627","13.3986211816","130.8793659265","0.0000000000","0.0000000000"
"56","912","-1220.1594362669","0.0000055336","0.9999369419","6.4042030698","556.2438980439","367.1812374668","189.0626605771","241.0929883038","327.2015470472","-86.1085587433","-92.1057544452","5.9971957018","145.8899402137","203.5225305860","-22.2109237525","-175.6624000531","153.4514763006","4.7864309997","13.1473452429","127.9561639710","0.0000000000","0.0000000000"
"57","930","-1220.1683653786","0.0000054844","0.9999424264","6.4095262663","556.2492212404","367.4092887304","188.8399325100","241.3210395674","325.8724266453","-84.5513870778","-90.5799148889","6.0285278110","145.8660546116","201.7418031778","-21.7354311441","-177.1099229821","155.3744918381","4.9032190423","13.8456240990","127.1172114704","0.0000000000","0.0000000000"
"58","938","-1220.2348429011","0.0000051317","0.9999475581","6.4491576347","556.2888526088","368.7664525965","187.5224000124","242.6782034335","330.4105788613","-87.7323754277","-93.8359570302","6.1035816024","145.3035527207","205.6734402454","-20.5664141048","-171.4158097430","150.8493956381","4.7233536750","12.3489828944","128.2312161513","0.0000000000","0.0000000000"
"59","877","-1220.3857344027","0.0000044130","0.9999519710","6.5391134042","556.3788083783","367.0718462942","189.3069620841","240.9835971313","328.9184008052","-87.9348036739","-93.9487344168","6.0139307429","146.6340887008","202.6078428537","-20.3235307493","-174.9953952834","154.6718645340","4.8794620768","13.4831201957","128.2715064284","0.0000000000","0.0000000000"
"60","771","-1220.4046870107","0.0000043301","0.9999563012","6.5504122276","556.3901072017","369.3229113785","187.0671958233","243.2346622155","332.4373907748","-89.2027285593","-95.1228270187","5.9200984594","146.9193867106","209.6610239157","-24.1430198515","-172.1731595509","148.0301396995","4.4675288565","11.9375926733","130.5142651808","0.0000000000","0.0000000000"
"61","558","-1220.4060014911","0.0000043244","0.9999606256","6.5511958708","556.3908908449","367.2715175050","189.1193733399","241.1832683421","326.9974381473","-85.8141698053","-91.7836419919","5.9694721866","146.0917480731","203.2054311529","-22.2997410786","-175.8835696333","153.5838285547","4.7980228465","13.1909909304","128.1027342962","0.0000000000","0.0000000000"
"62","638","-1220.6236006613","0.0000034788","0.9999641044","6.6809202131","556.5206151872","369.7809184634","186.7396967238","243.6926693004","333.0240766355","-89.3314073351","-95.2526645294","5.9212571944","148.0837564734","207.5963575868","-22.6560374246","-170.9478899560","148.2918525314","4.6244185328","11.6431893837","131.8161485568","0.0000000000","0.0000000000"
"63","42","-1220.6302834191","0.0000034556","0.9999675600","6.6849042189","556.5245991930","369.8359517775","186.6886474156","243.7477026145","334.3718830530","-90.6241804385","-96.6231324021","5.9989519636","150.1369508443","204.3761597713","-20.1412275626","-171.1586355798","151.0174080172","4.6229289860","12.6838795133","132.8301423451","0.0000000000","0.0000000000"
"64","876","-1220.7887266744","0.0000029493","0.9999705092","6.7793620565","556.6190570306","368.1005416045","188.5185154261","242.0122924416","330.0335323814","-88.0212399399","-94.0253088238","6.0040688839","145.0964858627","208.4330999863","-23.4960534676","-175.5033147462","152.0072612786","5.0753874972","13.3618369226","126.6592614429","0.0000000000","0.0000000000"
"65","295","-1220.9381248763","0.0000025400","0.9999730492","6.8684275776","556.7081225517","368.3035765454","188.4045460063","242.2153273824","334.1962987114","-91.9809713290","-98.0238508537","6.0428795247","147.9219119275","205.9422261285","-19.6678393446","-170.9312529647","151.2634136202","4.8569164822","12.9516425202","130.1133529251","0.0000000000","0.0000000000"
"66","310","-1220.9744526786","0.0000024494","0.9999754986","6.8900848305","556.7297798046","368.4596287444","188.2701510602","242.3713795814","328.4249346163","-86.0535550349","-92.0677710623","6.0142160274","147.7625391983","202.9688627315","-22.3064673135","-174.1934338927","151.8869665792","4.7139481051","12.8188217008","130.2297693924","0.0000000000","0.0000000000"
"67","252","-1221.1361671174","0.0000020836","0.9999775822","6.9864928231","556.8261877973","369.2698678758","187.5563199214","243.1816187129","329.2627277803","-86.0811090675","-92.1534648459","6.0723557785","146.4066839870","203.2851083012","-20.4290645079","-171.3447207907","150.9156562829","4.7266334085","12.2403892185","129.4396613600","0.0000000000","0.0000000000"
"68","652","-1221.1841696777","0.0000019860","0.9999795682","7.0151101224","556.8548050965","369.5285624734","187.3262426231","243.4403133104","332.6832025274","-89.2428892170","-95.2430473967","6.0001581797","150.0910680306","204.0328714276","-21.4407369307","-170.8324778511","149.3917409203","4.6035278852","11.8338420839","133.6536980615","0.0000000000","0.0000000000"
"69","644","-1221.2527558316","0.0000018543","0.9999814225","7.0559985765","556.8956935507","366.6828087286","190.2128848220","240.5945595657","324.6250100905","-84.0304505248","-90.0141658381","5.9837153133","146.0269790948","198.7955365867","-20.1975055910","-177.6739190864","157.4764134954","5.0189345528","15.1377455236","125.8702990184","0.0000000000","0.0000000000"
"70","797","-1221.3509352079","0.0000016809","0.9999831035","7.1145293835","556.9542243576","369.5622363592","187.3919879984","243.4739871963","330.3615177718","-86.8875305755","-92.8515658209","5.9640352454","148.9228461279","204.4303441565","-22.9916725126","-174.5312947760","151.5396222634","4.7207863258","12.4154685786","131.7865912235","0.0000000000","0.0000000000"
"71","352","-1221.5370649974","0.0000013954","0.9999844989","7.2254928789","557.0651878530","369.0285922536","188.0365955994","242.9403430907","330.3604968243","-87.4201537337","-93.4481080539","6.0279543202","148.6933660462","202.5852617687","-20.9181309906","-172.8949125972","151.9767816066","4.6883955544","13.5248021084","130.4801683834","0.0000000000","0.0000000000"
"72","48","-1221.7409064263","0.0000011381","0.9999856370","7.3470153795","557.1867103536","368.8350709077","188.3516394459","242.7468217447","330.6100071756","-87.8631854309","-93.8300788804","5.9668934495","146.7002499334","206.3960771808","-22.4863199386","-175.3359482608","152.8496283222","4.7840422231","13.3145504026","128.6016573077","0.0000000000","0.0000000000"
"73","549","-1221.7949835932","0.0000010782","0.9999867152","7.3792541279","557.2189491020","370.2681464143","186.9508026877","244.1798972514","336.1758091110","-91.9959118597","-97.9666762642","5.9707644045","149.5861330494","210.6657644021","-24.0760883405","-172.6813421645","148.6052538241","4.5033115109","11.7987363621","133.2840851764","0.0000000000","0.0000000000"
"74","772","-1221.8561389092","0.0000010142","0.9999877295","7.4157125994","557.2554075735","369.5699925771","187.6854149964","243.4817434141","327.6728695242","-84.1911261101","-90.1357833302","5.9446572202","144.9271037228","205.4760150506","-22.7302492491","-174.3411932497","151.6109440005","4.7573972217","13.2498107898","126.9198957113","0.0000000000","0.0000000000"
"75","150","-1221.9062333291","0.0000009647","0.9999886942","7.4455769857","557.2852719598","368.9084699650","188.3768019948","242.8202208020","330.2883087419","-87.4680879398","-93.4362259480","5.9681380082","147.7732273471","203.5585553072","-21.0434739125","-174.4339897108","153.3905157983","4.9026372828","13.6558256403","129.2147644240","0.0000000000","0.0000000000"
"76","40","-1222.0996051331","0.0000007951","0.9999894892","7.5608578944","557.4005528686","370.9699011748","186.4306516938","244.8816520118","334.3471839820","-89.4655319702","-95.4667741721","6.0012422019","149.6369907942","208.3370150260","-23.6268218381","-171.2726199844","147.6457981463","4.4793013123","11.7404586063","133.4172308756","0.0000000000","0.0000000000"
