" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","298.4079949925"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","25899","-1243.6694792676","0.0101588638","0.1800037678","0.5174965619","563.5289151462","367.8340733223","195.6948418239","237.2746096500","267.1047561845","-29.8301465345","-35.9787528922","6.1486063576","155.1831531553","138.9924603572","-27.0708573279","-177.9313622239","150.8605048960","4.1506031336","11.6237184568","139.4088315648","0.0000000000","0.0000000000"
"12","24677","-1243.7595157250","0.0092841639","0.1892879317","0.5711728706","563.5825914548","368.9560465154","194.6265449394","238.3965828432","271.0664548605","-32.6698720173","-38.8074701665","6.1375981492","155.1291785924","143.4884889261","-27.5512126581","-176.9849648847","149.4337522266","4.1101741992","11.7792485346","139.2397558586","0.0000000000","0.0000000000"
"13","27040","-1243.7720718221","0.0091683199","0.1984562516","0.5786583377","563.5900769219","368.9501547964","194.6399221256","238.3906911241","271.1198354762","-32.7291443521","-38.8780604310","6.1489160789","155.1882796737","143.1352585621","-27.2037027596","-176.3555675190","149.1518647593","4.0883146227","11.8920477806","139.2079172704","0.0000000000","0.0000000000"
"14","15689","-1243.7782846432","0.0091115353","0.2075677869","0.5823621852","563.5937807694","368.0167672213","195.5770135482","237.4573035490","267.7272071842","-30.2699036353","-36.4517470528","6.1818434176","155.4807676090","139.5459006817","-27.2994611064","-177.5251734550","150.2257123486","4.1208986742","11.5094975408","139.8503713939","0.0000000000","0.0000000000"
"15","27217","-1243.8081352575","0.0088435697","0.2164113566","0.6001579851","563.6115765694","368.5647988417","195.0467777277","238.0053351694","269.7501063387","-31.7447711693","-37.9280083780","6.1832372087","154.5843237914","142.3915356477","-27.2257531004","-177.4578701903","150.2321170899","4.1447747332","11.8320285131","138.6075205450","0.0000000000","0.0000000000"
"16","24956","-1243.8271469375","0.0086770268","0.2250883834","0.6114920250","563.6229106093","368.9565380867","194.6663725226","238.3970744145","269.8860430897","-31.4889686753","-37.6381218851","6.1491532098","155.3532290479","139.2898677359","-24.7570536940","-173.8545931152","149.0975394212","4.1713074440","12.0099821900","139.1719394138","0.0000000000","0.0000000000"
"17","15656","-1243.8418658031","0.0085502461","0.2336386295","0.6202668524","563.6316854367","368.8949401295","194.7367453072","238.3354764572","270.1537044758","-31.8182280185","-37.9615179976","6.1432899791","155.0024687955","142.7639069946","-27.6126713144","-177.0606256696","149.4479543552","4.1091619213","11.7740523907","139.1192544835","0.0000000000","0.0000000000"
"18","16459","-1243.8427751042","0.0085424749","0.2421811044","0.6208089431","563.6322275274","367.8424378720","195.7897896554","237.2829741997","267.8209429097","-30.5379687100","-36.7352679670","6.1972992570","155.5181858006","139.6603781224","-27.3576210133","-177.2164836535","149.8588626402","4.1176981480","11.4523007929","139.9481868597","0.0000000000","0.0000000000"
"19","19079","-1243.9182940296","0.0079211139","0.2501022183","0.6658304518","563.6772490361","369.5508697729","194.1263792632","238.9914061006","272.3065026229","-33.3150965222","-39.4263280427","6.1112315204","155.4875107903","141.8301601575","-25.0111683250","-172.0941595445","147.0829912196","4.1165653735","11.4343813346","139.9365640822","0.0000000000","0.0000000000"
"20","23948","-1243.9654696079","0.0075561081","0.2576583264","0.6939547358","563.7053733201","369.1493422846","194.5560310356","238.5898786123","271.7633668032","-33.1734881909","-39.3400202204","6.1665320295","155.0255851083","140.7024320965","-23.9646504016","-171.2252105843","147.2605601827","4.1132027679","11.4994498612","139.4129324791","0.0000000000","0.0000000000"
"21","20534","-1243.9836144273","0.0074202403","0.2650785667","0.7047719865","563.7161905707","368.1087138637","195.6074767071","237.5492501914","267.5960425796","-30.0467923882","-36.2053112829","6.1585188948","154.0390651831","139.9618948967","-26.4049175002","-178.1109752367","151.7060577365","4.2581898530","12.0436508173","137.7372245127","0.0000000000","0.0000000000"
"22","21324","-1244.0094924911","0.0072306821","0.2723092488","0.7201995031","563.7316180873","369.5926328737","194.1389852136","239.0331692014","271.9537790743","-32.9206098729","-39.0414457454","6.1208358725","155.2328631591","141.4251197076","-24.7042037924","-172.6616265963","147.9574228039","4.1555741381","11.7385136928","139.3387753282","0.0000000000","0.0000000000"
"23","13016","-1244.0339373088","0.0070560723","0.2793653211","0.7347725728","563.7461911571","368.2183737069","195.5278174502","237.6589100346","269.8455693950","-32.1866593604","-38.3458130789","6.1591537185","155.9499936045","141.3684162203","-27.4728404299","-177.2599918516","149.7871514217","4.1270274806","11.4355382239","140.3874279001","0.0000000000","0.0000000000"
"24","15005","-1244.0581801485","0.0068870699","0.2862523910","0.7492252311","563.7606438153","367.6446940133","196.1159498020","237.0852303410","267.2212033643","-30.1359730233","-36.3222697615","6.1862967382","155.0437170990","138.9594688421","-26.7819825768","-177.6570691436","150.8750865668","4.1540880500","11.7876270051","139.1020020438","0.0000000000","0.0000000000"
"25","22108","-1244.0656687987","0.0068356876","0.2930880786","0.7536896792","563.7651082635","369.1221804127","194.6429278508","238.5627167404","271.4195169643","-32.8568002239","-39.0871392762","6.2303390523","154.8265399845","140.3619732328","-23.7689962530","-171.7773060395","148.0083097864","4.1395283802","11.6005555802","139.0864560241","0.0000000000","0.0000000000"
"26","18605","-1244.1011708870","0.0065972638","0.2996853424","0.7748546729","563.7862732572","368.5003414085","195.2859318487","237.9408777362","269.4994689494","-31.5585912132","-37.7423881684","6.1837969552","154.6835192503","142.0017301021","-27.1857804030","-177.6505756237","150.4647952207","4.1450367089","11.8207478445","138.7177346969","0.0000000000","0.0000000000"
"27","16427","-1244.1056419329","0.0065678329","0.3062531753","0.7775201403","563.7889387246","368.6215756881","195.1673630365","238.0621120158","270.0579106571","-31.9957986412","-38.1886674213","6.1928687800","155.1131032194","142.3222971944","-27.3774897567","-177.2998109201","149.9223211633","4.1280001864","11.6128223759","139.3722806570","0.0000000000","0.0000000000"
"28","27502","-1244.1925069848","0.0060213945","0.3122745699","0.8293057776","563.8407243619","368.5035181159","195.3372062460","237.9440544437","268.5926734766","-30.6486190329","-36.8426966958","6.1940776629","154.7793090344","140.8590153751","-27.0456509330","-177.7995873167","150.7539363837","4.1634296252","11.7559533401","138.8599260691","0.0000000000","0.0000000000"
"29","21474","-1244.2586789506","0.0056358440","0.3179104139","0.8687549848","563.8801735691","369.0063335681","194.8738400009","238.4468698959","271.7978389216","-33.3509690257","-39.5112193103","6.1602502846","155.6314986821","143.7127400811","-27.5463998416","-176.4287040159","148.8823041743","4.0866966716","11.5763629436","139.9684390669","0.0000000000","0.0000000000"
"30","24873","-1244.2960035843","0.0054293655","0.3233397794","0.8910065107","563.9024250949","369.6164652383","194.2859598567","239.0570015660","271.9564743950","-32.8994728290","-39.0549608574","6.1554880284","155.2108471881","141.3374151222","-24.5917879153","-172.4393706005","147.8475826852","4.1512934763","11.6466223088","139.4129314031","0.0000000000","0.0000000000"
"31","16248","-1244.3083742461","0.0053626144","0.3287023939","0.8983814283","563.9098000126","368.9561177268","194.9536822858","238.3966540546","270.6040652025","-32.2074111480","-38.3802246381","6.1728134901","154.3153582898","143.6257872616","-27.3370803488","-177.5386805602","150.2016002114","4.1455514955","11.9748925015","138.1949142928","0.0000000000","0.0000000000"
"32","26751","-1244.3102446723","0.0053525934","0.3340549873","0.8994965052","563.9109150895","369.1088810731","194.8020340164","238.5494174009","270.2179092459","-31.6684918450","-37.8735328449","6.2050409999","154.5207066201","142.6895539802","-26.9923513544","-176.5890930179","149.5967416635","4.1240733230","12.0319857281","138.3646475690","0.0000000000","0.0000000000"
"33","27529","-1244.3289718522","0.0052532872","0.3393082745","0.9106609370","563.9220795213","369.0898583714","194.8322211498","238.5303946992","272.6403899187","-34.1099952195","-40.1831416438","6.0731464243","156.2577416076","143.9580454650","-27.5753971540","-176.4062405291","148.8308433751","4.1448567302","11.0026305607","141.1102543167","0.0000000000","0.0000000000"
"34","24030","-1244.3471590262","0.0051586083","0.3444668829","0.9215034379","563.9329220221","368.5600807677","195.3728412544","238.0006170955","269.6505373540","-31.6499202585","-37.7880148353","6.1380945768","154.5427763419","142.3692035098","-27.2614424976","-177.6169914523","150.3555489547","4.1434738864","11.8338521248","138.5654503307","0.0000000000","0.0000000000"
"35","24031","-1244.3521327741","0.0051330144","0.3495998973","0.9244685970","563.9358871813","368.9475607649","194.9883264164","238.3880970926","271.2141090444","-32.8260119518","-38.9810547704","6.1550428186","155.3772983901","143.3409476981","-27.5041370438","-176.9265209424","149.4223838985","4.1372383733","11.2003658056","140.0396942112","0.0000000000","0.0000000000"
"36","19989","-1244.3809785485","0.0049870638","0.3545869611","0.9416653497","563.9530839340","368.5689100571","195.3841738769","238.0094463848","269.2890279929","-31.2795816081","-37.4854097928","6.2058281847","154.3491447865","141.6321801398","-26.6922969334","-177.3428324346","150.6505355011","4.1649031752","12.2655086070","137.9187330044","0.0000000000","0.0000000000"
"37","21665","-1244.4009636901","0.0048883860","0.3594753471","0.9535797304","563.9649983147","369.1654587943","194.7995395203","238.6059951221","271.3539185470","-32.7479234250","-38.8998923405","6.1519689155","155.1411981906","143.6247979637","-27.4120776072","-176.9859227617","149.5738451545","4.1353902729","11.6043551357","139.4014527821","0.0000000000","0.0000000000"
"38","24462","-1244.4107972011","0.0048405515","0.3643158986","0.9594420953","563.9708606796","368.6772233206","195.2936373590","238.1177596483","270.2557402412","-32.1379805929","-38.2856813793","6.1477007864","154.9687631900","142.7270307375","-27.4400536862","-177.2499287986","149.8098751123","4.1274607430","11.6427915962","139.1985108508","0.0000000000","0.0000000000"
"39","18333","-1244.4345355726","0.0047269979","0.3690428965","0.9735940088","563.9850125931","368.2605916705","195.7244209225","237.7011279982","268.3269548534","-30.6258268552","-36.7412875210","6.1154606659","154.8549591705","140.7788519651","-27.3068562822","-177.1926817572","149.8858254749","4.1389766153","11.4069582437","139.3090243115","0.0000000000","0.0000000000"
"40","26731","-1244.4491892520","0.0046582350","0.3737011315","0.9823299746","563.9937485589","368.2856178304","195.7081307285","237.7261541581","269.1794740431","-31.4533198850","-37.6617329140","6.2084130290","155.0067652323","141.2325789662","-27.0598701554","-177.2356696916","150.1757995362","4.1318981962","11.7848678830","139.0899991531","0.0000000000","0.0000000000"
"41","23024","-1244.4779721949","0.0045260685","0.3782271999","0.9994892695","564.0109078538","368.4395499718","195.5713578821","237.8800862995","267.7163007174","-29.8362144179","-35.9791234628","6.1429090449","153.9112660942","140.4479217369","-26.6428871137","-177.8334693241","151.1905822104","4.2480562469","12.0960574359","137.5671524113","0.0000000000","0.0000000000"
"42","19111","-1244.4946004408","0.0044514302","0.3826786301","1.0094023968","564.0208209811","368.4221590091","195.5986619720","237.8626953368","269.5474556863","-31.6847603495","-37.8713419663","6.1865816168","155.2082050983","141.7469927478","-27.4077421598","-177.1276081141","149.7198659543","4.1228532025","11.5853964786","139.4999554172","0.0000000000","0.0000000000"
"43","27600","-1244.5335327451","0.0042814559","0.3869600860","1.0326123547","564.0440309390","369.2637268695","194.7803040694","238.7042631973","270.1112950194","-31.4070318221","-37.6081324000","6.2011005779","155.3764523902","139.9019795226","-25.1671368934","-174.3424671841","149.1753302907","4.1872958447","12.1069830168","139.0821735287","0.0000000000","0.0000000000"
"44","21968","-1244.5430968288","0.0042407029","0.3912007890","1.0383140973","564.0497326816","368.9750859867","195.0746466949","238.4156223144","269.1179653985","-30.7023430841","-36.9032810673","6.2009379832","155.0908254489","138.7796344668","-24.7524945171","-174.8514103528","150.0989158356","4.2097363687","12.1295663726","138.7515227076","0.0000000000","0.0000000000"
"45","11914","-1244.5774405566","0.0040975339","0.3952983229","1.0587885205","564.0702071048","369.2342544666","194.8359526382","238.6747907943","271.2533154223","-32.5785246280","-38.7252321900","6.1467075620","155.6529034618","140.5855213630","-24.9851094025","-173.6778621072","148.6927527047","4.1728746368","12.0105262457","139.4695025792","0.0000000000","0.0000000000"
"46","26755","-1244.5802513863","0.0040860326","0.3993843555","1.0604642301","564.0718828144","369.9279204892","194.1439623253","239.3684568169","272.7758521618","-33.4073953449","-39.5660879837","6.1586926387","154.2287557217","146.0250066302","-27.4779101902","-176.8221728654","149.3442626753","4.1388272172","12.3937539023","137.6961746022","0.0000000000","0.0000000000"
"47","16410","-1244.5958418534","0.0040228235","0.4034071790","1.0697586732","564.0811772575","368.3214928249","195.7596844326","237.7620291526","269.3038866246","-31.5418574720","-37.7325218814","6.1906644094","154.5487684779","141.6010476719","-26.8459295253","-177.7532131509","150.9072836257","4.1649329914","11.9167448799","138.4670906067","0.0000000000","0.0000000000"
"48","24323","-1244.6100858107","0.0039659287","0.4073731077","1.0782503784","564.0896689626","369.0128402562","195.0768287064","238.4533765839","270.0108714675","-31.5574474481","-37.6672105274","6.1097630792","156.0203985212","142.1182377184","-28.1277647720","-176.3091968455","148.1814320734","4.0298583452","11.5646112396","140.4259289364","0.0000000000","0.0000000000"
"49","27279","-1244.6105354041","0.0039641461","0.4113372538","1.0785184088","564.0899369931","368.5332226685","195.5567143246","237.9737589962","269.1732393078","-31.1994803116","-37.3821587681","6.1826784565","154.8717215902","141.4089150495","-27.1073973319","-177.8736679113","150.7662705794","4.1588478682","11.7649937528","138.9478799692","0.0000000000","0.0000000000"
"50","24841","-1244.6583369184","0.0037791116","0.4151163654","1.1070158521","564.1184344363","369.3878655465","194.7305688899","238.8284018742","271.3953999770","-32.5669981028","-38.8162876433","6.2492895406","154.9010426172","140.1445585151","-23.6502011554","-171.6125919896","147.9623908342","4.1422187383","11.6160065667","139.1428173122","0.0000000000","0.0000000000"
"51","26929","-1244.6588630082","0.0037771240","0.4188934893","1.1073294868","564.1187480710","369.1929091944","194.9258388766","238.6334455221","271.0885421099","-32.4550965878","-38.6211964369","6.1660998491","154.1254118204","144.3156921027","-27.3525618132","-177.5040240090","150.1514621958","4.1494852268","11.9930851071","137.9828414864","0.0000000000","0.0000000000"
"52","28871","-1244.6594166731","0.0037750333","0.4226685226","1.1076595607","564.1190781450","369.8641576540","194.2549204909","239.3046939818","272.4297489623","-33.1250549805","-39.3601124365","6.2350574560","155.3298321412","141.3529212837","-24.2530044626","-173.0030439394","148.7500394767","4.2005701634","11.8246458277","139.3046161501","0.0000000000","0.0000000000"
"53","21568","-1244.6630914991","0.0037611861","0.4264297088","1.1098503521","564.1212689363","368.3774376677","195.7438312687","237.8179739954","269.3874101326","-31.5694361372","-37.7779750179","6.2085388807","154.8221982372","141.6415763687","-27.0763644733","-177.3960726666","150.3197081933","4.1363822695","11.7839242395","138.9018917282","0.0000000000","0.0000000000"
"54","11873","-1244.6825646347","0.0036886526","0.4301183613","1.1214594943","564.1328780785","369.0735300610","195.0593480176","238.5140663887","269.0742923652","-30.5602259765","-36.7790833035","6.2188573270","155.2111926964","138.8163000799","-24.9532004111","-174.4795942616","149.5263938505","4.1858144434","12.0965505219","138.9288277311","0.0000000000","0.0000000000"
"55","25623","-1244.6834797081","0.0036852787","0.4338036401","1.1220050262","564.1334236105","368.2691464255","195.8642771850","237.7096827532","269.3056369109","-31.5959541577","-37.7767302818","6.1807761241","154.7100686639","141.3945576683","-26.7989894213","-177.5652140874","150.7662246661","4.1615407319","11.9673875019","138.5811404301","0.0000000000","0.0000000000"
"56","29025","-1244.6836111842","0.0036847942","0.4374884343","1.1220834072","564.1335019915","369.2247038047","194.9087981868","238.6652401325","271.7286559444","-33.0634158119","-39.3411643604","6.2777485485","154.8496931638","140.2285488965","-23.3495861160","-172.0967210615","148.7471349455","4.1758587490","11.6504989211","139.0233354937","0.0000000000","0.0000000000"
"57","15760","-1244.7060163740","0.0036031537","0.4410915880","1.1354405286","564.1468591128","368.5217305859","195.6251285269","237.9622669137","269.1155513173","-31.1532844037","-37.3605985757","6.2073141720","154.4967021082","141.7381562011","-27.1193069919","-177.3317734569","150.2124664650","4.1456608394","12.0149553988","138.3360858700","0.0000000000","0.0000000000"
"58","18496","-1244.7100002587","0.0035888277","0.4446804157","1.1378155690","564.1492341532","368.4685618441","195.6806723091","237.9090981718","269.1612163777","-31.2521182059","-37.4551083274","6.2029901216","155.0828494349","141.5496905295","-27.4713235867","-177.2622650372","149.7909414505","4.1245229142","11.6122500145","139.3460765062","0.0000000000","0.0000000000"
"59","21590","-1244.7191016946","0.0035563124","0.4482367282","1.1432414986","564.1546600829","368.3125646024","195.8420954805","237.7531009301","269.2039860927","-31.4508496813","-37.6349690384","6.1841193571","154.6013320483","141.4790730158","-26.8764189714","-177.6853146560","150.8088956846","4.1613575323","11.9821535017","138.4578210143","0.0000000000","0.0000000000"
"60","17008","-1244.7331664178","0.0035066440","0.4517433722","1.1516263512","564.1630449354","368.7341140510","195.4289308844","238.1746503788","269.7709470808","-31.5962967020","-37.7734000903","6.1771033883","153.5832284597","142.6179683829","-26.4302497618","-178.1004726711","151.6702229093","4.2711883212","12.1567606848","137.1552794538","0.0000000000","0.0000000000"
"61","24221","-1244.7384784160","0.0034880661","0.4552314383","1.1547931623","564.1662117466","369.0553540046","195.1108577420","238.4958903323","270.8378284919","-32.3419381596","-38.4827242284","6.1407860688","155.3263772272","140.0982533040","-24.5868020393","-173.7931435327","149.2063414934","4.1801026222","12.5530363468","138.5932382583","0.0000000000","0.0000000000"
"62","17319","-1244.7576547002","0.0034218152","0.4586532535","1.1662253330","564.1776439173","368.5430749276","195.6345689897","237.9836112554","269.0987324868","-31.1151212315","-37.2904981279","6.1753768965","154.6798313697","141.5693807893","-27.1504796721","-178.0356741871","150.8851945150","4.1604530013","11.7482603046","138.7711180638","0.0000000000","0.0000000000"
"63","16231","-1244.7724053348","0.0033717117","0.4620249651","1.1750190998","564.1864376841","369.0930267340","195.0934109501","238.5335630617","271.3433457181","-32.8097826564","-39.0038007997","6.1940181433","154.3649662597","144.2045983257","-27.2262188673","-177.5833683183","150.3571494511","4.1532698655","11.9588682964","138.2528280978","0.0000000000","0.0000000000"
"64","21969","-1244.8518524183","0.0031142036","0.4651391687","1.2223824268","564.2338010111","369.2917814447","194.9420195664","238.7323177724","269.9897159125","-31.2573981400","-37.3836362335","6.1262380935","155.2997756172","140.2626098917","-25.5726695964","-175.7475726727","150.1749030763","4.2068582030","11.3740555729","139.7188618413","0.0000000000","0.0000000000"
"65","15704","-1244.8625668659","0.0030810147","0.4682201835","1.2287699727","564.2401885570","369.0687865258","195.1714020312","238.5093228535","270.8852992711","-32.3759764175","-38.5598296914","6.1838532738","154.2336394986","143.9620207387","-27.3103609663","-177.7034322226","150.3930712563","4.1506635136","11.9629016157","138.1200743692","0.0000000000","0.0000000000"
"66","23954","-1244.8723509562","0.0030510168","0.4712712003","1.2346028749","564.2460214592","369.0054078622","195.2406135970","238.4459441899","270.7616374416","-32.3156932517","-38.4726167062","6.1569234546","154.8344416536","143.3471956980","-27.4199999101","-176.7981584506","149.3781585405","4.1177042394","12.0098829717","138.7068544426","0.0000000000","0.0000000000"
"67","27505","-1244.8739118184","0.0030462583","0.4743174586","1.2355334015","564.2469519857","369.0990753798","195.1478766059","238.5396117076","270.6663378521","-32.1267261445","-38.2993969990","6.1726708545","154.4581053984","143.2894807110","-27.0812482573","-177.7241404209","150.6428921636","4.1710940280","11.8973697375","138.3896416329","0.0000000000","0.0000000000"
"68","19372","-1244.8798598480","0.0030281928","0.4773456514","1.2390793903","564.2504979746","369.7667271020","194.4837708726","239.2072634297","271.4751306085","-32.2678671788","-38.3446421572","6.0767749784","155.3581797190","141.3290536819","-25.2121027925","-172.9318434167","147.7197406242","4.1351640061","11.6247432068","139.5982725062","0.0000000000","0.0000000000"
"69","13508","-1244.8960449830","0.0029795756","0.4803252271","1.2487283517","564.2601469360","369.1901450834","195.0700018525","238.6306814112","270.8446554077","-32.2139739965","-38.4180024822","6.2040284857","155.0135836641","143.0365276244","-27.2054558808","-176.9965317172","149.7910758364","4.1346186689","11.5451216147","139.3338433806","0.0000000000","0.0000000000"
"70","27456","-1244.9052673551","0.0029522232","0.4832774503","1.2542263789","564.2656449632","369.5659949156","194.6996500476","239.0065312433","270.7653951224","-31.7588638791","-37.9011857743","6.1423218952","155.8401951532","140.0727795528","-25.1475795836","-173.6449950083","148.4974154247","4.1504381954","11.9362030804","139.7535538773","0.0000000000","0.0000000000"
"71","16105","-1244.9053563658","0.0029519604","0.4862294107","1.2542794437","564.2656980279","368.6072118903","195.6584861377","238.0477482180","270.0082473556","-31.9604991376","-38.1719230035","6.2114238659","155.1268146993","142.2230181590","-27.3415855027","-177.1591213319","149.8175358292","4.1337488919","11.6237203461","139.3693454614","0.0000000000","0.0000000000"
"72","21970","-1244.9200338850","0.0029089494","0.4891383601","1.2630296219","564.2744482062","368.7636711906","195.5107770156","238.2042075183","269.7384194190","-31.5342119007","-37.7149856036","6.1807737029","154.6889357134","142.1613252574","-27.1118415517","-177.8133705223","150.7015289705","4.1620547550","11.7756653834","138.7512155750","0.0000000000","0.0000000000"
"73","15176","-1244.9306907719","0.0028781137","0.4920164738","1.2693828523","564.2808014365","367.6746215335","196.6061799030","237.1151578612","267.4266855249","-30.3115276637","-36.5361636212","6.2246359576","155.5047786387","139.0374150325","-27.1155081463","-178.9261352535","151.8106271072","4.1633351251","11.5074690978","139.8339744158","0.0000000000","0.0000000000"
"74","13759","-1244.9336850741","0.0028695086","0.4948859824","1.2711679412","564.2825865255","369.2559344777","195.0266520478","238.6964708054","270.1937028521","-31.4972320466","-37.7174493900","6.2202173433","155.7373760190","138.7019055208","-24.2455786877","-173.9771550404","149.7315763527","4.1659715230","12.1241649280","139.4472395679","0.0000000000","0.0000000000"
"75","19105","-1244.9400993127","0.0028511618","0.4977371441","1.2749918661","564.2864104504","370.1218470401","194.1645634103","239.5623833678","269.3829375689","-29.8205542011","-35.9470836578","6.1265294567","154.6397049088","141.5118820138","-26.7686493537","-176.4582657274","149.6896163738","4.1714265677","12.2860209505","138.1822573906","0.0000000000","0.0000000000"
