" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","34.0787193596"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","292","-125.6113838911","0.0474902266","0.8180625540","0.6318872384","54.5682903640","31.8063659832","22.7619243808","15.7099937496","70.1629276109","-54.4529338612","-56.3639463375","1.9110124762","1.4198114521","68.5656949382","0.1774212206","-4.2676271105","4.4450483312","0.1455919533","0.5811813131","0.6930381857","0.0000000000","0.0000000000"
"12","143","-125.6443517285","0.0459501033","0.8640126573","0.6515414081","54.5879445338","31.8222629360","22.7656815977","15.7258907025","70.2305139739","-54.5046232715","-56.3947366981","1.8901134266","1.4413934267","68.5675902574","0.2215302898","-4.2335162585","4.4550465483","0.1483592843","0.6010941085","0.6919400339","0.0000000000","0.0000000000"
"13","108","-125.7251872752","0.0423818647","0.9063945219","0.6997324840","54.6361356096","31.8707380577","22.7653975519","15.7743658242","70.2306336272","-54.4562678030","-56.3304187386","1.8741509356","1.4411798374","68.5676948623","0.2217589275","-4.2337267551","4.4554856826","0.1483027681","0.6009107598","0.6919663095","0.0000000000","0.0000000000"
"14","92","-126.3346461197","0.0230406882","0.9294352101","1.0630686478","54.9994717734","32.2266576344","22.7728141390","16.1302854009","70.3740530398","-54.2437676389","-56.1304233602","1.8866557214","1.2569551481","69.2400512055","-0.1229533139","-4.3359840079","4.2130306940","0.1280091651","0.6029302401","0.5260157430","0.0000000000","0.0000000000"
"15","297","-126.5077130089","0.0193790932","0.9488143034","1.1662445393","55.1026476649","32.3300632060","22.7725844589","16.2336909725","70.3740115371","-54.1398532011","-56.0464209368","1.9065677357","1.2570439885","69.2399939286","-0.1230263799","-4.3358928295","4.2128664496","0.1280037667","0.6029789201","0.5260613017","0.0000000000","0.0000000000"
"16","294","-126.7135175934","0.0157744293","0.9645887327","1.2889373985","55.2253405242","32.2171857678","23.0081547564","16.1208135342","70.7765462747","-54.6557327405","-56.5044936857","1.8487609452","1.5284938525","69.1659591209","0.0820933013","-5.1664094358","5.2485027371","0.1709354764","0.7524489220","0.6051094541","0.0000000000","0.0000000000"
"17","183","-126.7150567300","0.0157501690","0.9803389017","1.2898549732","55.2262580988","32.2182484390","23.0080096598","16.1218762054","70.7766267474","-54.6547505420","-56.4907017039","1.8359511619","1.5285332677","69.1660467620","0.0820467178","-5.1663835615","5.2484302793","0.1709032413","0.7523634175","0.6052666089","0.0000000000","0.0000000000"
"18","253","-127.5800201718","0.0066318756","0.9869707773","1.8055132520","55.7419163776","33.1997160544","22.5422003232","17.1033438209","71.8522852631","-54.7489414422","-56.6066419965","1.8577005543","3.0099248227","68.7118836811","0.1304767593","-4.5133189969","4.6437957562","0.1593801573","1.0003868769","1.8501577886","0.0000000000","0.0000000000"
"19","274","-127.6856125405","0.0059673043","0.9929380816","1.8684634028","55.8048665284","33.2611624574","22.5437040710","17.1647902238","71.8522817918","-54.6874915680","-56.5488864788","1.8613949109","3.0096986390","68.7117761659","0.1308069869","-4.5138405313","4.6446475182","0.1593734173","0.9996477785","1.8506774432","0.0000000000","0.0000000000"
"20","283","-128.7367739897","0.0020857611","0.9950238427","2.4951258459","56.4315289715","33.2230122980","23.2085166735","17.1266400645","72.1216080733","-54.9949680089","-56.8096124669","1.8146444580","3.1966801559","69.1147673995","-0.1898394821","-5.5848006640","5.3949611819","0.1767951616","1.2069683326","1.8129166617","0.0000000000","0.0000000000"
"21","272","-128.8898261931","0.0017897602","0.9968136029","2.5863697436","56.5227728692","33.3142546144","23.2085182548","17.2178823808","72.1216359499","-54.9037535691","-56.7248607335","1.8211071644","3.1967169087","69.1148198448","-0.1899008035","-5.5847750963","5.3948742928","0.1767982060","1.2070676273","1.8128510754","0.0000000000","0.0000000000"
"22","220","-129.6094417475","0.0008715048","0.9976851077","3.0153771446","56.9517802702","34.1761881002","22.7755921701","18.0798158666","72.4903405705","-54.4105247039","-56.2702130380","1.8596883341","2.7383774606","69.7951752036","-0.0432120937","-5.3333719889","5.2901598952","0.1816635518","1.1347786764","1.4219352324","0.0000000000","0.0000000000"
"23","59","-129.7069373972","0.0007905475","0.9984756551","3.0735003398","57.0099034654","34.2346266166","22.7752768488","18.1382543830","72.4902135890","-54.3519592060","-56.1996255661","1.8476663601","2.7384843159","69.7950902325","-0.0433609593","-5.3331013355","5.2897403762","0.1816706800","1.1350097945","1.4218038413","0.0000000000","0.0000000000"
"24","56","-129.7189808000","0.0007810837","0.9992567388","3.0806801580","57.0170832837","34.3219595179","22.6951237658","18.2255872843","72.0416514664","-53.8160641821","-55.6892905843","1.8732264022","2.4282932183","69.8286078934","-0.2152496453","-4.5628464549","4.3475968096","0.1366549039","0.9359291516","1.3557091628","0.0000000000","0.0000000000"
"25","5","-129.8254024541","0.0007022298","0.9999589686","3.1441246973","57.0805278229","34.3849481193","22.6955797036","18.2885758858","72.0418076849","-53.7532317991","-55.6442739695","1.8910421704","2.4283107558","69.8285761726","-0.2150792435","-4.5631736869","4.3480944433","0.1366445601","0.9356323422","1.3560338535","0.0000000000","0.0000000000"
"26","251","-132.6653249900","0.0000410314","1.0000000000","4.8371784103","58.7735815359","35.6309732320","23.1426083040","19.5346009984","74.4423708336","-54.9077698352","-56.7148025115","1.8070326763","5.1129443278","69.4603326900","-0.1309061842","-5.6777326731","5.5468264889","0.1876565171","1.3491164633","3.5761713474","0.0000000000","0.0000000000"
