" "
"VeraChem VCPack feprocess run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","306.2361725008"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","563","-1173.2079235955","0.0077079002","0.9156012504","2.4808122085","516.8555563559","317.9942920390","198.8612643169","184.7520996611","257.0310821328","-72.2789824717","-78.3039122073","6.0249297356","156.5264895411","129.6087339367","-29.1041413450","-195.2869079187","166.1827665737","5.0890173604","14.3588498989","137.0760486587","0.0025736231","0.0000000000"
"12","12","-1173.2718822179","0.0072303481","0.9228315986","2.5189419046","516.8936860520","318.9028279576","197.9908580944","185.6606355797","264.8858988870","-79.2252633074","-85.3243704996","6.0991071923","155.4629273408","138.2011782585","-28.7782067122","-192.1145305435","163.3363238312","4.9086084595","14.3092413193","136.2431120027","0.0019655593","0.0000000000"
"13","42","-1173.2861331791","0.0071280394","0.9299596380","2.5274377851","516.9021819325","320.1623786528","196.7398032797","186.9201862750","263.7988675767","-76.8786813017","-82.9501003646","6.0714190629","156.0087044010","136.3268679872","-28.5367048115","-190.4776402080","161.9409353965","4.8649169232","14.4902098049","136.6535442221","0.0000334508","0.0000000000"
"14","113","-1173.3782870344","0.0065005213","0.9364601593","2.5823764058","516.9571205532","318.6233905800","198.3337299732","185.3811982021","261.6581703907","-76.2769721885","-82.3676364674","6.0906642789","155.1366355976","135.7415388835","-29.2200040904","-193.7843583449","164.5643542546","4.9542610842","14.7736039580","135.4085005455","0.0002700099","0.0000000000"
"15","324","-1173.5143722012","0.0056734489","0.9421336081","2.6635052021","517.0382493495","318.6500186682","198.3882306813","185.4078262904","257.1206429999","-71.7128167096","-77.7473935742","6.0345768647","156.1358933049","128.4710232150","-27.4862735200","-192.4355681372","164.9492946172","5.0972068525","14.7755625871","136.2627430455","0.0003808198","0.0000000000"
"16","690","-1173.5556736786","0.0054439000","0.9475775082","2.6881275708","517.0628717182","316.3236311546","200.7392405636","183.0814387767","256.5270039928","-73.4455652161","-79.4758774588","6.0303122427","155.1483321460","129.5659213074","-28.1872494606","-196.8346578706","168.6474084100","5.2062623593","14.8185341721","135.1230800682","0.0004555464","0.0000000000"
"17","901","-1173.6233516264","0.0050876589","0.9526651670","2.7284745871","517.1032187345","322.0290283195","195.0741904149","188.7868359417","273.5139078591","-84.7316909845","-90.8912589857","6.1595680012","155.6907272863","145.6983890685","-27.8752084957","-185.9713971641","158.0961886685","4.7619159925","13.7514871107","137.1769805093","0.0003436738","0.0000000000"
"18","701","-1173.6520762761","0.0049435966","0.9576087637","2.7455991298","517.1203432772","323.8489823135","193.2713609637","190.6067899356","269.5584754217","-78.9516854861","-85.1166523149","6.1649668288","155.0884366609","144.9000282210","-30.4299894602","-185.9868465278","155.5568570676","4.4339530104","13.0483681868","137.5909168596","0.0151986041","0.0000000000"
"19","124","-1173.7677152057","0.0044037401","0.9620125037","2.8145386578","517.1892828052","318.3073840461","198.8818987591","185.0651916682","256.0876497176","-71.0224580494","-77.0399360960","6.0174780466","157.1122879288","129.5523675550","-30.5770057662","-197.2711090815","166.6941033153","5.0542361205","15.1147279823","136.9110793943","0.0322444317","0.0000000000"
"20","781","-1173.8180401714","0.0041876061","0.9662001098","2.8445404867","517.2192846341","323.4166344466","193.8026501875","190.1744420687","273.7261092290","-83.5516671603","-89.6171169700","6.0654498096","155.9018433321","148.2046461402","-30.3803802433","-186.7811974962","156.4008172529","4.5502783063","13.5226437708","137.8289174861","0.0000037689","0.0000000000"
"21","681","-1173.9700608668","0.0035970301","0.9697971399","2.9351694386","517.3099135860","323.6460700073","193.6638435787","190.4038776294","279.0314992253","-88.6276215959","-94.9529017461","6.3252801502","154.5596321899","150.7007496317","-26.2288825963","-181.3249928927","155.0961102963","4.6395542590","13.6716105662","136.2483765919","0.0000907728","0.0000000000"
"22","6","-1174.0329217376","0.0033778779","0.9731750178","2.9726446969","517.3473888443","317.9144343469","199.4329544974","184.6722419690","263.4486897597","-78.7764477907","-84.8573114243","6.0808636336","155.6012556184","136.9110088113","-29.0635746700","-196.1457577556","167.0821830856","5.0549119450","14.9194269913","135.6259342827","0.0009823994","0.0000000000"
"23","304","-1174.1525008207","0.0029971702","0.9761721880","3.0439331944","517.4186773418","318.7439480743","198.6747292675","185.5017556965","256.4908326254","-70.9890769290","-76.9357418893","5.9466649604","158.0004551912","127.8785832335","-29.3882057993","-194.9261045785","165.5378987792","5.0291784215","14.4737246806","138.4947843356","0.0027677535","0.0000000000"
"24","84","-1174.4505618263","0.0022246677","0.9783968557","3.2216258201","517.5963699675","321.4099397144","196.1864302531","188.1677473366","274.5059831510","-86.3382358145","-92.5934787034","6.2552428889","153.7981101303","147.6509768310","-26.9431038102","-184.7711434684","157.8280396581","4.7779627857","13.5162470455","135.5017923943","0.0021079048","0.0000000000"
"25","302","-1174.5613345001","0.0019913940","0.9803882498","3.2876642716","517.6624084190","320.0881735725","197.5742348465","186.8459811947","266.4531124605","-79.6071312658","-85.8280819901","6.2209507243","153.6612410734","138.7662243881","-25.9743530010","-188.1627066125","162.1883536115","5.0013308204","14.6157301142","134.0441375776","0.0000425611","0.0000000000"
"26","267","-1174.5628660732","0.0019883464","0.9823765961","3.2885773372","517.6633214846","317.8632808642","199.8000406204","184.6210884863","259.4338676673","-74.8127791810","-80.8717860933","6.0590069124","154.9564681698","131.6588749639","-27.1814754664","-193.6451191308","166.4636436644","5.2191492380","14.6422351067","135.0905234007","0.0045604245","0.0000000000"
"27","407","-1174.5994584116","0.0019169032","0.9842934994","3.3103922965","517.6851364439","320.5897634938","197.0953729500","187.3475711159","271.8296227727","-84.4820516567","-90.5961396540","6.1140879973","154.0434461606","145.3900258294","-27.6038492174","-188.6257513276","161.0219021103","4.9492430364","14.4201971649","134.6738321532","0.0001738060","0.0000000000"
"28","842","-1174.6857996979","0.0017583392","0.9860518385","3.3618656847","517.7366098322","319.3297451168","198.4068647154","186.0875527389","262.2472341262","-76.1596813873","-82.3198655955","6.1601842082","144.6297861274","142.0082680492","-24.3908200504","-186.7370276041","162.3462075537","5.5448525175","16.8974469123","122.1042239662","0.0832627314","0.0000000000"
"29","69","-1174.8069157921","0.0015577673","0.9876096059","3.4340704898","517.8088146372","318.5321163702","199.2766982670","185.2899239923","269.7720463152","-84.4821223229","-90.6277040412","6.1455817183","154.7750963418","143.7076345266","-28.7106845532","-194.6425040943","165.9318195411","5.3574337693","15.2741917931","134.1434549257","0.0000158537","0.0000000000"
"30","973","-1175.1754855043","0.0010775435","0.9886871494","3.6537977224","518.0285418698","320.9120604019","197.1164814679","187.6698680240","269.8044106486","-82.1345426246","-88.1842051124","6.0496624878","157.4055769315","143.1736706826","-30.7748369655","-192.8613240815","162.0864871160","4.8460099272","14.5285124298","138.0310299333","0.0000246412","0.0000000000"
"31","262","-1175.1794441482","0.0010732863","0.9897604357","3.6561577152","518.0309018627","319.3340174485","198.6968844141","186.0918250707","255.5255147847","-69.4336897140","-75.4200597276","5.9863700135","157.9419742817","126.9349793966","-29.3514388936","-196.3831673697","167.0317284761","5.0887485584","15.1616966708","137.6263441314","0.0651849211","0.0000000000"
"32","961","-1175.3355450388","0.0009181673","0.9906786030","3.7492191241","518.1239632716","320.6569779283","197.4669853432","187.4147855505","268.0448484330","-80.6300628826","-86.7812043219","6.1511414393","156.1777218299","140.0265038950","-28.1593772919","-189.9600255651","161.8006482732","5.0643808042","14.5368411794","136.5722131723","0.0042866740","0.0000000000"
"33","433","-1175.7195872075","0.0006253662","0.9913039693","3.9781704464","518.3529145938","318.0361691413","200.3167454525","184.7939767635","263.1190412028","-78.3250644394","-84.3831237193","6.0580592800","154.0025312724","137.5233367705","-28.4068268400","-194.7142199474","166.3073931074","5.0487419466","15.4038825145","133.5493521242","0.0005546870","0.0000000000"
"34","4","-1175.7370096943","0.0006145652","0.9919185344","3.9885570699","518.3633012173","319.1766145697","199.1866866476","185.9344221918","260.1664858425","-74.2320636507","-80.2800227370","6.0479590863","156.8535332378","131.6826731185","-28.3697205138","-194.5929061402","166.2231856264","5.1736205175","14.3584729345","137.3047363748","0.0167034110","0.0000000000"
"35","63","-1176.0739025457","0.0004387905","0.9923573250","4.1893997639","518.5641439113","320.9286974201","197.6354464912","187.6865050423","265.8822702765","-78.1957652342","-84.2765052354","6.0807400012","154.1397960408","137.9599029680","-26.2174287323","-189.4278720827","163.2104433504","5.1809322934","14.3896703068","134.5616175141","0.0075759266","0.0000000000"
"36","770","-1176.1129203342","0.0004219996","0.9927793245","4.2126606842","518.5874048316","318.0383870451","200.5490177865","184.7961946672","256.4639530216","-71.6672644099","-77.7182017206","6.0509373107","155.8463597786","129.0741710403","-28.4565777972","-196.7894323893","168.3328545921","5.1938260969","15.1341022931","135.5178984910","0.0005328975","0.0000000000"
"37","227","-1176.1758157801","0.0003962752","0.9931755997","4.2501565549","518.6249007023","320.2820098329","198.3428908693","187.0398174550","261.2279063749","-74.1880889199","-80.1604801244","5.9723912046","155.4523019304","136.1651092927","-30.3895048483","-193.6208615382","163.2313566899","4.9610926443","14.7702234453","135.6997244886","0.0212613522","0.0000000000"
"38","347","-1176.2168630211","0.0003803385","0.9935559382","4.2746273575","518.6493715049","318.9084552188","199.7409162861","185.6662628409","255.5272189678","-69.8609561269","-75.8851673366","6.0242112097","156.4783489467","126.3002687377","-27.2513987166","-196.1323354104","168.8809366937","5.3513182839","16.3404818143","134.7097650407","0.0767838078","0.0000000000"
"39","300","-1176.2374570800","0.0003725859","0.9939285241","4.2869047515","518.6616488989","319.1052325853","199.5564163136","185.8630402075","266.7226458516","-80.8615106001","-86.9607616258","6.0992510257","157.0843556677","138.7477523184","-29.1094621345","-195.8359807466","166.7265186121","5.1550833904","14.3850768831","137.5439273131","0.0002680811","0.0000000000"
"40","761","-1176.2643882378","0.0003626856","0.9942912098","4.3029600826","518.6777042300","323.0509507260","195.6267535040","189.8087583481","270.7219606378","-80.9132022896","-86.9534850503","6.0402827606","156.2092202558","144.3787106838","-29.8659703019","-189.5395781977","159.6736078959","4.7261806033","13.8194263806","137.6635957968","0.0000174751","0.0000000000"
"41","804","-1176.2749394790","0.0003588790","0.9946500887","4.3092503310","518.6839944784","320.5411994490","198.1427950294","187.2990070711","259.5557592618","-72.2567521907","-78.2934263717","6.0366741810","157.6596620655","130.6350410169","-28.7389438205","-194.7310713789","165.9921275584","5.1123519381","14.4522785905","138.0814347391","0.0135967978","0.0000000000"
"42","783","-1176.3096629196","0.0003466313","0.9949967201","4.3299511245","518.7046952719","319.1975681197","199.5071271522","185.9553757419","256.8175511191","-70.8621753772","-76.8718460800","6.0096707028","157.5208876363","128.3267008972","-29.0300374143","-196.6486512584","167.6186138441","5.1567908668","14.6601546096","137.7007480651","0.0031940948","0.0000000000"
"43","7","-1176.3394912549","0.0003364446","0.9953331646","4.3477336426","518.7224777900","322.0644837475","196.6579940425","188.8222913696","271.8872815568","-83.0649901872","-89.1250092585","6.0600190713","156.0023899553","144.3365194356","-28.4516278341","-189.3450268379","160.8933990038","4.9098165464","14.4335481685","136.6586157216","0.0004095188","0.0000000000"
"44","144","-1176.3924093847","0.0003191034","0.9956522681","4.3792814172","518.7540255646","319.2750125164","199.4790130482","186.0328201385","255.5473871808","-69.5145670423","-75.5194949181","6.0049278758","156.5103933541","127.8140409098","-28.7770470831","-194.6574758867","165.8804288036","5.0306179515","14.8127081544","136.6668818646","0.0001853837","0.0000000000"
"45","646","-1176.6445375691","0.0002479897","0.9959002578","4.5295906434","518.9043347908","319.6015874893","199.3027473015","186.3593951114","264.1712729655","-77.8118778542","-83.9210697831","6.1091919290","156.1774145066","137.3560602673","-29.3622018084","-196.1030851359","166.7408833276","5.0375096700","15.1836927442","135.9552711510","0.0009409414","0.0000000000"
"46","363","-1176.8528538275","0.0002013553","0.9961016130","4.6537808670","519.0285250144","320.6428111581","198.3857138563","187.4006187803","261.5087983898","-74.1090188062","-80.0638699975","5.9548511913","156.2682590801","136.3143043627","-31.0737650531","-194.7833188485","163.7095537954","4.8375370893","13.8176677057","137.6130456474","0.0000086378","0.0000000000"
"47","11","-1176.8533266345","0.0002012601","0.9963028731","4.6540627365","519.0288068839","322.2215193798","196.8072875041","188.9793270019","272.2448910629","-83.2655640610","-89.2776136197","6.0120495587","156.7840231573","146.8439568623","-31.3830889567","-191.5477313869","160.1646424302","4.7540475062","13.7592205718","138.2629538193","0.0078012599","0.0000000000"
"48","18","-1176.8613719236","0.0001996474","0.9965025205","4.6588590316","519.0336031790","318.4275154705","200.6060877085","185.1853230926","257.1127345996","-71.9274115070","-77.9516093102","6.0241978032","156.6716144103","129.6787238017","-29.2376036124","-199.1885760316","169.9509724192","5.4220560895","15.6429034446","135.5998230896","0.0068317865","0.0000000000"
"49","793","-1176.9265773561","0.0001870446","0.9966895651","4.6977320284","519.0724761758","319.8712667725","199.2012094033","186.6290743946","266.5065870342","-79.8775126395","-85.9814797678","6.1039671282","156.5793458950","138.7554989672","-28.8282578281","-194.9779378476","166.1496800196","5.1079242023","15.4728650785","135.9979510555","0.0006055586","0.0000000000"
"50","318","-1176.9913222476","0.0001753182","0.9968648833","4.7363304682","519.1110746156","318.9579421233","200.1531324923","185.7157497454","259.7461192972","-74.0303695518","-80.0667282984","6.0363587466","157.3616308513","131.0601304926","-28.6756420467","-196.6393495711","167.9637075244","5.1892473737","15.0893555745","137.0814981147","0.0015297884","0.0000000000"
"51","931","-1177.0739313113","0.0001614174","0.9970263007","4.7855788474","519.1603229948","318.6578893773","200.5024336176","185.4156969994","259.2539632688","-73.8382662694","-79.8085659850","5.9702997156","158.1114768181","129.0830364768","-27.9405500262","-197.0176133548","169.0770633286","5.2882405768","15.1935343599","137.5592813182","0.0704205632","0.0000000000"
"52","738","-1177.1561741247","0.0001486732","0.9971749739","4.8346088822","519.2093530296","319.5905480459","199.6188049836","186.3483556681","263.2406782681","-76.8923226000","-82.9589430986","6.0666204986","154.8839044362","137.4027310034","-29.0459571715","-193.9808053687","164.9348481972","5.0546588055","14.5131496992","135.3145588885","0.0015370431","0.0000000000"
"53","134","-1177.2376426092","0.0001370413","0.9973120151","4.8831772915","519.2579214389","321.2777757900","197.9801456488","188.0355834122","266.8676925943","-78.8321091821","-84.9123769052","6.0802677230","156.5153228723","139.0863963273","-28.7340266053","-192.6520387071","163.9180121018","5.0073763255","15.0711103813","136.4356639980","0.0011721675","0.0000000000"
"54","22","-1177.3670167543","0.0001204106","0.9974324258","4.9603052321","519.3350493795","323.5456188127","195.7894305668","190.3034264348","272.3712472371","-82.0678208023","-88.1548345255","6.0870137232","157.1996875237","144.8758807866","-29.7043210731","-189.1568187168","159.4524976436","4.7765620028","13.7754717766","138.6476233170","0.0000304272","0.0000000000"
"55","508","-1177.3777248312","0.0001191282","0.9975515539","4.9666889799","519.3414331273","322.3827484137","196.9586847137","189.1405560358","261.2446889793","-72.1071958949","-78.0957555430","5.9885596481","153.5409819557","141.0788469202","-33.3751398966","-195.9956856452","162.6205457486","4.5803636360","14.0611315373","134.8994729869","0.0000137954","0.0000000000"
"56","242","-1177.3886169759","0.0001178376","0.9976693916","4.9731824620","519.3479266094","321.6589950179","197.6889315915","188.4168026401","267.7886978249","-79.3718951848","-85.5532995054","6.1814043206","144.5223752614","149.0713560939","-25.8050335304","-185.2868490924","159.4818155620","5.5280029448","16.6769226860","122.3138476906","0.0036019399","0.0000000000"
"57","313","-1177.4022404667","0.0001162432","0.9977856347","4.9813042686","519.3560484160","321.3636405221","197.9924078939","188.1214481442","271.0274575964","-82.9060094521","-88.9844811649","6.0784717128","156.4406666901","144.2807176005","-29.6939266942","-191.9045407080","162.2106140138","4.9014655072","14.3196321165","137.2182952138","0.0012738526","0.0000000000"
"58","14","-1177.5035966953","0.0001050386","0.9978906733","5.0417289940","519.4164731414","319.8272381767","199.5892349647","186.5850457988","259.0427159334","-72.4576701346","-78.4544244477","5.9967543131","156.6376344454","132.0296992298","-29.6246177418","-196.6668752411","167.0422574993","5.2525192056","15.2889305682","136.0918948450","0.0042898266","0.0000000000"
"59","627","-1177.5981196097","0.0000955648","0.9979862382","5.0980799575","519.4728241049","323.5220969245","195.9507271804","190.2799045466","275.9415907024","-85.6616861558","-91.8207470248","6.1590608690","157.5865447275","147.7196272827","-29.3645813078","-188.4607080159","159.0961267081","4.8222177193","14.0152655341","138.7488574380","0.0002040360","0.0000000000"
"60","688","-1177.6190804811","0.0000935826","0.9980798208","5.1105760311","519.4853201785","320.2350020483","199.2503181302","186.9928096704","268.1818472145","-81.1890375441","-87.3072629545","6.1182254105","157.2108105732","139.2404294528","-28.2693928115","-194.3230097790","166.0536169675","5.2093425198","14.8212703466","137.1801953649","0.0000023420","0.0000000000"
"61","122","-1177.7032752610","0.0000860260","0.9981658468","5.1607697540","519.5355139014","324.6421460039","194.8933678975","191.3999536260","263.3513552221","-71.9474514540","-78.1354275716","6.1879761176","153.3807091682","139.4844148499","-29.5137687959","-187.0262229125","157.5124541166","4.5065039461","13.0623972746","135.8103309949","0.0014769525","0.0000000000"
"62","833","-1177.7088711731","0.0000855459","0.9982513927","5.1641058238","519.5388499712","322.0140572317","197.5247927395","188.7718648538","272.6688221017","-83.8969572480","-90.1230866599","6.2261294119","154.1568958132","146.1374197192","-27.6254934306","-190.1979770283","162.5724835977","5.0533213700","14.7683852557","134.3344119411","0.0007772464","0.0000000000"
"63","754","-1177.7110656484","0.0000853584","0.9983367511","5.1654140864","519.5401582338","322.3342328026","197.2059254313","189.0920404247","266.4588288304","-77.3667884057","-83.4407607941","6.0739723883","158.9107985834","136.5625429085","-29.0145126615","-191.4929773751","162.4784647136","4.9749431858","13.7503865857","140.1846185099","0.0008503020","0.0000000000"
"64","850","-1177.8507990329","0.0000742268","0.9984109779","5.2487178112","519.6234619586","321.7934936721","197.8299682865","188.5513012943","271.1989053325","-82.6476040383","-88.7287896982","6.0811856599","149.5585630773","150.5294721724","-28.8891299171","-190.2929206172","161.4037907002","5.0858887524","19.1356167155","125.3256924280","0.0113651814","0.0000000000"
"65","969","-1177.9171658930","0.0000694605","0.9984804385","5.2882832070","519.6630273544","321.0971144554","198.5659128989","187.8549220776","269.7401298439","-81.8852077663","-88.0299397042","6.1447319378","156.4892029477","141.0883912541","-27.8374643579","-192.9950615840","165.1575972261","5.2111515637","15.3109294490","135.9664782087","0.0006437263","0.0000000000"
"66","454","-1177.9537206482","0.0000669673","0.9985474057","5.3100757606","519.6848199080","321.5064847520","198.1783351560","188.2642923741","265.3546886770","-77.0903963029","-83.1591230865","6.0687267836","158.5304685871","135.4029838438","-28.5787637539","-191.7690476318","163.1902838779","4.8819665728","13.8784241694","139.7691013157","0.0009765293","0.0000000000"
"67","127","-1177.9805413554","0.0000651950","0.9986126008","5.3260652452","519.7008093926","319.8907903698","199.8100190228","186.6485979920","262.5281854092","-75.8812428142","-82.0276785782","6.1464357641","156.5791340270","131.2369449802","-25.2878935980","-192.2605722034","166.9726786054","5.2995674075","14.5252794671","136.7170565672","0.0372305852","0.0000000000"
"68","477","-1178.1408727307","0.0000555371","0.9986681379","5.4216487081","519.7963928555","321.5112235333","198.2851693222","188.2690311555","265.9346934033","-77.6656622479","-83.7244387485","6.0587765007","155.8659988123","138.8341458476","-28.7654512565","-192.9276820246","164.1622307681","5.0377643770","14.9810011608","135.8364717486","0.0107615259","0.0000000000"
"69","289","-1178.1471778888","0.0000551881","0.9987233260","5.4254076034","519.8001517508","320.9628894182","198.8372623326","187.7206970403","271.6413235328","-83.9206264925","-90.0456396990","6.1250132065","155.8921136499","145.4068707075","-29.6576608246","-194.6878487139","165.0301878893","5.0945849619","15.3659320055","135.4285094136","0.0030872690","0.0000000000"
"70","572","-1178.2644927939","0.0000490790","0.9987724050","5.4953462841","519.8700904316","322.7122536102","197.1578368213","189.4700612324","272.0812416894","-82.6111804570","-88.6645410577","6.0533606007","157.4057882276","144.4657900124","-29.7903365507","-190.3163783411","160.5260417904","4.8671153102","14.0164552621","138.5194528407","0.0027648146","0.0000000000"
"71","382","-1178.3042896310","0.0000471642","0.9988195692","5.5190716435","519.8938157909","324.9927769483","194.9010388426","191.7505845705","262.0591298650","-70.3085452945","-76.4807756430","6.1722303485","154.7747798271","138.4383698587","-31.1540198208","-188.0828477249","156.9288279041","4.4562312651","12.6367969205","137.6815903513","0.0001612902","0.0000000000"
"72","661","-1178.3115648860","0.0000468223","0.9988663915","5.5234088736","519.8981530211","324.6705933421","195.2275596789","191.4284009643","270.2071285001","-78.7787275359","-84.8294949669","6.0507674310","157.4624622021","143.4578742024","-30.7132079043","-190.7584664099","160.0452585056","4.7008054344","14.7968138138","137.9647871945","0.0000557593","0.0000000000"
"73","927","-1178.3501058056","0.0000450521","0.9989114436","5.5463855028","519.9211296502","322.3558669330","197.5652627172","189.1136745551","261.1487646786","-72.0350901235","-78.0667284914","6.0316383679","154.9538345700","135.2581909106","-29.0632608020","-191.8507584533","162.7874976513","4.9541148814","15.2766808871","134.7178018146","0.0052369869","0.0000000000"
"74","518","-1178.3936483087","0.0000431325","0.9989545761","5.5723438857","519.9470880331","320.6594500071","199.2876380260","187.4172576292","259.5741664192","-72.1569087900","-78.1529226250","5.9960138350","159.0042445785","130.0983668243","-29.5284449836","-198.3276489200","168.7992039364","5.3563903936","15.6110769654","138.0273766000","0.0094006195","0.0000000000"
"75","855","-1178.4515799569","0.0000407047","0.9989952808","5.6068805292","519.9816246766","318.4995981119","201.4820265646","185.2574057341","251.9840890207","-66.7266832867","-72.7224619054","5.9957786187","156.7015326903","121.9421405035","-26.6595841731","-198.8262968375","172.1667126643","5.4767355918","17.1804120562","134.0443845879","0.0000004545","0.0000000000"
"76","603","-1178.4562989271","0.0000405131","0.9990357939","5.6096937996","519.9844379470","322.5981652877","197.3862726592","189.3559729099","271.0582514651","-81.7022785552","-87.8514756488","6.1491970936","157.0820937444","141.8176642810","-27.8415065604","-189.5343711976","161.6928646372","5.1849146609","14.2082201022","137.6889560953","0.0000028860","0.0000000000"
