" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","49.5158302966"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","54","-38.4873179917","0.0224081851","0.6740629912","1.3875129077","-6.5747792312","-31.2862610460","24.7114818148","-51.8538477889","7.8163825662","-59.6702303551","-62.1568098148","2.4865794597","7.7846975678","-0.7126435997","0.7443285981","-8.5146386893","9.2589672874","0.1363354472","2.4325705712","5.2153782664","0.0004132830","0.0000000000"
"12","783","-38.9920748094","0.0135267537","0.6875897449","1.6884297086","-6.2738624303","-30.8935293358","24.6196669055","-51.4611160786","7.6508717509","-59.1119878295","-61.5825613335","2.4705735040","8.5502540279","-2.0344665931","1.1350843161","-8.9732865295","10.1083708456","0.1883559163","2.7383364697","5.6228143871","0.0007472548","0.0000000000"
"13","196","-39.0155113605","0.0132134193","0.7008031642","1.7024016883","-6.2598904506","-30.8752140636","24.6153236129","-51.4428008064","7.7007855023","-59.1435863088","-61.6092243025","2.4656379938","8.5501335309","-1.9881576987","1.1388096702","-8.9885089266","10.1273185968","0.1906429028","2.7381926664","5.6205525409","0.0007454209","0.0000000000"
"14","828","-39.0560005186","0.0126891052","0.7134922694","1.7265397831","-6.2357523558","-30.8548084001","24.6190560443","-51.4223951430","7.6507751495","-59.0731702925","-61.5587679264","2.4855976339","8.5501664635","-2.0348065156","1.1354152016","-8.9731932209","10.1086084225","0.1883548396","2.7382003448","5.6227746684","0.0008366107","0.0000000000"
"15","885","-39.0675424964","0.0125434898","0.7260357592","1.7334206709","-6.2288714680","-30.8444127739","24.6155413059","-51.4119995168","7.7006829583","-59.1126824752","-61.5990329214","2.4863504463","8.5501393355","-1.9884383467","1.1389819696","-8.9884196749","10.1274016445","0.1906054597","2.7379930313","5.6207021690","0.0008386755","0.0000000000"
"16","845","-39.0887598999","0.0122801531","0.7383159123","1.7460696792","-6.2162224597","-30.8525982414","24.6363757817","-51.4201849843","7.3891246692","-58.8093096535","-61.2850394000","2.4757297465","8.5570978853","-2.2781926137","1.1102193977","-9.0288466408","10.1390660384","0.1919391424","2.7163929503","5.6479465966","0.0008191960","0.0000000000"
"17","823","-39.1035850721","0.0120994406","0.7504153529","1.7549078825","-6.2073842563","-30.8439031713","24.6365189150","-51.4114899142","7.3890352016","-58.8005251158","-61.2669138516","2.4663887358","8.5571819889","-2.2782431929","1.1100964057","-9.0291123633","10.1392087690","0.1919360254","2.7164201966","5.6480039280","0.0008218389","0.0000000000"
"18","0","-39.2091722479","0.0108870286","0.7613023814","1.8178549376","-6.1444372013","-31.0618385350","24.9174013337","-51.6294252779","6.5861493597","-58.2155746375","-60.7566612462","2.5410866086","8.0272453120","-2.8923658901","1.4512699378","-7.9314005531","9.3826704909","0.1488252737","2.7263942406","5.1520251125","0.0000006851","0.0000000000"
"19","1290","-39.2111756767","0.0108652390","0.7721676204","1.8190493055","-6.1432428333","-30.7848658763","24.6416230430","-51.3524526192","7.8380495091","-59.1905021283","-61.6829678144","2.4924656861","8.5360016737","-1.8101623404","1.1122101758","-8.9873860450","10.0995962208","0.1827795470","2.7002950759","5.6523010625","0.0006259883","0.0000000000"
"20","1039","-39.2158810581","0.0108142340","0.7829818544","1.8218544748","-6.1404376641","-30.6896604681","24.5492228041","-51.2572472110","7.5065703994","-58.7638176104","-61.2457625563","2.4819449458","8.6680797888","-2.3550093054","1.1934999160","-8.9288799963","10.1223799123","0.2008406377","2.8159416696","5.6505620861","0.0007353954","0.0000000000"
"21","1271","-39.2459612698","0.0104937833","0.7934756378","1.8397871520","-6.1225049868","-30.9660447968","24.8435398099","-51.5336315397","8.1141892212","-59.6478207609","-62.0989771115","2.4511563506","8.4873773766","-1.2600393321","0.8868511767","-9.4469620023","10.3338131790","0.1991445230","2.9148497219","5.3726174402","0.0007656915","0.0000000000"
"22","1087","-39.2463620070","0.0104895789","0.8039652167","1.8400260563","-6.1222660826","-30.7638430177","24.6415769351","-51.3314297606","7.8383309938","-59.1697607543","-61.6745693566","2.5048086023","8.5362176156","-1.8097113580","1.1118247362","-8.9871226648","10.0989474010","0.1828282765","2.7005887180","5.6522549219","0.0005456992","0.0000000000"
"23","530","-39.2577147261","0.0103711671","0.8143363838","1.8467941152","-6.1154980236","-30.6739269541","24.5584289304","-51.2415136970","7.8051621561","-59.0466758530","-61.5309875317","2.4843116787","8.6424062135","-2.0279236282","1.1906795708","-8.8911567432","10.0818363140","0.1902462644","2.7952533612","5.6563298832","0.0005767047","0.0000000000"
"24","492","-39.2657615589","0.0102880469","0.8246244307","1.8515913307","-6.1107008082","-30.6693415527","24.5586407445","-51.2369282956","7.8051959336","-59.0421242292","-61.5335205518","2.4913963226","8.6424188806","-2.0278774489","1.1906545019","-8.8911335167","10.0817880186","0.1902431905","2.7952172342","5.6563812718","0.0005771841","0.0000000000"
"25","974","-39.2891609136","0.0100501079","0.8346745387","1.8655411352","-6.0967510037","-30.6452657324","24.5485147288","-51.2128524753","7.5064693149","-58.7193217903","-61.2417253700","2.5224035798","8.6681562476","-2.3553529663","1.1936660336","-8.9287554370","10.1224214706","0.2008339017","2.8157674469","5.6507293762","0.0008255227","0.0000000000"
"26","1046","-39.2976579488","0.0099650736","0.8446396123","1.8706067442","-6.0916853947","-30.9227313503","24.8310459555","-51.4903180932","8.1280914287","-59.6184095218","-62.0920984305","2.4736889087","8.5080842464","-1.2994859883","0.9194931706","-9.3698892193","10.2893823899","0.1925008580","2.9324633477","5.3826652677","0.0004547729","0.0000000000"
"27","793","-39.3269062966","0.0096778328","0.8543174451","1.8880434958","-6.0742486431","-30.9178359845","24.8435873414","-51.4854227274","8.1146963435","-59.6001190709","-62.0723064954","2.4721874245","8.4870403489","-1.2592409727","0.8868969672","-9.4478482607","10.3347452280","0.1991451591","2.9149752382","5.3722412496","0.0006787021","0.0000000000"
"28","402","-39.3635266914","0.0093298375","0.8636472826","1.9098751812","-6.0524169577","-30.8827872272","24.8303702695","-51.4503739701","8.1275604852","-59.5779344553","-62.0320958445","2.4541613891","8.5082234080","-1.3003024035","0.9196394806","-9.3693957507","10.2890352314","0.1924604478","2.9322858613","5.3829507206","0.0005263783","0.0000000000"
"29","190","-39.4204538044","0.0088135515","0.8724608341","1.9438129590","-6.0184791799","-30.8201394702","24.8016602903","-51.3877262131","7.5666676006","-58.9543938137","-61.3939527869","2.4395589732","8.4829119936","-1.9120822087","0.9958378156","-9.2065155636","10.2023533792","0.1883906677","2.9012941969","5.3925266123","0.0007005168","0.0000000000"
"30","1035","-39.4532194043","0.0085294500","0.8809902841","1.9633465624","-5.9989455765","-30.8002947784","24.8013492019","-51.3678815213","7.5666579887","-58.9345395100","-61.3974921494","2.4629526394","8.4828615831","-1.9120830649","0.9958794705","-9.2066526810","10.2025321515","0.1883782383","2.9012553769","5.3925273609","0.0007006070","0.0000000000"
"31","1352","-39.9263517499","0.0053142534","0.8863045376","2.2454100569","-5.7168820820","-30.5314963706","24.8146142886","-51.0990831135","8.9022133949","-60.0012965083","-62.4781163764","2.4768198681","8.3057464035","-0.2246714596","0.8211384510","-9.2355431706","10.0566816216","0.1726702049","2.6634614907","5.4691111247","0.0005035832","0.0000000000"
"32","1107","-39.9268948557","0.0053113680","0.8916159056","2.2457338359","-5.7165583030","-30.5383508689","24.8217925659","-51.1059376118","8.7826459197","-59.8885835315","-62.3583187557","2.4697352242","8.2871751816","-0.3811703080","0.8766410462","-9.1305988603","10.0072399064","0.1674607978","2.6605401657","5.4586985437","0.0004756743","0.0000000000"
"33","1070","-39.9480587887","0.0052001397","0.8968160453","2.2583509671","-5.7039411717","-30.5248914512","24.8209502794","-51.0924781941","8.3768987359","-59.4693769300","-61.9436134735","2.4742365436","8.3568579819","-0.8919147485","0.9119555026","-9.1608884525","10.0728439550","0.1767701341","2.7015924669","5.4781095646","0.0003858163","0.0000000000"
"34","768","-39.9508070515","0.0051858680","0.9020019133","2.2599893768","-5.7023027621","-30.5236818021","24.8213790400","-51.0912685450","8.7819074234","-59.8731759683","-62.3575011316","2.4843251632","8.2871767845","-0.3820989867","0.8768296255","-9.1304189979","10.0072486234","0.1674115782","2.6605028923","5.4588552671","0.0004070470","0.0000000000"
"35","1358","-40.0083017781","0.0048961173","0.9068980307","2.2942655442","-5.6680265947","-30.4826317331","24.8146051384","-51.0502184760","8.9027864001","-59.9530048760","-62.4309992705","2.4779943944","8.3054720339","-0.2238510338","0.8211653999","-9.2360264740","10.0571918739","0.1726484234","2.6634977550","5.4687451179","0.0005807375","0.0000000000"
"36","468","-40.0270947777","0.0048049638","0.9117029945","2.3054692152","-5.6568229236","-30.4655009380","24.8086780144","-51.0330876809","8.9979088486","-60.0309965295","-62.5285257170","2.4975291876","8.3222571681","-0.1760637464","0.8517154269","-9.1967507866","10.0484662134","0.1712591896","2.6828261915","5.4677209511","0.0004508360","0.0000000000"
"37","1008","-40.0312615283","0.0047849844","0.9164879788","2.3079532733","-5.6543388655","-30.4751204283","24.8207815627","-51.0427071712","8.6339021294","-59.6766093006","-62.1658720443","2.4892627437","8.2870518250","-0.5342968096","0.8811471140","-9.1274026314","10.0085497454","0.1675233447","2.6602555280","5.4588832816","0.0003896706","0.0000000000"
"38","1037","-40.0549571919","0.0046729338","0.9211609126","2.3220797260","-5.6402124129","-30.4604535898","24.8202411769","-51.0280403327","8.3769910849","-59.4050314176","-61.8713253421","2.4662939245","8.3566605728","-0.8917969281","0.9121274402","-9.1611475315","10.0732749717","0.1767225790","2.7016019318","5.4779520409","0.0003840211","0.0000000000"
"39","1219","-40.0554312691","0.0046707190","0.9258316316","2.3223623528","-5.6399297861","-30.4597969201","24.8198671339","-51.0273836629","9.2310881510","-60.2584718140","-62.7411830567","2.4827112427","8.3184764425","0.0747591819","0.8378525267","-9.2341695797","10.0720221064","0.1718563288","2.6791532755","5.4670160878","0.0004507503","0.0000000000"
"40","68","-40.0584330768","0.0046567194","0.9304883510","2.3241519163","-5.6381402226","-30.4578776746","24.8197374520","-51.0254644174","9.2311194536","-60.2565838711","-62.7502500449","2.4936661739","8.3186277808","0.0747570945","0.8377345784","-9.2339792604","10.0717138388","0.1718292316","2.6790696035","5.4672771960","0.0004517496","0.0000000000"
"41","1293","-40.0715801778","0.0045958977","0.9350842488","2.3319897174","-5.6303024214","-30.4392413471","24.8089389256","-51.0068280900","8.9986981213","-60.0055262113","-62.4841630519","2.4786368407","8.3219273492","-0.1749697268","0.8517404989","-9.1972396218","10.0489801207","0.1712804701","2.6826159933","5.4675091843","0.0005217015","0.0000000000"
"42","494","-40.1094320557","0.0044251857","0.9395094344","2.3545555662","-5.6077365727","-30.4290453289","24.8213087562","-50.9966320718","8.6338550671","-59.6304871389","-62.1196374462","2.4891503073","8.2872120035","-0.5344649349","0.8811079985","-9.1272136228","10.0083216213","0.1675510551","2.6603462523","5.4589223614","0.0003923347","0.0000000000"
"43","88","-40.4121600165","0.0032693274","0.9427787618","2.5350304529","-5.4272616860","-30.2904142597","24.8631525737","-50.8580010026","9.4426492991","-60.3006503017","-62.7658894099","2.4652391082","8.2935075797","0.5270318143","0.6221099051","-9.5639225311","10.1860324362","0.1847084319","2.7745650408","5.3333133776","0.0009207293","0.0000000000"
"44","262","-40.4154659696","0.0032585370","0.9460372988","2.5370013364","-5.4252908025","-30.2883583880","24.8630675855","-50.8559451309","9.4432923054","-60.2992374363","-62.7626564390","2.4634190027","8.2937143831","0.5277295520","0.6218483702","-9.5645036452","10.1863520154","0.1847442722","2.7748882458","5.3331599734","0.0009218917","0.0000000000"
"45","1338","-40.6025053346","0.0027026667","0.9487399655","2.6485070860","-5.3137850529","-30.2474598297","24.9336747769","-50.8150465726","8.4194430197","-59.2344895923","-61.6554852467","2.4209956544","8.9612661607","-1.5811898748","1.0393667338","-10.0015945144","11.0409612482","0.2311381076","3.0789533826","5.6504914167","0.0006832537","0.0000000000"
"46","544","-40.6585425981","0.0025553819","0.9512953474","2.6819143694","-5.2803777694","-30.2131200120","24.9327422426","-50.7807067549","8.4195953915","-59.2003021465","-61.6322454584","2.4319433120","8.9610051993","-1.5811177114","1.0397079036","-10.0017595995","11.0414675031","0.2311024333","3.0788346741","5.6503857662","0.0006823257","0.0000000000"
"47","1294","-40.6719477428","0.0025213552","0.9538167027","2.6899060064","-5.2723861324","-30.2496587070","24.9772725746","-50.8172454499","8.9573574362","-59.7746028862","-62.1814407222","2.4068378360","8.9480613644","-0.9401653680","0.9494614398","-10.1765843202","11.1260457600","0.2317096842","3.0801560495","5.6355231272","0.0006725035","0.0000000000"
"48","712","-40.6884672380","0.0024800459","0.9562967485","2.6997543007","-5.2625378382","-30.2392880195","24.9767501813","-50.8068747624","8.9573105007","-59.7641852631","-62.1873373247","2.4231520617","8.9480986291","-0.9404996741","0.9497115457","-10.1758596041","11.1255711498","0.2316822201","3.0798899666","5.6357676773","0.0007587651","0.0000000000"
"49","204","-40.8009647575","0.0022161679","0.9585129164","2.7668210395","-5.1954710994","-30.3725202414","25.1770491420","-50.9401069843","8.8973949064","-59.8375018907","-62.2448718068","2.4073699161","8.9322773001","-0.8460916890","0.8112092953","-10.4104307210","11.2216400163","0.2403941208","3.2397707041","5.4515140218","0.0005984534","0.0000000000"
"50","696","-40.8229197252","0.0021680422","0.9606809586","2.7799097555","-5.1823823834","-30.0476126725","24.8652302891","-50.6151994154","8.4735472787","-59.0887466941","-61.5299195878","2.4411728938","9.0803202849","-1.7721075243","1.1653345181","-9.8303763347","10.9957108528","0.2402908428","3.2246311429","5.6146248835","0.0007734157","0.0000000000"
"51","1081","-40.8343399803","0.0021434235","0.9628243821","2.7867180769","-5.1755740620","-30.0903327209","24.9147586589","-50.6579194638","8.7737425442","-59.4316620080","-61.8904371529","2.4587751449","9.0618871098","-1.3711186179","1.0829740523","-9.9905282824","11.0735023347","0.2390151671","3.2210135561","5.6010888519","0.0007695346","0.0000000000"
"52","444","-40.8774361344","0.0020530124","0.9648773945","2.8124103635","-5.1498817754","-30.0644299370","24.9145481616","-50.6320166799","8.7737869701","-59.4058036501","-61.8361371821","2.4303335320","9.0620315665","-1.3708770312","1.0826324348","-9.9905647051","11.0731971399","0.2389887631","3.2209332642","5.6014260082","0.0006835310","0.0000000000"
"53","1056","-40.9015511548","0.0020040961","0.9668814906","2.8267868207","-5.1355053182","-30.3120039293","25.1764986111","-50.8795906722","8.8970324781","-59.7766231503","-62.1903290385","2.4137058882","8.9323412911","-0.8465248031","0.8112159901","-10.4097736957","11.2209896857","0.2403763968","3.2397216260","5.4516450260","0.0005982424","0.0000000000"
"54","1090","-40.9028528539","0.0020014891","0.9688829796","2.8275628442","-5.1347292947","-30.2781874019","25.1434581071","-50.8457741448","8.6465038541","-59.4916302737","-61.9227124774","2.4310822038","8.9239427938","-1.1710633896","0.8936244499","-10.2239411465","11.1175655964","0.2307964962","3.2320462792","5.4605821219","0.0005178966","0.0000000000"
"55","522","-40.9706196421","0.0018703483","0.9707533279","2.8679628237","-5.0943293152","-29.9598154051","24.8654860899","-50.5274021480","8.4735486040","-59.0009507520","-61.4543541255","2.4534033735","9.0802938888","-1.7721156323","1.1653703476","-9.8303985271","10.9957688747","0.2403355479","3.2248029438","5.6143823867","0.0007730103","0.0000000000"
"56","1142","-41.0129404270","0.0017928452","0.9725461731","2.8931928647","-5.0690992741","-30.2119842761","25.1428850020","-50.7795710190","8.6462163189","-59.4257873380","-61.8682461869","2.4424588489","8.9238694306","-1.1714277790","0.8937746673","-10.2233465609","11.1171212282","0.2307925798","3.2318847045","5.4606726620","0.0005194842","0.0000000000"
"57","1105","-41.4809537297","0.0011227607","0.9736689338","3.1722045807","-4.7900875582","-29.7383516644","24.9482641061","-50.3059384073","9.5310200259","-59.8369584332","-62.3126985311","2.4757400980","8.7788456462","-0.1774860482","0.9296604279","-9.8739089956","10.8035694235","0.2043015710","2.8476214258","5.7263142844","0.0006083650","0.0000000000"
"58","964","-41.5319211973","0.0010669703","0.9747359040","3.2025894448","-4.7597026941","-29.7078109416","24.9481082475","-50.2753976845","9.5301443456","-59.8055420301","-62.2690475078","2.4635054777","8.7792651950","-0.1787758281","0.9296549787","-9.8733180061","10.8029729849","0.2043095008","2.8476400146","5.7267827553","0.0005329243","0.0000000000"
"59","229","-41.5606112655","0.0010367938","0.9757726978","3.2196933713","-4.7425987676","-29.6105817006","24.8679829330","-50.1781684435","9.7636570630","-59.9418255065","-62.3919207748","2.4500952683","8.8826545069","-0.1221317493","1.0031343054","-9.7819008762","10.7850351816","0.2117465129","2.9403997470","5.7299717996","0.0005364474","0.0000000000"
"60","1179","-41.6103959851","0.0009864411","0.9767591389","3.2493731261","-4.7129190128","-29.5839405664","24.8710215536","-50.1515273093","9.4169134907","-59.5684408000","-62.0440757351","2.4756349352","8.9391268377","-0.6136748458","1.0914614988","-9.7105588048","10.8020203036","0.2163964887","2.9793872876","5.7428455943","0.0004974672","0.0000000000"
"61","882","-41.6265538115","0.0009706304","0.9777297693","3.2590058071","-4.7032863318","-29.5740815263","24.8707951945","-50.1416682692","9.4162943955","-59.5579626647","-62.0223261175","2.4643634528","8.9393401994","-0.6145350130","1.0914892090","-9.7101940136","10.8016832226","0.2163981440","2.9794547974","5.7430608793","0.0004263788","0.0000000000"
"62","94","-41.7419895939","0.0008648101","0.9785945794","3.3278242265","-4.6344679124","-29.7864805689","25.1520126564","-50.3540673118","9.2636449416","-59.6183086716","-62.0887904973","2.4704818257","8.8010055195","-0.3744307598","0.8370701819","-10.1715111816","11.0085813635","0.2180945999","3.1286828548","5.4536547566","0.0005733081","0.0000000000"
"63","752","-41.7728002017","0.0008385711","0.9794331505","3.3461923380","-4.6160998009","-29.7407493947","25.1246495938","-50.3083361376","10.4001324055","-60.7084685431","-63.1492280040","2.4407594610","8.7358653384","0.8921491098","0.7721179572","-10.1629667011","10.9350846583","0.2102029960","3.0584164149","5.4665331532","0.0007127744","0.0000000000"
"64","1059","-41.8031040655","0.0008135403","0.9802466908","3.3642583481","-4.5980337908","-29.7088437804","25.1108099896","-50.2764305233","9.7955481709","-60.0719786943","-62.5194937710","2.4475150768","8.7383856755","0.2414361683","0.8157263271","-10.0958847036","10.9116110308","0.2096538411","3.0620364373","5.4661439677","0.0005514294","0.0000000000"
"65","575","-41.8126877577","0.0008057809","0.9810524717","3.3699717806","-4.5923203583","-29.7172198577","25.1248994994","-50.2848066006","10.4006522688","-60.6859307258","-63.1350597231","2.4491289973","8.7355814151","0.8928377244","0.7722331294","-10.1637611894","10.9359943188","0.2102118645","3.0584802970","5.4661802293","0.0007090242","0.0000000000"
"66","1350","-41.8139847958","0.0008047364","0.9818572081","3.3707450253","-4.5915471136","-29.7428679535","25.1513208399","-50.3104546964","9.2631482401","-59.5736029364","-62.0309963073","2.4573933708","8.8008311602","-0.3750516026","0.8373686825","-10.1712315086","11.0086001911","0.2180297040","3.1285221376","5.4537826943","0.0004966242","0.0000000000"
"67","568","-41.9649584407","0.0006919690","0.9825491770","3.4607497655","-4.5015423734","-29.4734643073","24.9719219339","-50.0410510502","10.3155263762","-60.3565774264","-62.8162313046","2.4596538782","8.7966981598","0.7771142844","0.7417139320","-10.1912579703","10.9329719024","0.2158780191","2.9991997897","5.5805079297","0.0011124213","0.0000000000"
"68","400","-41.9736929305","0.0006859513","0.9832351283","3.4659569358","-4.4963352030","-29.7479178601","25.2515826571","-50.3155046030","9.7727152878","-60.0882198908","-62.5350008431","2.4467809522","8.7414186387","0.4792503118","0.5520463373","-10.6271104248","11.1791567622","0.2269347171","3.1551389500","5.3583613245","0.0009836471","0.0000000000"
"69","242","-41.9841989118","0.0006787824","0.9839139108","3.4722202020","-4.4900719369","-29.6496410553","25.1595691184","-50.2172277982","10.3744725864","-60.5917003846","-62.9987713746","2.4070709900","8.7324287564","0.9924676596","0.6495761704","-10.4145496945","11.0641258648","0.2139540845","3.0658433725","5.4519000339","0.0007312656","0.0000000000"
"70","728","-41.9874954263","0.0006765485","0.9845904593","3.4741854585","-4.4881066804","-29.4599064799","24.9717997994","-50.0274932228","10.3145060047","-60.3419992275","-62.7736529573","2.4316537298","8.7966338309","0.7759701834","0.7419019904","-10.1903229501","10.9322249405","0.2158854798","2.9989184224","5.5807241238","0.0011058049","0.0000000000"
"71","700","-42.0202074368","0.0006547753","0.9852452346","3.4936871139","-4.4686050249","-29.3659205795","24.8973155545","-49.9335073223","10.2737348628","-60.2072421851","-62.6305243083","2.4232821232","8.9118486917","0.5526315155","0.8092546556","-10.1353345251","10.9445891807","0.2287987706","3.1001495306","5.5818934751","0.0010069154","0.0000000000"
"72","1021","-42.0816792419","0.0006157372","0.9858609718","3.5303342641","-4.4319578747","-29.6839543082","25.2519964335","-50.2515410511","9.7720536661","-60.0235947172","-62.4415123426","2.4179176254","8.7412367685","0.4785211468","0.5522957508","-10.6263205752","11.1786163259","0.2269293189","3.1548996657","5.3584234016","0.0009843823","0.0000000000"
"73","969","-42.0832082307","0.0006147965","0.9864757683","3.5312457891","-4.4310463498","-29.3276708713","24.8966245216","-49.8952576142","10.2735792090","-60.1688368233","-62.6215195567","2.4526827335","8.9119287626","0.5523209421","0.8093295044","-10.1351188437","10.9444483480","0.2288004017","3.1000291368","5.5820941603","0.0010050638","0.0000000000"
"74","576","-42.0900649619","0.0006105954","0.9870863638","3.5353335112","-4.4269586277","-29.5870976046","25.1601389770","-50.1546843475","10.3751079181","-60.5297922656","-62.9369736218","2.4071813562","8.7322272590","0.9934461013","0.6494345577","-10.4154191358","11.0648536935","0.2139605575","3.0658598811","5.4515847646","0.0008220558","0.0000000000"
"75","379","-42.0916229008","0.0006096449","0.9876960087","3.5362622951","-4.4260298438","-29.3804971013","24.9544672576","-49.9480838442","10.7177745754","-60.6658584196","-63.0991187964","2.4332603768","8.7993561962","1.2008568129","0.7175615663","-10.2342483346","10.9518099009","0.2182362019","3.0016073409","5.5784342047","0.0010784487","0.0000000000"
