" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","49.5158302966"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"14","1183","-39.0671369717","0.0125390817","0.7125720841","1.7333218276","-6.2291132264","-30.8447391252","24.6156258988","-51.4123258681","7.7007732011","-59.1130990691","-61.5829218311","2.4698227619","8.5501157414","-1.9881299980","1.1387874577","-8.9884533526","10.1272408103","0.1906313978","2.7380642624","5.6206725665","0.0007475147","0.0000000000"
"15","1343","-39.0682762449","0.0125248044","0.7250968884","1.7340010189","-6.2284340351","-30.8481400695","24.6197060344","-51.4157268124","7.6507949415","-59.0665217538","-61.5594143572","2.4928926034","8.5503147679","-2.0347986368","1.1352788104","-8.9731970443","10.1084758548","0.1883573660","2.7382502423","5.6228701269","0.0008370326","0.0000000000"
"16","972","-39.0925246248","0.0122247508","0.7373216392","1.7484569800","-6.2139780740","-30.8501440934","24.6361660194","-51.4177308363","7.3891013636","-58.8068321999","-61.2848162428","2.4779840430","8.5573670530","-2.2782660409","1.1100003514","-9.0286919403","10.1386922918","0.1919490990","2.7163857054","5.6482140097","0.0008182390","0.0000000000"
"17","531","-39.1091796761","0.0120228331","0.7493444723","1.7583860876","-6.2040489664","-30.8404265883","24.6363776219","-51.4080133312","7.3891139290","-58.7971272602","-61.2669500221","2.4698227619","8.5572293625","-2.2782070289","1.1100915954","-9.0288045284","10.1388961239","0.1919357183","2.7163380551","5.6481362587","0.0008193304","0.0000000000"
"18","0","-39.2091722479","0.0108787900","0.7602232623","1.8179978527","-6.1444372013","-31.0618385350","24.9174013337","-51.6294252779","6.5861493597","-58.2155746375","-60.7566612462","2.5410866086","8.0272453120","-2.8923658901","1.4512699378","-7.9314005531","9.3826704909","0.1488252737","2.7263942406","5.1520251125","0.0000006851","0.0000000000"
"19","509","-39.2211601377","0.0107491549","0.7709724172","1.8251445762","-6.1372904778","-30.9805196877","24.8432292099","-51.5481064305","8.1141514444","-59.6622578750","-62.1353084780","2.4730506030","8.4873022188","-1.2600602943","0.8869095200","-9.4468151555","10.3337246755","0.1991364537","2.9148124067","5.3725872084","0.0007661500","0.0000000000"
"20","494","-39.2367121506","0.0105832771","0.7815556943","1.8344160943","-6.1280189597","-30.7694169122","24.6413979525","-51.3370036551","7.8382915039","-59.1752951590","-61.6692623292","2.4939671702","8.5360452871","-1.8097305444","1.1119767612","-8.9874077954","10.0993845567","0.1828089638","2.7006243153","5.6520660892","0.0005459188","0.0000000000"
"21","847","-39.2458137374","0.0104873895","0.7920430838","1.8398421139","-6.1225929401","-30.9659220083","24.8433290682","-51.5335087512","8.1142534350","-59.6477621862","-62.0989185368","2.4511563506","8.4874121589","-1.2599335873","0.8867748634","-9.4471140948","10.3338889582","0.1991390515","2.9149258573","5.3725809678","0.0007662822","0.0000000000"
"22","181","-39.2471762417","0.0104731101","0.8025161939","1.8406543871","-6.1217806669","-30.7631986924","24.6414180255","-51.3307854353","7.8383340886","-59.1685101270","-61.6733187293","2.5048086023","8.5359867268","-1.8096809046","1.1120282664","-8.9875800302","10.0996082966","0.1828005419","2.7006004936","5.6520392155","0.0005464759","0.0000000000"
"23","93","-39.2565707406","0.0103751812","0.8128913751","1.8462550298","-6.1161800242","-30.6647983913","24.5486183671","-51.2323851342","7.5064578996","-58.7388430338","-61.2751003578","2.5362573240","8.6680668711","-2.3553068880","1.1936979165","-8.9287872481","10.1224851646","0.2008146813","2.8157154995","5.6507099074","0.0008267829","0.0000000000"
"24","1038","-39.2626860346","0.0103119275","0.8232033027","1.8499007353","-6.1125343187","-30.6608888833","24.5483545646","-51.2284756262","7.5066445893","-58.7351202155","-61.2500174375","2.5148972219","8.6678880242","-2.3548881867","1.1936447518","-8.9290231835","10.1226679353","0.2008238688","2.8157801975","5.6505465528","0.0007374051","0.0000000000"
"25","1351","-39.2656766499","0.0102811346","0.8334844373","1.8516836263","-6.1107514277","-30.6696432851","24.5588918574","-51.2372300280","7.8051124068","-59.0423424349","-61.5320217444","2.4896793096","8.6426414246","-2.0279924895","1.1904634717","-8.8909838117","10.0814472834","0.1903058473","2.7952619922","5.6564974532","0.0005761319","0.0000000000"
"26","565","-39.2978589364","0.0099555316","0.8434399689","1.8708694805","-6.0915655735","-30.9226786162","24.8311130426","-51.4902653591","8.1280878678","-59.6183532269","-62.0903251225","2.4719718956","8.5080778128","-1.2994293398","0.9194393949","-9.3698635432","10.2893029381","0.1924965216","2.9324633102","5.3826617983","0.0004561827","0.0000000000"
"27","399","-39.3625377656","0.0093320014","0.8527719703","1.9094285364","-6.0530065176","-30.8833767871","24.8303702695","-51.4509635300","8.1275604852","-59.5785240152","-62.0326854044","2.4541613891","8.5082234080","-1.3003024035","0.9196394806","-9.3693957507","10.2890352314","0.1924604478","2.9322858613","5.3829507206","0.0005263783","0.0000000000"
"28","1069","-39.3684510216","0.0092769818","0.8620489521","1.9129537946","-6.0494812595","-30.6080673913","24.5585861319","-51.1756541342","7.8048772265","-58.9805313608","-61.4632343223","2.4827029615","8.6423923016","-2.0284221585","1.1909070834","-8.8910678313","10.0819749147","0.1902324586","2.7950133691","5.6564885178","0.0006579560","0.0000000000"
"29","957","-39.4201207485","0.0088098157","0.8708587678","1.9437573189","-6.0186777351","-30.8201140482","24.8014363130","-51.3877007911","7.5667221899","-58.9544229810","-61.3939819542","2.4395589732","8.4828964700","-1.9119634309","0.9957891508","-9.2068626340","10.2026517848","0.1883633420","2.9013072321","5.3925236092","0.0007022867","0.0000000000"
"30","490","-39.4537879025","0.0085181516","0.8793769194","1.9638283945","-5.9986066595","-30.8001926701","24.8015860107","-51.3677794130","7.5667462833","-58.9345256964","-61.3974783358","2.4629526394","8.4828238777","-1.9119429669","0.9958653726","-9.2068300490","10.2026954217","0.1883822064","2.9013581195","5.3923830384","0.0007005134","0.0000000000"
"31","1221","-39.9234553276","0.0053256350","0.8847025544","2.2438262353","-5.7186088187","-30.5331688915","24.8145600727","-51.1007556344","8.9023190862","-60.0030747205","-62.4779641170","2.4748893964","8.3054309934","-0.2244464896","0.8213345824","-9.2357673810","10.0571019634","0.1726277252","2.6632987940","5.4690035943","0.0005008799","0.0000000000"
"32","1360","-39.9257987317","0.0053131695","0.8900157238","2.2452232836","-5.7172117704","-30.5393362430","24.8221244726","-51.1069229859","8.7825122446","-59.8894352305","-62.3574534417","2.4680182112","8.2870753042","-0.3812174583","0.8766543987","-9.1308176908","10.0074720895","0.1674585265","2.6605341436","5.4586061773","0.0004764568","0.0000000000"
"33","1120","-39.9501573380","0.0051853116","0.8952010354","2.2597449575","-5.7026900966","-30.5239276047","24.8212375081","-51.0915143476","8.7820162161","-59.8735305637","-62.3578557269","2.4843251632","8.2870928667","-0.3820797804","0.8770031298","-9.1304201219","10.0074232518","0.1673722113","2.6603725002","5.4589417421","0.0004064131","0.0000000000"
"34","1240","-39.9508958824","0.0051814834","0.9003825189","2.2601852495","-5.7022498045","-30.5231428754","24.8208930709","-51.0907296183","8.3770574363","-59.4677870546","-61.9439540698","2.4761670152","8.3569360119","-0.8917857971","0.9119072215","-9.1610562211","10.0729634426","0.1767638622","2.7017119259","5.4780750758","0.0003851480","0.0000000000"
"35","443","-40.0130775375","0.0048691030","0.9052516219","2.2972555853","-5.6651794687","-30.4860345441","24.8208550754","-51.0536212870","8.6339506532","-59.6875719402","-62.1768346839","2.4892627437","8.2869379487","-0.5342285848","0.8812412893","-9.1273807581","10.0086220474","0.1675456145","2.6602517158","5.4587512311","0.0003893874","0.0000000000"
"36","460","-40.0340526651","0.0047680366","0.9100196585","2.3097601580","-5.6526748960","-30.4676145916","24.8149396956","-51.0352013345","8.9029631623","-59.9381644968","-62.4161588913","2.4779943944","8.3053955480","-0.2235487549","0.8211163692","-9.2360366580","10.0571530271","0.1726904053","2.6635001030","5.4686263571","0.0005786826","0.0000000000"
"37","598","-40.0431046010","0.0047250714","0.9147447299","2.3151565776","-5.6472784764","-30.4562468081","24.8089683317","-51.0238335510","8.9981581848","-60.0219917358","-62.5212379364","2.4992462006","8.3221705103","-0.1757350111","0.8517226856","-9.1969367741","10.0486594597","0.1712807955","2.6828065253","5.4676337348","0.0004494547","0.0000000000"
"38","1040","-40.0530171709","0.0046784652","0.9194231951","2.3210660745","-5.6413689795","-30.4621874346","24.8208184551","-51.0297741775","8.3769490757","-59.4067232532","-61.8730171777","2.4662939245","8.3567934175","-0.8918307650","0.9119864232","-9.1609824178","10.0729688410","0.1767977061","2.7015980151","5.4780150249","0.0003826714","0.0000000000"
"39","694","-40.0568779255","0.0046604376","0.9240836327","2.3233677094","-5.6390673446","-30.4583329557","24.8192656111","-51.0259196986","9.2309779035","-60.2568976021","-62.7396088448","2.4827112427","8.3186094979","0.0745590567","0.8378093489","-9.2341321064","10.0719414553","0.1717918305","2.6791513741","5.4672131646","0.0004531286","0.0000000000"
"40","406","-40.0586378370","0.0046522428","0.9287358755","2.3244169016","-5.6380181524","-30.4580156086","24.8199974562","-51.0256023515","9.2311627545","-60.2567651060","-62.7504312799","2.4936661739","8.3184904903","0.0748360243","0.8378362399","-9.2342135968","10.0720498367","0.1718312342","2.6791587252","5.4670485977","0.0004519332","0.0000000000"
"41","187","-40.1087947799","0.0044246558","0.9331605313","2.3543185617","-5.6081164923","-30.4292254031","24.8211089108","-50.9968121460","8.6338710356","-59.6306831815","-62.1181164758","2.4874332943","8.2871368712","-0.5343022710","0.8810364353","-9.1271695051","10.0082059405","0.1675571761","2.6602745468","5.4589140822","0.0003910661","0.0000000000"
"42","1009","-40.1310596218","0.0043272302","0.9374877615","2.3675920130","-5.5948430410","-30.4040502148","24.8092071738","-50.9716369577","8.9982421365","-59.9698790942","-62.4515230436","2.4816439495","8.3220708968","-0.1755843989","0.8517556386","-9.1969720539","10.0487276925","0.1712951401","2.6827665139","5.4675608260","0.0004484169","0.0000000000"
"43","1262","-40.4129310129","0.0032643356","0.9407520971","2.5356330068","-5.4268020472","-30.2898055219","24.8630034747","-50.8573922648","9.4429055722","-60.3002978370","-62.7639302983","2.4636324613","8.2935744758","0.5272448496","0.6220862468","-9.5641805752","10.1862668219","0.1847530316","2.7746502878","5.3332518665","0.0009192899","0.0000000000"
"44","784","-40.4151783641","0.0032570078","0.9440091049","2.5369727920","-5.4254622620","-30.2888941800","24.8634319180","-50.8564809229","9.4433314354","-60.2998123583","-62.7650514665","2.4652391082","8.2937281105","0.5277370169","0.6218663080","-9.5644698269","10.1863361349","0.1847592584","2.7749147554","5.3331304357","0.0009236610","0.0000000000"
"45","1347","-40.6002049195","0.0027068412","0.9467159461","2.6472785812","-5.3151564728","-30.2482508021","24.9330943294","-50.8158375450","8.4194984963","-59.2353360413","-61.6563316957","2.4209956544","8.9611642777","-1.5811866464","1.0395208651","-10.0015069879","11.0410278530","0.2311050113","3.0788349284","5.6505419004","0.0006824376","0.0000000000"
"46","461","-40.6564650849","0.0025587585","0.9492747046","2.6808187503","-5.2816163037","-30.2144286215","24.9328123178","-50.7820153644","8.4195592969","-59.2015746613","-61.6335179733","2.4319433120","8.9610918575","-1.5811941028","1.0396615422","-10.0015652111","11.0412267533","0.2311040017","3.0787023392","5.6506044812","0.0006810353","0.0000000000"
"47","144","-40.6688438398","0.0025272795","0.9518019842","2.6881984928","-5.2742365613","-30.2512139303","24.9769773691","-50.8188006732","8.9575892268","-59.7763899000","-62.1854820325","2.4090921325","8.9479412353","-0.9399706554","0.9496186469","-10.1765888333","11.1262074802","0.2317367056","3.0801728252","5.6353603865","0.0006713180","0.0000000000"
"48","712","-40.6886025175","0.0024778339","0.9542798181","2.6999778642","-5.2624571898","-30.2392073710","24.9767501813","-50.8067941139","8.9573105007","-59.7641046146","-62.1872566763","2.4231520617","8.9480986291","-0.9404996741","0.9497115457","-10.1758596041","11.1255711498","0.2316822201","3.0798899666","5.6357676773","0.0007587651","0.0000000000"
"49","781","-40.8007279115","0.0022150154","0.9564948335","2.7668227561","-5.1956122979","-30.3720480427","25.1764357448","-50.9396347856","8.8967396527","-59.8363744383","-62.2437443544","2.4073699161","8.9325302830","-0.8469484459","0.8111578156","-10.4094296103","11.2205874259","0.2403834038","3.2397571032","5.4517932116","0.0005965644","0.0000000000"
"50","700","-40.8220279621","0.0021683344","0.9586631679","2.7795210355","-5.1829140186","-30.0481443077","24.8652302891","-50.6157310506","8.4735472787","-59.0892783293","-61.5304512230","2.4411728938","9.0803202849","-1.7721075243","1.1653345181","-9.8303763347","10.9957108528","0.2402908428","3.2246311429","5.6146248835","0.0007734157","0.0000000000"
"51","1264","-40.8392568240","0.0021312964","0.9607944643","2.7897922271","-5.1726428269","-30.0876154259","24.9149725990","-50.6552021688","8.7736669068","-59.4288690756","-61.8910782466","2.4622091710","9.0624279811","-1.3711641238","1.0824030494","-9.9901290063","11.0725320557","0.2390334960","3.2210719519","5.6015520034","0.0007705299","0.0000000000"
"52","740","-40.8808182932","0.0020445321","0.9628389964","2.8145695930","-5.1478654610","-30.0620951958","24.9142297347","-50.6296819387","8.7736363658","-59.4022953932","-61.8494804343","2.4471850411","9.0621021246","-1.3712401670","1.0827744082","-9.9900273814","11.0728017896","0.2390091673","3.2210481540","5.6012753641","0.0007694391","0.0000000000"
"53","1088","-40.8963769431","0.0020129682","0.9648519646","2.8238450678","-5.1385899862","-30.3155588341","25.1769688478","-50.8831455770","8.8974608905","-59.7806064675","-62.1943123557","2.4137058882","8.9322705340","-0.8459983220","0.8111886785","-10.4105109684","11.2216996469","0.2403704155","3.2397953061","5.4515063998","0.0005984126","0.0000000000"
"54","1190","-40.9015324419","0.0020026170","0.9668545816","2.8269185799","-5.1355164741","-30.2783023862","25.1427859122","-50.8458891291","8.6463489269","-59.4922380560","-61.9233202598","2.4310822038","8.9239017446","-1.1712714202","0.8937186024","-10.2236187115","11.1173373139","0.2307944249","3.2319932123","5.4605953426","0.0005187647","0.0000000000"
"55","260","-40.9067008960","0.0019922933","0.9688468749","2.8299998155","-5.1324352385","-29.9977848916","24.8653496531","-50.5653716345","8.4738266002","-59.0391982347","-61.4922829867","2.4530847520","9.0801282221","-1.7715425420","1.1652409201","-9.8303862109","10.9956271310","0.2403096291","3.2249871404","5.6141440002","0.0006874524","0.0000000000"
"56","892","-41.0131753577","0.0017910677","0.9706379426","2.8934758366","-5.0689592174","-30.2118506082","25.1428913908","-50.7794373511","8.6462617479","-59.4256990990","-61.8681579480","2.4424588489","8.9238705916","-1.1713945857","0.8937857420","-10.2233796955","11.1171654375","0.2307890803","3.2319201419","5.4606427916","0.0005185778","0.0000000000"
"57","782","-41.5174719214","0.0010816800","0.9717196225","3.1941182516","-4.7683168024","-29.7160865232","24.9477697208","-50.2836732661","9.5300606196","-59.8137338856","-62.2789563763","2.4652224907","8.7788823418","-0.1786338614","0.9298121391","-9.8737089602","10.8035210993","0.2042851359","2.8476593278","5.7264067694","0.0005311088","0.0000000000"
"58","88","-41.5485245276","0.0010486071","0.9727682297","3.2126306334","-4.7498044206","-29.7082316251","24.9584272045","-50.2758183680","9.3183637307","-59.5941820987","-62.0479248517","2.4537427530","8.8278459463","-0.5232896818","1.0138074662","-9.8056821383","10.8194896045","0.2082729228","2.8831496077","5.7359106177","0.0005127980","0.0000000000"
"59","279","-41.5629566839","0.0010335822","0.9738018118","3.2212345356","-4.7412005184","-29.6999428835","24.9587423651","-50.2675296264","9.3178697292","-59.5853993556","-62.0434372429","2.4580378873","8.8279414153","-0.5238972196","1.0138255335","-9.8053941088","10.8192196423","0.2082733324","2.8830638355","5.7361656069","0.0004386405","0.0000000000"
"60","163","-41.5635277147","0.0010329921","0.9748348040","3.2215749624","-4.7408600916","-29.6088798393","24.8680197478","-50.1764665822","9.7635027315","-59.9399693137","-62.3917815951","2.4518122813","8.8824480719","-0.1222254911","1.0032801507","-9.7820389170","10.7853190678","0.2117712205","2.9405651954","5.7295761409","0.0005355150","0.0000000000"
"61","1254","-41.5927503384","0.0010032422","0.9758380461","3.2389963783","-4.7234386757","-29.6709635251","24.9475248494","-50.2385502680","9.5302463635","-59.7687966315","-62.2363837848","2.4675871533","8.7790400194","-0.1785534223","0.9297597664","-9.8734575173","10.8032172837","0.2042850358","2.8476097804","5.7266149859","0.0005302174","0.0000000000"
"62","1091","-41.6065368379","0.0009895059","0.9768275520","3.2472153645","-4.7152196895","-29.5826231669","24.8674034774","-50.1502099098","9.7633674446","-59.9135773544","-62.3820224829","2.4684451285","8.8827387008","-0.1224610849","1.0030898287","-9.7818293607","10.7849191893","0.2117644192","2.9405592316","5.7298787605","0.0005362894","0.0000000000"
"63","928","-41.6078815575","0.0009881762","0.9778157282","3.2480170352","-4.7144180188","-29.5851277361","24.8707097172","-50.1527144789","9.4169070924","-59.5696215713","-62.0469735195","2.4773519482","8.9390795550","-0.6136497405","1.0914772778","-9.7105093341","10.8019866119","0.2163756440","2.9793152250","5.7428922617","0.0004964244","0.0000000000"
"64","408","-41.6262430500","0.0009701973","0.9787859255","3.2589634581","-4.7034715959","-29.5741309945","24.8706593985","-50.1417177374","9.4162840023","-59.5580017396","-62.0223651924","2.4643634528","8.9391608953","-0.6144412913","1.0915643983","-9.7102861816","10.8018505800","0.2163756688","2.9793888078","5.7429700910","0.0004263277","0.0000000000"
"65","1004","-41.6924685601","0.0009080269","0.9796939524","3.2984445863","-4.6639904677","-29.7745734742","25.1105830065","-50.3421602171","9.7958287102","-60.1379889273","-62.5743460209","2.4363570936","8.7383203455","0.2418263017","0.8156820630","-10.0962939397","10.9119760027","0.2096435326","3.0620856835","5.4660393920","0.0005517374","0.0000000000"
"66","835","-41.7628482927","0.0008463172","0.9805402697","3.3404023038","-4.6220327502","-29.7468220820","25.1247893318","-50.3144088249","10.3999484041","-60.7143572291","-63.1533996770","2.4390424479","8.7362019162","0.8918656681","0.7718808198","-10.1626900173","10.9345708372","0.2101786616","3.0584275737","5.4668832379","0.0007124430","0.0000000000"
"67","863","-41.8038174040","0.0008123450","0.9813526147","3.3648265285","-4.5976085256","-29.7086297411","25.1110212156","-50.2762164840","9.7956275583","-60.0718440423","-62.5193591191","2.4475150768","8.7384770840","0.2415745056","0.8155759687","-10.0959081314","10.9114841001","0.2096672023","3.0621605122","5.4660966583","0.0005527112","0.0000000000"
"68","1272","-41.8140771471","0.0008040532","0.9821566678","3.3709429968","-4.5914920572","-29.7431194663","25.1516274090","-50.3107062092","9.2632069275","-59.5739131367","-62.0313065075","2.4573933708","8.8008851267","-0.3749348107","0.8372566115","-10.1714026558","11.0086592673","0.2180610810","3.1285523751","5.4537775955","0.0004940751","0.0000000000"
"69","434","-41.8546187401","0.0007721075","0.9829287754","3.3951123513","-4.5673227027","-29.6928426408","25.1255199381","-50.2604293837","10.4013066438","-60.6617360275","-63.0998101341","2.4380741066","8.7357457717","0.8936662098","0.7718946623","-10.1640242122","10.9359188745","0.2101927711","3.0584557136","5.4662945372","0.0008027498","0.0000000000"
"70","1295","-41.8691048332","0.0007610033","0.9836897787","3.4037484086","-4.5586866454","-29.7101244647","25.1514378192","-50.2777112076","9.2630234510","-59.5407346586","-61.9783818479","2.4376471893","8.8011790954","-0.3752281932","0.8370725488","-10.1710887797","11.0081613286","0.2180775691","3.1286240817","5.4539816220","0.0004958226","0.0000000000"
"71","400","-41.9736477695","0.0006854632","0.9843752419","3.4660729277","-4.4963621263","-29.7479447833","25.2515826571","-50.3155315262","9.7727152878","-60.0882468141","-62.5350277663","2.4467809522","8.7414186387","0.4792503118","0.5520463373","-10.6271104248","11.1791567622","0.2269347171","3.1551389500","5.3583613245","0.0009836471","0.0000000000"
"72","1322","-41.9816915497","0.0006799716","0.9850552134","3.4708683233","-4.4915667307","-29.6508846088","25.1593178781","-50.2184713517","10.3744136026","-60.5928849542","-62.9982389312","2.4053539770","8.7322954457","0.9924492051","0.6496689518","-10.4147491106","11.0644180623","0.2139357379","3.0656554759","5.4519743164","0.0007299154","0.0000000000"
"73","567","-41.9873699334","0.0006761214","0.9857313348","3.4742535595","-4.4881814945","-29.4598897556","24.9717082611","-50.0274764985","10.3146698322","-60.3421463307","-62.7738000606","2.4316537298","8.7966423968","0.7761847346","0.7418427008","-10.1904342789","10.9322769797","0.2159194768","2.9989946362","5.5806234899","0.0011047938","0.0000000000"
"74","283","-41.9932330633","0.0006721688","0.9864035036","3.4777489344","-4.4846861197","-29.4560609794","24.9713748598","-50.0236477223","10.3143431882","-60.3379909105","-62.7847718628","2.4467809522","8.7969086727","0.7755790674","0.7418554482","-10.1903404126","10.9321958608","0.2158834464","2.9991286491","5.5808972944","0.0009992828","0.0000000000"
"75","1228","-42.0159360333","0.0006570805","0.9870605841","3.4912835809","-4.4711514732","-29.3676893884","24.8965379152","-49.9352761313","10.2738955125","-60.2091716438","-62.6305232953","2.4213516515","8.9114970333","0.5527985911","0.8095998881","-10.1355351593","10.9451350474","0.2287394283","3.0999222125","5.5818301632","0.0010052293","0.0000000000"
