" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","302.5549258214"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"24","22641","-1137.7251448662","0.0090365259","0.3979895193","0.8780490529","497.8966934866","305.9919251055","191.9047683811","175.4324614332","250.9519334984","-75.5194720651","-81.6903158395","6.1708437744","149.7723356599","126.5091835133","-25.3295856748","-181.6730524782","156.3434668033","4.5732724719","11.7450134820","133.4527146828","0.0013350231","0.0000000000"
"25","20212","-1137.7431070843","0.0088756590","0.4068651783","0.8887574436","497.9074018773","305.8751541500","192.0322477272","175.3156904778","250.6766964082","-75.3610059304","-81.4976022582","6.1365963278","150.7324643330","126.1987463410","-26.2545142658","-182.1339965077","155.8794822419","4.5076736175","11.5833383195","134.6410406975","0.0004116985","0.0000000000"
"26","25468","-1137.8167923056","0.0082451682","0.4151103465","0.9326857677","497.9513302013","306.1507759077","191.8005542937","175.5913122354","251.3594457871","-75.7681335517","-81.8255955968","6.0574620451","151.9686082303","127.2704696419","-27.8796320851","-181.6783143579","153.7986822728","4.4234035571","10.9188382153","136.6258617380","0.0005047199","0.0000000000"
"27","25406","-1137.8319030616","0.0081215141","0.4232318606","0.9416942252","497.9603386588","306.0309740611","191.9293645977","175.4715103889","251.7856521673","-76.3141417784","-82.4743495439","6.1602077655","149.7314620912","127.4836150624","-25.4294249864","-181.8345302233","156.4051052369","4.5631212600","11.7479467610","133.4189861048","0.0014079655","0.0000000000"
"28","14740","-1137.8446028879","0.0080190245","0.4312508851","0.9492653782","497.9679098118","305.9441384845","192.0237713273","175.3846748123","250.6734110739","-75.2887362617","-81.4724345022","6.1836982405","149.4833168449","125.7785200892","-24.5884258602","-180.3650357229","155.7766098627","4.5835939363","11.7249099093","133.1748092025","0.0000037967","0.0000000000"
"29","18052","-1137.8595799001","0.0078998183","0.4391507034","0.9581941028","497.9768385364","305.8215425348","192.1552960016","175.2620788625","251.2102938871","-75.9482150245","-82.1039312314","6.1557162069","149.6063284298","126.2784005680","-24.6744351107","-179.8214982529","155.1470631423","4.5602592311","11.3091850378","133.7367767011","0.0001074597","0.0000000000"
"30","4882","-1137.8677537741","0.0078355094","0.4469862128","0.9630670553","497.9817114890","305.4096522349","192.5720592540","174.8501885627","235.6473217611","-60.7973219001","-66.9285456055","6.1312237054","151.3232235867","108.1602556446","-23.8361574701","-185.7502940147","161.9141365446","4.9735635121","12.3132651681","134.0076590044","0.0287359020","0.0000000000"
"31","20207","-1137.9347764136","0.0073275649","0.4543137777","1.0030234018","498.0216678354","306.0786792248","191.9429886106","175.5192155525","250.7272945186","-75.2080789661","-81.3654766267","6.1573976607","150.6603808818","126.4147111236","-26.3477974869","-181.9368268003","155.5890293134","4.4905900939","11.5009152965","134.6684389430","0.0004365484","0.0000000000"
"32","17302","-1137.9370091077","0.0073112229","0.4616250007","1.0043544490","498.0229988826","305.9535363035","192.0694625791","175.3940726312","250.5531046431","-75.1590320119","-81.3598354942","6.2008034823","149.5670425235","125.4849517919","-24.4988896724","-180.2239934692","155.7251037969","4.5883508853","11.7151730356","133.2635082407","0.0000103620","0.0000000000"
"33","22766","-1137.9662290726","0.0071006803","0.4687256810","1.0217742798","498.0404187134","305.9512579083","192.0891608051","175.3917942360","251.7927403815","-76.4009461455","-82.5421672440","6.1412210985","149.4122770385","127.1013642258","-24.7209008828","-179.7761005594","155.0551996766","4.5583261977","11.3352361111","133.5185931798","0.0001215499","0.0000000000"
"34","20240","-1138.0609518687","0.0064589567","0.4751846376","1.0782444051","498.0968888388","306.0063977290","192.0904911097","175.4469340568","250.8183257567","-75.3713916999","-81.5291571651","6.1577654652","149.3819422734","126.1211642758","-24.6847807925","-179.7894688712","155.1046880787","4.5648071219","11.3503343429","133.4667128686","0.0000879400","0.0000000000"
"35","26092","-1138.0654618374","0.0064298926","0.4816145302","1.0809330768","498.0995775104","305.7195221729","192.3800553375","175.1600585006","250.1743176739","-75.0142591733","-81.1154269711","6.1011677979","151.5719151838","125.9903481262","-27.3879456361","-181.6369609026","154.2490152665","4.4364886820","10.9349048565","136.2000398174","0.0004818279","0.0000000000"
"36","15066","-1138.1124720589","0.0061346167","0.4877491469","1.1089587814","498.1276032150","305.9997595673","192.1278436477","175.4402958951","251.0492244707","-75.6089285757","-81.8022166479","6.1932880722","149.5660985489","125.9985968091","-24.5154708873","-180.3076218114","155.7921509241","4.5954434172","11.7658076747","133.2048433843","0.0000040728","0.0000000000"
"37","17607","-1138.1157469655","0.0061145593","0.4938637062","1.1109111561","498.1295555897","305.0280673773","193.1014882124","174.4686037050","249.4847038935","-75.0161001885","-81.2026734786","6.1865732900","150.5868292841","125.5001248797","-26.6022502703","-182.1895840900","155.5873338197","4.5002742102","11.3003234457","134.7859409906","0.0002906375","0.0000000000"
"38","20602","-1138.1205753297","0.0060851072","0.4999488134","1.1137896430","498.1324340766","304.0803762296","194.0520578471","173.5209125573","246.4020729684","-72.8811604111","-79.0625491059","6.1813886948","150.5109395461","121.8500139314","-25.9588805091","-185.3576093227","159.3987288136","4.6728581908","12.2243214576","133.6130521528","0.0007077448","0.0000000000"
"39","20021","-1138.2108321656","0.0055599410","0.5055087544","1.1675973329","498.1862417666","306.2773099636","191.9089318030","175.7178462913","250.5734265003","-74.8555802090","-81.0243725021","6.1687922931","149.3824376294","125.7373690375","-24.5463801665","-180.1182176831","155.5718375166","4.5837772891","11.7307872212","133.0678586522","0.0000144669","0.0000000000"
"40","17801","-1138.2230330513","0.0054925170","0.5110012714","1.1748710365","498.1935154702","306.0742355137","192.1192799565","175.5147718414","250.9360112347","-75.4212393933","-81.5726195363","6.1513801430","149.7911299071","126.0955461771","-24.9506648495","-180.1831019328","155.2324370833","4.5682217425","11.6615913582","133.5613026929","0.0000141135","0.0000000000"
"41","25330","-1138.2529424452","0.0053306715","0.5163319429","1.1927018787","498.2113463123","305.4885701166","192.7227761958","174.9291064443","248.1462346965","-73.2171282522","-79.3438467879","6.1267185357","151.4047360790","123.1075434124","-26.3660447949","-183.3187798115","156.9527350166","4.5702353458","12.1792954451","134.6523233560","0.0028819321","0.0000000000"
"42","25510","-1138.2651833218","0.0052658172","0.5215977601","1.1999994233","498.2186438570","305.9325965297","192.2860473273","175.3731328574","250.1174630699","-74.7491532322","-80.8787097293","6.1295564971","151.7391984110","124.6213369506","-26.2430722917","-181.8288732393","155.5858009476","4.5153591875","11.4819726494","135.7415375971","0.0003289770","0.0000000000"
"43","25560","-1138.2759574867","0.0052093869","0.5268071470","1.2064225703","498.2250670039","306.2653303872","191.9597366167","175.7058667150","251.5435588055","-75.8376920905","-82.0200394479","6.1823473574","150.6041676231","127.7577752176","-26.8183840352","-181.7867775930","154.9683935578","4.4869903332","11.0465404193","135.0703651797","0.0002716910","0.0000000000"
"44","20363","-1138.3478356229","0.0048480863","0.5316552333","1.2492735790","498.2679180127","305.2592012988","193.0087167139","174.6997376265","249.4975013075","-74.7977636810","-80.9938918455","6.1961281645","150.5615195682","125.5694447896","-26.6334630503","-182.1209977985","155.4875347482","4.5042376654","11.3260259520","134.7310103375","0.0002456134","0.0000000000"
"45","18065","-1138.3515678036","0.0048300261","0.5364852593","1.2514985631","498.2701429967","305.1338693810","193.1362736157","174.5744057087","250.2399049054","-75.6654991967","-81.8511172148","6.1856180181","150.8103643207","125.9540248026","-26.5244842179","-182.0700698400","155.5455856221","4.5119010803","11.3543039322","134.9439004523","0.0002588558","0.0000000000"
"46","20018","-1138.3627097561","0.0047765088","0.5412617682","1.2581409711","498.2767854047","306.2308042605","192.0459811442","175.6713405882","250.9807870105","-75.3094464223","-81.4574201423","6.1479737200","150.6800509514","126.5124281952","-26.2116921361","-181.8537744904","155.6420823542","4.5047620961","11.5767653764","134.5981192203","0.0004042587","0.0000000000"
"47","25421","-1138.3707174411","0.0047384128","0.5460001810","1.2629148480","498.2815592817","306.1042365648","192.1773227169","175.5447728925","251.5225519623","-75.9777790698","-82.1398082289","6.1620291591","149.7910343006","126.6889453496","-24.9574276879","-180.2677897135","155.3103620256","4.5760462355","11.7137830242","133.5011989739","0.0000060671","0.0000000000"
"48","25625","-1138.3774754173","0.0047064987","0.5507066796","1.2669436962","498.2855881299","305.1765821029","193.1090060270","174.6171184306","249.8828843409","-75.2657659102","-81.4367035706","6.1709376603","150.6361814764","125.7884873202","-26.5417844557","-182.0800316547","155.5382471990","4.5142753905","11.3820263885","134.7396239645","0.0002557330","0.0000000000"
"49","25454","-1138.4217008087","0.0045028875","0.5552095671","1.2933091911","498.3119536247","305.3134080718","192.9985455530","174.7539443995","250.5709534344","-75.8170090349","-81.9989011088","6.1818920739","150.5650752009","126.5915457124","-26.5856674789","-182.0460499779","155.4603824990","4.5076825542","11.3412628718","134.7159103113","0.0002194636","0.0000000000"
"50","26013","-1138.4682918016","0.0042979057","0.5595074728","1.3210849676","498.3397294012","306.0813028819","192.2584265194","175.5218392096","251.9552255435","-76.4333863339","-82.5705277237","6.1371413898","149.9753047725","126.9171238036","-24.9372030327","-179.7112080861","154.7740050534","4.5605377768","11.2575397831","134.1571467900","0.0000804226","0.0000000000"
"51","19974","-1138.4758918988","0.0042653650","0.5637728379","1.3256158562","498.3442602899","306.5094849629","191.8347753270","175.9500212906","250.6484843698","-74.6984630792","-80.8360200029","6.1375569237","150.1904406095","125.7029695060","-25.2449257457","-179.8009704017","154.5560446561","4.5331211301","11.4498683519","134.2072620957","0.0001890317","0.0000000000"
"52","25306","-1138.4905702073","0.0042032139","0.5679760518","1.3343665050","498.3530109387","305.5621720811","192.7908388576","175.0027084088","250.9207329276","-75.9180245188","-82.0577521413","6.1397276225","150.8615601025","126.5447864230","-26.4856135978","-181.7200812041","155.2344676063","4.4616224261","11.4075327464","134.9919331703","0.0004717597","0.0000000000"
"53","25360","-1138.5140898625","0.0041055093","0.5720815611","1.3483880282","498.3670324618","306.5805736082","191.7864588536","176.0211099359","253.4712167915","-77.4501068556","-83.5193523691","6.0692455136","151.6687179098","129.6898810875","-27.8873822058","-182.3026510545","154.4152688487","4.4583898297","11.0333550601","136.1766995625","0.0002734575","0.0000000000"
"54","25922","-1138.5204413694","0.0040795158","0.5761610769","1.3521745548","498.3708189884","305.2410588113","193.1297601771","174.6815951390","250.3599047609","-75.6783096218","-81.8091442008","6.1308345790","150.6922116728","126.8643191124","-27.1966260243","-182.6315942604","155.4349682361","4.4940732759","11.2498064093","134.9481309428","0.0002010447","0.0000000000"
"55","25862","-1138.5316712363","0.0040339596","0.5801950365","1.3588693740","498.3775138076","307.0640898836","191.3134239240","176.5046262113","253.1127339121","-76.6081077008","-82.6966395635","6.0885318627","150.8559132983","129.7902110134","-27.5333903996","-181.7891852661","154.2557948664","4.4516489378","11.1815233614","135.2221197563","0.0006212428","0.0000000000"
"56","25419","-1138.5453820061","0.0039790284","0.5841740649","1.3670432130","498.3856876467","306.5591133956","191.8265742511","175.9996497233","251.5065066983","-75.5068569749","-81.6391710979","6.1323141230","150.2578312041","126.4592653140","-25.2105898199","-180.0180884738","154.8074986539","4.5493652282","11.5810166544","134.1274442778","0.0000050437","0.0000000000"
"57","26124","-1138.6012415169","0.0037628556","0.5879369205","1.4003445270","498.4189889607","306.1025266489","192.3164623118","175.5430629766","250.6731428454","-75.1300798688","-81.2798801723","6.1498003035","151.0059742709","125.7864387157","-26.1192701412","-181.5749157676","155.4556456264","4.5221218794","11.5304578929","134.9520345867","0.0013599120","0.0000000000"
"58","17670","-1138.6865835742","0.0034550471","0.5913919676","1.4512222130","498.4698666467","306.6089501530","191.8609164936","176.0494864808","253.6898988036","-77.6404123229","-83.8352054745","6.1947931516","149.2213576851","129.0133198403","-24.5447787217","-180.1479644722","155.6031857505","4.5935768525","11.8183265555","132.8094454337","0.0000088434","0.0000000000"
"59","25369","-1138.6917771646","0.0034371495","0.5948291171","1.4543184339","498.4729628676","306.5295265506","191.9434363170","175.9700628783","250.4824875600","-74.5124246817","-80.6163633533","6.1039386717","151.3219175402","126.5588061745","-27.3982361548","-181.7326150566","154.3343789018","4.4514722027","11.1791749158","135.6908713200","0.0003991017","0.0000000000"
"60","6882","-1138.7005224836","0.0034072216","0.5982363387","1.4595320602","498.4781764939","305.0911948168","193.3869816770","174.5317311446","235.8376703340","-61.3059391894","-67.4713260197","6.1653868303","151.5243383241","109.3158576686","-25.0025256587","-186.2654189513","161.2628932926","5.0064759667","13.3135892454","133.1182146761","0.0860584359","0.0000000000"
"61","9603","-1138.7341925921","0.0032944099","0.6015307487","1.4796048972","498.4982493309","304.5067494539","193.9914998769","173.9472857816","239.8092516640","-65.8619658823","-71.9878845032","6.1259186208","150.9952248860","114.1101923947","-25.2961656168","-185.7110341002","160.4148684834","4.9690023888","13.2139301784","132.7678044022","0.0444879166","0.0000000000"
"62","20454","-1138.7595084457","0.0032120560","0.6047428046","1.4946972455","498.5133416792","306.7099168607","191.8034248185","176.1504531884","255.0268352581","-78.8763820697","-85.0262292238","6.1498471540","149.4786537436","130.9742362982","-25.4260547837","-181.7292848978","156.3032301142","4.5774833057","11.8849527777","133.0146903984","0.0015272619","0.0000000000"
"63","22671","-1138.7624241918","0.0032027041","0.6079455087","1.4964355023","498.5150799360","305.6105625993","192.9045173367","175.0510989270","247.8145781539","-72.7634792268","-78.9097542878","6.1462750610","150.7007332227","121.6838918111","-24.5700468799","-181.1362856107","156.5662387308","4.6184085267","11.7857590059","134.2964904737","0.0000752163","0.0000000000"
"64","12490","-1138.7862006849","0.0031274531","0.6110729619","1.5106101425","498.5292545761","306.0419254213","192.4873291548","175.4824617490","238.9463836163","-63.4639218673","-69.5834516079","6.1195297407","151.0541881960","111.7016817849","-23.8094863647","-185.6526257410","161.8431393763","4.9899111566","12.4519069364","133.5847242605","0.0276458426","0.0000000000"
"65","25563","-1138.8070555754","0.0030629059","0.6141358677","1.5230430343","498.5416874680","306.5724428656","191.9692446024","176.0129791933","250.9863892132","-74.9734100199","-81.1117026618","6.1382926419","150.1180224535","125.7315046561","-24.8631378964","-180.1004364466","155.2372985502","4.5735766288","11.8055606128","133.7388810934","0.0000041185","0.0000000000"
"66","4946","-1138.8128368730","0.0030452494","0.6171811171","1.5264896239","498.5451340575","306.0858367536","192.4592973039","175.5263730814","248.1445200381","-72.6181469567","-78.7936585895","6.1755116328","150.5721146660","122.0656524227","-24.4932470506","-182.0075858094","157.5143387588","4.7565029485","11.6109305494","134.2045369625","0.0001442055","0.0000000000"
"67","20577","-1138.8213173891","0.0030195333","0.6202006504","1.5315453848","498.5501898184","304.3014760985","194.2487137199","173.7420124263","247.2683593499","-73.5130311333","-79.6704275583","6.1573964250","150.3369910796","122.8296642941","-25.8982960237","-185.4587332711","159.5604372474","4.6862537388","12.2997194120","133.3494901444","0.0015277845","0.0000000000"
"68","25762","-1138.8368411512","0.0029730207","0.6231736711","1.5408000608","498.5594444945","306.3426923244","192.2167521701","175.7832286521","250.3481003349","-74.5643244545","-80.6727049620","6.1083805075","152.1144452079","125.0566653451","-26.8230102182","-181.9366825122","155.1136722940","4.5350268710","10.8995192231","136.6798168464","0.0000822675","0.0000000000"
"69","20443","-1138.8524471595","0.0029269839","0.6261006550","1.5501037689","498.5687482026","306.3125532390","192.2561949635","175.7530895667","248.2967342059","-72.5436446392","-78.7116048260","6.1679601868","151.0694744091","121.6107186883","-24.3834588914","-181.3629345958","156.9794757044","4.6918348144","11.6267900767","134.7508443207","0.0000051973","0.0000000000"
"70","20444","-1138.8772643227","0.0028552384","0.6289558934","1.5648988169","498.5835432506","306.4212474325","192.1622958181","175.8617837602","248.9973816523","-73.1355978921","-79.2530916846","6.1174937925","151.2256275774","122.6898853829","-24.9181313080","-181.2311170515","156.3129857435","4.6537570411","11.5148338078","135.0570327623","0.0000039663","0.0000000000"
"71","25449","-1138.9425396977","0.0026748143","0.6316307077","1.6038135108","498.6224579444","306.8342430999","191.7882148445","176.2747794276","251.9253414498","-75.6505620222","-81.7974059909","6.1468439686","151.2492682352","127.7877393162","-27.1116661016","-181.4908424724","154.3791763708","4.4741236662","11.0452666988","135.7296909514","0.0001869188","0.0000000000"
"72","25389","-1138.9512389531","0.0026516464","0.6342823541","1.6089996757","498.6276441093","306.5341872791","192.0934568302","175.9747236068","252.3242257400","-76.3495021332","-82.4687757437","6.1192736105","150.4531901850","127.4598804367","-25.5888448818","-179.6776378916","154.0887930098","4.5262842266","11.3607041858","134.5660023827","0.0001993900","0.0000000000"
"73","20404","-1138.9617083190","0.0026240301","0.6369063842","1.6152411131","498.6338855468","304.7344891296","193.8993964172","174.1750254573","249.2379594261","-75.0629339688","-81.2335141170","6.1705801482","150.1958995003","125.0445744782","-26.0025145523","-185.3354143733","159.3328998210","4.6841201059","12.3529606860","133.1581009680","0.0007177404","0.0000000000"
"74","23633","-1138.9715199988","0.0025984099","0.6395047940","1.6210904631","498.6397348968","304.7625799858","193.8771549110","174.2031163135","247.6103416933","-73.4072253798","-79.5523932563","6.1451678765","151.0872707525","122.7894417807","-26.2663708399","-184.9659795194","158.6996086795","4.6516642289","12.1912089339","134.2436503614","0.0007472283","0.0000000000"
"75","20370","-1138.9893196584","0.0025525682","0.6420573623","1.6317019427","498.6503463763","307.0941597458","191.5561866306","176.5346960735","249.7664879030","-73.2317918295","-79.3820220040","6.1502301745","151.3893797390","125.7330934070","-27.3559852431","-181.1523957063","153.7964104632","4.4467001477","11.8199108310","135.1225694075","0.0001993528","0.0000000000"
