" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","45.1224593979"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"20","2627","-144.2187222560","0.0109681038","0.3787228867","0.9313116996","59.0774197748","21.6787938249","37.3986259499","-2.4657645255","48.9270041012","-51.3927686266","-53.9281445658","2.5353759391","3.1887593348","44.7642134085","0.9740313579","-8.0486412709","9.0226726289","0.1995563841","0.6790004322","2.3102025184","0.0000000000","0.0000000000"
"21","971","-144.2195094324","0.0109594734","0.3896823601","0.9317809842","59.0778890594","21.6782901472","37.3995989122","-2.4662682032","49.1843759915","-51.6506441947","-54.1965497331","2.5459055384","3.2172082006","45.0395954127","0.9275723781","-8.1230081657","9.0505805438","0.2048423448","0.6756025963","2.3367632596","0.0000000000","0.0000000000"
"22","2553","-144.2239088471","0.0109113640","0.4005937242","0.9344037478","59.0805118230","21.6892079026","37.3913039204","-2.4553504478","49.2404027417","-51.6957531895","-54.2177294832","2.5219762937","3.2250326677","45.0750215544","0.9403485196","-8.1322407760","9.0725892956","0.2044992347","0.6975774044","2.3229560286","0.0000000000","0.0000000000"
"23","1285","-144.2490542945","0.0106404138","0.4112341380","0.9493945064","59.0955025816","21.6957570559","37.3997455257","-2.4488012944","49.1841743530","-51.6329756474","-54.1753129853","2.5423373379","3.2172976617","45.0392544530","0.9276222383","-8.1232086510","9.0508308893","0.2048376608","0.6755551824","2.3369048185","0.0000000000","0.0000000000"
"24","1578","-144.2721473698","0.0103975094","0.4216316473","0.9631617188","59.1092697940","21.7216283439","37.3876414501","-2.4229300064","49.0313661301","-51.4542961365","-53.9738098252","2.5195136887","3.2264849219","44.8397982932","0.9650829150","-8.0928173022","9.0579002172","0.2037641230","0.7017425444","2.3209782545","0.0000000000","0.0000000000"
"25","2123","-144.2759558554","0.0103579859","0.4319896333","0.9654321930","59.1115402681","21.7232394949","37.3883007733","-2.4213188555","49.0929945496","-51.5143134051","-54.0355978099","2.5212844048","3.2276833534","44.9037710674","0.9615401289","-8.0942134202","9.0557535491","0.2035506533","0.7022700085","2.3218626916","0.0000000000","0.0000000000"
"26","2605","-144.3206976392","0.0099047657","0.4418943990","0.9921055414","59.1382136165","21.7465654560","37.3916481605","-2.3979928943","49.2401896496","-51.6381825439","-54.1637694872","2.5255869433","3.2250396050","45.0748662660","0.9402837786","-8.1319868113","9.0722705899","0.2045661868","0.6976036907","2.3228697274","0.0000000000","0.0000000000"
"27","1819","-144.3319771628","0.0097936724","0.4516880714","0.9988299640","59.1449380391","21.7614328685","37.3835051706","-2.3831254818","49.5012623695","-51.8843878513","-54.4061011690","2.5217133177","3.2234379445","45.3406443770","0.9371800480","-8.1432333516","9.0804133997","0.2063519053","0.6950612091","2.3220248301","0.0000000000","0.0000000000"
"28","1991","-144.3388537376","0.0097265565","0.4614146279","1.0029295161","59.1490375912","21.7607325401","37.3883050511","-2.3838258102","49.0930089714","-51.4768347817","-54.0017136050","2.5248788233","3.2277503803","44.9038682418","0.9613903494","-8.0940300533","9.0554204027","0.2035766671","0.7023072351","2.3218664780","0.0000000000","0.0000000000"
"29","2015","-144.3469319900","0.0096482994","0.4710629273","1.0077454626","59.1538535378","21.7865493991","37.3673041387","-2.3580089512","49.0267558130","-51.3847647643","-53.8865748089","2.5018100446","3.2498744607","44.7912253242","0.9856560281","-8.0775238624","9.0631798904","0.2101311435","0.7241134040","2.3156299132","0.0000000000","0.0000000000"
"30","2008","-144.3741327981","0.0093893951","0.4804523224","1.0239615490","59.1700696242","21.7826014151","37.3874682091","-2.3619569352","49.0313885456","-51.3933454809","-53.9275674943","2.5342220134","3.2264199650","44.8398756168","0.9650929638","-8.0928903279","9.0579832917","0.2036941621","0.7017061329","2.3210196700","0.0000000000","0.0000000000"
"31","1457","-144.4648049747","0.0085754948","0.4890278172","1.0780168493","59.2241249244","21.6999634822","37.5241614422","-2.4445948682","49.5330553802","-51.9776502484","-54.5074936502","2.5298434019","3.3411328266","45.4593928641","0.7325296894","-8.5198055411","9.2523352305","0.2121339614","0.8933508294","2.2356480359","0.0000000000","0.0000000000"
"32","1941","-144.4997288456","0.0082811746","0.4973089918","1.0988371317","59.2449452069","21.8506011081","37.3943440988","-2.2939572423","49.0857999789","-51.3797572212","-53.9300414831","2.5502842618","3.3902010089","44.7719859225","0.9236130475","-8.1257822471","9.0493952946","0.2022596101","0.7637018736","2.4242395252","0.0000000000","0.0000000000"
"33","2767","-144.5085466874","0.0082084735","0.5055174653","1.1040939933","59.2502020685","21.8559023999","37.3942996686","-2.2886559505","49.0979688516","-51.3870926412","-53.9271625988","2.5400699575","3.3910454676","44.7870443291","0.9198790549","-8.1274104186","9.0472894735","0.2019946783","0.7641599166","2.4248908728","0.0000000000","0.0000000000"
"34","2579","-144.5362106936","0.0079845065","0.5135019718","1.1205862208","59.2666942960","21.8705395472","37.3961547487","-2.2740188031","49.2238725151","-51.4978913183","-54.0141435430","2.5162522248","3.4100026400","44.9418154046","0.8720544705","-8.2132683831","9.0853228536","0.2075426587","0.7530926094","2.4493673719","0.0000000000","0.0000000000"
"35","2772","-144.5511654166","0.0078659888","0.5213679606","1.1295016574","59.2756097326","21.8795356120","37.3960741206","-2.2650227383","49.2237682598","-51.4887909981","-54.0029964358","2.5142054376","3.4100921991","44.9416707372","0.8720053235","-8.2133786710","9.0853839944","0.2075502410","0.7531720324","2.4493699257","0.0000000000","0.0000000000"
"36","2524","-144.5640386729","0.0077653769","0.5291333375","1.1371762027","59.2832842779","21.8890115187","37.3942727592","-2.2555468316","49.0979593351","-51.3535061668","-53.8738047278","2.5202985611","3.3908904339","44.7870329752","0.9200359260","-8.1275231593","9.0475590853","0.2019722567","0.7642161655","2.4247020117","0.0000000000","0.0000000000"
"37","1243","-144.5693923558","0.0077239146","0.5368572521","1.1403678647","59.2864759399","21.8922769360","37.3941990039","-2.2522814144","49.0858699114","-51.3381513257","-53.9208133863","2.5826620606","3.3903471181","44.7720410574","0.9234817358","-8.1256060037","9.0490877395","0.2022847219","0.7637700112","2.4242923851","0.0000000000","0.0000000000"
"38","2509","-144.6475095526","0.0071435090","0.5440007611","1.1869383639","59.3330464391","21.9476610751","37.3853853639","-2.1968972752","49.3332050804","-51.5301023556","-54.0599486401","2.5298462845","3.4291470521","45.0078682102","0.8961898181","-8.1873639970","9.0835538151","0.2058786677","0.7865769772","2.4366914072","0.0000000000","0.0000000000"
"39","2706","-144.6682928290","0.0069965757","0.5509973367","1.1993285622","59.3454366374","21.8212858228","37.5241508146","-2.3232725275","49.5318043259","-51.8550768534","-54.3808452324","2.5257683790","3.3415438125","45.4582213515","0.7320391618","-8.5180512206","9.2500903824","0.2121327910","0.8934501231","2.2359608984","0.0000000000","0.0000000000"
"40","2266","-144.6689512607","0.0069919704","0.5579893071","1.1997210940","59.3458291692","21.9911256315","37.3547035377","-2.1534327188","49.2342507840","-51.3876835028","-53.9372817397","2.5495982369","3.4743190841","44.8159900633","0.9439416365","-8.1465911213","9.0905327578","0.2139894064","0.8150854328","2.4452442449","0.0000000000","0.0000000000"
"41","1959","-144.6884354488","0.0068570561","0.5648463633","1.2113368253","59.3574449005","21.9721602111","37.3852846894","-2.1723981392","49.3332363608","-51.5056345001","-54.0497850476","2.5441505475","3.4291472723","45.0079005340","0.8961885545","-8.1873637497","9.0835523042","0.2059205243","0.7865203904","2.4367063576","0.0000000000","0.0000000000"
"42","2331","-144.7104402181","0.0067078162","0.5715541795","1.2244552311","59.3705633063","21.9895425747","37.3810207316","-2.1550157756","49.4436674746","-51.5986832502","-54.1213907079","2.5227074577","3.4281256612","45.1190063469","0.8965354664","-8.2010629652","9.0975984316","0.2076307401","0.7846298686","2.4358650526","0.0000000000","0.0000000000"
"43","1869","-144.7168699401","0.0066648252","0.5782190047","1.2282883867","59.3743964618","21.9935376857","37.3808587761","-2.1510206646","49.4436547315","-51.5946753961","-54.1197989922","2.5251235961","3.4279145887","45.1190500987","0.8966900441","-8.2011424337","9.0978324779","0.2075834093","0.7844708149","2.4358603645","0.0000000000","0.0000000000"
"44","2588","-144.7285343794","0.0065875354","0.5848065401","1.2352422814","59.3813503566","21.9596256394","37.4217247171","-2.1849327109","49.0916142385","-51.2765469494","-53.7849518861","2.5084049367","3.6007444869","44.5423565020","0.9485132496","-8.2372593331","9.1857725827","0.2194917266","0.8523852151","2.5288675452","0.0000000000","0.0000000000"
"45","2189","-144.7595235311","0.0063865239","0.5911930640","1.2537168340","59.3998249092","21.7639770880","37.6358478212","-2.3805812623","49.5336142232","-51.9141954855","-54.4202735300","2.5060780445","3.5710452777","45.2235032513","0.7390656942","-8.6642071890","9.4032728832","0.2289530916","1.0758399910","2.2662521951","0.0000000000","0.0000000000"
"46","1540","-144.7641916598","0.0063567803","0.5975498443","1.2564997946","59.4026078698","21.7669911916","37.6356166782","-2.3775671588","49.5334737006","-51.9110408594","-54.4303671623","2.5193263029","3.5708023118","45.2233735618","0.7392978270","-8.6639742557","9.4032720828","0.2290006952","1.0756943503","2.2661072664","0.0000000000","0.0000000000"
"47","536","-144.7698797191","0.0063207252","0.6038705695","1.2598907991","59.4059988742","21.9838800928","37.4221187815","-2.1606782576","49.0916024211","-51.2522806787","-53.7613080500","2.5090273713","3.6008907321","44.5423294013","0.9483822877","-8.2371356074","9.1855178950","0.2195565968","0.8525381079","2.5287960274","0.0000000000","0.0000000000"
"48","1565","-144.7698967775","0.0063206174","0.6101911869","1.2599009687","59.4060090438","22.0512310428","37.3547780011","-2.0933273076","49.2342496877","-51.3275769953","-53.8654240327","2.5378470374","3.4743782961","44.8160328717","0.9438385198","-8.1464311087","9.0902696286","0.2140080858","0.8150223428","2.4453478676","0.0000000000","0.0000000000"
"49","2510","-144.8267931158","0.0059710366","0.6161622235","1.2938203998","59.4399284749","21.8243347446","37.6155937303","-2.3202236057","48.9196780926","-51.2399016984","-53.7448601425","2.5049584441","3.5438458424","44.5535369711","0.8222952791","-8.5011579551","9.3234532342","0.2240165031","1.0438367790","2.2759925604","0.0000000000","0.0000000000"
"50","2599","-144.8274772793","0.0059669528","0.6221291764","1.2942282720","59.4403363472","21.8069983415","37.6333380056","-2.3375600088","49.1752577525","-51.5128177613","-54.0317209382","2.5189031769","3.5749231385","44.8382739693","0.7620606448","-8.6336692261","9.3957298709","0.2286425303","1.0799398511","2.2663407571","0.0000000000","0.0000000000"
"51","2190","-144.8290002015","0.0059578726","0.6280870489","1.2951361803","59.4412442554","21.8076513701","37.6335928854","-2.3369069803","49.1753813102","-51.5122882905","-54.0184604808","2.5061721903","3.5749378213","44.8384007181","0.7620427707","-8.6336157261","9.3956584968","0.2286907257","1.0800753598","2.2661717358","0.0000000000","0.0000000000"
"52","2768","-144.8559313512","0.0057995615","0.6338866104","1.3111915065","59.4572995817","22.0576410454","37.3996585363","-2.0869173050","49.3891257326","-51.4760430376","-53.9923011273","2.5162580898","3.6275026173","44.8000072661","0.9616158492","-8.2231141481","9.1847299972","0.2186929728","0.8987498245","2.5100598200","0.0000000000","0.0000000000"
"53","1870","-144.8764166623","0.0056819643","0.6395685748","1.3234040693","59.4695121444","22.0700680699","37.3994440746","-2.0744902805","49.3890124719","-51.4635027524","-54.0017025417","2.5381997893","3.6275118914","44.7999168010","0.9615837795","-8.2229655875","9.1845493670","0.2186895697","0.8987177459","2.5101045758","0.0000000000","0.0000000000"
"54","2644","-144.9040359187","0.0055271800","0.6450957548","1.3398696186","59.4859776937","21.8708971277","37.6150805661","-2.2736612227","48.9197130022","-51.1933742249","-53.7022019571","2.5088277322","3.5437960311","44.5535633907","0.8223535804","-8.5013968569","9.3237504373","0.2239663061","1.0438505401","2.2759791848","0.0000000000","0.0000000000"
"55","2804","-144.9347233724","0.0053601411","0.6504558959","1.3581643103","59.5042723855","22.1671249947","37.3371473909","-1.9774333557","49.2535848649","-51.2310182206","-53.7626302944","2.5316120738","3.7057517594","44.5220551043","1.0257780012","-8.1441685375","9.1699465387","0.2282398510","0.9521136468","2.5253982616","0.0000000000","0.0000000000"
"56","1298","-144.9353057407","0.0053570204","0.6558129163","1.3585114962","59.5046195713","22.1115716943","37.3930478771","-2.0329866561","49.4796743250","-51.5126609811","-54.0583823467","2.5457213657","3.6285497129","44.8881901114","0.9629345008","-8.2373326779","9.2002671786","0.2210959409","0.8996864760","2.5077672960","0.0000000000","0.0000000000"
"57","2636","-144.9560841407","0.0052468585","0.6610597748","1.3708987873","59.5170068625","22.1018104888","37.4151963737","-2.0427478615","49.4340405856","-51.4767884471","-53.9999799431","2.5231914960","3.6364594422","44.8662355755","0.9313455680","-8.2753770559","9.2067226239","0.2222093498","0.8747955682","2.5394545242","0.0000000000","0.0000000000"
"58","2805","-144.9718725046","0.0051646698","0.6662244446","1.3803112088","59.5264192840","22.1889432396","37.3374760444","-1.9556151108","49.2535117859","-51.2091268967","-53.7135474898","2.5044205932","3.7059204304","44.5219386180","1.0256527375","-8.1440106434","9.1696633809","0.2282393505","0.9520151937","2.5256658862","0.0000000000","0.0000000000"
"59","2621","-145.0240295346","0.0049022002","0.6711266448","1.4114052447","59.5575133199","22.2389865549","37.3185267650","-1.9055717955","49.5143063401","-51.4198781355","-53.9298609232","2.5099827877","3.7485413655","44.7501971190","1.0155678556","-8.1744150273","9.1899828828","0.2317488384","0.9804712646","2.5363212626","0.0000000000","0.0000000000"
"60","2000","-145.0299203580","0.0048734071","0.6760000519","1.4149171294","59.5610252046","22.1453019563","37.4157232482","-1.9992563940","49.4340719076","-51.4333283016","-53.9655270962","2.5321987946","3.6365385509","44.8662823593","0.9312509974","-8.2752081254","9.2064591228","0.2222540388","0.8747910114","2.5394935007","0.0000000000","0.0000000000"
"61","2326","-145.1471567946","0.0043342859","0.6803343378","1.4848090303","59.6309171055","22.0496312884","37.5812858171","-2.0949270620","49.7709956251","-51.8659226871","-54.3584348939","2.4925122068","3.4717117098","45.3763338075","0.9229501078","-8.8699978129","9.7929479207","0.2260373612","0.8723468819","2.3733274667","0.0000000000","0.0000000000"
"62","2946","-145.1609555696","0.0042748888","0.6846092267","1.4930353347","59.6391434098","22.0575739669","37.5815694430","-2.0869843835","49.7715601851","-51.8585445685","-54.3334679442","2.4749233757","3.4714489990","45.3767617929","0.9233493931","-8.8706277787","9.7939771718","0.2260251877","0.8723042570","2.3731195544","0.0000000000","0.0000000000"
"63","2415","-145.1923715989","0.0041426765","0.6887519031","1.5117643755","59.6578724507","21.9231891640","37.7346832867","-2.2213691864","49.6475076078","-51.8688767942","-54.3567217956","2.4878450013","3.4416635049","45.4768590418","0.7289850612","-9.2349236831","9.9639087444","0.2368871839","0.9600638785","2.2447124425","0.0000000000","0.0000000000"
"64","1903","-145.2146690405","0.0040513276","0.6928032307","1.5250572614","59.6711653366","22.3527797140","37.3183856226","-1.7917786363","49.5142014849","-51.3059801212","-53.8552549005","2.5492747793","3.7486199760","44.7500754755","1.0155060334","-8.1742956632","9.1898016966","0.2317319881","0.9803026476","2.5365853403","0.0000000000","0.0000000000"
"65","2609","-145.2212328593","0.0040248225","0.6968280532","1.5289703603","59.6750784355","22.0933974427","37.5816809928","-2.0511609077","49.7160098080","-51.7668645602","-54.2750922929","2.5082277327","3.4712897735","45.3157836197","0.9289364147","-8.8663402243","9.7952766391","0.2262969772","0.8724953838","2.3724974125","0.0000000000","0.0000000000"
"66","1362","-145.2355658079","0.0039675464","0.7007955995","1.5375151187","59.6836231939","21.9640801115","37.7195430824","-2.1804782389","49.5695889142","-51.7500671531","-54.2290140821","2.4789469290","3.6415167563","45.0004182913","0.9276538666","-9.0332116378","9.9608655044","0.2435559759","1.0814978805","2.3164628999","0.0000000000","0.0000000000"
"67","1904","-145.2357520593","0.0039668075","0.7047624070","1.5376261547","59.6837342298","21.9488010947","37.7349331351","-2.1957572556","49.6479191468","-51.8436764025","-54.3429029486","2.4992265461","3.4417219138","45.4772019914","0.7289952417","-9.2354994920","9.9644947336","0.2368997817","0.9601875719","2.2446345602","0.0000000000","0.0000000000"
"68","2224","-145.2392378427","0.0039530041","0.7087154111","1.5397042460","59.6858123212","22.1150345298","37.5707777914","-2.0295238205","50.1417901609","-52.1713139814","-54.6490910832","2.4777771019","3.5062650096","45.7427309547","0.8927941966","-8.9579417634","9.8507359600","0.2317467851","0.8933028440","2.3812153805","0.0000000000","0.0000000000"
"69","667","-145.2550171347","0.0038911180","0.7126065292","1.5491112593","59.6952193344","22.1218117982","37.5734075362","-2.0227465521","49.8685482692","-51.8912948213","-54.3946926195","2.5033977981","3.5101460777","45.4570105110","0.9013916806","-8.9302509573","9.8316426379","0.2297990724","0.8933028275","2.3870441778","0.0000000000","0.0000000000"
"70","1230","-145.2552300576","0.0038902896","0.7164968188","1.5492381958","59.6953462710","22.1217915498","37.5735547212","-2.0227668005","49.8680899679","-51.8908567685","-54.3714533548","2.4805965863","3.5102363257","45.4566533006","0.9012003416","-8.9298248180","9.8310251597","0.2297757007","0.8931664592","2.3872941658","0.0000000000","0.0000000000"
"71","2792","-145.2567404763","0.0038844181","0.7203812369","1.5501386500","59.6962467251","22.1752375576","37.5210091675","-1.9693207927","50.0205186157","-51.9898394085","-54.4823077125","2.4924683040","3.6973782584","45.2797815044","1.0433588529","-8.7885383627","9.8318972156","0.2405754808","0.8862038989","2.5705988787","0.0000000000","0.0000000000"
"72","2463","-145.2582721142","0.0038784731","0.7242597100","1.5510517542","59.6971598294","21.9771076339","37.7200521955","-2.1674507165","49.4463293785","-51.6137800950","-54.0842660088","2.4704859138","3.6406886206","44.8720801156","0.9335606423","-9.0291477260","9.9627083684","0.2437549212","1.0817250457","2.3152086538","0.0000000000","0.0000000000"
"73","1188","-145.2701961606","0.0038325007","0.7280922107","1.5581604167","59.7042684919","21.9611525210","37.7431159709","-2.1834058294","50.1982034203","-52.3816092497","-54.8545668511","2.4729576015","3.6658394073","45.6913152508","0.8410487622","-9.2196598687","10.0607086309","0.2497464024","1.1158710636","2.3002219414","0.0000000000","0.0000000000"
"74","2475","-145.2728235264","0.0038224445","0.7319146552","1.5597267522","59.7058348274","22.1847340478","37.5211007796","-1.9598243026","50.0206496597","-51.9804726165","-54.5064106522","2.5259380357","3.6974088523","45.2798595964","1.0433812110","-8.7885859210","9.8319671320","0.2405681712","0.8860736078","2.5707670733","0.0000000000","0.0000000000"
"75","1333","-145.2892881966","0.0037600245","0.7356746797","1.5695423619","59.7156504370","21.9955981482","37.7200522889","-2.1489602022","49.4463307864","-51.5952909886","-54.0675412694","2.4722502808","3.6407932976","44.8721207334","0.9334167554","-9.0290962440","9.9625129994","0.2437691051","1.0818762794","2.3151479130","0.0000000000","0.0000000000"
"76","941","-145.2913591962","0.0037522455","0.7394269252","1.5707770130","59.7168850882","22.2084015620","37.5084835262","-1.9361567884","49.8622145936","-51.7983713819","-54.2884924344","2.4901210524","3.7200684857","45.0906631262","1.0514829817","-8.7771386970","9.8286216787","0.2418345771","0.9121757805","2.5660581281","0.0000000000","0.0000000000"
