" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","302.0892416719"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"18","27923","-1277.0570558325","0.0078056597","0.2153338595","0.5797419124","581.2386982399","379.1003013233","202.1383969166","245.8581089454","283.8780115194","-38.0199025740","-44.2140668488","6.1941642748","158.6292611533","149.3110901818","-24.0623398157","-178.3348638341","154.2725240184","4.4723592000","13.4477694291","140.7091325242","0.0000000000","0.0000000000"
"19","29320","-1277.0592408185","0.0077886231","0.2231224826","0.5810445178","581.2400008454","379.7139505026","201.5260503427","246.4717581248","285.5941801854","-39.1224220607","-45.3381667823","6.2157447216","157.7020484160","151.4582719285","-23.5661401591","-178.6115021559","155.0453619968","4.5256609264","13.8451183834","139.3312691062","0.0000000000","0.0000000000"
"20","27521","-1277.0773951384","0.0076485017","0.2307709843","0.5918674323","581.2508237598","381.3668798696","199.8839438902","248.1246874918","283.5650361311","-35.4403486393","-41.5655960760","6.1252474367","163.6443105662","145.3872104668","-25.4664849019","-177.9814831750","152.5149982731","4.4009639568","13.3262863810","145.9170602284","0.0000000000","0.0000000000"
"21","27485","-1277.0774308338","0.0076482287","0.2384192130","0.5918887125","581.2508450401","378.9527404716","202.2981045685","245.7105480938","284.7056741912","-38.9951260975","-45.2760476347","6.2809215372","159.9378796298","150.7964526461","-26.0286580846","-183.6418473236","157.6131892390","4.4600187235","13.9543040468","141.5235568595","0.0000000000","0.0000000000"
"22","27468","-1277.0934293176","0.0075268422","0.2459460552","0.6014263996","581.2603827272","379.3947421014","201.8656406258","246.1525497235","277.8575368980","-31.7049871745","-37.9369145841","6.2319274095","163.0518748932","140.9242190738","-26.1185570689","-183.3969143513","157.2783572824","4.4516039466","13.6627887882","144.9374821583","0.0000000000","0.0000000000"
"23","24126","-1277.1756221941","0.0069329313","0.2528789866","0.6504266638","581.3093829914","379.7988530052","201.5105299862","246.5566606273","279.6598900994","-33.1034054246","-39.2838612434","6.1804558188","161.6738783216","142.4316458571","-24.4456340793","-180.6403381335","156.1947040542","4.6309971444","13.6689962471","143.3738849301","0.0000000000","0.0000000000"
"24","26697","-1277.1945221895","0.0068031295","0.2596821160","0.6616941217","581.3206504493","379.4972805907","201.8233698586","246.2550882128","279.2743627265","-33.0196526240","-39.2355068452","6.2158542212","163.6384916959","142.0066913627","-26.3708203321","-183.2833194325","156.9124991003","4.4509137184","13.6160563048","145.5715216727","0.0000000000","0.0000000000"
"25","27339","-1277.2128210798","0.0066797718","0.2663618879","0.6726032235","581.3315595511","378.1084795244","203.2230800267","244.8662871465","283.6131282385","-38.7468410920","-44.9530185519","6.2061774599","158.9146822010","148.2201985089","-23.5217524713","-180.8932690788","157.3715166075","4.5773348225","13.7132377274","140.6241096510","0.0000000000","0.0000000000"
"26","18967","-1277.2158145910","0.0066598058","0.2730216937","0.6743878410","581.3333441685","379.3105563759","202.0227877926","246.0683639980","279.0807636082","-33.0123996102","-39.2673954564","6.2549958463","162.3668476647","142.5064455279","-25.7925295844","-184.3519123390","158.5593827546","4.5068004913","13.9180349162","143.9420122572","0.0000000000","0.0000000000"
"27","21066","-1277.2468291481","0.0064564250","0.2794781187","0.6928775393","581.3518338669","379.7002510772","201.6515827897","246.4580586993","278.0029546253","-31.5448959259","-37.6922812274","6.1473853015","162.0707898873","138.3901449273","-22.4579801893","-179.9127765240","157.4547963347","4.6936567976","14.1597355014","143.2173975883","0.0000000000","0.0000000000"
"28","27579","-1277.2978458930","0.0061353003","0.2856134190","0.7232917806","581.3822481082","378.7616822967","202.6205658115","245.5194899188","279.4523482175","-33.9328582987","-40.2222436433","6.2893853446","159.7225666035","142.1588751544","-22.4290935404","-179.1918547405","156.7627612000","4.5663347374","13.8746336089","141.2815982571","0.0000000000","0.0000000000"
"29","21295","-1277.3299517369","0.0059414498","0.2915548687","0.7424320626","581.4013883902","379.2071543383","202.1942340519","245.9649619604","276.9200419671","-30.9550800066","-37.1898693047","6.2347892980","163.1372363358","140.0590424437","-26.2762368125","-183.9248130530","157.6485762405","4.4636834417","13.7208460725","144.9527068216","0.0000000000","0.0000000000"
"30","18232","-1277.3388721408","0.0058886853","0.2974435541","0.7477500679","581.4067063954","379.1477854608","202.2589209346","245.9055930830","282.6789259638","-36.7733328809","-42.9968587059","6.2235258250","161.0636802646","144.9196126016","-23.3043669024","-181.1518201057","157.8474532032","4.6730191126","14.0805201148","142.3101410372","0.0000000000","0.0000000000"
"31","29316","-1277.3395276887","0.0058848263","0.3033283804","0.7481408806","581.4070972082","379.6713409182","201.7357562900","246.4291485403","283.3091250339","-36.8799764936","-42.9816108617","6.1016343681","157.9584542587","150.3542778281","-25.0036070530","-180.0409563174","155.0373492645","4.5181787958","13.8582715964","139.5820038666","0.0000000000","0.0000000000"
"32","27928","-1277.3463504984","0.0058448119","0.3091731923","0.7522083800","581.4111647076","379.8198413806","201.5913233270","246.5776490028","283.2485068433","-36.6708578405","-42.9175418274","6.2466839869","158.9495601074","146.5152611346","-22.2163143987","-177.2686636404","155.0523492416","4.5544566328","13.6789379903","140.7161654843","0.0000000000","0.0000000000"
"33","21404","-1277.4396623937","0.0053240938","0.3144972861","0.8078373801","581.4667937076","379.6195497459","201.8472439617","246.3773573681","279.2653693117","-32.8880119436","-39.1407493657","6.2527374220","162.5048201267","142.8148962539","-26.0543470689","-184.0884907010","158.0341436321","4.4859071450","13.8483122267","144.1706007549","0.0000000000","0.0000000000"
"34","16733","-1277.4943551060","0.0050407244","0.3195380105","0.8404430932","581.4993994208","379.4244488514","202.0749505695","246.1822564735","279.1524030424","-32.9701465689","-39.2485367841","6.2783902152","162.4617826275","142.4399088165","-25.7492884015","-184.2747610720","158.5254726704","4.5091774468","13.9510485751","144.0015566055","0.0000000000","0.0000000000"
"35","25122","-1277.5040096597","0.0049922926","0.3245303031","0.8461987706","581.5051550982","379.3954992313","202.1096558670","246.1533068534","278.9219279401","-32.7686210867","-39.0462563228","6.2776352360","162.2362886454","142.5852202809","-25.8995809861","-184.4391547797","158.5395737936","4.5007387308","13.8902032633","143.8453466512","0.0000000000","0.0000000000"
"36","21794","-1277.5412523927","0.0048097856","0.3293400888","0.8684014704","581.5273577980","379.2781016485","202.2492561495","246.0359092706","285.0077231923","-38.9718139217","-45.2832660797","6.3114521581","158.9819263624","147.9196058568","-21.8938090269","-178.6147739630","156.7209649361","4.6435759281","13.7283720335","140.6099784008","0.0000000000","0.0000000000"
"37","24633","-1277.5626885040","0.0047077798","0.3340478685","0.8811808640","581.5401371915","380.9303665391","200.6097706524","247.6881741612","282.1246825835","-34.4365084223","-40.6334809292","6.1969725069","163.3911972119","143.9964910120","-25.2630056404","-179.4726362039","154.2096305635","4.4310930658","13.6165407391","145.3435634070","0.0000000000","0.0000000000"
"38","26586","-1277.5643625253","0.0046999054","0.3387477740","0.8821788517","581.5411351793","379.9189797347","201.6221554446","246.6767873569","280.3589224271","-33.6821350703","-39.9784867684","6.2963516981","163.1786235447","140.8569229422","-23.6766240597","-180.5715479412","156.8949238815","4.5914856019","13.6302611845","144.9568767582","0.0000000000","0.0000000000"
"39","27387","-1277.5653958454","0.0046950514","0.3434428254","0.8827948778","581.5417512054","379.1269336752","202.4148175302","245.8847412973","283.7318308350","-37.8470901418","-44.0360665126","6.1889763707","160.6911004864","148.2378799167","-25.1971495680","-181.9675900329","156.7704404649","4.6151828971","13.9773190927","142.0985984965","0.0000000000","0.0000000000"
"40","24664","-1277.6007489454","0.0045319666","0.3479747920","0.9038710503","581.5628273779","379.1218194948","202.4410078830","245.8796271170","281.2018045860","-35.3221774691","-41.5555823961","6.2334049270","161.2435964959","142.8000848793","-22.8418767891","-180.9720723170","158.1301955279","4.6065851165","13.7270340192","142.9099773602","0.0000000000","0.0000000000"
"41","24517","-1277.6154090737","0.0044660120","0.3524408040","0.9126108608","581.5715671884","379.8252043258","201.7463628626","246.5830119479","279.5933652871","-33.0103533392","-39.2910502331","6.2806968939","161.9376778140","141.2669977375","-23.6113102644","-179.8643959213","156.2530856569","4.5514916596","13.3519662179","144.0342199364","0.0000000000","0.0000000000"
"42","21010","-1277.6276870361","0.0044115137","0.3568523177","0.9199305146","581.5788868422","380.4679627694","201.1109240728","247.2257703915","287.9165775109","-40.6908071194","-46.9256183759","6.2348112565","158.4106072358","153.4462711826","-23.9403009074","-179.5613692945","155.6210683871","4.6996011772","14.4447793735","139.2662266850","0.0000000000","0.0000000000"
"43","24671","-1277.6300466506","0.0044011165","0.3612534342","0.9213372269","581.5802935545","380.4101552876","201.1701382669","247.1679629098","279.8555854727","-32.6876225630","-38.9309867101","6.2433641471","162.9195467718","141.5309571905","-24.5949184896","-180.5205488939","155.9256304043","4.4771134020","13.4454772336","144.9969561363","0.0000000000","0.0000000000"
"44","27532","-1277.6392426482","0.0043608294","0.3656142636","0.9268195307","581.5857758583","379.4248508452","202.1609250130","246.1826584674","278.0188933894","-31.8362349221","-38.0913734060","6.2551384839","161.5345238419","138.5664917341","-22.0821221865","-178.8882909134","156.8061687268","4.6276848832","13.4636829535","143.4431560052","0.0000000000","0.0000000000"
"45","27542","-1277.6399955510","0.0043575473","0.3699718109","0.9272683827","581.5862247103","379.5461047915","202.0401199188","246.3039124136","277.6121114141","-31.3081990005","-37.5446264620","6.2364274615","161.2291555270","137.4991514459","-21.1161955588","-179.0713440287","157.9551484699","4.7211426950","14.1663433843","142.3416694477","0.0000000000","0.0000000000"
"46","19093","-1277.6439568887","0.0043403198","0.3743121307","0.9296299814","581.5885863090","379.1225612417","202.4660250673","245.8803688638","276.6557604794","-30.7753916156","-36.9817537470","6.2063621315","163.0305203069","139.5886576906","-25.9634175182","-184.4883976021","158.5249800840","4.4995653392","13.8937516309","144.6372033368","0.0000000000","0.0000000000"
"47","26600","-1277.6451564859","0.0043351162","0.3786472469","0.9303451356","581.5893014631","379.9614655733","201.6278358899","246.7192731954","279.8866600511","-33.1673868557","-39.2975372158","6.1301503601","162.2939797956","143.2547447043","-25.6620644488","-181.3504958245","155.6884313757","4.6114627516","13.3780346657","144.3044823782","0.0000000000","0.0000000000"
"48","26514","-1277.6782451996","0.0041940200","0.3828412670","0.9500713672","581.6090276947","380.6594878821","200.9495398126","247.4172955042","286.6406414477","-39.2233459435","-45.4185409076","6.1951949641","158.4593973794","152.1887173083","-24.0074732400","-179.1023227515","155.0948495115","4.6834719349","14.5145676757","139.2613577688","0.0000000000","0.0000000000"
"49","26539","-1277.6816795565","0.0041796410","0.3870209080","0.9521188000","581.6110751276","379.4429721522","202.1681029754","246.2007797743","285.7157798955","-39.5150001211","-45.8601973411","6.3451972200","159.1469796997","148.5053470752","-21.9365468794","-179.7475752851","157.8110284056","4.7331695286","14.2044873201","140.2093228510","0.0000000000","0.0000000000"
"50","27061","-1277.6853788830","0.0041642077","0.3911851156","0.9543241977","581.6132805252","378.9428190221","202.6704615031","245.7006266443","281.8797963809","-36.1791697367","-42.3421859244","6.1630161877","159.0230056790","146.7377103432","-23.8809196413","-180.8478241492","156.9669045080","4.5205475942","13.6283198321","140.8741382527","0.0000000000","0.0000000000"
"51","19530","-1277.6877103975","0.0041545101","0.3953396257","0.9557141578","581.6146704854","379.4932799616","202.1213905238","246.2510875837","277.9879999653","-31.7367415236","-37.9807301950","6.2439886714","163.3649186823","140.7649133518","-26.1418320689","-184.1407927219","157.9989606531","4.4734266703","13.8335423323","145.0579496798","0.0000000000","0.0000000000"
"52","26908","-1277.6942767850","0.0041273193","0.3994669451","0.9596287881","581.6185851157","380.5122892843","201.1062958314","247.2700969065","287.9359474655","-40.6658505590","-46.9075332620","6.2416827029","158.5411913830","153.2382883586","-23.8435322761","-179.5263748886","155.6828426125","4.7059053093","14.4677168940","139.3675691797","0.0000000000","0.0000000000"
"53","27465","-1277.7123019008","0.0040535904","0.4035205355","0.9703746761","581.6293310036","380.2288953718","201.4004356319","246.9867029939","281.6249420507","-34.6382390568","-40.7511660652","6.1129270084","162.2178659095","144.2321259234","-24.8250497822","-179.8076467913","154.9825970091","4.5957731885","13.5339219553","144.0881707657","0.0000000000","0.0000000000"
"54","27378","-1277.7199634765","0.0040226522","0.4075431877","0.9749422159","581.6338985434","379.4567417926","202.1771567509","246.2145494147","282.4247421066","-36.2101926919","-42.3916354772","6.1814427852","159.5966066951","147.4092787580","-24.5811433465","-180.5038435348","155.9227001882","4.5761855523","13.5292121850","141.4912089578","0.0000000000","0.0000000000"
"55","24140","-1277.7279744518","0.0039905556","0.4115337433","0.9797180544","581.6386743820","379.2776777728","202.3609966091","246.0354853949","277.8180262696","-31.7825408747","-38.0382916015","6.2557507269","161.2538345630","138.3424490519","-21.7782573453","-179.1108399994","157.3325826541","4.6427154844","13.6442533422","142.9668657364","0.0000000000","0.0000000000"
"56","27425","-1277.7365047856","0.0039566596","0.4154904028","0.9848035146","581.6437598422","379.6060562866","202.0377035556","246.3638639088","279.5293428918","-33.1654789830","-39.4347342213","6.2692552383","162.2721501398","143.0389997640","-25.7818070120","-184.2374454703","158.4556384583","4.5080544648","13.9562736013","143.8078220736","0.0000000000","0.0000000000"
"57","24446","-1277.7473320840","0.0039140507","0.4194044536","0.9912583378","581.6502146654","379.4971260059","202.1530886595","246.2549336280","278.3160447979","-32.0611949283","-38.3115629220","6.2503679938","162.5897572454","141.8707276586","-26.1444401060","-184.5317939483","158.3873538423","4.4992648567","13.8786695561","144.2118228326","0.0000000000","0.0000000000"
"58","27343","-1277.7498674399","0.0039041398","0.4233085933","0.9927698205","581.6517261481","379.4766374644","202.1750886836","246.2344450865","282.5481122098","-36.3136671232","-42.5027529576","6.1890858343","159.6064734042","147.7392662997","-24.7976274942","-181.2647038421","156.4670763479","4.5974877690","13.7330873612","141.2758982740","0.0000000000","0.0000000000"
"59","21641","-1277.7535779163","0.0038896804","0.4271982737","0.9949818653","581.6539381929","380.4754078670","201.1785303258","247.2332154892","283.9126143630","-36.6793988738","-42.9261579819","6.2467591081","160.8951213234","149.6110342127","-26.5935411732","-182.0322093099","155.4386681367","4.4313215174","14.0679093592","142.3958904469","0.0000000000","0.0000000000"
"60","18899","-1277.7536734487","0.0038893088","0.4310875826","0.9950388181","581.6539951456","379.7159790158","201.9380161299","246.4737866379","279.5029395628","-33.0291529249","-39.3405757251","6.3114228002","161.8390340962","140.9462859582","-23.2823804915","-180.2083292399","156.9259487483","4.5798086029","13.4545999653","143.8046255280","0.0000000000","0.0000000000"
"61","21754","-1277.7811255229","0.0037839914","0.4348715740","1.0114046998","581.6703610273","379.6422987658","202.0280622615","246.4001063880","277.6901629695","-31.2900565815","-37.5218413385","6.2317847570","161.2032899760","137.5301176523","-21.0432446588","-178.9717632477","157.9285185889","4.7184719667","14.1473126319","142.3375053774","0.0000000000","0.0000000000"
"62","26700","-1277.8042907616","0.0036973419","0.4385689159","1.0252149333","581.6841712608","379.9133191552","201.7708521056","246.6711267774","279.1486243559","-32.4774975786","-38.6998884274","6.2223908488","162.5516977472","142.8388174684","-26.2418908597","-183.4913368714","157.2494460117","4.4597512873","13.7470847480","144.3448617119","0.0000000000","0.0000000000"
"63","27028","-1277.8115074382","0.0036707554","0.4422396713","1.0295172412","581.6884735687","380.5170326691","201.1714408997","247.2748402912","282.2250303684","-34.9501900772","-41.2176805109","6.2674904337","162.7251693077","143.7552161444","-24.2553550837","-180.2447505512","155.9893954675","4.5571719516","13.7604183273","144.4075790288","0.0000000000","0.0000000000"
"64","24297","-1277.8130054588","0.0036652607","0.4459049320","1.0304103040","581.6893666316","380.0274661540","201.6619004775","246.7852737762","280.7631797873","-33.9779060111","-40.2204237782","6.2425177670","162.2500754046","143.6937811941","-25.1806768114","-181.4254751869","156.2447983755","4.6587493421","13.4919543646","144.0993716979","0.0000000000","0.0000000000"
"65","18131","-1277.8178847832","0.0036474202","0.4495523522","1.0333191715","581.6922754990","379.7408457082","201.9514297908","246.4986533303","278.6983472923","-32.1996939620","-38.4522986153","6.2526046533","162.4092928580","142.3080458476","-26.0189914133","-183.7983557487","157.7793643354","4.4789218084","13.8504992780","144.0798717716","0.0000000000","0.0000000000"
"66","27237","-1277.8380343535","0.0035746618","0.4531270139","1.0453315783","581.7042879059","380.5649419502","201.1393459556","247.3227495724","288.3321795122","-41.0094299399","-47.2500860255","6.2406560856","158.3872938697","153.8353667070","-23.8904810645","-179.5597469345","155.6692658700","4.7036293853","14.4932938588","139.1903706257","0.0000000000","0.0000000000"
"67","21003","-1277.8505746349","0.0035301144","0.4566571283","1.0528076167","581.7117639443","379.5299700993","202.1817938450","246.2877777214","278.0503740067","-31.7625962853","-38.0121972298","6.2496009445","162.6670445241","141.5069427204","-26.1236132377","-184.4489890656","158.3253758279","4.5011309376","13.8964911170","144.2694224694","0.0000000000","0.0000000000"
"68","26563","-1277.8747274238","0.0034458737","0.4601030020","1.0672065900","581.7261629176","379.5798301298","202.1463327878","246.3376377519","286.6026423768","-40.2650046249","-46.5859636879","6.3209590630","159.7548576229","152.7525795730","-25.9047948191","-183.4509005643","157.5461057451","4.4805237758","14.1206439595","141.1536898877","0.0000000000","0.0000000000"
"69","24748","-1277.9116231461","0.0033210526","0.4634240546","1.0892024153","581.7481587428","379.3571829756","202.3909757672","246.1149905978","277.6885394623","-31.5735488646","-37.8347234905","6.2611746260","161.2963277896","138.1277013324","-21.7354896597","-179.0784855780","157.3429959183","4.6496968485","13.6340462422","143.0125846989","0.0000000000","0.0000000000"
"70","15788","-1277.9131474773","0.0033159940","0.4667400486","1.0901111635","581.7490674911","380.3562183503","201.3928491407","247.1140259725","287.0772110120","-39.9631850396","-46.1581860476","6.1950010081","160.2587369474","152.9758424889","-26.1573684242","-184.3759056790","158.2185372548","4.8089566314","15.0844967064","140.3652836096","0.0000000000","0.0000000000"
"71","18122","-1277.9145723053","0.0033112727","0.4700513213","1.0909605917","581.7499169193","380.3420764034","201.4078405159","247.0998840255","281.4380013039","-34.3388150140","-40.5634419520","6.2246269380","161.2713425700","144.7025960605","-24.5359373266","-180.7743709957","156.2384336691","4.6417392316","13.7703547616","142.8592485768","0.0000000000","0.0000000000"
"72","27455","-1277.9170145541","0.0033031956","0.4733545169","1.0924165674","581.7513728950","379.8926930621","201.8586798329","246.6505006843","281.8115240593","-35.1610233750","-41.3377109473","6.1766875723","160.5933327824","145.9383884000","-24.7201971232","-181.0290502698","156.3088531467","4.5849366456","13.5029049563","142.5054911804","0.0000000000","0.0000000000"
"73","26574","-1277.9387529990","0.0032321641","0.4765866810","1.1053762008","581.7643325284","381.7362054030","200.0281271254","248.4940130251","279.8499187138","-31.3559056887","-37.5807686558","6.2248629671","162.9173489815","143.2311427582","-26.2985730258","-181.9919900359","155.6934170101","4.4537535408","13.4777537367","144.9858417040","0.0000000000","0.0000000000"
"74","24214","-1277.9397848965","0.0032288306","0.4798155115","1.1059913789","581.7649477064","381.0092416467","200.7557060597","247.7670492688","281.4063172511","-33.6392679823","-39.8335772580","6.1943092757","163.7347931432","143.0034119987","-25.3318878909","-179.7248689195","154.3929810286","4.4305810995","13.7746246666","145.5295873771","0.0000000000","0.0000000000"
"75","21913","-1277.9403053223","0.0032271506","0.4830426621","1.1063016369","581.7652579645","380.8381376045","200.9271203600","247.5959452266","280.1166674479","-32.5207222214","-38.7352617237","6.2145395024","163.3124439493","143.0044827120","-26.2002592134","-181.9507468494","155.7504876361","4.4408251814","13.5601186946","145.3115000733","0.0000000000","0.0000000000"
