" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","45.1224593979"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"23","1007","-144.2488340489","0.0106098803","0.4107000220","0.9488000365","59.0953712795","21.6953405817","37.4000306978","-2.4492177687","49.1840971383","-51.6333149070","-54.1756522449","2.5423373379","3.2172284578","45.0391973531","0.9276713274","-8.1232011134","9.0508724409","0.2048639690","0.6756429147","2.3367215741","0.0000000000","0.0000000000"
"24","2236","-144.2748207243","0.0103377164","0.4210377384","0.9642923032","59.1108635462","21.7230858296","37.3877777166","-2.4214725208","49.0929988015","-51.5144713223","-54.0357557271","2.5212844048","3.2276202284","44.9037670476","0.9616115255","-8.0943212743","9.0559327998","0.2035067264","0.7021474031","2.3219660989","0.0000000000","0.0000000000"
"25","233","-144.2748615801","0.0103372941","0.4313750324","0.9643166599","59.1108879029","21.7235143560","37.3873735468","-2.4210439943","49.0313494969","-51.4523934913","-53.9719071799","2.5195136887","3.2264170577","44.8397867457","0.9651456935","-8.0928918566","9.0580375501","0.2037318096","0.7017704847","2.3209147634","0.0000000000","0.0000000000"
"26","2640","-144.3193370163","0.0098876124","0.4412626448","0.9908312220","59.1374024650","21.7462749468","37.3911275181","-2.3982834035","49.2400539851","-51.6383373886","-54.1639243319","2.5255869433","3.2252610496","45.0747748278","0.9400181076","-8.1317719998","9.0717901074","0.2045341762","0.6978299517","2.3228969217","0.0000000000","0.0000000000"
"27","2279","-144.3330711405","0.0097527430","0.4510153878","0.9990189840","59.1455902270","21.7575820413","37.3880081857","-2.3869763091","49.0930468243","-51.4800231334","-54.0066189698","2.5265958364","3.2275130529","44.9038029916","0.9617307798","-8.0944167176","9.0561474975","0.2035195888","0.7021508417","2.3218426224","0.0000000000","0.0000000000"
"28","918","-144.3333999574","0.0097495366","0.4607649245","0.9992150121","59.1457862551","21.7622710299","37.3835152253","-2.3822873205","49.5011628590","-51.8834501795","-54.4051634972","2.5217133177","3.2235844768","45.3405021178","0.9370762643","-8.1430407200","9.0801169843","0.2063945578","0.6951429904","2.3220469287","0.0000000000","0.0000000000"
"29","1324","-144.3448865598","0.0096381883","0.4704031128","1.0060628872","59.1526341302","21.7853997087","37.3672344215","-2.3591586417","49.0268293027","-51.3859879443","-53.8860809759","2.5000930316","3.2498215886","44.7912154189","0.9857922952","-8.0775409448","9.0633332400","0.2101528548","0.7240353774","2.3156333563","0.0000000000","0.0000000000"
"30","1700","-144.3731195538","0.0093698788","0.4797729916","1.0228943235","59.1694655665","21.7817890778","37.3876764887","-2.3627692726","49.0313196350","-51.3940889075","-53.9265939079","2.5325050004","3.2264101128","44.8397603165","0.9651492057","-8.0929198252","9.0580690309","0.2037791004","0.7018422782","2.3207887342","0.0000000000","0.0000000000"
"31","1297","-144.4637540008","0.0085579931","0.4883309848","1.0769271308","59.2234983738","21.6991061524","37.5243922214","-2.4454521980","49.5327742782","-51.9782264762","-54.5080698781","2.5298434019","3.3412174504","45.4591717365","0.7323850914","-8.5191967891","9.2515818805","0.2121622373","0.8934027561","2.2356524570","0.0000000000","0.0000000000"
"32","1652","-144.4861946430","0.0083680851","0.4966990699","1.0903053875","59.2368766305","21.8694773208","37.3673993097","-2.2750810296","49.0267217718","-51.3018028013","-53.8485885203","2.5467857189","3.2499429915","44.7911189682","0.9856598121","-8.0773368479","9.0629966600","0.2101277984","0.7240115085","2.3158036846","0.0000000000","0.0000000000"
"33","2204","-144.4990169788","0.0082614717","0.5049605415","1.0979495760","59.2445208190","21.8504034678","37.3941173512","-2.2941548826","49.0858126703","-51.3799675529","-53.9302518147","2.5502842618","3.3902259172","44.7720296541","0.9235570990","-8.1257546936","9.0493117925","0.2022509625","0.7636993658","2.4242755889","0.0000000000","0.0000000000"
"34","1172","-144.5051773826","0.0082107341","0.5131712756","1.1016221742","59.2481934172","21.8541292162","37.3940642010","-2.2904291341","49.0979902147","-51.3884193488","-53.9271497519","2.5387304030","3.3908974816","44.7871579532","0.9199347800","-8.1273334633","9.0472682433","0.2020221888","0.7641083252","2.4247669675","0.0000000000","0.0000000000"
"35","2937","-144.5362720724","0.0079593524","0.5211306281","1.1201596447","59.2667308877","21.8709877122","37.3957431755","-2.2735706381","49.2238591640","-51.4974298021","-54.0136820269","2.5162522248","3.4099804974","44.9418196597","0.8720590070","-8.2132664016","9.0853254085","0.2075212191","0.7530751625","2.4493841158","0.0000000000","0.0000000000"
"36","2869","-144.5539248195","0.0078200809","0.5289507090","1.1306835405","59.2772547835","21.8815160598","37.3957387238","-2.2630422906","49.2238554065","-51.4868976971","-54.0011031347","2.5142054376","3.4101463048","44.9418143217","0.8718947799","-8.2131103791","9.0850051590","0.2075316373","0.7530613548","2.4495533127","0.0000000000","0.0000000000"
"37","2126","-144.5645327772","0.0077375642","0.5366882732","1.1370076011","59.2835788441","21.8889786396","37.3946002046","-2.2555797108","49.0979473002","-51.3535270110","-53.8738255721","2.5202985611","3.3909384374","44.7870874959","0.9199213669","-8.1273861149","9.0473074818","0.2020502725","0.7641909938","2.4246971711","0.0000000000","0.0000000000"
"38","1637","-144.5676739799","0.0077132971","0.5444015703","1.1388802666","59.2854515096","21.8912290870","37.3942224226","-2.2533292633","49.0858092227","-51.3391384860","-53.9204609921","2.5813225061","3.3902206536","44.7720123363","0.9235762328","-8.1257712731","9.0493475059","0.2022417030","0.7636575907","2.4243213599","0.0000000000","0.0000000000"
"39","1989","-144.6466480895","0.0071275790","0.5515291493","1.1859616246","59.3325328676","21.9473860050","37.3851468625","-2.1971723453","49.3331844545","-51.5303567999","-54.0602030844","2.5298462845","3.4293664189","45.0078320980","0.8959859376","-8.1871855028","9.0831714404","0.2058848885","0.7864608758","2.4370206546","0.0000000000","0.0000000000"
"40","1967","-144.6700788486","0.0069625158","0.5584916651","1.1999301512","59.3465013942","21.9915466044","37.3549547898","-2.1530117459","49.2341936978","-51.3866263136","-53.9362245505","2.5495982369","3.4743643245","44.8160017866","0.9438275867","-8.1465317483","9.0903593350","0.2140297474","0.8151081139","2.4452264632","0.0000000000","0.0000000000"
"41","2388","-144.6766004982","0.0069172564","0.5654089215","1.2038181104","59.3503893534","21.8261446437","37.5242447098","-2.3184137067","49.5324381710","-51.8508518777","-54.3766202567","2.5257683790","3.3411363584","45.4588359945","0.7324658181","-8.5190023520","9.2514681700","0.2121008597","0.8932743708","2.2357611279","0.0000000000","0.0000000000"
"42","2889","-144.6879875333","0.0068389361","0.5722478577","1.2106066274","59.3571778704","21.9721507536","37.3850271168","-2.1724075968","49.3332509991","-51.5056585958","-54.0498091433","2.5441505475","3.4291826030","45.0078903448","0.8961780513","-8.1873539319","9.0835319832","0.2058913231","0.7864283623","2.4368629175","0.0000000000","0.0000000000"
"43","2189","-144.7075064096","0.0067067421","0.5789545998","1.2222430384","59.3688142814","21.9876039955","37.3812102859","-2.1569543548","49.4435699134","-51.6005242682","-54.1232317259","2.5227074577","3.4283588953","45.1189169100","0.8962941081","-8.2009156867","9.0972097948","0.2075993351","0.7846198494","2.4361397109","0.0000000000","0.0000000000"
"44","1980","-144.7218813481","0.0066110228","0.5855656226","1.2308128295","59.3773840725","21.9957214618","37.3816626108","-2.1488368886","49.4436331593","-51.5924700478","-54.1175936439","2.5251235961","3.4281703520","45.1190097984","0.8964530089","-8.2010548688","9.0975078777","0.2076297043","0.7845899212","2.4359507265","0.0000000000","0.0000000000"
"45","2241","-144.7280535529","0.0065703438","0.5921359664","1.2344924631","59.3810637061","21.9595835572","37.4214801488","-2.1849747931","49.0916476735","-51.2766224666","-53.7850274033","2.5084049367","3.6007268757","44.5423513124","0.9485694854","-8.2372843168","9.1858538022","0.2195084448","0.8524378159","2.5287806151","0.0000000000","0.0000000000"
"46","2510","-144.7599037469","0.0063643746","0.5985003410","1.2534803364","59.4000515794","21.9786568018","37.4213947776","-2.1659015485","49.0916606596","-51.2575622081","-53.7678823421","2.5103201340","3.6007770742","44.5423835371","0.9485000483","-8.2370539073","9.1855539556","0.2194957093","0.8524097442","2.5288716207","0.0000000000","0.0000000000"
"47","1264","-144.7624858876","0.0063479621","0.6048483031","1.2550197103","59.4015909533","21.7657664703","37.6358244830","-2.3787918800","49.5333503816","-51.9121422616","-54.4314685645","2.5193263029","3.5710895718","45.2232014715","0.7390593383","-8.6638417279","9.4029010662","0.2289677214","1.0758474357","2.2662744148","0.0000000000","0.0000000000"
"48","2830","-144.7714147061","0.0062915346","0.6111398376","1.2603427320","59.4069139750","22.0521671508","37.3547468243","-2.0923911996","49.2342572547","-51.3264789267","-53.8643259642","2.5378470374","3.4743910769","44.8160489359","0.9438172419","-8.1464640575","9.0902812994","0.2139858372","0.8149517836","2.4454534560","0.0000000000","0.0000000000"
"49","1672","-144.8267060449","0.0059531094","0.6170929471","1.2933053236","59.4398765666","21.8067656611","37.6331109055","-2.3377926893","49.1753015075","-51.5130941968","-54.0319973737","2.5189031769","3.5748082997","44.8383366477","0.7621565601","-8.6334241752","9.3955807353","0.2286610916","1.0799102772","2.2662369309","0.0000000000","0.0000000000"
"50","1820","-144.8273635879","0.0059491963","0.6230421433","1.2936973257","59.4402685687","21.8244433411","37.6158252276","-2.3201150092","48.9197198453","-51.2398348545","-53.7447932987","2.5049584441","3.5437806080","44.5535462341","0.8223930032","-8.5014377591","9.3238307623","0.2240190631","1.0438485130","2.2759130319","0.0000000000","0.0000000000"
"51","2000","-144.8284037299","0.0059430115","0.6289851548","1.2943174187","59.4408886617","21.8079343226","37.6329543391","-2.3366240277","49.1752699654","-51.5118939931","-54.0180661834","2.5061721903","3.5747608036","44.8382888132","0.7622203486","-8.6336513889","9.3958717375","0.2286093257","1.0797982433","2.2663532346","0.0000000000","0.0000000000"
"52","1267","-144.8655376261","0.0057263715","0.6347115264","1.3164552342","59.4630264772","22.0639522913","37.3990741859","-2.0806060590","49.3888957403","-51.4695017994","-53.9862971726","2.5167953732","3.6279549626","44.7998139814","0.9611267963","-8.2225086550","9.1836354514","0.2187129210","0.8989875386","2.5102545030","0.0000000000","0.0000000000"
"53","1168","-144.8767927436","0.0056622819","0.6403738083","1.3231651068","59.4697363498","22.0703816985","37.3993546513","-2.0741766518","49.3887275621","-51.4629042139","-53.9993869901","2.5364827762","3.6279356205","44.7996686278","0.9611233138","-8.2222988895","9.1834222033","0.2186900357","0.8987714365","2.5104741483","0.0000000000","0.0000000000"
"54","994","-144.9047243096","0.0055063139","0.6458801221","1.3398168432","59.4863880862","21.8704733137","37.6159147725","-2.2740850366","48.9197128947","-51.1937979314","-53.7026256636","2.5088277322","3.5438257120","44.5535704480","0.8223167347","-8.5015432539","9.3238599886","0.2239979169","1.0438580894","2.2759697057","0.0000000000","0.0000000000"
"55","1205","-144.9329363218","0.0053531405","0.6512332626","1.3566357710","59.5032070140","22.1661415724","37.3370654416","-1.9784167780","49.2535371066","-51.2319538846","-53.7618489454","2.5298950608","3.7058206123","44.5219731041","1.0257433903","-8.1440831057","9.1698264960","0.2282435293","0.9520327217","2.5255443613","0.0000000000","0.0000000000"
"56","1693","-144.9554992572","0.0052337103","0.6564669729","1.3700869342","59.5166581772","22.1006339808","37.4160241963","-2.0439243695","49.4341222322","-51.4780466017","-53.9995210847","2.5214744829","3.6363980305","44.8663036289","0.9314205728","-8.2753710607","9.2067916335","0.2222554806","0.8747765950","2.5393659549","0.0000000000","0.0000000000"
"57","2166","-144.9718078632","0.0051490481","0.6616160210","1.3798095043","59.5263807473","22.1889934305","37.3373873168","-1.9555649199","49.2535434984","-51.2091084183","-53.7135290114","2.5044205932","3.7058937017","44.5219650503","1.0256847463","-8.1440081272","9.1696928735","0.2282295865","0.9519887724","2.5256753429","0.0000000000","0.0000000000"
"58","538","-144.9837633470","0.0050878552","0.6667038762","1.3869369086","59.5335081516","22.1404134698","37.3930946818","-2.0041448805","49.4796353104","-51.4837801909","-54.0115837507","2.5278035598","3.6284800173","44.8881460591","0.9630092340","-8.2373756554","9.2003848895","0.2210881600","0.8996141468","2.5077777105","0.0000000000","0.0000000000"
"59","1169","-145.0294593727","0.0048605925","0.6715644687","1.4141791397","59.5607503827","22.1457099609","37.4150404218","-1.9988483895","49.4340980546","-51.4329464441","-53.9651452386","2.5321987946","3.6364387788","44.8662845891","0.9313746868","-8.2753591824","9.2067338692","0.2222030030","0.8746767920","2.5395589838","0.0000000000","0.0000000000"
"60","2237","-145.0312665336","0.0048518166","0.6764162853","1.4152565003","59.5618277433","22.2428006982","37.3190270451","-1.9017576522","49.5141592592","-51.4159169114","-53.9293337252","2.5134168138","3.7486539836","44.7501089674","1.0153963083","-8.1742593069","9.1896556152","0.2317744928","0.9806123410","2.5362671498","0.0000000000","0.0000000000"
"61","2864","-145.1410665591","0.0043472922","0.6807635775","1.4807150959","59.6272863389","22.0465688258","37.5807175131","-2.0979895246","49.7709842156","-51.8689737402","-54.3614859470","2.4925122068","3.4717362269","45.3762789049","0.9229690837","-8.8701119549","9.7930810386","0.2260141465","0.8722983521","2.3734237283","0.0000000000","0.0000000000"
"62","2208","-145.1637727935","0.0042496938","0.6850132712","1.4942516885","59.6408229315","22.0591485362","37.5816743953","-2.0854098141","49.7710738811","-51.8564836953","-54.3300675165","2.4735838212","3.4716527503","45.3763911094","0.9230300214","-8.8699686071","9.7929986286","0.2260579525","0.8722319410","2.3733628569","0.0000000000","0.0000000000"
"63","1338","-145.1653898899","0.0042428272","0.6892560984","1.4952157398","59.6417869828","22.1139639378","37.5278230450","-2.0305944126","49.8221151902","-51.8527096027","-54.3429794021","2.4902697993","3.6987263299","45.0786288482","1.0447600120","-8.7791915561","9.8239515681","0.2388985809","0.8893149495","2.5705127995","0.0000000000","0.0000000000"
"64","981","-145.1908168745","0.0041363049","0.6933924032","1.5103743401","59.6569455831","21.9224757237","37.7344698595","-2.2220826267","49.6477083121","-51.8697909387","-54.3576359401","2.4878450013","3.4415265927","45.4769987865","0.7291829328","-9.2353408335","9.9645237663","0.2368729017","0.9599545886","2.2446991024","0.0000000000","0.0000000000"
"65","1887","-145.2028077703","0.0040870030","0.6974794063","1.5175228558","59.6640940988","22.0821679880","37.5819261108","-2.0623903624","49.7157715930","-51.7781619554","-54.2863896882","2.5082277327","3.4712658313","45.3155696398","0.9289361219","-8.8661132034","9.7950493254","0.2262664497","0.8724743564","2.3725250252","0.0000000000","0.0000000000"
"66","2635","-145.2105155827","0.0040556223","0.7015350285","1.5221179602","59.6686892032","22.3500352541","37.3186539490","-1.7945230962","49.5142231460","-51.3087462422","-53.8563040085","2.5475577663","3.7486144075","44.7501999381","1.0154088004","-8.1742092260","9.1896180264","0.2317752298","0.9806255876","2.5362135901","0.0000000000","0.0000000000"
"67","671","-145.2353310280","0.0039562187","0.7054912472","1.5369119840","59.6834832270","21.9638550974","37.7196281296","-2.1807032529","49.5696437165","-51.7503469694","-54.2292938984","2.4789469290","3.6414605765","45.0004616510","0.9277214890","-9.0333725946","9.9610940836","0.2435768599","1.0814142285","2.3164694881","0.0000000000","0.0000000000"
"68","1866","-145.2387992735","0.0039425213","0.7094337685","1.5389796200","59.6855508630","21.9507386923","37.7348121707","-2.1938196581","49.6474218065","-51.8412414646","-54.3404680107","2.4992265461","3.4416888655","45.4767639717","0.7289689693","-9.2346919848","9.9636609541","0.2368762883","0.9600977069","2.2447148702","0.0000000000","0.0000000000"
"69","2205","-145.2411413492","0.0039332984","0.7133670670","1.5403758764","59.6869471194","22.1157021709","37.5712449485","-2.0288561794","50.1411041957","-52.1699603752","-54.6477374770","2.4777771019","3.5067356279","45.7421098385","0.8922587293","-8.9571642946","9.8494230239","0.2317650629","0.8934227321","2.3815478329","0.0000000000","0.0000000000"
"70","1631","-145.2423174470","0.0039286752","0.7172957422","1.5410770211","59.6876482641","22.1056956974","37.5819525667","-2.0388626530","49.7160124882","-51.7548751412","-54.2329009890","2.4780258478","3.4711982811","45.3157807598","0.9290334473","-8.8663523660","9.7953858133","0.2262738964","0.8724106428","2.3725137419","0.0000000000","0.0000000000"
"71","1321","-145.2438920883","0.0039224938","0.7212182360","1.5420157623","59.6885870053","22.1669200823","37.5216669229","-1.9776382680","50.0205013561","-51.9981396241","-54.4906079281","2.4924683040","3.6973708660","45.2797408868","1.0433896033","-8.7886724184","9.8320620217","0.2405953670","0.8861339078","2.5706415911","0.0000000000","0.0000000000"
"72","1825","-145.2575664493","0.0038692213","0.7250874573","1.5501678958","59.6967391388","21.9767837845","37.7199553543","-2.1677745659","49.4463816324","-51.6141561982","-54.0846421120","2.4704859138","3.6406437670","44.8721119327","0.9336259327","-9.0291026184","9.9627285511","0.2437614410","1.0817724236","2.3151099024","0.0000000000","0.0000000000"
"73","1975","-145.2580434043","0.0038673763","0.7289548336","1.5504522382","59.6970234812","22.1238737559","37.5731497253","-2.0206845945","49.8684686484","-51.8891532429","-54.3680328161","2.4788795732","3.5099862010","45.4569292553","0.9015531920","-8.9302479655","9.8318011576","0.2297386028","0.8931223263","2.3871252719","0.0000000000","0.0000000000"
"74","2865","-145.2680418471","0.0038289012","0.7327837348","1.5564129292","59.7029841722","21.9597381282","37.7432460440","-2.1848202222","50.1976872794","-52.3825075016","-54.8537480900","2.4712405884","3.6661577464","45.6907562932","0.8407732398","-9.2188676471","10.0596408869","0.2497911812","1.1159637606","2.3004028047","0.0000000000","0.0000000000"
"75","1192","-145.2739197149","0.0038064614","0.7365901962","1.5599170902","59.7064883332","22.1843312216","37.5221571116","-1.9602271287","50.0205118576","-51.9807389863","-54.5066770220","2.5259380357","3.6974456352","45.2797577887","1.0433084336","-8.7885436856","9.8318521192","0.2406206909","0.8861567728","2.5706681716","0.0000000000","0.0000000000"
"76","2465","-145.2887902173","0.0037502762","0.7403404724","1.5687823177","59.7153535607","21.9953741602","37.7199794006","-2.1491841902","49.4463831920","-51.5955673822","-54.0678176630","2.4722502808","3.6408143442","44.8721366730","0.9334321748","-9.0288688451","9.9623010199","0.2438120280","1.0819437002","2.3150586160","0.0000000000","0.0000000000"
