" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","306.2361725008"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","23687","-1154.0740575155","0.0138870458","0.2558931641","0.6298010517","505.4486737377","308.4835174414","196.9651562963","175.2413250635","247.5127629311","-72.2714378675","-78.4304099100","6.1589720425","150.9872912678","123.5722177957","-27.0467461324","-185.0372531218","157.9905069894","4.5237306186","11.6279017817","134.8335896751","0.0020691924","0.0000000000"
"12","24348","-1154.2012215892","0.0122287822","0.2681219463","0.7056114319","505.5244841179","308.4416364797","197.0828476382","175.1994441018","248.2566349331","-73.0571908313","-79.1705155800","6.1133247487","151.8378257541","125.1587538008","-28.7399446217","-184.7004164739","155.9604718522","4.3994184412","11.0712631563","136.3663540512","0.0007901054","0.0000000000"
"13","14032","-1154.2061376777","0.0121688120","0.2802907583","0.7085422167","505.5274149027","308.8611276835","196.6662872193","175.6189353056","249.6167383706","-73.9978030650","-80.1969850802","6.1991820152","149.8991479798","126.2481839999","-26.5305936091","-184.1505920692","157.6199984602","4.5391398673","11.5871615231","133.7717955353","0.0010510541","0.0000000000"
"14","18597","-1154.2302906887","0.0118784196","0.2921691779","0.7229413225","505.5418140085","308.2587380343","197.2830759742","175.0165456564","248.6297268329","-73.6131811765","-79.8253916371","6.2122104606","151.0633897555","125.8472852299","-28.2809481525","-185.3397146314","157.0587664789","4.4870807475","11.2456041270","135.3304307020","0.0002741791","0.0000000000"
"15","22417","-1154.2416891907","0.0117437921","0.3039129700","0.7297366755","505.5486093615","308.2395242515","197.3090851100","174.9973318736","249.1823612820","-74.1850294084","-80.3947961883","6.2097667799","151.1003134024","126.2635253889","-28.1814775094","-185.1659193636","156.9844418543","4.4890478981","11.2834291775","135.3275148190","0.0003215079","0.0000000000"
"16","18927","-1154.2653080492","0.0114696672","0.3153826371","0.7438173399","505.5626900259","308.3293743975","197.2333156284","175.0871820197","249.7586300529","-74.6714480332","-80.8888325047","6.2173844715","151.1632902889","126.8507769822","-28.2554372182","-185.2526886742","156.9972514560","4.4781883456","11.2757520911","135.4090437428","0.0003061094","0.0000000000"
"17","16290","-1154.3055377388","0.0110174042","0.3264000413","0.7678007494","505.5866734354","308.3128774345","197.2737960009","175.0706850566","246.7375043759","-71.6668193193","-77.9198833336","6.2530640144","150.1242178009","122.1165214235","-25.5032348486","-183.0733308847","157.5700960362","4.5643297745","11.6198691744","133.9400131055","0.0000057465","0.0000000000"
"18","24108","-1154.4059120589","0.0099652287","0.3363652700","0.8276400983","505.6465127843","307.8163954568","197.8301173275","174.5742030789","248.9912804708","-74.4170773919","-80.6757844287","6.2587070368","150.7602348403","126.0630588279","-27.8320131975","-184.9282408806","157.0962276832","4.4686417093","11.2636932398","135.0275152046","0.0003846867","0.0000000000"
"19","16518","-1154.4352172687","0.0096774331","0.3460427031","0.8451107489","505.6639834349","308.4081953933","197.2557880416","175.1660030154","247.7163268583","-72.5503238428","-78.7608810406","6.2105571978","152.3468493234","122.9028362450","-27.5333587102","-185.4911167264","157.9577580162","4.5429806280","11.3365779884","136.4668919935","0.0003987135","0.0000000000"
"20","24449","-1154.4759540206","0.0092911278","0.3553338309","0.8693964497","505.6882691357","307.7156776321","197.9725915036","174.4734852543","249.2455460109","-74.7720607567","-81.0085264416","6.2364656850","150.9601430497","126.0130076429","-27.7276046817","-184.8129770728","157.0853723911","4.4752709668","11.2885310926","135.1959613533","0.0003796371","0.0000000000"
"21","16018","-1154.5190844391","0.0088989164","0.3642327473","0.8951091634","505.7139818494","307.7709751186","197.9430067308","174.5287827407","248.4367149817","-73.9079322410","-80.1655670918","6.2576348509","150.7467463172","125.5259347900","-27.8359661255","-185.0277349211","157.1917687956","4.4681004150","11.2477220873","135.0305234268","0.0004003881","0.0000000000"
"22","24054","-1154.5555417758","0.0085803284","0.3728130757","0.9168436398","505.7357163258","308.0915199202","197.6441964056","174.8493275423","248.3960246558","-73.5466971135","-79.6902991663","6.1436020528","151.3159684963","126.0143815458","-28.9343253862","-185.9912672733","157.0569418870","4.4619176353","11.1186875822","135.7350521629","0.0003111159","0.0000000000"
"23","21881","-1154.5717076052","0.0084427354","0.3812558111","0.9264810919","505.7453537779","307.7681756379","197.9771781400","174.5259832601","246.3862112935","-71.8602280335","-78.0452279813","6.1849999479","151.8456008841","122.6517506967","-28.1111402873","-184.7169401957","156.6057999085","4.4451742499","11.1370309357","136.2630628999","0.0003327986","0.0000000000"
"24","24361","-1154.5847973053","0.0083329427","0.3895887538","0.9342846728","505.7531573588","308.5241428972","197.2290144616","175.2819505193","248.6350986316","-73.3531481122","-79.4373563397","6.0842082275","152.1100552321","126.1065374795","-29.5814940801","-185.5958910027","156.0143969226","4.3930637529","11.0105512792","136.7059562697","0.0004839302","0.0000000000"
"25","21788","-1154.5862172098","0.0083211191","0.3979098729","0.9351311659","505.7540038519","308.4732618328","197.2807420191","175.2310694549","247.7077136791","-72.4766442242","-78.6506408441","6.1739966199","150.5118537708","123.3444622294","-26.1486023211","-182.5209688904","156.3723665694","4.5091296877","11.0455372054","134.9570917520","0.0000951257","0.0000000000"
"26","21949","-1154.6174857001","0.0080649560","0.4059748289","0.9537722495","505.7726449355","308.6817285859","197.0909163496","175.4395362081","249.8330018368","-74.3934656287","-80.6169161048","6.2234504761","149.8098385257","125.8538697193","-25.8307064082","-182.5582776032","156.7275711949","4.5350874583","11.2394675814","134.0351891542","0.0000943317","0.0000000000"
"27","21460","-1154.6565726756","0.0077558026","0.4137306315","0.9770744165","505.7959471025","307.9254935777","197.8704535248","174.6833011999","248.4166926607","-73.7333914609","-79.9820858611","6.2486944002","150.7268538236","125.5338241900","-27.8439853528","-184.9253236313","157.0813382785","4.4705924131","11.2664782376","134.9894382268","0.0003449462","0.0000000000"
"28","26296","-1154.7303835906","0.0072039564","0.4209345879","1.0210776744","505.8399503604","309.3338530844","196.5060972760","176.0916607065","252.6701605397","-76.5784998332","-82.7783829055","6.1998830723","149.6825609733","129.5647834254","-26.5771838589","-184.1970450728","157.6198612139","4.5434105461","11.6827957353","133.4552207559","0.0011339360","0.0000000000"
"29","23797","-1154.7565534830","0.0070178751","0.4279524630","1.0366791680","505.8555518541","309.3057494254","196.5498024287","176.0635570475","250.2836077447","-74.2200506972","-80.4125842999","6.1925336027","150.6041347301","126.6216362076","-26.9421631930","-184.2006640329","157.2585008399","4.5178893408","11.6271142084","134.4578376194","0.0012935615","0.0000000000"
"30","13858","-1154.7851309486","0.0068201605","0.4347726235","1.0537159652","505.8725886512","308.8403820636","197.0322065876","175.5981896857","249.9323493903","-74.3339678950","-80.5737004824","6.2397325874","149.7038547033","126.1479903900","-25.9194957030","-182.4536513506","156.5341556476","4.5246760878","11.2126866435","133.9664161550","0.0000758170","0.0000000000"
"31","24101","-1154.8289793506","0.0065275691","0.4413001926","1.0798567134","505.8987293994","308.4008367739","197.4978926255","175.1586443960","249.1458605653","-73.9872161693","-80.2117569718","6.2245408025","151.0613550450","126.3156464643","-28.2311409439","-184.9518311380","156.7206901941","4.4467909605","11.1674677467","135.4464004235","0.0006959143","0.0000000000"
"32","26262","-1154.8386206511","0.0064649373","0.4477651299","1.0856044897","505.9044771758","308.7177062417","197.1867709340","175.4755138638","250.1991716587","-74.7236577949","-80.9457252601","6.2220674652","149.8987838239","126.0991770661","-25.7987892313","-182.5243907637","156.7256015324","4.5342239501","11.2378789467","134.1265128117","0.0001681154","0.0000000000"
"33","18565","-1154.8678765830","0.0062785394","0.4540436694","1.1030457627","505.9219184487","309.1606783319","196.7612401168","175.9184859540","250.4143517165","-74.4958657625","-80.6889723794","6.1931066169","150.6942777683","126.6856611213","-26.9655871731","-184.7743598195","157.8087726464","4.5377435305","11.7226026683","134.4319977722","0.0019337973","0.0000000000"
"34","18533","-1154.8875614901","0.0061561555","0.4601998248","1.1147811550","505.9336538410","308.7548320818","197.1788217593","175.5126397039","250.5629980894","-75.0503583855","-81.2305396707","6.1801812852","150.6622254035","128.2386872729","-28.3379145870","-185.2839235195","156.9460089325","4.4873538442","11.3372770686","134.8372888517","0.0003056391","0.0000000000"
"35","24084","-1154.9160405292","0.0059833070","0.4661831319","1.1317592740","505.9506319601","308.9741069505","196.9765250096","175.7319145726","248.9026822188","-73.1707676463","-79.2598055996","6.0890379533","152.5031083798","125.5484179114","-29.1488440724","-184.5105175334","155.3616734610","4.3825475658","11.0712426796","137.0486376433","0.0006804911","0.0000000000"
"36","23752","-1154.9750421346","0.0056404950","0.4718236269","1.1669337852","505.9858064713","308.7695222332","197.2162842381","175.5273298553","251.3926973057","-75.8653674504","-82.0333982553","6.1680308049","150.7158448191","128.9132630150","-28.2364105284","-185.1213152531","156.8849047247","4.4900778271","11.3755506539","134.8498625681","0.0003537700","0.0000000000"
"37","18498","-1155.0051632794","0.0054731301","0.4772967570","1.1848908652","506.0037635512","309.1410481344","196.8627154169","175.8988557565","248.0879316783","-72.1890759218","-78.3129849808","6.1239090590","151.6207343855","123.8569981650","-27.3898008723","-184.8215334627","157.4317325904","4.5116756953","11.6604487459","135.4467167047","0.0018932397","0.0000000000"
"38","14463","-1155.0122713991","0.0054343644","0.4827311213","1.1891284556","506.0080011416","309.4585952394","196.5494059022","176.2164028615","250.0708619824","-73.8544591209","-80.0348573126","6.1803981917","150.5132241007","126.4446502058","-26.8870123240","-183.9429569163","157.0559445923","4.5219465020","11.6206049214","134.3695758006","0.0010968767","0.0000000000"
"39","26744","-1155.0242673218","0.0053695636","0.4881006849","1.1962799681","506.0151526541","308.5144038095","197.5007488446","175.2722114316","247.1045981894","-71.8323867578","-78.0066727581","6.1742860003","152.1066073510","123.5427300515","-28.5447392130","-184.6918405761","156.1471013631","4.4184185349","11.0378959575","136.6496633012","0.0006295574","0.0000000000"
"40","26306","-1155.0449622589","0.0052595828","0.4933602677","1.2086175018","506.0274901878","309.1222896993","196.9052004885","175.8800973214","253.1899677665","-77.3098704450","-83.5877928843","6.2779224393","150.9637723607","129.9735908915","-27.7473954857","-184.8621611104","157.1147656246","4.5220962149","11.0972043283","135.3440697796","0.0004020380","0.0000000000"
"41","24068","-1155.0831116385","0.0050627121","0.4984229798","1.2313607097","506.0502333958","308.7629719221","197.2872614736","175.5207795443","249.0466247287","-73.5258451845","-79.6845953678","6.1587501833","151.7194607461","125.9699276333","-28.6427636507","-185.2107998207","156.5680361699","4.4747685223","11.2412712235","136.0032037842","0.0002172161","0.0000000000"
"42","21900","-1155.1009999292","0.0049729540","0.5033959338","1.2420250277","506.0608977138","308.7476216377","197.3132760761","175.5054292598","247.2587562952","-71.7533270354","-77.9559700764","6.2026430410","150.3624362377","122.9579082378","-26.0615881804","-183.1734073476","157.1118191672","4.5421417728","11.5457141657","134.2745693669","0.0000109324","0.0000000000"
"43","26913","-1155.1221250190","0.0048690018","0.5082649356","1.2546190021","506.0734916881","308.8195365901","197.2539550980","175.5773442123","249.5445852827","-73.9672410704","-80.1866153571","6.2193742867","152.0230538172","124.7408556678","-27.2193242023","-182.5855493412","155.3662251389","4.3875212617","10.8160444875","136.8176887714","0.0017992966","0.0000000000"
"44","26246","-1155.1366107667","0.0047989790","0.5130639146","1.2632548535","506.0821275395","309.5607003225","196.5214272170","176.3185079446","252.4488385902","-76.1303306456","-82.3386009650","6.2082703195","149.4959246033","129.5445878209","-26.5916738340","-184.1771128335","157.5854389994","4.5463734371","11.7131098271","133.2353013791","0.0011399600","0.0000000000"
"45","26268","-1155.1542606009","0.0047150210","0.5177789355","1.2737770128","506.0926496988","308.7686016068","197.3240480920","175.5264092290","251.0779952033","-75.5458169252","-81.7351736064","6.1893566813","151.1666800025","127.9773301357","-28.0660149349","-185.1944759563","157.1284610214","4.5117859634","11.0551344745","135.5996754693","0.0000840953","0.0000000000"
"46","26325","-1155.1567051019","0.0047035092","0.5224824447","1.2752343313","506.0941070173","308.7228224837","197.3712845336","175.4806301059","249.2470659766","-73.7664358708","-79.9219475094","6.1555116386","151.8123796264","126.0710112348","-28.6363248846","-185.2189813578","156.5826564732","4.4735529598","11.3034812636","136.0350801882","0.0002652148","0.0000000000"
"47","24069","-1155.1588987896","0.0046932024","0.5271756471","1.2765421244","506.0954148104","308.8697911321","197.2256236783","175.6275987542","250.0357091146","-74.4081103604","-80.5859310086","6.1778206482","151.8396388511","126.8200132962","-28.6239430327","-185.1392632563","156.5153202236","4.4659402571","11.2733181673","136.1001352511","0.0002451756","0.0000000000"
"48","21901","-1155.1863478747","0.0045661303","0.5317417774","1.2929062240","506.1117789101","308.9915600427","197.1202188673","175.7493676649","249.6919734872","-73.9426058223","-80.2087815038","6.2661756816","149.8614017907","125.2916642965","-25.4610926000","-182.8817588776","157.4206662776","4.5749337265","11.7215170449","133.5649394584","0.0000115609","0.0000000000"
"49","24443","-1155.2087235549","0.0044650946","0.5362068721","1.3062457528","506.1251184388","309.3324129125","196.7927055263","176.0902205346","249.9795232498","-73.8893027151","-80.0308432868","6.1415405716","150.4958802925","126.5191049702","-27.0354620130","-184.8346078114","157.7991457985","4.5376646939","11.7461463941","134.2100785922","0.0019906122","0.0000000000"
"50","21556","-1155.2166389318","0.0044298912","0.5406367633","1.3109645992","506.1298372852","309.2398675693","196.8899697159","175.9976751914","250.1248266055","-74.1271514141","-80.2521987622","6.1250473481","151.3144025759","127.6639323696","-28.8535083400","-184.6958086874","155.8423003474","4.4043070429","11.1637588844","135.7455224428","0.0008142059","0.0000000000"
"51","15792","-1155.2182556066","0.0044227353","0.5450594986","1.3119283992","506.1308010852","309.6652851711","196.4655159142","176.4230927932","253.3703929006","-76.9473001074","-83.1417598629","6.1944597555","149.3768372061","130.6332006426","-26.6396449481","-184.1415749481","157.5019300000","4.5401346303","11.7313330269","133.1041357672","0.0012337817","0.0000000000"
"52","24129","-1155.2626859110","0.0042305333","0.5492900319","1.3384160554","506.1572887414","308.9256347532","197.2316539883","175.6834423753","252.6478596695","-76.9644172942","-83.1776512681","6.2132339739","150.8583990855","129.9703813645","-28.1809207805","-185.0854906588","156.9045698783","4.5041210048","11.4277330272","134.9262254856","0.0003195679","0.0000000000"
"53","18879","-1155.2761914029","0.0041737819","0.5534638138","1.3464675156","506.1653402016","308.9584656170","197.2068745846","175.7162732392","252.0047844630","-76.2885112239","-82.5022334483","6.2137222244","150.8237378726","129.4625800681","-28.2815334777","-185.2522836151","156.9707501374","4.5009536929","11.3867888085","134.9357183324","0.0002770388","0.0000000000"
"54","13856","-1155.2765256425","0.0041723871","0.5576362009","1.3466667766","506.1655394626","308.4374298601","197.7281096025","175.1952374822","247.0394449943","-71.8442075121","-78.0369702631","6.1927627511","151.8001955707","121.5950716585","-26.3558222348","-185.8729663382","159.5171441034","4.6707719255","11.5773146485","135.5520859123","0.0000230843","0.0000000000"
"55","26445","-1155.2812910708","0.0041525512","0.5617887521","1.3495077435","506.1683804295","306.9076295429","199.2607508866","173.6654371650","245.3468357856","-71.6813986206","-77.8932475913","6.2118489706","150.9773469745","121.4355526445","-27.0660638333","-188.5635497438","161.4974859105","4.6729581462","12.1319860115","134.1714231790","0.0009796378","0.0000000000"
"56","26731","-1155.2980847774","0.0040833968","0.5658721488","1.3595195121","506.1783921981","308.4389825082","197.7394096900","175.1967901303","249.4620390543","-74.2652489240","-80.4641501741","6.1989012501","151.4022571643","126.2801054314","-28.2203235415","-184.7278168248","156.5074932834","4.4512205257","11.2521314250","135.6985561841","0.0003490296","0.0000000000"
"57","27655","-1155.3418115456","0.0039086905","0.5697808394","1.3855877469","506.2044604329","304.1574029016","202.0470575313","170.9152105237","231.6596854109","-60.7334382453","-66.8501663104","6.1167280650","150.5428602118","105.9697740577","-24.8529488586","-192.8717561355","168.0188072769","5.1420033657","12.2203055126","133.1473041536","0.0332471798","0.0000000000"
"58","19273","-1155.3433455015","0.0039026994","0.5736835387","1.3865022330","506.2053749190","308.7542717602","197.4511031588","175.5120793823","247.0409966354","-71.5289172531","-77.7542222881","6.2253050349","150.6803184656","121.8345431082","-25.4738649383","-184.1255439882","158.6516790498","4.6700527069","11.4743591155","134.5358713507","0.0000352924","0.0000000000"
"59","21942","-1155.3517509785","0.0038700328","0.5775535715","1.3915132584","506.2103859444","309.2474602165","196.9629257280","176.0052678386","248.6658197917","-72.6605519531","-78.7739907053","6.1134387522","151.2334314405","125.2747272132","-27.8423388620","-185.3693730162","157.5270341541","4.4976636902","11.4933630539","135.2406699717","0.0017347247","0.0000000000"
"60","21726","-1155.3848527614","0.0037440249","0.5812975964","1.4112472814","506.2301199674","309.1783690959","197.0517508715","175.9361767180","250.9962017569","-75.0600250389","-81.2754560596","6.2154310207","150.3624160283","126.8851169321","-26.2513312035","-182.1926420716","155.9413108680","4.5088361301","11.1258985726","134.7274734276","0.0002078980","0.0000000000"
"61","21930","-1155.3855610308","0.0037413740","0.5850389704","1.4116695246","506.2305422106","309.0749558812","197.1555863294","175.8327635033","250.1507219879","-74.3179584846","-80.5481372233","6.2301787387","151.0746837474","125.0202010026","-25.9441627620","-182.6037020992","156.6595393372","4.5210124554","11.0607566683","135.4925128524","0.0004017713","0.0000000000"
"62","15793","-1155.4034260918","0.0036751277","0.5887140981","1.4223199939","506.2411926799","309.0995557079","197.1416369720","175.8573633301","250.6209927896","-74.7636294595","-80.9841347802","6.2205053207","152.0412068075","126.1839813912","-27.6041954092","-185.4561737421","157.8519783329","4.5477131830","11.4324719421","136.0606216710","0.0004000114","0.0000000000"
"63","18904","-1155.4156935539","0.0036303186","0.5923444167","1.4296333878","506.2485060739","309.0759992945","197.1725067794","175.8338069166","251.6039467077","-75.7697835720","-81.9887290967","6.2189455248","150.6146213174","129.2906961147","-28.3013707244","-185.1919747617","156.8906040373","4.4990220441","11.4060692245","134.7092383659","0.0002916830","0.0000000000"
"64","21273","-1155.4279597668","0.0035860603","0.5959304770","1.4369460371","506.2558187231","308.3973528075","197.8584659156","175.1551604296","248.8976976070","-73.7425371774","-79.9392449769","6.1967077995","151.3912464439","125.7249494406","-28.2184982775","-184.8256779148","156.6071796373","4.4512049978","11.2379816650","135.7016990155","0.0003607657","0.0000000000"
"65","24365","-1155.4295826591","0.0035802452","0.5995107222","1.4379135437","506.2567862297","309.0783725139","197.1784137158","175.8361801360","250.9511436154","-75.1149634794","-81.3401849379","6.2252214585","152.1210870315","126.3550484438","-27.5249918599","-185.4196934024","157.8947015425","4.5585743096","11.4850559724","136.0770614895","0.0003952599","0.0000000000"
"66","27150","-1155.4332134285","0.0035672698","0.6030779920","1.4400780702","506.2589507562","309.3914648532","196.8674859030","176.1492724753","252.6054527385","-76.4561802632","-82.6183953169","6.1622150537","151.7417668833","128.7275223722","-27.8638365169","-183.5042122583","155.6403757413","4.4079398411","10.9672272837","136.3648178452","0.0017819132","0.0000000000"
"67","16696","-1155.4346130790","0.0035622803","0.6066402723","1.4409124885","506.2597851745","308.7330384678","197.5267467068","175.4908460899","249.4218633909","-73.9310173010","-80.0969911205","6.1659738195","150.9136128693","125.5259506179","-27.0177000962","-186.1001866475","159.0824865513","4.6080037520","12.4669676472","133.8357349690","0.0029065011","0.0000000000"
"68","26912","-1155.4380785265","0.0035499568","0.6101902291","1.4429784564","506.2618511424","308.6922888331","197.5695623093","175.4500964553","249.3307818846","-73.8806854293","-80.0243091768","6.1436237475","152.0284088951","125.0849752871","-27.7826022976","-183.4335653642","155.6509630666","4.3977259881","10.8414368152","136.7874179826","0.0018281092","0.0000000000"
"69","13810","-1155.4439857804","0.0035290481","0.6137192773","1.4465001364","506.2653728224","309.2553099362","197.0100628862","176.0131175583","249.6674313004","-73.6543137421","-79.9032139190","6.2489001769","149.6687496060","125.5014664183","-25.5027847239","-182.7919496517","157.2891649278","4.5718836055","11.7441829140","133.3526620815","0.0000210050","0.0000000000"
"70","21785","-1155.4575472767","0.0034815120","0.6172007893","1.4545849842","506.2734576702","308.6220469748","197.6514106954","175.3798545969","247.0027236270","-71.6228690301","-77.7666762866","6.1438072565","152.0394389027","122.2935065410","-27.3302218167","-186.1938847874","158.8636629707","4.5990423458","12.3672658993","135.0702127831","0.0029178745","0.0000000000"
"71","21291","-1155.4693240413","0.0034407515","0.6206415408","1.4616058430","506.2804785290","308.4150902809","197.8653882481","175.1728979030","251.8280208584","-76.6551229554","-82.9129537494","6.2578307940","150.5075795882","129.1527204047","-27.8322791344","-184.9391446379","157.1068655035","4.4825677702","11.3906005465","134.6340699495","0.0003413220","0.0000000000"
"72","26707","-1155.4882621428","0.0033762034","0.6240177442","1.4728960182","506.2917687042","308.5693645089","197.7224041953","175.3271721310","250.6954876797","-75.3683155487","-81.6150350300","6.2467194813","150.2342627952","128.4182900626","-27.9570651781","-185.0119992505","157.0549340725","4.4748577541","11.3595446648","134.3994807764","0.0003795998","0.0000000000"
"73","18583","-1155.4974575111","0.0033453002","0.6273630444","1.4783779468","506.2972506328","309.1884544671","197.1087961657","175.9462620892","252.1746160165","-76.2283539273","-82.4688811661","6.2405272389","150.6979436986","129.8445419862","-28.3678696684","-185.2968757987","156.9290061304","4.4884850361","11.4013073036","134.8078756216","0.0002757372","0.0000000000"
"74","21219","-1155.5001415219","0.0033363335","0.6306993779","1.4799780518","506.2988507378","309.0935258614","197.2053248764","175.8513334835","249.1659070087","-73.3145735252","-79.4687894664","6.1542159413","151.7025217471","125.7856950488","-28.3223097872","-185.4688069241","157.1464971370","4.4871414169","11.4635171270","135.7515366002","0.0003266030","0.0000000000"
"75","19346","-1155.5146511011","0.0032882742","0.6339876521","1.4886281106","506.3075007967","309.3986388364","196.9088619603","176.1564464585","250.6682323621","-74.5117859036","-80.6702553190","6.1584694154","150.7787334901","127.1334158377","-27.2439169656","-185.2811202421","158.0372032765","4.5259692840","11.8582837378","134.3924303189","0.0020501494","0.0000000000"
