" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","294.4803082432"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"27","21966","-1230.2104656039","0.0069252796","0.2805581907","0.6997935411","557.8467008538","359.2470675866","198.5996332672","227.7933610124","297.0335036727","-69.2390043473","-75.1633488647","5.9243445174","147.0140321656","176.9105680159","-26.8910965087","-177.4974935191","150.6063970104","4.1922330324","9.2266841286","133.5951150045","0.0000000000","0.0000000000"
"28","14746","-1230.2410706958","0.0067165413","0.2872747320","0.7180391319","557.8649464446","358.1096959708","199.7552504738","226.6559893967","292.1776322827","-65.5216428861","-71.5074198402","5.9857769542","146.9057865285","169.9086056790","-24.6367599248","-178.0579268793","153.4211669545","4.3582296098","10.2536708641","132.2938860547","0.0000000000","0.0000000000"
"29","9009","-1230.2597210683","0.0065924362","0.2938671683","0.7291577740","557.8760650867","361.2372063746","196.6388587121","229.7834998005","311.3089014256","-81.5254016251","-87.6444261676","6.1190245425","145.3530077845","190.9389569032","-24.9830632621","-174.2051557283","149.2220924662","4.3801614759","10.3465473822","130.6262989264","0.0000000000","0.0000000000"
"30","10342","-1230.2851177920","0.0064271181","0.3002942864","0.7442983340","557.8912056467","358.9374904423","198.9537152043","227.4837838682","300.7037304649","-73.2199465967","-79.2642938152","6.0443472185","145.8916554816","178.5881673389","-23.7760923556","-176.4902301345","152.7141377789","4.4146620006","10.3631995426","131.1137939384","0.0000000000","0.0000000000"
"31","24579","-1230.2883961544","0.0064060822","0.3067003686","0.7462527688","557.8931600816","359.1197174684","198.7734426132","227.6660108942","299.5888441531","-71.9228332589","-77.9893064747","6.0664732158","145.9892390633","177.9446631474","-24.3450580576","-176.0201139324","151.6750558749","4.4431917030","10.4193234801","131.1267238802","0.0000000000","0.0000000000"
"32","21595","-1230.3026652768","0.0063153221","0.3130156907","0.7547594764","557.9016667892","358.4745048960","199.4271618931","227.0207983219","292.3934376090","-65.3726392871","-71.3537991775","5.9811598904","147.8680124464","168.9073821055","-24.3819569429","-176.3010577338","151.9191007909","4.2785228250","9.6645920083","133.9248976130","0.0000000000","0.0000000000"
"33","14810","-1230.3062076143","0.0062929907","0.3193086813","0.7568712832","557.9037785959","359.3256213857","198.5781572102","227.8719148116","296.5021551345","-68.6302403229","-74.6358891479","6.0056488250","146.6043760518","174.2027534547","-24.3049743720","-176.1874422860","151.8824679140","4.3841264196","10.2090504083","132.0111992238","0.0000000000","0.0000000000"
"34","17209","-1230.3106972855","0.0062648005","0.3255734819","0.7595478543","557.9064551670","359.2869823320","198.6194728350","227.8332757579","298.1377781593","-70.3045024014","-76.3040086854","5.9995062840","145.8805822180","176.4030650030","-24.1458690617","-176.6683297171","152.5224606554","4.4081157937","10.3591372420","131.1133291823","0.0000000000","0.0000000000"
"35","16491","-1230.3353536395","0.0061122221","0.3316857040","0.7742470340","557.9211543467","359.1634619149","198.7576924318","227.7097553407","299.8985687547","-72.1789618935","-78.2332230591","6.0542611656","145.9472974865","178.3163728258","-24.3651015576","-176.0690095209","151.7039079633","4.4420330184","10.4197499159","131.0855145521","0.0000000000","0.0000000000"
"36","9293","-1230.3535952059","0.0060017364","0.3376874404","0.7851219615","557.9320292742","359.2125133527","198.7195159215","227.7588067785","298.0624808349","-70.3036740563","-76.3044665821","6.0007925258","145.9258388986","176.3272557942","-24.1906138579","-176.7529848379","152.5623709800","4.4075827792","10.3701827832","131.1480733362","0.0000000000","0.0000000000"
"37","19612","-1230.3701469903","0.0059032146","0.3435906550","0.7949895053","557.9418968180","358.2056285601","199.7362682579","226.7519219860","290.5038843913","-63.7519624054","-69.6872959392","5.9353335339","147.9510340984","167.3956005333","-24.8427502404","-177.6171251626","152.7743749222","4.2723333004","9.5409970868","134.1377037112","0.0000000000","0.0000000000"
"38","24526","-1230.3864935553","0.0058075017","0.3493981567","0.8047347051","557.9516420178","358.4475488322","199.5040931857","226.9938422580","291.0586087425","-64.0647664845","-69.9622982722","5.8975317878","148.1792213081","169.7285892451","-26.8492018106","-179.0293389982","152.1801371876","4.2236811234","9.6860469877","134.2694931969","0.0000000000","0.0000000000"
"39","22109","-1230.4045041808","0.0057038413","0.3551019980","0.8154719544","557.9623792672","359.5905844618","198.3717948053","228.1368778877","293.9512789391","-65.8144010514","-71.7840744144","5.9696733629","147.3080792987","173.3372413667","-26.6940417263","-177.7191278421","151.0250861158","4.2771252029","10.0689744177","132.9619796781","0.0000000000","0.0000000000"
"40","19493","-1230.4331175163","0.0055429482","0.3606449462","0.8325301359","557.9794374486","358.5531192757","199.4263181730","227.0994127015","294.8644034503","-67.7649907488","-73.7032542054","5.9382634566","146.2706618251","173.2848785888","-24.6911369635","-178.6077374530","153.9166004895","4.3875751281","10.1801147011","131.7029719958","0.0000000000","0.0000000000"
"41","24546","-1230.4522705060","0.0054377944","0.3660827405","0.8439484193","557.9908557320","361.0534825420","196.9373731900","229.5997759678","304.2163113463","-74.6165353785","-80.8656535998","6.2491182213","144.9096257539","180.5464490078","-21.2397634154","-169.1502607310","147.9104973156","4.4329396177","10.2344779320","130.2422082042","0.0000000000","0.0000000000"
"42","19699","-1230.4727789796","0.0053274093","0.3714101498","0.8561747906","558.0030821033","359.2736288178","198.7294532855","227.8199222437","298.9501506417","-71.1302283980","-77.1945551269","6.0643267288","145.9431773294","177.4898501806","-24.4828768682","-176.1970856672","151.7142087990","4.4330517105","10.2072808009","131.3028448179","0.0000000000","0.0000000000"
"43","21906","-1230.4847465602","0.0052640331","0.3766741829","0.8633094066","558.0102167193","360.4485839135","197.5616328058","228.9948773394","301.0092141905","-72.0143368511","-78.0051917607","5.9908549096","146.5904486646","179.5932518166","-25.1744862907","-175.1647192422","149.9902329515","4.3893466116","10.2112409461","131.9898611069","0.0000000000","0.0000000000"
"44","23957","-1230.5245782661","0.0050584786","0.3817326615","0.8870555534","558.0339628662","361.6047370613","196.4292258049","230.1510304871","309.8674369952","-79.7164065081","-85.8433735015","6.1269669934","146.1254202593","188.8933499233","-25.1513331875","-173.7135158052","148.5621826177","4.3660994123","10.3646889364","131.3946319106","0.0000000000","0.0000000000"
"45","23910","-1230.5810120364","0.0047809152","0.3865135767","0.9206992191","558.0676065318","361.6620005370","196.4056059948","230.2082939629","312.0463060276","-81.8380120647","-87.9620902205","6.1240781558","145.2614505917","191.7764127117","-24.9915572758","-174.1646711230","149.1731138472","4.3896072673","10.4031639866","130.4686793379","0.0000000000","0.0000000000"
"46","9351","-1230.5837344223","0.0047679174","0.3912814942","0.9223222020","558.0692295147","359.0720007953","198.9972287193","227.6182942212","297.5017991462","-69.8835049250","-75.8647360243","5.9812310993","146.8731238695","175.1470315785","-24.5183563019","-177.1586968586","152.6403405567","4.4080395192","10.4776988034","131.9873855469","0.0000000000","0.0000000000"
"47","24226","-1230.5847218255","0.0047632119","0.3960447061","0.9229108542","558.0698181669","360.0933197605","197.9764984064","228.6396131864","302.2655654062","-73.6259522198","-79.6698084073","6.0438561875","145.9809147341","181.1454056028","-24.8607549307","-175.6150840362","150.7543291055","4.4145633343","10.1924829906","131.3738684091","0.0000000000","0.0000000000"
"48","9662","-1230.5926866321","0.0047254245","0.4007701306","0.9276591687","558.0745664814","358.1585167633","199.9160497181","226.7048101892","294.7455363472","-68.0407261580","-74.0338376218","5.9931114637","146.0380975552","173.0452385959","-24.3377998039","-178.5267869858","154.1889871819","4.4001647664","10.3716256900","131.2663070988","0.0000000000","0.0000000000"
"49","16498","-1230.5962134418","0.0047087882","0.4054789188","0.9297617184","558.0766690311","360.0180189629","198.0586500682","228.5643123887","301.6895224940","-73.1252101053","-79.0835360851","5.9583259798","145.8167320935","181.3926411794","-25.5198507789","-176.1428866524","150.6230358735","4.3644761849","9.6878577496","131.7643981589","0.0000000000","0.0000000000"
"50","7265","-1230.6161403276","0.0046158854","0.4100948042","0.9416413692","558.0885486819","359.6401607827","198.4483878992","228.1864542086","303.9239453510","-75.7374911424","-81.8753437752","6.1378526328","145.3847719499","182.8021142882","-24.2629408871","-176.1501044080","151.8871635209","4.4729948704","10.3994363163","130.5123407632","0.0000000000","0.0000000000"
"51","16766","-1230.6337568192","0.0045352818","0.4146300860","0.9521436509","558.0990509636","358.6436405103","199.4554104533","227.1899339362","294.6346618026","-67.4447278664","-73.4220395149","5.9773116485","146.3956548790","172.8308918924","-24.5918849687","-178.5583077836","153.9664228149","4.3960637313","10.2358947838","131.7636963639","0.0000000000","0.0000000000"
"52","24508","-1230.6423353722","0.0044965420","0.4191266280","0.9572578576","558.1041651703","358.7527990669","199.3513661034","227.2990924928","292.6394726217","-65.3403801289","-71.2945589752","5.9541788463","147.2097494660","170.1977738801","-24.7680507244","-178.0011242052","153.2330734808","4.3598772991","10.1280320587","132.7218401081","0.0000000000","0.0000000000"
"53","8290","-1230.6478541886","0.0044717948","0.4235984228","0.9605479659","558.1074552786","359.2695391895","198.8379160891","227.8158326154","296.2701639260","-68.4543313106","-74.4827009217","6.0283696111","146.7344794566","173.9266900636","-24.3910055942","-176.5271173926","152.1361117984","4.3918416311","10.2978697151","132.0447681104","0.0000000000","0.0000000000"
"54","21418","-1230.6530420578","0.0044486558","0.4280470786","0.9636407760","558.1105480888","360.2143009878","197.8962471010","228.7605944136","302.1508532255","-73.3902588118","-79.4289029681","6.0386441563","146.3589485024","180.5806400264","-24.7887353034","-175.1818447575","150.3931094541","4.3973298181","10.1587496819","131.8028690025","0.0000000000","0.0000000000"
"55","21424","-1230.6617456873","0.0044101043","0.4324571830","0.9688295487","558.1157368614","360.4936933959","197.6220434655","229.0399868217","300.0771622000","-71.0181529627","-76.9661362072","5.9479832445","146.5307299568","179.0383232126","-25.4918909694","-175.4414821253","149.9495911559","4.3670536608","9.9412993158","132.2223769802","0.0000000000","0.0000000000"
"56","14630","-1230.6715314950","0.0043671584","0.4368243413","0.9746634747","558.1215707874","359.6147841445","198.5067866430","228.1610775703","302.1226780327","-73.9616004624","-79.9934958821","6.0318954197","145.9863257003","180.4175010785","-24.2811487461","-175.2808891642","150.9997404181","4.3957861091","9.8304559703","131.7600836209","0.0000000000","0.0000000000"
"57","19086","-1230.6722608725","0.0043639742","0.4411883156","0.9750983018","558.1220056145","358.3413888373","199.7806167772","226.8876822632","294.7792032909","-67.8915210277","-73.8966496291","6.0051286014","146.0117607560","173.3675998666","-24.6001573317","-178.5608007750","153.9606434432","4.3967833420","10.1362366806","131.4787407334","0.0000000000","0.0000000000"
"58","24568","-1230.6892602828","0.0042904162","0.4454787318","0.9852327031","558.1321400159","359.7921823305","198.3399576854","228.3384757564","296.6769488641","-68.3384731077","-74.2790177917","5.9405446840","146.4344588328","176.6397200359","-26.3972300046","-177.9671447854","151.5699147808","4.3143511159","10.0464517731","132.0736559438","0.0000000000","0.0000000000"
"59","24627","-1230.6921719324","0.0042779422","0.4497566740","0.9869685178","558.1338758305","360.1325561880","198.0013196425","228.6788496139","300.1103723492","-71.4315227353","-77.4630185858","6.0314958505","146.9419787166","178.0723126588","-24.9039190263","-176.2703041634","151.3663851371","4.4103848077","10.3725290234","132.1590648856","0.0000000000","0.0000000000"
"60","22074","-1230.7065169930","0.0042170129","0.4539736870","0.9955204969","558.1424278096","360.4983809907","197.6440468189","229.0446744166","299.9444893614","-70.8998149448","-76.8725019136","5.9726869688","146.3789510103","179.1527975525","-25.5872592015","-175.5310381036","149.9437789021","4.3566604590","9.9068965950","132.1153939563","0.0000000000","0.0000000000"
"61","16407","-1230.7138842395","0.0041860593","0.4581597463","0.9999125688","558.1468198815","360.3493376566","197.7974822249","228.8956310825","300.3703599227","-71.4747288402","-77.4656863637","5.9909575235","145.7035532939","179.9921295820","-25.3253229532","-176.1663719851","150.8410490319","4.3938404348","9.8930839479","131.4166289112","0.0000000000","0.0000000000"
"62","23975","-1230.7143588966","0.0041840729","0.4623438191","1.0001955413","558.1471028540","358.6861035762","199.4609992779","227.2323970020","294.2632708720","-67.0308738700","-73.0071844914","5.9763106215","146.3423247245","172.4981574900","-24.5772113425","-178.5314804655","153.9542691230","4.3965946163","10.2271011141","131.7186289942","0.0000000000","0.0000000000"
"63","18994","-1230.7159938947","0.0041772375","0.4665210566","1.0011702649","558.1480775777","359.1933363107","198.9547412669","227.7396297366","298.2554399683","-70.5158102317","-76.5451627084","6.0293524767","146.8956351538","175.7258634830","-24.3660586685","-175.9432508074","151.5771921389","4.4549773256","10.4592381887","131.9814196394","0.0000000000","0.0000000000"
"64","14321","-1230.7193392420","0.0041632865","0.4706843432","1.0031646336","558.1500719463","358.1701594592","199.9799124872","226.7164528850","294.2012329014","-67.4847800164","-73.4946067410","6.0098267246","146.0479168620","172.4236793823","-24.2703633429","-178.5372979949","154.2669346519","4.4073020410","10.4071190834","131.2334957377","0.0000000000","0.0000000000"
"65","23920","-1230.7356006611","0.0040961331","0.4747804762","1.0128590727","558.1597663854","362.4069856999","195.7527806855","230.9532791258","302.0396499469","-71.0863708211","-77.1834940659","6.0971232448","146.7265187280","180.2949807190","-24.9818495002","-171.0799608476","146.0981113475","4.2694685541","9.2950460014","133.1620041724","0.0000000000","0.0000000000"
"66","16425","-1230.7414460309","0.0040722595","0.4788527357","1.0163438597","558.1632511724","360.3607263587","197.8025248137","228.9070197846","300.6062121534","-71.6991923688","-77.6944793436","5.9952869747","145.5552029785","180.4536366999","-25.4026275249","-176.2318718371","150.8292443122","4.3858462333","9.8619035976","131.3074531476","0.0000000000","0.0000000000"
"67","14125","-1230.7446311798","0.0040593094","0.4829120451","1.0182427242","558.1651500369","359.5096860812","198.6554639557","228.0559795070","303.6465358686","-75.5905563616","-81.6762986012","6.0857422396","145.6383926271","182.0953209390","-24.0871776974","-176.3459054067","152.2587277093","4.5024271822","10.5480518921","130.5879135528","0.0000000000","0.0000000000"
"68","17181","-1230.7522617564","0.0040284524","0.4869404975","1.0227917835","558.1696990962","359.6643855129","198.5053135833","228.2106789388","296.1945969620","-67.9839180233","-73.9527373138","5.9688192905","146.4876173409","176.0899592395","-26.3829796183","-178.0637709464","151.6807913281","4.3180772117","10.1984032547","131.9711368745","0.0000000000","0.0000000000"
"69","19533","-1230.7748390330","0.0039385199","0.4908790175","1.0362514964","558.1831588091","359.0107982874","199.1723605217","227.5570917133","301.8031645448","-74.2460728316","-80.2518171900","6.0057443584","146.1078189611","179.2636194585","-23.5682738748","-176.5927174080","153.0244435332","4.4748083951","10.3131812411","131.3198293249","0.0000000000","0.0000000000"
"70","16618","-1230.7854857093","0.0038968102","0.4947758277","1.0425986395","558.1895059523","357.3600050422","200.8295009101","225.9062984680","292.6195112673","-66.6991486643","-72.7125859437","6.0134372794","146.5240729744","169.7593678624","-23.6639295695","-178.7232649449","155.0593353754","4.4099786033","10.0086296272","132.1054647440","0.0000000000","0.0000000000"
"71","11769","-1230.7907478654","0.0038763585","0.4986521861","1.0457357367","558.1926430494","360.4800973919","197.7125456576","229.0263908177","301.7688277563","-72.7424369386","-78.7200604764","5.9776235379","145.6657590292","181.3982671642","-25.2951984371","-175.9236038509","150.6284054137","4.3968417824","10.0456087751","131.2233084717","0.0000000000","0.0000000000"
"72","19015","-1230.8057535985","0.0038186251","0.5024708112","1.0546815836","558.2015888963","360.3931152802","197.8084736161","228.9394087060","300.5383329854","-71.5989242793","-77.5952776850","5.9963534057","145.6618633347","180.1792561177","-25.3027864670","-176.1541456184","150.8513591514","4.3946487518","9.8909877706","131.3762268123","0.0000000000","0.0000000000"
"73","11834","-1230.8108249413","0.0037993086","0.5062701198","1.0577049251","558.2046122378","358.2778044390","199.9268077989","226.8240978648","294.5642339467","-67.7401360818","-73.7280315890","5.9878955072","146.0725850602","172.7984269439","-24.3067780574","-178.4898008005","154.1830227430","4.4077616973","10.3780937611","131.2867296018","0.0000000000","0.0000000000"
"74","25762","-1230.8262014782","0.0037413352","0.5100114550","1.0668718311","558.2137791438","359.9632254387","198.2505537051","228.5095188646","299.2059480089","-70.6964291443","-76.8932505941","6.1968214498","145.0267870515","174.2860040955","-20.1068431382","-170.8123050464","150.7054619082","4.4665441507","10.3803215529","130.1799213479","0.0000000000","0.0000000000"
"75","24272","-1230.8380160266","0.0036973931","0.5137088481","1.0739152151","558.2208225279","361.8364542179","196.3843683100","230.3827476437","310.7003983220","-80.3176506782","-86.4291323156","6.1114816374","145.9214588981","189.9796018257","-25.2006624019","-173.6518503016","148.4511878997","4.3608842700","10.3735540668","131.1870205614","0.0000000000","0.0000000000"
