" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","45.1224593979"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","264","-103.1849559293","0.0230671242","0.4857353209","0.9127735950","34.6146502585","-3.0594760242","37.6741262827","-27.2040343745","24.8477531290","-52.0517875035","-54.5845863800","2.5327988765","3.9589346848","19.8911682750","0.9976501692","-9.0691109748","10.0667611440","0.2286867027","1.4218128937","2.3084350884","0.0000000000","0.0000000000"
"12","1028","-103.3747629779","0.0190792500","0.5048145710","1.0259293323","34.7278059958","-2.7809399905","37.5087459864","-26.9254983409","24.9262475588","-51.8517458997","-54.3658420327","2.5140961331","4.2116443811","19.3858734721","1.3287297055","-8.7139759314","10.0427056369","0.2347543227","1.3995064745","2.5773835839","0.0000000000","0.0000000000"
"13","672","-103.4670486390","0.0173973118","0.5222118827","1.0809465306","34.7828231940","-2.7265706530","37.5093938471","-26.8711290034","24.9127162556","-51.7819596209","-54.3090142841","2.5270546632","4.2127928880","19.3765433519","1.3233800157","-8.7152406501","10.0386206658","0.2343297504","1.4000266472","2.5784364903","0.0000000000","0.0000000000"
"14","1189","-103.4693913061","0.0173566034","0.5395684861","1.0823431395","34.7842198030","-2.7173282098","37.5015480128","-26.8618865601","25.0864847512","-51.9483713114","-54.5000941371","2.5517228257","4.2507856254","19.5390948703","1.2966042555","-8.7751417922","10.0717460477","0.2379618548","1.4211824059","2.5916413647","0.0000000000","0.0000000000"
"15","664","-103.4814545210","0.0171484847","0.5567169708","1.0895347690","34.7914114325","-2.8510772100","37.6424886425","-26.9956355603","25.1617664528","-52.1574020132","-54.6784082385","2.5210062253","4.2019910161","19.6862376652","1.2735377716","-9.2876689688","10.5612067404","0.2711553403","1.4357950016","2.4950406741","0.0000000000","0.0000000000"
"16","591","-103.5244328746","0.0164270844","0.5731440553","1.1151568275","34.8170334910","-2.7169042600","37.5339377510","-26.8614626103","25.1286690757","-51.9901316860","-54.5248125263","2.5346808402","4.2058347850","19.6783231044","1.2445111863","-8.8342643875","10.0787755738","0.2397427113","1.3533248205","2.6127672531","0.0000000000","0.0000000000"
"17","619","-103.5532975139","0.0159597005","0.5891037557","1.1323648267","34.8342414902","-2.8018972430","37.6361387331","-26.9464555933","25.2704923199","-52.2169479133","-54.7026657855","2.4857178722","4.1676801313","19.8672185148","1.2355936738","-9.3109967728","10.5465904467","0.2630933638","1.2982454794","2.6063412881","0.0000000000","0.0000000000"
"18","229","-103.5581844662","0.0158818964","0.6049856522","1.1352782416","34.8371549051","-3.0228182918","37.8599731969","-27.1673766421","25.0917819264","-52.2591585685","-54.7391315369","2.4799729684","3.9297470512","20.3829713440","0.7790635311","-9.9765761728","10.7556397040","0.2631916767","1.4072777595","2.2592776151","0.0000000000","0.0000000000"
"19","670","-103.5756035321","0.0156076442","0.6205932963","1.1456628257","34.8475394891","-2.7930949154","37.6406344045","-26.9376532657","25.1468213681","-52.0844746338","-54.5730752448","2.4886006110","4.1809547872","19.6559719865","1.3098945944","-9.1915145548","10.5014091492","0.2588390606","1.4488908437","2.4732248829","0.0000000000","0.0000000000"
"20","537","-103.5817727795","0.0155116532","0.6361049495","1.1493406961","34.8512173596","-2.7894889784","37.6407063380","-26.9340473288","25.1210972411","-52.0551445698","-54.5683200795","2.5131755096","4.1803596562","19.6319351756","1.3088024093","-9.1921558296","10.5009582389","0.2586733473","1.4487528407","2.4729334683","0.0000000000","0.0000000000"
"21","666","-103.5836021742","0.0154833022","0.6515882517","1.1504313116","34.8523079751","-2.5688649850","37.4211729600","-26.7134233353","25.4418840101","-52.1553073454","-54.6772661991","2.5219588537","4.3425592875","19.7396863434","1.3596383792","-8.7392450500","10.0988834292","0.2513128411","1.4834815396","2.6077649068","0.0000000000","0.0000000000"
"22","1000","-103.6242208478","0.0148669925","0.6664552442","1.1746466187","34.8765232821","-2.7520160461","37.6285393283","-26.8965743965","25.3538686977","-52.2504430942","-54.7388417510","2.4883986569","4.2212077012","19.8546810522","1.2779799443","-9.2759523975","10.5539323417","0.2643633614","1.4707785391","2.4860658006","0.0000000000","0.0000000000"
"23","906","-103.6867000222","0.0139665379","0.6804217820","1.2118943241","34.9137709876","-2.7144809101","37.6282518976","-26.8590392604","25.5444973923","-52.4035366528","-54.8940681352","2.4905314825","4.2182339225","20.0548363624","1.2714271075","-9.2717342330","10.5431613405","0.2636727759","1.4688798519","2.4856812946","0.0000000000","0.0000000000"
"24","302","-103.6892618125","0.0139308043","0.6943525863","1.2134215660","34.9152982295","-2.6756696304","37.5909678598","-26.8202279807","25.4735008414","-52.2937288222","-54.7933754116","2.4996465894","4.2859172692","19.8825475047","1.3050360675","-9.2351213642","10.5401574317","0.2757180039","1.4981485480","2.5120507173","0.0000000000","0.0000000000"
"25","1259","-103.7423651907","0.0132103306","0.7075629170","1.2450797786","34.9469564421","-2.8715836043","37.8185400464","-27.0161419547","25.2122085984","-52.2283505531","-54.7186659393","2.4903153862","4.1247530695","19.9505596601","1.1368958689","-9.5556738040","10.6925696729","0.2659298102","1.5202914197","2.3385318395","0.0000000000","0.0000000000"
"26","1260","-103.7443407193","0.0131842590","0.7207471760","1.2462575136","34.9481341771","-2.7439186092","37.6920527863","-26.8884769596","25.2667677454","-52.1552447049","-54.6645402714","2.5092955665","3.9665164841","20.2518855736","1.0483656877","-9.4870423974","10.5354080851","0.2518385826","1.3294181511","2.3852597503","0.0000000000","0.0000000000"
"27","254","-103.7733849010","0.0128068404","0.7335540164","1.2635725492","34.9654492127","-2.8558849785","37.8213341911","-27.0004433288","25.4477230561","-52.4481663849","-54.9395630175","2.4913966326","4.1185590196","20.1942907238","1.1348733127","-9.5865003032","10.7213736159","0.2680547364","1.5232701022","2.3272341810","0.0000000000","0.0000000000"
"28","849","-103.7787028036","0.0127389157","0.7462929321","1.2667428802","34.9686195437","-2.5923897542","37.5610092979","-26.7369481045","25.4488939653","-52.1858420698","-54.6717833626","2.4859412928","4.2700397214","19.8666392255","1.3122150185","-9.2189909286","10.5312059471","0.2716736797","1.3931086181","2.6052574236","0.0000000000","0.0000000000"
"29","1049","-103.8256740885","0.0121543879","0.7584473200","1.2947453723","34.9966220358","-2.6024128323","37.5990348681","-26.7469711827","25.2627269647","-52.0096981473","-54.5311841940","2.5214860467","4.2071871529","19.7366836439","1.3188561679","-9.2725245123","10.5913806802","0.2707253831","1.3568549618","2.5796068079","0.0000000000","0.0000000000"
"30","1294","-103.8356531299","0.0120337019","0.7704810219","1.3006944969","35.0025711604","-2.6869627886","37.6895339491","-26.8315211390","25.3754550738","-52.2069762128","-54.7193358257","2.5123596129","3.9609766898","20.3735308199","1.0409475642","-9.5168787131","10.5578262773","0.2536320171","1.3289842482","2.3783604245","0.0000000000","0.0000000000"
"31","564","-103.8608835270","0.0117338850","0.7822149069","1.3157358993","35.0176125628","-2.8106613855","37.8282739483","-26.9552197359","25.3056097846","-52.2608295205","-54.7524344617","2.4916049412","4.1838248357","19.9974847281","1.1243002208","-9.6877719163","10.8120721372","0.2800934654","1.6090867971","2.2946445732","0.0000000000","0.0000000000"
"32","850","-103.8899158750","0.0113981204","0.7936130273","1.3330438801","35.0349205436","-2.4596007303","37.4945212738","-26.6041590806","25.4506017159","-52.0544343190","-54.5448086384","2.4903743194","4.3192045669","19.7315443113","1.3998528378","-9.1729137751","10.5727666129","0.2805883805","1.4587463016","2.5798698848","0.0000000000","0.0000000000"
"33","19","-104.0536327548","0.0096768030","0.8032898303","1.4306456518","35.1325223153","-2.6569726327","37.7894949480","-26.8015309830","25.5206656113","-52.3221965943","-54.8048914425","2.4826948482","4.4547797126","19.9591050075","1.1067808912","-9.7531499977","10.8599308888","0.2650401183","1.6591983694","2.5305412250","0.0000000000","0.0000000000"
"34","907","-104.0606277639","0.0096093499","0.8128991802","1.4348158100","35.1366924735","-2.5103339865","37.6470264600","-26.6548923369","25.4318339496","-52.0867262864","-54.6101444105","2.5234181241","4.0571771809","20.2662565511","1.1084002176","-9.4506026448","10.5590028623","0.2648566309","1.4074635362","2.3848570139","0.0000000000","0.0000000000"
"35","232","-104.0969057019","0.0092669901","0.8221661703","1.4564433357","35.1583199992","-2.6295714248","37.7878914240","-26.7741297752","25.5051528503","-52.2792826255","-54.7624417700","2.4831591445","4.4703487752","19.9794441721","1.0553599031","-9.8246529082","10.8800128113","0.2674754608","1.6318570256","2.5710162888","0.0000000000","0.0000000000"
"36","328","-104.1081440356","0.0091634276","0.8313295979","1.4631432025","35.1650198660","-2.5282342794","37.6932541454","-26.6727926297","25.6399463005","-52.3127389303","-54.8006968948","2.4879579645","3.9844944517","20.6657337338","0.9897181150","-9.5688578788","10.5585759938","0.2562099874","1.3142930286","2.4139914357","0.0000000000","0.0000000000"
"37","571","-104.1417880125","0.0088602619","0.8401898598","1.4832004608","35.1850771243","-2.6612209016","37.8462980259","-26.8057792519","25.6202778067","-52.4260570586","-54.9114558486","2.4853987900","4.1371309085","20.4782598113","1.0048870869","-9.7642019676","10.7690890545","0.2721295864","1.5104588080","2.3545425140","0.0000000000","0.0000000000"
"38","1353","-104.1438964581","0.0088416002","0.8490314601","1.4844574358","35.1863340993","-2.6021950514","37.7885291507","-26.7467534017","25.4891290469","-52.2358824487","-54.7204572762","2.4845748275","4.4608703552","19.9104675946","1.1177910971","-9.7134585244","10.8312496216","0.2630780166","1.6559610352","2.5418313034","0.0000000000","0.0000000000"
"39","228","-104.1773214300","0.0085509544","0.8575824145","1.5043841317","35.2062607952","-2.7721062438","37.9783670390","-26.9166645941","25.7076065593","-52.6242711534","-55.0907280671","2.4664569137","4.4049118212","20.4496211791","0.8530735590","-10.1917182384","11.0447917974","0.2729126008","1.6932803563","2.4387188641","0.0000000000","0.0000000000"
"40","306","-104.3999764762","0.0068441061","0.8644265206","1.6371225948","35.3389992583","-2.4000720888","37.7390713471","-26.5446304392","25.6221433579","-52.1667737971","-54.6311634936","2.4643896965","4.5532203295","19.8899436108","1.1789794176","-9.6725802629","10.8515596806","0.2760652527","1.7486886654","2.5284664114","0.0000000000","0.0000000000"
"41","989","-104.4812474823","0.0063098812","0.8707364019","1.6855732750","35.3874499385","-2.6142382633","38.0016882019","-26.7587966137","25.6984448687","-52.4572414824","-54.8844468909","2.4272054085","4.6378654313","19.9164591925","1.1441202450","-10.4337801811","11.5779004261","0.3152291282","1.8519675749","2.4706687282","0.0000000000","0.0000000000"
"42","1247","-104.5044457560","0.0061651877","0.8769015895","1.6994032028","35.4012798663","-2.5839701907","37.9852500570","-26.7285285411","25.6985774215","-52.4271059625","-54.8592277606","2.4321217980","4.3907262220","20.4759130422","0.8319381572","-10.7226112708","11.5545494280","0.2982056749","1.5861889222","2.5063316250","0.0000000000","0.0000000000"
"43","655","-104.5062008627","0.0061543766","0.8830559662","1.7004495306","35.4023261941","-2.4320652683","37.8343914623","-26.5766236186","25.5285696252","-52.1051932439","-54.5779043739","2.4727111300","4.6645912965","19.6022416455","1.2617366833","-9.7175679624","10.9793046457","0.2777445925","1.7979209627","2.5889257413","0.0000000000","0.0000000000"
"44","1341","-104.5648577397","0.0058037636","0.8888597297","1.7354185279","35.4372951913","-2.3990436616","37.8363388529","-26.5436020119","25.4935850535","-52.0371870654","-54.5060509969","2.4688639315","4.6623693012","19.5695348963","1.2616808559","-9.7578302612","11.0195111172","0.2807135257","1.8055993163","2.5760564593","0.0000000000","0.0000000000"
"45","909","-104.5820314230","0.0057049426","0.8945646723","1.7456568241","35.4475334876","-2.3321172174","37.7796507049","-26.4766755677","25.7250477681","-52.2017233359","-54.6684180275","2.4666946917","4.6768905101","19.6690469264","1.3791103316","-9.9335753734","11.3126857051","0.3054249277","1.6291914877","2.7422740946","0.0000000000","0.0000000000"
"46","280","-104.6233658094","0.0054739393","0.9000386116","1.7702988119","35.4721754754","-2.0975887662","37.5697642415","-26.2421471165","25.9741476162","-52.2162947327","-54.7086421311","2.4923473984","4.8115748027","19.6997665330","1.4628062804","-9.3909025238","10.8537088043","0.2854179872","1.6704884153","2.8556684001","0.0000000000","0.0000000000"
"47","1230","-104.6592591063","0.0052809459","0.9053195575","1.7916970292","35.4935736927","-2.1040690877","37.5976427803","-26.2486274380","25.8210512030","-52.0696786410","-54.5837033081","2.5140246671","4.7792096448","19.6140272128","1.4278143454","-9.3896489584","10.8174633038","0.2826397365","1.6401449447","2.8564249636","0.0000000000","0.0000000000"
"48","201","-104.7451559290","0.0048462655","0.9101658230","1.8429054452","35.5447821087","-2.2569136874","37.8016957961","-26.4014720377","26.1111622069","-52.5126342447","-54.9975132739","2.4848790293","4.7891594146","20.0486584223","1.2733443701","-9.8029161016","11.0762604717","0.2954269190","1.9404084464","2.5533240492","0.0000000000","0.0000000000"
"49","214","-104.7467556349","0.0048385191","0.9150043421","1.8438591290","35.5457357924","-1.9067836916","37.4525194840","-26.0513420419","26.1445389547","-52.1958809967","-54.7039471287","2.5080661321","4.9327290684","19.6706108088","1.5411990775","-9.2877218278","10.8289209053","0.2956059694","1.7725419377","2.8645811613","0.0000000000","0.0000000000"
"50","572","-104.7538464672","0.0048043313","0.9198086735","1.8480864132","35.5499630767","-2.4214829672","37.9714460439","-26.5660413175","25.9980136717","-52.5640549892","-55.0038777890","2.4398227998","4.6271969125","20.1454490490","1.2253677102","-10.2417471292","11.4671148394","0.3031492869","1.8468078022","2.4772398233","0.0000000000","0.0000000000"
"51","349","-104.8177901573","0.0045067406","0.9243154140","1.8862072072","35.5880838707","-2.6091913784","38.1972752491","-26.7537497288","25.5069143019","-52.2606640307","-54.6885012023","2.4278371716","4.3864282627","20.4179490320","0.7025370072","-10.9631319879","11.6656689951","0.3066915053","1.7482835703","2.3314531872","0.0000000000","0.0000000000"
"52","501","-104.8262349433","0.0044688424","0.9287842564","1.8912416672","35.5931183307","-2.1413865470","37.7345048777","-26.2859448974","25.9951122876","-52.2810571849","-54.7472950592","2.4662378742","4.7559383416","19.8290534404","1.4101205056","-9.8851057243","11.2952262299","0.3097524849","1.6873147820","2.7588710747","0.0000000000","0.0000000000"
"53","193","-104.8375310460","0.0044186459","0.9332029023","1.8979759736","35.5998526371","-2.5554311757","38.1552838128","-26.6999895260","25.6958893374","-52.3958788634","-54.8634965141","2.4676176506","4.5985624623","20.0062313331","1.0910955420","-10.5680808636","11.6591764056","0.3191673249","1.8950521661","2.3843429713","0.0000000000","0.0000000000"
"54","478","-104.8660740763","0.0042943073","0.9374972096","1.9149922418","35.6168689053","-2.3207296915","37.9375985968","-26.4652880418","25.8164782847","-52.2817663265","-54.7281960802","2.4464297537","4.5034035642","20.3419111626","0.9711635580","-10.5324445691","11.5036081271","0.3067437274","1.7153027256","2.4813571111","0.0000000000","0.0000000000"
"55","667","-104.9000957111","0.0041506653","0.9416478748","1.9352746454","35.6371513089","-2.0582754255","37.6954267344","-26.2028337759","25.8942415029","-52.0970752788","-54.6004060951","2.5033308163","4.7795317984","19.6591644825","1.4555452221","-9.8431707911","11.2987160132","0.3148602791","1.7250585655","2.7396129538","0.0000000000","0.0000000000"
"56","512","-104.9605585022","0.0039071407","0.9455550156","1.9713202600","35.6731969234","-2.4983998451","38.1715967685","-26.6429581954","26.0157375802","-52.6586957757","-55.1020366219","2.4433408463","4.5517941227","20.4957057328","0.9682377247","-10.6587792034","11.6270169281","0.3114816164","1.8118520382","2.4284604681","0.0000000000","0.0000000000"
"57","864","-104.9669544811","0.0038822305","0.9494372461","1.9751332991","35.6770099626","-1.9533200949","37.6303300574","-26.0978784452","26.1883384292","-52.2862168744","-54.7962785088","2.5100616345","4.8715114182","19.8304735951","1.4863534159","-9.7864739856","11.2728274015","0.3198670474","1.7892667754","2.7623775953","0.0000000000","0.0000000000"
"58","699","-104.9881840852","0.0038006810","0.9532379270","1.9877895810","35.6896662444","-2.3063102644","37.9959765089","-26.4508686148","25.8121484040","-52.2630170188","-54.7307326004","2.4677155816","4.4685138680","20.2626122983","1.0810222378","-10.3953011278","11.4763233656","0.3049203317","1.8046064495","2.3589870867","0.0000000000","0.0000000000"
"59","199","-105.0162766269","0.0036953960","0.9569333230","2.0045372849","35.7064139484","-2.5063460049","38.2127599533","-26.6509043552","25.9048531810","-52.5557575362","-54.9678991194","2.4121415831","4.8924576066","20.1295381027","0.8828574717","-10.9625636312","11.8454211029","0.3074662969","2.0023119206","2.5826793890","0.0000000000","0.0000000000"
"60","257","-105.0674018290","0.0035112163","0.9604445393","2.0350161843","35.7368928478","-2.3704611937","38.1073540415","-26.5150195440","26.2723518807","-52.7873714247","-55.2035066874","2.4161352627","4.8661840549","20.5035288980","0.9026389279","-10.9480408086","11.8506797365","0.3079226155","1.8736486656","2.6846127738","0.0000000000","0.0000000000"
"61","1277","-105.1026798776","0.0033895069","0.9638340462","2.0560476141","35.7579242775","-2.2037448660","37.9616691435","-26.3483032163","26.3853232151","-52.7336264314","-55.1786255121","2.4449990807","4.7264137500","20.4821852742","1.1767241909","-10.3491218465","11.5258460374","0.3193098001","1.9327481909","2.4743557590","0.0000000000","0.0000000000"
"62","1232","-105.2981671859","0.0027876450","0.9666216912","2.1725897059","35.8744663694","-2.1871158141","38.0615821835","-26.3316741644","26.3913547814","-52.7230289458","-55.1594969403","2.4364679945","4.9750520202","20.3728578501","1.0434449110","-10.7510740220","11.7945189330","0.3163558351","1.9965961249","2.6621000602","0.0000000000","0.0000000000"
"63","652","-105.3054247385","0.0027674868","0.9693891780","2.1769163825","35.8787930460","-2.4243577502","38.3031507962","-26.5689161005","26.2051532812","-52.7740693817","-55.1951769551","2.4211075734","4.8710341644","20.5485537901","0.7855653266","-11.1589635004","11.9445288271","0.3161370976","2.0377505160","2.5171465508","0.0000000000","0.0000000000"
"64","69","-105.3204718797","0.0027261557","0.9721153337","2.1858869153","35.8877635788","-2.3071909908","38.1949545696","-26.4517493412","26.0606781446","-52.5124274858","-54.9280561424","2.4156286566","5.0618395747","19.9182256238","1.0806129460","-10.8573798895","11.9379928355","0.3231961920","2.0569966187","2.6816467641","0.0000000000","0.0000000000"
"65","1350","-105.3993265077","0.0025194430","0.9746347767","2.2328970429","35.9347737064","-2.1513337890","38.0861074954","-26.2958921393","26.0488115556","-52.3447036949","-54.7824981327","2.4377944378","4.9643655996","19.9338888732","1.1505570828","-10.6158487846","11.7664058674","0.3160522413","2.1463707670","2.5019425913","0.0000000000","0.0000000000"
"66","1195","-105.4846329321","0.0023134303","0.9769482070","2.2837534859","35.9856301494","-2.3439619824","38.3295921318","-26.4885203328","26.0821998234","-52.5707201561","-54.9670829917","2.3963628356","5.0537268634","19.9312168725","1.0972560874","-11.3421699256","12.4394260130","0.3546100643","2.1469342622","2.5521825369","0.0000000000","0.0000000000"
"67","186","-105.6547977391","0.0019514381","0.9788996451","2.3851992664","36.0870759299","-2.0506547442","38.1377306741","-26.1952130946","26.4660858521","-52.6612989467","-55.0917156174","2.4304166707","5.1991548600","20.0298859715","1.2370450206","-10.6921211464","11.9291661671","0.3342450715","2.2217434526","2.6431663360","0.0000000000","0.0000000000"
"68","181","-105.7443557244","0.0017842687","0.9806839137","2.4385903282","36.1404669917","-2.3503123340","38.4907793258","-26.4948706844","25.9279591500","-52.4217601470","-54.8268937907","2.4051336437","4.8061132440","20.4069281501","0.7149177558","-11.7808234881","12.4957412439","0.3470903331","2.0532282117","2.4057946992","0.0000000000","0.0000000000"
"69","1348","-105.7843738110","0.0017142755","0.9823981892","2.4624475882","36.1643242517","-1.8279797096","37.9923039612","-25.9725380599","26.2802952023","-52.2528332622","-54.6772216142","2.4243883520","4.3873802606","21.0605101749","0.8324047668","-10.6439452692","11.4763500360","0.2958056883","1.6805812972","2.4109932751","0.0000000000","0.0000000000"
"70","566","-106.0343300934","0.0013351374","0.9837333267","2.6114620090","36.3133386725","-0.8786907654","37.1920294379","-25.0232491158","27.0836273552","-52.1068764709","-54.6241476086","2.5172711376","5.1556206074","20.8513363073","1.0766704405","-8.8179026246","9.8945730651","0.2575221471","1.4365535009","3.4615449594","0.0000000000","0.0000000000"
"71","648","-106.2922349628","0.0010316190","0.9847649456","2.7652150749","36.4670917384","-2.1288999749","38.5959917133","-26.2734583253","26.5958311262","-52.8692894515","-55.2718315481","2.4025420966","5.2916628451","20.5078996631","0.7962686181","-11.9799629100","12.7762315281","0.3565770756","2.3459198513","2.5891659181","0.0000000000","0.0000000000"
"72","859","-106.3437838483","0.0009797876","0.9857447332","2.7959465582","36.4978232217","-1.7976964802","38.2955197018","-25.9422548305","26.7753795090","-52.7176343395","-55.1315700059","2.4139356664","5.1354649613","20.5112537274","1.1286608203","-11.2629214104","12.3915822307","0.3580644899","2.2217614775","2.5556389939","0.0000000000","0.0000000000"
"73","675","-106.5028263139","0.0008357197","0.9865804529","2.8907616222","36.5926382857","-0.7951625298","37.3878008155","-24.9397208801","27.1996801645","-52.1394010446","-54.6438209198","2.5044198752","4.9576917762","21.1960484253","1.0459399630","-9.0337924811","10.0797324440","0.2436836873","1.5959886376","3.1180194513","0.0000000000","0.0000000000"
"74","325","-106.7291408907","0.0006664591","0.9872469120","3.0256817581","36.7275584216","-0.9978160352","37.7253744568","-25.1423743856","27.2735024537","-52.4158768393","-54.8841431406","2.4682663013","5.6652995640","20.7829343059","0.8252685838","-9.9446188214","10.7698874051","0.2734471384","1.7894022154","3.6024502103","0.0000000000","0.0000000000"
"75","1373","-107.0108378608","0.0005028449","0.9877497569","3.1936187687","36.8954954322","-0.7802775052","37.6757729375","-24.9248358556","27.0703236449","-51.9951595004","-54.4959286674","2.5007691670","6.2593063676","19.6681383494","1.1428789279","-9.0810524325","10.2239313604","0.2507142949","1.6579698183","4.3506222544","0.0000000000","0.0000000000"
"76","1308","-107.0718557813","0.0004730797","0.9882228366","3.2299953303","36.9318719938","-1.0357603447","37.9676323384","-25.1803186950","27.3140742648","-52.4943929598","-54.9621287737","2.4677358138","5.0565253467","21.3575694315","0.8999794866","-10.0715427889","10.9715222755","0.2938048524","2.1631697190","2.5995507753","0.0000000000","0.0000000000"
