" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","298.8736791419"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"27","24534","-1121.4740273886","0.0065299887","0.4238381785","1.2284689307","490.4030149941","303.3921197529","187.0108952412","175.5153847863","255.8665323491","-80.3511475628","-86.4739686120","6.1228210492","149.2243876906","130.8874944923","-24.2453498338","-178.6895860469","154.4442362131","4.6160646503","11.5556850220","133.0512864218","0.0013515965","0.0000000000"
"28","24490","-1121.4749844763","0.0065237420","0.4303619205","1.2290395100","490.4035855734","303.0473403322","187.3562452412","175.1706053655","250.2441554178","-75.0735500523","-81.2350600240","6.1615099717","150.2053244084","123.5725068926","-23.5336758833","-176.8721588415","153.3384829582","4.5972788885","11.6913214911","133.9165507277","0.0001733012","0.0000000000"
"29","19554","-1121.5312973314","0.0061665238","0.4365284443","1.2626110906","490.4371571540","303.9133551143","186.5238020397","176.0366201477","253.2557170090","-77.2190968613","-83.3609867909","6.1418899296","149.3966687067","126.2749309402","-22.4158826379","-175.4414374328","153.0255547949","4.6111637958","11.5132936436","133.2722023069","0.0000089603","0.0000000000"
"30","24616","-1121.5565075789","0.0060130074","0.4425414517","1.2776404805","490.4521865439","303.2241624063","187.2280241376","175.3474274397","255.7288863920","-80.3814589523","-86.5365494735","6.1550905211","148.6142024601","131.1421579740","-24.0274740421","-178.1725729117","154.1450988695","4.5913537675","11.9868826359","132.0346920533","0.0012740035","0.0000000000"
"31","9153","-1121.5583145381","0.0060021520","0.4485436037","1.2787177208","490.4532637842","302.1309413768","188.3223224074","174.2542064101","236.4088953005","-62.1546888904","-68.1732506258","6.0185617354","151.2432651617","108.4831658385","-23.3175356998","-183.3502852026","160.0327495028","4.9821368601","12.3098488861","133.9234645217","0.0278148937","0.0000000000"
"32","24465","-1121.5879289746","0.0058270078","0.4543706115","1.2963727206","490.4709187840","303.3024026791","187.1685161049","175.4256677124","253.1032054247","-77.6775377124","-83.8464712083","6.1689334959","148.6619474220","128.9058494502","-24.4645914475","-178.3826049720","153.9180135246","4.5596059658","11.7387305474","132.3622442169","0.0013666919","0.0000000000"
"33","23893","-1121.6102138750","0.0056985897","0.4600692012","1.3096581299","490.4842041933","303.2977903299","187.1864138634","175.4210553633","252.4778917936","-77.0554949235","-83.1968933921","6.1413984685","149.1525430425","127.3453145992","-24.0199658481","-177.8586527537","153.8386869056","4.5781690525","11.8746091548","132.6986446182","0.0011202170","0.0000000000"
"34","19585","-1121.6868844602","0.0052780048","0.4653472060","1.3553662143","490.5299122777","303.6887503278","186.8411619499","175.8120153611","251.3380117287","-75.5259963676","-81.7232727364","6.1972763688","149.3790107909","124.2522611288","-22.2932601910","-174.5706804944","152.2774203034","4.5628633535","11.2813296408","133.5345650620","0.0002527346","0.0000000000"
"35","24482","-1121.6921038434","0.0052505286","0.4705977347","1.3584778118","490.5330238753","299.3567207697","191.1763031056","171.4799858030","233.9740860615","-62.4790570756","-68.4936868018","6.0146297262","152.3465553678","103.8629742753","-22.2354435816","-186.8189990204","164.5835554389","5.2828463000","12.7729897694","134.2848193616","0.0058999368","0.0000000000"
"36","18997","-1121.7062204734","0.0051769296","0.4757746642","1.3668936093","490.5414396728","304.0357721307","186.5056675421","176.1590371640","253.8692582525","-77.7102210885","-83.8360666935","6.1258456051","149.1746732121","127.1443355292","-22.4497504888","-175.4157680666","152.9660175778","4.6117826560","11.5396426775","133.0232309744","0.0000169041","0.0000000000"
"37","19621","-1121.8302450517","0.0045730828","0.4803477471","1.4408323419","490.6153784053","303.2549941327","187.3603842726","175.3782591660","255.0765611908","-79.6983020247","-85.8539199999","6.1556179752","149.0313270659","129.7621953140","-23.7169611892","-178.8465167865","155.1295555974","4.6576514867","11.6525770905","132.7197708699","0.0013276189","0.0000000000"
"38","14019","-1121.8386179516","0.0045349527","0.4848826998","1.4458239460","490.6203700095","302.0084468043","188.6119232052","174.1317118376","238.0707610101","-63.9390491725","-69.9542251390","6.0151759666","151.7768015489","109.8832976802","-23.5893382191","-183.4863738193","159.8970356002","5.0081519861","12.7381730188","134.0071893041","0.0232872399","0.0000000000"
"39","22021","-1121.8644793415","0.0044191761","0.4893018758","1.4612415223","490.6357875857","303.1465495433","187.4892380425","175.2698145766","255.4189260158","-80.1491114393","-86.3238176288","6.1747061895","148.5286597606","130.5553663612","-23.6651001060","-178.4254606987","154.7603605927","4.6283381079","12.1084369518","131.7905808613","0.0013038396","0.0000000000"
"40","21807","-1121.8677460499","0.0044047634","0.4937066393","1.4631890095","490.6377350729","303.3414802728","187.2962548002","175.4647453061","255.9025835354","-80.4378382293","-86.6045596625","6.1667214332","148.1391468704","131.6158508923","-23.8524142273","-178.4812137296","154.6287995022","4.6074832225","12.0183012650","131.5120985063","0.0012638765","0.0000000000"
"41","23953","-1121.8700952703","0.0043944278","0.4981010671","1.4645895252","490.6391355887","303.6448690223","186.9942665663","175.7681340557","252.0029623333","-76.2348282776","-82.3281258134","6.0932975358","149.3758633204","126.8926997890","-24.2656007762","-178.7414862982","154.4758855221","4.5881890098","12.1521976912","132.6342735674","0.0012030520","0.0000000000"
"42","16962","-1121.8869339916","0.0043210508","0.5024221179","1.4746281299","490.6491741933","301.5370187547","189.1121554386","173.6602837881","240.1924246622","-66.5321408741","-72.6131384136","6.0809975394","150.7094159860","113.7539865508","-24.2709778746","-183.1835724636","158.9125945890","4.9950755702","13.2621370444","132.4083236208","0.0438797505","0.0000000000"
"43","21287","-1121.9574134726","0.0040269897","0.5064491077","1.5166453137","490.6911913771","303.1752237698","187.5159676074","175.2984888031","252.6319865847","-77.3334977816","-83.5178745828","6.1843768012","149.3183467891","126.3945794883","-23.0809396927","-177.1039991070","154.0230594143","4.6379841118","11.9244737408","132.7557557205","0.0001332159","0.0000000000"
"44","19672","-1122.0004547461","0.0038573401","0.5103064478","1.5423048825","490.7168509460","302.6677778506","188.0490730953","174.7910428839","237.0151613164","-62.2241184324","-68.3422707956","6.1181523632","149.5054957124","111.1594343527","-23.6497687488","-181.1108063212","157.4610375725","4.8262128971","12.2842846114","132.3911039572","0.0038942468","0.0000000000"
"45","24335","-1122.0224849724","0.0037732913","0.5140797390","1.5554384649","490.7299845283","303.2336931722","187.4962913561","175.3569582055","252.0087187721","-76.6517605667","-82.8646580037","6.2128974370","149.0656636904","126.1104739999","-23.1674189182","-177.1771467765","154.0097278583","4.6339730277","11.9189988474","132.5125597209","0.0001320944","0.0000000000"
"46","16865","-1122.0280630833","0.0037523020","0.5178320411","1.5587639223","490.7333099857","301.8429507138","188.8903592719","173.9662157471","240.5973521932","-66.6311364461","-72.6347404780","6.0036040319","150.9206010117","114.6820833719","-25.0053321904","-183.1613277972","158.1559956068","4.9285405319","13.0855036012","132.8634516896","0.0431051890","0.0000000000"
"47","18317","-1122.0675488377","0.0036070266","0.5214390676","1.5823038260","490.7568498894","300.1500450450","190.6068048445","172.2733100783","233.4650428734","-61.1917327951","-67.2342115649","6.0424787698","151.7083549407","103.5417740502","-21.7850861174","-185.4592262337","163.6741401162","5.1753947053","12.4071394703","134.1234168277","0.0024039373","0.0000000000"
"48","24108","-1122.0809239067","0.0035591035","0.5249981712","1.5902775330","490.7648235964","303.3976859793","187.3671376172","175.5209510126","248.9799187984","-73.4589677858","-79.5365295696","6.0775617838","151.1982916863","122.3830290606","-24.6014019485","-178.6183092004","154.0169072519","4.6353167361","11.4942899897","135.0681489659","0.0005359946","0.0000000000"
"49","22569","-1122.0861385595","0.0035405924","0.5285387635","1.5933863105","490.7679323739","303.9797549912","186.7881773827","176.1030200245","253.5973838756","-77.4943638511","-83.5670913403","6.0727274892","149.7593282995","128.1759136481","-24.3378580720","-177.7636169917","153.4257589197","4.5672435483","11.8028524182","133.3879006774","0.0013316556","0.0000000000"
"50","21674","-1122.0937969222","0.0035135808","0.5320523443","1.5979519348","490.7724979982","303.3318939182","187.4406040801","175.4551589515","254.7130540452","-79.2578950938","-85.4145124589","6.1566173652","148.2990497866","130.0958887864","-23.6818845277","-178.3686023073","154.6867177796","4.6260931305","12.1194796450","131.5521783397","0.0012986714","0.0000000000"
"51","21463","-1122.1097498841","0.0034579735","0.5355103178","1.6074624835","490.7820085469","303.2507813888","187.5312271581","175.3740464221","252.8745938420","-77.5018376540","-83.7031784779","6.2013408239","149.2843612835","126.7058861677","-23.1156536092","-177.1412970135","154.0256434044","4.6386371335","11.9243821165","132.7212115656","0.0001304679","0.0000000000"
"52","21338","-1122.1099092748","0.0034574224","0.5389677402","1.6075575061","490.7821035696","303.3388204115","187.4432831580","175.4620854449","253.5529977995","-78.0909123547","-84.2344516764","6.1435393217","148.7174418127","128.9421853467","-24.1066293599","-178.2004183060","154.0937889461","4.5785013905","11.7095955830","132.4281536364","0.0011912029","0.0000000000"
"53","21301","-1122.1706682568","0.0032536074","0.5422213476","1.6437796984","490.8183257618","303.6345352541","187.1837905077","175.7578002874","254.8875955003","-79.1297952129","-85.2938354231","6.1640402103","149.3097356297","129.4755853729","-23.8977255024","-177.6729737041","153.7752482017","4.5986647938","11.7668579867","132.9430631540","0.0011496952","0.0000000000"
"54","24292","-1122.1725758505","0.0032474068","0.5454687544","1.6449169331","490.8194629966","303.4824100704","187.3370529261","175.6056751037","250.1191849635","-74.5135098598","-80.6159202396","6.1024103798","150.8883505570","123.2061770399","-23.9753426334","-176.8897776381","152.9144350047","4.5821554338","11.7518177565","134.5542103353","0.0001670314","0.0000000000"
"55","24529","-1122.1829368286","0.0032139341","0.5486826885","1.6510937539","490.8256398173","303.1949135446","187.6307262727","175.3181785779","250.7360634775","-75.4178848996","-81.5431314386","6.1252465390","148.9948588766","126.2000964553","-24.4588918544","-178.8581291045","154.3992372501","4.5436843486","11.7166273089","132.7332467447","0.0013004744","0.0000000000"
"56","21577","-1122.2238008107","0.0030852472","0.5517679357","1.6754553045","490.8500013679","303.8553150284","186.9946863395","175.9785800618","255.8775580418","-79.8989779801","-86.0453083887","6.1463304086","149.0781642931","131.0048537178","-24.2054599691","-178.3934838414","154.1880238724","4.6281651580","11.5582445389","132.8905027511","0.0012518451","0.0000000000"
"57","14759","-1122.2268598805","0.0030758237","0.5548437594","1.6772790055","490.8518250689","302.3032289814","188.5485960875","174.4264940147","236.6961661172","-62.2696721025","-68.3025578117","6.0328857092","151.4880179025","109.7282705798","-24.5201223651","-183.7740359116","159.2539135465","4.9993503116","13.1829569958","133.2247379289","0.0809726662","0.0000000000"
"58","24169","-1122.2289179892","0.0030694998","0.5579132592","1.6785059715","490.8530520350","306.2831043485","184.5699476865","178.4063693818","260.7048731119","-82.2985037301","-88.4490455920","6.1505418620","150.4403416184","136.3057070033","-26.0411755098","-174.4845046256","148.4433291159","4.2920658875","11.3653883851","134.7824993730","0.0003879728","0.0000000000"
"59","18869","-1122.2307975512","0.0030637359","0.5609769951","1.6796264948","490.8541725583","304.6936420405","186.1605305177","176.8169070738","253.8920860959","-77.0751790221","-83.2029884506","6.1278094285","149.8853312539","126.6976780017","-22.6909231597","-174.7440884093","152.0531652495","4.5855269448","11.4666488304","133.8331509241","0.0000045547","0.0000000000"
"60","11656","-1122.2321412474","0.0030596219","0.5640366171","1.6804275554","490.8549736188","303.6345626520","187.2204109668","175.7578276853","243.9790136657","-68.2211859804","-74.2649511140","6.0437651336","151.4122344601","117.9378195804","-25.3710403747","-178.8334035361","153.4623631613","4.6266920452","11.5804485393","135.1386674643","0.0664264112","0.0000000000"
"61","4984","-1122.2461978596","0.0030169149","0.5670535319","1.6888075725","490.8633536359","300.2624521720","190.6009014639","172.3857172053","233.9847670024","-61.5990497970","-67.6068349687","6.0077851716","151.8468251265","104.3598386749","-22.2218967990","-185.4379375512","163.2160407522","5.1464982686","12.2753277302","134.4230789794","0.0019201483","0.0000000000"
"62","4770","-1122.2574842684","0.0029830562","0.5700365881","1.6955360998","490.8700821633","301.7860766059","189.0840055573","173.9093416393","236.1813752050","-62.2720335657","-68.2765110255","6.0044774598","152.6631402161","105.5031910610","-21.9849560721","-184.3960944094","162.4111383373","5.2332513583","13.2553045314","134.1687426161","0.0058417104","0.0000000000"
"63","6753","-1122.2602136151","0.0029749255","0.5730115136","1.6971632324","490.8717092958","302.0180147295","188.8536945664","174.1412797628","236.0961130408","-61.9548332780","-68.0196386607","6.0648053827","151.2137763944","108.9605085114","-24.0781718650","-183.9065194799","159.8283476150","5.0312983323","13.3432008219","132.7574918301","0.0817854101","0.0000000000"
"64","21648","-1122.2974971542","0.0028660519","0.5758775656","1.7193902592","490.8939363226","303.5505854209","187.3433509018","175.6738504542","251.3149501575","-75.6410997033","-81.7838036898","6.1427039865","149.1796507923","125.8745996665","-23.7393003013","-178.8822212595","155.1429209581","4.6282612951","12.2448528910","132.3053582310","0.0011783751","0.0000000000"
"65","3733","-1122.3247890250","0.0027888898","0.5786664553","1.7356606337","490.9102066971","302.0004483355","188.9097583616","174.1237133689","235.6309054637","-61.5071920948","-67.5097594455","6.0025673506","151.1559960495","109.3856382686","-24.9107288545","-185.6959792328","160.7852503783","4.9342036679","11.9758054008","134.2422011104","0.0037858705","0.0000000000"
"66","21451","-1122.3320573221","0.0027686928","0.5814351481","1.7399937158","490.9145397792","302.1548983126","188.7596414666","174.2781633460","235.1499421289","-60.8572502974","-66.9232861710","6.0660358736","149.7970110948","107.7069824999","-22.3540514657","-182.3030450742","159.9489936085","4.9498315484","12.0755055081","132.7668248383","0.0048492000","0.0000000000"
"67","21812","-1122.3414054245","0.0027429313","0.5841780794","1.7455666986","490.9201127620","303.6080157478","187.3120970142","175.7312807811","255.2473947300","-79.5161139489","-85.7020654102","6.1859514613","148.8969364717","130.0294489317","-23.6789906733","-178.5698135217","154.8908228484","4.6699729088","11.6393389609","132.5863858405","0.0012387615","0.0000000000"
"68","18887","-1122.3770342425","0.0026469244","0.5868250038","1.7668072436","490.9413533071","302.1989021467","188.7424511604","174.3221671800","241.3120201976","-66.9898530175","-73.0226788670","6.0328258494","151.1250239212","114.7733740323","-24.5863777559","-183.0008472104","158.4144694545","4.9796238794","13.1451242167","132.9584052781","0.0418705470","0.0000000000"
"69","16455","-1122.4269878807","0.0025179491","0.5893429530","1.7965877012","490.9711337646","302.1401537532","188.8309800114","174.2634187866","242.0459502177","-67.7825314311","-73.7621688719","5.9796374407","151.5064195510","115.9614970607","-25.4219663941","-182.9313648947","157.5093985007","4.9063897351","12.9989721174","133.5561727645","0.0448849341","0.0000000000"
"70","18874","-1122.4299548560","0.0025104895","0.5918534424","1.7983564990","490.9729025624","302.7730161768","188.1998863856","174.8962812101","236.4928956992","-61.5966144890","-67.6654729797","6.0688584906","151.6412666332","108.0060432160","-23.1544141501","-182.9441334047","159.7897192546","4.9793686798","12.3195590753","134.3130926220","0.0292462560","0.0000000000"
"71","12239","-1122.4556026974","0.0024469196","0.5943003620","1.8136467657","490.9881928292","301.8570674191","189.1311254101","173.9803324524","234.8859713922","-60.9056389398","-66.9375672472","6.0319283074","150.9639448140","108.2456459692","-24.3236193910","-185.6818433084","161.3582239174","4.9703142608","12.1013133589","133.8882022277","0.0041149665","0.0000000000"
"72","16438","-1122.4880677956","0.0023687557","0.5966691177","1.8330012215","491.0075472849","303.1954643195","187.8120829654","175.3187293528","237.8283406538","-62.5096113010","-68.5855727832","6.0759614822","150.1974069845","111.4951366389","-23.8642029696","-180.4778014271","156.6135984575","4.7970523906","12.3524928861","133.0446500488","0.0032116591","0.0000000000"
"73","23823","-1122.4911971712","0.0023613546","0.5990304723","1.8348668361","491.0094128995","302.5528616227","188.4565512768","174.6761266560","242.1312672145","-67.4551405585","-73.4314956916","5.9763551331","151.4195325099","115.9379715963","-25.2262368918","-182.7823236111","157.5560867193","4.9205737715","12.9032203374","133.5547650565","0.0409733446","0.0000000000"
"74","23812","-1122.4988438506","0.0023433669","0.6013738393","1.8394254953","491.0139715587","304.2486582324","186.7653133263","176.3719232657","252.9399875571","-76.5680642913","-82.7541111541","6.1860468627","149.0808497127","126.4941549308","-22.6350170865","-176.1738169547","153.5387998682","4.6324196427","11.8379813912","132.6104086728","0.0000400060","0.0000000000"
"75","19013","-1122.5092646874","0.0023190739","0.6036929132","1.8456380015","491.0201840649","304.6896324227","186.3305516422","176.8128974560","256.7998285563","-79.9869311003","-86.1163711870","6.1294400867","148.8487887046","130.4452996034","-22.4942597517","-175.2777754123","152.7835156606","4.6176278913","11.6300156744","132.6011379522","0.0000071867","0.0000000000"
