" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","45.8345836172"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","278","-20.3526289952","0.0154488897","0.8317333370","1.8072876674","-15.1913713642","-34.9260874842","19.7347161199","-52.8109455215","7.6893839238","-60.5003294453","-62.7682954090","2.2679659637","8.1967850924","-1.5606155750","1.0532144064","-7.7370056497","8.7902200561","0.1808199292","2.7800537802","5.2352610868","0.0006502962","0.0000000000"
"12","0","-20.3542742520","0.0154234932","0.8471568302","1.8082685069","-15.1903905248","-35.2744646016","20.0840740768","-53.1593226389","6.7627311739","-59.9220538128","-62.2559232660","2.3338694532","7.6000740177","-2.1392258866","1.3018830428","-6.7863163148","8.0881993576","0.1338251353","2.7201689618","4.7460792117","0.0000007089","0.0000000000"
"13","168","-20.3591166484","0.0153489871","0.8625058173","1.8111553593","-15.1875036724","-34.9975478320","19.8100441597","-52.8824058693","7.5999401573","-60.4823460266","-62.7684483919","2.2861023653","8.0936616242","-1.4725266220","0.9788051551","-7.8271444372","8.8059495924","0.1730368165","2.6872109820","5.2327601547","0.0006536710","0.0000000000"
"14","469","-20.4026621973","0.0146949506","0.8772007679","1.8371155579","-15.1615434737","-34.8964472783","19.7349038046","-52.7813053156","7.6894422928","-60.4707476085","-62.7796063970","2.3088587886","8.1965527439","-1.5605063882","1.0533959371","-7.7372119610","8.7906078981","0.1808231831","2.7800897182","5.2349870463","0.0006527963","0.0000000000"
"15","552","-20.5257527272","0.0129930345","0.8901938024","1.9104974463","-15.0881615853","-35.0925021601","20.0043405749","-52.9773601974","8.0612940497","-61.0386542471","-63.3086610487","2.2700068016","8.0624398935","-0.7836604948","0.7825146511","-8.2286012665","9.0111159175","0.1824918785","2.9098338806","4.9694918603","0.0006222740","0.0000000000"
"16","528","-20.6352013434","0.0116460235","0.9018398258","1.9757465451","-15.0229124865","-35.0273430433","20.0044305568","-52.9122010806","8.0612075444","-60.9734086250","-63.2339765267","2.2605679017","8.0624799794","-0.7839625276","0.7826900925","-8.2284844971","9.0111745896","0.1825027517","2.9096308142","4.9696411772","0.0007052363","0.0000000000"
"17","345","-20.6375696032","0.0116184753","0.9134583011","1.9771584115","-15.0215006201","-34.9956309708","19.9741303507","-52.8804890081","8.1035033223","-60.9839923304","-63.2316779623","2.2476856319","8.0527328685","-0.7900055927","0.8407760465","-8.0649917869","8.9057678334","0.1723289032","2.8914883976","4.9885102949","0.0004052729","0.0000000000"
"18","379","-20.6818684157","0.0111150241","0.9245733252","2.0035676772","-14.9950913544","-34.9690402862","19.9739489318","-52.8538983235","8.1034785062","-60.9573768296","-63.2157935274","2.2584166978","8.0527004413","-0.7899855585","0.8407636234","-8.0649262368","8.9056898602","0.1723162928","2.8915424339","4.9884341188","0.0004075959","0.0000000000"
"19","179","-21.1248827733","0.0071369346","0.9317102598","2.2676759737","-14.7309830579","-34.7114325178","19.9804494599","-52.5962905551","8.9246619407","-61.5209524959","-63.7895816640","2.2686291681","7.8814517617","0.3485117059","0.6946984732","-8.0486664258","8.7433648990","0.1557877389","2.6603727644","5.0646997962","0.0005914622","0.0000000000"
"20","90","-21.2442588842","0.0063338436","0.9380441034","2.3388434670","-14.6598155647","-34.6454406660","19.9856251014","-52.5302987033","9.1097088439","-61.6400075472","-63.9190470895","2.2790395422","7.8611342206","0.5287435549","0.7198310684","-7.9887005622","8.7085316306","0.1521480294","2.6529191375","5.0554789099","0.0005881438","0.0000000000"
"21","367","-21.2778779914","0.0061244450","0.9441685484","2.3588858989","-14.6397731327","-34.6252584662","19.9854853335","-52.5101165035","9.1098830733","-61.6199995768","-63.9045087796","2.2845092028","7.8610206559","0.5289961716","0.7198662458","-7.9888747499","8.7087409958","0.1521380578","2.6528216832","5.0554739169","0.0005869980","0.0000000000"
"22","126","-21.2865388309","0.0060716312","0.9502401796","2.3640491618","-14.6346098699","-34.6310910864","19.9964812166","-52.5159491237","9.3765048133","-61.8924539370","-64.1937063531","2.3012524161","7.8604718893","0.8102601748","0.7057727492","-8.0194808551","8.7252536043","0.1527127748","2.6509564779","5.0560490138","0.0007536227","0.0000000000"
"23","373","-21.3149133110","0.0059017730","0.9561419527","2.3809649467","-14.6176940849","-34.6055185211","19.9878244362","-52.4903765584","8.5859108763","-61.0762874347","-63.3519981137","2.2757106789","7.9329347445","-0.1252262759","0.7782024078","-7.9808369576","8.7590393654","0.1597477816","2.6982928711","5.0744061805","0.0004879113","0.0000000000"
"24","183","-21.3263854721","0.0058344538","0.9619764065","2.3878042124","-14.6108548192","-34.5919025635","19.9810477444","-52.4767606008","8.9246931684","-61.4013486983","-63.6821000503","2.2807513520","7.8814259156","0.3486323007","0.6946349521","-8.0486976503","8.7433326024","0.1558181051","2.6604143372","5.0646020717","0.0005914017","0.0000000000"
"25","178","-21.3291978850","0.0058180680","0.9677944745","2.3894808660","-14.6091781656","-34.6058379509","19.9966597852","-52.4906959882","9.3764376607","-61.8671336488","-64.1550768778","2.2879432290","7.8605889768","0.8100959605","0.7057527234","-8.0193841899","8.7251369133","0.1527097903","2.6510278985","5.0560945601","0.0007567279","0.0000000000"
"26","491","-21.3510917354","0.0056920724","0.9734865469","2.4025331462","-14.5961258854","-34.5846157860","19.9884899006","-52.4694738233","8.5859742266","-61.0554639176","-63.3515632242","2.2960993066","7.9329768308","-0.1251657512","0.7781631470","-7.9808763074","8.7590394544","0.1597615509","2.6982440120","5.0744842169","0.0004870509","0.0000000000"
"27","537","-21.7025884819","0.0040051365","0.9774916833","2.6120821266","-14.3865769050","-34.4137337258","20.0271568207","-52.2985917631","9.6229881159","-61.9215798790","-64.1968750548","2.2752951759","7.8698736679","1.2638559822","0.4892584659","-8.3888796503","8.8781381162","0.1695883928","2.7677403643","4.9314527096","0.0010922012","0.0000000000"
"28","84","-21.7224606020","0.0039263315","0.9814180148","2.6239291282","-14.3747299035","-34.4022045757","20.0274746722","-52.2870626130","9.6240886112","-61.9111512241","-64.1848376828","2.2736864586","7.8698056862","1.2652987086","0.4889842163","-8.3894212956","8.8784055120","0.1696301603","2.7679556723","4.9310142144","0.0012056392","0.0000000000"
"29","568","-22.1685640617","0.0025133137","0.9839313285","2.8898790297","-14.1087800019","-34.4247396128","20.3159596109","-52.3095976501","8.8743096921","-61.1839073423","-63.4141062925","2.2301989502","8.4786502098","-0.3569317737","0.7525912561","-9.0806176883","9.8332089444","0.2206621985","3.2077562028","5.0497666392","0.0004651693","0.0000000000"
"30","104","-22.2396542110","0.0023408449","0.9862721734","2.9322602706","-14.0663987610","-34.3819802982","20.3155815373","-52.2668383355","8.8741535861","-61.1409919216","-63.3775268440","2.2365349223","8.4787009762","-0.3571744743","0.7526270842","-9.0802442538","9.8328713380","0.2206360528","3.2078187164","5.0497816744","0.0004645326","0.0000000000"
"31","317","-23.0285232050","0.0010635825","0.9873357559","3.4025539362","-13.5961050954","-33.8896277003","20.2935226049","-51.7744857376","9.5461800343","-61.3206657719","-63.5532376658","2.2325718940","8.3497467355","0.4478887809","0.7485445178","-8.8715054047","9.6200499226","0.1978031838","3.0888800927","5.0623417269","0.0007217321","0.0000000000"
"32","159","-23.0385150270","0.0010530083","0.9883887642","3.4085106801","-13.5901483515","-33.8826702783","20.2925219269","-51.7675283156","9.5461985985","-61.3137269141","-63.5545631816","2.2408362675","8.3496552213","0.4479529060","0.7485904712","-8.8711599175","9.6197503887","0.1977694082","3.0888411599","5.0623255498","0.0007191034","0.0000000000"
"33","342","-23.3225789557","0.0007926188","0.9891813830","3.5778587814","-13.4208002502","-33.7237463665","20.3029461163","-51.6086044038","10.3943083217","-62.0029127255","-64.2054457036","2.2025329781","8.2844004837","1.5210622608","0.5888455772","-9.0712553949","9.6601009721","0.1937808120","3.0305622834","5.0589365117","0.0011208767","0.0000000000"
"34","67","-23.3255666406","0.0007902543","0.9899716373","3.5796399254","-13.4190191062","-33.7216284041","20.3026092979","-51.6064864414","10.3934480753","-61.9999345166","-64.2136306812","2.2136961646","8.2844485154","1.5199770892","0.5890224707","-9.0709007998","9.6599232705","0.1937649403","3.0305670811","5.0591047574","0.0010117366","0.0000000000"
"35","463","-23.3421006925","0.0007772956","0.9907489329","3.5894968978","-13.4091621338","-33.8150547413","20.4058926075","-51.6999127786","10.0542041488","-61.7541169273","-63.9784369247","2.2243199974","8.3209225771","1.2887058553","0.4445757164","-9.3975840194","9.8421597358","0.2103882413","3.1526343131","4.9566200464","0.0012799764","0.0000000000"
"36","264","-23.3750291248","0.0007521173","0.9915010502","3.6091275757","-13.3895314559","-33.4718952558","20.0823637999","-51.3567532931","10.4274714859","-61.7842247790","-64.0143330584","2.2301082794","8.4452012484","1.3061254716","0.6761447658","-8.9281251101","9.6042698760","0.2087203075","3.0658527647","5.1692974768","0.0013306994","0.0000000000"
"37","247","-23.3797365142","0.0007485851","0.9922496353","3.6119339421","-13.3867250896","-33.4691274045","20.0824023149","-51.3539854418","10.4268957014","-61.7808811432","-64.0119608969","2.2310797538","8.4455331273","1.3052674445","0.6760951296","-8.9282492795","9.6043444091","0.2087116554","3.0660278498","5.1695768620","0.0012167601","0.0000000000"
"38","115","-23.3886642747","0.0007419317","0.9929915669","3.6172563331","-13.3814026986","-33.7868620112","20.4054593127","-51.6717200485","10.0533468461","-61.7250668946","-63.9425188398","2.2174519452","8.3209645783","1.2877628617","0.4446194061","-9.3969251168","9.8415445229","0.2103398653","3.1524500618","4.9570125820","0.0011620691","0.0000000000"
"39","160","-23.6597921070","0.0005657370","0.9935573039","3.7788924261","-13.2197666055","-33.1591852616","19.9394186561","-51.0440432989","10.0448566311","-61.0888999300","-63.3587963655","2.2698964354","10.1003262706","-0.8832285567","0.8277589172","-8.1767940729","9.0045529901","0.1816108033","2.9880601719","6.9299937124","0.0006615830","0.0000000000"
"40","573","-23.6774571714","0.0005558310","0.9941131349","3.7894236650","-13.2092353666","-33.3712592672","20.1620239006","-51.2561173045","10.8926109659","-62.1487282704","-64.3665154546","2.2177871842","8.3481405502","2.0105273611","0.5339430546","-9.1236571871","9.6576002417","0.2005657249","2.9392346094","5.2066898335","0.0016503824","0.0000000000"
"41","139","-23.6826972310","0.0005529260","0.9946660609","3.7925475891","-13.2061114425","-33.3939529492","20.1878415067","-51.2788109865","11.2368490704","-62.5156600569","-64.7808707537","2.2652106968","9.0293899485","1.6676182752","0.5398408467","-8.8242061958","9.3640470425","0.1857214835","3.1951777167","5.6413827329","0.0071080154","0.0000000000"
"42","571","-23.7364222381","0.0005240039","0.9951900648","3.8245763933","-13.1740826384","-33.3366196380","20.1625369996","-51.2214776753","10.8925942367","-62.1140719119","-64.3306814368","2.2166095248","8.3482796142","2.0104289396","0.5338856828","-9.1236471445","9.6575328273","0.2005481631","2.9393874260","5.2066903291","0.0016536961","0.0000000000"
"43","5","-23.7458958030","0.0005190632","0.9957091280","3.8302241720","-13.1684348596","-33.1076976724","19.9392628128","-50.9925557097","10.0447619669","-61.0373176766","-63.3034614644","2.2661437879","10.1003511449","-0.8834495313","0.8278603533","-8.1766621709","9.0045225242","0.1815766624","2.9879987128","6.9300242064","0.0007515632","0.0000000000"
"44","525","-23.7666991190","0.0005083765","0.9962175045","3.8426263172","-13.1560327145","-33.3445528563","20.1885201419","-51.2294108936","11.2365158293","-62.4659267229","-64.7311374197","2.2652106968","9.0295997468","1.6670457572","0.5398703254","-8.8243690084","9.3642393338","0.1857440828","3.1950688965","5.6416896149","0.0070971526","0.0000000000"
"45","349","-23.8354099701","0.0004746186","0.9966921231","3.8835891111","-13.1150699206","-33.0609161431","19.9458462226","-50.9457741804","10.2050056548","-61.1507798352","-63.4115611956","2.2607813604","10.1070611215","-0.6989574596","0.7969019929","-8.2114890267","9.0083910196","0.1910158114","3.0039146705","6.9115109356","0.0006197040","0.0000000000"
"46","68","-23.8781952250","0.0004547402","0.9971468632","3.9090960514","-13.0895629802","-33.0350711833","19.9455082031","-50.9199292206","10.2049815385","-61.1249107591","-63.3839823800","2.2590716209","10.1069694708","-0.6989650446","0.7969771123","-8.2115304018","9.0085075141","0.1910404516","3.0040963430","6.9112131978","0.0006194785","0.0000000000"
"47","347","-23.9207232793","0.0004358064","0.9975826696","3.9344496585","-13.0642093731","-32.9729717509","19.9087623778","-50.8578297882","10.4525193952","-61.3103491834","-63.5801425263","2.2697933429","10.0969442739","-0.5038980810","0.8594732023","-8.0642332170","8.9237064193","0.1750775318","2.9977957518","6.9236368171","0.0004341732","0.0000000000"
"48","271","-23.9871912742","0.0004077809","0.9979904506","3.9740753470","-13.0245836846","-32.9325051717","19.9079214871","-50.8173632090","10.2954081614","-61.1127713704","-63.3682913255","2.2555199551","10.0750404199","-0.6150120985","0.8353798399","-8.0721928700","8.9075727099","0.1763807856","2.9756357773","6.9226025722","0.0004212849","0.0000000000"
"49","564","-24.0270167611","0.0003918600","0.9983823106","3.9978177863","-13.0008412453","-32.9096350555","19.9087938102","-50.7944930928","10.4524893620","-61.2475309198","-63.5252668818","2.2777359620","10.0971392736","-0.5039079131","0.8592580015","-8.0639856512","8.9232436527","0.1750936348","2.9979515429","6.9236602352","0.0004338608","0.0000000000"
"50","574","-24.1838566051","0.0003349780","0.9987172886","4.0913197311","-12.9073393005","-32.8148240678","19.9074847674","-50.6996821051","10.2950438598","-60.9947259649","-63.2718142774","2.2770883124","10.0752219130","-0.6155217159","0.8353436628","-8.0717653353","8.9071089980","0.1764148327","2.9762822010","6.9220355868","0.0004892924","0.0000000000"
"51","369","-24.9747908219","0.0001518861","0.9988691746","4.5628446039","-12.4358144277","-33.1388040987","20.7029896710","-51.0236621360","10.5655783212","-61.5892404571","-63.7744981419","2.1852576848","8.7432652155","1.3835672228","0.4387458828","-10.2175838708","10.6563297536","0.2478054465","3.4536647194","5.0404997971","0.0012952525","0.0000000000"
"52","346","-25.0284894320","0.0001439451","0.9990131197","4.5948576712","-12.4038013604","-33.1072764388","20.7034750784","-50.9921344761","10.5656549318","-61.5576239683","-63.7456680296","2.1880440613","8.7432109981","1.3838047978","0.4386391359","-10.2175976111","10.6562367470","0.2477980160","3.4536868669","5.0404312300","0.0012948852","0.0000000000"
"53","487","-25.1780867247","0.0001239446","0.9991370643","4.6840418826","-12.3146171490","-32.6752896054","20.3606724564","-50.5601476427","11.6862967153","-62.2464443580","-64.4605788540","2.2141344961","9.4698178593","1.5627598692","0.6537189868","-9.4946065316","10.1483255184","0.2160482499","3.3517954176","5.8951220069","0.0068521849","0.0000000000"
"54","355","-25.2562833648","0.0001146218","0.9992516861","4.7306597429","-12.2679992888","-32.6282147112","20.3602154225","-50.5130727485","11.6865586859","-62.1996314344","-64.4276103308","2.2279788964","9.4695363060","1.5632032639","0.6538191161","-9.4946439274","10.1484630435","0.2160570866","3.3517751850","5.8948715052","0.0068325292","0.0000000000"
"55","555","-25.3042411406","0.0001092545","0.9993609407","4.7592503432","-12.2394086884","-32.4313767849","20.1919680965","-50.3162348222","11.6475242048","-61.9637590270","-64.1857185024","2.2219594754","9.6670937161","1.2011763464","0.7792541423","-9.2776693310","10.0569234732","0.2246037124","3.5059162141","5.9304323035","0.0061414860","0.0000000000"
"56","510","-25.3713276736","0.0001021655","0.9994631061","4.7992447805","-12.1994142511","-32.3927293229","20.1933150718","-50.2775873602","11.6475910835","-61.9251784437","-64.1663488874","2.2411704437","9.6672214346","1.2010563829","0.7793132660","-9.2780169637","10.0573302297","0.2246323362","3.5058141244","5.9306129726","0.0061620015","0.0000000000"
"57","361","-25.4289489895","0.0000964450","0.9995595511","4.8335964157","-12.1650626159","-32.1681635263","20.0031009104","-50.0530215636","11.0107215296","-61.0637430931","-63.2960859736","2.2323428805","10.8045083124","-0.7605627345","0.9667759517","-8.6699599848","9.6367359366","0.2240178119","3.2407472479","7.3390406756","0.0007025769","0.0000000000"
"58","189","-25.8896389443","0.0000608421","0.9996203932","5.1082422304","-11.8904168012","-32.2660112736","20.3755944724","-50.1508693109","11.2491706123","-61.4000399231","-63.5990108839","2.1989709608","10.6902151498","-0.0620005063","0.6209559688","-9.2034444818","9.8244004506","0.2307123858","3.5704518400","6.8885150222","0.0005359018","0.0000000000"
"59","535","-26.0157026906","0.0000536359","0.9996740291","5.1833966373","-11.8152623944","-32.1909701897","20.3757077953","-50.0758282270","11.2490871259","-61.3249153529","-63.5194808132","2.1945654603","10.6902148886","-0.0620547022","0.6209269395","-9.2033017803","9.8242287198","0.2307043844","3.5704879451","6.8884855489","0.0005370102","0.0000000000"
"60","111","-26.2961366967","0.0000405196","0.9997145487","5.3505807169","-11.6480783148","-32.0623881283","20.4143098135","-49.9472461656","11.5830242843","-61.5302704499","-63.7143421941","2.1840717442","10.6614120078","0.4235438570","0.4980684195","-9.4234240760","9.9214924955","0.2262578312","3.5674995888","6.8670859785","0.0005686093","0.0000000000"
"61","507","-26.3170514898","0.0000396809","0.9997542296","5.3630493204","-11.6356097112","-31.8383147710","20.2027050597","-49.7231728083","12.0715355466","-61.7947083548","-64.0204194702","2.2257111154","10.3431992216","1.0360392415","0.6922970835","-8.9238576633","9.6161547467","0.1957861369","3.1448204306","7.0018597539","0.0007329003","0.0000000000"
"62","250","-26.3842193199","0.0000371032","0.9997913327","5.4030922239","-11.5955668077","-31.8331460646","20.2375792569","-49.7180041019","11.7734013957","-61.4914054976","-63.7452198538","2.2538143562","10.4192502453","0.5654375230","0.7887136274","-8.8472754838","9.6359891112","0.1995100817","3.1867237118","7.0323311804","0.0006852714","0.0000000000"
"63","380","-26.3848790724","0.0000370787","0.9998284114","5.4034855433","-11.5951734884","-31.8097779762","20.2146044879","-49.6946360135","11.6588303388","-61.3534663524","-63.6119996271","2.2585332748","10.3639419330","0.5626278638","0.7322605420","-8.8739258990","9.6061864410","0.2008450644","3.1268068303","7.0356744713","0.0006155670","0.0000000000"
"64","254","-26.4266000315","0.0000355636","0.9998639750","5.4283579910","-11.5703010407","-31.8072912973","20.2369902567","-49.6921493346","11.7733938527","-61.4655431873","-63.7138899533","2.2483467659","10.4194125535","0.5654000121","0.7885812872","-8.8471411706","9.6357224578","0.1995140615","3.1866840424","7.0325310166","0.0006834330","0.0000000000"
"65","57","-26.4405556905","0.0000350707","0.9998990457","5.4366778236","-11.5619812080","-31.7765148817","20.2145336738","-49.6613729190","11.6583838441","-61.3200803445","-63.5565131818","2.2364328374","10.3639167027","0.5620602003","0.7324069410","-8.8738745785","9.6062815195","0.2008053747","3.1267603653","7.0358147111","0.0005362516","0.0000000000"
"66","127","-26.5633783465","0.0000310172","0.9999300629","5.5099000158","-11.4887590158","-31.7886306303","20.2998716145","-49.6734886676","11.9083610113","-61.5818496789","-63.8076659571","2.2258162782","10.4488507314","0.7685947483","0.6909155316","-9.0533755860","9.7442911176","0.2219798559","3.2278119996","6.9982320273","0.0008268487","0.0000000000"
"67","162","-26.8108678760","0.0000242170","0.9999542799","5.6574438525","-11.3412151791","-31.5981480449","20.2569328657","-49.4830060822","12.6722596415","-62.1552657237","-64.3626363228","2.2073705991","10.3180605834","1.7856523155","0.5685467427","-9.1190450040","9.6875917467","0.1985007711","3.1156564637","7.0026554388","0.0012479098","0.0000000000"
"68","565","-27.5644124618","0.0000113988","0.9999656787","6.1066784505","-10.8919805811","-31.7609919982","20.8690114171","-49.6458500354","12.9400600157","-62.5859100511","-64.7820392699","2.1961292188","9.6841048438","3.1469774626","0.1089777092","-10.2509570502","10.3599347595","0.2227391166","3.6981473807","5.7449494415","0.0182689051","0.0000000000"
"69","153","-27.7471170627","0.0000094954","0.9999751740","6.2155999789","-10.7830590527","-31.0800986743","20.2970396217","-48.9649567116","13.1184115241","-62.0833682357","-64.2979348524","2.2145666167","10.7311397141","2.0572692588","0.3300025512","-9.5689921992","9.8989947504","0.2111714323","3.3933774547","7.1226184467","0.0039723803","0.0000000000"
"70","370","-28.1809092126","0.0000061534","0.9999813275","6.4742103462","-10.5244486855","-31.6567052809","21.1322565954","-49.5415633182","12.9776730358","-62.5192363540","-64.6793010251","2.1600646711","10.1040642406","2.6760975242","0.1975112710","-10.9844147694","11.1819260404","0.2623714485","4.0196060448","5.8049967247","0.0170900226","0.0000000000"
"71","304","-28.3304337211","0.0000052988","0.9999866263","6.5633511665","-10.4353078651","-30.6429717103","20.2076638452","-48.5278297476","12.9868013091","-61.5146310567","-63.7175868115","2.2029557548","11.1134919931","1.1028299195","0.7704793965","-9.5580056308","10.3284850273","0.2682877328","3.5308183682","7.3135561025","0.0008297896","0.0000000000"
"72","123","-28.5898645614","0.0000040880","0.9999907143","6.7180139581","-10.2806450735","-30.9727472212","20.6921021477","-48.8576052585","13.1636184601","-62.0212562127","-64.1947061944","2.1734499817","10.9317191465","1.9227066701","0.3091926436","-10.3193764240","10.6285690675","0.2543893939","3.8410361285","6.8350513287","0.0012422954","0.0000000000"
"73","506","-28.6137406646","0.0000039916","0.9999947059","6.7322479820","-10.2664110496","-30.9582254578","20.6918144082","-48.8430834951","13.1636261844","-62.0067096795","-64.1667515222","2.1600418427","10.9316124706","1.9227694674","0.3092442463","-10.3194739766","10.6287182229","0.2543957582","3.8413288128","6.8346479227","0.0012399770","0.0000000000"
"74","175","-29.4571715240","0.0000017173","0.9999964232","7.2350693548","-9.7635896769","-30.7419591496","20.9783694727","-48.6268171869","13.4922351227","-62.1190523095","-64.2942359219","2.1751836123","11.0965727118","2.0680492447","0.3276131662","-10.3753153012","10.7029284674","0.2578477895","3.6950395162","7.1423781230","0.0013072832","0.0000000000"
"75","151","-29.6347442502","0.0000014379","0.9999978611","7.3409314548","-9.6577275769","-30.0036217957","20.3458942188","-47.8884798330","14.7931203430","-62.6816001760","-64.8478863125","2.1662861365","11.4901254909","2.8877654677","0.4152293845","-10.1828397641","10.5980691486","0.2508351894","3.5610764933","7.6716966465","0.0065171617","0.0000000000"
