" "
"VeraChem VCPack feprocess run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","301.8428016021"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"15","385","-1249.8723795581","0.0000901580","0.9990575408","5.2796990608","565.1791472301","355.5461236820","209.6330235481","218.7269596967","312.0384806608","-93.3115209641","-99.4328651097","6.1213441456","148.9943158818","192.2021215812","-29.1579568022","-189.2908516576","160.1328948554","4.7653584088","13.0375157494","131.1914417236","0.0000000000","0.0000000000"
"16","512","-1249.9102949763","0.0000868036","0.9991443444","5.3023027898","565.2017509592","354.6609465739","210.5408043852","217.8417825886","300.3722062217","-82.5304236330","-88.6958026135","6.1653789805","150.6351563039","177.6619743241","-27.9249244063","-193.1463895861","165.2214651798","4.8644795779","13.6348843151","132.1357924109","0.0000000000","0.0000000000"
"17","703","-1249.9480094692","0.0000835908","0.9992279352","5.3247867349","565.2242349042","357.8520934103","207.3721414939","221.0329294250","309.6185743087","-88.5856448838","-94.6468035855","6.0611587017","148.9752490292","188.3123001744","-27.6689748949","-186.2061643683","158.5371894734","4.7475427659","13.1288377670","131.0988684964","0.0000000000","0.0000000000"
"18","404","-1250.1533927695","0.0000680709","0.9992960061","5.4472284405","565.3466766098","355.2081684858","210.1385081240","218.3890045005","300.0467022844","-81.6576977839","-87.8397715588","6.1820737748","150.4119916851","177.4991043343","-27.8643937350","-189.6887300514","161.8243363164","4.7806238399","12.8221671582","132.8092006870","0.0000000000","0.0000000000"
"19","150","-1250.2046747662","0.0000646681","0.9993606742","5.4778008149","565.3772489842","354.4077717367","210.9694772476","217.5886077513","300.3279397803","-82.7393320290","-88.9232978480","6.1839658190","149.9119111082","178.2151635857","-27.7991349136","-190.5845470518","162.7854121382","4.9123129673","13.0947419528","131.9048561881","0.0000000000","0.0000000000"
"20","497","-1250.3736174948","0.0000546159","0.9994152902","5.5785180388","565.4779662082","356.6087107668","208.8692554414","219.7895467815","307.3114307827","-87.5218840012","-93.5817579210","6.0598739198","151.8363086489","185.1317013462","-29.6565792124","-190.4806283925","160.8240491801","4.6910281615","12.4799117106","134.6653687768","0.0000000000","0.0000000000"
"21","24","-1250.4082185315","0.0000527585","0.9994680487","5.5991458597","565.4985940291","356.3216939259","209.1769001032","219.5025299406","303.0981899136","-83.5956599730","-89.7154230135","6.1197630404","149.6862406986","182.4442616597","-29.0323124447","-190.7048089337","161.6724964890","4.6760661939","13.0191967758","131.9909777289","0.0000000000","0.0000000000"
"22","657","-1250.4513338424","0.0000505321","0.9995185808","5.6248495669","565.5242977362","354.7770186739","210.7472790624","217.9578546885","299.0024682990","-81.0446136105","-87.1575777143","6.1129641038","149.6623557939","178.2008290143","-28.8607165092","-191.8947546274","163.0340381181","4.8654712641","12.5360154044","132.2608691254","0.0000000000","0.0000000000"
"23","22","-1250.4743504944","0.0000493823","0.9995679631","5.6385712187","565.5380193880","356.4647070585","209.0733123295","219.6455430732","302.5320564947","-82.8865134215","-88.9804489589","6.0939355374","150.2833280650","180.1777940226","-27.9290655928","-187.9640029830","160.0349373903","4.7656186025","12.6481929832","132.8695164792","0.0000000000","0.0000000000"
"24","301","-1250.5262812756","0.0000468833","0.9996148464","5.6695303737","565.5689785430","358.1841434655","207.3848350776","221.3649794801","313.0928216409","-91.7274019198","-97.9057796449","6.1783777251","147.3555921815","192.7085307351","-26.9713012757","-181.9441926761","154.9728914004","4.6141766991","12.0623380748","130.6790774076","0.0000000000","0.0000000000"
"25","896","-1250.7270561702","0.0000383551","0.9996532015","5.7892247233","565.6886728926","355.4823184234","210.2063544692","218.6631544380","300.4654365585","-81.8022821205","-87.9413776525","6.1390955320","150.7994225928","177.4595523644","-27.7935383987","-190.8698728579","163.0763344592","4.8347126754","12.8524012302","133.1123086872","0.0000000000","0.0000000000"
"26","882","-1250.8232163195","0.0000348386","0.9996880401","5.8465517439","565.7459999133","356.2801909251","209.4658089882","219.4610269397","302.4834398729","-83.0224129332","-89.1754215537","6.1530086205","149.7846133756","181.0670061604","-28.3681796631","-189.6301650709","161.2619854078","4.6788133380","13.5192253531","131.5865746845","0.0000000000","0.0000000000"
"27","840","-1250.9110587421","0.0000319089","0.9997199490","5.8989200525","565.7983682218","356.8016973487","208.9966708732","219.9825333633","308.3240642197","-88.3415308564","-94.5532509757","6.2117201193","151.7228437473","183.2339241829","-26.6327037104","-187.0917019783","160.4589982678","4.6691068107","13.0835218462","133.9702150903","0.0000000000","0.0000000000"
"28","909","-1250.9675860344","0.0000301552","0.9997501042","5.9326194724","565.8320676418","356.9030554283","208.9290122135","220.0838914430","310.7215941684","-90.6377027254","-96.7778726898","6.1401699643","150.2554708298","187.2613555213","-26.7952321827","-187.3809392787","160.5857070959","4.9123773143","13.5236595321","131.8194339834","0.0000000000","0.0000000000"
"29","603","-1251.0110046877","0.0000288739","0.9997789781","5.9585040208","565.8579521902","358.4126311144","207.4453210757","221.5934671291","313.5006579644","-91.9071908353","-98.0175636549","6.1103728197","148.2872834831","193.2281914268","-28.0148169456","-185.4343570297","157.4195400841","4.6768750261","12.8998163404","130.7105921167","0.0000000000","0.0000000000"
"30","577","-1251.1547081365","0.0000250090","0.9998039871","6.0441745468","565.9436227162","355.4555950050","210.4880277111","218.6364310197","302.6832264386","-84.0467954189","-90.1911647022","6.1443692833","149.9917563912","181.2124835658","-28.5210135184","-192.0397820934","163.5187685750","4.9037645432","13.1046860191","131.9833058289","0.0000000000","0.0000000000"
"31","225","-1251.2311804892","0.0000231678","0.9998271549","6.0897644526","565.9892126219","356.4809029824","209.5083096395","219.6617389971","311.9294705456","-92.2677315485","-98.3861700895","6.1184385410","149.3317793850","191.8289051663","-29.2312140057","-189.5527608232","160.3215468175","4.7652753927","13.2516760740","131.3148279183","0.0000000000","0.0000000000"
"32","841","-1251.3989336640","0.0000195898","0.9998467447","6.1897725098","566.0892206791","356.8374172246","209.2518034545","220.0182532393","297.9589827419","-77.9407295026","-84.0895244075","6.1487949050","148.8190125767","176.5409568660","-27.4009867008","-189.4903331150","162.0893464141","4.6906618532","12.7238994301","131.4044512934","0.0000000000","0.0000000000"
"33","658","-1251.7029635688","0.0000144541","0.9998611988","6.3710235660","566.2704717353","356.3168028182","209.9536689171","219.4976388328","304.3492476429","-84.8516088101","-90.9193818619","6.0677730518","150.9990017180","182.7277338946","-29.3774879696","-190.9850147487","161.6075267790","4.7451203429","12.0343851109","134.2194962641","0.0000000000","0.0000000000"
"34","29","-1251.9514410226","0.0000112740","0.9998724729","6.5191563655","566.4186045349","357.9999955095","208.4186090254","221.1808315242","315.1566203937","-93.9757888695","-100.1104709948","6.1346821253","150.7442306673","192.4939331381","-28.0815434118","-186.7162182956","158.6346748839","4.7644714677","12.8703380020","133.1094211977","0.0000000000","0.0000000000"
"35","585","-1252.0070834908","0.0000106639","0.9998831367","6.5523282870","566.4517764563","356.7163832940","209.7353931624","219.8972193086","304.2770299890","-84.3798106803","-90.4743645620","6.0945538816","152.4380916500","180.5471024990","-28.7081641601","-192.2357920283","163.5276278682","4.8539322636","13.3708489305","134.2133104559","0.0000000000","0.0000000000"
"36","743","-1252.0171510667","0.0000105570","0.9998936937","6.5583301926","566.4577783619","358.0730977838","208.3846805781","221.2539337984","305.2572125856","-84.0032787872","-90.0266608817","6.0233820946","154.9330465865","179.6881516745","-29.3639856754","-188.9203673603","159.5563816849","4.4613829604","12.3382086185","138.1334550076","0.0000000000","0.0000000000"
"37","69","-1252.2695725441","0.0000082019","0.9999018957","6.7088142688","566.6082624382","356.7939030948","209.8143593434","219.9747391095","312.2746880500","-92.2999489405","-98.4872514122","6.1873024717","150.3502578292","190.3615500009","-28.4371197801","-188.9858007914","160.5486810113","4.9134758049","12.9962468215","132.4405352028","0.0000000000","0.0000000000"
"38","941","-1252.4804044780","0.0000066428","0.9999085385","6.8345042424","566.7339524118","357.6376867404","209.0962656713","220.8185227551","297.8231455416","-77.0046227865","-83.1708487300","6.1662259436","148.5953038751","175.9013703999","-26.6735287334","-188.3021000784","161.6285713450","4.7127867532","12.7254382354","131.1570788865","0.0000000000","0.0000000000"
"39","282","-1252.5360411634","0.0000062833","0.9999148219","6.8676727164","566.7671208858","357.0550871013","209.7120337845","220.2359231159","305.5784807022","-85.3425575863","-91.4260249252","6.0834673390","152.1424773279","182.5195544610","-29.0835510867","-189.3706210689","160.2870699822","4.6992024665","12.9596450791","134.4836297824","0.0000000000","0.0000000000"
"40","416","-1252.5381058558","0.0000062704","0.9999210922","6.8689036074","566.7683517768","356.7103319769","210.0580197999","219.8911679916","306.4910943927","-86.5999264011","-92.7416335750","6.1417071739","152.1707876709","182.0052090901","-27.6849023683","-190.7107875122","163.0258851439","4.8857556322","13.2620312115","134.0230008272","0.0000000000","0.0000000000"
"41","382","-1252.5778581287","0.0000060260","0.9999271182","6.8926023994","566.7920505687","355.9125624356","210.8794881332","219.0933984502","304.8523771081","-85.7589786579","-91.8372559806","6.0782773227","152.5150368972","181.5115370611","-29.1741968502","-191.2483584902","162.0741616400","4.8120091480","13.2855112531","134.4175164961","0.0000000000","0.0000000000"
"42","228","-1252.6198999240","0.0000057779","0.9999328962","6.9176661174","566.8171142867","356.9766085746","209.8405057122","220.1574445893","300.2736624445","-80.1162178552","-86.1450286726","6.0288108174","154.4187790453","174.4539873556","-28.5991039565","-190.6967614825","162.0976575261","4.7873143156","12.7872001753","136.8442645544","0.0000000000","0.0000000000"
"43","600","-1252.6646919429","0.0000055248","0.9999384210","6.9443694140","566.8438175834","357.0142886650","209.8295289184","220.1951246797","305.3493599958","-85.1542353161","-91.2014029877","6.0471676716","152.7076363997","180.3919729699","-27.7502493737","-189.5215083454","161.7712589717","4.8239979740","13.3624733847","134.5211650409","0.0000000000","0.0000000000"
"44","811","-1252.8425483130","0.0000046246","0.9999430456","7.0504006117","566.9498487810","357.2513999424","209.6984488387","220.4322359570","312.7988653530","-92.3666293959","-98.5012555748","6.1346261788","148.9283606704","192.1825558597","-28.3120511772","-187.7103714750","159.3983202978","4.7737615652","12.5798499576","131.5747491477","0.0000000000","0.0000000000"
"45","834","-1252.9433620708","0.0000041811","0.9999472267","7.1105019366","567.0099501059","356.9279904938","210.0819596122","220.1088265084","303.9091319907","-83.8003054823","-89.8755838415","6.0752783591","150.6245588277","181.4765960547","-28.1920228916","-191.1609692630","162.9689463714","4.8032007913","12.9068361865","132.9145218498","0.0000000000","0.0000000000"
"46","904","-1252.9589778117","0.0000041163","0.9999513431","7.1198114469","567.0192596163","356.0422037357","210.9770558806","219.2230397503","296.6221851955","-77.3991454451","-83.4611405367","6.0619950915","152.6640274981","173.0242134617","-29.0660557643","-193.5293559460","164.4633001817","4.7428581314","13.1674610490","134.7537083177","0.0000000000","0.0000000000"
"47","434","-1253.0137495082","0.0000038969","0.9999552400","7.1524642474","567.0519124168","357.2935224390","209.7583899778","220.4743584537","300.9698763727","-80.4955179190","-86.5848597993","6.0893418803","150.2491146903","178.3889822065","-27.6682205241","-190.5243465297","162.8561260056","4.7520109516","13.6964680199","131.8006357188","0.0000000000","0.0000000000"
"48","688","-1253.1260820371","0.0000034829","0.9999587229","7.2194326252","567.1188807945","355.8641219005","211.2547588940","219.0449579152","297.6535083500","-78.6085504348","-84.7644258486","6.1558754138","150.2426498219","175.1525186848","-27.7416601567","-192.1095479181","164.3678877614","4.8862409652","13.2760516574","132.0803571993","0.0000000000","0.0000000000"
"49","548","-1253.1782201530","0.0000033059","0.9999620289","7.2505153852","567.1499635546","357.9227416495","209.2272219051","221.1035776641","303.6251983064","-82.5216206423","-88.5618817225","6.0402610802","152.7881902385","181.2705410242","-30.4335329563","-194.2789439052","163.8454109489","4.8565267792","13.6231701788","134.3084932804","0.0000000000","0.0000000000"
"50","734","-1253.2098451692","0.0000032030","0.9999652319","7.2693690160","567.1688171854","357.7477764581","209.4210407273","220.9286124728","310.3911256655","-89.4625131928","-95.5260352929","6.0635221001","148.8608788473","190.4448897292","-28.9146429110","-188.7187030576","159.8040601466","4.6838187129","12.8699094061","131.3071507283","0.0000000000","0.0000000000"
"51","670","-1253.3285976153","0.0000028444","0.9999680763","7.3401647041","567.2396128734","356.5063686276","210.7332442458","219.6872046423","299.6122941133","-79.9250894710","-86.0706121550","6.1455226839","150.6166067670","176.5618564400","-27.5661690937","-192.0924063549","164.5262372612","4.8980349997","13.4982319018","132.2203398655","0.0000000000","0.0000000000"
"52","748","-1253.6465740658","0.0000020696","0.9999701459","7.5297301599","567.4291783293","356.4396575397","210.9895207896","219.6204935544","301.8740092926","-82.2535157383","-88.3131751822","6.0596594439","151.7553450398","177.1232956235","-27.0046313707","-193.0724530231","166.0678216524","5.0940542902","14.2928091055","132.3684816441","0.0000000000","0.0000000000"
"53","410","-1253.7218249834","0.0000019196","0.9999720655","7.5745918926","567.4740400619","355.5900120428","211.8840280191","218.7708480574","296.8914738154","-78.1206257580","-84.2764876633","6.1558619053","150.4120301779","171.6343052579","-25.1548616204","-191.5251522031","166.3702905828","5.0222326204","14.1994739928","131.1903235648","0.0000000000","0.0000000000"
"54","16","-1253.7430756803","0.0000018792","0.9999739447","7.5872607491","567.4867089185","356.9282650264","210.5584438920","220.1091010411","301.8748127491","-81.7657117080","-87.8235551918","6.0578434838","152.1591178648","177.9025403551","-28.1868454708","-192.3532435014","164.1663980305","4.8772032220","13.0874816866","134.1944329562","0.0000000000","0.0000000000"
"55","798","-1254.0256123556","0.0000014167","0.9999753614","7.7556983601","567.6551465294","358.7029592015","208.9521873279","221.8837952162","307.7041329007","-85.8203376845","-91.8838112207","6.0634735362","152.9482381392","182.3091271756","-27.5532324141","-188.7491951268","161.1959627127","4.7124083332","12.7635904682","135.4722393379","0.0000000000","0.0000000000"
"56","125","-1254.0481916478","0.0000013851","0.9999767465","7.7691592746","567.6686074439","356.4693855943","211.1992218496","219.6502216089","297.6447840467","-77.9945624377","-84.0985415594","6.1039791217","149.4680654853","176.2134740272","-28.0367554658","-193.6687611622","165.6320056964","4.8567192765","13.2379901648","131.3733560440","0.0000000000","0.0000000000"
"57","730","-1254.0633725380","0.0000013642","0.9999781107","7.7782095434","567.6776577128","357.3647006760","210.3129570368","220.5455366907","304.2442328967","-83.6986962060","-89.8562577581","6.1575615520","151.9940625801","180.5789791559","-28.3288088392","-191.3090393655","162.9802305263","4.8259896294","13.3371491865","133.8309237642","0.0000000000","0.0000000000"
"58","556","-1254.1246423138","0.0000012831","0.9999793938","7.8147362516","567.7141844209","358.6380891639","209.0760952570","221.8189251786","305.9150902576","-84.0961650790","-90.1456807759","6.0495156968","151.8272107067","184.5597949463","-30.4719153954","-189.9260110604","159.4540956650","4.5472867688","11.6340623802","135.6458615578","0.0000000000","0.0000000000"
"59","528","-1254.1289571262","0.0000012776","0.9999806715","7.8173085784","567.7167567478","355.7829429959","211.9338137519","218.9637790106","296.1986275589","-77.2348485483","-83.3125215774","6.0776730291","151.5674092808","172.8824608033","-28.2512425253","-193.4586642891","165.2074217638","4.9569735753","13.4260691180","133.1843665874","0.0000000000","0.0000000000"
"60","484","-1254.1644342078","0.0000012331","0.9999819045","7.8384586640","567.7379068334","356.8445466496","210.8933601837","220.0253826643","299.9445321974","-79.9191495331","-85.9701187913","6.0509692582","149.9975144724","178.7620507753","-28.8150330503","-192.4839972393","163.6689641890","4.7849031045","13.7534469056","131.4591644623","0.0000000000","0.0000000000"
"61","522","-1254.2634794744","0.0000011168","0.9999830213","7.8975056818","567.7969538512","358.9934713974","208.8034824538","222.1743074121","305.4141107641","-83.2398033520","-89.3434345611","6.1036312091","150.4991522047","183.7448996983","-28.8299411389","-190.2374153368","161.4074741979","4.7077770445","13.8601751761","131.9311999841","0.0000000000","0.0000000000"
"62","642","-1254.2698721965","0.0000011097","0.9999841310","7.9013167793","567.8007649487","359.0438543778","208.7569105709","222.2246903925","304.6229763462","-82.3982859537","-88.5089735735","6.1106876198","150.5064940744","183.0541800348","-28.9376977630","-188.1887525947","159.2510548318","4.6362285440","12.2056659619","133.6645995684","0.0000000000","0.0000000000"
"63","271","-1254.2856083000","0.0000010924","0.9999852234","7.9106980453","567.8101462146","357.0927300710","210.7174161436","220.2735660857","299.4553217277","-79.1800493079","-85.2477366499","6.0676873420","153.5676971002","176.0579781554","-30.1703535278","-194.8438216973","164.6734681695","4.7852077531","13.0926672322","135.6898221148","0.0000000000","0.0000000000"
"64","81","-1254.3634419341","0.0000010106","0.9999862339","7.9570994951","567.8565476645","358.6002140676","209.2563335969","221.7810500822","299.8161066526","-78.0350565704","-84.1840999352","6.1490433648","151.8162760098","176.5016874151","-28.5018567723","-189.6890304423","161.1871736700","4.6568733997","13.2061775788","133.9532250313","0.0000000000","0.0000000000"
"65","427","-1254.3703214555","0.0000010036","0.9999872375","7.9612008039","567.8606489733","357.4814022813","210.3792466919","220.6622382960","304.1536685039","-83.4914302079","-89.5103362764","6.0189060685","154.1658949414","179.9771718956","-29.9893983331","-192.7888169848","162.7994186517","4.7148915752","12.2818224772","137.1691808890","0.0000000000","0.0000000000"
"66","749","-1254.4229559963","0.0000009522","0.9999881897","7.9925795136","567.8920276830","356.9383542691","210.9536734138","220.1191902838","303.7561603050","-83.6369700212","-89.7549029462","6.1179329251","151.5235035990","180.5533870352","-28.3207303293","-191.7806465967","163.4599162674","4.8671725022","12.8791962288","133.7771348681","0.0000000000","0.0000000000"
"67","854","-1254.8183810398","0.0000006412","0.9999888309","8.2283168725","568.1277650418","357.6219085219","210.5058565199","220.8027445366","302.4777525607","-81.6750080241","-87.8088747506","6.1338667264","153.3538902601","177.3119329691","-28.1880706685","-192.1887683288","164.0006976603","4.8336877355","13.4545558205","135.0656467041","0.0000000000","0.0000000000"
"68","330","-1254.9444127029","0.0000005653","0.9999893962","8.3034521526","568.2029003220","357.1225213603","211.0803789617","220.3033573749","300.6977998111","-80.3944424362","-86.4963001901","6.1018577539","150.6985927269","176.7694089810","-26.7702018968","-191.5514866843","164.7812847875","4.9383554965","13.8726351336","131.8876020968","0.0000000000","0.0000000000"
"69","192","-1254.9481978634","0.0000005631","0.9999899593","8.3057087212","568.2051568905","356.6778662235","211.5272906670","219.8587022382","301.2794997729","-81.4207975347","-87.4630565334","6.0422589986","157.0423978641","173.0494220412","-28.8123201323","-194.4421906140","165.6298704816","4.8810192844","13.6899551667","138.4714234130","0.0000000000","0.0000000000"
"70","431","-1255.0377720545","0.0000005149","0.9999904742","8.3591094443","568.2585576136","357.8150566241","210.4435009895","220.9958926388","303.6599723754","-82.6640797366","-88.7517563654","6.0876766288","153.1949937197","178.2732649471","-27.8082862913","-189.9923287025","162.1840424112","4.7840817836","13.0688656125","135.3420463235","0.0000000000","0.0000000000"
"71","74","-1255.0629449456","0.0000005021","0.9999909762","8.3741165637","568.2735647330","357.4411434587","210.8324212744","220.6219794733","298.3900533410","-77.7680738677","-83.8830421073","6.1149682396","152.9712192869","173.3264981172","-27.9076640631","-190.7226373214","162.8149732584","4.7820983112","12.7658369721","135.4232840035","0.0000000000","0.0000000000"
"72","746","-1255.0923430861","0.0000004875","0.9999914638","8.3916426160","568.2910907854","357.1294449010","211.1616458844","220.3102809157","303.3161695763","-83.0058886606","-89.1189620305","6.1130733698","152.4665430932","177.7708336731","-26.9212071899","-194.4711336392","167.5499264493","5.1738357078","14.8927306338","132.3999767516","0.0000000000","0.0000000000"
"73","668","-1255.1407843591","0.0000004645","0.9999919282","8.4205214590","568.3199696284","357.6839980658","210.6359715626","220.8648340805","301.9004706932","-81.0356366127","-87.1095970160","6.0739604033","152.7616966996","178.7469584782","-29.6081844846","-194.3544408234","164.7462563389","4.8339072461","13.3108435454","134.6169459081","0.0000000000","0.0000000000"
"74","486","-1255.2918207924","0.0000003994","0.9999923276","8.5105636313","568.4100118007","358.1299596396","210.2800521610","221.3107956543","301.3818816199","-80.0710859656","-86.1074378040","6.0363518384","155.2308132863","175.9609467765","-29.8098784430","-195.1440049612","165.3341265182","4.8717806354","13.0587895702","137.3002430808","0.0000000000","0.0000000000"
"75","664","-1255.3160942240","0.0000003898","0.9999927174","8.5250345273","568.4244826966","356.8594048576","211.5650778390","220.0402408723","298.9870783359","-78.9468374636","-85.0377310154","6.0908935517","151.7818809641","176.1192191540","-28.9140217822","-194.5061209547","165.5920991725","5.0452515060","14.0134308125","132.7231986455","0.0000000000","0.0000000000"
"76","498","-1255.3219990995","0.0000003875","0.9999931049","8.5285547892","568.4280029586","358.5318509469","209.8961520117","221.7126869616","306.7432662370","-85.0305792754","-91.1313921539","6.1008128784","151.9293158295","181.8097277365","-26.9957773290","-190.7740908862","163.7783135572","4.9237193736","13.7807685891","133.2248278668","0.0000000000","0.0000000000"
