" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","34.0787193596"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","120","-125.6110513438","0.0475003391","0.8179620071","0.6310366886","54.5680921120","31.8065318148","22.7615602972","15.7101595812","70.1628609645","-54.4527013834","-56.3637138596","1.9110124762","1.4199970075","68.5656601256","0.1772038314","-4.2673773003","4.4445811318","0.1455828946","0.5813144761","0.6930996368","0.0000000000","0.0000000000"
"12","459","-125.6438756174","0.0459664865","0.8639284935","0.6506052710","54.5876606944","31.8222325292","22.7654281652","15.7258602956","70.2305238480","-54.5046635524","-56.3947769790","1.8901134266","1.4413459826","68.5676158041","0.2215620613","-4.2335412620","4.4551033233","0.1483255197","0.6010012596","0.6920192032","0.0000000000","0.0000000000"
"13","297","-125.7260476180","0.0423403518","0.9062688454","0.6995930898","54.6366485133","31.8711727131","22.7654758001","15.7748004796","70.2305165205","-54.4557160410","-56.3298669766","1.8741509356","1.4412218069","68.5675863690","0.2217083446","-4.2336494052","4.4553577499","0.1483225275","0.6009619648","0.6919373146","0.0000000000","0.0000000000"
"14","90","-126.3299465696","0.0231464547","0.9294153000","1.0596146571","54.9966700805","32.2240490406","22.7726210400","16.1276768070","70.3738651041","-54.2461882971","-56.1328440184","1.8866557214","1.2571778608","69.2398755557","-0.1231883124","-4.3355846645","4.2123963521","0.1280219636","0.6030946908","0.5260612064","0.0000000000","0.0000000000"
"15","454","-126.5075532724","0.0193798704","0.9487951705","1.1654970126","55.1025524361","32.3300569793","22.7724954567","16.2336847458","70.3739256910","-54.1399957997","-56.0465635354","1.9065677357","1.2572401631","69.2398782893","-0.1231927614","-4.3357206157","4.2125278544","0.1280096800","0.6031078654","0.5261226177","0.0000000000","0.0000000000"
"16","251","-126.7126218215","0.0157866772","0.9645818477","1.2877510756","55.2248064991","32.2168679669","23.0079385321","16.1204957333","70.7765079196","-54.6560121863","-56.5047731314","1.8487609452","1.5286224482","69.1659685523","0.0819169192","-5.1661356024","5.2480525216","0.1709168032","0.7524538692","0.6052517758","0.0000000000","0.0000000000"
"17","343","-126.7149822796","0.0157494574","0.9803313051","1.2891582909","55.2262137143","32.2183484702","23.0078652441","16.1219762367","70.7765373133","-54.6545610767","-56.4905122386","1.8359511619","1.5287256187","69.1659571088","0.0818545858","-5.1660694496","5.2479240355","0.1709208487","0.7524214822","0.6053832878","0.0000000000","0.0000000000"
"18","74","-127.5800877837","0.0066306339","0.9869619390","1.8049012618","55.7419566853","33.1996504299","22.5423062554","17.1032781963","71.8522710232","-54.7489928269","-56.6066933812","1.8577005543","3.0098249913","68.7118261324","0.1306198995","-4.5134378867","4.6440577862","0.1594007314","1.0004496785","1.8499745814","0.0000000000","0.0000000000"
"19","284","-127.6848019536","0.0059714289","0.9929333679","1.8673278639","55.8043832874","33.2607766893","22.5436065981","17.1644044557","71.8523132886","-54.6879088329","-56.5493037438","1.8613949109","3.0097059314","68.7117583346","0.1308490226","-4.5138028144","4.6446518370","0.1594197851","1.0000454514","1.8502406950","0.0000000000","0.0000000000"
"20","147","-128.7359958729","0.0020871350","0.9950205029","2.4940096645","56.4310650879","33.2225849620","23.2084801259","17.1262127284","72.1216723603","-54.9954596318","-56.8101040898","1.8146444580","3.1966593837","69.1147771250","-0.1897641484","-5.5847298084","5.3949656600","0.1767926620","1.2067247099","1.8131420118","0.0000000000","0.0000000000"
"21","292","-128.8896060255","0.0017899401","0.9968104430","2.5855861902","56.5226416136","33.3143296389","23.2083119747","17.2179574054","72.1216170505","-54.9036596451","-56.7247668095","1.8211071644","3.1969422441","69.1147633237","-0.1900885173","-5.5844399119","5.3943513946","0.1767702257","1.2067699651","1.8134020534","0.0000000000","0.0000000000"
"22","230","-129.6100030967","0.0008709115","0.9976813545","3.0150595018","56.9521149253","34.1761470467","22.7759678786","18.0797748132","72.4903626727","-54.4105878595","-56.2702761936","1.8596883341","2.7382149257","69.7951992256","-0.0430514786","-5.3335597921","5.2905083135","0.1816948232","1.1349703443","1.4215497582","0.0000000000","0.0000000000"
"23","76","-129.7033625124","0.0007932837","0.9984746382","3.0707168317","57.0077722552","34.2333038935","22.7744683617","18.1369316599","72.4903439268","-54.3534122669","-56.2015081021","1.8480958352","2.7382718218","69.7954464808","-0.0433743757","-5.3336282875","5.2902539118","0.1816704842","1.1353037488","1.4212975889","0.0000000000","0.0000000000"
"24","240","-129.7197226503","0.0007804111","0.9992550493","3.0804701232","57.0175255466","34.3219662646","22.6955592820","18.2255940311","72.0417512897","-53.8161572586","-55.6893836608","1.8732264022","2.4282512246","69.8285556825","-0.2150556174","-4.5631924664","4.3481368490","0.1366475522","0.9356532005","1.3559504720","0.0000000000","0.0000000000"
"25","256","-129.8228212817","0.0007039605","0.9999590098","3.1419336027","57.0789890262","34.3835807380","22.6954082882","18.2872085045","72.0417008892","-53.7544923847","-55.6472515682","1.8927591835","2.4284177928","69.8284995647","-0.2152164684","-4.5629466333","4.3477301649","0.1366445374","0.9356714850","1.3561017705","0.0000000000","0.0000000000"
"26","443","-132.6662102923","0.0000409902","1.0000000000","4.8370538960","58.7741093195","35.6311934741","23.1429158453","19.5348212406","74.4423821315","-54.9075608909","-56.7145935672","1.8070326763","5.1127954042","69.4603383464","-0.1307516190","-5.6779592996","5.5472076805","0.1876719134","1.3492100463","3.5759134445","0.0000000000","0.0000000000"
