" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","298.4079949925"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"28","11341","-1249.0147245302","0.0049706820","0.2147547198","0.6671073498","566.7155469027","371.3812894979","195.3342574048","240.8218258257","273.0775755114","-32.2557496857","-38.4731589184","6.2174092327","157.7527958186","142.1347989755","-26.8100192827","-179.6417966869","152.8317774041","4.3454665504","12.1488855628","141.2584437054","0.0000000000","0.0000000000"
"29","26859","-1249.0232677860","0.0049283970","0.2196831169","0.6722005138","566.7206400666","371.3977096408","195.3229304259","240.8382459685","273.1202775842","-32.2820316158","-38.5128833047","6.2308516889","157.7120311092","142.0723887475","-26.6641422724","-179.5932443561","152.9291020837","4.3494687269","12.1456721920","141.2168901903","0.0000000000","0.0000000000"
"30","15886","-1249.0367306736","0.0048624912","0.2245456081","0.6802265749","566.7286661278","371.7297581287","194.9989079991","241.1702944564","272.9206316343","-31.7503371779","-37.9226760924","6.1723389145","158.4761812531","141.3618594076","-26.9174090264","-179.4593531512","152.5419441248","4.3696132236","11.2326450132","142.8739230163","0.0000000000","0.0000000000"
"31","24700","-1249.0473278883","0.0048112344","0.2293568425","0.6865442309","566.7349837838","371.2915892937","195.4433944901","240.7321256214","272.8715209607","-32.1393953393","-38.3361978426","6.1968025033","157.4240311523","141.9218367435","-26.4743469351","-179.8589959283","153.3846489932","4.3680272455","12.2879699838","140.7680339229","0.0000000000","0.0000000000"
"32","21479","-1249.0587575422","0.0047565568","0.2341133993","0.6933581555","566.7417977083","371.3782972126","195.3635004957","240.8188335403","273.0145876915","-32.1957541511","-38.3768370123","6.1810828611","157.3197193217","142.1067260969","-26.4118577272","-179.7847826607","153.3729249335","4.3689433120","12.3063836587","140.6443923510","0.0000000000","0.0000000000"
"33","26994","-1249.0637596794","0.0047328232","0.2388462225","0.6963402393","566.7447797922","372.0393751994","194.7054045928","241.4799115271","274.7278498849","-33.2479383578","-39.4435255523","6.1955871945","158.5931726624","143.0416641881","-26.9069869657","-178.7755172647","151.8685302991","4.3275998183","12.0082319575","142.2573408866","0.0000000000","0.0000000000"
"34","13106","-1249.0718998080","0.0046944538","0.2435406763","0.7011930741","566.7496326269","371.4253963121","195.3242363148","240.8659326399","273.2303499495","-32.3644173097","-38.5655845858","6.2011672761","158.1318166259","142.1762714346","-27.0777381110","-179.5772970520","152.4995589410","4.3354632683","11.9098673405","141.8864860170","0.0000000000","0.0000000000"
"35","13220","-1249.0851855566","0.0046324970","0.2481731733","0.7091135317","566.7575530846","371.5243546262","195.2331984583","240.9648909540","273.1456500754","-32.1807591214","-38.3923511890","6.2115920676","157.6091099790","142.1437411099","-26.6072010136","-179.5142902587","152.9070892451","4.3493191296","12.1599658958","141.0998249537","0.0000000000","0.0000000000"
"36","18524","-1249.0947422498","0.0045884365","0.2527616097","0.7148108684","566.7632504213","371.3537861400","195.4094642813","240.7943224677","273.3473216796","-32.5529992118","-38.7556753005","6.2026760887","157.6652612980","142.5250190317","-26.8429586501","-179.8417326230","152.9987739729","4.3477015189","12.1276646878","141.1898950912","0.0000000000","0.0000000000"
"37","18391","-1249.0973787330","0.0045763551","0.2573379648","0.7163826393","566.7648221922","371.4860633212","195.2787588710","240.9265996489","274.0213365828","-33.0947732413","-39.2959740413","6.2012008000","158.1119798242","142.8804124864","-26.9710557278","-179.4390410104","152.4679852826","4.3410864506","11.9552745066","141.8156188670","0.0000000000","0.0000000000"
"38","7628","-1249.1016256448","0.0045569609","0.2618949257","0.7189144865","566.7673540393","372.0477630104","194.7195910289","241.4882993381","274.9142417832","-33.4259424450","-39.6089302509","6.1829878059","157.1821537624","141.6799288680","-23.9478408472","-175.1900956518","151.2422548046","4.4062903441","12.7023870664","140.0734763519","0.0000000000","0.0000000000"
"39","21529","-1249.1217682554","0.0044660901","0.2663610158","0.7309227442","566.7793622970","371.5998697402","195.1794925568","241.0404060679","274.0026608607","-32.9622547927","-39.1470345902","6.1847797975","159.1213365778","142.0838286997","-27.2025044169","-178.8019384531","151.5994340362","4.3099472528","11.7217067052","143.0896826197","0.0000000000","0.0000000000"
"40","26685","-1249.1750172812","0.0042344959","0.2705955117","0.7626677864","566.8111073393","371.4788175881","195.3322897512","240.9193539159","272.9295302684","-32.0101763525","-38.2396154236","6.2294390711","157.4113480640","141.9044811390","-26.3862989346","-179.6011769495","153.2148780148","4.3659445053","12.3253747415","140.7200288172","0.0000000000","0.0000000000"
"41","21499","-1249.1928258667","0.0041597531","0.2747552648","0.7732845872","566.8217241401","371.7560565244","195.0656676156","241.1965928522","272.9789379837","-31.7823451316","-37.9277344947","6.1453893631","158.2222231097","141.5654973205","-26.8087824464","-178.1236130446","151.3148305981","4.2774497778","11.9037493588","142.0410239731","0.0000000000","0.0000000000"
"42","27245","-1249.2042076646","0.0041126760","0.2788679408","0.7800699818","566.8285095347","371.6101855831","195.2183239515","241.0507219109","273.5077883754","-32.4570664645","-38.6737565576","6.2166900931","157.5957875993","142.5365587980","-26.6245580219","-179.4497854070","152.8252273851","4.3517982222","12.1372498118","141.1067395653","0.0000000000","0.0000000000"
"43","13159","-1249.2128108878","0.0040774455","0.2829453863","0.7851988960","566.8336384489","371.9079276528","194.9257107961","241.3484639806","273.8162374083","-32.4677734278","-38.6186100075","6.1508365797","158.2684001013","142.9883088857","-27.4404715786","-178.6771925473","151.2367209686","4.2552898406","11.9426386705","142.0704715902","0.0000000000","0.0000000000"
"44","27199","-1249.2247996527","0.0040288538","0.2869742401","0.7923461413","566.8407856942","371.5817165444","195.2590691497","241.0222528722","273.6125317946","-32.5902789224","-38.7720598534","6.1817809310","157.2432223310","142.7978182184","-26.4285087548","-179.5619878375","153.1334790827","4.3654757083","12.3241355653","140.5536110574","0.0000000000","0.0000000000"
"45","21933","-1249.2295237398","0.0040098661","0.2909841061","0.7951624622","566.8436020151","371.2344111786","195.6091908365","240.6749475063","272.1513890321","-31.4764415258","-37.6654634430","6.1890219173","158.7278438420","140.0634390433","-26.6398938532","-180.0147647026","153.3748708494","4.3697071656","11.9196372987","142.4384993777","0.0000000000","0.0000000000"
"46","26691","-1249.2465682644","0.0039420990","0.2949262051","0.8053237590","566.8537633119","372.2032098571","194.6505534547","241.6437461848","275.0832621025","-33.4395159176","-39.5460344475","6.1065185299","156.9076842459","142.2477456955","-24.0721678390","-174.9227037488","150.8505359098","4.3848206839","12.6224696668","139.9003938953","0.0000000000","0.0000000000"
"47","6075","-1249.2499232405","0.0039288955","0.2988551006","0.8073238680","566.8557634209","371.6274255033","195.2283379175","241.0679618311","273.6245862889","-32.5566244579","-38.7571132332","6.2004887753","157.5464377359","142.9425723779","-26.8644238248","-179.5729829657","152.7085591408","4.3424786032","12.1500658018","141.0538933308","0.0000000000","0.0000000000"
"48","15677","-1249.2630283756","0.0038777427","0.3027328433","0.8151366507","566.8635762036","371.5057097071","195.3578664965","240.9462460348","273.3565150420","-32.4102690072","-38.6198847239","6.2096157167","157.3303455608","142.4596231017","-26.4334536205","-179.7394625501","153.3060089296","4.3718055475","12.2710687527","140.6874712605","0.0000000000","0.0000000000"
"49","24745","-1249.2669174751","0.0038626910","0.3065955343","0.8174551838","566.8658947367","371.6565573982","195.2093373385","241.0970937259","272.2336057931","-31.1365120672","-37.2868948519","6.1503827848","159.0500166526","140.4964185494","-27.3128294089","-179.4871529576","152.1743235487","4.2856787687","11.7068185923","143.0575192916","0.0000000000","0.0000000000"
"50","15496","-1249.2731686726","0.0038386199","0.3104341542","0.8211819098","566.8696214627","371.9558697806","194.9137516821","241.3964061083","275.4328541023","-34.0364479940","-40.1759692301","6.1395212361","156.8226444580","141.9955890996","-23.3853794552","-175.2955250435","151.9101455883","4.4638229574","12.9413874406","139.4174340600","0.0000000000","0.0000000000"
"51","4438","-1249.2925663399","0.0037648772","0.3141990314","0.8327460606","566.8811856135","372.0242759552","194.8569096583","241.4648122829","274.9930206521","-33.5282083692","-39.6938787792","6.1656704100","156.8728280962","141.4719446910","-23.3517521351","-175.1409189061","151.7891667710","4.4595971709","12.9007872215","139.5124437039","0.0000000000","0.0000000000"
"52","15934","-1249.3026369513","0.0037271528","0.3179261842","0.8387497758","566.8871893287","371.9340854043","194.9531039244","241.3746217321","274.4469180709","-33.0722963389","-39.2457379722","6.1734416333","157.7901106963","143.9006651829","-27.2438578083","-179.1092568236","151.8653990153","4.3247092298","12.1331531762","141.3322482903","0.0000000000","0.0000000000"
"53","20195","-1249.3181255561","0.0036698692","0.3215960534","0.8479834924","566.8964230453","371.5449378436","195.3514852016","240.9854741714","273.5717223220","-32.5862481506","-38.7275696821","6.1413215315","159.2956619527","141.7123078877","-27.4362475185","-179.7639611172","152.3277135987","4.3254208812","11.5760944601","143.3941466114","0.0000000000","0.0000000000"
"54","21151","-1249.3378356289","0.0035982440","0.3251942974","0.8597338876","566.9081734404","371.4699385636","195.4382348768","240.9104748914","272.6467343716","-31.7362594803","-37.8979300238","6.1616705435","158.9194649667","140.7271755576","-26.9999061526","-179.7613397227","152.7614335701","4.3346982498","11.8381428906","142.7466238262","0.0000000000","0.0000000000"
"55","21691","-1249.3382759866","0.0035966598","0.3287909573","0.8599964121","566.9084359649","371.8722699911","195.0361659738","241.3128063188","274.0321579476","-32.7193516288","-38.8881029242","6.1687512954","158.1786755222","143.1157435045","-27.2622610791","-179.1449822786","151.8827211994","4.3081149194","11.9951287515","141.8754318512","0.0000000000","0.0000000000"
"56","8120","-1249.3434385346","0.0035781398","0.3323690970","0.8630741267","566.9115136795","371.3889092762","195.5226044033","240.8294456039","272.5698002738","-31.7403546699","-37.9062345422","6.1658798723","158.9422194038","140.7229239479","-27.0953430779","-179.9639579061","152.8686148282","4.3472750358","11.7385837563","142.8563606118","0.0000000000","0.0000000000"
"57","13485","-1249.3505587439","0.0035527531","0.3359218502","0.8673189244","566.9157584773","372.0880847044","194.8276737729","241.5286210322","277.5357616961","-36.0071406640","-42.1874255623","6.1802848984","156.7595495746","147.8668119273","-27.0905998058","-179.1079133002","152.0173134945","4.3480439529","12.8082639496","139.6032416721","0.0000000000","0.0000000000"
"58","16551","-1249.3514614197","0.0035495476","0.3394713978","0.8678570653","566.9162966182","371.6322184611","195.2840781571","241.0727547889","273.4735332093","-32.4007784204","-38.5860868977","6.1853084773","157.4216331127","143.0630248497","-27.0111247532","-179.7236709162","152.7125461630","4.3357749281","12.0968859684","140.9889722162","0.0000000000","0.0000000000"
"59","19331","-1249.3800817433","0.0034493984","0.3429207961","0.8849194128","566.9333589657","371.4245506043","195.5088083615","240.8650869320","274.1874435588","-33.3223566268","-39.5157238960","6.1933672692","158.8898705808","139.2090223851","-23.9114494071","-177.2842383158","153.3727889088","4.4576664058","11.1097863340","143.3224178410","0.0000000000","0.0000000000"
"60","13491","-1249.4222991578","0.0033068048","0.3462276010","0.9100878283","566.9585273812","372.4970247398","194.4615026415","241.9375610675","275.0616167845","-33.1240557170","-39.2224468476","6.0983911307","156.9668485031","142.2082152360","-24.1134469547","-174.7849756592","150.6715287045","4.3698411121","12.4545976461","140.1424097448","0.0000000000","0.0000000000"
"61","14631","-1249.4237322034","0.0033020694","0.3495296704","0.9109421556","566.9593817085","372.1537984275","194.8055832809","241.5943347552","274.3207700876","-32.7260648904","-38.8413967448","6.1153318544","159.2294981315","142.9015110858","-27.8102391296","-178.1421622153","150.3319230856","4.2240781533","11.7376983565","143.2677216217","0.0000000000","0.0000000000"
"62","10045","-1249.4299640392","0.0032815555","0.3528112259","0.9146573388","566.9630968917","372.0379609837","194.9251359080","241.4784973114","273.9519946136","-32.4734973022","-38.6481484422","6.1746511400","157.0911014304","143.5365905119","-26.6756973287","-178.6624240316","151.9867267028","4.3183093620","12.1415756257","140.6312164428","0.0000000000","0.0000000000"
"63","12830","-1249.4300148542","0.0032813887","0.3560926146","0.9146876328","566.9631271857","371.9277016536","195.0354255321","241.3682379814","274.0828547014","-32.7146167201","-38.8605813490","6.1459646289","157.6155866509","143.2981163447","-26.8308482942","-179.8025670236","152.9717187294","4.3929830623","11.5765428597","141.6460607289","0.0000000000","0.0000000000"
"64","22575","-1249.4445081534","0.0032341736","0.3593267882","0.9233279861","566.9717675390","371.2033575987","195.7684099403","240.6438939265","272.7653954544","-32.1215015280","-38.2699790963","6.1484775683","158.6057203162","141.1601139712","-27.0004388329","-179.8684888322","152.8680499993","4.3444774027","11.9174760691","142.3437668443","0.0000000000","0.0000000000"
"65","10924","-1249.4494364995","0.0032182736","0.3625450618","0.9262660785","566.9747056313","371.9120632417","195.0626423897","241.3525995694","273.6851617039","-32.3325621346","-38.5147774169","6.1822152824","157.6280518691","139.6210025203","-23.5638926855","-175.4186919807","151.8547992952","4.4521900557","12.9451812058","140.2306806076","0.0000000000","0.0000000000"
"66","27088","-1249.4564595207","0.0031957508","0.3657408126","0.9304529364","566.9788924893","372.4333241797","194.5455683096","241.8738605074","276.0262079613","-34.1523474539","-40.2661919123","6.1138444584","156.5607562789","142.8003815670","-23.3349298846","-174.9811791333","151.6462492487","4.4759649721","13.0577361040","139.0270552028","0.0000000000","0.0000000000"
"67","14424","-1249.4605170079","0.0031828104","0.3689236230","0.9328718558","566.9813114086","371.7429463909","195.2383650177","241.1834827186","273.8188563965","-32.6353736779","-38.7126086301","6.0772349523","155.3323363351","145.9239835129","-27.4374634515","-181.0616283823","153.6241649308","4.4787366683","13.8137450539","137.0398546130","0.0000000000","0.0000000000"
"68","27350","-1249.4667028139","0.0031631829","0.3720868059","0.9365595979","566.9849991507","371.1594832166","195.8255159342","240.6000195443","278.9854010066","-38.3853814623","-44.5660615111","6.1806800488","156.6356849956","149.4078931450","-27.0581771340","-179.4351125659","152.3769354319","4.3547567130","11.8210328850","140.4598953975","0.0000000000","0.0000000000"
"69","10542","-1249.4702105768","0.0031521066","0.3752389125","0.9386507926","566.9870903455","372.3802779628","194.6068123826","241.8208142905","278.1458863015","-36.3250720109","-42.4901443292","6.1650723182","156.8520953440","148.1025716561","-26.8087806987","-178.4789888050","151.6702081063","4.3164157556","12.2504914130","140.2851881754","0.0000000000","0.0000000000"
"70","27157","-1249.4812217278","0.0031175887","0.3783565012","0.9452152217","566.9936547746","372.4821019559","194.5115528187","241.9226382836","273.7801352946","-31.8578147087","-37.9948834370","6.1370687283","157.8361374115","139.8016868650","-23.8576889819","-174.5902093705","150.7325203886","4.3938415550","12.5896474179","140.8526484386","0.0000000000","0.0000000000"
"71","13583","-1249.4843531875","0.0031078414","0.3814643426","0.9470820787","566.9955216316","372.2518894179","194.7436322137","241.6924257456","274.6960071730","-33.0035814274","-39.2125027406","6.2089213132","157.7678639212","140.2107414922","-23.2825982403","-174.8824639012","151.5998656609","4.4589141301","12.7202771362","140.5886726549","0.0000000000","0.0000000000"
"72","9427","-1249.4891782428","0.0030928820","0.3845572245","0.9499585930","566.9983981459","372.1316066124","194.8667915335","241.5721429401","274.5077192680","-32.9355763279","-39.1125090629","6.1769327350","157.7706490424","140.0132793547","-23.2762091292","-175.0351319952","151.7589228660","4.4615426180","12.8166596501","140.4924467742","0.0000000000","0.0000000000"
"73","2111","-1249.4937960722","0.0030786325","0.3876358570","0.9527115671","567.0011511200","371.8630789387","195.1380721813","241.3036152664","274.1104173163","-32.8068020499","-39.0354275536","6.2286255038","158.6520728373","139.2808631639","-23.8225186849","-176.4404448303","152.6179261454","4.3860928925","12.5461428604","141.7198370844","0.0000000000","0.0000000000"
"74","18427","-1249.5058738049","0.0030416732","0.3906775303","0.9599118516","567.0083514045","372.2317376549","194.7766137496","241.6722739826","274.7559266792","-33.0836526966","-39.2571323286","6.1734796321","158.1317437584","143.6531740278","-27.0289911070","-179.5297935149","152.5008024079","4.3755742858","11.3544072083","142.4017622643","0.0000000000","0.0000000000"
"75","8128","-1249.5108291007","0.0030266381","0.3937041684","0.9628660104","567.0113055632","370.9574130330","196.0538925302","240.3979493607","271.0323772829","-30.6344279222","-36.8044974699","6.1700695477","158.3763413251","139.4498242176","-26.7937882597","-180.4810556995","153.6872674398","4.3667794011","11.8971924987","142.1123694253","0.0000000000","0.0000000000"
