" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","290.7990615638"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"17","17296","-1258.3347401855","0.0098869020","0.2562297369","0.7123943603","576.8079419390","384.0580509148","192.7498910242","255.2870730463","319.1935763103","-63.9065032640","-69.9320077802","6.0255045162","144.6819937039","195.3979293621","-20.8863467557","-169.1098969202","148.2235501645","4.4701197952","10.7743706923","129.4375032164","0.0000000000","0.0000000000"
"18","25486","-1258.3874004987","0.0093797259","0.2656094628","0.7437884345","576.8393360132","383.8054322407","193.0339037725","255.0344543721","319.4835426031","-64.4490882309","-70.4895710678","6.0404828368","144.9840041993","195.1272947049","-20.6277563011","-168.6714275095","148.0436712083","4.4470770056","10.8024801509","129.7344470428","0.0000000000","0.0000000000"
"19","17087","-1258.3994766523","0.0092671361","0.2748765989","0.7509877776","576.8465353563","384.8896517146","191.9568836416","256.1186738461","321.6397569896","-65.5210831435","-71.5164331919","5.9953500484","146.1417303489","198.6371107929","-23.1390841522","-168.9050251281","145.7659409759","4.2887925266","9.4645081932","132.3884296291","0.0000000000","0.0000000000"
"20","19881","-1258.4202144287","0.0090769353","0.2839535342","0.7633508505","576.8588984292","383.8875245936","192.9713738356","255.1165467250","321.8414945774","-66.7249478523","-72.7811595501","6.0562116978","144.2530712194","198.1749425206","-20.5865191627","-169.1690783938","148.5825592311","4.4627476287","10.6793482938","129.1109752969","0.0000000000","0.0000000000"
"21","25108","-1258.4332076116","0.0089597599","0.2929132941","0.7710968916","576.8666444702","383.4183896875","193.4482547827","254.6474118190","323.0069146849","-68.3595028660","-74.4196445972","6.0601417312","144.3475997911","198.5346163392","-19.8753014454","-169.4232998825","149.5479984371","4.5392392874","10.8782779009","128.9300826029","0.0000000000","0.0000000000"
"22","17648","-1258.4402155787","0.0088971897","0.3018104837","0.7752747748","576.8708223535","384.6830557540","192.1877665994","255.9120778855","321.7747271552","-65.8626492697","-71.8466473377","5.9839980679","146.5341154599","198.4842849220","-23.2436732266","-168.9366529218","145.6929796952","4.2716089197","9.4834063530","132.7791001872","0.0000000000","0.0000000000"
"23","24699","-1258.4632482714","0.0086946054","0.3105050892","0.7890059894","576.8845535681","384.1580273093","192.7265262588","255.3870494408","321.2889398941","-65.9018904533","-71.9620377592","6.0601473059","143.9826232743","198.1643351814","-20.8580185616","-169.6128924544","148.7548738928","4.4835818764","10.6326555004","128.8663858975","0.0000000000","0.0000000000"
"24","17504","-1258.5350786609","0.0080919714","0.3185970605","0.8318285334","576.9273761120","384.7056567876","192.2217193244","255.9346789190","320.6654494753","-64.7307705562","-70.6935148054","5.9627442492","146.7134915847","197.6454352440","-23.6934773534","-169.0316031712","145.3381258177","4.2604452357","9.5061204636","132.9469258854","0.0000000000","0.0000000000"
"25","20179","-1258.6357990606","0.0073166457","0.3259137062","0.8918742017","576.9874217804","384.3385720397","192.6488497406","255.5675941712","322.8274748855","-67.2598807143","-73.2921527565","6.0322720422","144.4791063681","198.5146733356","-20.1663048182","-168.5577364209","148.3914316027","4.4921403606","10.8889767009","129.0979893065","0.0000000000","0.0000000000"
"26","15038","-1258.6543183674","0.0071823934","0.3330960996","0.9029147075","576.9984622861","384.0100173440","192.9884449421","255.2390394755","315.9594410875","-60.7204016120","-66.8658482228","6.1454466108","145.5116632243","190.1654126130","-19.7176347498","-165.9089469923","146.1913122425","4.2729371452","9.5081960371","131.7305300420","0.0000000000","0.0000000000"
"27","19654","-1258.6800227927","0.0070001267","0.3400962263","0.9182387074","577.0137862861","384.7182400451","192.2955462410","255.9472621766","320.3279935627","-64.3807313862","-70.3364038027","5.9556724165","146.7914171214","197.3013575526","-23.7647811113","-169.1212107625","145.3564296512","4.2447908222","9.5764891587","132.9701371406","0.0000000000","0.0000000000"
"28","14610","-1258.7319115499","0.0066461616","0.3467423880","0.9491728093","577.0447203880","384.4743590515","192.5703613364","255.7033811830","320.1428930765","-64.4395118935","-70.5012792876","6.0617673941","145.2795602122","194.6162408862","-19.7529080219","-166.1207173795","146.3678093576","4.3287147196","9.7268830240","131.2239624686","0.0000000000","0.0000000000"
"29","24847","-1258.8143670880","0.0061201338","0.3528625217","0.9983296624","577.0938772410","384.2549082595","192.8389689816","255.4839303909","324.3942245268","-68.9102941359","-74.9642727264","6.0539785906","143.6433949512","200.6987202891","-19.9478907135","-168.8692784985","148.9213877850","4.5155173834","10.9868984960","128.1409790718","0.0000000000","0.0000000000"
"30","17694","-1258.8317010815","0.0060149616","0.3588774833","1.0086635295","577.1042111081","384.4761122348","192.6280988734","255.7051343662","318.0593747632","-62.3542403969","-68.3606762968","6.0064358998","146.0820798142","194.9581027022","-22.9808077532","-169.4140529289","146.4332451756","4.3201430067","9.6111947857","132.1507420218","0.0000000000","0.0000000000"
"31","14334","-1258.8361113814","0.0059884922","0.3648659755","1.0112927824","577.1068403611","384.5043772051","192.6024631560","255.7333993365","319.5229822373","-63.7895829008","-70.0038571744","6.2142742736","144.9880897863","193.1481095708","-18.6132171198","-165.1937983665","146.5805812467","4.3358067887","9.5828182163","131.0694647813","0.0000000000","0.0000000000"
"32","24718","-1258.8482589137","0.0059161868","0.3707821623","1.0185346787","577.1140822574","384.4921457545","192.6219365029","255.7211678860","320.2675757085","-64.5464078226","-70.5825390587","6.0361312362","144.4014549505","196.8013696575","-20.9352488995","-169.0490191775","148.1137702781","4.4771712982","10.8685921612","129.0556914912","0.0000000000","0.0000000000"
"33","25208","-1258.8727313697","0.0057731605","0.3765553228","1.0331242255","577.1286718042","384.2120663320","192.9166054721","255.4410884635","319.2238756461","-63.7827871826","-69.7340806145","5.9512934319","145.1105865561","194.8242994885","-20.7110103985","-170.0733109104","149.3623005119","4.4517391773","11.0800862684","129.5787611104","0.0000000000","0.0000000000"
"34","20071","-1258.9079815493","0.0055732005","0.3821285233","1.0541390407","577.1496866194","384.2018666608","192.9478199586","255.4308887922","320.3448329058","-64.9003538117","-70.8804396882","5.9800858765","146.7307358724","196.0607617018","-22.4466646684","-169.3750648150","146.9284001465","4.3483784155","9.8231405018","132.5592169551","0.0000000000","0.0000000000"
"35","22157","-1258.9115877421","0.0055531387","0.3876816620","1.0562889156","577.1518364943","384.7163528235","192.4354836707","255.9453749550","319.6592249783","-63.7114566518","-69.6489978699","5.9375412181","147.5521910847","195.7181039718","-23.6110700781","-168.6608171096","145.0497470314","4.2556844588","9.6376372957","133.6588693302","0.0000000000","0.0000000000"
"36","19835","-1258.9131165609","0.0055446554","0.3932263174","1.0572003392","577.1527479179","384.4849188027","192.6678291152","255.7139409341","318.2533628673","-62.5394219332","-68.4980527158","5.9586307827","146.3625277018","194.7117531942","-22.8209180288","-169.2680705286","146.4471524999","4.2983153642","9.5522652577","132.5119470799","0.0000000000","0.0000000000"
"37","25043","-1258.9156690723","0.0055305207","0.3987568381","1.0587220494","577.1542696280","384.2566747688","192.8975948593","255.4856969002","321.5900749154","-66.1043780152","-72.1421604111","6.0377823959","144.6892665914","197.5080791765","-20.6072708526","-168.6203843109","148.0131134583","4.4759916539","10.8892158882","129.3240590493","0.0000000000","0.0000000000"
"38","19566","-1258.9563425354","0.0053100885","0.4040669267","1.0829700198","577.1785175984","384.3420517777","192.8364658207","255.5710739092","322.5604504407","-66.9893765315","-73.0548581287","6.0654815972","143.8639155477","199.1343643221","-20.4378294291","-168.9801468392","148.5423174101","4.4962408606","10.9649856779","128.4026890092","0.0000000000","0.0000000000"
"39","19856","-1259.0070591964","0.0050474938","0.4091144205","1.1132053625","577.2087529412","384.7105488752","192.4982040660","255.9395710066","319.5893102872","-63.6497392806","-69.6024579902","5.9527187097","147.0423019234","196.3660991380","-23.8190907742","-169.4506676781","145.6315769038","4.2501459942","9.4349106971","133.3572452320","0.0000000000","0.0000000000"
"40","22160","-1259.0089903596","0.0050377557","0.4141521761","1.1143566485","577.2099042272","384.3699791067","192.8399251204","255.5990012382","322.8869371797","-67.2879359415","-73.3437193090","6.0557833675","143.8427750520","199.4756906700","-20.4315285423","-168.9683664640","148.5368379217","4.4955936035","10.9653477435","128.3818337050","0.0000000000","0.0000000000"
"41","17201","-1259.0186779865","0.0049891874","0.4191413636","1.1201320429","577.2156796216","384.2410043332","192.9746752884","255.4700264646","316.2496099276","-60.7795834630","-66.9211521325","6.1415686696","145.5890921130","189.5642207078","-18.9037028932","-166.4590077010","147.5553048078","4.4144308448","9.8910787316","131.2835825366","0.0000000000","0.0000000000"
"42","24710","-1259.0292391130","0.0049367732","0.4240781368","1.1264281845","577.2219757631","384.7022758176","192.5196999456","255.9312979490","318.5321745691","-62.6008766201","-68.7227337369","6.1218571168","146.2453665693","192.4979478407","-20.2111398409","-166.6580164154","146.4468765745","4.2786188950","9.5948319846","132.3719156897","0.0000000000","0.0000000000"
"43","17122","-1259.0301415941","0.0049323199","0.4290104567","1.1269662094","577.2225137881","384.0023747287","193.2201390594","255.2313968601","323.1988688822","-67.9674720220","-74.0010223324","6.0335503104","144.9972196195","198.3250433418","-20.1233940792","-168.9307984558","148.8074043766","4.5151608550","10.8774011047","129.6046576597","0.0000000000","0.0000000000"
"44","13918","-1259.0423709983","0.0048723679","0.4338828246","1.1342569147","577.2298044933","384.0343915365","193.1954129569","255.2634136679","316.7326156023","-61.4692019344","-67.6165295920","6.1473276576","146.1123189406","191.5628851472","-20.9425884856","-166.9681033620","146.0255148765","4.2653059550","9.6118843949","132.2351285907","0.0000000000","0.0000000000"
"45","22267","-1259.0654212257","0.0047613432","0.4386441678","1.1479985828","577.2435461615","385.0469340480","192.1966121135","256.2759561794","321.4894210188","-65.2134648394","-71.1774069697","5.9639421303","145.4557651559","199.5089292785","-23.4752734156","-171.3015359512","147.8262625356","4.3405175623","10.6086599234","130.5065876702","0.0000000000","0.0000000000"
"46","20425","-1259.0839936036","0.0046737299","0.4433178977","1.1590707275","577.2546183062","384.5190522748","192.7355660314","255.7480744063","320.4153772733","-64.6673028671","-70.7281127076","6.0608098405","145.1553471093","195.5367273350","-20.2766971710","-168.2589313489","147.9822341778","4.4670562740","10.4028455746","130.2854452607","0.0000000000","0.0000000000"
"47","19488","-1259.0878070385","0.0046559408","0.4479738385","1.1613441522","577.2568917309","384.3655367443","192.8913549866","255.5945588757","322.2730047448","-66.6784458691","-72.7354934767","6.0570476076","143.9016368424","198.7909930520","-20.4196251496","-168.9667920603","148.5471669107","4.4832646968","11.0177006534","128.4006714922","0.0000000000","0.0000000000"
"48","25354","-1259.0958918920","0.0046184500","0.4525922885","1.1661640342","577.2617116128","384.0678288350","193.1938827778","255.2968509665","325.7229346615","-70.4260836950","-76.4456633696","6.0195796747","143.0854768873","203.2162560087","-20.5787982345","-168.8317727961","148.2529745616","4.4689783216","10.4478859818","128.1686125840","0.0000000000","0.0000000000"
"49","22658","-1259.0968440402","0.0046140546","0.4572063431","1.1667316687","577.2622792473","384.7118282836","192.5504509637","255.9408504151","316.0693138493","-60.1284634343","-66.2439487448","6.1154853106","146.6399289441","189.8508370574","-20.4214521522","-166.0568295104","145.6353773582","4.2550230533","9.6666906386","132.7182152522","0.0000000000","0.0000000000"
"50","14762","-1259.1083955317","0.0045610621","0.4617674052","1.1736182282","577.2691658069","384.4107288103","192.8584369966","255.6397509417","321.6991634776","-66.0594125358","-72.0907624356","6.0313498998","144.6817584053","197.6192581255","-20.6018530532","-168.5798703669","147.9780173137","4.4739735117","10.8862909543","129.3214939392","0.0000000000","0.0000000000"
"51","19587","-1259.1110050844","0.0045491753","0.4663165805","1.1751739442","577.2707215228","384.5465160967","192.7242054262","255.7755382281","322.3166078531","-66.5413718901","-72.5789159260","6.0375440359","144.2482547220","198.4141384275","-20.3457852964","-169.2124489650","148.8666636686","4.5384253036","10.9178261187","128.7920032997","0.0000000000","0.0000000000"
"52","25560","-1259.1514340661","0.0043689250","0.4706855054","1.1992761642","577.2948237428","384.6482153009","192.6466084419","255.8772374324","318.0519594016","-62.1747219692","-68.3108264398","6.1361044706","145.8353603357","192.4397802343","-20.2231811685","-166.5767385227","146.3535573543","4.2821411802","9.7894926532","131.7637265023","0.0000000000","0.0000000000"
"53","17639","-1259.1638911459","0.0043148385","0.4750003439","1.2067026010","577.3022501796","384.4927430625","192.8095071171","255.7217651940","318.8880174692","-63.1662522752","-69.1474818681","5.9812295928","146.8070330079","195.8621777769","-23.7811933156","-169.7365347366","145.9553414210","4.2324540497","8.8923752670","133.6822036912","0.0000000000","0.0000000000"
"54","22802","-1259.1762671363","0.0042617672","0.4792621111","1.2140806953","577.3096282740","384.6186233673","192.6910049067","255.8476454988","317.6893540087","-61.8417085099","-67.8430264537","6.0013179437","146.6428958479","194.7541545765","-23.7076964157","-169.8808944302","146.1731980145","4.2549013170","9.0947976779","133.2931968530","0.0000000000","0.0000000000"
"55","20467","-1259.1818040951","0.0042382352","0.4835003463","1.2173816194","577.3129291981","385.1946599466","192.1182692515","256.4236820780","323.8285429127","-67.4048608347","-73.3976189073","5.9927580726","146.2711622686","200.6988734178","-23.1414927736","-168.8153736535","145.6738808799","4.2929254728","9.6373428851","132.3408939107","0.0000000000","0.0000000000"
"56","19628","-1259.1881371251","0.0042114791","0.4877118254","1.2211571308","577.3167047095","384.3474144676","192.9692902419","255.5764365990","320.1750737504","-64.5986371514","-70.5708265936","5.9721894422","145.7890605371","197.7035280680","-23.3175148547","-170.2826890255","146.9651741707","4.2841618116","9.4476081849","132.0572905407","0.0000000000","0.0000000000"
"57","15655","-1259.2136617644","0.0041053429","0.4918171683","1.2363739492","577.3319215278","384.4653525618","192.8665689660","255.6943746933","321.8880186404","-66.1936439472","-72.2010352296","6.0073912825","144.8041335188","197.8481424464","-20.7642573248","-168.7276830569","147.9634257321","4.4513060236","10.7156062152","129.6372212800","0.0000000000","0.0000000000"
"58","22235","-1259.2251401559","0.0040584896","0.4958756579","1.2432169292","577.3387645079","385.4613992470","191.8773652610","256.6904213784","323.8441919799","-67.1537706015","-73.1274977032","5.9737271017","145.1952732313","202.2232309735","-23.5743122249","-171.7091987142","148.1348864893","4.3871546883","10.7506164457","130.0575020972","0.0000000000","0.0000000000"
"59","22835","-1259.2383869408","0.0040050822","0.4998807400","1.2511141581","577.3466617368","384.4689429972","192.8777187396","255.6979651287","321.2948977303","-65.5969326016","-71.5631238995","5.9661912979","144.6603326957","196.1831716549","-19.5486066202","-168.5553611094","149.0067544891","4.4738918070","11.0271183458","129.1593225429","0.0000000000","0.0000000000"
"60","17091","-1259.2402881212","0.0039974750","0.5038782151","1.2522475695","577.3477951482","384.3816891183","192.9661060299","255.6107112498","323.0742175589","-67.4635063091","-73.4769591704","6.0134528613","145.6494660772","199.4143711820","-21.9896197003","-169.9821293144","147.9925096141","4.3993240038","9.9285656133","131.3215764601","0.0000000000","0.0000000000"
"61","10915","-1259.2510117447","0.0039548366","0.5078330517","1.2586405856","577.3541881643","384.7163751061","192.6378130582","255.9453972376","323.5920124084","-67.6409023050","-73.8012260824","6.1603237774","144.8154152355","197.3005863892","-18.5239892163","-165.0405950789","146.5166058626","4.4233372125","9.7189033648","130.6731746583","0.0000000000","0.0000000000"
"62","8994","-1259.2549067643","0.0039394624","0.5117725142","1.2609626480","577.3565102267","385.6739486696","191.6825615571","256.9029708011","325.5439194388","-68.6409486377","-74.7375029961","6.0965543584","144.8353246527","200.0155485274","-19.3069537414","-165.7150132903","146.4080595489","4.3671779101","9.8400192707","130.6281274719","0.0000000000","0.0000000000"
"63","13934","-1259.2640219187","0.0039037168","0.5156762309","1.2663967562","577.3619443348","384.9068487281","192.4550956068","256.1358708595","317.6644471197","-61.5285762602","-67.7389620567","6.2103857965","146.0155727369","191.3152132004","-19.6663388175","-165.3533795350","145.6870407175","4.3239529156","9.3890684733","132.3025513480","0.0000000000","0.0000000000"
"64","13138","-1259.2887404635","0.0038084054","0.5194846364","1.2811330116","577.3766805903","385.1791386791","192.1975419112","256.4081608105","324.6435701602","-68.2354093497","-74.2562666204","6.0208572707","146.7162245938","200.2599785963","-22.3326330300","-168.8714259197","146.5387928897","4.3541408321","9.7370937920","132.6249899697","0.0000000000","0.0000000000"
"65","25078","-1259.2902334587","0.0038027237","0.5232873601","1.2820230786","577.3775706572","384.0206615471","193.3569091101","255.2496836786","326.4991758229","-71.2268126913","-77.3048628497","6.0780501583","143.9317100328","202.0269839734","-19.4595181833","-169.5482289472","150.0887107639","4.6072053885","11.0072847809","128.3172198634","0.0000000000","0.0000000000"
"66","20300","-1259.2942518813","0.0037874734","0.5270748335","1.2844187091","577.3799662878","384.4307103135","192.9492559743","255.6597324450","317.0440973112","-61.3843648663","-67.3630069578","5.9786420915","146.6627326901","194.1700596011","-23.7886949800","-170.9803532492","147.1916582692","4.2614028847","9.3926043238","133.0087254815","0.0000000000","0.0000000000"
"67","22564","-1259.3081654202","0.0037351412","0.5308099747","1.2927134314","577.3882610101","385.3866060216","192.0016549884","256.6156281531","322.7418982472","-66.1262700941","-72.2260311442","6.0997610501","145.1732667030","197.5451077950","-19.9764762508","-165.2320031216","145.2555268708","4.3341986289","9.6648800598","131.1741880143","0.0000000000","0.0000000000"
"68","22585","-1259.3186342760","0.0036962425","0.5345062172","1.2989545647","577.3945021434","384.8240323837","192.5704697597","256.0530545152","324.8710402982","-68.8179857831","-74.8604971464","6.0425113633","144.2242836431","200.7384061291","-20.0916494739","-168.4375326647","148.3458831907","4.5096494986","11.0413944567","128.6732396878","0.0000000000","0.0000000000"
"69","20429","-1259.3308525958","0.0036513554","0.5381575727","1.3062386619","577.4017862406","384.6988790310","192.7029072096","255.9279011624","320.8610810950","-64.9331799326","-70.9526498544","6.0194699218","144.7212728078","195.1383132651","-18.9985049779","-167.8446157333","148.8461107554","4.4851936969","11.0857815809","129.1502975299","0.0000000000","0.0000000000"
"70","17306","-1259.3354156766","0.0036347319","0.5417923046","1.3089589970","577.4045065756","384.7353019032","192.6692046725","255.9643240346","321.0162546148","-65.0519305802","-71.0897363379","6.0378057578","144.4115720764","197.4914128346","-20.8867302962","-169.2026137602","148.3158834641","4.5060319975","10.8658875691","129.0396525098","0.0000000000","0.0000000000"
"71","13311","-1259.3475245323","0.0035909849","0.5453832895","1.3161778358","577.4117254145","385.2663819273","192.1453434872","256.4954040587","323.5773995211","-67.0819954624","-73.0558238860","5.9738284236","146.3124895158","200.4906471611","-23.2257371558","-168.9023991815","145.6766620257","4.2880407988","9.6256984435","132.3987502735","0.0000000000","0.0000000000"
"72","16932","-1259.3509224195","0.0035788038","0.5489620933","1.3182035269","577.4137511055","385.0069482279","192.4068028776","256.2359703594","320.1977229004","-63.9617525410","-69.9066289268","5.9448763857","146.3329112716","196.9768514690","-23.1120398402","-169.5172268767","146.4051870365","4.2930618413","9.5534029211","132.4864465091","0.0000000000","0.0000000000"
"73","13410","-1259.3603166379","0.0035453412","0.5525074345","1.3238040022","577.4193515809","384.6903410610","192.7290105199","255.9193631925","317.5970291621","-61.6776659696","-67.8306730619","6.1530070923","145.2867235875","192.0014275021","-19.6911219274","-165.8828852050","146.1917632776","4.2893546169","9.6563843673","131.3409846033","0.0000000000","0.0000000000"
"74","19664","-1259.3671686705","0.0035211314","0.5560285660","1.3278889232","577.4234365019","384.4761179168","192.9473185851","255.7051400483","321.2801146341","-65.5749745858","-71.6178426424","6.0428680566","144.7265352909","197.1496873796","-20.5961080365","-168.6113856531","148.0152776166","4.4627223131","10.9429213233","129.3208916546","0.0000000000","0.0000000000"
"75","25139","-1259.3677822173","0.0035189717","0.5595475377","1.3282546965","577.4238022752","384.5432881462","192.8805141290","255.7723102776","323.8530270709","-68.0807167933","-74.1294484511","6.0487316578","143.9962622550","200.4123073356","-20.5555425197","-169.1045696279","148.5490271082","4.4780050688","10.8162879914","128.7019691948","0.0000000000","0.0000000000"
