" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","41.4412127185"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"34","1292","-124.4026618820","0.0099863629","0.7094259530","1.1970267673","49.4584580286","16.6765565077","32.7819015210","-4.7852731371","48.4936176308","-53.2788907679","-55.5688654586","2.2899746907","3.1172548342","44.6926095248","0.6837532718","-7.3468299690","8.0305832408","0.2081113699","1.0391022461","1.8700412181","0.0000000000","0.0000000000"
"35","187","-124.4600817874","0.0094290990","0.7188550520","1.2312583292","49.4926895905","16.7102259824","32.7824636080","-4.7516036623","48.4936708140","-53.2452744763","-55.5243389015","2.2790644251","3.1172833368","44.6926300031","0.6837574742","-7.3469637831","8.0307212573","0.2081706328","1.0391978226","1.8699148815","0.0000000000","0.0000000000"
"36","752","-124.4644341482","0.0093881493","0.7282432013","1.2338530410","49.4952843023","16.9738975410","32.5213867613","-4.4879321037","48.7677593306","-53.2556914343","-55.6004772001","2.3447857658","3.0507592325","44.9071413059","0.8098587923","-6.9726069828","7.7824657751","0.1967713987","0.8148304301","2.0391574037","0.0000000000","0.0000000000"
"37","1261","-124.4923835779","0.0091293888","0.7373725901","1.2505154271","49.5119466884","16.9224337757","32.5895129127","-4.5393958691","48.7683078422","-53.3077037112","-55.6458614687","2.3381577574","3.1722644296","44.7905332669","0.8055101456","-7.0805545717","7.8860647173","0.2028148366","0.8499732308","2.1194763622","0.0000000000","0.0000000000"
"38","1311","-124.5084152707","0.0089841962","0.7463567864","1.2600729121","49.5215041734","16.7266883420","32.7948158314","-4.7351413028","48.9100538251","-53.6451951279","-55.9588015311","2.3136064032","3.1491960056","45.1307997264","0.6300580931","-7.4525853135","8.0826434066","0.2121076828","1.0748926760","1.8621956468","0.0000000000","0.0000000000"
"39","1327","-124.5196987503","0.0088833930","0.7552401794","1.2667996931","49.5282309544","16.9389927622","32.5892381922","-4.5228368826","48.7681948352","-53.2913777911","-55.6044616978","2.3130839067","3.1723318305","44.7905289009","0.8053341038","-7.0802762350","7.8856103387","0.2027849374","0.8500142259","2.1195326672","0.0000000000","0.0000000000"
"40","152","-124.5559311786","0.0085672873","0.7638074667","1.2884000877","49.5498313490","16.7544082742","32.7954230748","-4.7074213705","48.9104003458","-53.6178217164","-55.9284279060","2.3106061897","3.1490523785","45.1311311633","0.6302168040","-7.4532505315","8.0834673355","0.2121524403","1.0749264703","1.8619734680","0.0000000000","0.0000000000"
"41","277","-124.6587866583","0.0077298980","0.7715373647","1.3497186095","49.6111498707","17.1036606678","32.5074892029","-4.3581689769","48.9014958638","-53.2596648407","-55.5685970392","2.3089321985","3.2767628532","44.7446951145","0.8800378961","-6.9900957517","7.8701336478","0.2112786704","0.9501272229","2.1153569599","0.0000000000","0.0000000000"
"42","766","-124.6812037739","0.0075585438","0.7790959086","1.3630828405","49.6245141018","17.1169394568","32.5075746450","-4.3448901880","48.9014409687","-53.2463311567","-55.5883277184","2.3419965618","3.2769103830","44.7446506238","0.8798799619","-6.9899575364","7.8698374983","0.2113071550","0.9502927462","2.1153104819","0.0000000000","0.0000000000"
"43","853","-124.8492374539","0.0063894288","0.7854853374","1.4632581242","49.7246893855","16.9740597074","32.7506296781","-4.4877699374","49.2776238446","-53.7653937820","-56.0602876458","2.2948938638","3.0475629170","45.4594192980","0.7706416295","-7.7303430184","8.5009846479","0.2104904482","0.8673755378","1.9696969311","0.0000000000","0.0000000000"
"44","454","-124.8801188668","0.0061951298","0.7916804672","1.4816684471","49.7430997083","16.9929181789","32.7501815294","-4.4689114658","49.2777331911","-53.7466446569","-56.0345295309","2.2878848740","3.0471921697","45.4594890183","0.7710520030","-7.7303977120","8.5014497150","0.2104443664","0.8671450569","1.9696027464","0.0000000000","0.0000000000"
"45","141","-124.8966088950","0.0060938096","0.7977742767","1.4914991742","49.7529304355","16.8523001907","32.9006302448","-4.6095294540","49.1977907629","-53.8073202169","-56.0837991253","2.2764789084","3.0183216824","45.5897893032","0.5896797773","-8.0735697829","8.6632495603","0.2215451178","0.9578264806","1.8389500840","0.0000000000","0.0000000000"
"46","221","-124.9093510688","0.0060166538","0.8037909306","1.4990955731","49.7605268344","16.8731122464","32.8874145880","-4.5887173983","49.1468978210","-53.7356152193","-56.0218734409","2.2862582216","3.2190017805","45.1486128091","0.7792832314","-7.8839624079","8.6632456393","0.2277741697","1.0773049487","1.9139226621","0.0000000000","0.0000000000"
"47","1294","-124.9132640907","0.0059931565","0.8097840871","1.5014283679","49.7628596292","17.0618309669","32.7010286622","-4.3999986778","49.2276957669","-53.6276944447","-55.9028203460","2.2751259013","3.2672736884","45.0673971691","0.8930249094","-7.6149081680","8.5079330774","0.2240124347","0.8674796551","2.1757815986","0.0000000000","0.0000000000"
"48","155","-124.9217130940","0.0059427336","0.8157268207","1.5064653420","49.7678966033","16.8777967410","32.8900998623","-4.5840329037","49.4261022579","-54.0101351616","-56.2938093073","2.2836741456","3.2139320943","45.4437812870","0.7683888766","-7.9156926601","8.6840815366","0.2295925367","1.0783010608","1.9060384969","0.0000000000","0.0000000000"
"49","1102","-124.9342315243","0.0058688037","0.8215956244","1.5139283537","49.7753596149","17.0743709965","32.7009886184","-4.3874586483","49.2277785410","-53.6155951577","-55.9040428839","2.2884477262","3.2669379305","45.0673733540","0.8934672565","-7.6153481154","8.5088153719","0.2239754304","0.8674198909","2.1755426092","0.0000000000","0.0000000000"
"50","278","-124.9404790291","0.0058322526","0.8274278770","1.5176528782","49.7790841395","17.0305251675","32.7485589719","-4.4313044773","49.4133895569","-53.8446940342","-56.1385499986","2.2938559644","3.0432633151","45.6058545119","0.7642717300","-7.7578902806","8.5221620106","0.2122185471","0.8672901906","1.9637545774","0.0000000000","0.0000000000"
"51","563","-124.9534904638","0.0057568582","0.8331847351","1.5254098003","49.7868410615","17.0383109734","32.7485300881","-4.4235186714","49.4138376051","-53.8373562765","-56.1100292338","2.2726729573","3.0432755515","45.6062115314","0.7643505222","-7.7581900765","8.5225405987","0.2121809637","0.8673549885","1.9637395993","0.0000000000","0.0000000000"
"52","1310","-124.9863928668","0.0055705259","0.8387552610","1.5450249605","49.8064562218","16.9189897020","32.8874665198","-4.5428399428","49.1469351917","-53.6897751345","-55.9650030518","2.2752279173","3.2190779266","45.1486692037","0.7791880614","-7.8838784166","8.6630664779","0.2278110472","1.0774706315","1.9137962479","0.0000000000","0.0000000000"
"53","788","-124.9993740684","0.0054986811","0.8442539421","1.5527638588","49.8141951201","16.9141305711","32.9000645490","-4.5476990737","49.1972469822","-53.7449460559","-56.0330840296","2.2881379737","3.0183364908","45.5892292309","0.5896812605","-8.0726165544","8.6622978149","0.2215415269","0.9576965679","1.8390983960","0.0000000000","0.0000000000"
"54","1136","-125.0386913251","0.0052866829","0.8495406250","1.5762033106","49.8376345719","16.9471513440","32.8904832278","-4.5146783007","49.4262595508","-53.9409378516","-56.2048737074","2.2639358558","3.2139681550","45.4439401188","0.7683512771","-7.9158152728","8.6841665499","0.2296536684","1.0784600112","1.9058544754","0.0000000000","0.0000000000"
"55","709","-125.0424551727","0.0052668221","0.8548074471","1.5784471733","49.8398784345","17.1647412883","32.6751371462","-4.2970883564","49.1525623686","-53.4491722510","-55.7352299679","2.2860577169","3.2982375986","44.9064656414","0.9478591286","-7.5742964469","8.5221555755","0.2291890651","0.9120582571","2.1569902764","0.0000000000","0.0000000000"
"56","734","-125.0636671707","0.0051562788","0.8599637259","1.5910929590","49.8525242203","17.2270370800","32.6254871403","-4.2347925647","49.4011297253","-53.6359222900","-55.9261497378","2.2902274478","3.3698663814","45.0659398401","0.9653235037","-7.5284451443","8.4937686480","0.2324463077","0.9634219624","2.1739981113","0.0000000000","0.0000000000"
"57","1306","-125.0817852984","0.0050636979","0.8650274238","1.6018942971","49.8633255584","17.1881394102","32.6751861481","-4.2736902345","49.1525845545","-53.4262747890","-55.7266381357","2.3003633467","3.2983635906","44.9065215124","0.9476994515","-7.5741832519","8.5218827034","0.2291516905","0.9119105258","2.1573013743","0.0000000000","0.0000000000"
"58","122","-125.0972794716","0.0049858448","0.8700132686","1.6111313334","49.8725625946","16.9822198528","32.8903427419","-4.4796097920","49.2308242012","-53.7104339932","-55.9834059221","2.2729719289","3.2764368480","45.1754583609","0.7789289923","-7.9440431547","8.7229721469","0.2386222608","1.1552257201","1.8825888671","0.0000000000","0.0000000000"
"59","1239","-125.1363515443","0.0047947942","0.8748080628","1.6344246158","49.8958558771","17.3164956790","32.5793601981","-4.1453339658","49.3227404428","-53.4680744086","-55.7693582895","2.3012838810","3.4081396886","44.8931185500","1.0214822041","-7.4816051338","8.5030873379","0.2384837169","1.0132711076","2.1563848641","0.0000000000","0.0000000000"
"60","144","-125.1369569648","0.0047918922","0.8795999550","1.6347855444","49.8962168057","17.0754669319","32.8207498738","-4.3863627128","49.5668021993","-53.9531649121","-56.2384018512","2.2852369390","3.3804589272","45.5159451523","0.6703981198","-8.0710356582","8.7414337780","0.2313118559","1.0693035752","2.0798434961","0.0000000000","0.0000000000"
"61","273","-125.1504540017","0.0047276504","0.8843276054","1.6428319641","49.9042632254","17.1965208319","32.7077423934","-4.2653088128","49.4245300142","-53.6898388270","-55.9726266953","2.2827878684","3.1349345114","45.4676835873","0.8219119155","-7.7044395316","8.5263514471","0.2223684640","0.9406587985","1.9719072489","0.0000000000","0.0000000000"
"62","982","-125.1608608449","0.0046787056","0.8890063110","1.6490361278","49.9104673891","17.3311882145","32.5792791746","-4.1306414303","49.3227300716","-53.4533715019","-55.7491194009","2.2957478991","3.4081511457","44.8930845185","1.0214944074","-7.4815392057","8.5030336131","0.2385443170","1.0134221293","2.1561846994","0.0000000000","0.0000000000"
"63","157","-125.1670171526","0.0046499905","0.8936563015","1.6527062842","49.9141375454","17.0241631517","32.8899743937","-4.4376664930","49.2307857791","-53.6645988967","-55.9610938426","2.2964949459","3.2765476040","45.1754231507","0.7788150245","-7.9435175837","8.7223326082","0.2386146170","1.1553015092","1.8826314778","0.0000000000","0.0000000000"
"64","271","-125.1824601294","0.0045787324","0.8982350339","1.6619127991","49.9233440604","17.0178708986","32.9054731618","-4.4439587461","49.6773729636","-54.1213317097","-56.3902951049","2.2689633952","3.2381152366","45.7605524896","0.6787052374","-8.0378018195","8.7165070569","0.2335045893","1.0791244763","1.9254861710","0.0000000000","0.0000000000"
"65","446","-125.1866087965","0.0045597762","0.9027948101","1.6643860765","49.9258173378","17.1053709348","32.8204464030","-4.3564587100","49.5664687642","-53.9229274742","-56.2098224215","2.2868949472","3.3806702095","45.5156208259","0.6701777288","-8.0703633765","8.7405411053","0.2313263383","1.0693055296","2.0800383416","0.0000000000","0.0000000000"
"66","226","-125.1941353912","0.0045255854","0.9073203955","1.6688731457","49.9303044070","17.3045257683","32.6257786387","-4.1573038765","49.4009740895","-53.5582779660","-55.8866130132","2.3283350472","3.3698638462","45.0657236750","0.9653865683","-7.5284763866","8.4938629549","0.2324483504","0.9633468546","2.1740686411","0.0000000000","0.0000000000"
"67","1080","-125.2020138908","0.0044900707","0.9118104662","1.6735700073","49.9350012686","17.2271971910","32.7078040776","-4.2346324537","49.4247275367","-53.6593599904","-55.9457789394","2.2864189490","3.1345295225","45.4678604229","0.8223375913","-7.7048060474","8.5271436387","0.2223547307","0.9406418670","1.9715329249","0.0000000000","0.0000000000"
"68","828","-125.2420508471","0.0043138530","0.9161243192","1.6974385166","49.9588697779","17.2077567440","32.7511130339","-4.2540729007","49.6913185884","-53.9453914892","-56.2259718582","2.2805803690","3.0670705831","45.9121393413","0.7121086640","-7.8098250378","8.5219337017","0.2150809001","0.8544084980","1.9975811850","0.0000000000","0.0000000000"
"69","1339","-125.2492330844","0.0042829809","0.9204073001","1.7017202931","49.9631515544","16.9255235570","33.0376279974","-4.5363060878","49.4531348758","-53.9894409635","-56.2757570440","2.2863160804","3.3763810592","45.5589590068","0.5177948097","-8.3478560509","8.8656508607","0.2399442227","1.2364819642","1.8999548723","0.0000000000","0.0000000000"
"70","1326","-125.2725165782","0.0041844102","0.9245917103","1.7156010258","49.9770322871","17.0881044155","32.8889278716","-4.3737252292","49.2550583604","-53.6287835897","-55.8929252303","2.2641416406","3.3943545780","45.1806282444","0.6800755380","-8.0239362214","8.7040117593","0.2308471352","1.1228405033","2.0406669395","0.0000000000","0.0000000000"
"71","551","-125.2749948656","0.0041740528","0.9287657631","1.7170784864","49.9785097477","17.2274200159","32.7510897319","-4.2344096289","49.6913611060","-53.9257707349","-56.2194253127","2.2936545778","3.0670329811","45.9121991256","0.7121289994","-7.8099428827","8.5220718821","0.2150831564","0.8545116661","1.9974381586","0.0000000000","0.0000000000"
"72","716","-125.3096295576","0.0040319607","0.9327977238","1.7377263714","49.9991576327","16.9616049710","33.0375526617","-4.5002246737","49.4535153528","-53.9537400265","-56.2276973542","2.2739573277","3.3761257739","45.5594078191","0.5179817599","-8.3485504311","8.8665321909","0.2399666422","1.2364222001","1.8997369316","0.0000000000","0.0000000000"
"73","826","-125.3355199372","0.0039289114","0.9367266352","1.7531612302","50.0145924915","17.1259708246","32.8886216669","-4.3358588202","49.2552090058","-53.5910678260","-55.8888924945","2.2978246686","3.3939719631","45.1807573807","0.6804796620","-8.0243574106","8.7048370725","0.2307694595","1.1224522006","2.0407503030","0.0000000000","0.0000000000"
"74","117","-125.3782696678","0.0037644910","0.9404911262","1.7786469923","50.0400782536","17.1735560859","32.8665221677","-4.2882735589","49.2094799846","-53.4977535435","-55.7839052029","2.2861516594","3.4651072157","44.9579643404","0.7864084285","-7.9032360645","8.6896444930","0.2374767506","1.2125628539","2.0150676112","0.0000000000","0.0000000000"
"75","191","-125.4220166961","0.0036033560","0.9440944822","1.8047273053","50.0661585666","17.1998859553","32.8662726113","-4.2619436894","49.2093871435","-53.4713308329","-55.7449934885","2.2736626556","3.4651394562","44.9579165010","0.7863311863","-7.9029508493","8.6892820356","0.2374470676","1.2124177013","2.0152746873","0.0000000000","0.0000000000"
"76","764","-125.4867430232","0.0033775119","0.9474719941","1.8433146777","50.1047459390","17.3435056146","32.7612403244","-4.1183240302","49.6381941106","-53.7565181408","-56.0368678160","2.2803496752","3.4903080602","45.3605781913","0.7873078590","-7.9139955848","8.7013034438","0.2404292085","1.2031138213","2.0467650304","0.0000000000","0.0000000000"
