" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","291.0455016336"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","17719","-1213.1510056668","0.0065402310","0.0983009117","0.3677872400","549.7242011681","365.6676424206","184.0565587475","240.4736361595","275.0363269140","-34.5626907545","-40.6184710030","6.0557802486","158.7786873311","141.1067788678","-24.8491392849","-168.9666659985","144.1175267136","4.2939568754","12.1575855928","142.3271448630","0.0000000000","0.0000000000"
"12","15528","-1213.1626386654","0.0064645894","0.1047655011","0.3747223909","549.7311363191","365.8088907860","183.9222455330","240.6148845249","275.2866046780","-34.6717201530","-40.7307566837","6.0590365307","157.9795532721","141.4384741040","-24.1314226981","-167.8204207487","143.6889980505","4.2293689422","12.1834891659","141.5666951640","0.0000000000","0.0000000000"
"13","23625","-1213.2013335408","0.0062192208","0.1109847219","0.3977908028","549.7542047309","365.5019877904","184.2522169405","240.3079815293","274.2476810903","-33.9396995610","-39.9698782745","6.0301787135","158.5997737163","140.0774667786","-24.4295594045","-169.1711487330","144.7415893285","4.3278506620","12.2926651980","141.9792578563","0.0000000000","0.0000000000"
"14","16321","-1213.2193529282","0.0061081579","0.1170928797","0.4085332756","549.7649472037","365.3481483552","184.4167988485","240.1541420941","273.3791097454","-33.2249676513","-39.3728012406","6.1478335893","157.1444070175","139.6046430406","-23.3699403127","-168.7787551585","145.4088148458","4.3399674998","12.6106902417","140.1937492761","0.0000000000","0.0000000000"
"15","23340","-1213.3605150062","0.0053040101","0.1223968898","0.4926887331","549.8491026612","365.6155350712","184.2335675900","240.4215288101","274.9740405230","-34.5527528582","-40.6764486229","6.1236957648","157.9527880157","141.6204964160","-24.5992439088","-169.5746526704","144.9754087616","4.3289111265","12.4110220970","141.2128547922","0.0000000000","0.0000000000"
"16","13527","-1213.3644083959","0.0052833996","0.1276802894","0.4950098238","549.8514237520","365.6229597142","184.2284640378","240.4289534531","274.4593005172","-34.0303470641","-40.1709630048","6.1406159407","157.9454774733","141.1500086698","-24.6361856259","-169.6162908611","144.9801052351","4.3276976280","12.3948951750","141.2228846703","0.0000000000","0.0000000000"
"17","2925","-1213.3742870427","0.0052314638","0.1329117532","0.5008990970","549.8573130252","365.9130519093","183.9442611159","240.7190456482","275.2272625824","-34.5082169342","-40.6256442601","6.1174273258","158.0345466785","141.1068864689","-23.9141705650","-167.6955223339","143.7813517689","4.2461724742","12.2967155194","141.4916586849","0.0000000000","0.0000000000"
"18","20856","-1213.3770658980","0.0052169465","0.1381286996","0.5025557447","549.8589696729","365.7445981613","184.1143715116","240.5505919002","274.8667168958","-34.3161249956","-40.4352345849","6.1191095893","157.7538895113","140.8073387386","-23.6945113540","-168.0259730100","144.3314616560","4.2872676462","12.3709992550","141.0956226101","0.0000000000","0.0000000000"
"19","9846","-1213.3845990562","0.0051777940","0.1433064937","0.5070467269","549.8634606551","365.5417694867","184.3216911684","240.3477632256","274.8363045366","-34.4885413109","-40.5858386848","6.0972973739","158.5629656003","140.4590724384","-24.1857335022","-169.5022653269","145.3165318247","4.3945344279","12.5652608723","141.6031703001","0.0000000000","0.0000000000"
"20","21016","-1213.3998159430","0.0050996006","0.1484060942","0.5161184556","549.8725323838","365.7602311715","184.1123012122","240.5662249105","274.4475507814","-33.8813258710","-39.9385756594","6.0572497884","157.7731924525","140.3545250199","-23.6801666909","-168.0128526272","144.3326859363","4.2645078209","12.2792008414","141.2294837901","0.0000000000","0.0000000000"
"21","15325","-1213.4197821348","0.0049987907","0.1534048849","0.5280215391","549.8844354673","365.6030049955","184.2814304717","240.4089987345","274.4668683673","-34.0578696329","-40.1679731316","6.1101034988","158.5196483753","140.4267659077","-24.4795459156","-169.5059565511","145.0264106355","4.3621024524","12.3474326093","141.8101133136","0.0000000000","0.0000000000"
"22","17690","-1213.4262937286","0.0049663464","0.1583712313","0.5319035035","549.8883174316","365.3777966290","184.5105208026","240.1837903679","271.6900665754","-31.5062762075","-37.6180330386","6.1117568311","158.5755308791","136.3471271753","-23.2325914789","-168.5888357882","145.3562443092","4.2285567340","12.2836921805","142.0632819645","0.0000000000","0.0000000000"
"23","13065","-1213.4544250797","0.0048285831","0.1631998144","0.5486743442","549.9050882723","365.7727770437","184.1323112287","240.5787707826","275.2561831838","-34.6774124012","-40.8032373928","6.1258249915","157.1607404426","141.9699439791","-23.8745012379","-168.4171593649","144.5426581270","4.2687403815","12.4474332744","140.4445667867","0.0000000000","0.0000000000"
"24","12705","-1213.4712225987","0.0047481523","0.1679479668","0.5586883856","549.9151023137","365.6028821925","184.3122201212","240.4088759314","274.5923267864","-34.1834508550","-40.2647368018","6.0812859468","158.4399652840","140.5130108001","-24.3606492977","-169.4108220523","145.0501727546","4.3748507866","12.4731231570","141.5919913403","0.0000000000","0.0000000000"
"25","15360","-1213.4838759819","0.0046884507","0.1726364174","0.5662318510","549.9226457792","365.6514264239","184.2712193553","240.4574201628","275.2068188842","-34.7493987214","-40.8762570308","6.1268583094","157.8207120108","142.0486690504","-24.6625621771","-169.7296236090","145.0670614319","4.3281388008","12.4080266400","141.0845465701","0.0000000000","0.0000000000"
"26","20974","-1213.4880553898","0.0046688966","0.1773053140","0.5687234549","549.9251373830","365.0860270121","184.8391103709","239.8920207510","273.3957441192","-33.5037233682","-39.6710482131","6.1673248449","157.9177832850","139.1759484248","-23.6979875906","-170.3112599484","146.6132723577","4.4415847683","12.6256266452","140.8505718715","0.0000000000","0.0000000000"
"27","22931","-1213.4883999579","0.0046672881","0.1819726021","0.5689288733","549.9253428015","366.4381007029","183.4872420986","241.2440944418","281.5589374172","-40.3148429754","-46.4115717225","6.0967287471","156.7215627950","149.6059861379","-24.7686115157","-168.2655666765","143.4969551608","4.2684239347","12.6655360420","139.7876028183","0.0000000000","0.0000000000"
"28","12938","-1213.4930936137","0.0046454328","0.1866180349","0.5717270522","549.9281409803","365.7184714157","184.2096695646","240.5244651546","275.0478181204","-34.5233529658","-40.6587242214","6.1353712556","157.8456538014","141.8835738072","-24.6814094881","-169.6561562790","144.9747467908","4.3269072696","12.3809829532","141.1377635786","0.0000000000","0.0000000000"
"29","3020","-1213.4941708546","0.0046404313","0.1912584662","0.5723692623","549.9287831904","365.9767422043","183.9520409861","240.7827359432","274.9017160671","-34.1189801239","-40.2523563426","6.1333762187","158.0171027455","141.1039630613","-24.2193497397","-167.7465762114","143.5272264718","4.2145417480","12.1622021982","141.6403587993","0.0000000000","0.0000000000"
"30","12428","-1213.5079855338","0.0045767660","0.1958352321","0.5806050481","549.9370189763","365.7082810432","184.2287379330","240.5142747822","275.1312152686","-34.6168786144","-40.7218997253","6.1050211110","158.0170858887","141.0384646932","-23.9243353133","-168.0056820360","144.0813467227","4.2665274468","12.3682668328","141.3822916092","0.0000000000","0.0000000000"
"31","20687","-1213.5137841859","0.0045503037","0.2003855358","0.5840619838","549.9404759119","366.0050188070","183.9354571049","240.8110125459","274.8552766784","-34.0442641324","-40.1534009517","6.1091368193","157.8971365771","140.1632552441","-23.2051151429","-168.2145143531","145.0093992103","4.3504659867","12.6181732216","140.9284973688","0.0000000000","0.0000000000"
"32","18331","-1213.5209071031","0.0045180074","0.2049035432","0.5883083958","549.9447223240","365.3337305526","184.6109917713","240.1397242916","273.7350481705","-33.5953238789","-39.7159484633","6.1206245843","157.1070825958","139.5894997649","-22.9615341902","-168.9502930226","145.9887588324","4.3770199918","12.6814221193","140.0486404848","0.0000000000","0.0000000000"
"33","23193","-1213.5230004897","0.0045085594","0.2094121026","0.5895563932","549.9459703214","365.7666366854","184.1793336360","240.5726304243","274.1086659552","-33.5360355309","-39.6532832748","6.1172477439","158.6946582714","139.8726813261","-24.4586736423","-169.1526863623","144.6940127201","4.3197095044","12.2264209902","142.1485277767","0.0000000000","0.0000000000"
"34","15627","-1213.5245162347","0.0045017307","0.2139138333","0.5904600228","549.9468739509","365.9288885083","184.0179854426","240.7348822472","274.4045967473","-33.6697145001","-39.7787487016","6.1090342016","157.8518089048","140.3498292577","-23.7970414152","-167.8193833683","144.0223419531","4.2476319836","12.2543246606","141.3498522606","0.0000000000","0.0000000000"
"35","20283","-1213.5381995071","0.0044405518","0.2183543851","0.5986174689","549.9550313970","365.8348066909","184.1202247061","240.6408004299","274.7821970281","-34.1413965982","-40.2852595860","6.1438629878","157.1790871326","141.4822951849","-23.8791852894","-168.3872630211","144.5080777317","4.2691776735","12.4450632926","140.4648461665","0.0000000000","0.0000000000"
"36","17675","-1213.5633982286","0.0043300536","0.2226844387","0.6136399874","549.9700539156","365.5405839414","184.4294699742","240.3465776803","274.0833719676","-33.7367942872","-39.8275650895","6.0907708022","158.7231104126","139.3878460324","-24.0275844774","-169.9473768736","145.9197923961","4.4116258938","12.6487433862","141.6627411326","0.0000000000","0.0000000000"
"37","26252","-1213.5671064673","0.0043140265","0.2269984652","0.6158506982","549.9722646264","365.4033452386","184.5689193878","240.2093389775","274.2010240228","-33.9916850454","-40.1165032608","6.1248182155","158.3387790825","139.8202480005","-23.9580030601","-169.6507813287","145.6927782686","4.4112005709","12.5999549208","141.3276235908","0.0000000000","0.0000000000"
"38","23158","-1213.5899493459","0.0042165987","0.2312150639","0.6294687529","549.9858826810","366.0415967784","183.9442859026","240.8475905173","281.6241015005","-40.7765109832","-46.9027649790","6.1262539958","156.2515715193","150.4264350006","-25.0539050194","-167.8710547292","142.8171497098","4.2081805566","12.6619413643","139.3814495984","0.0000000000","0.0000000000"
"39","18444","-1213.6265467623","0.0040650718","0.2352801357","0.6512867395","550.0077006676","365.8771911405","184.1305095271","240.6831848794","275.2725563825","-34.5893715031","-40.7327829150","6.1434114119","157.0653817771","142.1393334031","-23.9321587976","-168.5122350808","144.5800762831","4.2664042224","12.4374355889","140.3615419658","0.0000000000","0.0000000000"
"40","21084","-1213.6286880881","0.0040563764","0.2393365121","0.6525633164","550.0089772446","365.5987771402","184.4102001044","240.4047708791","274.7594441573","-34.3546732782","-40.4656089019","6.1109356238","157.8679760814","140.9949179459","-24.1034498701","-169.7297824944","145.6263326243","4.3719598571","12.5093584711","140.9866577533","0.0000000000","0.0000000000"
"41","26480","-1213.6438779298","0.0039952263","0.2433317384","0.6616189218","550.0180328499","365.6176125075","184.4004203424","240.4236062464","274.8521648539","-34.4285586074","-40.5477444723","6.1191858648","158.8289820509","140.7168780300","-24.6936952271","-169.3253336849","144.6316384579","4.3307989609","12.3408627018","142.1573203883","0.0000000000","0.0000000000"
"42","7476","-1213.6627614618","0.0039204902","0.2472522286","0.6728765648","550.0292904929","365.8613062193","184.1679842737","240.6672999582","275.4858612539","-34.8184673003","-40.9511799062","6.1327126060","157.0467543384","142.3434648817","-23.9043579662","-168.5268335272","144.6224755610","4.2688793955","12.4583739163","140.3195010265","0.0000000000","0.0000000000"
"43","14852","-1213.6730144351","0.0038804989","0.2511327275","0.6789889972","550.0354029253","365.8107211314","184.2246817939","240.6167148703","275.1671195160","-34.5504046457","-40.6994577491","6.1490531035","156.8560792392","141.7748600935","-23.4638198168","-168.5835324171","145.1197126004","4.3071877739","12.5661097518","139.9827817136","0.0000000000","0.0000000000"
"44","26462","-1213.6874232916","0.0038249862","0.2549577138","0.6875790089","550.0439929371","365.6636093981","184.3803835390","240.4696031370","275.0983084784","-34.6287053414","-40.7810966676","6.1523913262","157.7777620824","141.4789564423","-24.1584100464","-169.7617523040","145.6033422577","4.3695877035","12.4837909229","140.9243834561","0.0000000000","0.0000000000"
"45","26093","-1213.6981922286","0.0037840162","0.2587417300","0.6939990393","550.0504129674","366.0171672953","184.0332456721","240.8231610342","280.5231099035","-39.6999488693","-45.8361521231","6.1362032537","156.3352549538","149.2258806126","-25.0380256628","-167.8279807439","142.7899550811","4.2095421764","12.6085908905","139.5171218868","0.0000000000","0.0000000000"
"46","15758","-1213.7103536118","0.0037382760","0.2624800060","0.7012491930","550.0576631211","366.5963947855","183.4612683356","241.4023885244","274.6290590553","-33.2266705308","-39.3893116794","6.1626411486","158.9947128493","139.2255280390","-23.5911818331","-168.1899118469","144.5987300138","4.2946198664","12.1299862936","142.5701066893","0.0000000000","0.0000000000"
"47","20259","-1213.7136075090","0.0037261318","0.2662061378","0.7031890426","550.0596029708","365.6551659427","184.4044370280","240.4611596816","274.9230845284","-34.4619248468","-40.5890999606","6.1271751138","157.8622381006","141.1331938217","-24.0723473939","-169.6805784127","145.6082310189","4.3718076576","12.5139769801","140.9764534629","0.0000000000","0.0000000000"
"48","17866","-1213.7192266848","0.0037052527","0.2699113905","0.7065389814","550.0629529095","365.6786759218","184.3842769877","240.4846696607","274.9228368094","-34.4381671487","-40.5765148905","6.1383477418","157.6886200726","141.3796524735","-24.1454357367","-169.7906969721","145.6452612354","4.3703011903","12.5117177858","140.8066010965","0.0000000000","0.0000000000"
"49","15867","-1213.7231272903","0.0036908282","0.2736022187","0.7088643739","550.0652783020","365.9332780570","184.1320002450","240.7392717959","274.9005075266","-34.1612357307","-40.2648930900","6.1036573593","157.6241522457","140.8922370584","-23.6158817775","-168.1515300095","144.5356482320","4.3125373056","12.5144130276","140.7972019125","0.0000000000","0.0000000000"
"50","9788","-1213.7322883039","0.0036571708","0.2772593895","0.7143258214","550.0707397496","365.5342378833","184.5365018663","240.3402316222","275.4165489412","-35.0763173190","-41.1780508157","6.1017334967","157.5368646613","142.0452459892","-24.1655617093","-170.1926295750","146.0270678657","4.4142726344","12.6842849118","140.4383071152","0.0000000000","0.0000000000"
"51","20775","-1213.7326546383","0.0036558313","0.2809152209","0.7145442161","550.0709581442","365.8318345678","184.2391235764","240.6378283067","275.0098640980","-34.3720357913","-40.5256308372","6.1535950459","157.0585917764","141.3606728569","-23.4094005353","-168.4891108125","145.0797102773","4.3110086971","12.5612016563","140.1863814231","0.0000000000","0.0000000000"
"52","4394","-1213.7363331349","0.0036424081","0.2845576290","0.7167371957","550.0731511239","365.7516577105","184.3214934134","240.5576514494","274.3052156281","-33.7475641787","-39.8582923069","6.1107281282","157.9256375467","140.1613783265","-23.7818002451","-168.7347128185","144.9529125734","4.2913797865","12.4854519512","141.1488058090","0.0000000000","0.0000000000"
"53","17677","-1213.7572818555","0.0035668980","0.2881245269","0.7292260255","550.0856399537","365.5963257156","184.4893142380","240.4023194545","274.3389027998","-33.9365833453","-40.0329632721","6.0963799268","158.4534164318","139.9282288606","-24.0427424926","-169.7119875415","145.6692450489","4.3992377338","12.4392325792","141.6149461188","0.0000000000","0.0000000000"
"54","9653","-1213.7793240577","0.0034891359","0.2916136628","0.7423667474","550.0987806756","365.6065141962","184.4922664793","240.4125079352","274.5715151123","-34.1590071772","-40.3052261135","6.1462189363","157.6439245397","141.0727798229","-24.1451892503","-170.0887619682","145.9435727179","4.4140214088","12.6679517036","140.5619514273","0.0000000000","0.0000000000"
"55","25663","-1213.7806233922","0.0034846052","0.2950982680","0.7431413612","550.0995552894","365.8548861302","184.2446691592","240.6608798691","275.1860732865","-34.5251934174","-40.6534133021","6.1282198847","157.0290812511","141.5836499154","-23.4266578801","-168.5186442002","145.0919863202","4.3075639279","12.5516144937","140.1699028296","0.0000000000","0.0000000000"
"56","12844","-1213.7811310638","0.0034828367","0.2985811047","0.7434440157","550.0998579438","365.9294842106","184.1703737333","240.7354779495","275.5084490881","-34.7729711386","-40.9187460758","6.1457749372","157.6327836942","142.6343172608","-24.7586518669","-169.5258846304","144.7672327635","4.3186876411","12.2541302454","141.0599658077","0.0000000000","0.0000000000"
"57","25733","-1213.7818987981","0.0034801638","0.3020612685","0.7439017097","550.1003156378","365.8626708834","184.2376447545","240.6686646223","275.2956007414","-34.6269361191","-40.7658040738","6.1388679546","156.9475000406","141.8147943163","-23.4666936155","-168.5898370551","145.1231434396","4.3061154927","12.5451206904","140.0962638576","0.0000000000","0.0000000000"
"58","10320","-1213.7860037883","0.0034659070","0.3055271755","0.7463489486","550.1027628767","365.8543906520","184.2483722247","240.6603843909","274.7710731108","-34.1106887199","-40.2688291778","6.1581404578","157.6682649997","140.4118579095","-23.3090497984","-168.1713539358","144.8623041374","4.3200798615","12.4496164966","140.8985686417","0.0000000000","0.0000000000"
"59","7518","-1213.7892890705","0.0034545392","0.3089817148","0.7483075088","550.1047214369","366.1811815003","183.9235399366","240.9871752392","283.0931759240","-42.1060006848","-48.1826514435","6.0766507587","157.4907738871","150.2845898554","-24.6821878185","-168.4921866757","143.8099988572","4.3175253379","12.5223143185","140.6509342307","0.0000000000","0.0000000000"
"60","21689","-1213.8086211839","0.0033883971","0.3123701119","0.7598325789","550.1162465070","365.6438800676","184.4723664394","240.4498738065","275.0435872919","-34.5937134854","-40.7606111373","6.1668976520","157.5664961320","141.6464209755","-24.1693298156","-170.0776521082","145.9083222925","4.4117338988","12.6541098165","140.5006524168","0.0000000000","0.0000000000"
"61","20199","-1213.8164480760","0.0033619800","0.3157320919","0.7644986740","550.1209126022","366.1300342871","183.9908783150","240.9360280260","275.7801772384","-34.8441492124","-40.9490226255","6.1048734131","158.5500581508","141.6638600745","-24.4337409869","-169.3115856047","144.8778446178","4.3345068283","12.4988265053","141.7167248172","0.0000000000","0.0000000000"
"62","18415","-1213.8378078382","0.0032909304","0.3190230223","0.7772325512","550.1336464793","365.3953541815","184.7382922978","240.2013479204","271.9070094190","-31.7056614985","-37.8269037738","6.1212422753","158.9449347427","136.6923202530","-23.7302455767","-169.8808171786","146.1505716018","4.3201033061","12.1283058163","142.4965256203","0.0000000000","0.0000000000"
"63","25728","-1213.8423289457","0.0032760853","0.3222991076","0.7799278634","550.1363417915","366.1493554069","183.9869863846","240.9553491458","276.9540262878","-35.9986771420","-42.1129174147","6.1142402727","158.6214338194","142.9484755106","-24.6158830423","-168.9256596914","144.3097766491","4.3197812850","12.4209081857","141.8807443488","0.0000000000","0.0000000000"
"64","18048","-1213.8489436882","0.0032544864","0.3255535940","0.7838713211","550.1402852492","365.4379895694","184.7022956798","240.2439833083","271.6261080908","-31.3821247824","-37.5119025315","6.1297777491","158.4470469679","135.9635262172","-22.7844650943","-168.8200474906","146.0355823962","4.2697754257","12.3957061400","141.7815654021","0.0000000000","0.0000000000"
"65","9619","-1213.8569134490","0.0032286520","0.3287822460","0.7886225891","550.1450365172","365.6032283763","184.5418081409","240.4092221152","274.6062353284","-34.1970132132","-40.3304975089","6.1334842956","158.7358120395","140.0575170024","-24.1870937135","-169.4209340409","145.2338403274","4.3686107335","12.4431751285","141.9240261775","0.0000000000","0.0000000000"
"66","4348","-1213.8746945038","0.0031717505","0.3319539965","0.7992229771","550.1556369053","365.7706865919","184.3849503134","240.5766803308","274.5147455968","-33.9380652660","-40.0536461695","6.1155809035","157.4995803318","140.1824061929","-23.1672409279","-168.3442146908","145.1769737629","4.3481556139","12.5808272191","140.5705974989","0.0000000000","0.0000000000"
"67","10232","-1213.8805017377","0.0031533848","0.3351073813","0.8026850289","550.1590989571","365.9115202937","184.2475786633","240.7175140326","275.3708134078","-34.6532993752","-40.7582972797","6.1049979045","158.8823432555","140.7679330303","-24.2794628779","-168.9973681923","144.7179053144","4.3684556955","12.4047034017","142.1091841583","0.0000000000","0.0000000000"
"68","23056","-1213.8830480167","0.0031453656","0.3382527469","0.8042030235","550.1606169517","366.0599335729","184.1006833788","240.8659273118","275.7212536208","-34.8553263089","-40.9845110663","6.1291847574","156.8401035202","142.8821073214","-24.0009572208","-168.3247403534","144.3237831325","4.2577327903","12.3446260575","140.2377446724","0.0000000000","0.0000000000"
"69","23751","-1213.8863139030","0.0031351100","0.3413878569","0.8061500206","550.1625639488","366.1519141605","184.0106497883","240.9579078994","276.2505555513","-35.2926476519","-41.3470861246","6.0544384727","159.0447856458","141.8732704753","-24.6675005698","-168.7978971539","144.1303965840","4.3393105698","12.2915976973","142.4138773787","0.0000000000","0.0000000000"
"70","20224","-1213.8995870752","0.0030937721","0.3444816290","0.8140629806","550.1704769088","366.3503430414","183.8201338674","241.1563367803","276.6508420495","-35.4945052692","-41.5586649532","6.0641596840","158.2609200448","142.2889758924","-23.8990538877","-167.3688129777","143.4697590900","4.2636280709","12.2800889090","141.7172030649","0.0000000000","0.0000000000"
"71","24555","-1213.9010804624","0.0030891553","0.3475707843","0.8149532812","550.1713672093","366.1105077455","184.0608594638","240.9165014844","275.6323066789","-34.7158051945","-40.8282297494","6.1124245550","157.7531666178","142.8043452753","-24.9252052142","-169.5848728944","144.6596676802","4.2977965005","12.1605471345","141.2948229828","0.0000000000","0.0000000000"
"72","6375","-1213.9026588793","0.0030842832","0.3506550675","0.8158942733","550.1723082014","365.7825910803","184.3897171211","240.5885848192","280.0489714301","-39.4603866109","-45.6121824315","6.1517958206","156.5061429565","147.7733269106","-24.2304984370","-169.5011440213","145.2706455843","4.4100257783","12.6036489840","139.4924681942","0.0000000000","0.0000000000"
"73","10070","-1213.9028261482","0.0030837673","0.3537388349","0.8159939927","550.1724079208","366.4713638698","183.7010440510","241.2773576087","277.5063626098","-36.2290050011","-42.3101094486","6.0811044475","158.5656797453","143.0810243296","-24.1403414650","-167.0968080413","142.9564665763","4.2247574985","12.1815806576","142.1593415892","0.0000000000","0.0000000000"
"74","20231","-1213.9145962096","0.0030476840","0.3567865188","0.8230108552","550.1794247834","366.4881079664","183.6913168169","241.2941017053","276.2805470202","-34.9864453149","-41.1044058023","6.1179604874","157.7239301819","142.2301665870","-23.6735497487","-167.7698021250","144.0962523763","4.2733891480","12.4417842432","141.0087567906","0.0000000000","0.0000000000"
"75","7903","-1213.9147453967","0.0030472293","0.3598337482","0.8230997949","550.1795137230","366.6005289399","183.5789847831","241.4065226788","274.5996321674","-33.1931094886","-39.3536615488","6.1605520602","158.8811996054","138.7848476641","-23.0664151021","-168.2791609396","145.2127458375","4.3350364473","12.2308728894","142.3152902687","0.0000000000","0.0000000000"
