" "
"VeraChem VCPack feprocess run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","291.0455016336"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","868","-1226.3894815251","0.0100871865","0.8853142935","2.5079686120","557.6164765467","372.7935026369","184.8229739098","247.5994963758","284.6409834609","-37.0414870851","-43.0934551639","6.0519680788","159.6262397171","147.3315568165","-22.3168130727","-174.0467653996","151.7299523269","4.6788813148","14.0648677578","140.8824906446","0.0000000000","0.0000000000"
"12","180","-1226.3931131872","0.0100506196","0.8953649132","2.5101336706","557.6186416054","373.2816546488","184.3369869566","248.0876483877","285.5615638569","-37.4739154692","-43.5403835978","6.0664681286","160.6427930972","147.3533026870","-22.4345319274","-173.0651004649","150.6305685375","4.6234182036","14.3469198069","141.6724550867","0.0000000000","0.0000000000"
"13","336","-1226.5714457530","0.0084089929","0.9037739061","2.6164487581","557.7249566928","374.4917121605","183.2332445323","249.2977058995","284.5017131618","-35.2040072623","-41.2265650706","6.0225578083","160.2762631435","150.2133006838","-25.9878506655","-174.9924869579","149.0046362924","4.5410337138","14.9301832277","140.8050462020","0.0000000000","0.0000000000"
"14","843","-1226.8457893414","0.0063914307","0.9101653368","2.7800019625","557.8885098972","374.3426099534","183.5458999438","249.1486036923","286.9962103291","-37.8476066368","-43.8830548651","6.0354482283","159.6785075546","150.6883456663","-23.3706428918","-172.0349972439","148.6643543521","4.4663461456","15.2005256471","140.0116357620","0.0000000000","0.0000000000"
"15","756","-1226.9781780337","0.0055988960","0.9157642328","2.8589270614","557.9674349961","374.3052734144","183.6621615817","249.1112671533","285.7079476071","-36.5966804538","-42.6320644048","6.0353839510","160.7584799624","148.0288955417","-23.0794278969","-172.6410895096","149.5616616127","4.5545004226","15.0999647539","141.1040147859","0.0000000000","0.0000000000"
"16","954","-1227.0997893136","0.0049577805","0.9207220133","2.9314270773","558.0399350120","374.2871582348","183.7527767772","249.0931519737","287.1252805882","-38.0321286145","-44.0972565232","6.0651279088","160.4190019648","151.0733328194","-24.3670541960","-173.5753644736","149.2083102776","4.5140444592","14.5304979849","141.3744595207","0.0000000000","0.0000000000"
"17","897","-1227.3424776496","0.0038894580","0.9246114713","3.0761086252","558.1846165599","374.0622902427","184.1223263172","248.8682839816","283.3627102803","-34.4944262987","-40.4534375555","5.9590112568","160.4997667333","150.0532372005","-27.1902936536","-175.8274642601","148.6371706066","4.4119508221","14.6324097019","141.4554062093","0.0000000000","0.0000000000"
"18","930","-1227.3430926266","0.0038870668","0.9284985382","3.0764752511","558.1849831858","374.4436819371","183.7413012487","249.2496756760","285.9440094878","-36.6943338117","-42.7024082344","6.0080744226","159.9772128436","149.6831834164","-23.7163867722","-172.9349832808","149.2185965087","4.6173222935","15.8769022744","139.4829882757","0.0000000000","0.0000000000"
"19","900","-1227.3913483899","0.0037039473","0.9322024855","3.1052435003","558.2137514350","373.9654744348","184.2482770001","248.7714681738","283.2311314872","-34.4596633134","-40.4046347159","5.9449714025","161.5440018928","148.2047316733","-26.5176020790","-175.4691153755","148.9515132966","4.4260761774","14.2237264285","142.8941992869","0.0000000000","0.0000000000"
"20","773","-1227.4848645405","0.0033732711","0.9355757566","3.1609942695","558.2695022042","374.5584227295","183.7110794748","249.3644164684","284.7988856671","-35.4344691987","-41.3952132355","5.9607440368","159.8749759422","152.0061845545","-27.0822748296","-176.4360460331","149.3537712035","4.5025612984","14.5113106101","140.8611040337","0.0000000000","0.0000000000"
"21","687","-1227.5317566159","0.0032187428","0.9387944994","3.1889495399","558.2974574746","373.9303362345","184.3671212401","248.7363299734","286.1003014882","-37.3639715148","-43.3691086585","6.0051371437","160.6096515326","149.3803211486","-23.8896711930","-172.3353854486","148.4457142556","4.5446106059","15.1748233662","140.8902175605","0.0000000000","0.0000000000"
"22","191","-1227.6184169897","0.0029515501","0.9417460495","3.2406131560","558.3491210907","375.7507713771","182.5983497136","250.5567651160","289.0298987027","-38.4731335867","-44.5498843302","6.0767507435","159.7948303339","153.8413154407","-24.6062470719","-172.5775640861","147.9713170142","4.4764906189","14.5114183819","140.8069213332","0.0000000000","0.0000000000"
"23","47","-1227.6537315496","0.0028491364","0.9445951859","3.2616663524","558.3701742871","374.3150949545","184.0550793326","249.1210886934","289.0759605773","-39.9548718839","-45.9479905086","5.9931186248","159.3171909740","155.2301857101","-25.4714161069","-172.7446778169","147.2732617100","4.5827820971","15.0612287197","139.6731801572","0.0000000000","0.0000000000"
"24","675","-1227.7599340212","0.0025620647","0.9471572506","3.3249802233","558.4334881580","374.9423114298","183.4911767282","249.7483051688","287.2107192656","-37.4624140968","-43.4488044956","5.9863903987","160.5035687697","149.9680996852","-23.2609491894","-171.7908938174","148.5299446280","4.5436851907","15.4740409514","140.4858426276","0.0000000000","0.0000000000"
"25","651","-1227.7746139407","0.0025247285","0.9496819791","3.3337318325","558.4422397672","375.0658337411","183.3764060261","249.8718274800","287.2717242480","-37.3998967680","-43.3677019994","5.9678052313","159.8798043743","154.0721134249","-26.6801935511","-173.9325933554","147.2523998042","4.4421609477","14.9318047527","140.5058386739","0.0000000000","0.0000000000"
"26","381","-1227.8084828887","0.0024406505","0.9521226296","3.3539232101","558.4624311448","374.7800438964","183.6823872483","249.5860376353","284.9365299790","-35.3504923437","-41.3182653339","5.9677729902","161.3024045822","149.2894704740","-25.6553450772","-173.3562523750","147.7009072978","4.4149617367","14.4243864909","142.4630563547","0.0000000000","0.0000000000"
"27","312","-1227.8159683007","0.0024224494","0.9545450790","3.3583857277","558.4668936624","374.2670372872","184.1998563752","249.0730310261","285.7507808900","-36.6777498639","-42.7239262535","6.0461763896","160.1487523090","147.4386565626","-21.8366279816","-170.2945144093","148.4578864277","4.5501625051","14.7277343425","140.8708554615","0.0000000000","0.0000000000"
"28","762","-1228.0472450026","0.0019222617","0.9564673407","3.4962640938","558.6047720285","374.5071915869","184.0975804416","249.3131853258","286.8272778183","-37.5140924924","-43.5383619633","6.0242694709","159.6045589350","150.4952304394","-23.2725115562","-172.2362102424","148.9636986862","4.6354694026","15.5339852380","139.4351042944","0.0000000000","0.0000000000"
"29","835","-1228.2257614852","0.0016079917","0.9580753324","3.6026888254","558.7111967601","375.8726369442","182.8385598159","250.6786306831","288.4140041698","-37.7353734867","-43.7496438965","6.0142704098","157.9781462802","156.2723292700","-25.8364713805","-174.3529882096","148.5165168291","4.5038542291","14.9992157467","138.4750763044","0.0000000000","0.0000000000"
"30","177","-1228.2882781752","0.0015105432","0.9595858755","3.6399588962","558.7484668309","376.0025516228","182.7459152081","250.8085453618","287.9236620686","-37.1151167068","-43.1449245330","6.0298078262","161.7232536741","151.8281857510","-25.6277773565","-173.2257061034","147.5979287468","4.4433320726","14.6893307961","142.5905908054","0.0000000000","0.0000000000"
"31","433","-1228.3136305983","0.0014727286","0.9610586041","3.6550730459","558.7635809806","375.7915058935","182.9720750870","250.5974996324","287.0041268135","-36.4066271811","-42.4342647644","6.0276375833","160.0605656764","150.1192908163","-23.1757296792","-171.3921336972","148.2164040181","4.5378881658","15.1997418784","140.3229356322","0.0000000000","0.0000000000"
"32","541","-1228.3460347434","0.0014257710","0.9624843752","3.6743911637","558.7828990984","375.3248455364","183.4580535619","250.1308392754","287.8166732175","-37.6858339421","-43.6502368600","5.9644029179","160.8855821016","150.1991103060","-23.2680191902","-172.1790949542","148.9110757640","4.5480895324","15.1857436629","141.1517489063","0.0000000000","0.0000000000"
"33","219","-1228.3765682688","0.0013828951","0.9638672703","3.6925940893","558.8011020240","375.5193202604","183.2817817635","250.3253139993","284.2119630931","-33.8866490938","-39.8358439902","5.9491948964","159.6299812792","151.5583690863","-26.9763872724","-174.3258046358","147.3494173634","4.3818463221","15.0037793603","140.2443555968","0.0000000000","0.0000000000"
"34","650","-1228.3772254663","0.0013819866","0.9652492568","3.6929858854","558.8014938201","374.9502050444","183.8512887757","249.7561987833","287.4469834590","-37.6907846758","-43.6879158554","5.9971311796","159.3689433707","151.6714730266","-23.5934329383","-171.3890724515","147.7956395132","4.4840696299","14.9538172269","139.9310565139","0.0000000000","0.0000000000"
"35","716","-1228.4221340939","0.0013212964","0.9665705532","3.7197586997","558.8282666344","375.5150244428","183.3132421916","250.3210181817","288.5588708981","-38.2378527164","-44.2095377291","5.9716850127","158.5123436346","157.0490547340","-27.0025274705","-173.6941038038","146.6915763333","4.3812511106","15.1177544221","139.0133381018","0.0000000000","0.0000000000"
"36","729","-1228.4435893196","0.0012932496","0.9678638029","3.7325494885","558.8410574232","376.2171736274","182.6238837959","251.0231673663","289.6460581852","-38.6228908189","-44.5864818474","5.9635910286","160.7170358529","155.4593607369","-26.5303384046","-174.5611877621","148.0308493574","4.4960996660","15.1176404839","141.1032957030","0.0000000000","0.0000000000"
"37","181","-1228.4994612309","0.0012229748","0.9690867777","3.7658581953","558.8743661300","374.8564803729","184.0178857571","249.6624741118","289.4669501843","-39.8044760725","-45.7590732588","5.9545971863","161.0492249250","153.1533909305","-24.7356656711","-174.4669122661","149.7312465950","4.6425199931","15.4805282627","140.9261766691","0.0000000000","0.0000000000"
"38","764","-1228.5163663443","0.0012024740","0.9702892517","3.7759363804","558.8844443151","375.2973888494","183.5870554657","250.1033825883","288.6149057616","-38.5115231733","-44.5765895621","6.0650663888","160.8854500872","151.0890611624","-23.3596054880","-171.9362826980","148.5766772100","4.5370937274","14.5007026872","141.8476536725","0.0000000000","0.0000000000"
"39","607","-1228.5192411135","0.0011990222","0.9714882739","3.7776502084","558.8861581431","374.9169991301","183.9691590130","249.7229928690","287.3031601825","-37.5801673135","-43.6305358685","6.0503685550","159.7240784452","150.9924425547","-23.4133608174","-171.2454202623","147.8320594449","4.5172468627","15.2469944271","139.9598371554","0.0000000000","0.0000000000"
"40","339","-1228.5243571995","0.0011929035","0.9726811774","3.7807002241","558.8892081588","375.2092511406","183.6799570182","250.0152448795","286.3241462842","-36.3089014048","-42.2974668698","5.9885654650","162.0049326927","147.4497870928","-23.1305735012","-172.6992921532","149.5687186520","4.5638933142","15.6581089205","141.7829304580","0.0000000000","0.0000000000"
"41","755","-1228.5342142098","0.0011812028","0.9738623802","3.7865765984","558.8950845331","376.2907389867","182.6043455464","251.0967327256","289.0254480914","-37.9287153658","-43.9475963434","6.0188809776","160.2843306010","153.3455507164","-24.6044332260","-172.8664789105","148.2620456846","4.4936372749","15.2201656605","140.5705276656","0.0000000000","0.0000000000"
"42","393","-1228.5432260819","0.0011706058","0.9750329860","3.7919491335","558.9004570682","374.3495807964","184.5508762719","249.1555745353","286.3209138796","-37.1653742121","-43.0871275604","5.9217533484","158.7929628743","153.6264493213","-26.0984983160","-175.0136663470","148.9151680310","4.5868520148","16.1839590355","138.0221518241","0.0000000000","0.0000000000"
"43","341","-1228.6224425033","0.0010814524","0.9761144385","3.8391749486","558.9476828833","374.5805844228","184.3670984605","249.3865781617","287.4408514355","-38.0542732738","-44.0626488097","6.0083755359","158.2102753460","153.6947601189","-24.4641840294","-172.1918757163","147.7276916869","4.5242801731","16.0491914236","137.6368037493","0.0000000000","0.0000000000"
"44","538","-1228.6542793791","0.0010475647","0.9771620031","3.8581548820","558.9666628167","376.1730743912","182.7935884256","250.9790681301","288.8381625188","-37.8590943888","-43.8823403248","6.0232459360","160.2407743222","151.4159798941","-22.8185916974","-170.6415703957","147.8229786983","4.5733801427","14.6873981387","140.9799960408","0.0000000000","0.0000000000"
"45","90","-1228.7015746050","0.0009991732","0.9781611763","3.8863504954","558.9948584301","376.5740442146","182.4208142155","251.3800379535","289.1276210801","-37.7475831266","-43.7106231965","5.9630400700","159.6931496507","155.1738299462","-25.7393585168","-171.4826143610","145.7432558442","4.4340502928","15.0524355788","140.2066637791","0.0000000000","0.0000000000"
"46","247","-1228.7747986902","0.0009286241","0.9790898005","3.9300039077","559.0385118424","374.6212835842","184.4172282582","249.4272773231","288.8554440114","-39.4281666883","-45.4986816307","6.0705149424","159.5641924848","151.2921092398","-22.0008577133","-172.2641774855","150.2633197723","4.6364553723","15.4902354976","139.4375016149","0.0000000000","0.0000000000"
"47","819","-1228.8518924781","0.0008597230","0.9799495235","3.9759642894","559.0844722241","376.1933881250","182.8910840992","250.9993818639","288.0898520870","-37.0904702231","-43.0523881327","5.9619179096","161.7185917232","150.3248290328","-23.9535686690","-172.8775467623","148.9239780933","4.5438813526","15.9942617314","141.1804486393","0.0000000000","0.0000000000"
"48","455","-1228.9710683161","0.0007631346","0.9807126581","4.0470123876","559.1555203223","374.3715964731","184.7839238492","249.1775902120","288.9139168622","-39.7363266502","-45.7231494014","5.9868227512","159.6547333716","155.0900319077","-25.8308484171","-174.4161078830","148.5852594660","4.6145657405","15.1018026750","139.9383649560","0.0000000000","0.0000000000"
"49","188","-1229.0260379853","0.0007223175","0.9814349756","4.0797832119","559.1882911466","375.4214038172","183.7668873294","250.2273975561","284.3323371213","-34.1049395653","-40.0678700968","5.9629305316","161.5380145865","148.5802717893","-25.7859492545","-175.2818731076","149.4959238531","4.4738022934","14.5455963870","142.5186159061","0.0000000000","0.0000000000"
"50","43","-1229.0560632751","0.0007009520","0.9821359276","4.0976831468","559.2061910815","375.9566741808","183.2495169007","250.7626679197","289.4764622138","-38.7137942941","-44.6896908510","5.9758965569","159.1259102987","157.0645058200","-26.7139539049","-172.9586443286","146.2446904237","4.4650089879","15.1990626599","139.4618386509","0.0000000000","0.0000000000"
"51","808","-1229.0714863538","0.0006902242","0.9828261518","4.1068777992","559.2153857339","374.8423096017","184.3730761321","249.6483033407","289.1441011990","-39.4957978584","-45.4758181555","5.9800202971","159.7949334152","153.1862027873","-23.8370350034","-173.1064426529","149.2694076495","4.5998124040","15.3058222341","139.8892987770","0.0000000000","0.0000000000"
"52","722","-1229.0867066136","0.0006797983","0.9835059501","4.1159515387","559.2244594734","374.4436841732","184.7807753002","249.2496779121","286.6049392765","-37.3552613644","-43.3684081094","6.0131467450","158.5041925932","151.2092079980","-23.1084613146","-174.5044023714","151.3959410569","4.7482542122","14.9352363096","138.8207020713","0.0000000000","0.0000000000"
"53","211","-1229.0953393869","0.0006739550","0.9841799051","4.1210980696","559.2296060043","374.8034245008","184.4261815035","249.6094182397","287.2263635491","-37.6169453094","-43.5941690968","5.9772237874","160.2205974326","150.6029923208","-23.5972262043","-171.7473354371","148.1501092328","4.5175129071","14.7341222731","140.9689622524","0.0000000000","0.0000000000"
"54","268","-1229.1539529854","0.0006355875","0.9848154926","4.1560412658","559.2645492005","374.7400208845","184.5245283160","249.5460146234","289.0889223445","-39.5426508030","-45.5774150991","6.0347642961","160.2844314789","151.7846145642","-22.9801236986","-172.8795361031","149.8994124045","4.6330065331","15.5673690266","140.0840559192","0.0000000000","0.0000000000"
"55","108","-1229.1565370740","0.0006339472","0.9854494398","4.1575818011","559.2660897358","375.4867114778","183.7793782580","250.2927052167","286.6946686247","-36.4014981877","-42.4245819004","6.0230837127","161.4134261814","148.6872826869","-23.4060402436","-170.9924829393","147.5864426957","4.4957750460","14.4285768492","142.4890742862","0.0000000000","0.0000000000"
"56","105","-1229.1673992545","0.0006270984","0.9860765382","4.1640574196","559.2725653543","374.8479623133","184.4246030411","249.6539560522","288.7224078185","-39.0684517663","-45.0634690892","5.9950173229","160.1217873700","153.9002280757","-25.2996076272","-173.6834278283","148.3838202011","4.5918782508","15.5851919374","139.9447171819","0.0000000000","0.0000000000"
"57","305","-1229.2020452490","0.0006057440","0.9866822823","4.1847120428","559.2932199775","377.3594721724","181.9337478050","252.1654659113","290.9051781088","-38.7397121975","-44.7074613345","5.9677491370","160.8363784853","155.5928836701","-25.5240840465","-171.0802652087","145.5561811622","4.3599365961","15.0519763077","141.4244655815","0.0000000000","0.0000000000"
"58","934","-1229.2794884076","0.0005606038","0.9872428860","4.2308807060","559.3393886407","375.0181480636","184.3212405771","249.8241418025","288.7023862222","-38.8782444197","-44.8670061393","5.9887617197","158.7847498695","155.0287965585","-25.1111602059","-173.8128223957","148.7016621899","4.6690422256","15.0795661541","139.0361414898","0.0000000000","0.0000000000"
"59","566","-1229.3238847496","0.0005362594","0.9877791454","4.2573481151","559.3658560498","374.9194559337","184.4464001161","249.7254496726","286.4475185967","-36.7220689241","-42.7075777988","5.9855088747","160.4091215330","149.8706620221","-23.8322649584","-173.9618947455","150.1296297871","4.6403572095","14.9360280499","140.8327362737","0.0000000000","0.0000000000"
"60","753","-1229.3240311690","0.0005361809","0.9883153263","4.2574354048","559.3659433395","376.7749991696","182.5909441699","251.5809929086","289.0369927619","-37.4559998533","-43.4162655187","5.9602656654","162.4052258602","151.6840635478","-25.0522966462","-173.1826501218","148.1303534756","4.4541352867","14.9067207811","143.0443697924","0.0000000000","0.0000000000"
"61","739","-1229.3521526405","0.0005213127","0.9888366390","4.2742003557","559.3827082904","376.3276591676","183.0550491228","251.1336529065","290.9814435775","-39.8477906710","-45.8215050206","5.9737143496","162.1046164809","154.2701228341","-25.3932957375","-175.0172829703","149.6239872329","4.6041705007","15.9180968493","141.5823491309","0.0000000000","0.0000000000"
"62","137","-1229.4438687627","0.0004756270","0.9893122661","4.3288780165","559.4373859512","375.5944117561","183.8429741951","250.4004054950","284.8239192671","-34.4235137721","-40.4158334885","5.9923197164","160.8183204315","149.7406651621","-25.7350663265","-174.8234753418","149.0884090153","4.4801945632","14.3987203200","141.9394055482","0.0000000000","0.0000000000"
"63","691","-1229.4924350295","0.0004530796","0.9897653456","4.3578313761","559.4663393108","375.7430810823","183.7232582285","250.5490748212","287.7925804989","-37.2435056777","-43.1989274189","5.9554217412","158.4127606984","154.2024609520","-24.8226411515","-172.8924238920","148.0697827405","4.5695510449","16.2031607525","137.6400489009","0.0000000000","0.0000000000"
"64","313","-1229.5205966710","0.0004404981","0.9902058437","4.3746202747","559.4831282094","375.3290260720","184.1541021374","250.1350198109","287.6029367037","-37.4679168927","-43.3951006388","5.9271837461","158.2883212054","155.3506332088","-26.0360177106","-174.8108842719","148.7748665613","4.5840435109","15.9138386388","137.7904390557","0.0000000000","0.0000000000"
"65","556","-1229.5269819256","0.0004376943","0.9906435380","4.3784269205","559.4869348552","375.4671207938","184.0198140614","250.2731145327","284.2552666571","-33.9821521244","-39.9769497401","5.9947976157","162.7865340202","146.9252973060","-25.4565646691","-175.5683368200","150.1117721509","4.5216802279","15.1316337697","143.1332200226","0.0000000000","0.0000000000"
"66","795","-1229.6340224731","0.0003932637","0.9910368017","4.4422404203","559.5507483550","376.1913598012","183.3593885538","250.9973535402","285.0751342475","-34.0777807073","-40.0776956937","5.9999149863","161.7514965865","148.0730557137","-24.7494180528","-174.9628290514","150.2134109986","4.5641473077","15.8540619643","141.3332873146","0.0000000000","0.0000000000"
"67","34","-1229.6351734382","0.0003928113","0.9914296130","4.4429265819","559.5514345166","375.9326147312","183.6188197854","250.7386084702","287.3290002376","-36.5903917674","-42.5532856518","5.9628938844","160.5387575869","154.4131078936","-27.6228652429","-175.8624007079","148.2395354649","4.4623942556","14.2956812166","141.7806821146","0.0000000000","0.0000000000"
"68","119","-1229.6525702514","0.0003860367","0.9918156497","4.4532978998","559.5618058345","375.8464860783","183.7153197561","250.6524798172","286.7527373494","-36.1002575322","-42.1059963006","6.0057387684","156.5562288743","154.8623502335","-24.6658417584","-172.3905864045","147.7247446462","4.5831770041","16.3257090346","135.6473428357","0.0000000000","0.0000000000"
"69","717","-1229.6673048537","0.0003803903","0.9921960400","4.4620821087","559.5705900434","375.6776699339","183.8929201095","250.4836636728","286.3251204088","-35.8414567360","-41.8269924448","5.9855357088","162.3889150767","150.7327608998","-26.7965555677","-175.3060474152","148.5094918475","4.4151502684","14.4627095301","143.5110552782","0.0000000000","0.0000000000"
"70","79","-1229.6806931580","0.0003753315","0.9925713715","4.4700637061","559.5785716408","375.1264277934","184.4521438474","249.9324215323","290.4698552794","-40.5374337471","-46.6219759422","6.0845421951","159.1936738155","152.9369325369","-21.6607510730","-171.4308445243","149.7700934513","4.6548195047","15.2273668299","139.3114874809","0.0000000000","0.0000000000"
"71","355","-1229.9415808403","0.0002891432","0.9928605147","4.6255950115","559.7341029462","375.5681216274","184.1659813189","250.3741153663","284.9663551583","-34.5922397920","-40.5688589825","5.9766191904","160.4835235153","150.9900715674","-26.5072399244","-175.3888333260","148.8815934016","4.4809397388","15.1300205222","140.8725632544","0.0000000000","0.0000000000"
"72","198","-1229.9664614367","0.0002820379","0.9931425525","4.6404278760","559.7489358107","376.2063262000","183.5426096107","251.0123199389","288.3292681255","-37.3169481866","-43.3326020592","6.0156538726","161.5215867286","149.7864454133","-22.9787640164","-173.5113764855","150.5326124691","4.6162136605","15.5720897888","141.3332832793","0.0000000000","0.0000000000"
"73","290","-1230.0062861973","0.0002710265","0.9934135790","4.6641698824","559.7726778171","376.0941264314","183.6785513857","250.9001201703","288.9395907838","-38.0394706135","-44.0449717643","6.0055011509","160.5917642558","152.3506953057","-24.0028687777","-173.0077457618","149.0048769841","4.6138573614","16.2348280825","139.7430788119","0.0000000000","0.0000000000"
"74","499","-1230.0192884189","0.0002675254","0.9936811044","4.6719213119","559.7804292466","375.2186055239","184.5618237227","250.0245992628","288.8909238531","-38.8663245902","-44.8768631601","6.0105385698","160.8848039214","152.9484138882","-24.9422939565","-174.4722524311","149.5299584746","4.6084464227","16.1658175953","140.1105399034","0.0000000000","0.0000000000"
"75","345","-1230.0651520820","0.0002555328","0.9939366372","4.6992634820","559.8077714167","375.6910357216","184.1167356951","250.4970294605","288.7648474380","-38.2676671247","-44.2693868358","6.0017197112","162.0924708207","150.8040809924","-24.1317043752","-173.2631017217","149.1313973465","4.5553742882","15.3967412570","142.1403552755","0.0000000000","0.0000000000"
"76","820","-1230.0683099482","0.0002547271","0.9941913643","4.7011460816","559.8096540163","377.3995452306","182.4101087857","252.2055389695","291.4778886844","-39.2723497149","-45.2694136844","5.9970639695","161.7299428628","153.8001028784","-24.0521570568","-170.3745207149","146.3223636581","4.4606641801","15.1892125633","142.0800661193","0.0000000000","0.0000000000"
