" "
"VeraChem VCPack feprocess run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","295.1924324625"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"28","226","-1122.4128650989","0.0006383420","0.9934844743","3.5734576334","493.1573334418","311.7556503789","181.4016830629","186.5616441178","272.2849837673","-85.7228732808","-91.6160772294","5.8932039486","148.1047142560","150.4899220715","-26.3096525602","-180.2562152153","153.9465626551","5.0160134942","19.0039320956","124.0845154713","0.0002531948","0.0000000000"
"29","242","-1122.5278003837","0.0005690333","0.9940535075","3.6419776751","493.2258534835","310.7529506455","182.4729028381","185.5589443844","260.1153405080","-74.5563961237","-80.4853807606","5.9289846369","153.4541815245","129.2047267798","-22.5435677963","-181.7374297942","159.1938619979","5.2950809731","15.9568080276","132.2021339745","0.0001585493","0.0000000000"
"30","247","-1122.5539112979","0.0005543676","0.9946078751","3.6575440083","493.2414198167","308.2423237053","184.9990961114","183.0483174442","255.2531717814","-72.2048543372","-78.1209196300","5.9160652928","151.5835349288","127.5496474123","-23.8800105597","-185.4238853856","161.5438748259","5.3161182878","15.4732028117","130.7728789957","0.0213348335","0.0000000000"
"31","971","-1122.7924586441","0.0004367149","0.9950445900","3.7997568557","493.3836326640","311.1090621877","182.2745704764","185.9150559266","257.4001536235","-71.4850976969","-77.4403660327","5.9552683357","153.4045515048","127.2931518766","-23.2975497580","-181.6409457916","158.3433960336","5.1037814439","15.0878402389","133.2061737306","0.0067560915","0.0000000000"
"32","593","-1122.8867709658","0.0003974099","0.9954420000","3.8559822718","493.4398580802","312.6611223982","180.7787356820","187.4671161371","268.4817581583","-81.0149484514","-86.9687403885","5.9537919372","153.4843120091","140.1520966882","-25.1546505390","-179.6528844988","154.4982339598","4.8801186242","13.7969049678","134.8056020619","0.0016863551","0.0000000000"
"33","697","-1122.9015430413","0.0003915825","0.9958335825","3.8647888210","493.4486646293","313.7212298284","179.7274348010","188.5272235673","270.8188015015","-82.2915779342","-88.3949091166","6.1033311823","153.1306380397","139.1553288675","-21.4671654056","-174.6141987824","153.1470333768","4.7996566583","13.9749327870","134.3534533874","0.0025952071","0.0000000000"
"34","122","-1122.9163138484","0.0003858410","0.9962194235","3.8735946139","493.4574704223","310.6502741256","182.8071962967","185.4562678645","258.4889691974","-73.0327013329","-78.9393247270","5.9066233941","154.2943338222","128.1835474709","-23.9889120957","-182.6983843805","158.7094722848","5.0402294916","14.5782799794","134.6636250402","0.0121993110","0.0000000000"
"35","537","-1123.0563103190","0.0003354353","0.9965548587","3.9570551806","493.5409309890","311.3810530336","182.1598779554","186.1870467725","265.5762894208","-79.3892426482","-85.3850043234","5.9957616751","151.3090242317","138.7723775843","-24.5051123953","-180.0235059548","155.5183935595","4.9581482931","14.0968618056","132.2484475478","0.0055665851","0.0000000000"
"36","973","-1123.1359575396","0.0003097550","0.9968646138","4.0045378217","493.5884136301","312.6467174217","180.9416962085","187.4527111606","269.9416647706","-82.4889536100","-88.6017086624","6.1127550524","154.4143362870","137.1766953959","-21.6493669124","-177.1653438265","155.5159769141","5.0191517323","14.3327761679","135.0623796950","0.0000286918","0.0000000000"
"37","901","-1123.2423237263","0.0002784993","0.9971431131","4.0679492934","493.6518251018","313.1048578756","180.5469672261","187.9108516146","263.7961589001","-75.8853072856","-81.7855926150","5.9002853294","155.2840223403","132.6157285185","-24.1035919587","-179.4285868307","155.3249948720","4.9729147595","14.0185121125","136.2506053162","0.0419901521","0.0000000000"
"38","552","-1123.2928945330","0.0002647656","0.9974078786","4.0980976833","493.6819734917","313.6287959498","180.0531775419","188.4347896888","269.1008380768","-80.6660483880","-86.6858815607","6.0198331727","153.7820574178","137.3982567559","-22.0794760969","-175.6198223422","153.5403462453","4.8611160701","14.5872073816","134.3333468836","0.0003870825","0.0000000000"
"39","61","-1123.3332813455","0.0002542856","0.9976621642","4.1221747636","493.7060505720","311.1253024259","182.5807481461","185.9312961648","264.9401428929","-79.0088467281","-85.0682170476","6.0593703195","153.5866260058","131.7232577310","-20.3697408439","-175.9746134324","155.6048725885","5.0986191553","14.2850105481","134.1656122982","0.0373840042","0.0000000000"
"40","342","-1123.4641949875","0.0002230831","0.9978852473","4.2002204937","493.7840963021","313.7133292250","180.0707670771","188.5193229639","273.3690639765","-84.8497410126","-90.8556716268","6.0059306142","150.0705868038","146.7848325545","-23.4863553819","-174.5873435471","151.1009881652","4.8645784820","15.0874714785","130.1182092527","0.0003275907","0.0000000000"
"41","17","-1123.4725177494","0.0002212341","0.9981064814","4.2051822075","493.7890580159","310.5776416507","183.2114163652","185.3836353896","261.4696597876","-76.0860243979","-82.0584689501","5.9724445522","154.4486697562","131.4921307937","-24.4711407624","-184.6496485476","160.1785077852","5.2590465599","15.1072194858","134.0564062718","0.0259974386","0.0000000000"
"42","488","-1123.5194198009","0.0002110974","0.9983175788","4.2331434253","493.8170192337","310.2950156946","183.5220035391","185.1010094335","256.5199226018","-71.4189131683","-77.4098713953","5.9909582269","153.1546132491","127.4873304175","-24.1220210647","-186.0001599363","161.8781388716","5.3693602648","15.8583312665","131.9107150830","0.0162066348","0.0000000000"
"43","817","-1123.7806746821","0.0001625628","0.9984801416","4.3888936407","493.9727694491","309.4588321774","184.5139372716","184.2648259163","256.2949416108","-72.0301156945","-77.9465885606","5.9164728661","152.4414340328","128.1566862828","-24.3031787048","-185.1639138359","160.8607351311","5.2804929475","15.6051034744","131.5340359729","0.0218016380","0.0000000000"
"44","462","-1123.9775108700","0.0001335169","0.9986136586","4.5062398832","494.0901156916","313.4632848956","180.6268307961","188.2692786345","273.1380555860","-84.8687769515","-90.8936397533","6.0248628017","152.7665556537","144.2515507883","-23.8800508559","-176.7311578975","152.8511070416","4.7977502644","14.1605272011","133.8067480712","0.0015301169","0.0000000000"
"45","988","-1124.0822807027","0.0001202363","0.9987338948","4.5686996694","494.1525754778","313.2138595783","180.9387158995","188.0198533172","266.5796552945","-78.5594743853","-84.5475904517","5.9881160664","152.6648293634","137.4231106501","-23.5082847189","-179.4943441320","155.9860594130","4.9233140774","14.7082732442","133.0313296561","0.0019123857","0.0000000000"
"46","721","-1124.1021470509","0.0001178712","0.9988517660","4.5805432300","494.1644190384","314.0263609263","180.1380581121","188.8323546652","268.0360880076","-79.2037333424","-85.1111794523","5.9074461100","152.2759954263","141.9677882080","-26.2076956267","-177.4232949990","151.2155993723","4.6734713326","12.7633014368","134.8358799520","0.0033427049","0.0000000000"
"47","656","-1124.2887222587","0.0000978090","0.9989495750","4.6917722668","494.2756480752","311.9773412374","182.2983068378","186.7833349763","262.8311883221","-76.0478533457","-81.9487728073","5.9009194616","152.3311961755","135.6244269617","-25.1244348151","-182.5233981531","157.3989633379","5.0378227504","14.3677411012","132.9063855115","0.0192468125","0.0000000000"
"48","441","-1124.4495340028","0.0000832797","0.9990328548","4.7876421073","494.3715179156","311.1638309537","183.2076869620","185.9698246926","258.9788687018","-73.0090440093","-78.8957203183","5.8866763090","156.7847953255","125.9526784908","-23.7586051144","-184.2645685045","160.5059633901","5.1457460721","14.9245524747","136.6742375274","0.0402592512","0.0000000000"
"49","324","-1124.4611905047","0.0000823146","0.9991151694","4.7945912700","494.3784670784","308.7811621371","185.5973049413","183.5871558760","253.8821072593","-70.2949513833","-76.2463343964","5.9513830131","151.4476599103","125.4541636839","-23.0197163349","-187.9370612591","164.9173449242","5.4718107170","17.3692652037","128.5505289738","0.0560550158","0.0000000000"
"50","863","-1124.5847501637","0.0000727471","0.9991879165","4.8682528353","494.4521286437","312.9047589880","181.5473696557","187.7107527269","267.8319516917","-80.1211989648","-86.1009580526","5.9797590877","152.2549102366","139.2080269091","-23.6309854540","-177.5664202180","153.9354347641","5.0409117919","14.2422164452","132.9136042408","0.0581777587","0.0000000000"
"51","625","-1124.6027065544","0.0000714525","0.9992593690","4.8789577520","494.4628335603","312.1987492571","182.2640843032","187.0047429960","262.5599672477","-75.5552242516","-81.4785366817","5.9233124301","153.5008679238","134.8976181273","-25.8385188035","-181.6190853543","155.7805665509","4.8816847185","14.2556291420","134.3633091104","0.0002449528","0.0000000000"
"52","651","-1124.7317742865","0.0000628006","0.9993221696","4.9559030208","494.5397788292","312.4010813659","182.1386974633","187.2070751048","261.2182919598","-74.0112168550","-79.9164393915","5.9052225364","153.0687696304","133.6796849139","-25.5301625845","-184.7254531422","159.1952905578","5.0660602095","16.5268350172","131.4187619239","0.0571124797","0.0000000000"
"53","876","-1124.8748440938","0.0000544289","0.9993765985","5.0411957939","494.6250716023","312.2793044921","182.3457671102","187.0852982310","262.7940369140","-75.7089158551","-81.6251575808","5.9162417256","153.7136629856","134.5470061692","-25.4666322408","-183.3301411118","157.8635088710","4.9538803447","14.4679985779","134.2798718860","0.0119121771","0.0000000000"
"54","482","-1124.8762794912","0.0000543508","0.9994309493","5.0420515232","494.6259273316","315.2680833059","179.3578440257","190.0740770448","270.1535608117","-80.0804590103","-86.0671458455","5.9866868352","154.2153912075","138.4089138877","-22.4707442836","-175.8257424857","153.3549982021","4.8577450345","15.0665053732","134.2906073467","0.0005334531","0.0000000000"
"55","924","-1124.9122577835","0.0000524301","0.9994833795","5.0635004116","494.6473762199","311.0140117036","183.6333645163","185.8200054425","260.7125485556","-74.8925431130","-80.8570861126","5.9645429996","154.1674886726","130.8347392771","-24.2896793941","-185.1350130538","160.8453336597","5.2377274684","16.2810539351","132.5621960678","0.0865112012","0.0000000000"
"56","763","-1124.9515815643","0.0000504084","0.9995337878","5.0869437528","494.6708195612","313.6131280911","181.0576914700","188.4191218301","271.5302136022","-83.1110917722","-89.1956752611","6.0845834890","152.9951186795","140.5805329877","-22.0454380649","-176.7557876052","154.7103495403","4.9332354445","14.5431909773","133.5173098402","0.0013824174","0.0000000000"
"57","332","-1125.0213669893","0.0000470106","0.9995807984","5.1285471667","494.7124229751","312.8403840668","181.8720389083","187.6463778057","268.2325201154","-80.5861423097","-86.7177026377","6.1315603280","151.1644475425","137.8239358155","-20.7558632426","-175.1027988504","154.3469356078","5.1026491476","14.8998009433","131.0547214293","0.1072760224","0.0000000000"
"58","741","-1125.0826698204","0.0000442152","0.9996250136","5.1650935812","494.7489693895","314.3122614915","180.4367078980","189.1182552304","271.4448996762","-82.3266444458","-88.3438283191","6.0171838734","151.1505955627","143.3951493009","-23.1008451873","-176.0652393958","152.9643942084","5.0537088964","15.3649756949","130.7273782688","0.0045327025","0.0000000000"
"59","918","-1125.4749818001","0.0000298671","0.9996548807","5.3989750499","494.9828508583","311.3137615750","183.6690892832","186.1197553140","256.2887467447","-70.1689914308","-76.1575532542","5.9885618235","154.2471976286","124.6261525549","-22.5846034388","-184.7819400981","162.1973366593","5.3627364692","16.0414133576","132.8429193490","0.0001284527","0.0000000000"
"60","943","-1125.5602579050","0.0000274257","0.9996823065","5.4498134176","495.0336892260","312.0879829081","182.9457063179","186.8939766470","263.4995532196","-76.6055765726","-82.5298577115","5.9242811389","154.3833374648","132.1627173655","-23.0465016107","-183.2502823994","160.2037807887","5.2989067514","15.4328998428","133.6309946008","0.0205362697","0.0000000000"
"61","274","-1125.5758918507","0.0000270003","0.9997093068","5.4591337809","495.0430095893","312.2454943259","182.7975152634","187.0514880648","263.7238148394","-76.6723267746","-82.6363948570","5.9640680824","150.8765869881","134.2392062580","-21.3919784066","-178.9369211379","157.5449427313","5.2690793154","16.6031444437","128.9720109432","0.0323522858","0.0000000000"
"62","974","-1125.7461400814","0.0000227735","0.9997320803","5.5606292955","495.1445051039","313.7103342193","181.4341708846","188.5163279582","265.8614102767","-77.3450823185","-83.2583061988","5.9132238803","154.1824335191","136.4143164047","-24.7353396471","-180.5208796258","155.7855399786","5.0390767110","14.6858597326","134.4498903243","0.0076067512","0.0000000000"
"63","357","-1125.7973913244","0.0000216358","0.9997537161","5.5911833356","495.1750591440","312.2859066658","182.8891524782","187.0919004047","262.2234954112","-75.1315950065","-81.0928657003","5.9612706938","154.9352511893","131.9983773613","-24.7101331394","-184.4274625598","159.7173294205","5.2494300601","15.3983493377","134.2595642184","0.0279075732","0.0000000000"
"64","369","-1125.8643305493","0.0000202349","0.9997739510","5.6310899534","495.2149657618","312.3187383738","182.8962273880","187.1247321127","259.9844833892","-72.8597512765","-78.6797453062","5.8199940297","152.3458594206","133.3634205842","-25.7247966156","-184.0150444231","158.2902478075","4.9340620694","14.9197150086","132.4782368318","0.0138455108","0.0000000000"
"65","856","-1125.9897260300","0.0000178502","0.9997918011","5.7058459658","495.2897217742","310.8880138800","184.4017078942","185.6940076189","257.3840145349","-71.6900069160","-77.6179413429","5.9279344269","153.1371885939","128.0352969548","-23.7884710138","-185.0572299974","161.2687589836","5.3239061836","16.3693098582","131.4364573567","0.0075151955","0.0000000000"
"66","411","-1126.1265323046","0.0000155678","0.9998073690","5.7874046592","495.3712804675","313.5596049750","181.8116754925","188.3655987140","265.1612001900","-76.7956014761","-82.7094635784","5.9138621023","154.4048574245","136.2890356176","-25.5326928520","-182.7207198336","157.1880269816","4.9066254698","14.4863942957","134.9892250611","0.0226125979","0.0000000000"
"67","57","-1126.1481166839","0.0000152354","0.9998226044","5.8002724445","495.3841482528","311.4613405380","183.9228077148","186.2673342769","261.9543864642","-75.6870521873","-81.6298631021","5.9428109148","154.8594860117","131.7385842459","-24.6436837934","-186.3572510199","161.7135672265","5.3151742928","15.8844088746","133.6327191054","0.0271837390","0.0000000000"
"68","547","-1126.1984986837","0.0000144868","0.9998370912","5.8303082749","495.4141840833","312.9633785474","182.4508055358","187.7693722864","266.6841595250","-78.9147872386","-84.9160222016","6.0012349630","152.2120886524","139.2441842516","-24.7721133791","-179.7915674208","155.0194540417","4.9472377694","14.3188737319","132.9401177844","0.0058593667","0.0000000000"
"69","305","-1126.2450277565","0.0000138282","0.9998509194","5.8580471370","495.4419229453","312.6629544275","182.7789685178","187.4689481664","261.1538792106","-73.6849310441","-79.5932413236","5.9083102794","152.1879324951","134.2003633690","-25.2344166536","-182.4048512859","157.1704346323","4.9899217674","15.1754723000","132.0219626047","0.0005758229","0.0000000000"
"70","893","-1126.4208662887","0.0000115985","0.9998625179","5.9628753765","495.5467511849","315.0035537941","180.5431973908","189.8095475330","273.8178243865","-84.0082768534","-90.0374129991","6.0291361456","156.2749840786","140.4229537534","-22.8801134455","-177.4284084859","154.5482950404","4.8971686284","13.5548455254","137.8222954936","0.0006744312","0.0000000000"
"71","78","-1126.4405347108","0.0000113726","0.9998738905","5.9746009411","495.5584767495","313.4340771581","182.1243995914","188.2400708970","264.9760628752","-76.7359919782","-82.6741101621","5.9381181839","153.0908939823","136.1350122478","-24.2498433549","-181.8394374253","157.5895940704","5.0139914899","15.6676167989","132.3966016413","0.0126840522","0.0000000000"
"72","337","-1126.4583164858","0.0000111721","0.9998850626","5.9852017585","495.5690775669","314.9627430133","180.6063345535","189.7687367522","271.9581720491","-82.1894352969","-88.2302929144","6.0408576175","155.2520900869","139.9536782851","-23.2475963228","-176.1856299053","152.9380335825","4.7755532847","13.9712873657","136.4979096371","0.0073397994","0.0000000000"
"73","991","-1126.5579467116","0.0000101127","0.9998951753","6.0445975066","495.6284733150","315.5788419812","180.0496313338","190.3848357201","274.5126995653","-84.1278638451","-90.0762252491","5.9483614040","151.9125269092","148.2451817902","-25.6450091341","-178.1333055166","152.4882963824","4.8168120976","15.6263591048","131.4687591278","0.0005965791","0.0000000000"
"74","845","-1126.5635980175","0.0000100557","0.9999052310","6.0479666001","495.6318424085","313.3977513428","182.2340910657","188.2037450817","262.0049675847","-73.8012225030","-79.7202173422","5.9189948391","154.3906401278","133.7680229146","-26.1536954576","-182.6577321588","156.5040367011","4.8907606448","14.3492078782","135.1499705094","0.0007010954","0.0000000000"
"75","896","-1126.7313705422","0.0000085026","0.9999137336","6.1479861930","495.7318620014","313.5626483561","182.1692136452","188.3686420950","263.1221449835","-74.7535028884","-80.6311956910","5.8776928026","152.9041562447","135.6144388045","-25.3964500657","-182.5286231756","157.1321731099","5.0335476849","14.6998385224","133.1516972875","0.0190727499","0.0000000000"
"76","589","-1126.9511217258","0.0000068252","0.9999205588","6.2789934837","495.8628692921","312.1132251541","183.7496441380","186.9192188930","257.2077626622","-70.2885437692","-76.2161569366","5.9276131674","153.9007372143","126.9715921767","-23.6645667288","-182.8254239172","159.1608571883","5.1307401964","15.3537414132","133.4101034672","0.0061521374","0.0000000000"
