" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","37.7599660391"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"12","930","-102.9410960711","0.0246657708","0.6018795075","0.9422470969","38.8585085778","11.1263140630","27.7321945148","-7.6527868762","48.1134812656","-55.7662681418","-57.8632215935","2.0969534517","2.3719704548","45.0910539746","0.6504568362","-5.7966192579","6.4470760941","0.1724495587","0.6751266877","1.5243942084","0.0000000000","0.0000000000"
"13","192","-102.9538267336","0.0243537496","0.6262332571","0.9498366333","38.8660981142","11.0626013359","27.8034967783","-7.7164996033","48.0516454302","-55.7681450335","-57.8711033433","2.1029583099","2.1215158005","45.4278214039","0.5023082258","-5.9408921115","6.4432003373","0.1601163973","0.6288529336","1.3325464696","0.0000000000","0.0000000000"
"14","889","-102.9600485443","0.0242026956","0.6504359526","0.9535458399","38.8698073209","11.1355160813","27.7342912396","-7.6435848579","47.9552492069","-55.5988340648","-57.7386601053","2.1398260405","2.3397076694","44.9389491999","0.6765923375","-5.7633141595","6.4399064970","0.1682198389","0.6728452537","1.4986425769","0.0000000000","0.0000000000"
"15","922","-102.9666856434","0.0240425918","0.6744785444","0.9575026258","38.8737641067","11.0706154227","27.8031486840","-7.7084855165","48.0513084782","-55.7597939947","-57.8536526184","2.0938586237","2.1216085127","45.4275361026","0.5021638630","-5.9405264688","6.4426903317","0.1601055813","0.6288855836","1.3326173478","0.0000000000","0.0000000000"
"16","586","-102.9719638515","0.0239160243","0.6983945687","0.9606492925","38.8769107735","11.1485063800","27.7284043935","-7.6305945592","48.0830712675","-55.7136658267","-57.8435018108","2.1298359841","2.3383490084","45.0687816561","0.6759406029","-5.7725704991","6.4485111020","0.1697435828","0.6706030943","1.4980023313","0.0000000000","0.0000000000"
"17","661","-103.0355127947","0.0224434713","0.7208380401","0.9985347534","38.9147962344","11.1826362253","27.7321600091","-7.5964647138","48.1133478516","-55.7098125654","-57.8278113117","2.1179987463","2.3719358415","45.0907889421","0.6506230680","-5.7969484658","6.4475715339","0.1724639636","0.6751814183","1.5242904596","0.0000000000","0.0000000000"
"18","840","-103.1622539008","0.0197718391","0.7406098791","1.0740929764","38.9903544574","11.2903262640","27.7000281933","-7.4887746751","48.0409582033","-55.5297328784","-57.6778646892","2.1481318108","2.4055359274","44.9309691410","0.7044531349","-5.7552968946","6.4597500295","0.1777030530","0.7239769632","1.5038559112","0.0000000000","0.0000000000"
"19","638","-103.1735713607","0.0195493336","0.7601592127","1.0808400152","38.9971014962","11.2972874453","27.6998140509","-7.4818134939","48.0411318165","-55.5229453103","-57.6543094484","2.1313641380","2.4054422129","44.9311143371","0.7045752665","-5.7554911501","6.4600664166","0.1776474751","0.7238351799","1.5039595579","0.0000000000","0.0000000000"
"20","885","-103.2190717812","0.0186797636","0.7788389763","1.1079656339","39.0242271149","11.2871308359","27.7370962790","-7.4919701033","47.9601656522","-55.4521357555","-57.5731678838","2.1210321283","2.5230574234","44.8240010751","0.6131071537","-5.8443690299","6.4574761836","0.1710549533","0.7282743366","1.6237281335","0.0000000000","0.0000000000"
"21","366","-103.2260727869","0.0185494432","0.7973884195","1.1121393670","39.0284008480","11.2911359720","27.7372648760","-7.4879649672","47.9602855976","-55.4473144031","-57.5787142834","2.1313998803","2.5226752547","44.8241769909","0.6134333520","-5.8446749820","6.4581083339","0.1710647906","0.7282296736","1.6233807905","0.0000000000","0.0000000000"
"22","279","-103.3019146205","0.0171946440","0.8145830634","1.1573533813","39.0736148622","11.3685808609","27.7050340014","-7.4105200783","48.0473291646","-55.4578492429","-57.5961828598","2.1383336169","2.5831707168","44.7909384871","0.6732199607","-5.7884583480","6.4616783087","0.1767197504","0.7871710093","1.6192799572","0.0000000000","0.0000000000"
"23","115","-103.3037862413","0.0171624922","0.8317455556","1.1584691703","39.0747306513","11.2217045363","27.8530261150","-7.5573964029","48.2306926177","-55.7880890206","-57.9037510428","2.1156620223","2.4957052740","45.2566692871","0.4783180565","-6.1609303640","6.6392484205","0.1797106057","0.8907781859","1.4252164825","0.0000000000","0.0000000000"
"24","543","-103.3389391077","0.0165696623","0.8483152179","1.1794259712","39.0956874522","11.2429504798","27.8527369724","-7.5361504594","48.2307337169","-55.7664787006","-57.8877348996","2.1212561990","2.4956378424","45.2566833981","0.4784124763","-6.1609859766","6.6393984529","0.1796804188","0.8907316571","1.4252257665","0.0000000000","0.0000000000"
"25","350","-103.3534462103","0.0163310197","0.8646462376","1.1880745535","39.1043360345","11.3994310802","27.7049049543","-7.3796698590","48.0473572877","-55.4270271466","-57.5432476600","2.1162205134","2.5829756042","44.7909237069","0.6734579765","-5.7886491951","6.4621071716","0.1766929963","0.7870480825","1.6192345253","0.0000000000","0.0000000000"
"26","676","-103.4429720833","0.0149325064","0.8795787440","1.2414464712","39.1577079521","11.2120861628","27.9456217894","-7.5670147764","48.0537065949","-55.6207213713","-57.7241498490","2.1034284777","2.6921847375","44.8142906358","0.5472312215","-6.1761460485","6.7233772701","0.1917003789","1.0356938990","1.4647904596","0.0000000000","0.0000000000"
"27","518","-103.5870048469","0.0129294507","0.8925081948","1.3273133222","39.2435748032","11.2979830532","27.9455917500","-7.4811178860","48.0536687882","-55.5347866742","-57.6395552686","2.1047685944","2.6921916625","44.8142486154","0.5472285103","-6.1760719205","6.7233004308","0.1917009960","1.0355808437","1.4649098228","0.0000000000","0.0000000000"
"28","509","-103.9764801730","0.0087585677","0.9012667624","1.5595036860","39.4757651670","11.4370273440","28.0387378230","-7.3420735951","48.5026236435","-55.8446972386","-57.9247697431","2.0800725045","2.8234858357","44.9897403525","0.6893974553","-6.6671286978","7.3565261531","0.2186256092","1.1176175317","1.4872426948","0.0000000000","0.0000000000"
"29","271","-104.0298825780","0.0083031086","0.9095698711","1.5913401671","39.5076016481","11.4474240961","28.0601775520","-7.3316768431","48.5902871415","-55.9219639845","-58.0123766942","2.0904127096","2.6009077503","45.5199726468","0.4694067444","-6.8666114610","7.3360182054","0.2052212437","0.9620064243","1.4336800822","0.0000000000","0.0000000000"
"30","71","-104.0437274427","0.0081889453","0.9177588164","1.5995939484","39.5158554294","11.6255069955","27.8903484339","-7.1535939437","48.7268538546","-55.8804477983","-57.9600272419","2.0795794436","2.6714269540","45.3711065623","0.6843203383","-6.5111348239","7.1954551621","0.2025710428","0.9149199593","1.5539359519","0.0000000000","0.0000000000"
"31","334","-104.0482506754","0.0081519885","0.9259108049","1.6022905276","39.5185520086","11.5896149819","27.9289370266","-7.1894859572","48.7750807428","-55.9645667001","-58.0374977475","2.0729310474","2.6018549980","45.5812338332","0.5919919117","-6.6162936107","7.2082855224","0.1957984265","0.8318810465","1.5741755250","0.0000000000","0.0000000000"
"32","105","-104.0832492713","0.0078716153","0.9337824202","1.6231553582","39.5394168392","11.6490202731","27.8903965661","-7.1300806660","48.7270827516","-55.8571634176","-57.9369451458","2.0797817282","2.6714468297","45.3712844957","0.6843514262","-6.5112577040","7.1956091302","0.2025730618","0.9148495296","1.5540242383","0.0000000000","0.0000000000"
"33","331","-104.1086140049","0.0076744648","0.9414568849","1.6382768469","39.5545383279","11.4943353031","28.0602030248","-7.2847656360","48.5903108061","-55.8750764421","-57.9623726974","2.0872962553","2.6008718590","45.5200086286","0.4694303185","-6.8667473791","7.3361776976","0.2052123280","0.9619096071","1.4337499239","0.0000000000","0.0000000000"
"34","484","-104.1505273241","0.0073594502","0.9488163352","1.6632639723","39.5795254533","11.5409549018","28.0385705515","-7.2381460374","48.5026241219","-55.7407701593","-57.8185125639","2.0777424046","2.8237375120","44.9897444384","0.6891421716","-6.6666864934","7.3558286650","0.2186509152","1.1178358705","1.4872507262","0.0000000000","0.0000000000"
"35","342","-104.1809125868","0.0071391946","0.9559555298","1.6813785093","39.5976399903","11.6687200014","27.9289199889","-7.1103809378","48.7751587414","-55.8855396791","-57.9587630339","2.0732233548","2.6016486212","45.5813474721","0.5921626481","-6.6163442361","7.2085068842","0.1957955444","0.8318563980","1.5739966787","0.0000000000","0.0000000000"
"36","354","-104.2145928126","0.0069027491","0.9628582788","1.7014573779","39.6177188589","11.5630264002","28.0546924586","-7.2160745389","48.7805040999","-55.9965786388","-58.0465050555","2.0499264167","2.7844059125","45.3957244451","0.6003737422","-6.7517097689","7.3520835111","0.2134533546","1.0430922899","1.5278602681","0.0000000000","0.0000000000"
"37","340","-104.2786405540","0.0064745040","0.9693327829","1.7396402034","39.6559016843","11.6011968850","28.0547047993","-7.1779040541","48.7804714966","-55.9583755507","-58.0295491325","2.0711735818","2.7844425700","45.3956714137","0.6003575129","-6.7516516016","7.3520091146","0.2134212091","1.0430639103","1.5279574506","0.0000000000","0.0000000000"
"38","288","-104.2789276550","0.0064726454","0.9758054283","1.7398113620","39.6560728430","11.4724535245","28.1836193184","-7.3066474146","48.6410147287","-55.9476621433","-58.0316150973","2.0839529540","2.9220527479","45.2693274723","0.4496345085","-7.0450944422","7.4947289507","0.2200951884","1.2050971638","1.4968603957","0.0000000000","0.0000000000"
"39","258","-104.3699560467","0.0059094721","0.9817149004","1.7940790241","39.7103405051","11.5269942157","28.1833462894","-7.2521067235","48.6407787857","-55.8928855092","-57.9627786087","2.0698930995","2.9220575132","45.2691065380","0.4496147345","-7.0446914074","7.4943061419","0.2200966767","1.2050315292","1.4969293073","0.0000000000","0.0000000000"
"40","737","-104.9869717996","0.0031884687","0.9849033691","2.1619203290","40.0781818100","11.7022586422","28.3759231677","-7.0768422969","48.9911268038","-56.0679691007","-58.1093808210","2.0414117203","3.0247788812","45.5105853335","0.4557625891","-7.7275688753","8.1833314644","0.2457396608","1.2760454853","1.5029937351","0.0000000000","0.0000000000"
"41","735","-105.0275814346","0.0030615800","0.9879649491","2.1861302476","40.1023917286","11.7266205993","28.3757711292","-7.0524803398","48.9907998030","-56.0432801428","-58.1002617835","2.0569816407","3.0247145958","45.5101930399","0.4558921673","-7.7268281221","8.1827202894","0.2457557794","1.2760435503","1.5029152661","0.0000000000","0.0000000000"
"42","641","-106.0763162145","0.0010727188","0.9890376679","2.8113460029","40.7276074838","13.0623075348","27.6652999491","-5.7167934044","50.1698747306","-55.8866681350","-57.9907988436","2.1041307086","3.3351863522","46.4249396239","0.4097487545","-6.1209188425","6.5306675970","0.1717101297","0.9579964293","2.2054797932","0.0000000000","0.0000000000"
"43","895","-106.0855123536","0.0010628991","0.9901005670","2.8168283910","40.7330898719","13.0681522195","27.6649376525","-5.7109487197","50.1696997573","-55.8806484770","-57.9754973371","2.0948488601","3.3354028216","46.4247556344","0.4095413013","-6.1206034141","6.5301447154","0.1717088747","0.9580412293","2.2056527176","0.0000000000","0.0000000000"
"44","157","-106.1176495862","0.0010292835","0.9911298506","2.8359873857","40.7522488666","13.1064728603","27.6457760063","-5.6726280788","50.1333970528","-55.8060251316","-57.9218652321","2.1158401005","4.2757128476","45.3389603385","0.5187238667","-6.0836909392","6.6024148058","0.1930183259","1.1278598255","2.9548346962","0.0000000000","0.0000000000"
"45","150","-106.1983237218","0.0009495082","0.9920793587","2.8840822344","40.8003437154","13.1540366405","27.6463070749","-5.6250642986","50.1334441979","-55.7588841580","-57.8868988426","2.1280146846","4.2757889945","45.3389194407","0.5187357627","-6.0838571048","6.6025928675","0.1930357475","1.1274115909","2.9553416561","0.0000000000","0.0000000000"
"46","748","-106.8841050648","0.0004782639","0.9925576227","3.2929189666","41.2091804475","13.4082530586","27.8009273890","-5.3708478806","50.6583890217","-56.0292369023","-58.1112013664","2.0819644641","3.7813923695","46.3544424704","0.5225541819","-6.7538208264","7.2763750082","0.2065389647","1.1363986852","2.4384547196","0.0000000000","0.0000000000"
"47","464","-106.8857145160","0.0004774948","0.9930351175","3.2938784601","41.2101399410","13.3488746771","27.8612652640","-5.4302262621","50.2528781848","-55.6831044468","-57.7804849010","2.0973804541","4.7017139198","44.9921126694","0.5590515956","-6.1518777293","6.7109293249","0.1982643500","1.1627268631","3.3407227066","0.0000000000","0.0000000000"
"48","939","-106.9846879287","0.0004324990","0.9934676164","3.3528826413","41.2691441222","13.4077778708","27.8613662514","-5.3713230683","50.2528728144","-55.6241958827","-57.7112097092","2.0870138265","4.7016619644","44.9922019545","0.5590088955","-6.1518089908","6.7108178864","0.1982974292","1.1631757543","3.3401887808","0.0000000000","0.0000000000"
"49","182","-107.0083388127","0.0004223900","0.9938900064","3.3669823980","41.2832438790","13.4824991151","27.8007447639","-5.2966018241","50.6581926515","-55.9547944756","-58.0367772647","2.0819827892","3.7817590954","46.3542614642","0.5221720918","-6.7533631529","7.2755352447","0.2065667584","1.1366625720","2.4385297651","0.0000000000","0.0000000000"
"50","559","-107.0562528290","0.0004026288","0.9942926352","3.3955469107","41.3118083916","13.4126854030","27.8991229886","-5.3664155361","50.7423384506","-56.1087539867","-58.1886880055","2.0799340188","4.2988664363","45.9403722466","0.5030997677","-6.8227039967","7.3258037644","0.2155125344","1.3534237728","2.7299301291","0.0000000000","0.0000000000"
"51","168","-107.0659766824","0.0003987327","0.9946913679","3.4013439020","41.3176053830","13.4653369251","27.8522684578","-5.3137640140","50.3013687313","-55.6151327454","-57.7141363039","2.0990035585","4.7240162393","45.0036697727","0.5736827194","-6.1450366574","6.7187193768","0.1980486272","1.2008996895","3.3250679225","0.0000000000","0.0000000000"
"52","739","-107.1366519812","0.0003715249","0.9950628928","3.4434778248","41.3597393058","13.4615469568","27.8981923490","-5.3175539824","50.7432391459","-56.0603578387","-58.1313446881","2.0709868494","4.2986746992","45.9414903644","0.5030740823","-6.8231142433","7.3261883256","0.2155358034","1.3548555663","2.7282833295","0.0000000000","0.0000000000"
"53","519","-107.1548585386","0.0003648219","0.9954277147","3.4543318813","41.3705933622","13.5180020870","27.8525912752","-5.2610988521","50.3013977907","-55.5624966428","-57.6964887845","2.1339921417","4.7239631672","45.0036873854","0.5737472381","-6.1452035699","6.7189508080","0.1980614335","1.2009916840","3.3249100497","0.0000000000","0.0000000000"
"54","362","-107.2659085119","0.0003264769","0.9957541916","3.5205356483","41.4367971292","13.7504205384","27.6863765908","-5.0286804008","50.9162962234","-55.9449766242","-58.0285945056","2.0836178814","3.9873189949","46.3352377717","0.5937394568","-6.6274688652","7.2212083219","0.2149043905","1.2745733425","2.4978412619","0.0000000000","0.0000000000"
"55","171","-107.2674732119","0.0003259665","0.9960801581","3.5214684628","41.4377299437","13.7505475208","27.6871824229","-5.0285534184","50.9164587196","-55.9450121379","-58.0025257481","2.0575136102","3.9873250253","46.3352251384","0.5939085560","-6.6278427080","7.2217512639","0.2148961645","1.2744863574","2.4979425034","0.0000000000","0.0000000000"
"56","688","-107.3440906574","0.0003019246","0.9963820827","3.5671448673","41.4834063483","13.1535943618","28.3298119865","-5.6255065774","50.4606870519","-56.0861936293","-58.1526745052","2.0664808759","4.6300934804","45.5641801197","0.2664134518","-7.3627043152","7.6291177670","0.2250029222","1.7017625881","2.7033279701","0.0000000000","0.0000000000"
"57","133","-107.3734619892","0.0002931856","0.9966752683","3.5846549373","41.5009164183","13.1714047402","28.3295116781","-5.6076961990","50.4606923251","-56.0683885241","-58.1430006411","2.0746121169","4.6300056801","45.5641946302","0.2664920149","-7.3627576630","7.6292496779","0.2249760167","1.7019514829","2.7030781805","0.0000000000","0.0000000000"
"58","762","-107.4639633565","0.0002678172","0.9969430854","3.6386084076","41.5548698885","13.6011537814","27.9537161071","-5.1779471578","50.6998614259","-55.8778085837","-57.9631199187","2.0853113350","4.8176327926","45.2144130631","0.6678155703","-6.6604782288","7.3282937990","0.2177288572","1.2182336626","3.3816702728","0.0000000000","0.0000000000"
"59","172","-107.4890164416","0.0002611909","0.9972042763","3.6535441032","41.5698055842","13.5837471576","27.9860584266","-5.1953537815","50.6254509651","-55.8208047466","-57.8937820031","2.0729772564","4.8366121692","45.0968257902","0.6920130057","-6.6550033565","7.3470163622","0.2229274416","1.1668754883","3.4468092393","0.0000000000","0.0000000000"
"60","285","-107.5639872866","0.0002423252","0.9974466015","3.6982388672","41.6145003482","13.6284307035","27.9860696446","-5.1506702356","50.6254710747","-55.7761413104","-57.8397280227","2.0635867124","4.8366771897","45.0968287140","0.6919651710","-6.6549992703","7.3469644413","0.2228953584","1.1666939272","3.4470879041","0.0000000000","0.0000000000"
"61","529","-107.5879205431","0.0002365944","0.9976831959","3.7125069637","41.6287684446","13.6800833661","27.9486850786","-5.0990175731","50.7008031414","-55.7998207145","-57.8669219189","2.0671012044","4.8805828190","45.0945907185","0.7256296039","-6.6197552157","7.3453848196","0.2222705078","1.2601828620","3.3981294492","0.0000000000","0.0000000000"
"62","861","-107.6701240331","0.0002179234","0.9979011193","3.7615135553","41.6777750363","13.7241967205","27.9535783158","-5.0549042187","50.9753368295","-56.0302410482","-58.0767967974","2.0465557492","4.7919766829","45.5730550243","0.6103051223","-6.7308530152","7.3411581375","0.2236623754","1.2261332013","3.3421811062","0.0000000000","0.0000000000"
"63","757","-107.7291266751","0.0002054374","0.9981065567","3.7966886845","41.7129501655","13.7594697007","27.9534804647","-5.0196312384","50.9749868181","-55.9946180566","-58.0458607858","2.0512427292","4.7920860866","45.5726863634","0.6102143681","-6.7306204013","7.3408347694","0.2236821739","1.2264681218","3.3419357909","0.0000000000","0.0000000000"
"64","445","-107.7394094073","0.0002033357","0.9983098924","3.8028188581","41.7190803390","13.7701748059","27.9489055331","-5.0089261333","50.7007433546","-55.7096694879","-57.7680054601","2.0583359722","4.8805525552","45.0944675110","0.7257232884","-6.6196723234","7.3453956118","0.2222929477","1.2600947625","3.3981648450","0.0000000000","0.0000000000"
"65","942","-107.8352151077","0.0001847591","0.9984946515","3.8599345698","41.7761960507","13.7560445462","28.0201515046","-5.0230563930","51.1119882257","-56.1350446187","-58.2292795756","2.0942349568","4.4551511280","46.3198426859","0.3369944119","-7.0220363396","7.3590307515","0.2218824238","1.4541375091","2.7791311951","0.0000000000","0.0000000000"
"66","506","-107.8492442769","0.0001821852","0.9986768366","3.8682982264","41.7845597074","13.8896652792","27.8948944281","-4.8894356599","51.0360384515","-55.9254741114","-57.9869699241","2.0614958127","5.1168687530","45.3215027157","0.5976669828","-6.7068379824","7.3045049652","0.2328174089","1.4100460471","3.4740052971","0.0000000000","0.0000000000"
"67","174","-107.8658118172","0.0001791917","0.9988560283","3.8781751633","41.7944366442","13.8991139555","27.8953226888","-4.8799869837","51.0358158293","-55.9158028130","-57.9749492245","2.0591464115","5.1169253386","45.3211891702","0.5977013205","-6.7066855181","7.3043868386","0.2327431895","1.4090035559","3.4751785932","0.0000000000","0.0000000000"
"68","318","-107.9448993404","0.0001655658","0.9990215941","3.9253241341","41.8415856150","13.8217412614","28.0198443536","-4.9573596777","51.1118310047","-56.0691906825","-58.1276333529","2.0584426704","4.4551084296","46.3196708732","0.3370517019","-7.0217771228","7.3588288248","0.2219049102","1.4544886603","2.7787148591","0.0000000000","0.0000000000"
"69","943","-108.0302961127","0.0001520139","0.9991736079","3.9762344391","41.8924959201","13.6640687059","28.2284272142","-5.1150322333","51.0530382367","-56.1680704700","-58.2052880668","2.0372175968","5.0208527636","45.7874094988","0.2447759743","-7.3525089362","7.5972849104","0.2285658007","1.6304927703","3.1617941926","0.0000000000","0.0000000000"
"70","760","-108.1494281552","0.0001349413","0.9993085492","4.0472564280","41.9635179089","13.7348205532","28.2286973557","-5.0442803859","51.0531351725","-56.0974155585","-58.1318078786","2.0343923201","5.0208885809","45.7875354910","0.2447111006","-7.3529349724","7.5976460731","0.2285694431","1.6309237046","3.1613954332","0.0000000000","0.0000000000"
"71","546","-108.2887204471","0.0001173954","0.9994259446","4.1302971902","42.0465586712","14.1512813522","27.8952773190","-4.6278195869","51.4546577864","-56.0822581053","-58.1099095865","2.0276514812","5.2379651524","45.5520688936","0.6646237404","-7.3947589424","8.0593826828","0.2740032990","1.6866987787","3.2772630747","0.0000000000","0.0000000000"
"72","734","-108.3600176811","0.0001093168","0.9995352614","4.1728018872","42.0890633681","14.1959352833","27.8931280849","-4.5831656559","51.4557434723","-56.0389091282","-58.0750509840","2.0361418558","5.2380171153","45.5531935558","0.6645328012","-7.3961959430","8.0607287442","0.2740832748","1.6895086651","3.2744251755","0.0000000000","0.0000000000"
"73","574","-108.5375111486","0.0000915382","0.9996267996","4.2786167361","42.1948782171","13.8135526017","28.3813256154","-4.9655483375","51.1949012185","-56.1604495560","-58.1782731587","2.0178236027","5.1149194620","45.7781345161","0.3018472404","-7.9498319059","8.2516791463","0.2522750982","1.7295276618","3.1331167020","0.0000000000","0.0000000000"
"74","483","-108.8142544175","0.0000694088","0.9996962084","4.4436005387","42.3598620197","14.0841555260","28.2757064936","-4.6949454131","50.8762442110","-55.5711896242","-57.6302624222","2.0590727981","3.8122310038","46.8514872624","0.2125259449","-7.4152142493","7.6277401942","0.2150506376","1.4706248534","2.1265555128","0.0000000000","0.0000000000"
"75","102","-108.9875800316","0.0000583633","0.9997545717","4.5469306721","42.4631921531","14.1872078783","28.2759842748","-4.5918930609","50.8765738909","-55.4685521709","-57.4905082454","2.0219560745","3.8121527981","46.8516313098","0.2127897830","-7.4158653237","7.6286551068","0.2150173080","1.4703068552","2.1268286350","0.0000000000","0.0000000000"
"76","296","-108.9929248068","0.0000580522","0.9998126239","4.5501170236","42.4663785046","13.8902893360","28.5760891685","-4.8888116031","51.4026702092","-56.2914818123","-58.3167819848","2.0253001725","4.8903999682","46.3387905349","0.1734797061","-8.0614005333","8.2348802394","0.2545215782","1.7880518651","2.8478265250","0.0000000000","0.0000000000"
