" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","291.5111857831"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","21369","-1085.9989567656","0.0091074450","0.1831843748","0.6254361978","473.6433665464","294.1285724746","179.5147940717","171.6172949191","239.3040635858","-67.6867686667","-73.7555797739","6.0688111072","149.5212297153","107.6505641250","-17.8677302545","-175.1237884437","157.2560581892","5.1051940628","12.1934113567","132.2223113100","0.0003129857","0.0000000000"
"12","6405","-1085.9996345917","0.0091012738","0.1922856486","0.6258402919","473.6437706405","294.1383324947","179.5054381458","171.6270549392","239.4398942095","-67.8128392703","-73.9074290064","6.0945897360","149.1389739546","107.8221967197","-17.5212764648","-175.2432007130","157.7219242482","5.1221492412","12.2747032245","131.7419166855","0.0002048034","0.0000000000"
"13","14112","-1086.0141998759","0.0089696719","0.2012553205","0.6345235599","473.6524539085","294.1598327878","179.4926211207","171.6485552323","237.0598058663","-65.4112506340","-71.4657910154","6.0545403813","150.3715284473","104.6779822956","-17.9897048766","-174.7478869617","156.7581820851","5.0817119548","12.1268545908","133.1628473107","0.0001145910","0.0000000000"
"14","23369","-1086.0525020908","0.0086326099","0.2098879305","0.6573578824","473.6752882310","294.1374771336","179.5378110974","171.6261995781","239.5379434052","-67.9117438271","-74.0091790853","6.0974352583","149.3335559216","107.6060106507","-17.4016231671","-175.0618947934","157.6602716262","5.1293898585","12.2692939154","131.9346701750","0.0002019727","0.0000000000"
"15","8985","-1086.0636803170","0.0085366500","0.2184245805","0.6640219154","473.6819522640","294.4220830254","179.2598692386","171.9108054699","237.2942728954","-65.3711834986","-71.4008332739","6.0296497752","150.6708903432","104.5143292547","-17.8909467025","-174.1969919145","156.3060452120","5.0772685478","12.0823952851","133.5107961091","0.0004304013","0.0000000000"
"16","13817","-1086.0785469882","0.0084106772","0.2268352576","0.6728848589","473.6908152075","294.1808684815","179.5099467260","171.6695909260","239.6526141420","-67.9830232160","-74.0297369705","6.0467137545","149.5182858126","107.9853722787","-17.8510439493","-175.1086060209","157.2575620716","5.1071861582","12.1911597598","132.2195823748","0.0003575198","0.0000000000"
"17","18554","-1086.1237095045","0.0080392796","0.2348745372","0.6998090320","473.7177393806","294.2360990340","179.4816403466","171.7248214785","237.1237179999","-65.3980870756","-71.4826436592","6.0845565836","149.9850368169","104.3521079155","-17.2134267325","-175.3124819945","158.0990552620","5.1622284500","12.0413127113","132.7811442214","0.0003514342","0.0000000000"
"18","6457","-1086.1307081898","0.0079832116","0.2428577488","0.7039813817","473.7219117303","295.1968366566","178.5250750737","172.6855591011","238.9861245095","-66.3005654084","-72.3518619500","6.0512965416","149.9851033113","107.2444947867","-18.2434735885","-174.0362677874","155.7927941989","5.1082789894","12.6494594275","132.2272433599","0.0001215346","0.0000000000"
"19","23852","-1086.1347091939","0.0079513346","0.2508090834","0.7063666280","473.7242969766","294.5426014962","179.1816954804","172.0313239407","239.2111717459","-67.1798478052","-73.1795537136","5.9997059084","150.8624080190","106.4150550544","-18.0662913274","-174.0367180657","155.9704267382","5.0748378778","12.0201517574","133.7669863048","0.0004320790","0.0000000000"
"20","15974","-1086.1495658356","0.0078340776","0.2586431610","0.7152235923","473.7331539409","294.3079706737","179.4251832672","171.7966931182","237.5373102355","-65.7406171173","-71.7807596610","6.0401425437","150.3608618201","105.4176019947","-18.2411535792","-175.4382214725","157.1970678932","5.1056472842","11.8842512834","133.3707756287","0.0001876238","0.0000000000"
"21","21429","-1086.1505122699","0.0078266667","0.2664698276","0.7157878204","473.7337181690","294.3351362604","179.3985819086","171.8238587049","237.0890359484","-65.2651772434","-71.3568770072","6.0916997638","150.1689511288","104.6607354196","-17.7406506001","-175.3502970857","157.6096464857","5.1289573605","11.9483959782","133.0912368216","0.0003609685","0.0000000000"
"22","23437","-1086.1645686910","0.0077174214","0.2741872490","0.7241677236","473.7420980722","294.2369537127","179.5051443595","171.7256761572","239.7777917546","-68.0491172336","-74.0973977531","6.0482805195","149.4116887795","108.2668176150","-17.9007146398","-175.2457237865","157.3450091467","5.1015074845","12.1943347387","132.1155159259","0.0003306304","0.0000000000"
"23","23644","-1086.1863705177","0.0075509883","0.2817382373","0.7371651428","473.7550954914","294.6750713796","179.0800241118","172.1637938241","238.6955574441","-66.5337324818","-72.5252585074","5.9915260256","150.9968314412","105.9787812791","-18.2800552762","-174.1198859053","155.8398306292","5.0582803499","12.0093304538","133.9289012860","0.0003193514","0.0000000000"
"24","21104","-1086.2318719768","0.0072151068","0.2889533442","0.7642913807","473.7822217293","294.2591267520","179.5230949773","171.7478491965","237.4535888856","-65.7057396891","-71.7139500671","6.0082103780","150.6027067496","105.2940780397","-18.4431959037","-174.8645643493","156.4213684456","5.0631634798","12.0650402519","133.4742208549","0.0002821630","0.0000000000"
"25","20987","-1086.2355608765","0.0071885401","0.2961418842","0.7664905623","473.7844209109","294.6283124930","179.1561084178","172.1170349375","241.1692755999","-69.0522406624","-75.1011413741","6.0489007117","149.9449857955","109.2867089529","-18.0624191484","-174.5163556306","156.4539364821","5.0887484900","12.1570489805","132.6990085350","0.0001797900","0.0000000000"
"26","11441","-1086.2416376809","0.0071449892","0.3032868734","0.7701133218","473.7880436704","294.3281977885","179.4598458819","171.8169202330","239.4314669438","-67.6145467108","-73.6253005624","6.0107538515","149.3193229706","108.0071859924","-17.8950420192","-175.0681625512","157.1731205320","5.1040830949","12.1907469462","132.0241686593","0.0003242702","0.0000000000"
"27","9379","-1086.2604603532","0.0070117592","0.3102986326","0.7813346825","473.7992650311","294.2905787421","179.5086862890","171.7793011866","239.5710711687","-67.7917699821","-73.8045435381","6.0127735560","149.6906937501","108.2210993632","-18.3407219446","-175.2188220056","156.8781000610","5.0826112133","12.1375491481","132.4702127215","0.0003206672","0.0000000000"
"28","14186","-1086.2624317705","0.0069979497","0.3172965823","0.7825099664","473.8004403150","294.2949590349","179.5054812801","171.7836814794","237.2903237101","-65.5066422307","-71.5805106254","6.0738683947","150.1228091725","104.9103325405","-17.7428180029","-175.4563982678","157.7135802649","5.1383782750","11.9916246417","132.9927167831","0.0000894727","0.0000000000"
"29","6462","-1086.2829170584","0.0068560530","0.3241526354","0.7947225153","473.8126528639","294.3281407594","179.4845121045","171.8168632039","239.3546431970","-67.5377799930","-73.6150278258","6.0772478328","149.1343728790","107.6700211940","-17.4497508760","-175.0166871516","157.5669362756","5.1262987345","12.2671970129","131.7407003512","0.0001767803","0.0000000000"
"30","14316","-1086.2838669354","0.0068495437","0.3310021791","0.7952887958","473.8132191444","294.6516024165","179.1616167278","172.1403248611","241.5141954107","-69.3738705496","-75.4117503745","6.0378798249","149.9619949883","109.6150334714","-18.0628330490","-174.5281856496","156.4653526005","5.0892920884","12.1664841117","132.7060611881","0.0001576000","0.0000000000"
"31","8915","-1086.3275128316","0.0065570194","0.3375591985","0.8213088177","473.8392391663","294.5405011509","179.2987380154","172.0292235954","240.2345723599","-68.2053487645","-74.2570254202","6.0516766556","149.5197070527","108.4545310642","-17.7396657570","-174.7139441247","156.9742783677","5.1092159936","12.2264851539","132.1835672017","0.0004387035","0.0000000000"
"32","21110","-1086.3291131967","0.0065465342","0.3441057327","0.8222628945","473.8401932431","294.5700612954","179.2701319477","172.0587837399","237.9796033084","-65.9208195685","-71.9633717456","6.0425521771","150.3697690893","105.0660289548","-17.4561947357","-174.8014011867","157.3452064510","5.1466529962","11.9961913879","133.2263097043","0.0006150009","0.0000000000"
"33","15988","-1086.3354814050","0.0065049770","0.3506107097","0.8260593779","473.8439897264","294.3516226080","179.4923671184","171.8403450526","239.9933506462","-68.1530055936","-74.1638999283","6.0108943347","149.5772846015","108.7820364627","-18.3659704180","-175.3307671558","156.9647967379","5.0786319664","12.1384555988","132.3598684937","0.0003285425","0.0000000000"
"34","16290","-1086.3511301260","0.0064039747","0.3570146845","0.8353885497","473.8533188982","294.5338132517","179.3195056465","172.0225356962","238.2278804301","-66.2053447339","-72.2363609385","6.0310162046","150.8336526941","105.6173974886","-18.2231697526","-174.3257724660","156.1026027133","5.0737768340","12.1142459415","133.6453702256","0.0002596930","0.0000000000"
"35","21580","-1086.3801290336","0.0062209333","0.3632356178","0.8526765945","473.8706069431","295.2437133308","178.6268936123","172.7324357753","238.6323329301","-65.8998971548","-71.9654930768","6.0655959221","149.8197636426","106.6442001026","-17.8316308152","-173.9941622674","156.1625314522","5.1274052129","12.7298593441","131.9624330445","0.0000660410","0.0000000000"
"36","23690","-1086.3824977377","0.0062062152","0.3694418329","0.8540887257","473.8720190743","294.6751105480","179.1969085263","172.1638329925","239.8806845210","-67.7168515285","-73.6759899630","5.9591384345","151.0704389687","107.3320523670","-18.5218068147","-174.1602204383","155.6384136235","5.0565963202","11.9727483464","134.0406621754","0.0004321267","0.0000000000"
"37","23711","-1086.3943533777","0.0061330710","0.3755749039","0.8611566070","473.8790869556","294.6185853955","179.2605015601","172.1073078400","237.7278051677","-65.6204973277","-71.6179980242","5.9975006965","150.8626138386","105.2197009238","-18.3545095947","-174.3271898363","155.9726802416","5.0574093169","12.0301474688","133.7746332800","0.0004237728","0.0000000000"
"38","4794","-1086.3983923427","0.0061083497","0.3816832536","0.8635644842","473.8814948328","294.8005069372","179.0809878956","172.2892293817","239.3873785557","-67.0981491740","-73.1551910496","6.0570418756","150.6079970893","106.5929175380","-17.8135360716","-174.6485232857","156.8349872141","5.1236534562","11.8736691641","133.6101486687","0.0005258004","0.0000000000"
"39","2808","-1086.4016977331","0.0060881925","0.3877714461","0.8655350321","473.8834653807","294.3355670547","179.5478983260","171.8242894992","237.0654554810","-65.2411659817","-71.3145847473","6.0734187656","149.9839152783","104.3498632673","-17.2683230646","-175.3854626350","158.1171395704","5.1644907953","12.0552022093","132.7641112740","0.0001109998","0.0000000000"
"40","23603","-1086.4225277536","0.0059626870","0.3937341332","0.8779530975","473.8958834460","294.5833530246","179.3125304214","172.0720754691","237.1870092634","-65.1149337943","-71.1540200164","6.0390862221","150.6617532471","104.4817376060","-17.9564815897","-174.2932900351","156.3368084454","5.0746903359","12.0886530156","133.4981481859","0.0002617096","0.0000000000"
"41","21117","-1086.4252889861","0.0059462454","0.3996803785","0.8795992392","473.8975295877","294.5684596656","179.3290699221","172.0571821101","240.3595799498","-68.3023978396","-74.3562721454","6.0538743057","149.7326772446","108.2687973692","-17.6418946641","-174.5858714120","156.9439767479","5.1157274432","12.2375224087","132.3790072676","0.0004201251","0.0000000000"
"42","23904","-1086.4255527438","0.0059446772","0.4056250557","0.8797564814","473.8976868300","295.7371601052","178.1605267248","173.2258825497","240.1338493487","-66.9079667990","-72.9139449209","6.0059781220","150.4849637688","108.2228239851","-18.5739384053","-173.3407573992","154.7668189940","5.0504816513","12.3831691335","133.0511920685","0.0001209155","0.0000000000"
"43","15964","-1086.4403863397","0.0058571471","0.4114822028","0.8885997066","473.9065300552","294.5719861918","179.3345438634","172.0607086363","240.2138407293","-68.1531320930","-74.1910391873","6.0379070943","149.7438826177","108.1198457682","-17.6498876566","-174.5931552254","156.9432675688","5.1150041745","12.2425430360","132.3860166855","0.0003187217","0.0000000000"
"44","16115","-1086.4457211856","0.0058259833","0.4173081861","0.8917801387","473.9097104873","294.7946243546","179.1150861327","172.2833467991","241.1474381107","-68.8640913116","-74.8977530738","6.0336617622","149.7459011494","109.5062513458","-18.1047143844","-174.4927242181","156.3880098337","5.0863996234","12.1579773704","132.5013674153","0.0001567402","0.0000000000"
"45","23191","-1086.4749735299","0.0056580281","0.4229662143","0.9092192729","473.9271496214","294.6295983488","179.2975512727","172.1183207933","240.4456927965","-68.3273720032","-74.3656854433","6.0383134401","149.8955342210","108.6510356838","-18.1008771083","-174.6615458176","156.5606687093","5.0932633903","12.1698685561","132.6320808414","0.0003214332","0.0000000000"
"46","20909","-1086.4925726656","0.0055593229","0.4285255371","0.9197112077","473.9376415563","294.7840607251","179.1535808311","172.2727831696","241.8208520187","-69.5480688491","-75.5522544478","6.0041855987","150.1764581607","110.1105149186","-18.4661210605","-174.5273910596","156.0612699992","5.0719961374","12.0592784459","133.0448647025","0.0003188749","0.0000000000"
"47","23886","-1086.5081470091","0.0054734108","0.4339989479","0.9289960384","473.9469263870","294.6694036354","179.2775227516","172.1581260799","240.0820463208","-67.9239202409","-73.9540869705","6.0301667296","149.5302692321","108.2370723912","-17.6852953026","-174.5414776980","156.8561823955","5.1126288334","12.2366233952","132.1806316365","0.0003853670","0.0000000000"
"48","18895","-1086.5224097492","0.0053958990","0.4393948470","0.9374989412","473.9554292897","294.8224597593","179.1329695304","172.3111822038","242.2404557747","-69.9292735709","-75.9303687323","6.0010951614","150.0610698624","110.6804795815","-18.5010936692","-174.6322651270","156.1311714578","5.0679688330","12.0602330083","132.9325314019","0.0003366191","0.0000000000"
"49","16653","-1086.5446088987","0.0052774344","0.4446722814","0.9507332291","473.9686635777","294.7000890530","179.2685745246","172.1888114975","236.7839324069","-64.5951209093","-70.6185315840","6.0234106747","150.9918655143","103.7199126246","-17.9278457321","-174.2231714745","156.2953257424","5.0677194963","12.1173756894","133.8065601200","0.0002102086","0.0000000000"
"50","8746","-1086.5539736065","0.0052282435","0.4499005249","0.9563161114","473.9742464600","294.6918060849","179.2824403751","172.1805285294","238.0502417514","-65.8697132221","-71.9174213035","6.0477080814","150.4882516167","105.0974898959","-17.5354997611","-174.7900488229","157.2545490618","5.1354315224","11.9714348515","133.3811790891","0.0002061537","0.0000000000"
"51","21174","-1086.5549753707","0.0052230087","0.4551235336","0.9569133251","473.9748436737","294.6669257427","179.3079179310","172.1556481872","240.5987153545","-68.4430671674","-74.4677014986","6.0246343313","149.9137964757","108.7889620097","-18.1040431309","-174.6700784536","156.5660353227","5.0938097501","12.1793324147","132.6403573713","0.0002969397","0.0000000000"
"52","11837","-1086.5828374001","0.0050794936","0.4602030272","0.9735236064","473.9914539550","295.6835585276","178.3078954274","173.1722809721","240.0584050318","-66.8861240596","-72.9161462005","6.0300221409","150.3734194912","107.7881201652","-18.1031346247","-173.3049694129","155.2018347882","5.0798429058","12.5400988077","132.7534460963","0.0000316814","0.0000000000"
"53","16814","-1086.6465947856","0.0047657465","0.4649687737","1.0115333327","474.0294636813","294.9097761856","179.1196874957","172.3984986301","238.8896193117","-66.4911206816","-72.5214824821","6.0303618005","150.6854179695","106.1172674550","-17.9130661128","-174.6510438717","156.7379777589","5.1095805411","11.8749120183","133.7007243142","0.0002010958","0.0000000000"
"54","3990","-1086.6668899114","0.0046700000","0.4696387737","1.0236325142","474.0415628628","294.5218934176","179.5196694451","172.0106158621","240.0364983118","-68.0258824497","-74.0841209139","6.0582384643","149.2739337029","108.8251987288","-18.0626341198","-175.1864654963","157.1238313764","5.0932222220","12.0674093793","132.1129726727","0.0003294290","0.0000000000"
"55","20822","-1086.6699668647","0.0046556527","0.4742944264","1.0254668766","474.0433972252","294.9432253254","179.1001718998","172.4319477699","239.6645000514","-67.2325522816","-73.2327547652","6.0002024837","150.8693795777","107.1673762157","-18.3722557419","-174.7233643639","156.3511086219","5.0882526514","11.8090696553","133.9718751353","0.0001821357","0.0000000000"
"56","23967","-1086.7349381600","0.0043627859","0.4786572122","1.0642002897","474.0821306383","294.7553238198","179.3268068185","172.2440462643","239.7534828561","-67.5094365918","-73.5702247328","6.0607881410","149.8156187169","107.6734068716","-17.7355427324","-174.7190703645","156.9835276321","5.1004126100","12.2438171334","132.4711286635","0.0002603100","0.0000000000"
"57","7179","-1086.7914794197","0.0041229526","0.4827801648","1.0979080364","474.1158383850","294.8039493976","179.3118889874","172.2926718421","239.5104588897","-67.2177870475","-73.2610492548","6.0432622072","149.8156924796","107.4809503837","-17.7861839736","-174.7886669582","157.0024829846","5.0984547379","12.2850939078","132.4319466805","0.0001971535","0.0000000000"
"58","23194","-1086.8200256621","0.0040069218","0.4867870866","1.1149262195","474.1328565681","295.0596115723","179.0732449958","172.5483340168","240.6376538929","-68.0893198761","-74.0590987477","5.9697788717","151.2746424408","107.6832670045","-18.3202555524","-173.6525396032","155.3322840507","5.0652548069","12.0020017872","134.2069084991","0.0004773477","0.0000000000"
"59","16538","-1086.8690888873","0.0038150741","0.4906021607","1.1441758468","474.1621061954","295.9584137564","178.2036924390","173.4471362009","240.7971001990","-67.3499639981","-73.4017064659","6.0517424679","150.5879863242","108.7280279379","-18.5189140631","-173.2213003860","154.7023863230","5.0304402048","12.3510588800","133.2058482252","0.0006390142","0.0000000000"
"60","7162","-1086.8820117556","0.0037660896","0.4943682503","1.1518799690","474.1698103176","294.8284051407","179.3414051768","172.3171275852","237.5478688346","-65.2307412493","-71.2985444396","6.0678031903","150.6776633383","104.3583797788","-17.4881742825","-174.8658934876","157.3777192051","5.1384092208","12.0217336776","133.5173726333","0.0001478066","0.0000000000"
"61","14119","-1086.9308390799","0.0035866187","0.4979548691","1.1809889611","474.1989193097","294.8521756681","179.3467436416","172.3408981126","239.8139722455","-67.4730741330","-73.5070860302","6.0340118973","150.0280618350","107.4569496842","-17.6710392737","-174.6126017448","156.9415624711","5.1056344858","12.2905996295","132.6316989132","0.0001288066","0.0000000000"
"62","13598","-1086.9319333141","0.0035826963","0.5015375653","1.1816413019","474.1995716505","294.8119434047","179.3876282457","172.3006658492","242.4764983631","-70.1758325139","-76.2575053773","6.0816728634","148.9944248443","111.4527771259","-17.9707036071","-175.2361778780","157.2654742708","5.1138671215","12.3588884967","131.5214782281","0.0001909980","0.0000000000"
"63","23147","-1086.9465576935","0.0035306828","0.5050682481","1.1903598002","474.2082901488","294.7302533253","179.4780368235","172.2189757698","240.5561017972","-68.3371260274","-74.3645341617","6.0274081343","149.4347856882","109.5729220778","-18.4516059687","-175.1618070517","156.7102010830","5.0772107266","11.9431292262","132.4140872676","0.0003584678","0.0000000000"
"64","11173","-1087.0039911552","0.0033336167","0.5084018649","1.2245994438","474.2425297924","295.5711511512","178.6713786412","173.0598735957","239.7855642270","-66.7256906313","-72.7201020441","5.9944114128","150.2191790567","108.4893881812","-18.9230030109","-175.0499060024","156.1269029915","5.0305264256","12.0055229782","133.1828553763","0.0002742766","0.0000000000"
"65","7164","-1087.0072680784","0.0033227106","0.5117245755","1.2265530207","474.2444833693","294.9159196362","179.3285637331","172.4046420807","238.9543744901","-66.5497324094","-72.6330820187","6.0833496093","150.7181027800","105.9777063048","-17.7414345947","-174.8023663703","157.0609317756","5.1308767512","11.9694166986","133.6171629582","0.0006463719","0.0000000000"
"66","16127","-1087.0096367633","0.0033148495","0.5150394250","1.2279651405","474.2458954891","294.9246318041","179.3212636850","172.4133542486","238.0755014893","-65.6621472407","-71.7150502563","6.0529030156","150.6230353961","104.9646741195","-17.5122080263","-174.8410233234","157.3288152971","5.1392892949","12.0421825780","133.4414867451","0.0000767781","0.0000000000"
"67","18710","-1087.0129816615","0.0033037802","0.5183432051","1.2299592414","474.2478895900","294.9377988891","179.3100907009","172.4265213336","241.2128856088","-68.7863642752","-74.8567022483","6.0703379732","149.5174645820","109.3099087567","-17.6144877300","-174.4457308643","156.8312431344","5.1154463782","12.0822209280","132.3194205383","0.0003767375","0.0000000000"
"68","4340","-1087.0219686963","0.0032742220","0.5216174271","1.2353169695","474.2532473181","294.9215103748","179.3317369433","172.4102328193","238.8424168998","-66.4321840805","-72.4780459947","6.0458619142","149.8091010587","106.8235536868","-17.7902378457","-174.7217351534","156.9314973077","5.0977147834","12.2607246165","132.4504834682","0.0001781906","0.0000000000"
"69","21375","-1087.0253026786","0.0032633240","0.5248807511","1.2373045628","474.2552349114","294.8985826214","179.3566522900","172.3873050659","237.9861222693","-65.5988172034","-71.6451989375","6.0463817341","150.8018224688","105.0261405030","-17.8418407024","-174.8678445835","157.0260038811","5.1235324510","11.9841370229","133.6938785324","0.0002744625","0.0000000000"
"70","18442","-1087.0392064306","0.0032182655","0.5280990166","1.2455934505","474.2635237991","294.9922705359","179.2712532632","172.4809929804","237.5853673582","-65.1043743778","-71.1589088064","6.0545344285","150.6866088939","104.3795912170","-17.4808327527","-174.8497063860","157.3688736333","5.1362922540","12.0553321946","133.4947218281","0.0002626173","0.0000000000"
"71","21215","-1087.0484233212","0.0031887394","0.5312877559","1.2510882098","474.2690185584","294.8370226192","179.4319959393","172.3257450637","242.7981703152","-70.4724252515","-76.5493210437","6.0768957922","149.2409762590","111.3994105327","-17.8422164765","-175.0406554585","157.1984389820","5.1222987238","12.3388851231","131.7794626821","0.0003297300","0.0000000000"
"72","21344","-1087.0509675459","0.0031806368","0.5344683927","1.2526049798","474.2705353284","296.1022342422","178.1683010861","173.5909566867","241.6363703597","-68.0454136729","-74.0580645498","6.0126508769","150.7833676979","109.8120666726","-18.9590640108","-173.2841521396","154.3250881288","5.0116337494","12.3013042496","133.4698799408","0.0005497580","0.0000000000"
"73","23155","-1087.0562472007","0.0031638884","0.5376322811","1.2557525090","474.2736828576","295.1378754665","179.1358073910","172.6265979110","242.1171058631","-69.4905079521","-75.5301451572","6.0396372051","149.6756391281","110.6025932306","-18.1611264956","-174.5663170064","156.4051905108","5.0878605862","12.0478021567","132.5398109905","0.0001653947","0.0000000000"
"74","6748","-1087.0643549628","0.0031383401","0.5407706212","1.2605860481","474.2785163967","294.8862703141","179.3922460826","172.3749927586","242.8808299297","-70.5058371712","-76.5896647324","6.0838275612","149.0134951820","111.8377272808","-17.9703925331","-175.2471004634","157.2767079303","5.1144852564","12.3676874698","131.5311567388","0.0001657170","0.0000000000"
"75","11307","-1087.0785504814","0.0030941044","0.5438647256","1.2690488760","474.2869792245","295.1048605715","179.1821186530","172.5935830161","241.2776846014","-68.6841015853","-74.6989308297","6.0148292444","150.0896533021","109.1149974366","-17.9269661373","-174.1891793844","156.2622132471","5.0984160388","12.2105452002","132.7803873954","0.0003046677","0.0000000000"
