" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","287.3642549542"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"18","20415","-1191.0520037771","0.0059831692","0.1555038784","0.6755952966","538.7442365914","359.3159144850","179.4283221064","236.8046369295","268.9799664902","-32.1750805890","-38.2126452439","6.0375646549","150.1119939657","137.2496286373","-18.3816561127","-165.4806965977","147.0990404850","4.5548569811","11.3555465471","134.2015904375","0.0000000000","0.0000000000"
"19","26276","-1191.0628501762","0.0059186241","0.1614225025","0.6820615069","538.7507028017","359.7822835262","178.9684192755","237.2710059707","271.8385462386","-34.5675402679","-40.6167109306","6.0491706627","149.2580192034","139.6675293541","-17.0870023189","-163.9122830958","146.8252807769","4.6105843367","11.5059549382","133.1414799286","0.0000000000","0.0000000000"
"20","4655","-1191.0731930714","0.0058577238","0.1672802263","0.6882275473","538.7568688421","359.0233852024","179.7334836397","236.5121076469","268.3172968796","-31.8051892327","-37.8996378650","6.0944486323","149.3417897473","136.9730881965","-17.9975810643","-165.8300277707","147.8324467065","4.5962307312","11.5386217253","133.2069372908","0.0000000000","0.0000000000"
"21","16649","-1191.1285787579","0.0055421107","0.1728223370","0.7212463853","538.7898876801","360.6608298612","178.1290578189","238.1495523057","269.5157638707","-31.3662115651","-37.4312176347","6.0650060697","150.2741494982","138.0158206946","-18.7742063221","-162.6753891997","143.9011828776","4.3856608333","9.8175570577","136.0709316072","0.0000000000","0.0000000000"
"22","18917","-1191.1365530061","0.0054980923","0.1783204293","0.7260003285","538.7946416233","359.7318321253","179.0628094980","237.2205545698","270.5974038756","-33.3768493058","-39.4288657022","6.0520163964","150.3498678091","138.1854997963","-17.9379637299","-164.0409967189","146.1030329890","4.5498999038","10.3921996196","135.4077682857","0.0000000000","0.0000000000"
"23","11668","-1191.1446131783","0.0054539548","0.1837743841","0.7308054964","538.7994467912","359.8456773304","178.9537694609","237.3343997749","269.9210594769","-32.5866597020","-38.6368345103","6.0501748083","150.5961296401","136.8107980334","-17.4858681966","-163.5515893858","146.0657211892","4.5508194171","10.8153778385","135.2299323845","0.0000000000","0.0000000000"
"24","15260","-1191.1580035102","0.0053814113","0.1891557954","0.7387883025","538.8074295974","359.9051591154","178.9022704820","237.3938815599","269.5943735947","-32.2004920348","-38.2408881390","6.0403961042","149.2504890331","139.1332943964","-18.7894098349","-166.3003437206","147.5109338857","4.5870417704","11.6722160066","132.9912312561","0.0000000000","0.0000000000"
"25","16111","-1191.1848329180","0.0052389509","0.1943947462","0.7547829742","538.8234242690","359.5640747368","179.2593495322","237.0527971813","272.1764937958","-35.1236966145","-41.1436409131","6.0199442986","149.5242610734","140.1494283016","-17.4971955792","-163.9001619919","146.4029664127","4.5762438956","11.1425721524","133.8054450253","0.0000000000","0.0000000000"
"26","16725","-1191.1941984345","0.0051901144","0.1995848607","0.7603663386","538.8290076334","359.6047749138","179.2242327196","237.0934973583","270.4481201740","-33.3546228157","-39.4227292970","6.0681064813","149.7677423070","138.6308046115","-17.9504267445","-165.0249935508","147.0745668063","4.5834517795","11.3849811997","133.7993093277","0.0000000000","0.0000000000"
"27","14397","-1191.2052853731","0.0051328897","0.2047177504","0.7669759494","538.8356172442","359.4313821036","179.4042351406","236.9201045481","270.9532758905","-34.0331713424","-40.0495919049","6.0164205625","150.2621529924","138.3929190385","-17.7017961404","-164.1101683255","146.4083721852","4.5559576473","11.1516027943","134.5545925507","0.0000000000","0.0000000000"
"28","23974","-1191.2065612902","0.0051263448","0.2098440952","0.7677366026","538.8363778974","359.2021741559","179.6342037415","236.6908966004","270.4787775584","-33.7873462407","-39.8611698461","6.0738236054","149.4400413842","138.0724898765","-17.0337537023","-164.8980242318","147.8642705295","4.6268571598","11.3060201676","133.5071640569","0.0000000000","0.0000000000"
"29","17178","-1191.2193682950","0.0050611103","0.2149052055","0.7753716514","538.8440129462","359.7700376927","179.0739752535","237.2587601372","271.2027233858","-33.9439632486","-39.9988947415","6.0549314929","149.4399533123","138.7690746186","-17.0063045451","-163.9074474044","146.9011428594","4.6144324702","11.4829910798","133.3425297623","0.0000000000","0.0000000000"
"30","9805","-1191.2204537751","0.0050556195","0.2199608250","0.7760187733","538.8446600681","361.1290423001","177.7156177680","238.6177647446","274.2758311070","-35.6580663624","-41.6904103110","6.0323439486","151.2717093240","144.2806948823","-21.2765730992","-163.7412890435","142.4647159442","4.3957799867","10.9980587036","135.8778706336","0.0000000000","0.0000000000"
"31","4945","-1191.2235702853","0.0050398882","0.2250007131","0.7778767180","538.8465180128","359.1538132949","179.6927047179","236.6425357394","269.3329017641","-32.6903660247","-38.7662704702","6.0759044455","149.4429237141","137.6816415909","-17.7916635409","-165.6954369895","147.9037734485","4.6160636692","11.5916571109","133.2352029340","0.0000000000","0.0000000000"
"32","19735","-1191.2236317933","0.0050395782","0.2300402913","0.7779133868","538.8465546816","359.6985027923","179.1480518893","237.1872252368","270.6064540948","-33.4192288580","-39.5099685347","6.0907396767","149.9749639932","136.9184775199","-16.2869874183","-162.9237156798","146.6367282615","4.6343852166","11.3838424518","133.9567363248","0.0000000000","0.0000000000"
"33","18966","-1191.2386099788","0.0049646569","0.2350049483","0.7868428108","538.8554841056","358.3895231338","180.4659609718","235.8782455783","269.1747539663","-33.2968405291","-39.3362013116","6.0393607826","149.7669368108","137.4560382771","-18.0482211216","-166.1394069680","148.0911858463","4.6219702656","11.4483659227","133.6966006224","0.0000000000","0.0000000000"
"34","23975","-1191.2391076505","0.0049621868","0.2399671350","0.7871395037","538.8557807985","360.1567973101","178.6989834884","237.6455197546","271.8278418120","-34.1823220574","-40.2839378140","6.1016157566","150.5100242345","141.6280716661","-20.3102540886","-164.8454196095","144.5351655209","4.5363891935","11.3035352431","134.6700997979","0.0000000000","0.0000000000"
"35","7395","-1191.2447144926","0.0049344424","0.2449015775","0.7904820896","538.8591233844","359.2915971984","179.5675261861","236.7803196429","270.1343747678","-33.3540551249","-39.4190805759","6.0650254510","149.0804578069","138.0771280121","-17.0232110511","-164.6414350246","147.6182239734","4.6241432021","11.4039588479","133.0523557568","0.0000000000","0.0000000000"
"36","22037","-1191.2458353020","0.0049289150","0.2498304924","0.7911502735","538.8597915683","360.5367991581","178.3229924101","238.0255216027","272.3208810304","-34.2953594277","-40.4910005114","6.1956410837","150.5027740410","142.3164717480","-20.4983647586","-163.2124514172","142.7140866585","4.4013530743","10.2769052091","135.8245157576","0.0000000000","0.0000000000"
"37","17168","-1191.2501788743","0.0049075523","0.2547380447","0.7937397459","538.8623810408","358.4054949784","180.4568860624","235.8942174229","267.7453244227","-31.8514887042","-37.9187817553","6.0672930510","149.5074018842","136.4498280892","-18.2119055507","-167.0712726012","148.8593670505","4.6464863534","11.4315380407","133.4293774900","0.0000000000","0.0000000000"
"38","9817","-1191.2682045895","0.0048198827","0.2595579274","0.8044859912","538.8731272860","360.5658613741","178.3072659120","238.0545838186","272.9984395913","-34.9438557727","-41.0221538532","6.0782980804","150.4903343737","143.2356001699","-20.7274949523","-164.3386207046","143.6111257523","4.4558153308","11.1627540286","134.8717650143","0.0000000000","0.0000000000"
"39","10027","-1191.2885524883","0.0047227993","0.2642807267","0.8166166339","538.8852579287","359.9184628647","178.9667950640","237.4071853092","270.1868923802","-32.7797070710","-38.8311449140","6.0514378430","149.2488638872","139.7135956760","-18.7755671830","-166.2364619400","147.4608947570","4.5847855281","11.6645795896","132.9994987696","0.0000000000","0.0000000000"
"40","24413","-1191.3529314980","0.0044283306","0.2687090573","0.8549969488","538.9236382437","359.1237032808","179.7999349629","236.6124257253","269.2750105957","-32.6625848704","-38.7453229840","6.0827381136","149.2265057709","137.5518832674","-17.5033784426","-165.9319879925","148.4286095500","4.6454422446","11.6392173682","132.9418461581","0.0000000000","0.0000000000"
"41","17255","-1191.3533811778","0.0044263397","0.2731353970","0.8552650308","538.9239063256","359.3469937003","179.5769126253","236.8357161448","272.7439808518","-35.9082647070","-41.9253501350","6.0170854280","149.8268093449","140.6261280373","-17.7089565304","-164.4727799567","146.7638234264","4.5647644734","11.1587435157","134.1033013558","0.0000000000","0.0000000000"
"42","21839","-1191.3569232966","0.0044106889","0.2775460859","0.8573767072","538.9260180021","359.8221689229","179.1038490791","237.3108913674","269.9611660972","-32.6502747298","-38.6785932005","6.0283184707","150.0856249785","136.2677829167","-16.3922417979","-162.7562377288","146.3639959309","4.6120293487","11.2460944348","134.2275011950","0.0000000000","0.0000000000"
"43","16558","-1191.3661028189","0.0043703861","0.2819164720","0.8628491890","538.9314904838","359.7386936622","179.1927968216","237.2274161067","270.6317395374","-33.4043234306","-39.4920759825","6.0877525519","149.1874311541","137.5784856756","-16.1341772923","-163.3476356016","147.2134583093","4.6569235344","11.4332446085","133.0972630112","0.0000000000","0.0000000000"
"44","19253","-1191.3717584719","0.0043457385","0.2862622105","0.8662208740","538.9348621689","359.2860178891","179.6488442798","236.7747403336","270.0880268889","-33.3132865553","-39.4044342565","6.0911477012","149.2593059311","138.0314411686","-17.2027202107","-164.8500190821","147.6472988713","4.6064781879","11.4460127243","133.2068150189","0.0000000000","0.0000000000"
"45","3957","-1191.3739979057","0.0043360174","0.2905982279","0.8675559392","538.9361972341","359.3218584155","179.6143388185","236.8105808600","269.4427818400","-32.6322009800","-38.6915526540","6.0593516740","149.8907693141","137.5295657717","-17.9775532458","-165.6413951832","147.6638419374","4.5931913020","11.4626149348","133.8349630774","0.0000000000","0.0000000000"
"46","19280","-1191.3748602765","0.0043322797","0.2949305076","0.8680700519","538.9367113467","359.7957067771","179.1410045696","237.2844292216","270.0768614574","-32.7924322357","-38.8498605369","6.0574283011","150.0726480809","137.8497775187","-17.8455641421","-164.0774391200","146.2318749779","4.5429303295","10.7613290618","134.7683886896","0.0000000000","0.0000000000"
"47","11878","-1191.3789136946","0.0043147547","0.2992452623","0.8704865454","538.9391278403","359.5824369645","179.3566908757","237.0711594090","269.4250421734","-32.3543148013","-38.4402323334","6.0859175321","149.2778498254","138.1252243666","-17.9780320185","-165.3368314859","147.3587994674","4.5835893683","11.4593692955","133.2348911615","0.0000000000","0.0000000000"
"48","9975","-1191.4049146754","0.0042040128","0.3034492751","0.8859873404","538.9546286353","359.3640135135","179.5906151217","236.8527359580","271.9519763925","-35.0992404344","-41.1324330536","6.0331926191","149.6476588663","140.2028119746","-17.8984944484","-164.4911120887","146.5926176403","4.5454325186","11.2962091322","133.8060172154","0.0000000000","0.0000000000"
"49","24684","-1191.4121137495","0.0041738565","0.3076231316","0.8902791544","538.9589204492","359.3750358042","179.5838846451","236.8637582487","270.9408753752","-34.0771171266","-40.1104154296","6.0332983030","149.3086541037","139.1311920859","-17.4989708143","-164.6892808588","147.1903100445","4.5913491109","11.3888274528","133.3284775399","0.0000000000","0.0000000000"
"50","24449","-1191.4130612088","0.0041699038","0.3117930354","0.8908439936","538.9594852884","359.3964017692","179.5630835193","236.8851242137","270.3776958305","-33.4925716168","-39.5691867839","6.0766151671","149.0873219502","138.5222562473","-17.2318823670","-164.7664454736","147.5345631067","4.6071233877","11.4526856476","133.0275129149","0.0000000000","0.0000000000"
"51","14046","-1191.4366322113","0.0040727643","0.3158657998","0.9048961280","538.9735374229","359.8418700609","179.1316673620","237.3305925054","270.8943614366","-33.5637689312","-39.6387237366","6.0749548054","148.9961341106","138.0726245683","-16.1743972422","-163.2918425604","147.1174453182","4.6523204487","11.4327312347","132.9110824272","0.0000000000","0.0000000000"
"52","20626","-1191.4575506380","0.0039884534","0.3198542532","0.9173668977","538.9860081925","361.1126694248","177.8733387678","238.6013918693","270.5979659689","-31.9965740996","-37.9999598182","6.0033857187","150.7052001667","139.3587571188","-19.4659913166","-162.1533529647","142.6873616481","4.3289168278","9.6312806079","136.7450027310","0.0000000000","0.0000000000"
"53","21454","-1191.4631316526","0.0039662558","0.3238205090","0.9206940862","538.9893353810","359.7813937815","179.2079415995","237.2701162260","270.1192793546","-32.8491631286","-38.9679059890","6.1187428604","149.1867818179","137.0683191240","-16.1358215873","-163.3339790902","147.1981575029","4.6550166373","11.4202907731","133.1114744075","0.0000000000","0.0000000000"
"54","23850","-1191.4752963054","0.0039182999","0.3277388089","0.9279461891","538.9965874840","359.8681173849","179.1284700990","237.3568398294","269.8356599232","-32.4788200938","-38.5390761181","6.0602560243","149.9896111265","138.7306495759","-18.8846007792","-165.4815112794","146.5969105002","4.5491055263","11.4588958219","133.9816097783","0.0000000000","0.0000000000"
"55","24242","-1191.4977046714","0.0038314737","0.3315702826","0.9413052040","539.0099464988","359.3963445998","179.6136018991","236.8850670443","272.6522275322","-35.7671604879","-41.7757459939","6.0085855060","150.4437234914","140.2537149615","-18.0452109207","-164.0662896875","146.0210787667","4.5286657023","11.2434972132","134.6715605759","0.0000000000","0.0000000000"
"56","19007","-1191.5085884150","0.0037899990","0.3353602816","0.9477936776","539.0164349725","359.3442192906","179.6722156818","236.8329417351","270.2142503859","-33.3813086507","-39.4522958474","6.0709871967","149.2432411962","138.1671372960","-17.1961281063","-164.8497916884","147.6536635821","4.6078176783","11.4514977254","133.1839257925","0.0000000000","0.0000000000"
"57","16473","-1191.5106801816","0.0037820795","0.3391423612","0.9490407092","539.0176820040","361.4687897343","177.5488922698","238.9575121788","271.5578563392","-32.6003441604","-38.6524049860","6.0520608256","149.7507980910","141.1538019177","-19.3467436695","-162.7071298359","143.3603861664","4.4118887941","10.5224291093","134.8164801875","0.0000000000","0.0000000000"
"58","4412","-1191.5125879397","0.0037748711","0.3429172323","0.9501780420","539.0188193368","359.8796222684","179.1391970684","237.3683447129","270.2145413000","-32.8461965871","-38.9141323923","6.0679358052","150.0217585561","137.8868468102","-17.6940640663","-164.0104801790","146.3164161127","4.5563195314","10.8411203577","134.6243186671","0.0000000000","0.0000000000"
"59","14380","-1191.5404559345","0.0036711253","0.3465883576","0.9667918797","539.0354331745","359.8881319863","179.1473011882","237.3768544308","270.6788930645","-33.3017446606","-39.3530335636","6.0512889030","150.0259959899","138.3664793447","-17.7135822700","-164.0348914532","146.3213091832","4.5553996254","10.8269223383","134.6436740262","0.0000000000","0.0000000000"
"60","22163","-1191.5773748351","0.0035380628","0.3501264204","0.9888015229","539.0574428177","359.4926129145","179.5648299032","236.9813353590","270.6490912111","-33.6677558520","-39.7136926543","6.0459368023","150.5757182132","137.6988173078","-17.6254443099","-164.7877283504","147.1622840405","4.6212262080","11.0945433447","134.8599486605","0.0000000000","0.0000000000"
"61","24571","-1191.5951514716","0.0034757237","0.3536021440","0.9993992769","539.0680405717","358.5388345584","180.5292060133","236.0275570029","269.9565181238","-33.9289611209","-40.0041277422","6.0751666212","149.6282983071","137.8779544841","-17.5497346674","-166.1927646551","148.6430299878","4.6635633383","11.5314216107","133.4333133580","0.0000000000","0.0000000000"
"62","19611","-1191.6031646152","0.0034479835","0.3570501275","1.0041764081","539.0728177029","359.5518911073","179.5209265957","237.0406135518","270.8477189070","-33.8071053553","-39.8428109067","6.0357055514","150.1546268138","139.0947606893","-18.4016685960","-165.1211000454","146.7194314494","4.5697123770","11.5649276666","134.0199867702","0.0000000000","0.0000000000"
"63","11703","-1191.6086396823","0.0034291571","0.3604792846","1.0074404347","539.0760817295","360.0892416819","178.9868400476","237.5779641264","272.3808722733","-34.8029081469","-40.8370135075","6.0341053606","150.0475579206","139.7471819971","-17.4138676444","-163.4068173137","145.9929496692","4.5756312689","11.0852835957","134.3866430561","0.0000000000","0.0000000000"
"64","14901","-1191.6270330445","0.0033666599","0.3638459446","1.0184058571","539.0870471519","362.0172454823","177.0698016696","239.5059679268","272.7878199022","-33.2818519754","-39.4258563449","6.1440043695","151.6777074848","141.5770242758","-20.4669118583","-162.1930396154","141.7261277571","4.3507517564","10.0585337982","137.2684219301","0.0000000000","0.0000000000"
"65","11689","-1191.6336952124","0.0033443052","0.3671902498","1.0223775880","539.0910188828","358.7445251853","180.3464936975","236.2332476298","269.5613587786","-33.3281111488","-39.3580291705","6.0299180217","149.5438974363","137.7729878987","-17.7555265564","-166.0588543414","148.3033277850","4.6397288034","11.3633732308","133.5407954021","0.0000000000","0.0000000000"
"66","16666","-1191.6362158583","0.0033358860","0.3705261358","1.0238803011","539.0925215960","359.5703124900","179.5222091060","237.0590349345","270.4817988668","-33.4227639323","-39.5000433570","6.0772794246","149.3331540429","139.4109354781","-18.2622906542","-165.5381485574","147.2758579032","4.5848037728","11.6274806524","133.1208696177","0.0000000000","0.0000000000"
"67","12972","-1191.6551924160","0.0032731793","0.3737993151","1.0351934025","539.1038346973","358.5201835800","180.5836511174","236.0089060245","268.8523370399","-32.8434310154","-38.8915026981","6.0480716827","149.5304378921","137.0903232048","-17.7684240570","-166.3834840930","148.6150600360","4.6468651884","11.4896870821","133.3938856216","0.0000000000","0.0000000000"
"68","14106","-1191.6677498148","0.0032323336","0.3770316487","1.0426796456","539.1113209405","359.4088761755","179.7024447650","236.8975986200","269.7142675087","-32.8166688887","-38.8551282671","6.0384593784","149.2632150240","137.6576715479","-17.2066190632","-164.8594158332","147.6527967700","4.6080685754","11.4548417515","133.2003046970","0.0000000000","0.0000000000"
"69","2575","-1191.6691034085","0.0032279613","0.3802596100","1.0434866067","539.1121279015","360.7263781797","178.3857497218","238.2151006242","273.4466881492","-35.2315875250","-41.3116132468","6.0800257219","150.2386810580","143.4492743355","-20.2412672443","-164.6755575271","144.4342902828","4.5426077707","11.4592796308","134.2367936565","0.0000000000","0.0000000000"
"70","19723","-1191.6715292752","0.0032201402","0.3834797502","1.0449328161","539.1135741109","359.9103935920","179.2031805189","237.3991160365","271.7678622492","-34.3687462127","-40.4075158672","6.0387696545","150.1750630262","138.5429495542","-16.9501503312","-163.3396829959","146.3895326647","4.6053689733","11.3920709720","134.1776230809","0.0000000000","0.0000000000"
"71","16603","-1191.6783065150","0.0031983903","0.3866781405","1.0489731484","539.1176144433","359.5434882438","179.5741261995","237.0322106883","270.3494867824","-33.3172760941","-39.3587468268","6.0414707326","149.0757889448","138.5172831528","-17.2435853152","-164.7939371497","147.5503518345","4.6042962155","11.4560279681","133.0154647612","0.0000000000","0.0000000000"
"72","14760","-1191.6827092530","0.0031843396","0.3898624802","1.0515978933","539.1202391881","359.7989666587","179.3212725294","237.2876891032","271.1308608287","-33.8433536321","-39.9251946599","6.0818410277","149.5172030696","138.0617427466","-16.4480849875","-163.1826438974","146.7345589099","4.6284495272","11.2499849622","133.6387685803","0.0000000000","0.0000000000"
"73","17693","-1191.6885058574","0.0031659346","0.3930284148","1.0550536082","539.1236949030","360.1919980964","178.9316968066","237.6807205409","270.3823346360","-32.7016140951","-38.7431694690","6.0415553740","149.0482941330","140.1347984962","-18.8007579932","-166.1233655203","147.3226075271","4.5826261147","11.6739592447","132.7917087737","0.0000000000","0.0000000000"
"74","19802","-1191.6946514424","0.0031465378","0.3961749526","1.0587173720","539.1273586668","359.7147523480","179.4126063189","237.2034747925","270.2914921920","-33.0878048430","-39.1354938939","6.0476890510","150.2138165325","138.5814421068","-18.5037664473","-165.0099399217","146.5061734744","4.5496615282","11.4717262741","134.1924287302","0.0000000000","0.0000000000"
"75","3264","-1191.7016647534","0.0031245473","0.3992994999","1.0628984410","539.1315397359","359.4675497524","179.6639899834","236.9562721969","269.7124494766","-32.7561772796","-38.7962181823","6.0400409027","150.1318804773","137.1086339819","-17.5280649826","-164.5610513307","147.0329863481","4.5769583688","11.3642550498","134.1906670587","0.0000000000","0.0000000000"
