" "
"VeraChem VCPack feprocess run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","301.8428016021"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","869","-1285.4473748625","0.0057623178","0.9499692696","2.5773181040","586.3876052533","377.7982455279","208.5893597254","240.9790815426","332.6685226316","-91.6894410890","-97.9272172435","6.2377761545","149.0690063770","211.2543134793","-27.6547972246","-186.5494512622","158.8946540375","4.7681110518","12.4596200998","131.8412752253","0.0000000000","0.0000000000"
"12","201","-1285.4795683910","0.0055797628","0.9555490323","2.5965106602","586.4067978096","378.2071970321","208.1996007774","241.3880330468","326.6774266311","-85.2893935842","-91.5159350376","6.2265414533","150.7505288331","203.7519553958","-27.8250575978","-186.0066875719","158.1816299741","4.6666166149","12.1279223395","133.9559898787","0.0000000000","0.0000000000"
"13","801","-1285.4945332386","0.0054968841","0.9610459165","2.6054321327","586.4157192820","377.3392269555","209.0764923266","240.5200629701","325.2390039515","-84.7189409813","-90.9082638427","6.1893228613","149.0003517408","202.8493378164","-26.6106856058","-186.3770272894","159.7663416836","4.8248305409","12.1196823444","132.0558388556","0.0000000000","0.0000000000"
"14","606","-1285.8603584609","0.0038127709","0.9648586874","2.8235232049","586.6338103543","379.0856331286","207.5481772257","242.2664691433","333.8238486965","-91.5573795532","-97.7134237147","6.1560441616","147.7783721821","215.0519548297","-29.0064783154","-185.5842774379","156.5777991225","4.6256513288","12.0410066892","131.1117141642","0.0000000000","0.0000000000"
"15","821","-1285.9688982835","0.0034206013","0.9682792887","2.8882305155","586.6985176649","379.1064679210","207.5920497439","242.2873039357","324.6216261580","-82.3343222223","-88.4678377573","6.1335155350","150.9404938579","201.6438543576","-27.9627220576","-185.2970276702","157.3343056127","4.6841423516","11.5502662111","134.7060852953","0.0000000000","0.0000000000"
"16","701","-1286.1782192983","0.0027745688","0.9710538575","3.0130197367","586.8233068861","380.2371953138","206.5861115723","243.4180313285","335.5994651190","-92.1814337906","-98.3802445825","6.1988107919","149.2695056000","214.4112688114","-28.0813092924","-182.7917186502","154.7104093579","4.5922896352","11.6222034765","133.0550124883","0.0000000000","0.0000000000"
"17","914","-1286.2401680701","0.0026079033","0.9736617609","3.0499512363","586.8602383857","375.7016207524","211.1586176333","238.8824567670","324.6116769562","-85.7292201891","-91.8734260367","6.1442058476","149.1949890317","203.4042003229","-27.9875123985","-191.4040515551","163.4165391566","4.7928904061","12.3910847698","132.0110138558","0.0000000000","0.0000000000"
"18","221","-1286.2871079827","0.0024883172","0.9761500781","3.0779350254","586.8882221748","380.4182649356","206.4699572392","243.5991009503","331.5921545954","-87.9930536451","-94.1982448756","6.2051912304","149.3285499563","210.0885771638","-27.8249725246","-183.3396953913","155.5147228667","4.6386001069","11.8477862640","132.8421635853","0.0000000000","0.0000000000"
"19","681","-1286.4860146200","0.0020394905","0.9781895686","3.1965155911","587.0068027405","378.3933928469","208.6134098936","241.5742288616","322.0458357328","-80.4716068712","-86.5696370256","6.0980301544","150.8180770323","199.9674087869","-28.7396500865","-186.6188607613","157.8792106748","4.5659614103","11.2050518914","135.0470637306","0.0000000000","0.0000000000"
"20","924","-1286.5213253271","0.0019687313","0.9801582999","3.2175664906","587.0278536399","378.9782091824","208.0496444575","242.1590451971","323.1503605707","-80.9913153736","-87.1094191621","6.1181037885","150.5429828024","199.9435857360","-27.3362079677","-183.3691558589","156.0329478912","4.4505391300","10.6710252546","135.4214184177","0.0000000000","0.0000000000"
"21","884","-1286.5384142060","0.0019353737","0.9820936736","3.2277542297","587.0380413791","380.3719260391","206.6661153399","243.5527620538","333.1243977290","-89.5716356752","-95.7670575760","6.1954219009","148.0868444194","212.0499042731","-27.0123509635","-183.1262663325","156.1139153690","4.7121019491","11.8000631989","131.5746792714","0.0000000000","0.0000000000"
"22","476","-1286.9646109702","0.0012637755","0.9833574491","3.4818365172","587.2921236665","377.6923273402","209.5997963264","240.8731633548","323.7449512215","-82.8717878667","-89.0128157894","6.1410279227","148.1406045911","204.5803923893","-28.9760457589","-191.4204234384","162.4443776795","4.8376477456","12.4475053468","130.8554514987","0.0000000000","0.0000000000"
"23","391","-1286.9813348307","0.0012428161","0.9846002652","3.4918066462","587.3020937956","379.5172615200","207.7848322756","242.6980975347","334.0125394153","-91.3144418806","-97.4659843645","6.1515424839","148.6650341180","214.0583204447","-28.7108151474","-186.3942330740","157.6834179267","4.6951904828","12.4281414104","131.5417022248","0.0000000000","0.0000000000"
"24","765","-1287.0723790786","0.0011346629","0.9857349281","3.5460837611","587.3563709105","379.8207965302","207.5355743804","243.0016325448","333.0998643015","-90.0982317567","-96.3537834866","6.2555517300","146.8588547190","214.1546812721","-27.9136716896","-185.5420204226","157.6283487330","4.6986259855","12.2428294986","129.9173992349","0.0000000000","0.0000000000"
"25","463","-1287.2503923502","0.0009496349","0.9866845630","3.6522084975","587.4624956469","379.4603983542","208.0020972927","242.6412343689","325.7480297685","-83.0999847904","-89.3094926120","6.2095078217","148.1559630509","204.8025952882","-27.2105285706","-185.8574473004","158.6469187298","4.7079216081","12.2761675504","131.1718738925","0.0000000000","0.0000000000"
"26","703","-1287.2999218437","0.0009037458","0.9875883087","3.6817360961","587.4920232455","378.9425383361","208.5494849094","242.1233743508","325.0427204424","-82.9193460916","-89.1652929250","6.2459468334","148.0729199921","202.5293535049","-25.5595530546","-184.8913681384","159.3318150838","4.8565978286","12.7298610363","130.4864611271","0.0000000000","0.0000000000"
"27","942","-1287.3044710687","0.0008996438","0.9884879525","3.6844481709","587.4947353203","378.4819216032","209.0128137171","241.6627576179","333.6772938640","-92.0145362461","-98.2313840518","6.2168478057","148.8222004493","213.9532282820","-29.0981348673","-188.4501354279","159.3520005606","4.7407479325","12.8257339454","131.2557185714","0.0000000000","0.0000000000"
"28","542","-1287.3595123098","0.0008514643","0.9893394168","3.7172616637","587.5275488131","379.7592992654","207.7682495477","242.9401352800","336.3334040903","-93.3932688103","-99.5377100598","6.1444412495","151.1441652621","215.7616036822","-30.5723648540","-189.1204840767","158.5481192227","4.7248932744","12.4463150696","133.9729569182","0.0000000000","0.0000000000"
"29","185","-1287.3789375799","0.0008350840","0.9901745008","3.7288422703","587.5391294197","380.3508945083","207.1882349114","243.5317305230","337.8104584635","-94.2794208578","-100.4364849486","6.1570640908","148.4054535858","218.6840264148","-29.2790215371","-185.1217083542","155.8426868171","4.6104996564","11.8546181496","131.9403357798","0.0000000000","0.0000000000"
"30","321","-1287.5255511108","0.0007212017","0.9908957025","3.8162476765","587.6265348259","380.6528805152","206.9736543108","243.8337165298","330.7191796801","-86.8854631502","-93.1860549172","6.3005917670","147.4846744346","209.9847000224","-26.7501947769","-182.2772351144","155.5270403374","4.6488589970","11.4761653841","131.3596500535","0.0000000000","0.0000000000"
"31","6","-1287.5317925335","0.0007167144","0.9916124169","3.8199685752","587.6302557246","377.7006103048","209.9296454198","240.8814463195","325.1770735535","-84.2956272341","-90.4438272202","6.1481999861","150.0359603020","203.0635906779","-27.9224774264","-190.5464742208","162.6239967943","4.8401123934","12.2623412830","132.9335066256","0.0000000000","0.0000000000"
"32","886","-1287.8746143899","0.0005086985","0.9921211154","4.0243459163","587.8346330657","378.5784410198","209.2561920458","241.7592770345","322.7632733637","-81.0039963292","-87.1453325062","6.1413361770","151.7626820443","200.2220954099","-29.2215040905","-189.5396388826","160.3181347921","4.6708009168","12.0350887645","135.0567923630","0.0000000000","0.0000000000"
"33","423","-1287.8877701388","0.0005020500","0.9926231654","4.0321888730","587.8424760224","378.6691360062","209.1733400162","241.8499720208","327.5792633686","-85.7292913478","-91.8705797532","6.1412884054","147.8450293281","206.3704696354","-26.6362355948","-185.5178772804","158.8816416856","4.6762740237","12.4127105941","130.7560447103","0.0000000000","0.0000000000"
"34","909","-1287.9019500683","0.0004949812","0.9931181467","4.0406424072","587.8509295566","379.3002549675","208.5506745890","242.4810909822","341.5598300427","-99.0787390605","-105.2049275876","6.1261885271","147.3070161254","224.4729299788","-30.2201160615","-189.1763900466","158.9562739851","4.7254154552","11.8805514006","130.7010492696","0.0000000000","0.0000000000"
"35","142","-1287.9135178679","0.0004892884","0.9936074351","4.0475386890","587.8578258384","378.6375196110","209.2203062274","241.8183556257","333.5943414650","-91.7759858394","-97.9280066161","6.1520207768","148.7504517837","213.9365907520","-29.0927010707","-188.4863158258","159.3936147551","4.7406586049","12.8205643519","131.1892288270","0.0000000000","0.0000000000"
"36","501","-1288.0311238666","0.0004350000","0.9940424351","4.1176509087","587.9279380581","379.3099730599","208.6179649982","242.4908090746","327.1408339911","-84.6500249165","-90.9339269537","6.2839020372","147.6098385958","205.0400631468","-25.5090677515","-184.2321715058","158.7231037543","4.8168572166","13.2874039464","129.5055774328","0.0000000000","0.0000000000"
"37","970","-1288.0983440499","0.0004067204","0.9944491555","4.1577250232","587.9680121726","379.8949902597","208.0730219129","243.0758262744","333.2521485583","-90.1763222839","-96.3735656498","6.1972433659","147.6540768085","213.2352923746","-27.6372206248","-184.2797933928","156.6425727680","4.6330382329","11.8009803379","131.2200582377","0.0000000000","0.0000000000"
"38","446","-1288.1037633130","0.0004045222","0.9948536777","4.1609557816","587.9712429310","376.6243028197","211.3469401113","239.8051388344","323.0922337089","-83.2870948746","-89.4174642760","6.1303694014","148.4225282771","203.1303673809","-28.4606619490","-194.3292902082","165.8686282592","5.0346362927","13.0169743975","130.3709175868","0.0000000000","0.0000000000"
"39","271","-1288.1368766440","0.0003913465","0.9952450241","4.1806966890","587.9909838384","380.0057773196","207.9852065188","243.1866133342","327.5519548889","-84.3655383174","-90.5029002591","6.1373619417","148.0038486747","205.2535487218","-25.7054425076","-185.1535965937","159.4481540860","4.8240847134","13.4446714985","129.7350924628","0.0000000000","0.0000000000"
"40","651","-1288.1463457256","0.0003876583","0.9956326824","4.1863417951","587.9966289444","380.9215859707","207.0750429737","244.1024219854","335.6768057506","-91.5743837653","-97.7487503285","6.1743665633","149.0146150375","214.6334675027","-27.9712767896","-183.9588806478","155.9876038582","4.6437356590","12.2690286489","132.1018507296","0.0000000000","0.0000000000"
"41","170","-1288.2217243066","0.0003595113","0.9959921937","4.2312796357","588.0415667851","381.6279235913","206.4136431938","244.8087596060","336.5789718147","-91.7689783500","-97.9344238651","6.1654455151","149.9212403252","214.4303906287","-27.7726591392","-184.0875885280","156.3149293888","4.6669745511","11.8676556961","133.3866100780","0.0000000000","0.0000000000"
"42","964","-1288.5677840940","0.0002543435","0.9962465372","4.4375873081","588.2478744575","380.7277827732","207.5200916843","243.9086187878","328.1321208362","-84.2235020484","-90.3300585771","6.1065565288","147.8980854674","207.7695740667","-27.5355386980","-185.0352918505","157.4997531525","4.6930368390","12.1013425677","131.1037060608","0.0000000000","0.0000000000"
"43","384","-1288.5770900773","0.0002519876","0.9964985248","4.4431351811","588.2534223304","381.7110939682","206.5423283622","244.8919299829","333.3795835145","-88.4876535316","-94.6742495946","6.1865960630","147.7940459596","213.0089870711","-27.4234495162","-182.8032924557","155.3798429395","4.6208555972","11.7179418487","131.4552485137","0.0000000000","0.0000000000"
"44","388","-1288.7262632360","0.0002170671","0.9967155920","4.5320665400","588.3423536894","378.6723434227","209.6700102667","241.8531794373","326.7427581817","-84.8895787444","-91.0418527070","6.1522739627","148.7475629870","206.7014456119","-28.7062504172","-190.8973891437","162.1911387265","4.9447280616","12.6459299855","131.1569049398","0.0000000000","0.0000000000"
"45","876","-1288.8516082528","0.0001914950","0.9969070870","4.6067924677","588.4170796171","379.8379606247","208.5791189923","243.0187966394","332.3990867593","-89.3802901198","-95.5379076016","6.1576174818","148.8578957692","212.8070675880","-29.2658765980","-188.3027268556","159.0368502576","4.7315617018","12.4009597601","131.7253743074","0.0000000000","0.0000000000"
"46","311","-1288.9337137805","0.0001764004","0.9970834873","4.6557406579","588.4660278073","380.6984468985","207.7675809088","243.8792829132","336.7135668972","-92.8342839840","-98.9527432405","6.1184592565","149.8159255519","216.2235488653","-29.3259075200","-184.6754324979","155.3495249778","4.5616188816","11.3897778507","133.8645288195","0.0000000000","0.0000000000"
"47","205","-1288.9567114273","0.0001723899","0.9972558772","4.6694509795","588.4797381289","380.5110637581","207.9686743708","243.6918997727","326.7428665817","-83.0509668090","-89.2044873516","6.1535205427","148.9175503400","205.8052593963","-27.9799431546","-186.6061760691","158.6262329144","4.5936252153","11.8192963210","132.5046288037","0.0000000000","0.0000000000"
"48","782","-1288.9960679699","0.0001657370","0.9974216141","4.6929138521","588.5032010015","380.9565361940","207.5466648075","244.1373722086","336.3123823160","-92.1750101074","-98.3031524306","6.1281423233","151.6256724572","215.4662885026","-30.7795786438","-189.3639440518","158.5843654080","4.7119849798","12.6113474730","134.3023400043","0.0000000000","0.0000000000"
"49","587","-1289.0628332207","0.0001550328","0.9975766469","4.7327167531","588.5430039025","381.2488528837","207.2941510189","244.4296888983","330.8678025256","-86.4381136272","-92.4769518269","6.0388381997","153.1034592844","209.2083385454","-31.4439953042","-187.4936218032","156.0496264990","4.4977956669","10.9543722418","137.6512913756","0.0000000000","0.0000000000"
"50","363","-1289.2514669042","0.0001283811","0.9977050280","4.8451729748","588.6554601242","380.5983815627","208.0570785615","243.7792175774","328.7467970489","-84.9675794715","-91.1526331119","6.1850536404","148.2355875221","207.2698472713","-26.7586377445","-184.5357550792","157.7771173348","4.6512394569","12.0105315296","131.5738165356","0.0000000000","0.0000000000"
"51","268","-1289.2914303388","0.0001233517","0.9978283797","4.8689976533","588.6792848027","377.9841671843","210.6951176184","241.1650031989","325.0870573347","-83.9172058108","-90.0131632757","6.0959574649","148.8038426637","205.0398130175","-28.7565983465","-192.9443293360","164.1877309895","4.8435718195","13.0883967387","130.8718741055","0.0000000000","0.0000000000"
"52","436","-1289.4092696472","0.0001096398","0.9979380195","4.9392489634","588.7495361128","377.6664417897","211.0830943231","240.8472778044","321.0650342412","-80.2177564368","-86.3701060228","6.1523495860","151.1308147833","198.4636766801","-28.5294572222","-190.6019442313","162.0724870091","4.8710664093","11.9165248081","134.3432235658","0.0000000000","0.0000000000"
"53","434","-1289.4693174105","0.0001032499","0.9980412694","4.9750471541","588.7853343035","377.6052691561","211.1800651474","240.7861051708","329.2000084278","-88.4139032570","-94.5603831186","6.1464798616","149.6545111755","207.8108328944","-28.2653356421","-191.2901160199","163.0247803778","4.7751084810","12.6759372497","132.2034654447","0.0000000000","0.0000000000"
"54","745","-1289.5757766397","0.0000928229","0.9981340923","5.0385140941","588.8488012435","381.3357111226","207.5130901209","244.5165471373","332.3328093145","-87.8162621772","-94.0215480675","6.2052858903","148.1391856624","212.6414003760","-28.4477767238","-187.3679718509","158.9201951271","4.7292133873","12.7112708641","130.6987014110","0.0000000000","0.0000000000"
"55","126","-1289.5935758653","0.0000911853","0.9982252776","5.0491253149","588.8594124643","377.7338785153","211.1255339490","240.9147145300","324.4647936529","-83.5500791229","-89.6590872928","6.1090081700","148.9882014652","203.9502864812","-28.4736942936","-194.6530340205","166.1793397269","5.0546648815","13.3292369663","130.6042996175","0.0000000000","0.0000000000"
"56","995","-1289.6010407580","0.0000905072","0.9983157848","5.0535755998","588.8638627492","380.1096658978","208.7541968513","243.2905019125","329.6986244083","-86.4081224958","-92.5019677252","6.0938452294","151.8280471916","207.4428914425","-29.5723142258","-189.5508548448","159.9785406190","4.7242250979","12.5229812662","134.5808408275","0.0000000000","0.0000000000"
"57","309","-1289.7267272265","0.0000798175","0.9983956023","5.1285050880","588.9387922374","379.9458420501","208.9929501873","243.1266780648","333.3627725449","-90.2360944802","-96.4222649263","6.1861704461","147.8182113804","214.6601196181","-29.1155584536","-188.1747276540","159.0591692003","4.6634973925","12.0565967468","131.0981172411","0.0000000000","0.0000000000"
"58","825","-1289.7783667147","0.0000758004","0.9984714027","5.1592905852","588.9695777346","382.1317607569","206.8378169777","245.3125967716","335.5858720231","-90.2732752515","-96.3738900880","6.1006148365","148.7537160351","216.2267275186","-29.3945715307","-185.8983720538","156.5038005232","4.5861952955","12.1853603057","131.9821604339","0.0000000000","0.0000000000"
"59","60","-1289.7874990522","0.0000751113","0.9985465140","5.1647349372","588.9750220866","379.6275602463","209.3474618402","242.8083962610","332.2421242091","-89.4337279481","-95.5401896723","6.1064617242","152.2162423286","211.1866934933","-31.1608116128","-191.6720649519","160.5112533391","4.7183026874","12.2862168536","135.2117227876","0.0000000000","0.0000000000"
"60","487","-1289.7960252444","0.0000744736","0.9986209876","5.1698179284","588.9801050778","381.2976761117","207.6824289661","244.4785121264","336.0143732153","-91.5358610889","-97.6911403287","6.1552792398","149.2648715883","216.0855071525","-29.3360055256","-185.3994348859","156.0634293603","4.6177754228","11.4495617978","133.1975343677","0.0000000000","0.0000000000"
"61","922","-1289.8063960250","0.0000737052","0.9986946928","5.1760005931","588.9862877424","380.4087597554","208.5775279870","243.5895957701","332.7814893980","-89.1918936279","-95.3007712831","6.1088776552","151.8693743151","210.9716510316","-30.0595359488","-188.6482607765","158.5887248277","4.7591198681","12.2692874311","134.8409670160","0.0000000000","0.0000000000"
"62","270","-1289.8763696161","0.0000687241","0.9987634169","5.2177161845","589.0280033339","380.4616592253","208.5663441086","243.6424952399","323.2690171504","-79.6265219105","-85.6964388945","6.0699169840","151.6385939045","199.3674565584","-27.7370333126","-187.0072426795","159.2702093669","4.6248063350","11.6542598907","135.3595276788","0.0000000000","0.0000000000"
"63","366","-1289.9972851427","0.0000608971","0.9988243140","5.2898014187","589.1000885681","378.9617797030","210.1383088651","242.1426157176","323.8529407188","-81.7103250011","-87.8527798331","6.1424548320","149.8184376274","200.5328769594","-26.4983738680","-189.3392418600","162.8408679920","4.8398829611","12.5532509977","132.4253036686","0.0000000000","0.0000000000"
"64","710","-1290.1578972455","0.0000518613","0.9988761753","5.3855522407","589.1958393900","381.5733100399","207.6225293501","244.7541460546","328.4800246715","-83.7258786170","-89.8591136421","6.1332350252","152.8626595304","204.1662795500","-28.5489144089","-186.7891128554","158.2401984465","4.6737643092","11.8891878537","136.2997073675","0.0000000000","0.0000000000"
"65","691","-1290.2250985942","0.0000484907","0.9989246659","5.4256151267","589.2359022761","381.9463541165","207.2895481596","245.1271901312","336.0828394350","-90.9556493038","-97.1338240840","6.1781747801","148.4798564675","215.2173949729","-27.6144120054","-183.1638693584","155.5494573529","4.6434058494","12.3118077334","131.5246428846","0.0000000000","0.0000000000"
"66","186","-1290.2651431774","0.0000465872","0.9989712532","5.4494881829","589.2597753323","380.9932075967","208.2665677356","244.1740436114","333.7162333982","-89.5421897868","-95.6906023792","6.1484125924","149.2581806146","213.1823407716","-28.7242879879","-186.4882462272","157.7639582393","4.6584388674","12.0312311868","132.5685105603","0.0000000000","0.0000000000"
"67","469","-1290.2944799984","0.0000452404","0.9990164936","5.4669776789","589.2772648282","381.0331686374","208.2440961909","244.2140046520","335.7598675223","-91.5458628702","-97.6556348810","6.1097720108","149.8475199551","215.6359290842","-29.7235815170","-188.4979231259","158.7743416089","4.6742277030","12.1708932152","133.0023990369","0.0000000000","0.0000000000"
"68","369","-1290.3949499116","0.0000409160","0.9990574095","5.5268740167","589.3371611661","380.0243242606","209.3128369055","243.2051602752","335.8787088127","-92.6735485375","-98.8330948866","6.1595463491","149.0427569708","217.0973262389","-30.2613743969","-189.1753686965","158.9139942996","4.7254158670","12.1228759315","132.1944651723","0.0000000000","0.0000000000"
"69","127","-1290.4424964256","0.0000390161","0.9990964256","5.5552194385","589.3655065878","380.6082867916","208.7572197962","243.7891228063","333.8082185473","-90.0190957410","-96.1394963810","6.1204006400","149.0722835648","214.7435604187","-30.0076254361","-189.0667767902","159.0591513540","4.7119747988","12.2955702771","132.0647384888","0.0000000000","0.0000000000"
"70","306","-1290.4458733977","0.0000388845","0.9991353101","5.5572326607","589.3675198101","381.6746438426","207.6928759675","244.8554798573","331.3460355385","-86.4905556812","-92.6096523916","6.1190967104","151.2328351925","209.9009519562","-29.7877516102","-186.6344148593","156.8466632491","4.5648846368","11.7259609537","134.9419896020","0.0000000000","0.0000000000"
"71","409","-1290.4992800345","0.0000368623","0.9991721724","5.5890716646","589.3993588140","379.4658035395","209.9335552745","242.6466395541","333.2402273426","-90.5935877885","-96.7290751482","6.1354873597","148.7942211375","213.8856701098","-29.4396639047","-189.4819286937","160.0422647890","4.7888581424","12.2026450403","131.8027179548","0.0000000000","0.0000000000"
"72","809","-1290.5624356227","0.0000346063","0.9992067787","5.6267226222","589.4370097716","381.7109042087","207.7261055629","244.8917402233","328.2779230009","-83.3861827775","-89.5133753786","6.1271926010","150.8438953358","206.9792532743","-29.5452256092","-186.6534482821","157.1082226728","4.5048505509","11.1380316817","135.2010131032","0.0000000000","0.0000000000"
"73","623","-1290.5686041002","0.0000343934","0.9992411721","5.6304000337","589.4406871831","380.5617007909","208.8789863922","243.7425368055","323.3075839750","-79.5650471695","-85.5967082796","6.0316611101","153.7035522660","198.8299497942","-29.2259180851","-188.7976706568","159.5717525717","4.5756389083","11.4539135954","137.6739997623","0.0000000000","0.0000000000"
"74","148","-1290.6175522681","0.0000327505","0.9992739226","5.6595810682","589.4698682176","381.5382441883","207.9316240292","244.7190802030","333.7943388488","-89.0752586458","-95.2776429563","6.2023843105","148.9639020213","213.7263307196","-28.8958938921","-188.3111609211","159.4152670290","4.7426157265","12.5275842914","131.6937020033","0.0000000000","0.0000000000"
"75","440","-1290.6657401653","0.0000312097","0.9993051323","5.6883088582","589.4985960076","379.3091863059","210.1894097016","242.4900223206","330.2928432359","-87.8028209153","-93.8115455542","6.0087246389","153.0539229964","208.4329868410","-31.1940666015","-191.9982405155","160.8041739140","4.7231684287","12.2078701563","136.1228844115","0.0000000000","0.0000000000"
"76","2","-1290.6675140238","0.0000311544","0.9993362867","5.6893663651","589.4996535145","381.6768143918","207.8228391226","244.8576504065","334.6634926359","-89.8058422294","-95.9480486280","6.1422063985","151.3912171042","212.8281099393","-29.5558344076","-188.3970209480","158.8411865404","4.7417471828","12.2657479626","134.3837219587","0.0000000000","0.0000000000"
