" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","45.1224593979"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","1562","-103.1837386163","0.0224995235","0.4729877617","0.9115997760","34.6139245429","-3.0602007801","37.6741253229","-27.2047591304","24.8477916266","-52.0525507570","-54.5853496335","2.5327988765","3.9586638206","19.8912724255","0.9978553806","-9.0695137077","10.0673690883","0.2286500975","1.4216674731","2.3083462500","0.0000000000","0.0000000000"
"12","1606","-103.3729700641","0.0186204918","0.4916082535","1.0244123620","34.7267371288","-2.7821479339","37.5088850627","-26.9267062842","24.9261809867","-51.8517200175","-54.3658161506","2.5140961331","4.2116322178","19.3858438844","1.3287048845","-8.7139568424","10.0426617269","0.2347663352","1.3997715861","2.5770942965","0.0000000000","0.0000000000"
"13","905","-103.4617141466","0.0170392346","0.5086474881","1.0773182059","34.7796429727","-2.7296168073","37.5092597800","-26.8741751576","24.9127018374","-51.7868769951","-54.3139316583","2.5270546632","4.2130173674","19.3765314789","1.3231529911","-8.7149667379","10.0381197291","0.2343297252","1.3999523313","2.5787353109","0.0000000000","0.0000000000"
"14","989","-103.4828696152","0.0166825478","0.5253300359","1.0899302910","34.7922550579","-2.8504586390","37.6427136969","-26.9950169894","25.1616993344","-52.1567163238","-54.6777225491","2.5210062253","4.2019833276","19.6862115215","1.2735044854","-9.2878072921","10.5613117775","0.2711071911","1.4358040998","2.4950720367","0.0000000000","0.0000000000"
"15","1048","-103.4882915529","0.0165923409","0.5419223768","1.0931626439","34.7954874107","-2.7064749110","37.5019623217","-26.8510332614","25.0864179895","-51.9374512509","-54.4908910897","2.5534398388","4.2505962104","19.5389557476","1.2968660316","-8.7756928197","10.0725588513","0.2379204711","1.4212548413","2.5914208980","0.0000000000","0.0000000000"
"16","39","-103.5249996397","0.0159943112","0.5579166880","1.1150466079","34.8173713748","-2.7166049276","37.5339763024","-26.8611632780","25.1287223063","-51.9898855842","-54.5259059790","2.5360203948","4.2056084913","19.6783379348","1.2447758803","-8.8344895185","10.0792653987","0.2396687838","1.3531545862","2.6127851212","0.0000000000","0.0000000000"
"17","321","-103.5334880558","0.0158591194","0.5737758074","1.1201070785","34.8224318453","-2.6704147023","37.4928465476","-26.8149730527","25.0860172850","-51.9002146960","-54.4127452084","2.5125305124","4.2524025695","19.5249499227","1.3086647928","-8.7880097637","10.0966745565","0.2409095700","1.4226659925","2.5888270069","0.0000000000","0.0000000000"
"18","1040","-103.5541912210","0.0155341609","0.5893099683","1.1324495175","34.8347742843","-2.8014511174","37.6362254017","-26.9460094678","25.2704660211","-52.2164754889","-54.7021933611","2.4857178722","4.1677861428","19.8672156204","1.2354642579","-9.3108451248","10.5463093826","0.2630881138","1.2982125159","2.6064855131","0.0000000000","0.0000000000"
"19","585","-103.5568642185","0.0154926936","0.6048026618","1.1340430569","34.8363678237","-3.0235487565","37.8599165802","-27.1681071069","25.0919803942","-52.2600875011","-54.7383434564","2.4782559554","3.9297226746","20.3831579765","0.7790997430","-9.9766557745","10.7557555176","0.2631943385","1.4073336743","2.2591946619","0.0000000000","0.0000000000"
"20","189","-103.5771366741","0.0151817808","0.6199844426","1.1461287232","34.8484534900","-2.7920025418","37.6404560318","-26.9365608922","25.1469861912","-52.0835470833","-54.5721476943","2.4886006110","4.1809248823","19.6562712348","1.3097900741","-9.1913794951","10.5011695692","0.2588379774","1.4488341792","2.4732527256","0.0000000000","0.0000000000"
"21","277","-103.5862126358","0.0150446149","0.6350290575","1.1515394661","34.8538642329","-2.5669483679","37.4208126008","-26.7115067182","25.4419458973","-52.1534526155","-54.6754114692","2.5219588537","4.3425135307","19.7397330041","1.3596993625","-8.7392613073","10.0989606697","0.2513191731","1.4833467653","2.6078475923","0.0000000000","0.0000000000"
"22","1376","-103.6067669820","0.0147385390","0.6497675965","1.1637931849","34.8661179517","-2.7748560081","37.6409739599","-26.9194143585","25.1210229734","-52.0404373319","-54.5553298546","2.5148925227","4.1803881871","19.6319731526","1.3086616337","-9.1921863810","10.5008480147","0.2586978451","1.4488706643","2.4728196777","0.0000000000","0.0000000000"
"23","586","-103.6237463235","0.0144904009","0.6642579974","1.1739156220","34.8762403888","-2.7526497802","37.6288901690","-26.8972081305","25.3539190264","-52.2511271569","-54.7395258137","2.4883986569","4.2213603809","19.8546683398","1.2778903056","-9.2759535071","10.5538438127","0.2643981525","1.4709347703","2.4860274581","0.0000000000","0.0000000000"
"24","1364","-103.6858854151","0.0136173857","0.6778753831","1.2109605830","34.9132853498","-2.6774688362","37.5907541860","-26.8220271866","25.4735567753","-52.2955839618","-54.7952305513","2.4996465894","4.2858703737","19.8825886354","1.3050977662","-9.2351899069","10.5402876731","0.2757068435","1.4981599503","2.5120035799","0.0000000000","0.0000000000"
"25","1195","-103.7313738141","0.0130118299","0.6908872130","1.2380790350","34.9404038018","-2.6873929217","37.6277967235","-26.8319512721","25.5444919635","-52.3764432356","-54.8704087442","2.4939655086","4.2183858996","20.0547114315","1.2713946324","-9.2714135138","10.5428081462","0.2637231820","1.4688344429","2.4858282747","0.0000000000","0.0000000000"
"26","1501","-103.7442490713","0.0128453731","0.7037325861","1.2457547732","34.9480795401","-2.8703733429","37.8184528830","-27.0149316933","25.2122306945","-52.2271623878","-54.7174777740","2.4903153862","4.1248564955","19.9504423255","1.1369318736","-9.5555548997","10.6924867733","0.2659285388","1.5202802781","2.3386476785","0.0000000000","0.0000000000"
"27","1034","-103.7495542605","0.0127774064","0.7165099925","1.2489175251","34.9512422919","-2.7406554595","37.6918977514","-26.8852138099","25.2662851172","-52.1514989271","-54.6607944935","2.5092955665","3.9665740556","20.2514984964","1.0482125652","-9.4865263155","10.5347388806","0.2518391777","1.3292468193","2.3854880587","0.0000000000","0.0000000000"
"28","1033","-103.7714460646","0.0125007255","0.7290107180","1.2619685854","34.9642933522","-2.8566468464","37.8209401986","-27.0012051968","25.4477419768","-52.4489471736","-54.9403438062","2.4913966326","4.1184955358","20.1942139002","1.1350325407","-9.5866508528","10.7216833936","0.2680329659","1.5232563902","2.3272061797","0.0000000000","0.0000000000"
"29","500","-103.7819735864","0.0123698141","0.7413805322","1.2682446931","34.9705694599","-2.5902741297","37.5608435896","-26.7348324800","25.4488562796","-52.1836887596","-54.6713470654","2.4876583058","4.2703924858","19.8665825972","1.3118811965","-9.2188557812","10.5307369777","0.2717225583","1.3934432596","2.6052266679","0.0000000000","0.0000000000"
"30","305","-103.8225109407","0.0118784022","0.7532589343","1.2924115207","34.9947362875","-2.6039863343","37.5987226217","-26.7485446846","25.2627791827","-52.0113238673","-54.5328099139","2.5214860467","4.2069469119","19.7367204495","1.3191118213","-9.2727340577","10.5918458790","0.2707059281","1.3567532230","2.5794877609","0.0000000000","0.0000000000"
"31","1439","-103.8354725012","0.0117254330","0.7649843674","1.3001387097","35.0024634765","-2.6868763657","37.6893398422","-26.8314347161","25.3755506540","-52.2069853701","-54.7193449830","2.5123596129","3.9610937725","20.3736027403","1.0408541412","-9.5168566124","10.5577107536","0.2536393006","1.3291220019","2.3783324700","0.0000000000","0.0000000000"
"32","1580","-103.8486623548","0.0115717918","0.7765561591","1.3080019983","35.0103267652","-2.8171076899","37.8274344551","-26.9616660403","25.3054829507","-52.2671489910","-54.7587539322","2.4916049412","4.1838794982","19.9973276148","1.1242758377","-9.6868261848","10.8111020225","0.2800708945","1.6090054596","2.2948031441","0.0000000000","0.0000000000"
"33","1302","-103.8903493714","0.0110993148","0.7876554739","1.3328542108","35.0351789776","-2.4594107447","37.4945897223","-26.6039690950","25.4506260658","-52.0545951608","-54.5449694802","2.4903743194","4.3190346567","19.7317626217","1.3998287874","-9.1730144822","10.5728432696","0.2805441768","1.4587404360","2.5797500439","0.0000000000","0.0000000000"
"34","1285","-104.0506120494","0.0094557280","0.7971112020","1.4283967189","35.1307214857","-2.6586376230","37.7893591088","-26.8031959734","25.5205754565","-52.3237714299","-54.8064662781","2.4826948482","4.4550221690","19.9589417109","1.1066115766","-9.7530740364","10.8596856130","0.2650008207","1.6595680541","2.5304532942","0.0000000000","0.0000000000"
"35","1191","-104.0600203310","0.0093671831","0.8064783850","1.4340055783","35.1363303451","-2.5103999008","37.6467302459","-26.6549582511","25.4318925042","-52.0868507553","-54.6102688794","2.5234181241","4.0568029720","20.2663405570","1.1087489752","-9.4507906854","10.5595396605","0.2647820786","1.4072764779","2.3847444155","0.0000000000","0.0000000000"
"36","661","-104.0966882611","0.0090299288","0.8155083139","1.4558656025","35.1581903693","-2.5354669023","37.6936572715","-26.6800252526","25.6397664958","-52.3197917484","-54.8094667260","2.4896749776","3.9846491418","20.6655130171","0.9896043368","-9.5688793627","10.5584836995","0.2561933483","1.3143300956","2.4141256980","0.0000000000","0.0000000000"
"37","1345","-104.0979879962","0.0090181999","0.8245265138","1.4566404550","35.1589652218","-2.6292637430","37.7882289649","-26.7738220934","25.5051159075","-52.2789380009","-54.7620971454","2.4831591445","4.4708540158","19.9794002306","1.0548616612","-9.8238278658","10.8786895270","0.2674877418","1.6318469225","2.5715193515","0.0000000000","0.0000000000"
"38","1340","-104.1547737583","0.0085203634","0.8330468772","1.4904939648","35.1928187317","-2.6533804521","37.8461991837","-26.7979388024","25.6204331331","-52.4183719355","-54.9037707255","2.4853987900","4.1371906038","20.4785418288","1.0047007005","-9.7641261231","10.7688268237","0.2721282388","1.5105286448","2.3545337201","0.0000000000","0.0000000000"
"39","262","-104.1757020018","0.0083439001","0.8413907773","1.5029705869","35.2052953537","-2.7731286059","37.9784239597","-26.9176869563","25.7071557616","-52.6248427179","-55.0912996316","2.4664569137","4.4050909162","20.4491291882","0.8529356572","-10.1905807090","11.0435163662","0.2729556706","1.6934321815","2.4387030641","0.0000000000","0.0000000000"
"40","1365","-104.4006406181","0.0066631486","0.8480539259","1.6370704276","35.3393951944","-2.5325029542","37.8718981486","-26.6770613045","25.6989930154","-52.3760543199","-54.8301817143","2.4541273944","4.6451157845","19.9349733526","1.1189038783","-9.9597283721","11.0786322503","0.2836340498","1.7543474916","2.6071342431","0.0000000000","0.0000000000"
"41","344","-104.4016110545","0.0066566855","0.8547106114","1.6376489649","35.3399737317","-2.3996468468","37.7396205785","-26.5442051972","25.6220974990","-52.1663026962","-54.6306923927","2.4643896965","4.5532844275","19.8899295173","1.1788835542","-9.6724286026","10.8513121567","0.2760880667","1.7488627078","2.5283336531","0.0000000000","0.0000000000"
"42","671","-104.4051209981","0.0066333619","0.8613439733","1.6397414596","35.3420662264","-2.3230448822","37.6651111086","-26.4676032325","25.6872934293","-52.1548966619","-54.6440439706","2.4891473087","4.6820348390","19.6532416986","1.3520168917","-9.4775522436","10.8295691354","0.2741522550","1.5494522910","2.8584302930","0.0000000000","0.0000000000"
"43","1245","-104.4798545197","0.0061556984","0.8674996718","1.6842947404","35.3866195073","-2.6149415405","38.0015610478","-26.7594998908","25.6984374991","-52.4579373899","-54.8851427984","2.4272054085","4.6379920444","19.9164640636","1.1439813911","-10.4336062987","11.5775876898","0.3152707498","1.8520843845","2.4706369101","0.0000000000","0.0000000000"
"44","1043","-104.5054888092","0.0059999068","0.8734995786","1.6995769280","35.4019016948","-2.4323658671","37.8342675620","-26.5769242175","25.5285777510","-52.1055019685","-54.5782130985","2.4727111300","4.6646404971","19.6022224564","1.2617147975","-9.7174734421","10.9791882396","0.2777550818","1.7980231187","2.5888622966","0.0000000000","0.0000000000"
"45","108","-104.5129709281","0.0059551823","0.8794547609","1.7040374825","35.4063622494","-2.5786128177","37.9849750671","-26.7231711681","25.6986615658","-52.4218327339","-54.8522375189","2.4304047850","4.3906193180","20.4759411407","0.8321011072","-10.7229619870","11.5550630942","0.2981829818","1.5861029295","2.5063334067","0.0000000000","0.0000000000"
"46","1318","-104.5363982821","0.0058172897","0.8852720506","1.7180039792","35.4203287460","-2.5518752167","37.9722039628","-26.6964335671","25.7271581410","-52.4235917081","-54.8849891929","2.4613974848","4.6310471229","19.8681315199","1.2279794981","-10.2517416566","11.4797211547","0.3040412359","1.8509061534","2.4760997336","0.0000000000","0.0000000000"
"47","1600","-104.5691396625","0.0056299079","0.8909019585","1.7375231439","35.4398479107","-2.3963767432","37.8362246540","-26.5409350936","25.4935603692","-52.0344954628","-54.5067934204","2.4722979576","4.6625294856","19.5695038461","1.2615270375","-9.7576099841","11.0191370216","0.2807353904","1.8057996670","2.5759944282","0.0000000000","0.0000000000"
"48","1363","-104.5826594097","0.0055543052","0.8964562637","1.7455831026","35.4479078694","-2.3312803098","37.7791881791","-26.4758386601","25.7251098531","-52.2009485133","-54.6689827594","2.4680342462","4.6767724993","19.6690473689","1.3792899849","-9.9336456383","11.3129356232","0.3054074053","1.6290295852","2.7423355088","0.0000000000","0.0000000000"
"49","1054","-104.6212716247","0.0053439289","0.9018001926","1.7686022353","35.4709270021","-2.0986684976","37.5695954998","-26.2432268480","25.9741643375","-52.2173911855","-54.7092013005","2.4918101150","4.8116206350","19.6997351156","1.4628085868","-9.3907544837","10.8535630705","0.2854133725","1.6707008311","2.8555064315","0.0000000000","0.0000000000"
"50","1039","-104.6587415023","0.0051473975","0.9069475901","1.7909403501","35.4932651169","-2.1039541325","37.5972192494","-26.2485124829","25.8210974714","-52.0696099543","-54.5819176083","2.5123076540","4.7789725697","19.6140961258","1.4280287759","-9.3898167577","10.8178455335","0.2825797504","1.6398821463","2.8565106729","0.0000000000","0.0000000000"
"51","201","-104.7452472290","0.0047208342","0.9116684243","1.8425117714","35.5448365382","-2.2568592578","37.8016957961","-26.4014176082","26.1111622069","-52.5125798151","-54.9974588444","2.4848790293","4.7891594146","20.0486584223","1.2733443701","-9.8029161016","11.0762604717","0.2954269190","1.9404084464","2.5533240492","0.0000000000","0.0000000000"
"52","113","-104.7461848191","0.0047164101","0.9163848343","1.8430707269","35.5453954937","-1.9067125134","37.4521080072","-26.0512708638","26.1445470102","-52.1958178740","-54.7038840061","2.5080661321","4.9326882705","19.6706580486","1.5412006911","-9.2875596078","10.8287602989","0.2955227439","1.7722109396","2.8649545870","0.0000000000","0.0000000000"
"53","337","-104.7585060864","0.0046586544","0.9210434888","1.8504161975","35.5527409643","-2.4181809588","37.9709219231","-26.5627393091","25.9975082976","-52.5602476068","-55.0000704065","2.4398227998","4.6271515719","20.1449062082","1.2254505175","-10.2410723531","11.4665228706","0.3030864850","1.8466272506","2.4774378364","0.0000000000","0.0000000000"
"54","1500","-104.8181702050","0.0043888294","0.9254323182","1.8859856739","35.5883104407","-2.6092940559","38.1976044966","-26.7538524062","25.5067351666","-52.2597689791","-54.6876061508","2.4278371716","4.3863646707","20.4178437647","0.7025267311","-10.9632445497","11.6657712808","0.3066628899","1.7481683542","2.3315334267","0.0000000000","0.0000000000"
"55","670","-104.8250200606","0.0043588693","0.9297911875","1.8900692971","35.5923940639","-2.1427005824","37.7350946463","-26.2872589327","25.9952837893","-52.2825427220","-54.7487805963","2.4662378742","4.7561206869","19.8292560806","1.4099070218","-9.8849402541","11.2948472759","0.3097546915","1.6871717186","2.7591942768","0.0000000000","0.0000000000"
"56","821","-104.8377369518","0.0043037890","0.9340949765","1.8976506235","35.5999753903","-2.5553117437","38.1552871340","-26.6998700940","25.6958897764","-52.3957598704","-54.8633775210","2.4676176506","4.5987103326","20.0063535214","1.0908259224","-10.5679532774","11.6587791998","0.3191667634","1.8951110725","2.3844324967","0.0000000000","0.0000000000"
"57","707","-104.8653095068","0.0041867436","0.9382817200","1.9140883312","35.6164130980","-2.3215161798","37.9379292778","-26.4660745302","25.8167543108","-52.2828288409","-54.7292585946","2.4464297537","4.5033149387","20.3421755610","0.9712638111","-10.5328606984","11.5041245096","0.3067646794","1.7153628172","2.4811874420","0.0000000000","0.0000000000"
"58","603","-104.9001753674","0.0040432846","0.9423250046","1.9348740301","35.6371987970","-2.0582517912","37.6954505882","-26.2028101416","25.8941126065","-52.0969227481","-54.6002535644","2.5033308163","4.7796065587","19.6590732667","1.4554327811","-9.8428771067","11.2983098879","0.3148783735","1.7251216654","2.7396065198","0.0000000000","0.0000000000"
"59","1591","-104.9607344919","0.0038056936","0.9461306982","1.9709770750","35.6733018418","-2.4971140439","38.1704158857","-26.6416723943","26.0157118818","-52.6573842760","-55.1007251223","2.4433408463","4.5515113523","20.4958138093","0.9683867201","-10.6579261635","11.6263128836","0.3114487581","1.8115514394","2.4285111548","0.0000000000","0.0000000000"
"60","513","-104.9646561702","0.0037907981","0.9499214963","1.9733150303","35.6756397971","-1.9543756092","37.6300154063","-26.0989339596","26.1886876411","-52.2876216007","-54.7976832351","2.5100616345","4.8713476804","19.8308063245","1.4865336362","-9.7866677597","11.2732013959","0.3198713119","1.7892851626","2.7621912060","0.0000000000","0.0000000000"
"61","1630","-104.9884019604","0.0037018429","0.9536233393","1.9874713665","35.6897961333","-2.3062289694","37.9960251028","-26.4507873198","25.8121278651","-52.2629151849","-54.7306307665","2.4677155816","4.4686761602","20.2626403228","1.0808113821","-10.3950216151","11.4758329972","0.3049426878","1.8046066056","2.3591268668","0.0000000000","0.0000000000"
"62","1329","-105.0175805970","0.0035953889","0.9572187281","2.0048665589","35.7071913258","-2.5055849035","38.2127762292","-26.6501432538","25.9048049532","-52.5549482070","-54.9674672487","2.4125190417","4.8926644490","20.1294304437","0.8827100605","-10.9629993126","11.8457093730","0.3074617989","2.0024942658","2.5827083843","0.0000000000","0.0000000000"
"63","295","-105.0601419362","0.0034455750","0.9606643032","2.0302400093","35.7325647761","-2.3748457403","38.1074105164","-26.5194040907","26.2725613066","-52.7919653973","-55.2081006599","2.4161352627","4.8661505116","20.5037538015","0.9026569935","-10.9483026928","11.8509596863","0.3079453004","1.8737257086","2.6844795027","0.0000000000","0.0000000000"
"64","702","-105.0980643061","0.0033173572","0.9639816604","2.0528478827","35.7551726495","-2.2061958793","37.9613685288","-26.3507542297","26.3857350014","-52.7364892311","-55.1814883117","2.4449990807","4.7260789142","20.4827521722","1.1769039150","-10.3492371295","11.5261410444","0.3193113697","1.9327650267","2.4740025178","0.0000000000","0.0000000000"
"65","1568","-105.2890828297","0.0027405261","0.9667221865","2.1667258552","35.8690506220","-2.1923839017","38.0614345237","-26.3369422520","26.3912305275","-52.7281727795","-55.1646407741","2.4364679945","4.9745573505","20.3727924110","1.0438807660","-10.7515770640","11.7954578300","0.3163397079","1.9963924115","2.6618252311","0.0000000000","0.0000000000"
"66","574","-105.3053421729","0.0026963273","0.9694185138","2.1764190567","35.8787438235","-2.4244092566","38.3031530801","-26.5689676069","26.2050471090","-52.7740147160","-55.1951222894","2.4211075734","4.8711092753","20.5484124627","0.7855253711","-11.1587551305","11.9442805016","0.3161327460","2.0378839078","2.5170926215","0.0000000000","0.0000000000"
"67","2","-105.3216728838","0.0026526519","0.9720711657","2.1861548049","35.8884795717","-2.3060738055","38.1945533772","-26.4506321559","26.0604171620","-52.5110493178","-54.9266779745","2.4156286566","5.0620010487","19.9180051099","1.0804110034","-10.8564955120","11.9369065154","0.3231627920","2.0566879093","2.6821503474","0.0000000000","0.0000000000"
"68","320","-105.3998976887","0.0024530571","0.9745242228","2.2327894560","35.9351142228","-2.1512253144","38.0863395372","-26.2957836648","26.0489304858","-52.3447141506","-54.7807915753","2.4360774247","4.9644585690","19.9340439053","1.1504280115","-10.6157419160","11.7661699275","0.3161009789","2.1463055539","2.5020520362","0.0000000000","0.0000000000"
"69","187","-105.4752902608","0.0022749145","0.9767991374","2.2777356376","35.9800604044","-2.3491415913","38.3292019957","-26.4936999416","26.0824054877","-52.5761054293","-54.9684969554","2.3923915260","5.0534934151","19.9312761162","1.0976359564","-11.3425358670","12.4401718234","0.3546178234","2.1469050760","2.5519705157","0.0000000000","0.0000000000"
"70","17","-105.6691747286","0.0018739678","0.9786731052","2.3933221770","36.0956469438","-2.0428286239","38.1384755677","-26.1873869742","26.4665609605","-52.6539479347","-55.0843646054","2.4304166707","5.1993126523","20.0305434022","1.2367049059","-10.6930291422","11.9297340482","0.3342758483","2.2215630683","2.6434737357","0.0000000000","0.0000000000"
"71","197","-105.7395875978","0.0017465548","0.9804196600","2.4352996493","36.1376244161","-2.3529664228","38.4905908390","-26.4975247732","25.9279143709","-52.4254391441","-54.8305727878","2.4051336437","4.8057878652","20.4069144577","0.7152120481","-11.7811085976","12.4963206457","0.3470823241","2.0529088458","2.4057966953","0.0000000000","0.0000000000"
"72","1503","-105.7845626970","0.0016697435","0.9820894035","2.4621120915","36.1644368583","-1.8275185109","37.9919553692","-25.9720768613","26.2803111830","-52.2523880443","-54.6767763963","2.4243883520","4.3875102427","21.0605074838","0.8322934565","-10.6439032246","11.4761966811","0.2957894891","1.6805945772","2.4111261764","0.0000000000","0.0000000000"
"73","96","-106.2908523393","0.0010064008","0.9830958043","2.7639427041","36.4662674709","-2.1297101449","38.5959776158","-26.2742684953","26.5960295968","-52.8702980921","-55.2711231756","2.4008250835","5.2918451263","20.5080534235","0.7961310469","-11.9803393970","12.7764704440","0.3565953510","2.3460097363","2.5892400390","0.0000000000","0.0000000000"
"74","327","-106.3245160603","0.0009730855","0.9840688899","2.7840117331","36.4863364999","-1.8092139931","38.2955504930","-25.9537723435","26.7750133680","-52.7287857114","-55.1423439193","2.4135582078","5.1357437436","20.5107124250","1.1285571994","-11.2625401967","12.3910973960","0.3580858807","2.2217176383","2.5559402246","0.0000000000","0.0000000000"
"75","265","-106.5001190208","0.0008163711","0.9848852609","2.8886995337","36.5910243006","-0.7963887037","37.3874130043","-24.9409470541","27.1997978464","-52.1407449005","-54.6451647757","2.5044198752","4.9574449119","21.1961960493","1.0461568851","-9.0339861364","10.0801430215","0.2436313264","1.5958061149","3.1180074707","0.0000000000","0.0000000000"
"76","347","-106.7284486439","0.0006497186","0.9855349796","3.0248209636","36.7271457304","-0.9985870544","37.7257327848","-25.1431454048","27.2733264963","-52.4164719011","-54.8847382024","2.4682663013","5.6656099884","20.7825388172","0.8251776907","-9.9445979089","10.7697755996","0.2734112791","1.7890615017","3.6031372076","0.0000000000","0.0000000000"
