" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","294.4803082432"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","15191","-1229.8264131555","0.0080624970","0.1275071486","0.5366416182","557.6177434032","359.9090516416","197.7086917616","228.4553450675","298.1419406153","-69.6865955478","-75.6846773363","5.9980817885","146.7462025515","176.9126185100","-25.5168804463","-175.4823221136","149.9654416673","4.3498603070","9.7915186159","132.6048236286","0.0000000000","0.0000000000"
"12","23085","-1229.8861360811","0.0075950779","0.1351022264","0.5722461530","557.6533479381","360.4007100266","197.2526379115","228.9470034525","303.6712731591","-74.7277410567","-80.7092631728","5.9815221161","146.1321358908","183.0259387927","-25.4868015244","-175.5728802902","150.0860787658","4.3871541361","10.2570942484","131.4878875063","0.0000000000","0.0000000000"
"13","17970","-1229.9049657210","0.0074534033","0.1425556297","0.5834716676","557.6645734526","359.8545262278","197.8100472248","228.4008196537","299.6908833021","-71.2900636485","-77.2755317642","5.9854681157","145.7770020072","179.3413454418","-25.4274641469","-176.0856528754","150.6581887285","4.3705518449","9.8720278625","131.5344222998","0.0000000000","0.0000000000"
"14","17217","-1229.9049696312","0.0074533742","0.1500090039","0.5834739987","557.6645757837","357.6148426349","200.0497331488","226.1611360608","292.6233117964","-66.4477003538","-72.4567017282","6.0090013745","146.3126111610","170.6325376497","-24.3218370143","-178.5908912863","154.2690542720","4.3905614730","10.2532769974","131.6687726906","0.0000000000","0.0000000000"
"15","15886","-1229.9185448546","0.0073528766","0.1573618805","0.5915670302","557.6726688152","358.9337512385","198.7389175767","227.4800446643","303.5175698883","-76.0375252239","-82.1091192924","6.0715940685","144.6080933410","183.7239699333","-24.8144933860","-175.4106474171","150.5961540311","4.3698867780","10.0636309176","130.1745756454","0.0000000000","0.0000000000"
"16","19163","-1229.9189501092","0.0073498975","0.1647117780","0.5918086275","557.6729104125","360.9823577974","196.6905526151","229.5286512233","310.1210295376","-80.5913867940","-86.6727554680","6.0813686740","145.5543440013","189.5041295954","-24.9374440591","-174.2734081659","149.3359641068","4.3850683336","10.3355024908","130.8337731769","0.0000000000","0.0000000000"
"17","5564","-1229.9662303223","0.0070104798","0.1717222578","0.6199952908","557.7010970759","358.1514595705","199.5496375053","226.6977529964","292.6892342365","-65.9799178155","-71.9164820059","5.9365641904","146.6174548106","170.6856924513","-24.6139130254","-178.6102097552","153.9962967298","4.3810472282","10.0924203531","132.1439872293","0.0000000000","0.0000000000"
"18","12488","-1229.9744657228","0.0069529828","0.1786752406","0.6249049231","557.7060067081","361.0780972791","196.6279094290","229.6243907050","309.6559250344","-80.0315343294","-86.0806037971","6.0490694677","145.5239945119","189.0735265260","-24.9415960034","-174.2268827410","149.2852867376","4.3833423325","10.3127815698","130.8278706095","0.0000000000","0.0000000000"
"19","20616","-1229.9998252593","0.0067788754","0.1854541160","0.6400233135","557.7211250985","359.9333210552","197.7878040433","228.4796144811","299.7788237132","-71.2992092321","-77.3179719733","6.0187627411","145.8876504074","179.2072866103","-25.3161133046","-175.9742614423","150.6581481377","4.3804645695","9.9004017050","131.6067841329","0.0000000000","0.0000000000"
"20","23128","-1230.0024085631","0.0067613861","0.1922155020","0.6415633809","557.7226651659","359.7229845998","197.9996805660","228.2692780257","303.2618368880","-74.9925588623","-80.9943375573","6.0017786950","144.4469117618","184.4095564407","-25.5946313146","-175.6381715907","150.0435402761","4.3459104882","9.7510794796","130.3499217940","0.0000000000","0.0000000000"
"21","26322","-1230.0401599894","0.0065108921","0.1987263941","0.6640693442","557.7451711292","358.0013721302","199.7437989990","226.5476655560","292.1762618273","-65.6285962713","-71.6134866853","5.9848904140","146.9043225132","169.9203862022","-24.6484468881","-178.0525558318","153.4041089436","4.3569378425","10.2473122647","132.3000724060","0.0000000000","0.0000000000"
"22","8955","-1230.0874441617","0.0062101951","0.2049365892","0.6922583678","557.7733601528","359.5336570601","198.2397030927","228.0799504860","303.7515209139","-75.6666711838","-81.7314797642","6.0648085804","145.6211237981","182.9566420677","-24.8262449519","-176.0700692924","151.2438243405","4.4342270904","10.2471738652","130.9397228426","0.0000000000","0.0000000000"
"23","5189","-1230.1010174365","0.0061264719","0.2110630611","0.7003502376","557.7814520226","359.1212428643","198.6602091583","227.6675362902","296.8979333000","-69.2235911213","-75.2611114166","6.0375202953","146.8109960028","174.6228392478","-24.5359019506","-175.5977624332","151.0618604826","4.4112622731","10.3034956355","132.0962380943","0.0000000000","0.0000000000"
"24","15304","-1230.1160614789","0.0060349948","0.2170980559","0.7093189230","557.7904207080","359.0273956805","198.7630250275","227.5736891064","299.8984789219","-72.3247898155","-78.3858718691","6.0610820536","145.9495420973","178.3082456480","-24.3593088234","-176.0762157366","151.7169069132","4.4432020062","10.4257794944","131.0805605967","0.0000000000","0.0000000000"
"25","5640","-1230.1471219428","0.0058504263","0.2229484821","0.7278359893","557.8089377743","359.1050348735","198.7039029008","227.6513282994","299.6135753773","-71.9622470779","-78.0350835748","6.0728364969","145.9068917075","178.1384155688","-24.4317318991","-176.0449417662","151.6132098671","4.4331941382","10.3803676908","131.0933298786","0.0000000000","0.0000000000"
"26","25823","-1230.1576255539","0.0057892973","0.2287377794","0.7340978424","557.8151996274","359.0400829355","198.7751166919","227.5863763613","299.5868708340","-72.0004944726","-78.0710391589","6.0705446863","145.9912933978","177.9358553595","-24.3402779233","-176.0231877407","151.6829098174","4.4445361230","10.4247406457","131.1220166292","0.0000000000","0.0000000000"
"27","27237","-1230.2241296683","0.0054168085","0.2341545879","0.7737450639","557.8548468489","357.6108841735","200.2439626754","226.1571775993","289.6441712097","-63.4869936104","-69.4292917834","5.9422981730","146.7445297494","167.2805830564","-24.3809415961","-178.0550295713","153.6740879752","4.3249873602","9.8542357259","132.5653066633","0.0000000000","0.0000000000"
"28","17890","-1230.2308161493","0.0053807099","0.2395352978","0.7777312893","557.8588330743","361.5848771207","196.2739559536","230.1311705465","306.4271305060","-76.2959599594","-82.5646928797","6.2687329203","144.6469250636","182.9666241624","-21.1864187200","-169.0680589202","147.8816402002","4.4489759335","10.3774502444","129.8204988857","0.0000000000","0.0000000000"
"29","3562","-1230.2843559197","0.0051002041","0.2446355019","0.8096496624","557.8907514474","359.9204195792","197.9703318683","228.4667130050","302.2632392659","-73.7965262609","-79.8210758281","6.0245495672","145.9798856576","181.1420504569","-24.8586968486","-175.6140568745","150.7553600259","4.4145369211","10.1920587340","131.3732900025","0.0000000000","0.0000000000"
"30","11962","-1230.3148902763","0.0049468262","0.2495823281","0.8278530835","557.9089548685","359.9092647163","197.9996901522","228.4555581421","300.1102547416","-71.6546965994","-77.6522179231","5.9975213237","146.9426414143","178.0761626112","-24.9085492839","-176.2631217158","151.3545724319","4.4097283073","10.3682673850","132.1646457219","0.0000000000","0.0000000000"
"31","12489","-1230.3179255853","0.0049318338","0.2545141618","0.8296626192","557.9107644042","359.5380213621","198.3727430421","228.0843147880","293.9531931918","-65.8688784039","-71.8011313254","5.9322529216","147.3057188469","173.3406245256","-26.6931501807","-177.7188095799","151.0256593992","4.2768676452","10.0668540961","132.9619971056","0.0000000000","0.0000000000"
"32","15939","-1230.3203372942","0.0049199540","0.2594341158","0.8311003882","557.9122021733","359.1932485029","198.7189536704","227.7395419287","298.0688428076","-70.3293008788","-76.3327199985","6.0034191196","145.9296162629","176.3358367406","-24.1966101960","-176.7598042440","152.5631940481","4.4073600754","10.3710194589","131.1512367287","0.0000000000","0.0000000000"
"33","7340","-1230.3633596961","0.0047127744","0.2641468902","0.8567487066","557.9378504916","361.5105279860","196.4273225056","230.0568214119","301.3267711598","-71.2699497479","-77.3325199306","6.0625701827","146.8461332517","179.4533845998","-24.9727466917","-171.6295203491","146.6567736574","4.2749947674","9.1313246090","133.4398138753","0.0000000000","0.0000000000"
"34","26148","-1230.3953761899","0.0045642777","0.2687111679","0.8758357215","557.9569375065","358.4415405807","199.5153969258","226.9878340066","291.0595929583","-64.0717589517","-69.9432031777","5.8714442261","148.1836555159","169.7279405379","-26.8520030955","-179.0363386570","152.1843355615","4.2235663474","9.6872452282","134.2728439403","0.0000000000","0.0000000000"
"35","23502","-1230.4056551391","0.0045176020","0.2732287700","0.8819636397","557.9630654247","360.1021574726","197.8609079521","228.6484508984","302.1544785481","-73.5060276497","-79.5519491304","6.0459214807","146.3516585846","180.6018010308","-24.7989810673","-175.1747127694","150.3757317021","4.3965376652","10.1567480741","131.7983728453","0.0000000000","0.0000000000"
"36","26963","-1230.4180882101","0.0044617821","0.2776905521","0.8893757634","557.9704775484","359.3487842731","198.6216932753","227.8950776989","298.1363130978","-70.2412353989","-76.2545036888","6.0132682899","145.8797314632","176.4014669766","-24.1448853420","-176.6664659383","152.5215805963","4.4080061365","10.3586393073","131.1130860193","0.0000000000","0.0000000000"
"37","6359","-1230.4395377415","0.0043670981","0.2820576501","0.9021631575","557.9832649425","359.2567693588","198.7264955838","227.8030627846","298.9520900963","-71.1490273117","-77.1942123878","6.0451850761","145.9427046770","177.4969065261","-24.4875211068","-176.1885586831","151.7010375764","4.4323661465","10.2020254672","131.3083130633","0.0000000000","0.0000000000"
"38","18497","-1230.4946103070","0.0041330935","0.2861907436","0.9349953247","558.0160971097","359.6539490495","198.3621480602","228.2002424754","303.0778171685","-74.8775746932","-80.9475578054","6.0699831123","145.8181511092","181.7580960868","-24.4984300275","-175.7141252297","151.2156952022","4.4268781189","10.1426497382","131.2486232521","0.0000000000","0.0000000000"
"39","26062","-1230.5024975671","0.0041006230","0.2902913666","0.9396974090","558.0207991940","361.6028903473","196.4179088467","230.1491837731","308.8906440168","-78.7420618259","-85.0536514416","6.3115896157","144.7264337287","184.6094588582","-20.4452485702","-168.6639388672","148.2186902970","4.4833939228","10.3563258839","129.8867139220","0.0000000000","0.0000000000"
"40","20443","-1230.5069977725","0.0040822108","0.2943735774","0.9423802601","558.0234820451","360.4714439233","197.5520381219","229.0177373491","300.9976234072","-71.9798860581","-77.9679476590","5.9880616009","146.5903250060","179.5771969302","-25.1698985290","-175.1668419014","149.9969433724","4.3899104328","10.2131306858","131.9872838874","0.0000000000","0.0000000000"
"41","7577","-1230.5314257625","0.0039836987","0.2983572761","0.9569432979","558.0380450829","359.0812325670","198.9568125158","227.6275259929","298.2509623900","-70.6234363971","-76.6667683805","6.0433319834","146.8931814744","175.7308291608","-24.3730482452","-175.9318118204","151.5587635751","4.4536212812","10.4517099720","131.9878502212","0.0000000000","0.0000000000"
"42","24230","-1230.5481100084","0.0039177851","0.3022750611","0.9668898102","558.0479915952","360.9140443365","197.1339472587","229.4603377623","309.6220674390","-80.1617296766","-86.2228404691","6.0611107925","145.4780094039","189.1623201713","-25.0182621363","-174.2234702323","149.2052080960","4.3737624491","10.2614402821","130.8428066727","0.0000000000","0.0000000000"
"43","15162","-1230.5490249566","0.0039142021","0.3061892633","0.9674352675","558.0485370525","359.5599442299","198.4885928226","228.1062376557","296.6564773312","-68.5311131962","-74.4951052071","5.9639920109","146.3614384256","176.7274590902","-26.4324201846","-178.0750486888","151.6426285043","4.3083089523","10.1464172708","131.9067122024","0.0000000000","0.0000000000"
"44","25508","-1230.5494642752","0.0039124829","0.3101017462","0.9676971725","558.0487989575","358.9166501508","199.1321488067","227.4629435767","293.4608733009","-65.9979297242","-71.9000294969","5.9020997727","147.3336117666","171.6360382949","-25.5087767606","-178.3264691791","152.8176924185","4.2621877047","9.8178102436","133.2536138183","0.0000000000","0.0000000000"
"45","25900","-1230.5502995900","0.0039092161","0.3140109624","0.9681951554","558.0492969404","358.3145489155","199.7347480249","226.8608423413","290.5026810876","-63.6418387463","-69.5750744030","5.9332356567","147.9488327151","167.3955418219","-24.8416934494","-177.6130284710","152.7713350215","4.2722437385","9.5401548537","134.1364341229","0.0000000000","0.0000000000"
"46","23530","-1230.5516458287","0.0039039569","0.3179149193","0.9689977317","558.0500995167","359.6288426222","198.4212568945","228.1751360481","299.2552519171","-71.0801158691","-77.1261951572","6.0460792881","146.4834100990","177.4346645662","-24.6628227480","-175.5077041703","150.8448814223","4.4119132462","10.4039771271","131.6675197257","0.0000000000","0.0000000000"
"47","9878","-1230.5602315535","0.0038705821","0.3217855014","0.9741162140","558.0552179990","360.4112045526","197.6440134464","228.9574979785","299.9428188188","-70.9853208403","-76.9770825636","5.9917617233","146.3778092759","179.1546982163","-25.5896886735","-175.5308820618","149.9411933883","4.3561518795","9.9055777852","132.1160796112","0.0000000000","0.0000000000"
"48","21143","-1230.5656642731","0.0038496114","0.3256351128","0.9773549946","558.0584567796","360.6172839436","197.4411728360","229.1635773694","304.9176511702","-75.7540738008","-81.7558813543","6.0018075536","145.5229063046","185.1955141139","-25.8007692483","-175.4418800269","149.6411107786","4.3232360526","9.5332861766","131.6663840754","0.0000000000","0.0000000000"
"49","25644","-1230.5709774672","0.0038292119","0.3294643247","0.9805225187","558.0616243037","359.5353234622","198.5263008415","228.0816168881","296.2689132455","-68.1872963575","-74.1638310199","5.9765346625","146.4049533850","176.2353733607","-26.3714135001","-178.0621985390","151.6907850389","4.3166568808","10.1702629388","131.9180335654","0.0000000000","0.0000000000"
"50","25760","-1230.5776342721","0.0038038062","0.3332681309","0.9844910524","558.0655928374","361.1749511608","196.8906416765","229.7212445867","313.6328821187","-83.9116375320","-90.0857907759","6.1741532439","145.3706622872","192.2610931801","-23.9988733486","-173.7046781644","149.7058048157","4.4392219743","10.3981829192","130.5332573937","0.0000000000","0.0000000000"
"51","15380","-1230.5785912094","0.0038001679","0.3370682988","0.9850615420","558.0661633270","360.3279604503","197.7382028767","228.8742538761","301.6690064667","-72.7940041589","-78.7721284823","5.9781243234","145.5542995102","181.5290591106","-25.4143521541","-176.0396215244","150.6252693703","4.3861405048","10.0142362125","131.1539227929","0.0000000000","0.0000000000"
"52","17453","-1230.6410720680","0.0035699957","0.3406382945","1.0223102515","558.1034120365","358.1894778939","199.9139341426","226.7357713197","294.7489477673","-68.0131764476","-74.0014870193","5.9883105717","146.0369935899","173.0536806159","-24.3417264385","-178.5253445749","154.1836181365","4.3995646173","10.3695742933","131.2678546793","0.0000000000","0.0000000000"
"53","10715","-1230.6478392199","0.0035459186","0.3441842131","1.0263445699","558.1074463549","359.0887224120","199.0187239429","227.6350158378","296.9604587310","-69.3254428931","-75.3184180433","5.9929751502","145.9354660281","175.2317921193","-24.2067994165","-176.4325247690","152.2257253525","4.3788620303","10.1704907041","131.3861132938","0.0000000000","0.0000000000"
"54","23020","-1230.6485410526","0.0035434308","0.3477276440","1.0267629758","558.1078647608","360.2300832835","197.8777814773","228.7763767093","305.2992662137","-76.5228895044","-82.5183589036","5.9954693992","144.0719091130","186.8822927508","-25.6549356501","-175.7061634471","150.0512277970","4.3552661476","9.8776481911","129.8389947743","0.0000000000","0.0000000000"
"55","25725","-1230.6573006499","0.0035125273","0.3512401713","1.0319851142","558.1130868992","358.1962631101","199.9168237892","226.7425565360","294.5649042194","-67.8223476835","-73.8298400405","6.0074923570","146.0727603872","172.8033079923","-24.3111641600","-178.4857848466","154.1746206866","4.4076754339","10.3745256045","131.2905593487","0.0000000000","0.0000000000"
"56","23736","-1230.6661511693","0.0034815768","0.3547217481","1.0372614570","558.1183632420","359.4055399557","198.7128232863","227.9518333815","298.9678274744","-71.0159940928","-76.9739858266","5.9579917338","144.9538786632","180.4596722794","-26.4457234682","-177.6501511133","151.2044276451","4.2348400984","9.8980130873","130.8210254774","0.0000000000","0.0000000000"
"57","27506","-1230.6828291309","0.0034239927","0.3581457409","1.0472042228","558.1283060079","357.3016593301","200.8266466777","225.8479527560","292.6163123549","-66.7606405078","-72.7776870582","6.0170465504","146.5297395450","169.7501843975","-23.6636115876","-178.7333437735","155.0697321859","4.4106136479","10.0109236600","132.1082022370","0.0000000000","0.0000000000"
"58","10586","-1230.6833349275","0.0034222613","0.3615680022","1.0475057595","558.1286075445","359.3710321700","198.7575753746","227.9173255958","306.0911919198","-78.1738663239","-84.1948434604","6.0209771365","143.9663454583","186.9339952452","-24.8091487837","-175.1136663917","150.3045176079","4.3435331337","9.8435662353","129.7792460893","0.0000000000","0.0000000000"
"59","23149","-1230.6865068371","0.0034114234","0.3649794256","1.0493967313","558.1304985163","359.6302542717","198.5002442447","228.1765476975","296.7401276083","-68.5635799107","-74.5192590449","5.9556791342","146.7955482030","176.6051111681","-26.6605317628","-178.5762913790","151.9157596162","4.3082718805","10.0987497145","132.3885266081","0.0000000000","0.0000000000"
"60","21348","-1230.6884924385","0.0034046564","0.3683840821","1.0505804713","558.1316822563","358.0886694469","200.0430128094","226.6349628727","290.3041075997","-63.6691447270","-69.5862931584","5.9171484313","146.2452716699","169.5681363241","-25.5093003943","-179.0223603354","153.5130599412","4.3016719923","9.7856640025","132.1579356750","0.0000000000","0.0000000000"
"61","25895","-1230.6890110816","0.0034028911","0.3717869731","1.0508896665","558.1319914516","358.8265043832","199.3054870684","227.3727978090","290.6979196479","-63.3238938483","-69.1887182997","5.8648244514","148.2166492748","168.0989280918","-25.6176577187","-178.1709487634","152.5532910448","4.2612960321","9.7137841327","134.2415691099","0.0000000000","0.0000000000"
"62","15324","-1230.6929895796","0.0033893796","0.3751763527","1.0532614957","558.1343632807","359.6325939578","198.5017693229","228.1788873836","296.1908161917","-68.0119288081","-73.9913876488","5.9794588407","146.4908282852","176.0843397802","-26.3843518737","-178.0646143713","151.6802624976","4.3181691278","10.2008739964","131.9717851610","0.0000000000","0.0000000000"
"63","6060","-1230.7038313150","0.0033528313","0.3785291840","1.0597249256","558.1408267106","359.7009422429","198.4398844678","228.2472356687","303.9296278483","-75.6823921796","-81.7712597337","6.0888675542","145.3802968218","182.8194670905","-24.2701360640","-176.1389537523","151.8688176883","4.4714052714","10.3902472375","130.5186443129","0.0000000000","0.0000000000"
"64","12921","-1230.7121472975","0.0033250648","0.3818542489","1.0646825978","558.1457843828","359.7720417513","198.3737426315","228.3183351771","296.7096208298","-68.3912856526","-74.3861755849","5.9948899323","146.4096239345","176.6893073895","-26.3893104943","-177.9578349415","151.5685244473","4.3144876742","10.0303743676","132.0647618927","0.0000000000","0.0000000000"
"65","16957","-1230.7129561398","0.0033223765","0.3851766253","1.0651647988","558.1462665838","358.7188225290","199.4274440548","227.2651159549","294.8714788194","-67.6063628645","-73.5492587159","5.9428958513","146.2593654630","173.3219416765","-24.7098283201","-178.6117926857","153.9019643656","4.3865567904","10.1723697998","131.7004388727","0.0000000000","0.0000000000"
"66","12681","-1230.7176461278","0.0033068310","0.3884834564","1.0679607911","558.1490625761","358.7420639245","199.4069986516","227.2883573504","292.6356078534","-65.3472505030","-71.2872826823","5.9400321793","147.2141625010","170.1774439403","-24.7559985879","-178.0033408957","153.2473423078","4.3610800969","10.1335002095","132.7195821947","0.0000000000","0.0000000000"
"67","7508","-1230.7250681160","0.0032823786","0.3917658350","1.0723854980","558.1534872830","360.4451131947","197.7083740883","228.9914066205","301.7646009571","-72.7731943365","-78.7931574708","6.0199631343","145.6640173486","181.3936046296","-25.2930210210","-175.9209083124","150.6278872913","4.3964165679","10.0452309351","131.2223698456","0.0000000000","0.0000000000"
"68","15931","-1230.7253438122","0.0032814738","0.3950473088","1.0725498575","558.1536516426","358.6915086131","199.4621430295","227.2378020390","294.6334749861","-67.3956729471","-73.3657848924","5.9701119452","146.3942425478","172.8320310452","-24.5927986070","-178.5609296933","153.9681310864","4.3964110360","10.2363016027","131.7615299091","0.0000000000","0.0000000000"
"69","26244","-1230.7412855232","0.0032295763","0.3982768851","1.0820536988","558.1631554838","359.4250085837","198.7381469001","227.9713020095","293.6958517847","-65.7245497752","-71.6661747948","5.9416250196","146.5629855317","173.5159904399","-26.3831241869","-177.7100753603","151.3269511734","4.2566009555","9.7726984268","132.5336861495","0.0000000000","0.0000000000"
"70","18454","-1230.7446634448","0.0032186854","0.4014955706","1.0840674871","558.1651692721","360.3633847482","197.8017845239","228.9096781740","303.5997929379","-74.6901147638","-80.6533412261","5.9632264622","145.0385119004","184.4326536648","-25.8713726273","-175.3428985118","149.4715258844","4.3426600196","9.7099977258","130.9858541550","0.0000000000","0.0000000000"
"71","16030","-1230.7495891580","0.0032028701","0.4046984407","1.0870040098","558.1681057948","360.4685732095","197.6995325853","229.0148666353","305.5319308513","-76.5170642159","-82.5093785685","5.9923143526","145.5097912061","185.5479292443","-25.5257895991","-174.9773781348","149.4515885356","4.2896803716","9.5433301217","131.6767807128","0.0000000000","0.0000000000"
"72","2928","-1230.7531033343","0.0031916344","0.4078900750","1.0890990279","558.1702008129","361.6756908135","196.4945099994","230.2219842394","308.4996981747","-78.2777139353","-84.5654697345","6.2877557993","144.7245015210","184.1189105738","-20.3437139200","-168.7642561819","148.4205422618","4.4938487628","10.3739291264","129.8567236318","0.0000000000","0.0000000000"
"73","20022","-1230.7532462102","0.0031911784","0.4110812535","1.0891842051","558.1702859901","359.9490183294","198.2212676606","228.4953117553","299.2047240460","-70.7094122907","-76.8424288632","6.1330165725","145.0402529778","174.2948783277","-20.1304072596","-170.8261115105","150.6957042509","4.4667063811","10.3794611669","130.1940854298","0.0000000000","0.0000000000"
"74","15357","-1230.7577983838","0.0031766846","0.4142579381","1.0918980377","558.1729998228","360.3601675461","197.8128322767","228.9064609719","300.5328020867","-71.6263411148","-77.6207814541","5.9944403393","145.6559072619","180.1899461164","-25.3130512917","-176.1491240820","150.8360727903","4.3935103661","9.8841364117","131.3782604842","0.0000000000","0.0000000000"
"75","17805","-1230.7587183793","0.0031737634","0.4174317016","1.0924465040","558.1735482890","360.4626168965","197.7109313925","229.0089103224","306.3301771794","-77.3212668570","-83.3271716155","6.0059047585","145.2438424913","186.8698742232","-25.7835395351","-175.3985364745","149.6149969394","4.3110798441","9.9209680172","131.0117946301","0.0000000000","0.0000000000"
