" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","291.0455016336"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"36","17889","-1213.6909230367","0.0042986972","0.2271039219","0.6825735146","550.0460793519","365.6673475929","184.3787317590","240.4733413318","275.0964608529","-34.6231195212","-40.7440258446","6.1209063235","157.7764278487","141.4665036471","-24.1464706428","-169.7526282498","145.6061576069","4.3697357998","12.4869538265","140.9197382224","0.0000000000","0.0000000000"
"37","15043","-1213.7103729322","0.0042158958","0.2313198177","0.6941688019","550.0576746392","366.0125995961","184.0450750431","240.8185933351","275.2127422435","-34.3941489084","-40.5361131766","6.1419642682","157.7434550063","140.8815717266","-23.4122844894","-168.0639893125","144.6517048231","4.3354013063","12.6277342139","140.7803194861","0.0000000000","0.0000000000"
"38","12375","-1213.7152675503","0.0041953110","0.2355151288","0.6970867869","550.0605926242","365.6780676711","184.3825249531","240.4840614101","274.9222037361","-34.4381423260","-40.5738109588","6.1356686328","157.6891488335","141.3757644498","-24.1427095472","-169.7841300294","145.6414204821","4.3701949607","12.5126758044","140.8062780684","0.0000000000","0.0000000000"
"39","20213","-1213.7315887762","0.0041273942","0.2396425229","0.7068168805","550.0703227178","366.5459845117","183.5243382061","241.3519782506","275.9516400922","-34.5996618416","-40.6746710549","6.0750092134","158.6093977297","141.4355163504","-24.0932739879","-167.0838249594","142.9905509715","4.2123377725","12.1379035444","142.2591564128","0.0000000000","0.0000000000"
"40","20497","-1213.7330343340","0.0041214321","0.2437639550","0.7076786671","550.0711845044","366.5991685138","183.4720159905","241.4051622528","274.6313404024","-33.2261781497","-39.3948101444","6.1686319948","158.9896369668","139.2191773734","-23.5774739378","-168.1767868106","144.5993128728","4.2948419420","12.1309876259","142.5638073989","0.0000000000","0.0000000000"
"41","24838","-1213.7384105437","0.0040993339","0.2478632889","0.7108837587","550.0743895960","365.9434749201","184.1309146759","240.7494686590","274.8991712394","-34.1497025804","-40.2711551622","6.1214525818","157.6243084072","140.8909350195","-23.6160721874","-168.1485210906","144.5324489032","4.3129726843","12.5163359785","140.7949997444","0.0000000000","0.0000000000"
"42","12786","-1213.7537108332","0.0040370903","0.2519003791","0.7200052088","550.0835110461","364.3951551050","185.6883559411","239.2011488440","269.2586611172","-30.0571350482","-36.0871430848","6.0300080366","158.8505452393","131.0435469448","-20.6354310669","-172.4702645923","151.8348335254","4.6150248180","14.1720660032","140.0634544181","0.0000000000","0.0000000000"
"43","22252","-1213.7624263488","0.0040020578","0.2559024369","0.7252010675","550.0887069048","365.8511963264","184.2375105783","240.6571900653","275.0089446787","-34.3517546133","-40.5065909555","6.1548363422","157.0586104562","141.3580141236","-23.4076799012","-168.4848841053","145.0772042041","4.3112902629","12.5618302969","140.1854898965","0.0000000000","0.0000000000"
"44","12219","-1213.7658410514","0.0039884153","0.2598908522","0.7272367832","550.0907426205","365.9572135154","184.1335291051","240.7632072543","275.2547956896","-34.4915884353","-40.6376120843","6.1460236491","157.1622296514","141.9697277670","-23.8771617289","-168.4203360565","144.5431743276","4.2686001883","12.4466736884","140.4469557747","0.0000000000","0.0000000000"
"45","22325","-1213.7730477863","0.0039597752","0.2638506274","0.7315331642","550.0950390015","365.5735035272","184.5215354743","240.3794972661","274.2846193508","-33.9051220847","-40.0208417453","6.1157196606","158.7509996016","140.0263603223","-24.4927405731","-169.8756581345","145.3829175614","4.3570958377","12.4531612956","141.9407424682","0.0000000000","0.0000000000"
"46","25731","-1213.7759750368","0.0039482008","0.2677988282","0.7332782795","550.0967841168","365.6067267485","184.4900573683","240.4127204875","274.3386180800","-33.9258975925","-40.0260302111","6.1001326186","158.4554944430","139.9328214349","-24.0496977979","-169.7111332827","145.6614354848","4.3984948552","12.4350740833","141.6219255045","0.0000000000","0.0000000000"
"47","18470","-1213.7813444238","0.0039270582","0.2717258865","0.7364793037","550.0999851410","365.9305123285","184.1694728124","240.7365060674","275.5084148213","-34.7719087539","-40.9191710485","6.1472622947","157.6315318369","142.6371105668","-24.7602275824","-169.5259061791","144.7656785967","4.3186799635","12.2530746591","141.0597772142","0.0000000000","0.0000000000"
"48","17989","-1213.7824109997","0.0039228720","0.2756487584","0.7371151556","550.1006209929","365.8525003759","184.2481206170","240.6584941148","274.7712330420","-34.1127389271","-40.2708793850","6.1581404578","157.6671896148","140.4118767430","-23.3078333158","-168.1716077778","144.8637744620","4.3199827817","12.4493938790","140.8978129541","0.0000000000","0.0000000000"
"49","22236","-1213.7850989858","0.0039123415","0.2795610999","0.7387176306","550.1022234679","365.8656625849","184.2365608830","240.6716563238","275.2974366509","-34.6257803271","-40.7607938600","6.1350135330","156.9468534781","141.8205293398","-23.4699461671","-168.5898033212","145.1198571541","4.3056092902","12.5431234229","140.0981207650","0.0000000000","0.0000000000"
"50","19876","-1213.7960115292","0.0038698800","0.2834309799","0.7452232736","550.1087291109","365.5691995171","184.5395295938","240.3751932560","274.6042570825","-34.2290638265","-40.3570890400","6.1280252135","158.7354958768","140.0461616869","-24.1774004812","-169.4083330164","145.2309325353","4.3688096459","12.4459725430","141.9207136879","0.0000000000","0.0000000000"
"51","25472","-1213.8176925792","0.0037868800","0.2872178599","0.7581486903","550.1216545276","366.4474599579","183.6741945698","241.2534536968","276.1506005855","-34.8971468887","-41.0142332247","6.1170863360","158.6979212466","141.1388304301","-23.6861510913","-167.3143621641","143.6282110728","4.2721744025","12.3807607429","142.0449861011","0.0000000000","0.0000000000"
"52","19707","-1213.8200522362","0.0037779548","0.2909958147","0.7595554280","550.1230612653","365.7140568614","184.4090044039","240.5200506003","274.7596327628","-34.2395821625","-40.3844152914","6.1448331289","157.8661590557","140.9938478973","-24.1003741902","-169.7256729865","145.6252987962","4.3721013923","12.5095545550","140.9845031084","0.0000000000","0.0000000000"
"53","22637","-1213.8224081392","0.0037690647","0.2947648794","0.7609599277","550.1244657650","365.6541124281","184.4703533369","240.4601061670","275.0436692536","-34.5835219150","-40.7474757671","6.1639538521","157.5665733168","141.6451402048","-24.1680442681","-170.0714511514","145.9034068833","4.4117244054","12.6538972043","140.5009517072","0.0000000000","0.0000000000"
"54","19708","-1213.8225737304","0.0037684407","0.2985333201","0.7610586468","550.1245644841","365.8810918041","184.2434726800","240.6870855430","275.1856663016","-34.4987508218","-40.6255490358","6.1267982140","157.0287154232","141.5792200988","-23.4222692204","-168.5161214721","145.0938522517","4.3080245469","12.5535130573","140.1671778190","0.0000000000","0.0000000000"
"55","22317","-1213.8249903847","0.0037593446","0.3022926647","0.7624993642","550.1260052014","365.6369936227","184.4890115787","240.4429873616","274.5716517827","-34.1286644211","-40.2735510716","6.1448866505","157.6415236259","141.0665472059","-24.1364190491","-170.0836646859","145.9472456368","4.4144527163","12.6713075387","140.5557633709","0.0000000000","0.0000000000"
"56","20437","-1213.8341074738","0.0037252261","0.3060178909","0.7679346257","550.1314404629","365.7457252114","184.3857152516","240.5517189503","274.5152389494","-33.9635199991","-40.0712031621","6.1076831630","157.4995489134","140.1822135495","-23.1665235135","-168.3462542967","145.1797307832","4.3478708826","12.5794121562","140.5722658745","0.0000000000","0.0000000000"
"57","22374","-1213.8362701249","0.0037171785","0.3097350693","0.7692239159","550.1327297532","365.4303803689","184.7023493843","240.2363741078","271.6264124264","-31.3900383186","-37.5142026800","6.1241643614","158.4468219628","135.9657793592","-22.7861888956","-168.8210327557","146.0348438602","4.2695918556","12.3954658904","141.7817642168","0.0000000000","0.0000000000"
"58","23079","-1213.8409704259","0.0036997476","0.3134348170","0.7720260564","550.1355318937","365.5680180583","184.5675138354","240.3740117972","274.2007050967","-33.8266932995","-39.9166437395","6.0899504400","158.3399497364","139.8206882838","-23.9599329235","-169.6482259015","145.6882929780","4.4109704971","12.5984152750","141.3305639643","0.0000000000","0.0000000000"
"59","23593","-1213.8666668835","0.0036058883","0.3170407053","0.7873453063","550.1508511436","365.4153931950","184.7354579485","240.2213869339","271.9070460629","-31.6856591289","-37.8119955181","6.1263363892","158.9467262143","136.6823469910","-23.7220271425","-169.8727788035","146.1507516610","4.3200192801","12.1293053101","142.4974016241","0.0000000000","0.0000000000"
"60","15387","-1213.8672382115","0.0036038287","0.3206445340","0.7876859103","550.1511917476","365.9038549657","184.2473367819","240.7098487046","275.3706358832","-34.6607871786","-40.7657850831","6.1049979045","158.8828814430","140.7679735268","-24.2802190866","-168.9959900759","144.7157709892","4.3684607026","12.4048545617","142.1095661788","0.0000000000","0.0000000000"
"61","17291","-1213.8984137971","0.0034932105","0.3241377445","0.8062716077","550.1697774450","365.7973662610","184.3724111840","240.6033600000","275.3101430269","-34.7067830270","-40.8353924458","6.1286094188","157.6860334297","141.7432817110","-24.1191721137","-169.6217195757","145.5025474620","4.3722841254","12.5173493189","140.7963999854","0.0000000000","0.0000000000"
"62","15285","-1213.9026028275","0.0034786080","0.3276163525","0.8087689482","550.1722747855","366.5193578817","183.6529169038","241.3253516206","277.2737016959","-35.9483500753","-41.9964883203","6.0481382450","158.5786722335","143.1035157972","-24.4084863348","-167.0979687700","142.6894824352","4.1958090960","12.0566666189","142.3261965186","0.0000000000","0.0000000000"
"63","22903","-1213.9076146589","0.0034612174","0.3310775699","0.8117568113","550.1752626486","366.0068434962","184.1684191523","240.8128372351","275.4864606920","-34.6736234569","-40.8189406877","6.1453172309","157.0464425947","142.3470360929","-23.9070179956","-168.5289046823","144.6218866867","4.2687309583","12.4568989211","140.3208127153","0.0000000000","0.0000000000"
"64","20105","-1213.9144036912","0.0034377987","0.3345153685","0.8158041739","550.1793100112","366.4904363029","183.6888737083","241.2964300418","276.2788217247","-34.9823916829","-41.1154777737","6.1330860909","157.7251522965","142.2227410416","-23.6690716134","-167.7691094430","144.1000378296","4.2739855623","12.4441575613","141.0070091728","0.0000000000","0.0000000000"
"65","17174","-1213.9202240687","0.0034178475","0.3379332160","0.8192740615","550.1827798988","366.2161118852","183.9666680136","241.0221056241","275.7415579286","-34.7194523045","-40.7602054411","6.0407531366","159.1648958745","141.3102118564","-24.7335498023","-168.5367509856","143.8032011833","4.2926365035","12.1590963248","142.7131630462","0.0000000000","0.0000000000"
"66","17081","-1213.9269211061","0.0033950345","0.3413282505","0.8232665802","550.1867724175","366.1245524633","184.0622199542","240.9305462022","275.6323280507","-34.7017818484","-40.8158065286","6.1140246802","157.7545882654","142.8037395466","-24.9259997613","-169.5884705181","144.6624707568","4.2976888050","12.1611076965","141.2957917640","0.0000000000","0.0000000000"
"67","20584","-1213.9277558951","0.0033922016","0.3447204521","0.8237642496","550.1872700869","365.6506145835","184.5366555034","240.4566083224","275.4154607189","-34.9588523965","-41.1075874192","6.1487350227","157.5359150751","142.0380431797","-24.1584975359","-170.1927090061","146.0342114702","4.4153506451","12.6897510554","140.4308133745","0.0000000000","0.0000000000"
"68","19703","-1213.9299332920","0.0033848234","0.3481052755","0.8250623308","550.1885681681","366.5924316863","183.5961364818","241.3984254252","274.5995582986","-33.2011328734","-39.3575589034","6.1564260300","158.8834200395","138.7896959081","-23.0735576490","-168.2878744773","145.2143168284","4.3349605874","12.2296494631","142.3188099891","0.0000000000","0.0000000000"
"69","13346","-1213.9451588703","0.0033336779","0.3514389533","0.8341392410","550.1976450783","366.1854572424","184.0121878359","240.9914509813","276.2504434545","-35.2589924732","-41.3957180108","6.1367255376","159.0450892302","141.8723816065","-24.6670273821","-168.7976085713","144.1305811892","4.3391216389","12.2915591930","142.4144083983","0.0000000000","0.0000000000"
"70","15285","-1213.9499451964","0.0033177599","0.3547567133","0.8369926665","550.2004985037","366.4103514295","183.7901470742","241.2163451685","276.9762867505","-35.7599415820","-41.7966179645","6.0366763825","159.3904004931","142.7225100945","-25.1366238371","-168.3534543087","143.2168304716","4.2654744102","12.0379034678","143.0870226151","0.0000000000","0.0000000000"
"71","19956","-1213.9520954731","0.0033106335","0.3580673468","0.8382745796","550.2017804168","366.0636271245","184.1381532923","240.8696208634","275.5545506968","-34.6854094746","-40.7568971254","6.0714876508","159.5801034263","140.4387736435","-24.4643263730","-168.9567103723","144.4923839993","4.3348856893","12.4465429250","142.7986748119","0.0000000000","0.0000000000"
"72","17287","-1213.9537040709","0.0033053123","0.3613726591","0.8392335644","550.2027394016","366.2277044413","183.9750349604","241.0336981802","275.7308170922","-34.6971189120","-40.8222980981","6.1251791861","156.8962327145","143.0077967655","-24.1732123877","-168.3866745986","144.2134622109","4.2377494399","12.2444483220","140.4140349525","0.0000000000","0.0000000000"
"73","22271","-1213.9704402959","0.0032504542","0.3646231132","0.8492110646","550.2127169019","365.7832774697","184.4294394321","240.5892712086","274.0834911716","-33.4942199630","-39.6032281732","6.1090082102","158.7207074749","139.3916168079","-24.0288331111","-169.9467269923","145.9178938811","4.4115202595","12.6478890634","141.6612981519","0.0000000000","0.0000000000"
"74","25016","-1213.9822875975","0.0032121723","0.3678352855","0.8562739748","550.2197798121","366.0173778247","184.2024019874","240.8233715636","275.5552053741","-34.7318338105","-40.8770324589","6.1451986484","156.8541567725","142.1387899429","-23.4377413413","-168.4100068005","144.9722654592","4.3089899359","12.5563385064","139.9888283302","0.0000000000","0.0000000000"
"75","17137","-1213.9835211017","0.0032082125","0.3710434980","0.8570093431","550.2205151804","366.2428899998","183.9776251806","241.0488837387","276.6446168282","-35.5957330895","-41.7395570934","6.1438240039","158.5301824437","142.8047613467","-24.6903269622","-168.9834970622","144.2931701000","4.3179203120","12.3784476100","141.8338145217","0.0000000000","0.0000000000"
