" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","34.0787193596"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","160","-125.6159336355","0.0468763510","0.8107978309","0.6339405074","54.5710027485","31.8092291619","22.7617735866","15.7128569283","70.1629121248","-54.4500551965","-56.3226573101","1.8726021136","1.4197900836","68.5656906204","0.1774314208","-4.2676289043","4.4450603252","0.1455956984","0.5812097510","0.6929846341","0.0000000000","0.0000000000"
"12","314","-125.6431882392","0.0456160077","0.8564138386","0.6501886646","54.5872509057","31.8216343104","22.7656165953","15.7252620768","70.2305271775","-54.5052651007","-56.3953785273","1.8901134266","1.4413240246","68.5675926985","0.2216104545","-4.2335822600","4.4551927144","0.1483564547","0.6010783056","0.6918892642","0.0000000000","0.0000000000"
"13","90","-125.7260387227","0.0419890226","0.8984028613","0.6995809691","54.6366432102","31.8711205334","22.7655226769","15.7747482998","70.2304584965","-54.4557101966","-56.3298611323","1.8741509356","1.4414448632","68.5675632551","0.2214503781","-4.2334644774","4.4549148555","0.1483415558","0.6010768877","0.6920264197","0.0000000000","0.0000000000"
"14","50","-126.3346269844","0.0228470032","0.9212498645","1.0623981246","54.9994603657","32.2267950062","22.7726653594","16.1304227727","70.3739988892","-54.2435761165","-56.1302318379","1.8866557214","1.2570586806","69.2399692828","-0.1230290742","-4.3358280935","4.2127990193","0.1280096766","0.6029771461","0.5260718579","0.0000000000","0.0000000000"
"15","140","-126.5075782299","0.0192184107","0.9404682752","1.1655050737","55.1025673148","32.3298144008","22.7727529139","16.2334421673","70.3740179477","-54.1399914373","-56.0465591730","1.9065677357","1.2570889931","69.2399610486","-0.1230320940","-4.3359667388","4.2129346447","0.1280138139","0.6030150566","0.5260601226","0.0000000000","0.0000000000"
"16","91","-126.7120783361","0.0156640551","0.9561323303","1.2874202526","55.2244824937","32.2164971605","23.0079853332","16.1201249269","70.7764425664","-54.6563176394","-56.5050785846","1.8487609452","1.5286058890","69.1658863438","0.0819503336","-5.1660904650","5.2480407987","0.1709379626","0.7525239253","0.6051440011","0.0000000000","0.0000000000"
"17","183","-126.7146415085","0.0156239569","0.9717562872","1.2889483184","55.2260105595","32.2180835413","23.0079270182","16.1217113078","70.7763991080","-54.6546878002","-56.4906389621","1.8359511619","1.5285717689","69.1658654278","0.0819619113","-5.1659875675","5.2479494788","0.1709260671","0.7524257729","0.6052199289","0.0000000000","0.0000000000"
"18","156","-127.5805900674","0.0065722542","0.9783285413","1.8051938866","55.7422561277","33.1995790563","22.5426770714","17.1032068228","71.8522633072","-54.7490564845","-56.6067570387","1.8577005543","3.0099277036","68.7118204894","0.1305151142","-4.5134349539","4.6439500681","0.1593735514","0.9999991213","1.8505550309","0.0000000000","0.0000000000"
"19","274","-127.6861742052","0.0059137062","0.9842422475","1.8681391304","55.8052013715","33.2611217269","22.5440796446","17.1647494934","71.8522547283","-54.6875052350","-56.5489001459","1.8613949109","3.0099150447","68.7117035712","0.1306361125","-4.5136953784","4.6443314909","0.1593916481","0.9999168131","1.8506065834","0.0000000000","0.0000000000"
"20","103","-127.9061832858","0.0047458173","0.9889880648","1.9993001695","55.9363624106","33.1037317075","22.8326307031","17.0073594740","71.7262811504","-54.7189216764","-56.5830698185","1.8641481421","2.8850453936","68.8219028325","0.0193329242","-4.5997819462","4.6191148704","0.1515430796","0.8620069812","1.8714953328","0.0000000000","0.0000000000"
"21","213","-128.0841326474","0.0039721769","0.9929602417","2.1053868052","56.0424490463","33.2096602245","22.8327888218","17.1132879909","71.7262835667","-54.6129955758","-56.4954984777","1.8825029019","2.8853206480","68.8218529068","0.0191100119","-4.5996483790","4.6187583909","0.1515414111","0.8621115093","1.8716677276","0.0000000000","0.0000000000"
"22","270","-128.7367094369","0.0020683217","0.9950285634","2.4944282465","56.4314904876","33.2229719039","23.2085185837","17.1265996703","72.1216099017","-54.9950102314","-56.8096546894","1.8146444580","3.1965370340","69.1148005804","-0.1897277127","-5.5849030974","5.3951753847","0.1768126996","1.2072350001","1.8124893342","0.0000000000","0.0000000000"
"23","112","-128.8898261939","0.0017746811","0.9968032445","2.5857106286","56.5227728697","33.3142546149","23.2085182548","17.2178823813","72.1216359499","-54.9037535686","-56.7248607330","1.8211071644","3.1967169087","69.1148198448","-0.1899008035","-5.5847750963","5.3948742928","0.1767982060","1.2070676273","1.8128510754","0.0000000000","0.0000000000"
"24","256","-129.6114381355","0.0008624387","0.9976656832","3.0159081997","56.9529704408","34.1777986206","22.7751718202","18.0814263870","72.4902984524","-54.4088720654","-56.2685603995","1.8596883341","2.7383335269","69.7952883030","-0.0433233775","-5.3334020782","5.2900787007","0.1816617306","1.1350512620","1.4216205344","0.0000000000","0.0000000000"
"25","145","-129.7037165579","0.0007864158","0.9984520990","3.0709210825","57.0079833236","34.2324210587","22.7755622649","18.1360488251","72.4901539171","-54.3541050920","-56.1995171556","1.8454120636","2.7387110841","69.7948304946","-0.0433876616","-5.3327810130","5.2893933514","0.1816486802","1.1344186742","1.4226437296","0.0000000000","0.0000000000"
"26","292","-129.7196475366","0.0007739867","0.9992260857","3.0804185255","57.0174807667","34.3220717716","22.6954089951","18.2256995380","72.0416069652","-53.8159074272","-55.6891338294","1.8732264022","2.4283546717","69.8285387919","-0.2152864983","-4.5627960996","4.3475096013","0.1366575541","0.9358613311","1.3558357865","0.0000000000","0.0000000000"
"27","61","-129.8245458612","0.0006969101","0.9999229958","3.1429549137","57.0800171548","34.3843232879","22.6956938669","18.2879510543","72.0416765462","-53.7537254919","-55.6434801243","1.8897546324","2.4283107564","69.8285432504","-0.2151774605","-4.5629513856","4.3477739251","0.1366584210","0.9358325668","1.3558197686","0.0000000000","0.0000000000"
"28","251","-132.6651309055","0.0000406936","0.9999636894","4.8364035890","58.7734658301","35.6314634413","23.1420023888","19.5350912077","74.4424279418","-54.9073367340","-56.7143694103","1.8070326763","5.1131786517","69.4603953563","-0.1311460663","-5.6774098011","5.5462637348","0.1876036347","1.3488685519","3.5767064652","0.0000000000","0.0000000000"
"29","136","-132.7790924368","0.0000363106","1.0000000000","4.9043431160","58.8414053571","35.6987581280","23.1426472292","19.6023858944","74.4423855647","-54.8399996702","-56.6693460157","1.8293463455","5.1128213182","69.4603672132","-0.1308029667","-5.6778470747","5.5470441080","0.1876299235","1.3490371516","3.5761542431","0.0000000000","0.0000000000"
