" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","45.1224593979"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","1930","-143.8394428947","0.0161817653","0.2687745042","0.7050275903","58.8513078570","21.5672697682","37.2840380888","-2.5772885822","48.4947621377","-51.0720507199","-53.6438509597","2.5718002399","3.1294136492","44.5116641824","0.8536843061","-7.5662752689","8.4199595749","0.1838851862","0.6641840706","2.2813443925","0.0000000000","0.0000000000"
"12","2429","-143.8485263247","0.0160354449","0.2848099491","0.7104427856","58.8567230523","21.5717696427","37.2849534095","-2.5727887076","48.7590484449","-51.3318371526","-53.9028752390","2.5710380864","3.1252159339","44.7942838027","0.8395487083","-7.5841927785","8.4237414868","0.1839601869","0.6624098472","2.2788458999","0.0000000000","0.0000000000"
"13","1132","-143.9344991539","0.0147144316","0.2995243807","0.7616965137","58.9079767804","21.6227924715","37.2851843089","-2.5217658788","48.7590033387","-51.2807692175","-53.8478022312","2.5670330137","3.1255296083","44.7942833465","0.8391903839","-7.5840096051","8.4231999890","0.1839932766","0.6625440918","2.2789922399","0.0000000000","0.0000000000"
"14","2118","-144.0452361949","0.0131719782","0.3126963589","0.8277137223","58.9739939890","21.5036087576","37.4703852314","-2.6409495927","49.1110784218","-51.7520280145","-54.2699935249","2.5179655104","2.9684219246","45.3517164669","0.7909400303","-8.2455703288","9.0365103592","0.1911917289","0.6338578007","2.1433723950","0.0000000000","0.0000000000"
"15","456","-144.1129093019","0.0123100820","0.3250064409","0.8680578527","59.0143381194","21.6151953133","37.3991428061","-2.5293630371","48.9269365615","-51.4562995986","-53.9843884599","2.5280888613","3.1887471706","44.7641784376","0.9740109533","-8.0485791352","9.0225900885","0.1995708048","0.6789888893","2.3101874765","0.0000000000","0.0000000000"
"16","1579","-144.1180648246","0.0122467804","0.3372532214","0.8711313791","59.0174116457","21.5469623532","37.4704492925","-2.5975959971","49.1108271285","-51.7084231256","-54.2367227192","2.5282995936","2.9685943001","45.3514989259","0.7907339026","-8.2452675017","9.0360014043","0.1912052561","0.6339698264","2.1434192176","0.0000000000","0.0000000000"
"17","585","-144.1377086496","0.0120085543","0.3492617757","0.8828422798","59.0291225465","21.6305152623","37.3986072842","-2.5140430881","48.9586605590","-51.4727036470","-53.9734815128","2.5007778658","3.1884252496","44.7964889589","0.9737463505","-8.0494328094","9.0231791599","0.1996284062","0.6788431364","2.3099537070","0.0000000000","0.0000000000"
"18","1033","-144.2167080572","0.0110963902","0.3603581659","0.9299387194","59.0762189861","21.6769786724","37.3992403137","-2.4675796779","48.9270879991","-51.3946676770","-53.9283266031","2.5336589261","3.1887734487","44.7642611824","0.9740533681","-8.0488435914","9.0228969594","0.1995709073","0.6789500121","2.3102525292","0.0000000000","0.0000000000"
"19","1687","-144.2173202170","0.0110895995","0.3714477654","0.9303036658","59.0765839325","21.6775312509","37.3990526817","-2.4670270995","48.9585510698","-51.4255781693","-53.9518852311","2.5263070618","3.1886020364","44.7963700701","0.9735789633","-8.0492544409","9.0228334042","0.1996493472","0.6788923295","2.3100603597","0.0000000000","0.0000000000"
"20","2888","-144.2196375126","0.0110639314","0.3825116968","0.9316851493","59.0779654159","21.6782489156","37.3997165004","-2.4663094348","49.1842056349","-51.6505150697","-54.1964206081","2.5459055384","3.2172945994","45.0394002843","0.9275107513","-8.1229511989","9.0504619501","0.2048234479","0.6755794595","2.3368916920","0.0000000000","0.0000000000"
"21","2538","-144.2479425052","0.0107551574","0.3932668542","0.9485595084","59.0948397751","21.6949124944","37.3999272806","-2.4496458559","49.1841954249","-51.6338412808","-54.1778956317","2.5440543509","3.2172042277","45.0392950506","0.9276961465","-8.1232145558","9.0509107024","0.2048254594","0.6755558426","2.3368229258","0.0000000000","0.0000000000"
"22","1322","-144.2750846587","0.0104671653","0.4037340196","0.9647406271","59.1110208938","21.7232119694","37.3878089245","-2.4213463810","49.0930071382","-51.5136092660","-54.0348936708","2.5212844048","3.2275096201","44.9037898531","0.9617076651","-8.0943539336","9.0560615986","0.2034858399","0.7022225992","2.3218011810","0.0000000000","0.0000000000"
"23","1242","-144.2755250221","0.0104625570","0.4141965765","0.9650031550","59.1112834217","21.7238670591","37.3874163626","-2.4206912913","49.0313839579","-51.4520752491","-53.9715889378","2.5195136887","3.2265479516","44.8398214246","0.9650145817","-8.0927100570","9.0577246387","0.2037135990","0.7017012536","2.3211330990","0.0000000000","0.0000000000"
"24","1049","-144.3266756466","0.0099408473","0.4241374238","0.9954972103","59.1417774770","21.7509094123","37.3908680647","-2.3936489380","49.2403352641","-51.6339842022","-54.1591416704","2.5251574682","3.2250439050","45.0749865211","0.9403048380","-8.1321597447","9.0724645828","0.2044922584","0.6976324405","2.3229192061","0.0000000000","0.0000000000"
"25","1924","-144.3324215207","0.0098838922","0.4340213161","0.9989226817","59.1452029484","21.7611881893","37.3840147591","-2.3833701611","49.5012297617","-51.8845999228","-54.4063132405","2.5217133177","3.2234545805","45.3406334020","0.9371417792","-8.1433032311","9.0804450104","0.2063417695","0.6951045866","2.3220082244","0.0000000000","0.0000000000"
"26","538","-144.3355883267","0.0098526414","0.4438739574","1.0008106109","59.1470908776","21.7593794635","37.3877114141","-2.3851788869","49.0931054031","-51.4782842900","-54.0014461003","2.5231618103","3.2276404529","44.9039986426","0.9614663076","-8.0940599707","9.0555262783","0.2035539558","0.7022956128","2.3217908844","0.0000000000","0.0000000000"
"27","1362","-144.3479559714","0.0097315378","0.4536054953","1.0081837299","59.1544639966","21.7877648800","37.3666991165","-2.3567934703","49.0267832367","-51.3835767070","-53.8853867516","2.5018100446","3.2497641080","44.7911822153","0.9858369134","-8.0775288662","9.0633657795","0.2100898821","0.7238904702","2.3157837558","0.0000000000","0.0000000000"
"28","2896","-144.3748684077","0.0094731312","0.4630786265","1.0242279000","59.1705081667","21.7826812583","37.3878269084","-2.3618770920","49.0313604805","-51.3926401238","-53.9268621373","2.5342220134","3.2266513440","44.8398488755","0.9648602610","-8.0927225927","9.0575828537","0.2037676576","0.7018989861","2.3209847003","0.0000000000","0.0000000000"
"29","1774","-144.4625071991","0.0086782570","0.4717568835","1.0764748114","59.2227550781","21.6988072150","37.5239478630","-2.4457511353","49.5326256432","-51.9783767785","-54.5082201803","2.5298434019","3.3412781860","45.4589893570","0.7323581001","-8.5190712583","9.2514293584","0.2121152921","0.8934044878","2.2357584061","0.0000000000","0.0000000000"
"30","1654","-144.4850172771","0.0084850910","0.4802419746","1.0898944630","59.2361747297","21.8687610948","37.3674136349","-2.2757972555","49.0266784986","-51.3024757541","-53.8492614731","2.5467857189","3.2500321558","44.7911198330","0.9855265098","-8.0772749838","9.0628014936","0.2101930149","0.7240818474","2.3157572934","0.0000000000","0.0000000000"
"31","1003","-144.4985842464","0.0083707514","0.4886127260","1.0979825737","59.2442628404","21.8501982000","37.3940646404","-2.2943601504","49.0858073248","-51.3801674752","-53.9304517370","2.5502842618","3.3904861312","44.7720148741","0.9233063196","-8.1255067361","9.0488130557","0.2022986324","0.7638919992","2.4242954995","0.0000000000","0.0000000000"
"32","1807","-144.5057177743","0.0083112509","0.4969239769","1.1022353115","59.2485155782","21.8542164256","37.3942991526","-2.2903419248","49.0979533434","-51.3882952682","-53.9270256712","2.5387304030","3.3910409135","44.7870821487","0.9198302813","-8.1273288663","9.0471591476","0.2020637502","0.7641673600","2.4248098032","0.0000000000","0.0000000000"
"33","1580","-144.5367569746","0.0080572389","0.5049812158","1.1207397012","59.2670199679","21.8709574181","37.3960625498","-2.2736009323","49.2237561146","-51.4973570468","-54.0136092716","2.5162522248","3.4102631877","44.9416541801","0.8718387468","-8.2130746979","9.0849134447","0.2075828875","0.7532366922","2.4494436079","0.0000000000","0.0000000000"
"34","1499","-144.5507660476","0.0079451514","0.5129263673","1.1290913773","59.2753716440","21.8795478087","37.3958238353","-2.2650105417","49.2237657253","-51.4887762669","-54.0029817045","2.5142054376","3.4100978886","44.9416465883","0.8720212484","-8.2133951503","9.0854163987","0.2075292675","0.7532008659","2.4493677552","0.0000000000","0.0000000000"
"35","1163","-144.5646787498","0.0078353783","0.5207617455","1.1373856007","59.2836658674","21.8890485275","37.3946173399","-2.2555098228","49.0979535947","-51.3534634175","-53.8737619786","2.5202985611","3.3909550931","44.7869908503","0.9200076513","-8.1276510855","9.0476587368","0.2020198549","0.7642409847","2.4246942534","0.0000000000","0.0000000000"
"36","2263","-144.5732586937","0.0077684388","0.5285301843","1.1425006367","59.2887809033","21.8942592904","37.3945216129","-2.2502990599","49.0858330748","-51.3361321347","-53.9205112084","2.5843790736","3.3902346066","44.7720400569","0.9235584113","-8.1256865499","9.0492449612","0.2022744370","0.7637262656","2.4242339040","0.0000000000","0.0000000000"
"37","2540","-144.6468378346","0.0072173660","0.5357475503","1.1863657197","59.3326459863","21.9476450964","37.3850008899","-2.1969132539","49.3331490535","-51.5300623074","-54.0599085919","2.5298462845","3.4291569006","45.0078240776","0.8961680753","-8.1872541550","9.0834222302","0.2058641666","0.7864183558","2.4368743782","0.0000000000","0.0000000000"
"38","1608","-144.6691167164","0.0070583491","0.5428058994","1.1996475409","59.3459278076","21.9909914198","37.3549363878","-2.1535669306","49.2342228889","-51.3877898194","-53.9373880563","2.5495982369","3.4743216233","44.8160419659","0.9438592997","-8.1465976520","9.0904569517","0.2140134565","0.8151498015","2.4451583653","0.0000000000","0.0000000000"
"39","1980","-144.6728153347","0.0070322912","0.5498381906","1.2018525164","59.3481327831","21.8239136337","37.5242191493","-2.3206447166","49.5321085835","-51.8527533001","-54.3785216791","2.5257683790","3.3414363512","45.4585166002","0.7321556321","-8.5184985133","9.2506541454","0.2121214117","0.8934428995","2.2358720400","0.0000000000","0.0000000000"
"40","2279","-144.6872023133","0.0069318421","0.5567700327","1.2104294854","59.3567097521","21.9720626183","37.3846471338","-2.1724957320","49.3332873585","-51.5057830905","-54.0499336380","2.5441505475","3.4290828001","45.0079566529","0.8962479054","-8.1874360064","9.0836839119","0.2058618653","0.7864796129","2.4367413219","0.0000000000","0.0000000000"
"41","2601","-144.7103628838","0.0067731416","0.5635431743","1.2242369359","59.3705172026","21.9891998055","37.3813173971","-2.1553585449","49.4435901071","-51.5989486520","-54.1216561097","2.5227074577","3.4282226435","45.1189691618","0.8963983018","-8.2009359858","9.0973342876","0.2075910164","0.7845815070","2.4360501201","0.0000000000","0.0000000000"
"42","1920","-144.7195045167","0.0067115061","0.5702546805","1.2296868295","59.3759670962","21.9951771581","37.3807899381","-2.1493811923","49.4436416269","-51.5930228192","-54.1181464153","2.5251235961","3.4280434401","45.1190218801","0.8965763068","-8.2010726205","9.0976489273","0.2075761905","0.7844767974","2.4359904522","0.0000000000","0.0000000000"
"43","1193","-144.7222960779","0.0066927967","0.5769474771","1.2313510520","59.3776313187","21.9562453559","37.4213859628","-2.1883129945","49.0915888417","-51.2799018362","-53.7895943109","2.5096924747","3.6007799656","44.5423537868","0.9484550894","-8.2370214165","9.1854765059","0.2194594358","0.8522530833","2.5290674465","0.0000000000","0.0000000000"
"44","1671","-144.7617093295","0.0064341425","0.5833816196","1.2548477323","59.4011279990","21.7654665303","37.6356614688","-2.3790918201","49.5333598739","-51.9129433417","-54.4190213862","2.5060780445","3.5710314067","45.2232302858","0.7390981814","-8.6638703616","9.4029685430","0.2289234542","1.0757270600","2.2663808925","0.0000000000","0.0000000000"
"45","2631","-144.7630349631","0.0064256188","0.5898072385","1.2556380246","59.4019182913","21.7666152337","37.6353030576","-2.3779431167","49.5329566620","-51.9108997787","-54.4302260815","2.5193263029","3.5712579245","45.2228778990","0.7388208386","-8.6630749865","9.4018958251","0.2289246474","1.0757640593","2.2665692178","0.0000000000","0.0000000000"
"46","2632","-144.7667299872","0.0064019198","0.5962091583","1.2578408573","59.4041211240","21.9818877722","37.4222333519","-2.1626705782","49.0915861689","-51.2542567471","-53.7615671053","2.5073103582","3.6007134497","44.5423321862","0.9485405330","-8.2372017362","9.1857422691","0.2195224132","0.8524130291","2.5287780074","0.0000000000","0.0000000000"
"47","1184","-144.7700898508","0.0063804463","0.6025896046","1.2598438801","59.4061241468","22.0518516683","37.3542724784","-2.0927066820","49.2342763073","-51.3269829893","-53.8648300268","2.5378470374","3.4742574389","44.8160516357","0.9439672327","-8.1466311118","9.0905983445","0.2139583398","0.8149674829","2.4453316162","0.0000000000","0.0000000000"
"48","2460","-144.8220837609","0.0060571788","0.6086467834","1.2908406701","59.4371209368","21.8212862801","37.6158346567","-2.3232720703","48.9198340057","-51.2431060760","-53.7480645201","2.5049584441","3.5435606257","44.5536505120","0.8226228680","-8.5021067144","9.3247295823","0.2239683436","1.0437264881","2.2758657940","0.0000000000","0.0000000000"
"49","2862","-144.8230477140","0.0060513428","0.6146981262","1.2914153423","59.4376956090","21.8044861584","37.6332094506","-2.3400721920","49.1752087372","-51.5152809292","-54.0214531195","2.5061721903","3.5747926038","44.8382368643","0.7621792691","-8.6333947439","9.3955740130","0.2286649826","1.0798687544","2.2662588668","0.0000000000","0.0000000000"
"50","2322","-144.8276071025","0.0060238151","0.6207219413","1.2941334762","59.4404137428","21.8071663173","37.6332474256","-2.3373920331","49.1752981238","-51.5126423899","-54.0315455668","2.5189031769","3.5749131027","44.8383095199","0.7620755012","-8.6337082425","9.3957837437","0.2286397621","1.0799740686","2.2662992720","0.0000000000","0.0000000000"
"51","1811","-144.8599795011","0.0058319324","0.6265538737","1.3134326679","59.4597129346","22.0600611049","37.3996518297","-2.0844972455","49.3890033746","-51.4735006201","-53.9920130063","2.5185123862","3.6278528908","44.7999370374","0.9612134464","-8.2227606425","9.1839740889","0.2187351643","0.8990191608","2.5100985657","0.0000000000","0.0000000000"
"52","1870","-144.8710514802","0.0057677175","0.6323215912","1.3200333604","59.4663136271","22.0666683822","37.3996452449","-2.0778899682","49.3887567493","-51.4666467175","-54.0031294937","2.5364827762","3.6278668750","44.7996790613","0.9612108130","-8.2225252863","9.1837360993","0.2186681183","0.8987179933","2.5104807633","0.0000000000","0.0000000000"
"53","641","-144.9066658500","0.0055659187","0.6378875099","1.3412652920","59.4875455587","21.8720482985","37.6154972602","-2.2725100519","48.9197056694","-51.1922157213","-53.7027604666","2.5105447453","3.5437349612","44.5535598800","0.8224108282","-8.5014668551","9.3238776833","0.2239775231","1.0438164675","2.2759409707","0.0000000000","0.0000000000"
"54","1229","-144.9313132902","0.0054304099","0.6433179198","1.3559591576","59.5022394243","22.1653556215","37.3368838028","-1.9792027288","49.2535979246","-51.2297332507","-53.7630623376","2.5333290869","3.7056801490","44.5220179933","1.0258997823","-8.1442681500","9.1701679323","0.2281811788","0.9518457155","2.5256532547","0.0000000000","0.0000000000"
"55","1189","-144.9351641488","0.0054095383","0.6487274582","1.3582548929","59.5045351596","22.1118599517","37.3926752079","-2.0326983987","49.4797648339","-51.5124632326","-54.0581845983","2.5457213657","3.6283072184","44.8882740453","0.9631835702","-8.2374752738","9.2006588439","0.2210560150","0.8994362512","2.5078149522","0.0000000000","0.0000000000"
"56","1550","-144.9544186499","0.0053063767","0.6540338349","1.3697336936","59.5160139603","22.1000450223","37.4159689380","-2.0445133281","49.4339567074","-51.4784700355","-54.0016615315","2.5231914960","3.6367405372","44.8661376889","0.9310784813","-8.2751702189","9.2062487002","0.2222777160","0.8747908951","2.5396719261","0.0000000000","0.0000000000"
"57","2487","-144.9708401252","0.0052199498","0.6592537847","1.3795235520","59.5258038187","22.1885742869","37.3372295318","-1.9559840635","49.2535945305","-51.2095785939","-53.7139991871","2.5044205932","3.7056225752","44.5220139366","1.0259580186","-8.1442839475","9.1702419661","0.2281908765","0.9519667564","2.5254649423","0.0000000000","0.0000000000"
"58","940","-144.9969339726","0.0050855029","0.6643392876","1.3950797106","59.5413599773","22.1481772267","37.3931827506","-1.9963811236","49.4796265088","-51.4760076325","-54.0024716377","2.5264640053","3.6285614462","44.8881397962","0.9629252665","-8.2372580986","9.2001833651","0.2211089772","0.8996034754","2.5078489936","0.0000000000","0.0000000000"
"59","1356","-145.0256349480","0.0049416187","0.6692809064","1.4121901396","59.5584704063","22.1437263651","37.4147440412","-2.0008319852","49.4341260473","-51.4349580325","-53.9654398140","2.5304817815","3.6363741808","44.8663516548","0.9314002117","-8.2752706893","9.2066709009","0.2221951495","0.8745646787","2.5396143526","0.0000000000","0.0000000000"
"60","1613","-145.0269372230","0.0049351876","0.6742160939","1.4129665064","59.5592467731","22.2409982227","37.3182485504","-1.9035601277","49.5141544423","-51.4177145699","-53.9328483968","2.5151338269","3.7486498316","44.7500920877","1.0154125229","-8.1742601588","9.1896726818","0.2317413131","0.9805440094","2.5363645090","0.0000000000","0.0000000000"
"61","1904","-145.1392119720","0.0044110640","0.6786271580","1.4799004379","59.6261807046","22.0447493867","37.5814313179","-2.0998089637","49.7710784783","-51.8660906073","-54.3586028141","2.4925122068","3.4718707346","45.3763551599","0.9228525838","-8.8700897895","9.7929423733","0.2260405301","0.8724165195","2.3734136850","0.0000000000","0.0000000000"
"62","2326","-145.1588771086","0.0043251672","0.6829523251","1.4916240438","59.6379043105","22.1102159657","37.5276883448","-2.0343423847","49.8220988647","-51.8564412494","-54.3634790239","2.5070377745","3.6986921517","45.0786298302","1.0447768828","-8.7791450096","9.8239218924","0.2388729529","0.8892539883","2.5705652105","0.0000000000","0.0000000000"
"63","1016","-145.1645850960","0.0043005495","0.6872528747","1.4950269287","59.6413071953","22.0602389643","37.5810682311","-2.0843193861","49.7709911902","-51.8553105763","-54.3288943975","2.4735838212","3.4716505255","45.3763018426","0.9230388221","-8.8700262078","9.7930650299","0.2259742834","0.8723337747","2.3733424674","0.0000000000","0.0000000000"
"64","2736","-145.1915655976","0.0041860698","0.6914389445","1.5111116767","59.6573919434","21.9227759048","37.7346160386","-2.2217824456","49.6476584073","-51.8694408529","-54.3572858542","2.4878450013","3.4417483359","45.4769826036","0.7289274678","-9.2350089043","9.9639363720","0.2369160795","0.9601859819","2.2446462746","0.0000000000","0.0000000000"
"65","925","-145.2057270784","0.0041272067","0.6955661512","1.5195542125","59.6658344792","22.0837357613","37.5820987178","-2.0608225890","49.7160681915","-51.7768907805","-54.2851185132","2.5082277327","3.4710933413","45.3157921776","0.9291826725","-8.8663779454","9.7955606179","0.2262569125","0.8723374799","2.3724989489","0.0000000000","0.0000000000"
"66","1887","-145.2099478643","0.0041098233","0.6996759745","1.5220704843","59.6683507510","22.3500177827","37.3183329684","-1.7945405677","49.5142477033","-51.3087882710","-53.8563460373","2.5475577663","3.7485576943","44.7501610989","1.0155289101","-8.1743250132","9.1898539233","0.2317505405","0.9804741575","2.5363329963","0.0000000000","0.0000000000"
"67","1029","-145.2383289192","0.0039948219","0.7036707963","1.5389901890","59.6852704557","22.1139350487","37.5713354070","-2.0306233017","50.1406105114","-52.1712338131","-54.6472939019","2.4760600888","3.5066464709","45.7416693848","0.8922946557","-8.9569204429","9.8492150986","0.2317677504","0.8934520597","2.3814266608","0.0000000000","0.0000000000"
"68","316","-145.2384660166","0.0039942742","0.7076650706","1.5390719212","59.6853521879","21.9507621307","37.7345900572","-2.1937962197","49.6475647814","-51.8413610011","-54.3405875472","2.4992265461","3.4415517720","45.4768638869","0.7291491224","-9.2349149976","9.9640641200","0.2368619468","0.9600342414","2.2446555838","0.0000000000","0.0000000000"
"69","1883","-145.2426138155","0.0039777411","0.7116428116","1.5415446810","59.6878249477","22.1058752444","37.5819497034","-2.0386831060","49.7159818903","-51.7546649963","-54.2344598737","2.4797948774","3.4711293363","45.3157627079","0.9290898461","-8.8663496971","9.7954395432","0.2262645782","0.8724872799","2.3723774782","0.0000000000","0.0000000000"
"70","2524","-145.2551224400","0.0039282949","0.7155711065","1.5490018468","59.6952821135","22.1222974983","37.5729846152","-2.0222608521","49.8686404205","-51.8909012726","-54.3942990707","2.5033977981","3.5098374140","45.4570890452","0.9017139613","-8.9304896549","9.8322036162","0.2296761818","0.8930700722","2.3870911601","0.0000000000","0.0000000000"
"71","1833","-145.2561592324","0.0039242242","0.7194953307","1.5496199430","59.6959002096","22.1746581701","37.5212420396","-1.9699001803","50.0206444605","-51.9905446408","-54.4830129448","2.4924683040","3.6973254547","45.2799025058","1.0434165000","-8.7883036217","9.8317201216","0.2406105205","0.8860086704","2.5707062637","0.0000000000","0.0000000000"
"72","2915","-145.2577345279","0.0039180472","0.7234133780","1.5505590742","59.6968393408","21.9767724233","37.7200669175","-2.1677859270","49.4462959813","-51.6140819083","-54.0845678221","2.4704859138","3.6408347730","44.8720579705","0.9334032378","-9.0288074311","9.9622106689","0.2437995974","1.0819326384","2.3151025371","0.0000000000","0.0000000000"
"73","2330","-145.2599710888","0.0039092941","0.7273226721","1.5518924267","59.6981726934","22.1244178335","37.5737548598","-2.0201405168","49.8687402039","-51.8888807208","-54.3694773071","2.4805965863","3.5099606527","45.4571936431","0.9015859080","-8.9305988506","9.8321847586","0.2297459491","0.8931778644","2.3870368392","0.0000000000","0.0000000000"
"74","2976","-145.2701964434","0.0038695238","0.7311921959","1.5579883938","59.7042686605","21.9611271180","37.7431415425","-2.1834312324","50.1977286748","-52.3811599071","-54.8541175086","2.4729576015","3.6659579415","45.6907771285","0.8409936048","-9.2189723015","10.0599659063","0.2497426806","1.1159110666","2.3003041943","0.0000000000","0.0000000000"
"75","2475","-145.2726865265","0.0038599004","0.7350520963","1.5594728866","59.7057531533","22.1843790192","37.5213741341","-1.9601793311","50.0205925368","-51.9807718680","-54.5067099037","2.5259380357","3.6973226728","45.2797907573","1.0434791067","-8.7886652747","9.8321443814","0.2405896519","0.8861418034","2.5705912175","0.0000000000","0.0000000000"
"76","304","-145.2868701251","0.0038055395","0.7388576358","1.5679286082","59.7142088749","21.9940871569","37.7201217180","-2.1504711934","49.4464631082","-51.5969343016","-54.0691845824","2.4722502808","3.6404545293","44.8721626489","0.9338459299","-9.0294594097","9.9633053396","0.2437904474","1.0818320582","2.3148320237","0.0000000000","0.0000000000"
