" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","41.4412127185"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"23","441","-169.7069667638","0.0129023297","0.5492785684","1.0011811207","76.4671600716","44.0344001425","32.4327599291","22.5725704978","71.7225588665","-49.1499883687","-51.4476771073","2.2976887385","2.5394451387","68.6433602868","0.5397534410","-6.6334489306","7.1732023716","0.1998858099","0.7449546760","1.5946046527","0.0000000000","0.0000000000"
"24","1085","-169.7444425758","0.0124277525","0.5617063210","1.0235227733","76.4895017241","44.0580417628","32.4314599613","22.5962121180","71.7072115899","-49.1098296337","-51.4105073317","2.3006776980","2.5403484439","68.6318054061","0.5350577398","-6.6483005992","7.1833583390","0.2007611461","0.7410742190","1.5985130789","0.0000000000","0.0000000000"
"25","1183","-169.8274906786","0.0114373461","0.5731436671","1.0730328909","76.5390118418","44.1790439453","32.3599678965","22.7172143006","71.9699521017","-49.2527378011","-51.5599218920","2.3071840909","2.3412688977","69.3012375465","0.3274456575","-6.4860299832","6.8134756407","0.1791651455","0.6546744954","1.5074292568","0.0000000000","0.0000000000"
"26","1119","-169.8339616873","0.0113635739","0.5845072410","1.0768906600","76.5428696108","44.1760731188","32.3667964920","22.7142434741","71.8328625405","-49.1186190664","-51.4358492480","2.3172301815","2.3437048262","69.1593798110","0.3297779033","-6.4754143389","6.8051922422","0.1776461538","0.6577524218","1.5083062507","0.0000000000","0.0000000000"
"27","200","-169.8469270314","0.0112171923","0.5957244333","1.0846201046","76.5505990555","44.1718991949","32.3786998606","22.7100695501","71.7340544020","-49.0239848518","-51.3376575585","2.3136727067","2.5080862586","68.9260383220","0.2999298214","-6.5299258304","6.8298556518","0.1848499546","0.6927579456","1.6304783583","0.0000000000","0.0000000000"
"28","834","-169.8483370452","0.0112013870","0.6069258203","1.0854607012","76.5514396520","44.1912489585","32.3601906935","22.7294193137","71.9700166373","-49.2405973235","-51.5398460371","2.2992487136","2.3411793196","69.3013025064","0.3275348112","-6.4861672289","6.8137020402","0.1791877138","0.6547838802","1.5072077256","0.0000000000","0.0000000000"
"29","249","-169.8895205191","0.0107494451","0.6176752654","1.1100127206","76.5759916715","44.2091157353","32.3668759362","22.7472860906","71.8328209684","-49.0855348779","-51.4060410189","2.3205061410","2.3436610531","69.1593307140","0.3298292013","-6.4754444980","6.8052736992","0.1776759801","0.6578145585","1.5081705145","0.0000000000","0.0000000000"
"30","778","-169.9038340437","0.0105966786","0.6282719440","1.1185458992","76.5845248500","44.2194859911","32.3650388590","22.7576563463","71.9940526576","-49.2363963113","-51.5362372128","2.2998409015","2.3763273597","69.3148347512","0.3028905467","-6.5074678166","6.8103583633","0.1817043331","0.6601842611","1.5344387656","0.0000000000","0.0000000000"
"31","783","-169.9075960407","0.0105568888","0.6388288328","1.1207886585","76.5867676094","44.2078946641","32.3788729454","22.7460650193","71.7340606084","-48.9879955891","-51.2986573240","2.3106617349","2.5082985195","68.9260343862","0.2997277028","-6.5298108321","6.8295385349","0.1848051191","0.6927710981","1.6307223022","0.0000000000","0.0000000000"
"32","835","-169.9413765611","0.0102062277","0.6490350605","1.1409273190","76.6069062699","44.1636619679","32.4432443020","22.7018323231","71.9047683515","-49.2029360284","-51.4948532970","2.2919172686","2.1254856446","69.6859696230","0.0933130840","-6.7657419033","6.8590549872","0.1690281699","0.6208019645","1.3356555102","0.0000000000","0.0000000000"
"33","1326","-169.9607763758","0.0100101370","0.6590451975","1.1524927500","76.6184717009","44.1216805658","32.4967911351","22.6598509211","72.0354877918","-49.3756368707","-51.6837490965","2.3081122257","2.4788683823","69.4139705215","0.1426488880","-6.8828581148","7.0255070028","0.1925756814","0.8538682938","1.4324244070","0.0000000000","0.0000000000"
"34","806","-169.9756883586","0.0098619735","0.6689071710","1.1613827065","76.6273616574","44.1842218368","32.4431398206","22.7223921920","71.9045908305","-49.1821986385","-51.4940778600","2.3118792215","2.1253727279","69.6858328824","0.0933852202","-6.7656870631","6.8590722833","0.1690104872","0.6206261599","1.3357360808","0.0000000000","0.0000000000"
"35","443","-170.0159836086","0.0094724828","0.6783796538","1.1854052007","76.6513841516","44.2864411380","32.3649430136","22.8246114932","71.9940331850","-49.1694216918","-51.4897811029","2.3203594111","2.3763966198","69.3148382871","0.3027982781","-6.5073935464","6.8101918246","0.1817183911","0.6602205368","1.5344576919","0.0000000000","0.0000000000"
"36","276","-170.0403535264","0.0092444293","0.6876240830","1.1999336181","76.6659125689","44.3359205827","32.3299919862","22.8740909380","71.9029714211","-49.0288804832","-51.3264235095","2.2975430263","2.4096050438","69.1332699183","0.3600964591","-6.4611916938","6.8212881528","0.1872620112","0.7079515071","1.5143915254","0.0000000000","0.0000000000"
"37","859","-170.0532857702","0.0091256478","0.6967497308","1.2076433296","76.6736222804","44.1767308481","32.4968914323","22.7149012033","72.0352850288","-49.3203838255","-51.6199531152","2.2995692897","2.4790463620","69.4137385037","0.1425001631","-6.8824390980","7.0249392611","0.1925912782","0.8539204877","1.4325345961","0.0000000000","0.0000000000"
"38","1517","-170.0646997950","0.0090220796","0.7057718104","1.2144479366","76.6804268875","44.3343537765","32.3460731111","22.8725241317","71.8099392834","-48.9374151517","-51.2275907506","2.2901755989","2.5685407386","68.8771669023","0.3642316425","-6.4695940267","6.8338256692","0.1907327442","0.7521899011","1.6256180934","0.0000000000","0.0000000000"
"39","1335","-170.0740524412","0.0089380926","0.7147099030","1.2200236283","76.6860025792","44.3399398491","32.3460627301","22.8781102044","71.8099814044","-48.9318712001","-51.2561592194","2.3242880193","2.5685190095","68.8772589634","0.3642034316","-6.4695828544","6.8337862859","0.1907396702","0.7521238541","1.6256554852","0.0000000000","0.0000000000"
"40","268","-170.1156778541","0.0085736779","0.7232835809","1.2448391150","76.7108180658","44.1249747301","32.5858433357","22.6631450853","72.3004807592","-49.6373356739","-51.8953390444","2.2580033705","2.5885533461","69.2014083939","0.5105190191","-7.4083596947","7.9188787138","0.2209338840","0.8202469117","1.5473725504","0.0000000000","0.0000000000"
"41","421","-170.1295979192","0.0084551586","0.7317387395","1.2531377279","76.7191166788","44.3891864229","32.3299302559","22.9273567782","71.9031753264","-48.9758185483","-51.2971705391","2.3213519909","2.4094676353","69.1334664895","0.3602412017","-6.4613469784","6.8215881801","0.1872459524","0.7079254682","1.5142962146","0.0000000000","0.0000000000"
"42","843","-170.1530556628","0.0082591278","0.7399978673","1.2671223417","76.7331012926","44.1420398364","32.5910614562","22.6802101916","72.2797851167","-49.5995749251","-51.8473764804","2.2478015553","2.6160336108","69.1982571394","0.4654943665","-7.4687295464","7.9342239129","0.2235343257","0.8110275674","1.5814717178","0.0000000000","0.0000000000"
"43","1362","-170.1633906579","0.0081742094","0.7481720767","1.2732836724","76.7392626233","44.1481379368","32.5911246865","22.6863082920","72.1832612066","-49.4969529145","-51.7551341099","2.2581811954","2.5923023996","69.0718052596","0.5191535473","-7.3792396392","7.8983931865","0.2191255736","0.8180647977","1.5551120283","0.0000000000","0.0000000000"
"44","1291","-170.1890225902","0.0079673510","0.7561394277","1.2885644547","76.7545434056","44.1690449989","32.5854984067","22.7072153542","72.3005079868","-49.5932926327","-51.8557560298","2.2624633971","2.5883440087","69.2014440097","0.5107199684","-7.4084922559","7.9192122243","0.2208947501","0.8200983114","1.5473509472","0.0000000000","0.0000000000"
"45","491","-170.1966087793","0.0079071378","0.7640465656","1.2930870519","76.7590660028","44.1683781232","32.5906878796","22.7065484784","72.2798410919","-49.5732926135","-51.8195648625","2.2462722491","2.6159120054","69.1985125829","0.4654165036","-7.4682361566","7.9336526602","0.2235160922","0.8108505753","1.5815453378","0.0000000000","0.0000000000"
"46","202","-170.2218694298","0.0077099001","0.7717564656","1.3081464902","76.7741254410","44.1857055696","32.5884198714","22.7238759248","71.8699780627","-49.1461021378","-51.4061219825","2.2600198447","2.6818476254","68.9329564858","0.2551739515","-6.8324933375","7.0876672890","0.2052330594","1.0032981506","1.4733164154","0.0000000000","0.0000000000"
"47","767","-170.2334169428","0.0076213820","0.7793778476","1.3150306779","76.7810096288","44.2370142266","32.5439954022","22.7751845818","72.1142992254","-49.3391146435","-51.5707860239","2.2316713804","2.7831039464","68.7820198897","0.5491753892","-7.2410420769","7.7902174661","0.2207276831","0.8032156798","1.7591605836","0.0000000000","0.0000000000"
"48","1385","-170.2684582478","0.0073589437","0.7867367913","1.3359209701","76.8018999210","44.2136135066","32.5882864143","22.7517838619","71.8699774873","-49.1176839530","-51.4081680085","2.2904840555","2.6818838243","68.9329339265","0.2551597365","-6.8324944577","7.0876541942","0.2052127926","1.0031572036","1.4735138281","0.0000000000","0.0000000000"
"49","1223","-170.2704718221","0.0073441409","0.7940809322","1.3371213864","76.8031003373","44.2542566405","32.5488436968","22.7924269957","72.2389199103","-49.4464929145","-51.6859595001","2.2394665856","2.6585444672","69.0249989100","0.5553765330","-7.3577060899","7.9130826229","0.2294681074","0.8827969789","1.5462793809","0.0000000000","0.0000000000"
"50","784","-170.2742927397","0.0073161330","0.8013970652","1.3393992720","76.8053782229","44.1360277067","32.6693505162","22.6741980619","72.3519132125","-49.6777151505","-51.9128964430","2.2351812925","2.7422641551","69.2703786580","0.3392703993","-7.7030044094","8.0422748087","0.2286273972","0.9538346970","1.5598020609","0.0000000000","0.0000000000"
"51","283","-170.2925610868","0.0071836928","0.8085807580","1.3502901652","76.8162691161","44.1468451571","32.6694239590","22.6850155123","72.3518592732","-49.6668437609","-51.9025411291","2.2356973682","2.7423334523","69.2703721246","0.3391536963","-7.7028976207","8.0420513170","0.2286417900","0.9538395303","1.5598521321","0.0000000000","0.0000000000"
"52","733","-170.3018406277","0.0071173398","0.8156980978","1.3558222742","76.8218012251","44.1387087899","32.6830924352","22.6768791451","72.3745428607","-49.6976637155","-51.9467632573","2.2490995417","2.3862275163","69.6884898758","0.2998254686","-7.6026124592","7.9024379278","0.2103191297","0.7529034566","1.4230049299","0.0000000000","0.0000000000"
"53","1551","-170.3165670124","0.0070132951","0.8227113929","1.3646015842","76.8305805351","44.2863769408","32.5442035943","22.8245472960","72.1143804184","-49.2898331224","-51.5657766916","2.2759435693","2.7830587907","68.7821726169","0.5491490107","-7.2410486615","7.7901976722","0.2207213173","0.8031890137","1.7591484597","0.0000000000","0.0000000000"
"54","1479","-170.3226333128","0.0069708791","0.8296822720","1.3682180816","76.8341970325","44.2854422393","32.5487547932","22.8236125945","72.2389219167","-49.4153093222","-51.6673262532","2.2520169310","2.6585336074","69.0249014935","0.5554868158","-7.3578065360","7.9132933518","0.2294750994","0.8828773247","1.5461811832","0.0000000000","0.0000000000"
"55","814","-170.3434449851","0.0068273027","0.8365095746","1.3806252084","76.8466041593","44.1634167299","32.6831874295","22.7015870851","72.3748656233","-49.6732785382","-51.9230240590","2.2497455208","2.3862211896","69.6888528838","0.2997915499","-7.6029246111","7.9027161610","0.2102996493","0.7528834241","1.4230381162","0.0000000000","0.0000000000"
"56","1607","-170.3975444565","0.0064677624","0.8429773370","1.4128772540","76.8788562049","44.3652678688","32.5135883361","22.9034382240","72.1801584034","-49.2767201793","-51.5731627208","2.2964425415","2.8418082452","68.7278540135","0.6104961446","-7.1845243110","7.7950204556","0.2266487987","0.8599810998","1.7551783467","0.0000000000","0.0000000000"
"57","1038","-170.4076972304","0.0064024288","0.8493797658","1.4189299513","76.8849089022","44.3364454826","32.5484634196","22.8746158379","72.2180014649","-49.3433856271","-51.6145001274","2.2711145003","2.8043566002","68.8135639563","0.6000809084","-7.2020928846","7.8021737931","0.2237989074","0.8205499870","1.7600077059","0.0000000000","0.0000000000"
"58","1083","-170.4423275676","0.0061845057","0.8555642716","1.4395752401","76.9055541910","44.3567608949","32.5487932961","22.8949312501","72.2179800072","-49.3230487570","-51.5979279502","2.2748791931","2.8045198060","68.8135624900","0.5998977111","-7.2019287747","7.8018264858","0.2238975703","0.8207766100","1.7598456258","0.0000000000","0.0000000000"
"59","1020","-170.5323024471","0.0056523546","0.8612166262","1.4932148383","76.9591937892","44.4456253520","32.5135684373","22.9837957072","72.1802094321","-49.1964137249","-51.4836818348","2.2872681099","2.8417743375","68.7279504653","0.6104846293","-7.1845361458","7.7950207751","0.2266563813","0.8598908801","1.7552270761","0.0000000000","0.0000000000"
"60","1536","-170.5766832368","0.0054069838","0.8666236100","1.5196729758","76.9856519266","44.2197277677","32.7659241590","22.7578981229","72.2163466122","-49.4584484893","-51.6928051245","2.2343566352","2.9573820248","68.7625079355","0.4964566519","-7.5932137355","8.0896703874","0.2415249577","1.1225252705","1.5933317965","0.0000000000","0.0000000000"
"61","957","-170.6098969209","0.0052303476","0.8718539576","1.5394737099","77.0054526608","44.2450382165","32.7604144444","22.7832085717","72.2561200274","-49.4729114557","-51.7101096039","2.2371981482","2.9592595656","68.7834953237","0.5133651380","-7.5516389149","8.0650040529","0.2404964944","1.1242894305","1.5944736407","0.0000000000","0.0000000000"
"62","1467","-170.6361633149","0.0050947538","0.8769487114","1.5551327342","77.0211116851","44.2553351043","32.7657765808","22.7935054596","72.2163711375","-49.4228656779","-51.6780437783","2.2551781004","2.9571091178","68.7624958926","0.4967661271","-7.5933780344","8.0901441614","0.2415147648","1.1225370272","1.5930573258","0.0000000000","0.0000000000"
"63","1532","-170.6451034595","0.0050494089","0.8819981203","1.5604625081","77.0264414590","44.3539072314","32.6725342276","22.8920775866","72.5482160407","-49.6561384541","-51.9211436108","2.2650051567","2.7768703464","69.3209894771","0.4503562171","-7.5427499680","7.9931061851","0.2316289284","0.9936902779","1.5515511401","0.0000000000","0.0000000000"
"64","862","-170.6532388054","0.0050084969","0.8870066172","1.5653124917","77.0312914426","44.3590933802","32.6721980623","22.8972637355","72.5482518279","-49.6509880925","-51.9295579495","2.2785698571","2.7766370434","69.3210168699","0.4505979146","-7.5428332883","7.9934312028","0.2315773689","0.9935010746","1.5515585999","0.0000000000","0.0000000000"
"65","853","-170.6586483585","0.0049814763","0.8919880936","1.5685374613","77.0345164122","44.2739864095","32.7605300027","22.8121567648","72.2562165775","-49.4440598127","-51.7050712737","2.2610114609","2.9591249014","68.7835779041","0.5135137720","-7.5519922403","8.0655060123","0.2405057390","1.1243129564","1.5943062059","0.0000000000","0.0000000000"
"66","570","-170.6609757069","0.0049698962","0.8969579897","1.5699249378","77.0359038887","44.5260416448","32.5098622439","23.0642120000","72.2982299575","-49.2340179575","-51.5018179018","2.2677999443","2.8689637297","68.7646466207","0.6646196072","-7.1409306002","7.8055502073","0.2304959971","0.8821066694","1.7563610632","0.0000000000","0.0000000000"
"67","542","-170.6935874092","0.0048104337","0.9017684234","1.5893667934","77.0553457443","44.5453283930","32.5100173512","23.0834987483","72.2982266343","-49.2147278860","-51.4987221861","2.2839943001","2.8692453402","68.7646448001","0.6643364941","-7.1407612533","7.8050977474","0.2305305613","0.8821833453","1.7565314336","0.0000000000","0.0000000000"
"68","1324","-170.8627542243","0.0040617765","0.9058301999","1.6902176091","77.1561965600","44.3274637967","32.8287327633","22.8656341520","72.4547220170","-49.5890878650","-51.8235135011","2.2344256361","2.9086403029","69.4347889690","0.1112927450","-7.7653207031","7.8766134482","0.2328742647","1.1700716416","1.5056943965","0.0000000000","0.0000000000"
"69","108","-170.9006190131","0.0039108535","0.9097410534","1.7127911549","77.1787701058","44.4704596738","32.7083104319","23.0086300291","72.4522329838","-49.4436029547","-51.7010181367","2.2574151820","2.6106228616","69.8068260067","0.0347841154","-7.7295506439","7.7643347593","0.2132524744","0.9528255150","1.4445448722","0.0000000000","0.0000000000"
"70","1095","-170.9233463406","0.0038229727","0.9135640261","1.7263403224","77.1923192733","44.5219402284","32.6703790449","23.0601105836","72.3911677722","-49.3310571886","-51.5941506907","2.2630935021","2.8297557062","69.2220358228","0.3393762432","-7.3789334206","7.7183096639","0.2279764537","1.1042769170","1.4975023355","0.0000000000","0.0000000000"
"71","204","-170.9382060692","0.0037665844","0.9173306105","1.7351991270","77.2011780779","44.4930536141","32.7081244638","23.0312239693","72.4519935708","-49.4207696015","-51.6904235918","2.2696539903","2.6105534436","69.8065927165","0.0348474108","-7.7291351829","7.7639825937","0.2132939758","0.9527735367","1.4444859310","0.0000000000","0.0000000000"
"72","1178","-170.9834677263","0.0035999031","0.9209305136","1.7621824040","77.2281613549","44.3995185333","32.8286428216","22.9376888886","72.4546212662","-49.5169323776","-51.7954073442","2.2784749666","2.9085546058","69.4347118351","0.1113548253","-7.7651766001","7.8765314254","0.2328895205","1.1700247211","1.5056403641","0.0000000000","0.0000000000"
"73","996","-171.0447179675","0.0033860251","0.9243165387","1.7986974663","77.2646764172","44.5942885980","32.6703878192","23.1324589532","72.3912220052","-49.2587630520","-51.5086011366","2.2498380846","2.8294122470","69.2220190966","0.3397906616","-7.3789361512","7.7187268128","0.2280183497","1.1043589957","1.4970349016","0.0000000000","0.0000000000"
"74","1181","-171.0994649003","0.0032056336","0.9275221722","1.8313355037","77.2973144546","44.7677433292","32.5295711254","23.3059136844","72.5786592312","-49.2727455468","-51.5397811196","2.2670355728","2.6773359020","69.6217274085","0.2795959206","-7.3282979796","7.6078939003","0.2119275627","0.9108531108","1.5545552284","0.0000000000","0.0000000000"
"75","797","-171.1805316562","0.0029560177","0.9304781900","1.8796644177","77.3456433686","44.3386031188","33.0070402498","22.8767734740","72.7612935854","-49.8845201114","-52.0861675089","2.2016473975","3.1718278337","69.2982002424","0.2912655093","-8.6150768335","8.9063423427","0.2689471066","1.2696361587","1.6332445684","0.0000000000","0.0000000000"
"76","1436","-171.1922924341","0.0029214563","0.9333996463","1.8866757458","77.3526546967","44.8228868334","32.5297678633","23.3610571886","72.5785873200","-49.2175301313","-51.4961484037","2.2786182724","2.6776524116","69.6216182826","0.2793166258","-7.3281246350","7.6074412609","0.2119652756","0.9109972682","1.5546898677","0.0000000000","0.0000000000"
