" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","34.0787193596"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"12","86","-81.1208107932","0.0320572191","0.8693091892","1.0374155528","28.0447042356","5.1634128653","22.8812913703","-10.9329593683","47.0796891771","-58.0126485454","-59.9156037178","1.9029551724","1.9433157231","44.5716838558","0.5646895983","-4.5745643454","5.1392539436","0.1579023253","0.7002034636","1.0852099342","0.0000000000","0.0000000000"
"13","125","-81.1419117962","0.0313878664","0.9006970556","1.0499951676","28.0572838504","5.0899698901","22.9673139603","-11.0064023435","47.1256465124","-58.1320488559","-60.0417901749","1.9097413190","1.7041891959","45.0494790293","0.3719782872","-4.7600993940","5.1320776812","0.1434974349","0.6339700937","0.9267216673","0.0000000000","0.0000000000"
"14","240","-81.1511346153","0.0310997126","0.9317967682","1.0554934613","28.0627821440","5.0481674199","23.0146147241","-11.0482048137","47.0776932549","-58.1258980686","-60.0305383272","1.9046402586","2.0390755060","44.6553895879","0.3832281610","-4.9128499190","5.2960780800","0.1593496405","0.8561434688","1.0235823967","0.0000000000","0.0000000000"
"15","104","-81.1583494239","0.0308761417","0.9626729099","1.0597946555","28.0670833383","5.0996177802","22.9674655581","-10.9967544534","47.1256709024","-58.1224253558","-60.0356343978","1.9132090420","1.7041276017","45.0495225819","0.3720207188","-4.7601533371","5.1321740559","0.1435053817","0.6339389666","0.9266832534","0.0000000000","0.0000000000"
"16","73","-81.9326516332","0.0142346846","0.9769075945","1.5214041585","28.5286928413","5.3113291120","23.2173637293","-10.7850431216","47.5619309505","-58.3469740721","-60.2220005758","1.8750265037","2.1491541498","45.0344369375","0.3783398631","-5.5986940843","5.9770339474","0.1854052452","0.9353097738","1.0284391309","0.0000000000","0.0000000000"
"17","89","-81.9907179628","0.0134316684","0.9903392629","1.5560210939","28.5633097767","5.3457086104","23.2176011663","-10.7506636232","47.5620351503","-58.3072123847","-60.1838091716","1.8765967869","2.1492483000","45.0345209075","0.3782659428","-5.5988107305","5.9770766734","0.1854251760","0.9352856020","1.0285375220","0.0000000000","0.0000000000"
"18","70","-83.7970232357","0.0022062847","0.9925455475","2.6328715398","29.6401602226","6.9548731762","22.6852870464","-9.1414990574","48.9161979272","-58.0576969846","-59.9812005282","1.9235035436","3.7852621550","44.7161125724","0.4148231999","-4.8361243622","5.2509475621","0.1751831153","1.1955775710","2.4145014687","0.0000000000","0.0000000000"
"19","266","-83.8508388352","0.0020906904","0.9946362380","2.6649543517","29.6722430345","6.9863505498","22.6858924847","-9.1100216837","48.9162802671","-58.0263019509","-59.9352197649","1.9089178141","3.7851521378","44.7161100321","0.4150180972","-4.8363690755","5.2513871727","0.1751511019","1.1951125445","2.4148884914","0.0000000000","0.0000000000"
"20","260","-84.2811579945","0.0013595791","0.9959958171","2.9214942542","29.9287829370","7.1254735760","22.8033093610","-8.9708986575","49.2160082559","-58.1869069134","-60.0885329904","1.9016260770","2.9291814769","46.0057840962","0.2810426827","-4.9089880413","5.1900307241","0.1557653384","0.9743339880","1.7990821505","0.0000000000","0.0000000000"
"21","316","-84.2881871729","0.0013500559","0.9973458730","2.9256847828","29.9329734656","7.1293885713","22.8035848943","-8.9669836623","49.2160972879","-58.1830809502","-60.0642548252","1.8811738750","2.9291696627","46.0057529975","0.2811746278","-4.9092256421","5.1904002698","0.1557328110","0.9742915351","1.7991453165","0.0000000000","0.0000000000"
"22","121","-84.7869396456","0.0008198725","0.9981657455","3.2230220219","30.2303107046","7.2388908101","22.9914198946","-8.8574814235","49.4343248828","-58.2918063064","-60.1704885811","1.8786822747","3.7976484760","45.2528304085","0.3838459984","-5.5953655676","5.9792115659","0.1980324708","1.3689336737","2.2306823315","0.0000000000","0.0000000000"
"23","59","-84.8351491179","0.0007812845","0.9989470300","3.2517626741","30.2590513569","7.2674147358","22.9916366211","-8.8289574978","49.4342855847","-58.2632430825","-60.1251053429","1.8618622604","3.7975980138","45.2528569258","0.3838306451","-5.5953658548","5.9791964999","0.1980205799","1.3687294416","2.2308479923","0.0000000000","0.0000000000"
"24","256","-85.5414815222","0.0003855254","0.9993325554","3.6728511667","30.6801398495","7.4912173636","23.1889224860","-8.6051548700","49.6674680304","-58.2726229004","-60.1233237953","1.8507008949","3.9486603022","45.4645681180","0.2542396102","-5.8313801436","6.0856197539","0.2034731444","1.4952017449","2.2499854129","0.0000000000","0.0000000000"
"25","91","-85.7600377105","0.0003098384","0.9996423938","3.8031460467","30.8104347295","7.6214146937","23.1890200358","-8.4749575399","49.6673807168","-58.1423382567","-59.9971092694","1.8547710128","3.9486007495","45.4644668442","0.2543131230","-5.8312912035","6.0856043266","0.2034527729","1.4946024113","2.2505455653","0.0000000000","0.0000000000"
"26","255","-86.2946134316","0.0001815398","0.9998239336","4.1218397428","31.1291284256","7.7264168393","23.4027115863","-8.3699553943","49.5681179498","-57.9380733441","-59.7938299144","1.8557565703","3.3681160009","46.0212042528","0.1787976961","-6.0244886711","6.2032863672","0.1964977101","1.4420576871","1.7295606037","0.0000000000","0.0000000000"
"27","253","-86.4086277392","0.0001619780","0.9999859116","4.1898107330","31.1970994157","7.7944879466","23.4026114691","-8.3018842870","49.5680193079","-57.8699035948","-59.7196838673","1.8497802725","3.3682464265","46.0211027818","0.1786700995","-6.0242384017","6.2029085013","0.1964898229","1.4420064976","1.7297501060","0.0000000000","0.0000000000"
"28","79","-89.5334136341","0.0000071183","0.9999930300","6.0526891372","33.0599778200","9.6717375765","23.3882402435","-6.4246346571","51.5414588166","-57.9660934737","-59.8207287627","1.8546352889","5.3473158410","45.8697860570","0.3243569187","-6.1610634618","6.4854203805","0.2009292532","1.4843769663","3.6620096215","0.0000000000","0.0000000000"
"29","50","-89.5544661462","0.0000069700","1.0000000000","6.0652398436","33.0725285264","9.6842519429","23.3882765834","-6.4121202906","51.5415045042","-57.9536247949","-59.8110533556","1.8574285608","5.3471168047","45.8698432172","0.3245444824","-6.1612571640","6.4858016464","0.2009158915","1.4843137341","3.6618871790","0.0000000000","0.0000000000"
