" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","37.7599660391"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"26","517","-103.4418532297","0.0149498884","0.8791784998","1.2405085240","39.1570409342","11.2114621712","27.9455787631","-7.5676387680","48.0536587077","-55.6212974757","-57.7247259535","2.1034284777","2.6921327842","44.8142231665","0.5473027570","-6.1758970078","6.7231997648","0.1917071410","1.0356023840","1.4648232593","0.0000000000","0.0000000000"
"27","364","-103.5878480837","0.0129191277","0.8920976275","1.3275450986","39.2440775088","11.2983606481","27.9457168607","-7.4807402910","48.0536552489","-55.5341250128","-57.6388936073","2.1047685944","2.6922966960","44.8142971591","0.5470613938","-6.1760724779","6.7231338717","0.1916841633","1.0357065165","1.4649060161","0.0000000000","0.0000000000"
"28","704","-103.9740924674","0.0087798963","0.9008775238","1.5578092976","39.4743417078","11.4361452287","28.0381964791","-7.3429557105","48.5026554115","-55.8456111220","-57.9268633561","2.0812522341","2.8235583332","44.9897793290","0.6893177494","-6.6666054882","7.3559232375","0.2186398462","1.1176942977","1.4872241892","0.0000000000","0.0000000000"
"29","76","-104.0295011152","0.0083066463","0.9091841701","1.5908418243","39.5073742345","11.4472282739","28.0601459606","-7.3318726653","48.5903006880","-55.9221733533","-58.0125860629","2.0904127096","2.6009667392","45.5200005460","0.4693334028","-6.8665268996","7.3358603024","0.2052168313","0.9620528355","1.4336970723","0.0000000000","0.0000000000"
"30","441","-104.0422156291","0.0082016999","0.9173858699","1.5984217334","39.5149541437","11.6247629473","27.8901911964","-7.1543379919","48.7270402716","-55.8813782635","-57.9622452451","2.0808669816","2.6714714511","45.3712287420","0.6843400785","-6.5112383821","7.1955784606","0.2025793255","0.9149189974","1.5539731282","0.0000000000","0.0000000000"
"31","158","-104.0477046656","0.0081568038","0.9255426737","1.6016940881","39.5182264983","11.5893332358","27.9288932626","-7.1897677034","48.7750926984","-55.9648604018","-58.0377914492","2.0729310474","2.6017112038","45.5813133191","0.5920681755","-6.6161463670","7.2082145425","0.1957899137","0.8318498184","1.5740714717","0.0000000000","0.0000000000"
"32","824","-104.0806987997","0.0078920685","0.9334347422","1.6213639349","39.5378963451","11.6472946517","27.8906016934","-7.1318062874","48.7270056870","-55.8588119744","-57.9385937025","2.0797817282","2.6715642468","45.3711620576","0.6842793826","-6.5112378906","7.1955172732","0.2026160877","0.9150740205","1.5538741386","0.0000000000","0.0000000000"
"33","192","-104.1078083357","0.0076809922","0.9411157343","1.6375256083","39.5540580185","11.4939434703","28.0601145483","-7.2851574689","48.5901486565","-55.8753061254","-57.9626023807","2.0872962553","2.6009070650","45.5198744439","0.4693671476","-6.8665884461","7.3359555937","0.2052341693","0.9619679935","1.4337049023","0.0000000000","0.0000000000"
"34","954","-104.1497306672","0.0073656433","0.9484813777","1.6625181066","39.5790505168","11.5404391619","28.0386113548","-7.2386617772","48.5026230694","-55.7412848466","-57.8190272512","2.0777424046","2.8236552035","44.9897276784","0.6892401874","-6.6669919071","7.3562320945","0.2186421876","1.1177794181","1.4872335978","0.0000000000","0.0000000000"
"35","700","-104.1718922928","0.0072042042","0.9556855819","1.6757300242","39.5922624344","11.6633458753","27.9289165591","-7.1157550638","48.7749682522","-55.8907233160","-57.9639466708","2.0732233548","2.6018480633","45.5812128613","0.5919073276","-6.6160517413","7.2079590688","0.1957984742","0.8318542114","1.5741953777","0.0000000000","0.0000000000"
"36","854","-104.2148657183","0.0069011726","0.9625867545","1.7013491447","39.6178815549","11.5631238818","28.0547576731","-7.2159770574","48.7804907861","-55.9964678435","-58.0463942602","2.0499264167","2.7844931722","45.3956575078","0.6003401061","-6.7517140864","7.3520541925","0.2134559778","1.0431335773","1.5279036170","0.0000000000","0.0000000000"
"37","753","-104.2786752756","0.0064745674","0.9690613218","1.7393899738","39.6559223840","11.6011591770","28.0547632070","-7.1779417621","48.7803970096","-55.9583387717","-58.0295123535","2.0711735818","2.7846547567","45.3955565566","0.6001856964","-6.7516581756","7.3518438720","0.2134300417","1.0431729224","1.5280517926","0.0000000000","0.0000000000"
"38","245","-104.2788543029","0.0064734083","0.9755347302","1.7394967030","39.6560291133","11.4726769351","28.1833521781","-7.3064240040","48.6406304487","-55.9470544527","-58.0310074067","2.0839529540","2.9221526012","45.2689253607","0.4495524868","-7.0444918567","7.4940443434","0.2200859335","1.2050804715","1.4969861962","0.0000000000","0.0000000000"
"39","107","-104.3699286516","0.0059098970","0.9814446272","1.7937917629","39.7103241732","11.5267655992","28.1835585740","-7.2523353400","48.6406404724","-55.8929758124","-57.9628689120","2.0698930995","2.9222546099","45.2689524047","0.4494334578","-7.0445681068","7.4940015646","0.2200968448","1.2051760240","1.4969817412","0.0000000000","0.0000000000"
"40","187","-104.9631532801","0.0032654703","0.9847100975","2.1474497051","40.0639821153","11.6879961042","28.3759860111","-7.0911048349","48.9910352756","-56.0821401105","-58.1235518308","2.0414117203","3.0247080316","45.5104851900","0.4558420540","-7.7275197008","8.1833617548","0.2457392115","1.2760376374","1.5029311827","0.0000000000","0.0000000000"
"41","106","-105.0291235064","0.0030569985","0.9877670960","2.1867786429","40.1033110531","11.7273717944","28.3759392587","-7.0517291448","48.9910683150","-56.0427974598","-58.0997791005","2.0569816407","3.0248747533","45.5105025156","0.4556910461","-7.7272928537","8.1829838998","0.2457528312","1.2761217718","1.5030001503","0.0000000000","0.0000000000"
"42","734","-106.0773559265","0.0010716517","0.9888387477","2.8116949103","40.7282273205","13.0632492111","27.6649781094","-5.7158517281","50.1697392740","-55.8855910020","-57.9897217106","2.1041307086","3.3353851257","46.4247650438","0.4095891045","-6.1207176089","6.5303067134","0.1716983738","0.9581895296","2.2054972222","0.0000000000","0.0000000000"
"43","671","-106.0864343353","0.0010619669","0.9899007146","2.8171071121","40.7336395223","13.0678680156","27.6657715067","-5.7112329235","50.1698804688","-55.8811133924","-57.9746226980","2.0935093056","3.3353867593","46.4247546667","0.4097390428","-6.1210142439","6.5307532867","0.1717105111","0.9580081127","2.2056681355","0.0000000000","0.0000000000"
"44","343","-106.1189446847","0.0010279971","0.9909287117","2.8364885449","40.7530209551","13.1070370150","27.6459839401","-5.6720639242","50.1333531467","-55.8054170709","-57.9212571714","2.1158401005","4.2758740815","45.3388848528","0.5185942124","-6.0836137393","6.6022079517","0.1930222422","1.1277833492","2.9550684900","0.0000000000","0.0000000000"
"45","861","-106.1953142593","0.0009524124","0.9918811241","2.8820171782","40.7985495884","13.1521512304","27.6463983580","-5.6269497087","50.1335286884","-55.7604783971","-57.8867760687","2.1262976716","4.2755907368","45.3390085421","0.5189294095","-6.0841213789","6.6030507884","0.1930331600","1.1271080623","2.9554495146","0.0000000000","0.0000000000"
"46","868","-106.8843168966","0.0004781839","0.9923593080","3.2927743234","41.2093067336","13.4083324329","27.8009743007","-5.3707685062","50.6583240464","-56.0290925526","-58.1110570167","2.0819644641","3.7816866157","46.3542400485","0.5223973821","-6.7537424323","7.2761398144","0.2065308101","1.1364728658","2.4386829398","0.0000000000","0.0000000000"
"47","462","-106.8997146614","0.0004708774","0.9928301854","3.3019538846","41.2184862948","13.3570164057","27.8614698892","-5.4220845335","50.2529516502","-55.6750361837","-57.7724166378","2.0973804541","4.7015271971","44.9922075908","0.5592168622","-6.1520213673","6.7112382295","0.1982813289","1.1627659673","3.3404799010","0.0000000000","0.0000000000"
"48","273","-106.9851790078","0.0004323059","0.9932624912","3.3529044747","41.2694368849","13.4078119567","27.8616249282","-5.3712889825","50.2529631773","-55.6242521597","-57.7112659862","2.0870138265","4.7015365090","44.9922613057","0.5591653626","-6.1519774828","6.7111428454","0.1983323845","1.1632258701","3.3399782544","0.0000000000","0.0000000000"
"49","544","-107.0066275984","0.0004231322","0.9936856235","3.3656913079","41.2822237182","13.4814843984","27.8007393198","-5.2976165408","50.6581984458","-55.9558149866","-58.0377977757","2.0819827892","3.7818419400","46.3541599416","0.5221965642","-6.7534637940","7.2756603583","0.2065567424","1.1366294739","2.4386557237","0.0000000000","0.0000000000"
"50","686","-107.0651096139","0.0003990963","0.9940847198","3.4005560594","41.3170884697","13.4182677868","27.8988206829","-5.3608331524","50.7427416829","-56.1035748353","-58.1865134051","2.0829385698","4.2989100898","45.9409018400","0.5029297531","-6.8227919532","7.3257217063","0.2155593186","1.3542537307","2.7290970405","0.0000000000","0.0000000000"
"51","550","-107.0666675555","0.0003984750","0.9944831948","3.4014848449","41.3180172552","13.4654612223","27.8525560328","-5.3136397168","50.3014433738","-55.6150830906","-57.7140866491","2.0990035585","4.7238067280","45.0037294656","0.5739071802","-6.1452550685","6.7191622487","0.1980730527","1.2010433347","3.3246903406","0.0000000000","0.0000000000"
"52","359","-107.1539639232","0.0003651647","0.9948483595","3.4535276164","41.3700600266","13.5176785733","27.8523814533","-5.2614223658","50.3013776562","-55.5628000220","-57.6967921637","2.1339921417","4.7239525142","45.0037059114","0.5737192306","-6.1451714197","6.7188906503","0.1980483020","1.2010811988","3.3248230133","0.0000000000","0.0000000000"
"53","134","-107.1655359858","0.0003609633","0.9952093228","3.4604264396","41.3769588498","13.4777775722","27.8991812777","-5.3013233670","50.7423391361","-56.0436625031","-58.1118719974","2.0682094943","4.2988318257","45.9403976642","0.5031096462","-6.8227011490","7.3258107952","0.2154795438","1.3533400108","2.7300122712","0.0000000000","0.0000000000"
"54","511","-107.2616027280","0.0003279003","0.9955372231","3.5176977745","41.4342301847","13.7475270679","27.6867031169","-5.0315738713","50.9163826935","-55.9479565648","-58.0315744462","2.0836178814","3.9872702565","46.3352621887","0.5938502482","-6.6276669644","7.2215172126","0.2148838382","1.2745368281","2.4978495902","0.0000000000","0.0000000000"
"55","867","-107.2680379206","0.0003257970","0.9958630201","3.5215341913","41.4380666016","13.7514700288","27.6865965728","-5.0276309104","50.9164644675","-55.9440953778","-58.0016089880","2.0575136102","3.9872431365","46.3352973256","0.5939240054","-6.6277472377","7.2216712431","0.2148931300","1.2746566186","2.4976933879","0.0000000000","0.0000000000"
"56","172","-107.3432235878","0.0003021999","0.9961652200","3.5663570242","41.4828894344","13.1532410658","28.3296483685","-5.6258598733","50.4606036083","-56.0864634816","-58.1529443575","2.0664808759","4.6300563680","45.5641300935","0.2664171468","-7.3626347422","7.6290518890","0.2250046561","1.7022978792","2.7027538327","0.0000000000","0.0000000000"
"57","371","-107.3735861137","0.0002931623","0.9964583822","3.5844580064","41.5009904166","13.1711456241","28.3298447925","-5.6079553151","50.4607014527","-56.0680436610","-58.1426557779","2.0746121169","4.6302250195","45.5641981948","0.2662782383","-7.3626108278","7.6288890662","0.2249994243","1.7019529220","2.7032726732","0.0000000000","0.0000000000"
"58","761","-107.4636116115","0.0002679233","0.9967263055","3.6381277813","41.5546601915","13.6008387712","27.9538214203","-5.1782621680","50.6998516779","-55.8781138458","-57.9634251808","2.0853113350","4.8174128479","45.2143684001","0.6680704299","-6.6607748119","7.3288452418","0.2177150211","1.2183860294","3.3813117974","0.0000000000","0.0000000000"
"59","283","-107.4877546020","0.0002615323","0.9969878378","3.6525209132","41.5690533234","13.5829010480","27.9861522755","-5.1961998912","50.6255160288","-55.8217159200","-57.8946931764","2.0729772564","4.8365668849","45.0968459341","0.6921032097","-6.6551217296","7.3472249394","0.2228917779","1.1667321377","3.4469429693","0.0000000000","0.0000000000"
"60","285","-107.5623215489","0.0002427400","0.9972305778","3.6969748885","41.6135072987","13.6274271429","27.9860801558","-5.1516737962","50.6255733836","-55.7772471799","-57.8408338922","2.0635867124","4.8365951180","45.0968606716","0.6921175940","-6.6552301084","7.3473477024","0.2228617242","1.1663985572","3.4473348366","0.0000000000","0.0000000000"
"61","931","-107.5775811998","0.0002390640","0.9974696417","3.7060721115","41.6226045217","13.6693440839","27.9532604379","-5.1097568553","50.6997714040","-55.8095282593","-57.8835332908","2.0740050315","4.8176541340","45.2143614415","0.6677558285","-6.6603924061","7.3281482346","0.2177161036","1.2187115360","3.3812264944","0.0000000000","0.0000000000"
"62","111","-107.5879866346","0.0002365893","0.9977062310","3.7122754357","41.6288078459","13.6799790778","27.9488287681","-5.0991218614","50.7007628387","-55.7998847001","-57.8669859045","2.0671012044","4.8805176723","45.0945478873","0.7256972791","-6.6197582610","7.3454555401","0.2222623827","1.2600244475","3.3982308421","0.0000000000","0.0000000000"
"63","669","-107.6712472684","0.0002176885","0.9979239195","3.7619122562","41.6784446664","13.7247501254","27.9536945410","-5.0543508138","50.9753936150","-56.0297444287","-58.0763001780","2.0465557492","4.7920572912","45.5731256254","0.6102106983","-6.7308747226","7.3410854209","0.2237002866","1.2263590033","3.3419980013","0.0000000000","0.0000000000"
"64","730","-107.7283014274","0.0002056161","0.9981295356","3.7959257740","41.7124581842","13.7594113118","27.9530468724","-5.0196896273","50.9748318276","-55.9945214549","-58.0457641842","2.0512427292","4.7919472003","45.5725305622","0.6103540651","-6.7306092641","7.3409633292","0.2236606397","1.2267889792","3.3414975813","0.0000000000","0.0000000000"
"65","456","-107.7395418374","0.0002033178","0.9983328535","3.8026268786","41.7191592888","13.7701871869","27.9489721019","-5.0089137523","50.7008109476","-55.7097246998","-57.7680606721","2.0583359722","4.8803794232","45.0945224245","0.7259090998","-6.6198625923","7.3457716922","0.2222657034","1.2598956098","3.3982181101","0.0000000000","0.0000000000"
"66","124","-107.8297635681","0.0001857773","0.9985186308","3.8564136401","41.7729460503","13.7534001983","28.0195458520","-5.0257007409","51.1119056807","-56.1376064216","-58.2301243654","2.0925179438","4.4549051963","46.3198102934","0.3371901911","-7.0218992915","7.3590894826","0.2218569624","1.4547187453","2.7783294887","0.0000000000","0.0000000000"
"67","915","-107.8504363948","0.0001819762","0.9987006070","3.8687379924","41.7852704027","13.8903358957","27.8949345070","-4.8887650435","51.0358544350","-55.9246194784","-57.9878323042","2.0632128258","5.1169178335","45.3212512127","0.5976853888","-6.7066925386","7.3043779274","0.2327546231","1.4091696609","3.4749935495","0.0000000000","0.0000000000"
"68","666","-107.8545681558","0.0001812259","0.9988818329","3.8712011911","41.7877336013","13.8929055318","27.8948280695","-4.8861954073","51.0360562463","-55.9222516536","-57.9796810520","2.0574293984","5.1167484039","45.3215242329","0.5977836094","-6.7069934518","7.3047770612","0.2328081598","1.4097641273","3.4741761168","0.0000000000","0.0000000000"
"69","126","-107.9441423814","0.0001656985","0.9990475314","3.9246019347","41.8411343449","13.8211541263","28.0199802186","-4.9579468128","51.1118662668","-56.0698130797","-58.1282557501","2.0584426704","4.4551515613","46.3196998589","0.3370148466","-7.0218394766","7.3588543232","0.2219057795","1.4542868804","2.7789589014","0.0000000000","0.0000000000"
"70","765","-108.0315713740","0.0001518269","0.9991993583","3.9767237721","41.8932561823","13.6646871827","28.2285689996","-5.1144137565","51.0529935644","-56.1674073209","-58.2046249177","2.0372175968","5.0209500976","45.7873708250","0.2446726418","-7.3525470582","7.5972197000","0.2285803738","1.6308011003","3.1615686235","0.0000000000","0.0000000000"
"71","880","-108.1491711292","0.0001349820","0.9993343403","4.0468322696","41.9633646798","13.7348173537","28.2285473261","-5.0442835854","51.0528742475","-56.0971578329","-58.1315501530","2.0343923201","5.0209928466","45.7871924457","0.2446889552","-7.3524213153","7.5971102705","0.2285607639","1.6305880058","3.1618440769","0.0000000000","0.0000000000"
"72","127","-108.3560040232","0.0001097613","0.9994441016","4.1701381678","42.0866705781","14.1914980607","27.8951725174","-4.5876028785","51.4545497465","-56.0421526250","-58.0822657902","2.0401131653","5.2378354079","45.5519755490","0.6647387896","-7.3947621195","8.0595009091","0.2739703726","1.6867137227","3.2771513126","0.0000000000","0.0000000000"
"73","352","-108.5380797721","0.0000914903","0.9995355919","4.2786847985","42.1952172087","13.8140225865","28.3811946222","-4.9650783526","51.1947990760","-56.1598774286","-58.1777010313","2.0178236027","5.1149760106","45.7780492395","0.3017738259","-7.9497106896","8.2514845155","0.2522240525","1.7293052866","3.1334466715","0.0000000000","0.0000000000"
"74","758","-108.5559931620","0.0000898660","0.9996254578","4.2893640797","42.2058964899","13.8245932185","28.3813032714","-4.9545077206","51.1949651579","-56.1494728785","-58.1662748235","2.0168019450","5.1148908826","45.7782398006","0.3018344747","-7.9498922469","8.2517267217","0.2522190136","1.7291965215","3.1334753475","0.0000000000","0.0000000000"
"75","487","-108.8145990367","0.0000693880","0.9996948458","4.4435350583","42.3600674685","14.0843103953","28.2757570733","-4.6947905439","50.8762740613","-55.5710646052","-57.6301374033","2.0590727981","3.8121406050","46.8515972616","0.2125361946","-7.4151969753","7.6277331699","0.2150718638","1.4707185644","2.1263501769","0.0000000000","0.0000000000"
"76","102","-108.9881987662","0.0000583298","0.9997531756","4.5470286089","42.4635610191","14.1873114713","28.2762495478","-4.5917894679","50.8766500795","-55.4684395474","-57.4903956219","2.0219560745","3.8121971963","46.8517216419","0.2127312413","-7.4159396870","7.6286709283","0.2150538643","1.4705005207","2.1266428113","0.0000000000","0.0000000000"
