" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","291.5111857831"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","22793","-1085.7966655005","0.0105651277","0.1813143057","0.5556265087","473.5227681944","294.4768497949","179.0459183996","171.9655722394","239.4415607708","-67.4757057332","-73.5283803996","6.0526746664","150.6681580550","107.0517159177","-18.2783132019","-174.1046611892","155.8263479873","5.0644213657","11.9741648308","133.6292641575","0.0003077009","0.0000000000"
"12","20472","-1085.8679062562","0.0098386448","0.1911529505","0.5980975355","473.5652392212","294.6603664169","178.9048728042","172.1490888614","241.3208218714","-69.1717330099","-75.1828861463","6.0111531364","150.9749568516","108.9531114024","-18.6072463826","-173.9392569799","155.3320105973","5.0484466902","11.8514906218","134.0746493796","0.0003701601","0.0000000000"
"13","16227","-1085.8804504656","0.0097159976","0.2008689482","0.6055759156","473.5727176013","294.3163498519","179.2563677494","171.8050722964","237.8406940173","-66.0356217209","-72.0731449129","6.0375231920","150.3580176731","105.4220160138","-17.9393396696","-174.2571512499","156.3178115803","5.0821086723","12.0604384550","133.2150816535","0.0003888923","0.0000000000"
"14","4493","-1085.9002130609","0.0095258692","0.2103948174","0.6173576226","473.5844993083","294.0785188213","179.5059804870","171.5672412658","239.4372781137","-67.8700368479","-73.9716551817","6.1016183338","149.1406743839","107.8218659937","-17.5252622639","-175.2435231354","157.7182608715","5.1220563027","12.2743193652","131.7440424129","0.0002563031","0.0000000000"
"15","20787","-1085.9490445547","0.0090718815","0.2194666988","0.6464691005","473.6136107862","294.0747900944","179.5388206918","171.5635125389","239.5357155626","-67.9722030238","-74.0651938252","6.0929908014","149.3351894663","107.6039510806","-17.4034249843","-175.0630168782","157.6595918939","5.1294192914","12.2696004369","131.9359165536","0.0002531845","0.0000000000"
"16","8572","-1085.9495406314","0.0090673822","0.2285340811","0.6467648425","473.6139065282","294.2162117527","179.3976947756","171.7049341972","237.0890402351","-65.3841060379","-71.4696493758","6.0855433379","150.1675780210","104.6600418807","-17.7385796666","-175.3490157388","157.6104360721","5.1291761353","11.9485836543","133.0894566792","0.0003615522","0.0000000000"
"17","6237","-1085.9725929752","0.0088607487","0.2373948297","0.6605077724","473.6276494581","294.3822571399","179.2453923182","171.8709795844","237.2256910909","-65.3547115065","-71.3854392265","6.0307277200","150.7387968245","104.4354581668","-17.9485639003","-174.2869352034","156.3383713030","5.0780309989","12.1329382703","133.5274621209","0.0003654343","0.0000000000"
"18","17988","-1086.0330826099","0.0083406540","0.2457354837","0.6965693900","473.6637110757","294.1785912134","179.4851198623","171.6673136580","239.3560640137","-67.6887503558","-73.7691379994","6.0803876437","149.1333150864","107.6713292947","-17.4485803673","-175.0153920520","157.5668116847","5.1262490502","12.2670624007","131.7397785244","0.0002251111","0.0000000000"
"19","23100","-1086.0446815507","0.0082444701","0.2539799538","0.7034842370","473.6706259227","294.1697432519","179.5008826709","171.6584656964","239.3099999953","-67.6515342989","-73.7338731044","6.0823388055","149.4744154560","107.7098301756","-17.8742456362","-175.1413376273","157.2670919911","5.1041814024","12.2088010160","132.1612068540","0.0002261836","0.0000000000"
"20","6901","-1086.0704571320","0.0080346794","0.2620146332","0.7188506574","473.6859923431","295.0591731607","178.6268191825","172.5478956052","238.6320115126","-66.0841159075","-72.1409000751","6.0567841676","149.8202182471","106.6431868163","-17.8313935508","-173.9945451658","156.1631516150","5.1273639765","12.7297629505","131.9629946866","0.0000966336","0.0000000000"
"21","15964","-1086.0711472653","0.0080291364","0.2700437696","0.7192620886","473.6864037743","294.2184076618","179.4679961125","171.7071301063","239.4525027344","-67.7453726281","-73.8320629907","6.0866903627","149.2822868478","108.1562845977","-17.9860687111","-175.3145497028","157.3284809917","5.0977584472","12.2157927796","131.9685079424","0.0002276787","0.0000000000"
"22","22389","-1086.0722626920","0.0080201854","0.2780639550","0.7199270635","473.6870687492","295.3830780188","178.3039907304","172.8718004633","239.4718509897","-66.6000505264","-72.6713692737","6.0713187473","150.2611879166","108.0293676691","-18.8187045960","-173.9114759691","155.0927713730","5.0391374592","12.3476175001","132.8742705375","0.0001624198","0.0000000000"
"23","10996","-1086.0807923836","0.0079520667","0.2860160216","0.7250121410","473.6921538267","294.1603710141","179.5317828126","171.6490934586","237.4271297136","-65.7780362551","-71.8019472125","6.0239109574","150.5814563569","105.2561557785","-18.4104824217","-174.8399106548","156.4294282331","5.0639268042","12.0434273135","133.4735867775","0.0005154617","0.0000000000"
"24","8627","-1086.0817696384","0.0079442993","0.2939603209","0.7255947431","473.6927364289","294.6132715456","179.0794648832","172.1019939901","238.6953426376","-66.5933486475","-72.6301782864","6.0368296389","150.9965632685","105.9794841536","-18.2807047845","-174.1201451163","155.8394403318","5.0581131867","12.0079219653","133.9301434526","0.0003846639","0.0000000000"
"25","16142","-1086.0984041029","0.0078132431","0.3017735640","0.7355115777","473.7026532634","294.2139057690","179.4887474944","171.7026282135","239.7505032388","-68.0478750253","-74.1428756190","6.0950005937","149.3702172299","108.3059005999","-17.9256145910","-175.2710972555","157.3454826645","5.0995654442","12.2148089657","132.0556713600","0.0001714601","0.0000000000"
"26","23158","-1086.0984244431","0.0078130842","0.3095866482","0.7355237037","473.7026653894","294.5002000974","179.2024652920","171.9889225419","239.7955519532","-67.8066294113","-73.8254993235","6.0188699122","151.1037840675","107.2704765823","-18.5787086967","-174.2170037966","155.6382950999","5.0545435921","11.9980773613","134.0506751487","0.0004879654","0.0000000000"
"27","11082","-1086.1007754368","0.0077947373","0.3173813855","0.7369252767","473.7040669624","295.1792465723","178.5248203900","172.6679690169","238.9858840744","-66.3179150575","-72.3676114739","6.0496964164","149.9852013309","107.2440895946","-18.2434068511","-174.0369243799","155.7935175288","5.1082683032","12.6488610494","132.2279100824","0.0001618959","0.0000000000"
"28","17132","-1086.1025728322","0.0077807396","0.3251621252","0.7379968154","473.7051385011","294.4444745525","179.2606639486","171.9331969970","237.2896544460","-65.3564574490","-71.3961898875","6.0397324385","150.6752536492","104.5107829108","-17.8963821140","-174.2034093558","156.3070272418","5.0772238081","12.0831582952","133.5143650757","0.0005064702","0.0000000000"
"29","20379","-1086.1228768442","0.0076243524","0.3327864776","0.7501012945","473.7172429802","294.2117356072","179.5055073730","171.7004580517","239.5495411616","-67.8490831099","-73.9317218834","6.0826387735","149.4905839206","107.9370483116","-17.8780910706","-175.1516467491","157.2735556785","5.1046790836","12.2166843417","132.1690203878","0.0002001075","0.0000000000"
"30","15541","-1086.1312199149","0.0075610065","0.3403474841","0.7550751156","473.7222168013","294.2218820078","179.5003347935","171.7106044523","239.6248315558","-67.9142271035","-73.9895879159","6.0753608125","149.6797733439","108.2726124201","-18.3275542081","-175.2045671884","156.8770129802","5.0833565294","12.1326095465","132.4634473153","0.0003599528","0.0000000000"
"31","17804","-1086.1490761626","0.0074271936","0.3477746777","0.7657203308","473.7328620165","294.2740380590","179.4588239576","171.7627605035","239.2905445897","-67.5277840863","-73.5914171596","6.0636330733","149.2759179179","107.9336583422","-17.9190316703","-175.1129582624","157.1939265921","5.1015652527","12.2056731762","131.9684765115","0.0002029775","0.0000000000"
"32","18486","-1086.1880008063","0.0071436470","0.3549183247","0.7889257217","473.7560674074","294.2759795194","179.4800878879","171.7647019639","237.1245332663","-65.3598313023","-71.5020566329","6.1422253306","149.9872503312","104.3557707662","-17.2184878312","-175.3134740901","158.0949862589","5.1620354634","12.0400573861","132.7847402510","0.0004172307","0.0000000000"
"33","17869","-1086.1961229050","0.0070858606","0.3620041852","0.7937678077","473.7609094934","294.3341005878","179.4268089057","171.8228230323","237.5373631396","-65.7145401073","-71.7706798047","6.0561396974","150.3601368456","105.4167730634","-18.2395467695","-175.4371402857","157.1975935162","5.1058098521","11.8846321558","133.3695076305","0.0001872073","0.0000000000"
"34","20246","-1086.2163513601","0.0069439646","0.3689481498","0.8058272427","473.7729689284","294.3381326987","179.4348362296","171.8268551432","237.4253805338","-65.5985253905","-71.7008159668","6.1022905762","150.1606103636","104.9345983652","-17.6698281950","-175.3519965243","157.6821683292","5.1377702261","11.9542583887","133.0680062944","0.0005754544","0.0000000000"
"35","22705","-1086.2965859847","0.0064085834","0.3753567332","0.8536600717","473.8208017574","294.3276230250","179.4931787324","171.8163454695","239.9919667287","-68.1756212592","-74.2386854377","6.0630641786","149.5780013538","108.7804986402","-18.3665332653","-175.3314630378","156.9649297725","5.0785790450","12.1385237773","132.3605698168","0.0003287147","0.0000000000"
"36","13497","-1086.3105719835","0.0063195768","0.3816763101","0.8619979918","473.8291396775","294.7050507510","179.1240889265","172.1937731955","241.3096883903","-69.1159151948","-75.2070998950","6.0911847001","149.7540171822","109.7324058782","-18.1767346701","-174.6887989047","156.5120642346","5.0822147661","12.1648174308","132.5068447399","0.0001402456","0.0000000000"
"37","16230","-1086.3311960604","0.0061905762","0.3878668863","0.8742932814","473.8414349671","294.6794011654","179.1620338017","172.1681236099","241.5137348308","-69.3456112209","-75.3956358054","6.0500245845","149.9621936485","109.6137788355","-18.0622376532","-174.5284473454","156.4662096922","5.0893769590","12.1667136826","132.7059459427","0.0001570641","0.0000000000"
"38","8622","-1086.4062605218","0.0057428966","0.3936097829","0.9190438559","473.8861855416","294.5879527289","179.2982328127","172.0766751735","240.2329375197","-68.1562623463","-74.2466490507","6.0903867044","149.5209132541","108.4545716634","-17.7425473978","-174.7152046986","156.9726573008","5.1091577498","12.2264301933","132.1848843989","0.0004409122","0.0000000000"
"39","22384","-1086.4093511940","0.0057251746","0.3993349574","0.9208863970","473.8880280827","294.6828175996","179.2052104831","172.1715400441","239.8493716098","-67.6778315657","-73.6543610997","5.9765295340","151.1155338689","107.3361424033","-18.6023046624","-174.2527365765","155.6504319141","5.0546044980","12.0162547199","134.0443615047","0.0003131464","0.0000000000"
"40","22718","-1086.4260791382","0.0056302007","0.4049651582","0.9308589606","473.8980006463","294.7411046070","179.1568960393","172.2298270516","241.1680478545","-68.9382208029","-75.0122260770","6.0740052740","149.9464321704","109.2846161427","-18.0630004586","-174.5185323111","156.4555318525","5.0886934172","12.1583515159","132.6992497926","0.0001374447","0.0000000000"
"41","13830","-1086.4370623377","0.0055687015","0.4105338596","0.9374067261","473.9045484118","294.5754633695","179.3290850423","172.0641858140","240.3617485841","-68.2975627701","-74.4011774205","6.1036146504","149.7307611102","108.2702975979","-17.6393101240","-174.5835195690","156.9442094450","5.1157405651","12.2367190340","132.3778827173","0.0004187939","0.0000000000"
"42","22875","-1086.4389139566","0.0055583999","0.4160922595","0.9385105908","473.9056522765","294.7588067131","179.1468455634","172.2475291576","241.9758534727","-69.7283243151","-75.7683039138","6.0399795988","150.1684026598","110.2572402637","-18.4497894508","-174.5129305339","156.0631410831","5.0727917320","12.0553355132","133.0398551172","0.0004202974","0.0000000000"
"43","23015","-1086.4428631953","0.0055364917","0.4216287513","0.9408649766","473.9080066623","294.8051138433","179.1028928190","172.2938362878","241.3699164238","-69.0760801359","-75.1254964425","6.0494163066","149.7780866361","109.6216177351","-18.0297879475","-174.3806889526","156.3509010052","5.0909881098","12.1168242889","132.5699403543","0.0003338831","0.0000000000"
"44","8638","-1086.5134601340","0.0051591101","0.4267878614","0.9829521841","473.9500938698","294.6683747305","179.2817191393","172.1570971750","239.4340701437","-67.2769729687","-73.3616946312","6.0847216625","149.5195863164","107.6068419905","-17.6923581631","-174.5498446476","156.8574864845","5.1114737357","12.2335559540","132.1741584628","0.0003981638","0.0000000000"
"45","15459","-1086.5230928745","0.0051096523","0.4318975137","0.9886948573","473.9558365430","295.0291575691","178.9266789739","172.5178800136","240.0785230696","-67.5606430560","-73.5592012899","5.9985582339","151.3603406449","107.2254369541","-18.5072545294","-173.6935863235","155.1863317940","5.0465289564","11.9803748986","134.3330190396","0.0004177504","0.0000000000"
"46","13359","-1086.5392578329","0.0050277190","0.4369252327","0.9983317902","473.9654734759","294.6304400158","179.3350334601","172.1191624603","240.2177506547","-68.0985881943","-74.1830386695","6.0844504752","149.7411280730","108.1217363832","-17.6451138015","-174.5887902384","156.9436764369","5.1151835859","12.2429071207","132.3826579903","0.0003793760","0.0000000000"
"47","18328","-1086.5415016853","0.0050164502","0.4419416829","0.9996694896","473.9668111753","294.8052803884","179.1615307869","172.2940028329","241.8213084631","-69.5229601252","-75.5863674371","6.0634073119","150.1856829001","110.1322740177","-18.4966484548","-174.5718512239","156.0752027691","5.0718444795","12.0748860848","133.0386250254","0.0003273105","0.0000000000"
"48","22616","-1086.5510019700","0.0049690181","0.4469107010","1.0053331977","473.9724748834","294.7028308901","179.2696439934","172.1915533346","236.7820323083","-64.5904789737","-70.6453669455","6.0548879718","150.9935088265","103.7184947208","-17.9299712390","-174.2249615689","156.2949903299","5.0677259373","12.1177588019","133.8078140033","0.0002100840","0.0000000000"
"49","21737","-1086.5634488863","0.0049075525","0.4518182535","1.0127535754","473.9798952611","294.7025233791","179.2773718820","172.1912458236","240.0806400586","-67.8893942349","-73.9780851839","6.0886909490","149.5320222270","108.2347281598","-17.6861103283","-174.5425428049","156.8564324766","5.1126255629","12.2365107613","132.1824994908","0.0003864120","0.0000000000"
"50","16088","-1086.5883054371","0.0047870713","0.4566053248","1.0275721048","473.9947137905","294.6243750626","179.3703387280","172.1130975071","237.8333481954","-65.7202506884","-71.8233570017","6.1031063133","150.3164429050","105.0925243836","-17.5756190931","-174.9522415388","157.3766224457","5.1438427138","12.0204568957","133.1520168864","0.0001264091","0.0000000000"
"51","20792","-1086.6139956278","0.0046656568","0.4612709815","1.0428876186","474.0100293043","294.8910828605","179.1189464438","172.3798053050","238.8886245818","-66.5088192768","-72.5935564038","6.0847371270","150.6839132637","106.1152227747","-17.9105114566","-174.6504610873","156.7399496307","5.1094792676","11.8741972039","133.6999856013","0.0002511909","0.0000000000"
"52","10418","-1086.6256779954","0.0046114680","0.4658824495","1.0498522014","474.0169938872","295.1861645852","178.8308293019","172.6748870297","238.6148926560","-65.9400056263","-72.0208289569","6.0808233306","149.7297726726","106.6256230874","-17.7405031040","-174.2341596825","156.4936565785","5.1329706503","12.8045964804","131.7915582471","0.0006472948","0.0000000000"
"53","8887","-1086.6429323070","0.0045325828","0.4704150323","1.0601385652","474.0272802509","294.7435078600","179.2837723909","172.2322303045","238.0504044304","-65.8181741259","-71.8981632551","6.0799891292","150.4878470481","105.0971005010","-17.5345431187","-174.7898106782","157.2552675595","5.1354007589","11.9712906412","133.3808976273","0.0002580206","0.0000000000"
"54","6804","-1086.6536431704","0.0044842940","0.4748993263","1.0665239743","474.0336656600","294.7011744441","179.3324912159","172.1898968886","239.6058419325","-67.4159450439","-73.5340883546","6.1181433107","149.8002529796","107.5356475942","-17.7300586414","-174.7101935960","156.9801349546","5.1012442944","12.2298693958","132.4688042847","0.0003350047","0.0000000000"
"55","21787","-1086.7061858816","0.0042547600","0.4791540863","1.0978479386","474.0649896244","294.7553837906","179.3096058337","172.2441062351","239.7996345579","-67.5555283228","-73.6575834841","6.1020551613","149.8038975578","107.7495551541","-17.7538181540","-174.7181854929","156.9643673389","5.0998294267","12.2720474822","132.4318154787","0.0002051702","0.0000000000"
"56","20295","-1086.7092441378","0.0042417677","0.4833958540","1.0996711546","474.0668128403","294.9125560250","179.1542568153","172.4012784695","242.1784832083","-69.7772047389","-75.8331868809","6.0559821420","150.0845448325","110.6293374804","-18.5353991046","-174.6951002753","156.1597011707","5.0669731106","12.0816548065","132.9356184175","0.0002984979","0.0000000000"
"57","22994","-1086.7137766051","0.0042225855","0.4876184395","1.1023732390","474.0695149248","295.6472876596","178.4222272652","173.1360101041","239.4866646987","-66.3506545946","-72.3865923672","6.0359377726","150.2044958309","107.2902392510","-18.0080703832","-173.5116403035","155.5035699203","5.1259646181","12.7480794837","132.3302756142","0.0001761149","0.0000000000"
"58","22819","-1086.7144207275","0.0042198666","0.4918383061","1.1027572403","474.0698989260","294.7715144553","179.2983844707","172.2602368998","238.9602443887","-66.7000074889","-72.7968330548","6.0968255658","149.8214293458","106.9444732031","-17.8056581602","-174.7170862664","156.9114281062","5.0986248067","12.2978216327","132.4248051956","0.0001777108","0.0000000000"
"59","13143","-1086.7195576124","0.0041982452","0.4960365513","1.1058196555","474.0729613412","294.5787089380","179.4942524033","172.0674313825","240.2240957689","-68.1566643865","-74.2557353483","6.0990709619","149.2261770123","109.0011978882","-18.0032791315","-175.1188008820","157.1155217505","5.0984590017","12.0285815554","132.0988980493","0.0002384059","0.0000000000"
"60","13800","-1086.7261019393","0.0041708602","0.5002074115","1.1097211341","474.0768628198","294.7538227880","179.3230400318","172.2425452325","238.0757969444","-65.8332517119","-71.8850858141","6.0518341022","150.6236163826","104.9666682862","-17.5144877244","-174.8403730254","157.3258853010","5.1391410900","12.0408863123","133.4434789578","0.0001100224","0.0000000000"
"61","22789","-1086.7264243577","0.0041695156","0.5043769271","1.1099133477","474.0770550334","294.8227473095","179.2543077239","172.3114697540","239.7812944711","-67.4670688966","-73.5234956807","6.0564267841","149.6894590729","108.2357531574","-18.1439177591","-174.6267518427","156.4828340836","5.0903796168","12.1703893374","132.4283219302","0.0003681885","0.0000000000"
"62","16088","-1086.7825275506","0.0039420334","0.5083189605","1.1433599357","474.1105016215","294.8400981410","179.2704034804","172.3288205855","237.5857534805","-65.2569328950","-71.3338213616","6.0768884667","150.6851686108","104.3792839400","-17.4786990703","-174.8481062188","157.3694071485","5.1362958701","12.0546694384","133.4938826121","0.0003206902","0.0000000000"
"63","20664","-1086.7908708632","0.0039092806","0.5122282411","1.1483339011","474.1154755868","295.9126238559","178.2028517309","173.4013463004","240.7972530120","-67.3959067117","-73.4398163640","6.0439096523","150.5890416140","108.7282414750","-18.5200300769","-173.2226730012","154.7026429243","5.0302566425","12.3499085258","133.2081525784","0.0007238673","0.0000000000"
"64","18390","-1086.7917011008","0.0039060363","0.5161342775","1.1488288571","474.1159705429","294.8162886203","179.2996819226","172.3050110648","239.5767119274","-67.2717008625","-73.3667006296","6.0949997671","149.8146888044","107.4763091554","-17.7142860325","-174.5701402707","156.8558542382","5.1029166271","12.2788471999","132.4327515297","0.0001734478","0.0000000000"
"65","17818","-1086.7958662133","0.0038898011","0.5200240785","1.1513119387","474.1184536244","295.7851376845","178.3333159399","173.2738601290","241.6289973769","-68.3551372478","-74.4178288017","6.0626915538","149.6908763119","110.3781843487","-18.4400632838","-174.0032994491","155.5632361653","5.0723035372","12.5766841725","132.0418050101","0.0000835921","0.0000000000"
"66","20510","-1086.8050262449","0.0038543331","0.5238784116","1.1567728008","474.1239144865","294.7065992508","179.4173152358","172.1953216953","240.4490235589","-68.2537018637","-74.3376033953","6.0839015316","150.1037647116","108.3212067217","-17.9759478744","-174.6782438278","156.7022959534","5.0983274517","12.2780246043","132.7272698558","0.0001427998","0.0000000000"
"67","22466","-1086.8072661559","0.0038457094","0.5277241210","1.1581081505","474.1252498362","294.7777684907","179.3474813455","172.2664909352","239.8111456436","-67.5446547084","-73.6468372920","6.1021825836","150.0305652130","107.4553846603","-17.6748042297","-174.6139893453","156.9391851156","5.1055608794","12.2904416466","132.6343902441","0.0001724430","0.0000000000"
"68","22554","-1086.8120698737","0.0038272800","0.5315514010","1.1609719442","474.1281136299","294.7471958810","179.3809177489","172.2359183255","240.0795513071","-67.8436329816","-73.9199497644","6.0763167828","149.8932436852","108.2769407773","-18.0906331554","-174.8509538955","156.7603207401","5.0909498191","12.2716996157","132.5304274304","0.0001668201","0.0000000000"
"69","20298","-1086.8340000988","0.0037442605","0.5352956615","1.1740459096","474.1411875953","294.7851693249","179.3560182705","172.2738917694","237.5138261403","-65.2346124526","-71.2885602299","6.0539477772","151.0750543957","104.6564752205","-18.2177034759","-174.3105580293","156.0928545534","5.0624656276","12.1117479254","133.9006099015","0.0002309412","0.0000000000"
"70","15766","-1086.8549048476","0.0036668001","0.5389624616","1.1865085251","474.1536502109","294.6450177502","179.5086324607","172.1337401947","240.3082783126","-68.1745381179","-74.2341273744","6.0595892565","149.4409611735","109.3931414376","-18.5258242985","-175.2605718906","156.7347475921","5.0703048029","12.0038126172","132.3665230523","0.0003207010","0.0000000000"
"71","13557","-1086.8875959407","0.0035488666","0.5425113283","1.2059977104","474.1731393962","294.7745209072","179.3986184889","172.2632433517","240.5576750149","-68.2944316632","-74.3649737192","6.0705420560","149.9829677362","108.5964263578","-18.0217190791","-174.7928829777","156.7711638986","5.0932225353","12.2759940022","132.6135939543","0.0001572445","0.0000000000"
"72","18538","-1086.8987633709","0.0035094554","0.5460207836","1.2126553072","474.1797969930","295.6489814933","178.5308154996","173.1377039379","241.2691720033","-68.1314680654","-74.2077467439","6.0762786785","149.4238523787","109.7412178259","-17.8958982013","-174.0762708705","156.1803726692","5.1375613025","12.8486225251","131.4375661823","0.0001023689","0.0000000000"
"73","11512","-1086.9078895064","0.0034775733","0.5494983570","1.2180959618","474.1852376475","295.8716466996","178.3135909480","173.3603691441","239.4549290709","-66.0945599268","-72.1458341341","6.0512742074","150.8235495908","107.2195518821","-18.5881724020","-173.7926117040","155.2044393020","5.0741689657","12.6251629149","133.1241496350","0.0000680752","0.0000000000"
"74","9217","-1086.9189295362","0.0034393920","0.5529377489","1.2246776073","474.1918192930","295.8226691876","178.3691501054","173.3113916322","239.7778296872","-66.4664380551","-72.5100056596","6.0435676045","150.4413203419","107.3191170465","-17.9826077012","-173.3332251292","155.3506174280","5.1022341885","12.6634114928","132.6755805262","0.0000941344","0.0000000000"
"75","4578","-1086.9613835506","0.0032964320","0.5562341810","1.2499870747","474.2171287604","295.9004263188","178.3167024415","173.3891487633","238.9931221339","-65.6039733706","-71.6502761123","6.0463027417","150.4596390452","106.8007642344","-18.2672811457","-174.1334541126","155.8661729669","5.1085624586","12.3512900100","132.9997487130","0.0000378636","0.0000000000"
