" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","45.3688994677"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"19","1563","-150.3469279823","0.0208759620","0.6481576939","0.5085112797","62.5839045673","29.8651354799","32.7187690874","9.2975487370","11.5446336308","-2.2470848938","-4.3805127438","2.1334278501","16.8141796756","-7.9986943802","2.7291483353","-12.7489774915","15.4781258268","0.4377529595","5.3180224412","11.0584042749","0.0000000000","0.0000000000"
"20","1355","-150.3951776874","0.0198926168","0.6680503107","0.5372759172","62.6126692048","29.8101316773","32.8025375275","9.2425449344","10.6742652556","-1.4317203212","-3.5492312299","2.1175109087","17.2456972442","-9.2419250173","2.6704930287","-13.4101427445","16.0806357732","0.4833546640","6.1103629002","10.6519796800","0.0000000000","0.0000000000"
"21","1258","-150.3966614749","0.0198631223","0.6879134329","0.5381604949","62.6135537824","29.8948658504","32.7186879321","9.3272791075","11.5445865198","-2.2173074123","-4.3414968118","2.1241893994","16.8141482984","-7.9987958983","2.7292341198","-12.7490444238","15.4782785436","0.4377544992","5.3179200337","11.0584737655","0.0000000000","0.0000000000"
"22","637","-150.5804991307","0.0165275255","0.7044409584","0.6477575074","62.7231507950","30.0349845578","32.6881662372","9.4673978149","11.6679227416","-2.2005249267","-4.3335760162","2.1330510895","16.8112151075","-7.7058763592","2.5625839933","-12.9214317004","15.4840156938","0.4369930396","5.4658692141","10.9083528538","0.0000000000","0.0000000000"
"23","1667","-150.6019949795","0.0161760436","0.7206170020","0.6605725142","62.7359658018","29.9928827721","32.7430830297","9.4252960292","11.6874675386","-2.2621251113","-4.3882096552","2.1260845439","16.7891564453","-7.8361731607","2.7344842540","-12.7286179863","15.4631022403","0.4364752125","5.3139280962","11.0387531366","0.0000000000","0.0000000000"
"24","1683","-150.6609176820","0.0152504445","0.7358674465","0.6956999865","62.7710932741","30.0292989568","32.7417943172","9.4617122140","11.6874186015","-2.2257063876","-4.3725807239","2.1468743363","16.7890809899","-7.8362532219","2.7345908336","-12.7286293811","15.4632202147","0.4364632618","5.3139582376","11.0386594904","0.0000000000","0.0000000000"
"25","272","-150.6722019929","0.0150793211","0.7509467676","0.7024272631","62.7778205507","30.5681034111","32.2097171396","10.0005166682","12.1396745055","-2.1391578372","-4.2835860691","2.1444282319","18.2475316986","-8.7197068651","2.6118496721","-11.9585008776","14.5703505497","0.3380525202","3.1506816893","14.7587974891","0.0000000000","0.0000000000"
"26","1692","-150.7969017740","0.0133114499","0.7642582175","0.7767685259","62.8521618134","30.1976461747","32.6545156388","9.6300594318","11.8761187034","-2.2460592717","-4.3763364166","2.1302771449","17.1530296458","-7.9659266311","2.6890156888","-12.4580540465","15.1470697353","0.4206788702","5.2578003450","11.4745504306","0.0000000000","0.0000000000"
"27","1452","-150.7971354795","0.0133083393","0.7775665569","0.7769078522","62.8523011398","30.2103292366","32.6419719032","9.6427424937","11.4127882142","-1.7700457205","-3.9077593518","2.1377136313","17.4964413689","-8.7364720786","2.6528189239","-12.4852096330","15.1380285569","0.4140664704","5.2951184311","11.7872564673","0.0000000000","0.0000000000"
"28","488","-150.8007394975","0.0132604621","0.7908270190","0.7790564305","62.8544497181","30.6446744341","32.2097752840","10.0770876912","12.1396667969","-2.0625791057","-4.2171583657","2.1545792600","18.2474092558","-8.7196945094","2.6119520505","-11.9586085521","14.5705606026","0.3380646086","3.1504986861","14.7588459611","0.0000000000","0.0000000000"
"29","474","-150.8402817455","0.0127463453","0.8035733643","0.8026300136","62.8780233012","30.7593979861","32.1186253151","10.1918112432","12.4238159811","-2.2320047379","-4.3752393506","2.1432346127","18.2770359010","-8.4285314339","2.5753115141","-11.9002886093","14.4756001233","0.3307266638","3.1796594577","14.7666497794","0.0000000000","0.0000000000"
"30","1555","-150.8518204857","0.0126001138","0.8161734782","0.8095089713","62.8849022588","30.7659669852","32.1189352737","10.1983802423","12.4237984407","-2.2254181985","-4.3907519302","2.1653337318","18.2768189150","-8.4285711066","2.5755506324","-11.9004978546","14.4760484871","0.3307691668","3.1795884983","14.7664612499","0.0000000000","0.0000000000"
"31","24","-150.8758095522","0.0123014456","0.8284749237","0.8238103395","62.8992036271","30.2450923130","32.6541113141","9.6775055702","11.8761052451","-2.1985996750","-4.3353964610","2.1367967861","17.1529937488","-7.9659547955","2.6890662918","-12.4580741621","15.1471404540","0.4206943889","5.2577116399","11.4745877200","0.0000000000","0.0000000000"
"32","316","-150.8778372278","0.0122765275","0.8407514513","0.8250191626","62.9004124502","30.8119209344","32.0884915158","10.2443341915","12.3366209827","-2.0922867912","-4.2396384996","2.1473517084","18.6763821548","-8.8513607714","2.5115995993","-11.9056798287","14.4172794280","0.3226937406","3.2263649084","15.1273235057","0.0000000000","0.0000000000"
"33","1022","-151.1705154987","0.0091615084","0.8499129596","0.9995028068","63.0748960944","30.3433687295","32.7315273648","9.7757819866","11.9738752916","-2.1980393256","-4.3306947111","2.1326553856","16.7716110220","-7.3565611579","2.5588254275","-12.8771041861","15.4359296136","0.4364713555","5.4525424493","10.8825972173","0.0000000000","0.0000000000"
"34","1433","-151.2078154181","0.0088260795","0.8587390391","1.0217395989","63.0971328865","30.3670520370","32.7300808495","9.7994652941","11.9738516085","-2.1743863144","-4.3023262143","2.1279398999","16.7716619736","-7.3566519116","2.5588415465","-12.8771147665","15.4359563130","0.4364428345","5.4524604701","10.8827586690","0.0000000000","0.0000000000"
"35","1649","-151.3116507635","0.0079555959","0.8666946350","1.0836422793","63.1590355669","31.4163157423","31.7427198245","10.8487289995","13.1398226247","-2.2910936253","-4.4284748506","2.1373812253","19.1558849214","-8.1571453465","2.1410830499","-11.5754204657","13.7165035156","0.2942081831","3.5478113205","15.3138654177","0.0000000000","0.0000000000"
"36","1209","-151.3167683372","0.0079149866","0.8746096216","1.0866931819","63.1620864695","31.4337716954","31.7283147740","10.8661849525","13.0614955982","-2.1953106456","-4.3339435850","2.1386329394","19.1726331349","-8.2315902032","2.1204526665","-11.5626307006","13.6830833672","0.2929132882","3.5432834649","15.3364363817","0.0000000000","0.0000000000"
"37","668","-151.4175207709","0.0071563893","0.8817660109","1.1467579477","63.2221512353","31.5240175878","31.6981336475","10.9564308449","12.7914878496","-1.8350570048","-3.9800474468","2.1449904421","19.5284054446","-8.8233272132","2.0864096183","-11.5797660701","13.6661756884","0.2866548669","3.5887816313","15.6529689464","0.0000000000","0.0000000000"
"38","1041","-151.5016744580","0.0065787968","0.8883448077","1.1969271726","63.2723204602","31.2183782288","32.0539422313","10.6507914859","11.8089404783","-1.1581489923","-3.2635835772","2.1054345849","19.9507641556","-10.0739320129","1.9321083355","-12.9987293458","14.9308376813","0.3473478921","6.1750907865","13.4283254770","0.0000000000","0.0000000000"
"39","489","-151.5709121675","0.0061387072","0.8944835149","1.2382040594","63.3135973470","30.5000170878","32.8135802592","9.9324303449","12.0934564886","-2.1610261437","-4.2821971827","2.1211710390","16.7880814562","-7.5962285548","2.9016035872","-13.3033188992","16.2049224864","0.4951132999","5.8228352030","10.4701329533","0.0000000000","0.0000000000"
"40","956","-151.6089706156","0.0059094675","0.9003929824","1.2608930575","63.3362863451","30.5226325109","32.8136538342","9.9550457680","12.0933906423","-2.1383448742","-4.2519807843","2.1136359101","16.7882086499","-7.5964223271","2.9016043195","-13.3033132521","16.2049175715","0.4951465055","5.8229630743","10.4700990701","0.0000000000","0.0000000000"
"41","1661","-151.6122032630","0.0058903951","0.9062833775","1.2628202388","63.3382135264","31.4131909605","31.9250225659","10.8456042176","12.3428156667","-1.4972114491","-3.6258084007","2.1285969515","19.5431376684","-9.3302368609","2.1299148592","-12.5829281172","14.7128429764","0.3614251405","4.7559092758","14.4258032521","0.0000000000","0.0000000000"
"42","1206","-151.6474569256","0.0056863548","0.9119697323","1.2838371305","63.3592304181","30.8871700646","32.4720603535","10.3195833217","12.3111206057","-1.9915372840","-4.1366792660","2.1451419820","17.9136985885","-8.7249153339","3.1223373511","-12.4473930668","15.5697304178","0.4519941335","4.3767148540","13.0849896011","0.0000000000","0.0000000000"
"43","849","-151.6696542540","0.0055615235","0.9175312558","1.2970703328","63.3724636204","30.9004489400","32.4720146804","10.3328621971","12.3110998153","-1.9782376182","-4.1302186049","2.1519809867","17.9137714203","-8.7248953793","3.1222237743","-12.4472464384","15.5694702127","0.4519975962","4.3770489847","13.0847248395","0.0000000000","0.0000000000"
"44","1332","-151.7862702615","0.0049493491","0.9224806049","1.3665923574","63.4419856450","31.0431928036","32.3987928414","10.4756060607","12.6941693793","-2.2185633186","-4.3616764895","2.1431131709","17.9368375375","-8.3391497940","3.0964816358","-12.3923720440","15.4888536798","0.4408690543","4.4140533902","13.0819150929","0.0000000000","0.0000000000"
"45","479","-151.7962956331","0.0048999779","0.9273805828","1.3725691023","63.4479623899","31.0492526758","32.3987097141","10.4816659329","12.6941912548","-2.2125253218","-4.3509817999","2.1384564781","17.9369046528","-8.3391540366","3.0964406385","-12.3922946965","15.4887353351","0.4408510388","4.4141206872","13.0819329269","0.0000000000","0.0000000000"
"46","613","-151.7977907663","0.0048926573","0.9322732401","1.3734604438","63.4488537314","30.6753324597","32.7735212717","10.1077457168","11.2915737259","-1.1838280091","-3.2978492628","2.1140212537","18.2772415658","-9.5030379875","2.5173701475","-13.8808164930","16.3981866405","0.5065025107","7.4413380288","10.3294010263","0.0000000000","0.0000000000"
"47","1621","-151.8390549714","0.0046948744","0.9369681145","1.3980605921","63.4734538797","30.6998909816","32.7735628982","10.1323042387","11.2915662151","-1.1592619764","-3.2808054536","2.1215434772","18.2771609970","-9.5028332614","2.5172384795","-13.8806982569","16.3979367364","0.5065358388","7.4418104012","10.3288147570","0.0000000000","0.0000000000"
"48","1343","-151.9988841468","0.0040013915","0.9409695060","1.4933446626","63.5687379502","31.1806850106","32.3880529396","10.6130982677","12.7066667649","-2.0935684972","-4.2399718010","2.1464033038","18.3199006448","-8.6392052974","3.0259714174","-12.4240492974","15.4500207148","0.4360630022","4.4531596896","13.4306779530","0.0000000000","0.0000000000"
"49","1246","-152.0106628653","0.0039545368","0.9449240428","1.5003666862","63.5757599738","31.1874428076","32.3883171662","10.6198560647","12.7067017549","-2.0868456902","-4.2259131923","2.1390675020","18.3199009642","-8.6391512020","3.0259519927","-12.4240407619","15.4499927547","0.4360460325","4.4533364579","13.4305184738","0.0000000000","0.0000000000"
"50","1541","-152.2621603279","0.0030751879","0.9479992307","1.6502999000","63.7256931876","31.4130638695","32.3126293181","10.8454771266","12.4329943185","-1.5875171919","-3.7133644520","2.1258472601","19.0074522316","-9.3733038535","2.7988459404","-12.5968814347","15.3957273751","0.4245804524","4.7848487454","13.7980230338","0.0000000000","0.0000000000"
"51","992","-152.3742566261","0.0027490893","0.9507483201","1.7171274460","63.7925207336","31.5180227845","32.2744979491","10.9504360416","12.5264878164","-1.5760517747","-3.6994599375","2.1234081628","19.0156622180","-9.2262586899","2.7370842883","-12.6118474470","15.3489317353","0.4214293651","4.8828148455","13.7114180074","0.0000000000","0.0000000000"
"52","326","-152.3872490264","0.0027136031","0.9534619231","1.7248730205","63.8002663081","31.5259589658","32.2743073423","10.9583722229","12.5265084887","-1.5681362658","-3.7031989669","2.1350627011","19.0159477128","-9.2263365334","2.7368973092","-12.6117361784","15.3486334877","0.4214061076","4.8831341727","13.7114074325","0.0000000000","0.0000000000"
"53","1373","-152.3892626069","0.0027081445","0.9561700677","1.7260734405","63.8014667281","31.4890845734","32.3123821548","10.9214978305","12.4329814410","-1.5114836105","-3.6687743890","2.1572907785","19.0073481951","-9.3731854292","2.7988186750","-12.5968607727","15.3956794477","0.4245049603","4.7845465017","13.7982967331","0.0000000000","0.0000000000"
"54","1369","-152.6759523122","0.0020331250","0.9582031927","1.8969869299","63.9723802175","31.7740970991","32.1982831184","11.2065103562","12.0927798121","-0.8862694560","-2.9959649685","2.1096955126","19.6457355857","-9.9299956331","2.3770398595","-13.9088286491","16.2858685086","0.4977135178","8.1479996558","11.0000224121","0.0000000000","0.0000000000"
"55","1567","-152.6922899478","0.0020001784","0.9602033711","1.9067268063","63.9821200939","31.6980935542","32.2840265397","11.1305068113","13.2961023358","-2.1655955244","-4.3114459483","2.1458504239","18.6067550584","-8.3388640847","3.0282113620","-12.2711178847","15.2993292467","0.4235215485","4.4875273165","13.6957061935","0.0000000000","0.0000000000"
"56","1517","-152.7163590578","0.0019526107","0.9621559818","1.9210758935","63.9964691811","31.7209914327","32.2754777484","11.1534046898","13.3130661521","-2.1596614622","-4.3010042773","2.1413428150","18.5892679596","-8.3310666762","3.0548648686","-12.2726539494","15.3275188180","0.4247353078","4.5056377808","13.6588948710","0.0000000000","0.0000000000"
"57","206","-152.7473410854","0.0018930424","0.9640490241","1.9395461990","64.0149394866","31.7393722517","32.2755672349","11.1717855088","13.3130642249","-2.1412787161","-4.3067185068","2.1654397907","18.5891922619","-8.3311716862","3.0550436492","-12.2728329589","15.3278766081","0.4247149724","4.5053992501","13.6590780394","0.0000000000","0.0000000000"
"58","137","-152.7594311021","0.0018702932","0.9659193174","1.9467538068","64.0221470943","31.6640119974","32.3581350970","11.0964252545","13.3196697765","-2.2232445220","-4.3815741333","2.1583296113","18.4297828640","-8.4179985574","3.3078854699","-12.3740178875","15.6819033574","0.4506340835","4.1944443417","13.7847044388","0.0000000000","0.0000000000"
"59","1522","-152.7644588953","0.0018609134","0.9677802308","1.9497511857","64.0251444733","31.6633574999","32.3617869733","11.0957707570","13.2871822067","-2.1914114497","-4.3421210421","2.1507095924","18.4294710896","-8.4464091637","3.3041202808","-12.3663364907","15.6704567715","0.4486637316","4.2403791373","13.7404282207","0.0000000000","0.0000000000"
"60","333","-152.7870876702","0.0018192761","0.9695995069","1.9632415999","64.0386348875","31.6769352907","32.3616995968","11.1093485478","13.2871590532","-2.1778105054","-4.3342977273","2.1564872219","18.4295799107","-8.4464212858","3.3040004282","-12.3662933740","15.6702938023","0.4486684442","4.2405654630","13.7403460035","0.0000000000","0.0000000000"
"61","953","-152.7921711249","0.0018100513","0.9714095582","1.9662721621","64.0416654497","31.7577541405","32.2839113092","11.1901673976","13.2961007624","-2.1059333649","-4.2682997480","2.1623663832","18.6069269982","-8.3388751085","3.0280488728","-12.2709872568","15.2990361296","0.4234993875","4.4878104455","13.6956171651","0.0000000000","0.0000000000"
"62","72","-152.7968244943","0.0018016481","0.9732112063","1.9690463238","64.0444396114","31.6861331724","32.3583064391","11.1185464295","13.3196830028","-2.2011365734","-4.3480529876","2.1469164143","18.4293738966","-8.4180313161","3.3083404223","-12.3743979536","15.6827383759","0.4506602088","4.1934633143","13.7852503735","0.0000000000","0.0000000000"
"63","132","-152.8204973194","0.0017594988","0.9749707051","1.9831591610","64.0585524486","31.7238092815","32.3347431671","11.1562225386","13.1405043035","-1.9842817648","-4.1273285383","2.1430467735","18.8069341056","-8.9297700369","3.2633402348","-12.3818745702","15.6452148050","0.4411321671","4.2993981450","14.0664037935","0.0000000000","0.0000000000"
"64","1443","-152.8501605984","0.0017080728","0.9766787779","2.0008432788","64.0762365664","31.7415088030","32.3347277634","11.1739220601","13.1404818909","-1.9665598308","-4.1093599231","2.1428000923","18.8067798496","-8.9297545042","3.2634565455","-12.3819966979","15.6454532434","0.4411386783","4.2989145873","14.0667265840","0.0000000000","0.0000000000"
"65","289","-152.8669370150","0.0016796565","0.9783584344","2.0108447398","64.0862380273","31.8291630327","32.2570749946","11.2615762898","13.2023153386","-1.9407390488","-4.0728959579","2.1321569092","18.9574950245","-8.7530569645","2.9978772786","-12.2937689064","15.2916461850","0.4188435164","4.5431187528","13.9955327553","0.0000000000","0.0000000000"
"66","1251","-152.8997766645","0.0016253931","0.9799838275","2.0304224888","64.1058157764","31.8173141186","32.2885016578","11.2497273757","13.4196702455","-2.1699428698","-4.3004548847","2.1305120149","18.6086033490","-8.0520831468","2.8631500433","-12.5244271104","15.3875771537","0.4304724689","4.7232691451","13.4548617350","0.0000000000","0.0000000000"
"67","1103","-152.9013231038","0.0016228814","0.9816067089","2.0313444170","64.1067377046","31.8197158991","32.2870218055","11.2521291562","13.4196958900","-2.1675667338","-4.3247196390","2.1571529052","18.6086099811","-8.0519122940","2.8629982029","-12.5242731353","15.3872713382","0.4304446444","4.7234616708","13.4547036659","0.0000000000","0.0000000000"
"68","1521","-152.9336718383","0.0015712233","0.9831779322","2.0506295011","64.1260227887","31.8685734701","32.2574493186","11.3009867272","13.2023202441","-1.9013335169","-4.0647001687","2.1633666518","18.9574983927","-8.7532021034","2.9980239548","-12.2939323388","15.2919562936","0.4188322037","4.5429710116","13.9956951775","0.0000000000","0.0000000000"
"69","396","-153.0334076480","0.0014220773","0.9846000095","2.1100881944","64.1854814820","31.9195290918","32.2659523902","11.3519423489","13.6428633695","-2.2909210205","-4.4124766106","2.1215555901","18.6091435443","-7.8082231295","2.8419429547","-12.5528300782","15.3947730328","0.4337162399","4.7432636728","13.4321636317","0.0000000000","0.0000000000"
"70","941","-153.0467215166","0.0014032694","0.9860032790","2.1180254160","64.1934187036","31.5411427886","32.6522759150","10.9735560457","12.2647044853","-1.2911484395","-3.4313506857","2.1402022461","19.2573649296","-9.8381574140","2.8454969696","-13.7162068400","16.5617038096","0.5076792608","6.4485397583","12.3011459105","0.0000000000","0.0000000000"
"71","254","-153.0665007318","0.0013757865","0.9873790655","2.1298170313","64.2052103189","31.9063597083","32.2988506105","11.3387729655","13.6651146343","-2.3263416689","-4.4619435406","2.1356018717","18.6067456659","-7.7778423838","2.8362113522","-12.4718927833","15.3081041356","0.4259361813","4.7425587236","13.4382507609","0.0000000000","0.0000000000"
"72","1684","-153.0840370476","0.0013518706","0.9887309362","2.1402715152","64.2156648028","32.1129849811","32.1026798218","11.5453982382","13.6602991380","-2.1149008999","-4.2262222540","2.1113213541","18.9977440214","-7.8288440491","2.4913991658","-12.6130778275","15.1044769933","0.3870856024","4.2713120335","14.3393463855","0.0000000000","0.0000000000"
"73","1353","-153.0870718179","0.0013477742","0.9900787104","2.1420807297","64.2174740173","31.5651996221","32.6522743953","10.9976128792","12.2647278367","-1.2671149575","-3.3950375416","2.1279225841","19.2573927669","-9.8381669081","2.8455019779","-13.7162897450","16.5617917228","0.5076630245","6.4482403487","12.3014893937","0.0000000000","0.0000000000"
"74","1200","-153.1165145448","0.0013086706","0.9913873810","2.1596333628","64.2350266504","31.9713805399","32.2636461105","11.4037937970","13.6428862591","-2.2390924622","-4.3792382103","2.1401457481","18.6094526751","-7.8081916700","2.8416252540","-12.5526323206","15.3942575746","0.4336839843","4.7438472867","13.4319214042","0.0000000000","0.0000000000"
"75","1160","-153.1322911425","0.0012881862","0.9926755672","2.1690387698","64.2444320574","31.9456630048","32.2987690526","11.3780762619","13.6651471969","-2.2870598178","-4.4348810921","2.1478212743","18.6070021904","-7.7776930190","2.8358380255","-12.4715435549","15.3073815804","0.4259115448","4.7431608636","13.4379297821","0.0000000000","0.0000000000"
"76","1447","-153.3094975684","0.0010789936","0.9937545608","2.2746824954","64.3500757830","32.0265833354","32.3234924476","11.4589965925","13.6905557240","-2.2315591315","-4.3502545920","2.1186954605","18.5697372983","-7.7511669417","2.8719853674","-12.5487333498","15.4207187172","0.4359947277","4.7067920148","13.4269505557","0.0000000000","0.0000000000"
