" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","301.8428016021"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","16437","-1266.3330177438","0.0108488091","0.2041636373","0.9195853449","574.9923531353","367.6734364752","207.3189166601","230.8542724899","307.3686006684","-76.5143281785","-82.7016587279","6.1873305493","145.3178473176","190.9125938553","-28.8618405045","-180.4130161439","151.5511756394","4.2708158055","9.3397717574","131.7072597547","0.0000000000","0.0000000000"
"12","14107","-1266.4151826679","0.0099930554","0.2141566927","0.9685689450","575.0413367354","369.5251310657","205.5162056697","232.7059670804","309.1897069395","-76.4837398592","-82.8614279721","6.3776881129","146.6545574525","188.5434131950","-26.0082637079","-176.9741387169","150.9658750089","4.3454199156","9.6998337654","132.6093037716","0.0000000000","0.0000000000"
"13","27876","-1266.4638770471","0.0095181073","0.2236748000","0.9975986803","575.0703664707","368.2498011011","206.8205653696","231.4306371158","305.9797454335","-74.5491083178","-80.7571224383","6.2080141205","146.6225683057","188.1382140955","-28.7810369677","-180.6960057394","151.9149687718","4.3201885424","9.5152703318","132.7871094315","0.0000000000","0.0000000000"
"14","11129","-1266.6530506157","0.0078775934","0.2315523934","1.1103767610","575.1831445513","367.5613194153","207.6218251359","230.7421554300","303.8844522535","-73.1422968235","-79.3433536674","6.2010568439","146.7137201359","185.2280810967","-28.0573489791","-181.1684280329","153.1110790538","4.3433948218","10.0399233692","132.3304019449","0.0000000000","0.0000000000"
"15","22265","-1266.7047577671","0.0074806171","0.2390330105","1.1412025964","575.2139703867","368.2467497937","206.9672205931","231.4275858083","305.7073553954","-74.2797695870","-80.4623540639","6.1825844769","146.4428254518","188.0523534665","-28.7878235230","-180.8172610525","152.0294375296","4.3126826157","9.5232070422","132.6069357940","0.0000000000","0.0000000000"
"16","24893","-1266.7451004252","0.0071848356","0.2462178461","1.1652533534","575.2380211438","367.6761900733","207.5618310705","230.8570260880","301.7564307374","-70.8994046494","-77.0535070668","6.1541024174","147.6739786854","183.0686336866","-28.9861816346","-180.3074967568","151.3213151222","4.2731897791","9.2492171545","134.1515717518","0.0000000000","0.0000000000"
"17","16454","-1266.7672469499","0.0070274655","0.2532453116","1.1784562685","575.2512240588","368.2476010077","207.0036230511","231.4284370223","312.2352203606","-80.8067833383","-87.0718568027","6.2650734644","145.1711626420","195.1362239196","-28.0721662010","-179.5836107573","151.5114445562","4.2916350665","9.4465821456","131.4329454299","0.0000000000","0.0000000000"
"18","11448","-1266.7809235796","0.0069320077","0.2601773192","1.1866097545","575.2593775449","368.3112526231","206.9481249217","231.4920886378","305.7327982068","-74.2407095690","-80.4715455349","6.2308359659","147.5001569289","186.1928409662","-27.9601996884","-181.7164562506","153.7562565623","4.3710722543","10.1412437204","132.9878409542","0.0000000000","0.0000000000"
"19","24742","-1266.8126769891","0.0067153508","0.2668926701","1.2055399285","575.2783077189","368.2633622855","207.0149454334","231.4441983001","305.8376526303","-74.3934543302","-80.5709948828","6.1775405526","146.4611703936","188.1536578254","-28.7771755887","-180.8320555227","152.0548799340","4.3119955640","9.5405152025","132.6086596271","0.0000000000","0.0000000000"
"20","27554","-1266.8500593448","0.0064689494","0.2733616195","1.2278258660","575.3005936564","367.8140066598","207.4865869965","230.9948426745","302.7083930940","-71.7135504195","-77.9054851346","6.1919347151","146.8686579634","184.2493508254","-28.4096156948","-180.7158828222","152.3062671274","4.2728396938","9.3913203367","133.2044979329","0.0000000000","0.0000000000"
"21","25625","-1266.8550858117","0.0064365150","0.2797981345","1.2308224543","575.3035902446","367.9792551395","207.3243351051","231.1600911542","305.6773566841","-74.5172655299","-80.6923756693","6.1751101394","146.6694816865","187.8587780837","-28.8509030860","-181.0753576828","152.2244545968","4.2892058502","9.3075787850","133.0726970513","0.0000000000","0.0000000000"
"22","27702","-1266.8611793217","0.0063974133","0.2861955478","1.2344551730","575.3072229633","367.9037723372","207.4034506262","231.0846083519","306.8480365106","-75.7634281587","-82.0349938675","6.2715657088","147.2995337751","187.3384507405","-27.7899480050","-180.2150070556","152.4250590505","4.3521631198","9.4342498487","133.5131208065","0.0000000000","0.0000000000"
"23","17185","-1266.8818128723","0.0062667645","0.2924623123","1.2467561104","575.3195239007","367.5003785222","207.8191453786","230.6812145368","300.1679944888","-69.4741722125","-75.6412051432","6.1670329307","147.1912119241","181.9954847052","-29.0187021406","-181.7441221609","152.7254200203","4.2860014055","9.6793461880","133.2258643307","0.0000000000","0.0000000000"
"24","27687","-1266.9130394658","0.0060740986","0.2985364108","1.2653722168","575.3381400071","368.3410348489","206.9971051582","231.5218708636","308.7754775855","-77.2536067219","-83.5029435309","6.2493368090","146.6217481515","189.9600987174","-27.8063692834","-180.4440907533","152.6377214700","4.3250766377","9.9506977889","132.3459737249","0.0000000000","0.0000000000"
"25","8753","-1266.9197512380","0.0060334671","0.3045698780","1.2693735199","575.3421413102","367.6108417979","207.7312995123","230.7916778126","305.9390093365","-75.1473315240","-81.3771609292","6.2298294053","146.9229759478","186.8809589463","-27.8649255575","-180.0410917728","152.1761662154","4.3176058915","9.3678860597","133.2374839965","0.0000000000","0.0000000000"
"26","8005","-1266.9526795879","0.0058380304","0.3104079083","1.2890041487","575.3617719390","366.0051097651","209.3566621739","229.1859457797","296.6878494265","-67.5019036468","-73.6535714604","6.1516678136","147.7579629999","175.7958160756","-26.8659296490","-183.1270170960","156.2610874470","4.3845591328","10.3001706942","133.0732331730","0.0000000000","0.0000000000"
"27","13814","-1266.9625727874","0.0057805583","0.3161884666","1.2949020977","575.3676698880","366.8257592975","208.5419105905","230.0065953122","299.2584059422","-69.2527137618","-75.3337229357","6.0810091740","147.3830889366","179.0607247892","-27.1854077836","-182.1284516768","154.9430438932","4.3257155701","9.7209939730","133.3363793935","0.0000000000","0.0000000000"
"28","11421","-1266.9680938924","0.0057487312","0.3219371978","1.2981935702","575.3709613606","366.9079046121","208.4630567485","230.0887406268","296.8520243714","-66.7632837446","-72.8655931224","6.1023093778","147.3182827242","177.4691180739","-27.9353764267","-182.3922153989","154.4568389722","4.3413107914","9.4956277980","133.4813441349","0.0000000000","0.0000000000"
"29","5908","-1266.9700535745","0.0057374765","0.3276746744","1.2993618582","575.3721296485","369.5508424334","205.8212872151","232.7316784481","309.9763382418","-77.2446597937","-83.6182705835","6.3736107898","146.5900999046","189.4006256768","-26.0143873396","-177.2046414274","151.1902540879","4.3597103484","9.7272225129","132.5031670432","0.0000000000","0.0000000000"
"30","14320","-1266.9832850031","0.0056620616","0.3333367359","1.3072499322","575.3800177226","366.7278421700","208.6521755525","229.9086781847","299.0083781778","-69.0996999931","-75.1914443035","6.0917443105","147.2433440940","179.0674727238","-27.3024386400","-182.3087986772","155.0063600372","4.3173311056","9.6988457423","133.2271672461","0.0000000000","0.0000000000"
"31","22799","-1266.9913428520","0.0056166208","0.3389533568","1.3120537150","575.3848215053","367.7277003559","207.6571211495","230.9085363705","303.6262565551","-72.7177201846","-78.9371166790","6.2193964944","146.8463653961","184.7885799278","-28.0086887687","-181.0751166046","153.0664278359","4.3505527636","10.0585871164","132.4372255161","0.0000000000","0.0000000000"
"32","17217","-1267.0064123530","0.0055326157","0.3444859725","1.3210375779","575.3938053682","368.5560199041","206.8377854641","231.7368559188","306.7872769338","-75.0504210151","-81.4236500591","6.3732290440","147.0758340941","186.4491291453","-26.7376863056","-179.3060049073","152.5683186017","4.3937510050","10.1632518389","132.5188312502","0.0000000000","0.0000000000"
"33","13559","-1267.0077542013","0.0055251968","0.3500111692","1.3218375368","575.3946053271","368.1652093838","207.2293959433","231.3460453985","309.6393597477","-78.2933143493","-84.5056898994","6.2123755502","144.9348083373","193.6218157482","-28.9172643378","-180.5170343574","151.5997700197","4.2799934434","9.4777824175","131.1770324763","0.0000000000","0.0000000000"
"34","19389","-1267.0198839100","0.0054585826","0.3554697518","1.3290688073","575.4018365977","366.9492317661","208.4526048316","230.1300677808","297.2234491189","-67.0933813381","-73.1878990665","6.0945177284","148.2425819810","176.4380522168","-27.4571850789","-181.7050598348","154.2478747559","4.2930252848","9.5845260947","134.3650306015","0.0000000000","0.0000000000"
"35","27720","-1267.0294803400","0.0054064502","0.3608762020","1.3347898337","575.4075576240","367.7377249163","207.6698327077","230.9185609310","303.6153779803","-72.6968170493","-78.9006259567","6.2038089074","146.8091657524","184.8126633768","-28.0064511490","-181.1584454203","153.1519942714","4.3526280185","10.0710823823","132.3854553517","0.0000000000","0.0000000000"
"36","21944","-1267.0430460504","0.0053336031","0.3662098051","1.3428771938","575.4156449842","368.1821926137","207.2334523705","231.3630286283","305.6111419739","-74.2478716157","-80.4342468195","6.1863752038","146.7336084769","187.1445004891","-28.2669669921","-180.8241174013","152.5571504092","4.3219720201","9.7535105958","132.6581258609","0.0000000000","0.0000000000"
"37","13581","-1267.0456012194","0.0053199922","0.3715297973","1.3444004883","575.4171682786","368.4605603755","206.9566079031","231.6413963902","305.0009115156","-73.3595151254","-79.7285856584","6.3690705330","146.5652469394","184.2268947000","-25.7912301238","-177.8788275064","152.0875973827","4.3639975670","10.0436703933","132.1575789791","0.0000000000","0.0000000000"
"38","28128","-1267.0983948677","0.0050464155","0.3765762128","1.3758740518","575.4486418421","368.5174373318","206.9312045103","231.6982733465","306.2198225755","-74.5215492291","-80.7230700918","6.2015208627","146.5791756255","188.4251874721","-28.7845405220","-180.7270869608","151.9425464387","4.3198672580","9.3742575518","132.8850508156","0.0000000000","0.0000000000"
"39","14343","-1267.1313502669","0.0048828194","0.3814590322","1.3955208064","575.4682885967","366.5259130804","208.9423755163","229.7067490951","302.8730284389","-73.1662793438","-79.2546614675","6.0883821237","145.8997641234","184.4679038282","-27.4946395127","-181.8845224635","154.3898829508","4.2873844538","9.6296217962","131.9827578735","0.0000000000","0.0000000000"
"40","16376","-1267.1470469374","0.0048067738","0.3862658059","1.4048785638","575.4776463541","369.3974587897","206.0801875644","232.5782948043","307.4795000939","-74.9012052896","-81.2098109718","6.3086056822","146.5295564225","187.4837530017","-26.5338093303","-177.7082253409","151.1744160106","4.3463068117","9.7712953076","132.4119543032","0.0000000000","0.0000000000"
"41","17167","-1267.1788828645","0.0046561559","0.3909219619","1.4238579317","575.4966257220","369.4545846761","206.0420410459","232.6354206908","307.9076579736","-75.2722372828","-81.6095194600","6.3372821771","146.5802394043","187.8636010769","-26.5361825076","-177.7074110358","151.1712285282","4.3430616163","9.7758412299","132.4613365581","0.0000000000","0.0000000000"
"42","19868","-1267.1834377483","0.0046349959","0.3955569578","1.4265733800","575.4993411703","367.2447814135","208.2545597569","230.4256174281","305.5004667759","-75.0748493477","-81.3178375179","6.2429881702","146.5525311112","186.3457978409","-27.3978621762","-181.4475470351","154.0496848589","4.3790844360","9.8627329829","132.3107136923","0.0000000000","0.0000000000"
"43","11541","-1267.1845247601","0.0046299603","0.4001869181","1.4272214151","575.4999892054","367.8528511309","207.6471380745","231.0336871456","306.5694265085","-75.5227936479","-81.7630481921","6.2402545442","146.9989798281","186.8835799251","-27.3131332447","-180.6364245433","153.3232912986","4.3839204071","10.1305792463","132.4844801747","0.0000000000","0.0000000000"
"44","19088","-1267.2373588830","0.0043916903","0.4045786083","1.4587191080","575.5314868983","368.4478380137","207.0836488847","231.6286740283","308.2093050969","-76.5806310686","-82.8244413350","6.2438102665","146.9053435252","189.2983121836","-27.9943506119","-180.3297819349","152.3354313230","4.3613072713","9.4755465914","133.0684896625","0.0000000000","0.0000000000"
"45","7846","-1267.2889565525","0.0041708361","0.4087494444","1.4894796745","575.5622474648","369.3723299320","206.1899175328","232.5531659466","307.4533450418","-74.9001790952","-81.2090289120","6.3088498168","146.4459588401","187.6756457244","-26.6682595227","-177.8179443833","151.1496848606","4.3315661632","9.7260048937","132.3883877832","0.0000000000","0.0000000000"
"46","27588","-1267.3015474179","0.0041186508","0.4128680952","1.4969858691","575.5697536595","368.5003646157","207.0693890437","231.6812006304","306.4998121868","-74.8186115563","-81.0121006912","6.1934891349","146.4289386235","188.8594990952","-28.7886255319","-180.8425102684","152.0538847365","4.3138099269","9.3799382468","132.7351904498","0.0000000000","0.0000000000"
"47","25330","-1267.3177901972","0.0040522929","0.4169203881","1.5066691959","575.5794369862","368.6593210014","206.9201159848","231.8401570161","309.4577171350","-77.6175601189","-83.8669050359","6.2493449170","146.5819498633","190.6534934732","-27.7777262015","-180.3211207332","152.5433945317","4.3316404832","9.9911576762","132.2591517040","0.0000000000","0.0000000000"
"48","22553","-1267.3332031496","0.0039903139","0.4209107021","1.5158578114","575.5886256017","369.5414270386","206.0471985631","232.7222630533","307.5364577953","-74.8141947421","-81.1494586564","6.3352639143","147.1870423050","185.8890958676","-25.5396803772","-176.6951844352","151.1555040580","4.3539071722","10.1056559832","132.7274791495","0.0000000000","0.0000000000"
"49","22531","-1267.3341569083","0.0039865100","0.4248972120","1.5164264060","575.5891941963","367.2648293009","208.3243648954","230.4456653156","302.6764613591","-72.2307960435","-78.3903664081","6.1595703645","148.0115665658","184.1785649720","-29.5136701787","-184.0377708682","154.5241006895","4.3379681138","10.2200414120","133.4535570400","0.0000000000","0.0000000000"
"50","27738","-1267.3480109848","0.0039316614","0.4288288734","1.5246856791","575.5974534694","368.2943697390","207.3030837304","231.4752057537","307.7262701129","-76.2510643592","-82.4304724119","6.1794080527","146.0125108988","190.5373333453","-28.8235741311","-180.7117838969","151.8882097657","4.3102513105","9.3215892799","132.3806703084","0.0000000000","0.0000000000"
"51","28363","-1267.3497148921","0.0039249679","0.4327538413","1.5257014838","575.5984692741","368.4891797820","207.1092894920","231.6700157967","305.1747822733","-73.4957080495","-79.6526194039","6.1569113544","147.2631294282","186.9999184096","-29.0882655644","-180.5832468191","151.4949812546","4.2670127853","9.2971144102","133.6990022326","0.0000000000","0.0000000000"
"52","25585","-1267.3571768860","0.0038957888","0.4366496301","1.5301500404","575.6029178308","366.7404621824","208.8624556484","229.9212981971","294.2625304849","-64.3412322878","-70.3773629661","6.0361306783","148.9361194368","173.9683489619","-28.6419379138","-183.3549326790","154.7129947652","4.2584927817","9.5615049421","135.1161217131","0.0000000000","0.0000000000"
"53","5822","-1267.3844952516","0.0037908028","0.4404404328","1.5464362102","575.6192040005","368.3310962880","207.2881077125","231.5119323026","306.4713132141","-74.9593809114","-81.1957148620","6.2363339506","147.4195465363","186.8498472639","-27.7980805861","-180.3460211123","152.5479405262","4.3371666246","9.8672999511","133.2150799605","0.0000000000","0.0000000000"
"54","3713","-1267.3875542945","0.0037792243","0.4442196571","1.5482598951","575.6210276854","368.2660238571","207.3550038283","231.4468598718","308.1333526991","-76.6864928273","-82.9496289353","6.2631361080","146.7719875415","189.2537799440","-27.8924147864","-179.9963309724","152.1039161860","4.3397350192","9.5053491797","132.9269033426","0.0000000000","0.0000000000"
"55","17186","-1267.4218650755","0.0036517554","0.4478714125","1.5687146766","575.6414824670","366.6805152911","208.9609671759","229.8613513057","297.0621390843","-67.2007877786","-73.3422314870","6.1414437084","147.8380541395","177.0436786713","-27.8195937265","-183.5206561543","155.7010624278","4.3837597016","10.2093114290","133.2449830089","0.0000000000","0.0000000000"
"56","16887","-1267.4529253991","0.0035400741","0.4514114866","1.5872316592","575.6599994496","365.2123174542","210.4476819954","228.3931534689","292.0964226834","-63.7039189138","-69.7211539747","6.0172350609","147.4118931448","172.4167016943","-27.7321721557","-185.3387242582","157.6065521025","4.3828896376","9.8654713688","133.1635321384","0.0000000000","0.0000000000"
"57","16310","-1267.4688402138","0.0034841804","0.4548956670","1.5967194660","575.6694872563","368.7626610472","206.9068262091","231.9434970619","315.0812925347","-83.1377954728","-89.3996398340","6.2618443612","144.7898314184","198.4201602425","-28.1286991263","-179.6916202245","151.5629210983","4.3001472093","9.5823264003","130.9073578088","0.0000000000","0.0000000000"
"58","19980","-1267.4707281028","0.0034776089","0.4583732759","1.5978449536","575.6706127439","368.8969493391","206.7736634048","232.0777853538","310.3321024384","-78.2543170846","-84.6818266632","6.4275095786","146.9045775486","189.4584075697","-26.0308826799","-178.6265060020","152.5956233221","4.4256790397","10.3583542427","132.1205442662","0.0000000000","0.0000000000"
"59","20001","-1267.4707676571","0.0034774713","0.4618507473","1.5978685343","575.6706363246","366.2487035445","209.4219327802","229.4295395591","295.5106633393","-66.0811237801","-72.1591871106","6.0780633305","147.7505823744","175.5597876532","-27.7997066882","-183.3927743001","155.5930676119","4.3249044407","10.0254637018","133.4002142318","0.0000000000","0.0000000000"
"60","22011","-1267.4848420128","0.0034288710","0.4652796183","1.6062591294","575.6790269198","368.9586574849","206.7203694349","232.1394934996","304.6242256189","-72.4847321193","-78.8338956622","6.3491635429","147.1495015766","183.5308737240","-26.0561496817","-177.3656591476","151.3095094660","4.3414284925","10.0376629949","132.7704100891","0.0000000000","0.0000000000"
"61","24754","-1267.4993293764","0.0033795538","0.4686591721","1.6148959441","575.6876637345","368.8653576079","206.8223061266","232.0461936226","304.7651616968","-72.7189680742","-78.8480569047","6.1290888305","147.2715712909","186.4782825602","-28.9846921543","-180.5693397446","151.5846475903","4.2779085483","9.3229847534","133.6706779892","0.0000000000","0.0000000000"
"62","13560","-1267.5116800551","0.0033380707","0.4719972428","1.6222589487","575.6950267390","367.1304707679","208.5645559711","230.3113067826","299.0967473508","-68.7854405682","-74.8847926876","6.0993521194","147.3364716735","178.8538293424","-27.0935536651","-182.0472855251","154.9537318599","4.3345781439","9.5648811433","133.4370123863","0.0000000000","0.0000000000"
"63","11525","-1267.5297438472","0.0032783138","0.4752755566","1.6330278939","575.7057956842","369.1334809261","206.5723147582","232.3143169408","308.7074004477","-76.3930835070","-82.7918815472","6.3987980402","146.4437529384","187.2411349786","-24.9774874692","-177.2203494079","152.2428619387","4.4101404121","10.2120136657","131.8215988606","0.0000000000","0.0000000000"
"64","22221","-1267.5451979020","0.0032280401","0.4785035966","1.6422410131","575.7150088034","368.5161178700","207.1988909334","231.6969538847","307.8121405847","-76.1151867000","-82.2876634038","6.1724767038","146.4177975590","190.2309238808","-28.8365808551","-181.0061314502","152.1695505951","4.3054640913","9.4309814773","132.6813519904","0.0000000000","0.0000000000"
"65","22568","-1267.5477699981","0.0032197479","0.4817233445","1.6437743989","575.7165421892","368.3982502826","207.3182919066","231.5790862973","309.4381941125","-77.8591078152","-84.1399498323","6.2808420171","147.0639620215","190.1229437616","-27.7487116706","-180.1595250521","152.4108133815","4.3695910923","9.5870791798","133.1072917493","0.0000000000","0.0000000000"
"66","13554","-1267.5557840604","0.0031940478","0.4849173923","1.6485520778","575.7213198681","368.6099152172","207.1114046509","231.7907512319","303.3438024177","-71.5530511858","-77.6913836009","6.1383324151","147.1402024329","185.2175889320","-29.0139889472","-180.7586797378","151.7446907906","4.2872755079","9.2372281935","133.6156987315","0.0000000000","0.0000000000"
"67","25346","-1267.5623568897","0.0031731227","0.4880905149","1.6524705484","575.7252383387","367.7270124841","207.9982258547","230.9078484987","303.7763349235","-72.8684864247","-78.9957510866","6.1272646619","146.8419930262","183.9084538731","-26.9741119758","-181.5954357971","154.6213238213","4.3195432442","9.7341704331","132.7882793489","0.0000000000","0.0000000000"
"68","25042","-1267.5767540798","0.0031277659","0.4912182809","1.6610536051","575.7338213954","367.6935185698","208.0403028256","230.8743545845","302.1230259002","-71.2486713157","-77.3857904668","6.1371191511","148.0606883723","183.6869876735","-29.6246501456","-183.5908625490","153.9662124034","4.2962604716","9.7524503096","134.0119775910","0.0000000000","0.0000000000"
"69","7953","-1267.5839325065","0.0031053939","0.4943236747","1.6653331099","575.7381009002","367.9822660138","207.7558348864","231.1631020285","311.1020013769","-79.9388993484","-86.2333764342","6.2944770858","146.3798108344","191.7570894505","-27.0348989080","-180.6844133839","153.6495144759","4.3770981749","9.8811925230","132.1215201365","0.0000000000","0.0000000000"
"70","27679","-1267.6113155249","0.0030215125","0.4973451872","1.6816578231","575.7544256134","368.2688532571","207.4855723563","231.4496892717","303.8605734267","-72.4108841550","-78.5872136839","6.1763295289","147.4395105335","185.3740804580","-28.9530175648","-180.2641450831","151.3111275183","4.2896715276","9.4059938445","133.7438451614","0.0000000000","0.0000000000"
"71","16321","-1267.6123710792","0.0030183248","0.5003635120","1.6822871044","575.7550548947","368.7404510175","207.0146038772","231.9212870322","302.1440612300","-70.2227741978","-76.3457937498","6.1230195520","147.4722323868","184.1179704975","-29.4461416543","-181.2979098210","151.8517681666","4.2504624085","9.4200242258","133.8017457526","0.0000000000","0.0000000000"
"72","5881","-1267.6236591223","0.0029844454","0.5033479575","1.6890166060","575.7617843963","368.2766786498","207.4851057465","231.4575146644","307.9692181733","-76.5117035089","-82.7588962123","6.2471927034","146.6898816253","189.1246261257","-27.8452895777","-179.9848608926","152.1395713149","4.3339082552","9.5193023802","132.8366709899","0.0000000000","0.0000000000"
"73","25534","-1267.6605358173","0.0028763935","0.5062243509","1.7110010878","575.7837688782","367.9597187399","207.8240501383","231.1405547545","306.4231024471","-75.2825476926","-81.5191514524","6.2366037598","147.2927200553","187.1462929361","-28.0159105443","-180.3651374126","152.3492268683","4.3535422533","9.3444680573","133.5947097446","0.0000000000","0.0000000000"
"74","25066","-1267.6620047781","0.0028721713","0.5090965222","1.7118768263","575.7846446167","368.9156112338","206.8690333828","232.0964472485","305.8355589436","-73.7391116951","-79.9503989651","6.2112872700","147.0473379798","187.7459581689","-28.9577372052","-180.3569474872","151.3992102820","4.2972737947","9.5676789940","133.1823851912","0.0000000000","0.0000000000"
"75","22097","-1267.6701331574","0.0028489198","0.5119454420","1.7167226567","575.7894904470","368.8857182590","206.9037721880","232.0665542736","304.7508854442","-72.6843311705","-78.9769495395","6.2926183689","146.7371069321","183.8141466532","-25.8003681412","-178.5059274891","152.7055593479","4.3632106406","10.0442143880","132.3296819036","0.0000000000","0.0000000000"
