" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","290.7990615638"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"28","11891","-1211.2882561460","0.0058768919","0.2994091383","0.9617616506","548.7606189990","355.6087177752","193.1519012238","226.8377399067","298.9939931677","-72.1562532610","-78.1230505968","5.9667973357","145.0600263289","178.0017108885","-24.0677440498","-173.5957436462","149.5279995964","4.3536174771","10.1880396111","130.5183692408","0.0000000000","0.0000000000"
"29","24822","-1211.3092548701","0.0057547714","0.3051639097","0.9742802906","548.7731376390","354.2885584296","194.4845792094","225.5175805610","299.3200442537","-73.8024636927","-79.7684114359","5.9659477432","145.3074199302","177.0212866695","-23.0086623460","-175.4694677811","152.4608054351","4.4758619812","10.2526739373","130.5788840117","0.0000000000","0.0000000000"
"30","24308","-1211.3126517884","0.0057352560","0.3108991657","0.9763054040","548.7751627523","355.6177277704","193.1574349820","226.8467499018","299.0969570334","-72.2502071316","-78.2028622827","5.9526551510","145.0201930676","178.1390787723","-24.0623148065","-173.6325767134","149.5702619069","4.3536181961","10.1888095882","130.4777652834","0.0000000000","0.0000000000"
"31","24306","-1211.3137317361","0.0057290656","0.3166282314","0.9769492277","548.7758065760","355.0780653922","193.6977411838","226.3070875237","299.2501131409","-72.9430256172","-78.9690544783","6.0260288611","146.1832094996","176.3506128839","-23.2837092426","-173.6538136918","150.3701044492","4.4249765550","10.0697199442","131.6885130003","0.0000000000","0.0000000000"
"32","19986","-1211.3244423498","0.0056680312","0.3222962626","0.9833344879","548.7821918362","354.4412334740","194.3409583622","225.6702556055","290.6499701181","-64.9797145126","-71.0282724709","6.0485579583","146.8265682227","165.2970893384","-21.4736874430","-172.5430494986","151.0693620556","4.4117264207","9.8900253676","132.5248164344","0.0000000000","0.0000000000"
"33","22109","-1211.3335397135","0.0056167009","0.3279129635","0.9887579898","548.7876153382","355.7491035474","193.0385117908","226.9781256789","299.3032438494","-72.3251181705","-78.3020101772","5.9768920067","144.9390761717","178.4452759189","-24.0811082412","-173.4933363905","149.4122281493","4.3516155019","10.0076569867","130.5798036831","0.0000000000","0.0000000000"
"34","16956","-1211.3340585955","0.0056137873","0.3335267508","0.9890673275","548.7879246759","354.7780600638","194.0098646121","226.0070821952","296.8202987916","-70.8132165964","-76.7447028695","5.9314862732","144.9446076914","175.4186616247","-23.5429705245","-175.0400556704","151.4970851459","4.4159988285","9.9971028224","130.5315060405","0.0000000000","0.0000000000"
"35","19996","-1211.3455869338","0.0055494413","0.3390761921","0.9959400840","548.7947974323","355.5288604399","193.2659369924","226.7578825714","294.7396009911","-67.9817184197","-73.8968309892","5.9151125695","146.8484264543","172.2208151548","-24.3296406180","-173.1972982479","148.8676576299","4.3437603972","10.1216565281","132.3830095289","0.0000000000","0.0000000000"
"36","9403","-1211.3562307096","0.0054906875","0.3445668796","1.0022854979","548.8011428463","354.6096928187","194.1914500276","225.8387149502","296.8940254207","-71.0553104705","-76.9867562901","5.9314458195","145.0722703437","175.3108192140","-23.4890641369","-175.2630876894","151.7740235526","4.4311179218","10.2674417232","130.3737106987","0.0000000000","0.0000000000"
"37","14358","-1211.3884465534","0.0053166193","0.3498834989","1.0214913577","548.8203487061","355.6088172739","193.2115314322","226.8378394054","298.6962674380","-71.8584280327","-77.8431552232","5.9847271905","145.0822919784","177.6149258297","-24.0009503700","-173.6268636177","149.6259132477","4.3635401017","10.2222476973","130.4965041794","0.0000000000","0.0000000000"
"38","12748","-1211.3958430085","0.0052774402","0.3551609391","1.0259008427","548.8247581911","355.9130498219","192.9117083691","227.1420719534","300.4066148080","-73.2645428546","-79.2350299060","5.9704870514","146.1038667826","178.1878864047","-23.8851383793","-172.8875867403","149.0024483610","4.3427610162","10.1060431394","131.6550626270","0.0000000000","0.0000000000"
"39","14578","-1211.4125708468","0.0051898943","0.3603508334","1.0358733431","548.8347306915","355.7441228423","193.0906078492","226.9731449738","298.8400181102","-71.8668731364","-77.8106363570","5.9437632206","145.2690724088","177.9729009003","-24.4019551990","-173.9440596934","149.5421044945","4.3342936866","10.0235457409","130.9112329813","0.0000000000","0.0000000000"
"40","24381","-1211.4179829671","0.0051618819","0.3655127153","1.0390998432","548.8379571916","356.3321099698","192.5058472218","227.5611321013","301.4126693550","-73.8515372537","-79.9420911613","6.0905539076","145.4147855978","176.7461732206","-20.7482894634","-169.1599673938","148.4116779304","4.4532688284","10.5046745875","130.4568421819","0.0000000000","0.0000000000"
"41","22549","-1211.4200484600","0.0051512310","0.3706639464","1.0403312115","548.8391885599","356.2458552981","192.5933332618","227.4748774296","301.5902706749","-74.1153932453","-80.2311325162","6.1157392709","145.4503369068","176.7798164849","-20.6398827168","-169.1544365551","148.5145538382","4.4631396093","10.5587442258","130.4284530718","0.0000000000","0.0000000000"
"42","24338","-1211.4296792408","0.0051018588","0.3757658051","1.0460727164","548.8449300648","356.0189056152","192.8260244495","227.2479277467","295.7640368065","-68.5161090598","-74.4422299966","5.9261209368","145.8229466479","174.3760314339","-24.4349412753","-173.1652898520","148.7303485767","4.3136057125","9.9206838303","131.5886571051","0.0000000000","0.0000000000"
"43","8950","-1211.4517482844","0.0049904990","0.3807563041","1.0592294401","548.8580867885","354.6633598220","194.1947269664","225.8923819535","296.3898474598","-70.4974655063","-76.4786010535","5.9811355473","145.1324114161","174.8518894945","-23.5944534508","-175.5475410193","151.9530875685","4.4497369022","10.1674385657","130.5152359482","0.0000000000","0.0000000000"
"44","9468","-1211.4522434788","0.0049880283","0.3857443324","1.0595246562","548.8583820045","355.1233606174","193.7350213871","226.3523827489","299.4686444101","-73.1162616612","-79.1107493854","5.9944877242","146.0468467052","176.9894659521","-23.5676682473","-173.6916268464","150.1239585991","4.3927398372","9.8625686296","131.7915382385","0.0000000000","0.0000000000"
"45","19739","-1211.4593275730","0.0049528175","0.3906971500","1.0637479235","548.8626052718","355.8882903910","192.9743148808","227.1173125225","299.2725133362","-72.1562185458","-78.1177829015","5.9615643557","145.1613769449","178.5324867915","-24.4213504002","-173.8410278594","149.4196774592","4.3312165915","9.8424014905","130.9877588629","0.0000000000","0.0000000000"
"46","16209","-1211.4606786618","0.0049461303","0.3956432803","1.0645533912","548.8634107396","354.7154388673","194.1479718723","225.9444609987","294.5451997893","-68.6007387906","-74.5429687697","5.9422299791","145.9796900425","172.3363496819","-23.7708399351","-175.0791666623","151.3083267271","4.4230185536","10.0682033866","131.4884681024","0.0000000000","0.0000000000"
"47","20023","-1211.4613292861","0.0049429133","0.4005861936","1.0649412687","548.8637986170","354.6359931447","194.2278054723","225.8650152762","296.8539499786","-70.9889347024","-76.9380788770","5.9491441746","145.1135968658","175.1940895182","-23.4537364054","-175.2490074819","151.7952710765","4.4373418769","10.2968968779","130.3793581109","0.0000000000","0.0000000000"
"48","6987","-1211.4634502403","0.0049324407","0.4055186344","1.0662057008","548.8650630491","354.7809343079","194.0841287413","226.0099564393","298.6601216917","-72.6501652524","-78.6031998827","5.9530346303","145.1943556440","177.0885633586","-23.6227973109","-175.1323265246","151.5095292138","4.4266135400","10.0164489204","130.7512931836","0.0000000000","0.0000000000"
"49","24633","-1211.4727191673","0.0048869335","0.4104055679","1.0717314823","548.8705888306","355.7759240997","193.0946647309","227.0049462311","299.0032027619","-71.9982565308","-77.9784860575","5.9802295267","145.0049264215","178.0109315576","-24.0126552172","-173.4953471783","149.4826919612","4.3630144586","10.0518219350","130.5900900280","0.0000000000","0.0000000000"
"50","22398","-1211.4739952403","0.0048807014","0.4152862693","1.0724922284","548.8713495768","355.9697201883","192.9016293885","227.1987423197","301.3486742011","-74.1499318814","-80.1218623182","5.9719304369","146.1843086479","179.0686337915","-23.9042682383","-172.8284205742","148.9241523359","4.3370204455","10.1128466627","131.7344415396","0.0000000000","0.0000000000"
"51","21913","-1211.4903352782","0.0048015986","0.4200878679","1.0822335370","548.8810908854","355.1778613800","193.7032295053","226.4068835115","303.2398192154","-76.8329357039","-82.8799018347","6.0469661309","145.1105003350","181.2317454065","-23.1024265262","-173.8905461616","150.7881196354","4.4427553089","10.1288465054","130.5388985207","0.0000000000","0.0000000000"
"52","14541","-1211.4924188022","0.0047916048","0.4248794727","1.0834756547","548.8823330031","356.4441254619","192.4382075412","227.6731475933","299.6986007055","-72.0250893409","-78.1424280857","6.1173387449","146.2512886537","174.3431233198","-20.8958112679","-168.6768332317","147.7810219638","4.4296939241","10.4328934726","131.3887012569","0.0000000000","0.0000000000"
"53","18114","-1211.4970579023","0.0047694275","0.4296489002","1.0862413096","548.8850986579","354.6316809246","194.2534177333","225.8607030561","295.8731871499","-70.0124840938","-75.9848664323","5.9723823385","145.1629851903","174.2678900544","-23.5576880949","-175.5720787827","152.0143906879","4.4560506050","10.2068397232","130.5000948621","0.0000000000","0.0000000000"
"54","25034","-1211.4982361100","0.0047638115","0.4344127117","1.0869437122","548.8858010605","355.7058492629","193.1799517976","226.9348713944","297.7500514879","-70.8151800935","-76.7466653917","5.9314852981","145.8562767586","176.0526323096","-24.1588575803","-173.1355529315","148.9766953512","4.3342635125","10.0904661843","131.4315470618","0.0000000000","0.0000000000"
"55","16926","-1211.5022706283","0.0047446305","0.4391573422","1.0893489384","548.8882062868","354.6228616654","194.2653446214","225.8518837968","293.7672549365","-67.9153711396","-73.8552795121","5.9399083725","145.9279517694","171.6624746286","-23.8231714616","-175.3846290313","151.5614575697","4.4354982570","10.1338773749","131.3585761375","0.0000000000","0.0000000000"
"56","16983","-1211.5241088368","0.0046421394","0.4437994816","1.1023680470","548.9012253954","354.7123160199","194.1889093755","225.9413381513","295.4601880982","-69.5188499469","-75.4509902716","5.9321403247","145.9199027836","173.2177056619","-23.6774203472","-174.8915789534","151.2141586061","4.4100786670","10.1911308651","131.3186932515","0.0000000000","0.0000000000"
"57","11121","-1211.5253480822","0.0046363903","0.4484358719","1.1031068380","548.9019641863","354.9543849807","193.9475792056","226.1834071122","296.7621993800","-70.5787922678","-76.5538176479","5.9750253801","145.2079240990","175.0978653843","-23.5435901033","-175.3153591455","151.7717690422","4.4433795295","9.9248729516","130.8396716180","0.0000000000","0.0000000000"
"58","14398","-1211.5300883602","0.0046144645","0.4530503363","1.1059328113","548.9047901597","355.8070616543","193.0977285054","227.0360837857","298.7262174764","-71.6901336907","-77.6511014699","5.9609677792","144.9582713114","177.7843811471","-24.0164349820","-173.5151176489","149.4986826669","4.3614079921","10.0411059248","130.5557573944","0.0000000000","0.0000000000"
"59","12510","-1211.5392609695","0.0045723313","0.4576226677","1.1114011718","548.9102585202","356.4082096123","192.5020489078","227.6372317438","300.5605013541","-72.9232696103","-79.0194246973","6.0961550870","145.5048831978","176.0574411452","-21.0018229890","-169.3120923171","148.3102693281","4.4389361468","10.2130667242","130.8528803269","0.0000000000","0.0000000000"
"60","19519","-1211.5504951285","0.0045212525","0.4621439202","1.1180985497","548.9169558981","354.6631309460","194.2538249521","225.8921530775","296.1790456721","-70.2868925947","-76.2361542090","5.9492616144","145.1886967283","174.5500084624","-23.5596595186","-175.5804089906","152.0207494720","4.4571577807","10.2063118067","130.5252271408","0.0000000000","0.0000000000"
"61","22568","-1211.5645115635","0.0044583227","0.4666022429","1.1264546147","548.9253119631","355.1707865009","193.7545254622","226.3998086324","297.7438992549","-71.3440906225","-77.3837601007","6.0396694782","145.6607191329","173.0618412566","-20.9786611347","-172.3353294839","151.3566683493","4.5082694022","10.5672322514","130.5852174793","0.0000000000","0.0000000000"
"62","16941","-1211.5739054899","0.0044166376","0.4710188805","1.1320549161","548.9309122645","355.6081905321","193.3227217324","226.8372126635","302.2482868817","-75.4110742182","-81.4152422288","6.0041680105","145.7837772840","179.6065688837","-23.1420592860","-172.8445153250","149.7024560390","4.4161408825","10.0157216513","131.3519147502","0.0000000000","0.0000000000"
"63","5051","-1211.5827831410","0.0043776018","0.4753964823","1.1373474337","548.9362047821","356.3588498109","192.5773549712","227.5878719423","301.7943001805","-74.2064282382","-80.3103933687","6.1039651305","145.4298963434","177.0438838287","-20.6794799916","-169.1788434151","148.4993634235","4.4601846576","10.5489387825","130.4207729034","0.0000000000","0.0000000000"
"64","22124","-1211.5925728044","0.0043349556","0.4797314380","1.1431836584","548.9420410068","355.1158837690","193.8261572378","226.3449059004","302.9725916445","-76.6324754437","-82.6819353735","6.0494599298","145.3147413677","180.6874766453","-23.0296263685","-173.9772195930","150.9475932246","4.4520536417","10.1703895966","130.6922981294","0.0000000000","0.0000000000"
"65","14495","-1211.6163033680","0.0042332957","0.4839647337","1.1573309171","548.9561882655","355.9235393984","193.0326488671","227.1525615298","303.7137196104","-76.5611580806","-82.5567973041","5.9956392235","145.2457069511","182.1248645661","-23.6568519068","-173.2720661345","149.6152142277","4.3725057728","10.2270522816","130.6461488967","0.0000000000","0.0000000000"
"66","19335","-1211.6257216323","0.0041936126","0.4881583463","1.1629457278","548.9618030761","354.7791491191","194.1826539570","226.0081712506","295.8288521759","-69.8206809253","-75.7694905760","5.9488096507","145.9344673244","173.4878757324","-23.5934908808","-174.7550676051","151.1615767243","4.4126791838","10.1810299436","131.3407581969","0.0000000000","0.0000000000"
"67","4938","-1211.6333108113","0.0041619070","0.4923202532","1.1674701074","548.9663274558","355.0835429685","193.8827844873","226.3125650999","302.0105116003","-75.6979465004","-81.7375491536","6.0396026532","145.3586874747","179.6410969749","-22.9892728493","-173.9911427067","151.0018698574","4.4622667547","10.2141115397","130.6823091803","0.0000000000","0.0000000000"
"68","14393","-1211.6348006927","0.0041557108","0.4964759640","1.1683583180","548.9672156663","356.3787218051","192.5884938612","227.6077439366","305.9589865525","-78.3512426159","-84.2932626672","5.9420200513","143.6125880763","187.1954269475","-24.8490284713","-173.1917523856","148.3427239143","4.2817815494","9.7311848264","129.5996217005","0.0000000000","0.0000000000"
"69","15136","-1211.6502165799","0.0040921381","0.5005681022","1.1775486832","548.9764060315","355.7842589580","193.1921470735","227.0132810895","296.6607503058","-69.6474692163","-75.5771897901","5.9297205738","146.0390206092","175.2704584488","-24.6487287522","-173.8669363699","149.2182076177","4.3213898050","9.8966385058","131.8209922985","0.0000000000","0.0000000000"
"70","22538","-1211.6513421322","0.0040875348","0.5046556370","1.1782196945","548.9770770429","355.5525823145","193.4244947284","226.7816044459","297.1429911000","-70.3613866541","-76.3172189727","5.9558323186","146.0480850778","175.1327027307","-24.0377967086","-173.5768617302","149.5390650216","4.3819367691","10.2701474386","131.3960008701","0.0000000000","0.0000000000"
"71","12296","-1211.6634906021","0.0040381779","0.5086938149","1.1854621499","548.9843194982","356.2085999389","192.7757195594","227.4376220703","298.3089472668","-70.8713251965","-76.8239209772","5.9525957808","145.5504306820","177.0879984231","-24.3294818383","-173.0362188291","148.7067369908","4.3319295046","10.0145295541","131.2039716234","0.0000000000","0.0000000000"
"72","2564","-1211.6730073031","0.0039999301","0.5126937450","1.1911356447","548.9899929931","355.2301772301","193.7598157630","226.4591993615","302.1646737854","-75.7054744239","-81.7410171526","6.0355427287","145.2297780687","179.9188956048","-22.9839998881","-173.9258112579","150.9418113698","4.4652036798","10.0512823309","130.7132920580","0.0000000000","0.0000000000"
"73","10062","-1211.6787853403","0.0039768850","0.5166706300","1.1945802906","548.9934376389","354.7656531856","194.2277844533","225.9946753171","296.4503095073","-70.4556341903","-76.4295037250","5.9738695348","145.0769796128","174.8111956007","-23.4378657062","-175.2848531279","151.8469874218","4.4390650359","10.3052518209","130.3326627559","0.0000000000","0.0000000000"
"74","9316","-1211.6973939801","0.0039035649","0.5205741948","1.2056740533","549.0045314017","356.7008999144","192.3036314873","227.9299220459","302.6393950554","-74.7094730095","-80.6343291315","5.9248561220","145.2502561991","182.0688323252","-24.6796934689","-172.6724617996","147.9927683306","4.2916210607","9.8978196814","131.0608154571","0.0000000000","0.0000000000"
"75","7677","-1211.7054849669","0.0038721086","0.5244463034","1.2104975916","549.0093549400","355.1924647203","193.8168902197","226.4214868518","300.8442838097","-74.4227969579","-80.4642583882","6.0414614303","146.1440130486","177.8239499461","-23.1236791850","-173.4671443720","150.3434651870","4.4336840410","10.0865689194","131.6237600881","0.0000000000","0.0000000000"
