" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","290.7990615638"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","9588","-1260.2765404757","0.0082295444","0.1341574229","0.4962650393","577.9655693566","384.8354009630","193.1301683936","256.0644230944","328.9127545706","-72.8483314762","-79.0596650202","6.2113335441","145.1720210062","206.9887676525","-23.2480340882","-175.1189408832","151.8709067951","4.5494367957","10.4831759845","130.1394082261","0.0000000000","0.0000000000"
"12","25193","-1260.2940469918","0.0080867275","0.1422441505","0.5067017578","577.9760060750","384.8890840107","193.0869220644","256.1181061421","330.0524771555","-73.9343710134","-80.1618890326","6.2275180192","145.1041194720","208.2354863777","-23.2871286942","-175.1071948822","151.8200661880","4.5386101527","10.4219265383","130.1435827810","0.0000000000","0.0000000000"
"13","3520","-1260.2952539978","0.0080769727","0.1503211231","0.5074213288","577.9767256461","384.1973103504","193.7794152957","255.4263324818","329.5540108694","-74.1101804994","-80.3185185744","6.2083380750","145.2150058718","206.9939758989","-22.6549709013","-176.1423344082","153.4873635069","4.6314737362","10.5225566151","130.0609755205","0.0000000000","0.0000000000"
"14","19679","-1260.2982304264","0.0080529679","0.1583740910","0.5091957622","577.9785000795","384.8546059212","193.1238941583","256.0836280527","329.2540479682","-73.1704199155","-79.3754982637","6.2050783482","145.1363719284","207.3461154468","-23.2284394070","-175.1436745679","151.9152351609","4.5495375330","10.4791053230","130.1077290723","0.0000000000","0.0000000000"
"15","9736","-1260.3164306003","0.0079077282","0.1662818192","0.5200460132","577.9893503304","384.6681641515","193.3211861789","255.8971862830","332.0360720080","-76.1388857250","-82.3141740816","6.1752883566","145.8552450447","209.4572326783","-23.2764057150","-175.1988962253","151.9224905103","4.5572679633","10.4415885818","130.8563884996","0.0000000000","0.0000000000"
"16","21884","-1260.3315201860","0.0077892996","0.1740711189","0.5290418497","577.9983461670","385.0365128541","192.9618333129","256.2655349856","330.3505790955","-74.0850441100","-80.2965176426","6.2114735327","144.8952074647","208.8461043396","-23.3907327087","-174.9853205467","151.5945878380","4.5241668937","10.3522592050","130.0187813659","0.0000000000","0.0000000000"
"17","7383","-1260.4058101113","0.0072316051","0.1813027240","0.5733306753","578.0426349926","384.9701296276","193.0725053650","256.1991517591","332.1956874790","-75.9965357199","-82.1735558080","6.1770200881","145.9988897910","209.7057055080","-23.5089078200","-174.7254531201","151.2165453000","4.5193097917","10.3575916457","131.1219883536","0.0000000000","0.0000000000"
"18","19226","-1260.4690048301","0.0067887464","0.1880914704","0.6110049611","578.0803092784","384.9236119223","193.1566973560","256.1526340538","328.5188278529","-72.3661937991","-78.5531345890","6.1869407899","145.1151790878","206.7626568719","-23.3590081068","-175.1043861630","151.7453780563","4.5415742991","10.4744432594","130.0991615292","0.0000000000","0.0000000000"
"19","7436","-1260.4750199840","0.0067480336","0.1948395040","0.6145909669","578.0838952842","384.7879798701","193.2959154141","256.0170020015","329.3678329026","-73.3508309011","-79.5383752977","6.1875443965","145.6878296573","207.2923737385","-23.6123704932","-175.1820783293","151.5697078361","4.5074518322","10.1714493064","131.0089285187","0.0000000000","0.0000000000"
"20","14713","-1260.4893995975","0.0066516938","0.2014911979","0.6231635451","578.0924678624","384.9568103099","193.1356575525","256.1858324414","328.9371395792","-72.7513071378","-78.9532619295","6.2019547917","145.0669811946","207.2873047158","-23.4171463312","-175.0855267358","151.6683804046","4.5318152954","10.4276668964","130.1074990028","0.0000000000","0.0000000000"
"21","22186","-1260.5043952057","0.0065526918","0.2080438897","0.6321033559","578.1014076732","385.0331823149","193.0682253582","256.2622044464","329.5135632027","-73.2513587563","-79.4341193611","6.1827606048","145.8274310137","207.5113682874","-23.8252360985","-174.7206938509","150.8954577524","4.4724043581","10.1007979814","131.2542286743","0.0000000000","0.0000000000"
"22","19313","-1260.5058613069","0.0065430919","0.2145869816","0.6329773897","578.1022817069","385.0154679726","193.0868137343","256.2444901041","331.5015512121","-75.2569192152","-81.3944928938","6.1375736786","145.9644219272","209.1740938220","-23.6369645370","-174.6748995816","151.0379350446","4.5092017458","10.3403070235","131.1149131579","0.0000000000","0.0000000000"
"23","24139","-1260.5591471791","0.0062035639","0.2207905456","0.6647443983","578.1340487156","385.2691433811","192.8649053344","256.4981655126","331.9511609908","-75.4529954782","-81.6030810723","6.1500855942","146.1349455753","209.6760092172","-23.8597938017","-174.2317867204","150.3719929187","4.4768169802","10.2745485688","131.3835800263","0.0000000000","0.0000000000"
"24","21476","-1260.5690622578","0.0061423590","0.2269329046","0.6706553908","578.1399597081","385.0994397652","193.0405199429","256.3284618966","331.5481126026","-75.2196507060","-81.4276327007","6.2079819948","145.5102882787","209.2559558433","-23.2181315194","-175.6252792699","152.4071477504","4.5478919294","10.2779464479","130.6844499013","0.0000000000","0.0000000000"
"25","16626","-1260.5737545742","0.0061136047","0.2330465092","0.6734527712","578.1427570885","384.9845313443","193.1582257442","256.2135534758","328.6114151512","-72.3978616755","-78.5860389909","6.1881773155","145.1551954463","206.8347675886","-23.3785478837","-175.0767056369","151.6981577532","4.5404356392","10.4740204744","130.1407393327","0.0000000000","0.0000000000"
"26","14712","-1260.5741560198","0.0061111509","0.2391576601","0.6736920978","578.1429964151","384.7823912308","193.3606051843","256.0114133623","329.1782916618","-73.1668782995","-79.3771592226","6.2102809230","145.0018782992","207.1886668984","-23.0122535359","-175.6072838079","152.5950302721","4.5854964486","10.5542892424","129.8620926083","0.0000000000","0.0000000000"
"27","9559","-1260.5800885281","0.0060750037","0.2452326639","0.6772288334","578.1465331507","385.1061630747","193.0403700760","256.3351852061","330.3541137598","-74.0189285537","-80.2230353967","6.2041068430","144.7619961731","209.0046172493","-23.4124996626","-175.2890183072","151.8765186447","4.5181706611","10.1244026723","130.1194228398","0.0000000000","0.0000000000"
"28","7214","-1260.6061520085","0.0059187136","0.2511513774","0.6927668883","578.1620712056","384.8402681207","193.3218030849","256.0692902521","330.0618236385","-73.9925333864","-80.2357440949","6.2432107086","144.9659197680","208.1668979390","-23.0709940685","-175.5675249236","152.4965308551","4.5741756276","10.4933630009","129.8983811395","0.0000000000","0.0000000000"
"29","9585","-1260.6150600935","0.0058662233","0.2570176008","0.6980775495","578.1673818668","385.2331340472","192.9342478196","256.4621561787","328.6204592802","-72.1583031015","-78.3435989625","6.1852958610","145.3062882451","206.9113888205","-23.5972177854","-174.6258766590","151.0286588735","4.5070619515","10.4001606162","130.3990656774","0.0000000000","0.0000000000"
"30","14267","-1260.6301575744","0.0057783233","0.2627959241","0.7070780930","578.1763824102","385.2980508322","192.8783315781","256.5270729636","334.6401228613","-78.1130498977","-84.3542223127","6.2411724150","143.4536098540","214.9259436837","-23.7394306764","-174.1260471187","150.3866164424","4.4572232332","10.1761921317","128.8201944892","0.0000000000","0.0000000000"
"31","25194","-1260.6426767603","0.0057064344","0.2685023584","0.7145415550","578.1838458723","385.3845858492","192.7992600231","256.6136079807","331.7150308095","-75.1014228289","-81.2976119516","6.1961891227","145.6472493879","209.5048978472","-23.4371164255","-175.1632249507","151.7261085251","4.5121151692","10.2073383563","130.9277958623","0.0000000000","0.0000000000"
"32","24723","-1260.6473238902","0.0056799773","0.2741823358","0.7173119970","578.1866163143","385.3995759083","192.7870404060","256.6285980397","337.6885779233","-81.0599798835","-87.2540946084","6.1941147248","144.3016741423","217.3745992230","-23.9876954421","-173.6907784223","149.7030829803","4.4248015348","10.0403809256","129.8364916819","0.0000000000","0.0000000000"
"33","4366","-1260.6704426469","0.0055501696","0.2797325054","0.7310945197","578.2003988370","384.8287672706","193.3716315664","256.0577894021","329.2035990530","-73.1458096509","-79.3697373634","6.2239277125","145.0414091799","207.1895609047","-23.0273710317","-175.5841830761","152.5568120444","4.5862564071","10.5613291355","129.8938236374","0.0000000000","0.0000000000"
"34","16594","-1260.6704601623","0.0055500724","0.2852825778","0.7311049617","578.2004092790","385.3875050444","192.8129042346","256.6165271758","330.9207021296","-74.3041749537","-80.4719626754","6.1677877217","145.6198115267","208.8772910291","-23.5764004262","-175.1114321912","151.5350317650","4.5007151050","10.1820936147","130.9370028070","0.0000000000","0.0000000000"
"35","24506","-1260.6799722566","0.0054975299","0.2907801077","0.7367757102","578.2060800275","385.1608572543","193.0452227732","256.3898793858","330.9239755907","-74.5340962050","-80.7346257529","6.2005295480","145.9628547551","208.3687099022","-23.4075890665","-174.5515466915","151.1439576249","4.5152093063","10.3025721678","131.1450732810","0.0000000000","0.0000000000"
"36","6913","-1260.6878569511","0.0054543540","0.2962344616","0.7414762649","578.2107805822","385.0242651454","193.1865154368","256.2532872768","329.2718100445","-73.0185227677","-79.1862117994","6.1676890317","145.0666636662","207.4638964043","-23.2587500260","-175.0753970097","151.8166469838","4.5503554005","10.4789991103","130.0373091554","0.0000000000","0.0000000000"
"37","16793","-1260.6951604132","0.0054146634","0.3016491250","0.7458303111","578.2151346283","385.1546505564","193.0604840720","256.3836726878","329.7292644597","-73.3455917719","-79.5692428075","6.2236510356","144.9983951148","208.0396321760","-23.3087628310","-175.0402330873","151.7314702563","4.5408784393","10.3276031938","130.1299134817","0.0000000000","0.0000000000"
"38","14140","-1260.7070698822","0.0053505601","0.3069996852","0.7529302831","578.2222346004","385.0963805633","193.1258540371","256.3254026948","328.5264201832","-72.2010174884","-78.3818803940","6.1808629056","144.9485229936","206.9726800248","-23.3947828352","-175.0292316751","151.6344488399","4.5403747138","10.4898112571","129.9183370227","0.0000000000","0.0000000000"
"39","19147","-1260.7094019952","0.0053380966","0.3123377817","0.7543206001","578.2236249174","385.0190781096","193.2045468078","256.2481002410","328.7617368293","-72.5136365882","-78.6963240714","6.1826874832","145.1460521884","206.8522430974","-23.2365584566","-175.0928302433","151.8562717867","4.5582201247","10.5232441013","130.0645879624","0.0000000000","0.0000000000"
"40","23958","-1260.7185669441","0.0052893967","0.3176271784","0.7597843938","578.2290887111","385.1959827367","193.0331059744","256.4250048681","331.4703778215","-75.0453729534","-81.1908497839","6.1454768305","146.0849157602","209.0041833059","-23.6187212446","-174.8082534272","151.1895321825","4.5164500709","10.4046402824","131.1638254069","0.0000000000","0.0000000000"
"41","9620","-1260.7353113438","0.0052015663","0.3228287447","0.7697667675","578.2390710848","385.5719598404","192.6671112445","256.8009819718","331.3360997188","-74.5351177470","-80.6959501094","6.1608323623","144.5208390553","210.5290011567","-23.7137404932","-174.7499761701","151.0362356770","4.4827652090","10.1295273006","129.9085465456","0.0000000000","0.0000000000"
"42","11722","-1260.7478142220","0.0051369366","0.3279656813","0.7772205076","578.2465248249","385.6613879753","192.5851368496","256.8904101067","331.3851783544","-74.4947682477","-80.6401496727","6.1453814250","145.7782659334","209.4057663423","-23.7988539213","-174.6570613238","150.8582074025","4.4677412095","10.1099865264","131.2005381975","0.0000000000","0.0000000000"
"43","24278","-1260.7486206673","0.0051327956","0.3330984769","0.7777012796","578.2470055969","385.4731806865","192.7738249104","256.7022028179","336.7455037181","-80.0433009001","-86.2526716036","6.2093707034","143.1995088609","217.4163065920","-23.8703117348","-174.0817606492","150.2114489143","4.4397279388","10.1118367948","128.6479441274","0.0000000000","0.0000000000"
"44","19763","-1260.7661675856","0.0050435165","0.3381419933","0.7881620843","578.2574664016","385.3921535628","192.8653128388","256.6211756942","329.3733241921","-72.7521484979","-78.9402683616","6.1881198637","145.1228691025","207.9131608837","-23.6627057940","-174.5400629864","150.8773571923","4.4986869514","10.2427381993","130.3814439519","0.0000000000","0.0000000000"
"45","19149","-1260.7721914214","0.0050132265","0.3431552198","0.7917532660","578.2610575832","384.9254681938","193.3355893894","256.1544903253","329.1954148227","-73.0409244975","-79.2590621817","6.2181376842","144.8364466590","207.4048567067","-23.0458885430","-175.5331876483","152.4872991054","4.5850010317","10.5720650568","129.6793805706","0.0000000000","0.0000000000"
"46","24365","-1260.8009643369","0.0048710367","0.3480262565","0.8089065829","578.2782109002","385.0719312075","193.2062796927","256.3009533390","329.2990199298","-72.9980665909","-79.1723958301","6.1743292392","145.1213925473","207.3840892389","-23.2064618564","-175.1174884829","151.9110266265","4.5602850017","10.5277033808","130.0334041648","0.0000000000","0.0000000000"
"47","9459","-1260.8117479848","0.0048187914","0.3528450479","0.8153353833","578.2846397006","384.8684483947","193.4161913059","256.0974705261","329.3947530497","-73.2972825235","-79.4719910804","6.1747085568","144.9646363181","207.4588066222","-23.0286898906","-175.5351345313","152.5064446407","4.5872786711","10.5510724603","129.8262851868","0.0000000000","0.0000000000"
"48","11653","-1260.8424115171","0.0046732727","0.3575183206","0.8336158141","578.3029201313","384.8517277105","193.4511924208","256.0807498420","329.5100923783","-73.4293425363","-79.6297432623","6.2004007260","145.0621691668","207.2968613546","-22.8489381431","-175.5859920689","152.7370539258","4.6085093664","10.5998717086","129.8537880918","0.0000000000","0.0000000000"
"49","14157","-1260.8576323631","0.0046026801","0.3621210008","0.8426899031","578.3119942203","384.9728573993","193.3391368211","256.2018795307","330.0286436149","-73.8267640841","-80.0160301124","6.1892660282","145.7203520600","207.6976090109","-23.3893174560","-175.1132610253","151.7239435693","4.5283593214","10.2001589071","130.9918338315","0.0000000000","0.0000000000"
"50","24041","-1260.8960570683","0.0044291782","0.3665501790","0.8655972496","578.3349015669","384.9060023505","193.4288992164","256.1350244819","330.5358635546","-74.4008390727","-80.6131852903","6.2123462176","145.0000845409","208.3962666760","-22.8604876623","-175.5626450347","152.7021573724","4.6006155015","10.5505316596","129.8489373798","0.0000000000","0.0000000000"
"51","14032","-1260.9410787924","0.0042341912","0.3707843702","0.8924374878","578.3617418051","385.4226335064","192.9391082987","256.6516556379","329.8291353389","-73.1774797010","-79.3729990490","6.1955193480","144.9207907686","208.5726250586","-23.6642804883","-174.8474202380","151.1831397497","4.4919000899","10.1142969150","130.3145937637","0.0000000000","0.0000000000"
"52","12059","-1260.9619959144","0.0041465440","0.3749309142","0.9049074797","578.3742117970","385.6572251603","192.7169866367","256.8862472917","329.9575269237","-73.0712796320","-79.2359742493","6.1646946173","145.0527520795","208.7926720313","-23.8878971871","-174.4018629526","150.5139657655","4.4593384233","10.0505120826","130.5429015737","0.0000000000","0.0000000000"
"53","9739","-1260.9671908152","0.0041250590","0.3790559732","0.9080044818","578.3773087991","384.8068487819","193.5704600172","256.0358709133","330.3348591516","-74.2989882382","-80.4811529075","6.1821646693","145.6342067623","207.8700948541","-23.1694424648","-175.5688289528","152.3993864880","4.5660275995","10.2606782187","130.8075009441","0.0000000000","0.0000000000"
"54","9107","-1260.9776340930","0.0040822040","0.3831381772","0.9142303665","578.3835346837","385.5347348775","192.8487998062","256.7637570090","331.5644510581","-74.8019132416","-80.9626611209","6.1607478793","145.6180347901","209.3871678582","-23.4407515902","-175.1089333171","151.6681817270","4.5168054330","10.2235990706","130.8776302865","0.0000000000","0.0000000000"
"55","21914","-1260.9786437468","0.0040780845","0.3872162617","0.9148322837","578.3841366009","385.1183601498","193.2657764511","256.3473822813","331.4035874027","-75.0562051214","-81.2120291117","6.1558239903","145.9730543226","208.8143813039","-23.3838482237","-175.2738047101","151.8899564863","4.5528261603","10.4813040250","130.9389241372","0.0000000000","0.0000000000"
"56","12244","-1260.9865963764","0.0040457816","0.3912620433","0.9195733387","578.3888776560","385.2606507939","193.1282268620","256.4896729254","329.4821351089","-72.9924621835","-79.1848371164","6.1923749329","144.9572972877","207.8302105110","-23.3053726898","-175.0109055299","151.7055328401","4.5480785333","10.3649099647","130.0443087898","0.0000000000","0.0000000000"
"57","21599","-1260.9941097337","0.0040154981","0.3952775414","0.9240525163","578.3933568336","385.0630634850","193.3302933486","256.2920856165","336.0460096573","-79.7539240408","-85.9038347784","6.1499107376","145.6179786118","214.2181912376","-23.7901601921","-174.5145277858","150.7243675937","4.4801769798","10.2581849174","130.8796167146","0.0000000000","0.0000000000"
"58","17120","-1260.9942690483","0.0040148584","0.3992923998","0.9241474936","578.3934518109","384.9485897017","193.4448621093","256.1776118331","330.1204356942","-73.9428238611","-80.1454139117","6.2025900507","145.0384117071","207.9067396052","-22.8247156182","-175.6028802595","152.7781646413","4.6087740888","10.5953091745","129.8343284438","0.0000000000","0.0000000000"
"59","24070","-1261.0026988631","0.0039811562","0.4032735560","0.9291730283","578.3984773456","385.2323392357","193.1661381099","256.4613613672","330.4072675783","-73.9459062111","-80.1338226368","6.1879164257","144.9190511197","208.7948056013","-23.3065891427","-175.0822725403","151.7756833976","4.5522189991","10.4956702659","129.8711618548","0.0000000000","0.0000000000"
"60","19427","-1261.0059370650","0.0039682852","0.4072418412","0.9311035210","578.4004078383","384.9680244318","193.4323834065","256.1970465632","329.3400665638","-73.1430200005","-79.3388300803","6.1958100798","145.0206414620","207.3012436666","-22.9818185648","-175.5671212171","152.5853026523","4.5963616944","10.5953613846","129.8289183830","0.0000000000","0.0000000000"
"61","11597","-1261.0073233960","0.0039627877","0.4112046289","0.9319299988","578.4012343161","385.6794508453","192.7217834708","256.9084729767","330.5294326896","-73.6161202722","-79.8045078662","6.1883875940","144.6435688005","209.4908093097","-23.6049454207","-174.7491880891","151.1442426684","4.4999571463","10.2139586831","129.9296529711","0.0000000000","0.0000000000"
"62","21547","-1261.0232963165","0.0038999932","0.4151046221","0.9414524460","578.4107567633","385.7926007408","192.6181560225","257.0216228722","328.2199423306","-71.1983194584","-77.4352864375","6.2369669790","143.5146806954","208.5398343213","-23.8345726861","-173.9192279947","150.0846553086","4.4094918996","10.2258703020","128.8793184938","0.0000000000","0.0000000000"
"63","14633","-1261.0425380248","0.0038256681","0.4189302902","0.9529236200","578.4222279373","385.6976831802","192.7245447571","256.9267053116","331.0299859995","-74.1032806879","-80.2626412435","6.1593605556","144.6113046710","210.0040252502","-23.5853439217","-174.7801545641","151.1948106425","4.5003735334","10.2112759356","129.8996552020","0.0000000000","0.0000000000"
"64","19321","-1261.0439327760","0.0038203359","0.4227506261","0.9537551176","578.4230594349","385.5647015622","192.8583578727","256.7937236937","329.8058837945","-73.0121601008","-79.1833706688","6.1712105680","145.1624679436","208.3299004381","-23.6864845871","-174.5898396714","150.9033550843","4.4932385367","10.2265817901","130.4426476167","0.0000000000","0.0000000000"
"65","11972","-1261.0516563375","0.0037909430","0.4265415691","0.9583596110","578.4276639283","384.9910458871","193.4366180412","256.2200680185","329.1709540667","-72.9508860482","-79.1469206898","6.1960346416","145.0504108909","207.1259333540","-23.0053901782","-175.5472570076","152.5418668294","4.5955073136","10.5961798536","129.8587237237","0.0000000000","0.0000000000"
"66","24242","-1261.0586313466","0.0037645931","0.4303061622","0.9625178459","578.4318221632","385.2310586176","193.2007635456","256.4600807490","333.4907315315","-77.0306507825","-83.2235804578","6.1929296754","145.5624805534","211.1928406954","-23.2645897173","-175.1058194080","151.8412296907","4.5659437059","10.5442105405","130.4523263070","0.0000000000","0.0000000000"
"67","21680","-1261.0642857354","0.0037433667","0.4340495289","0.9658887772","578.4351930945","385.0342583032","193.4009347913","256.2632804346","329.1608372933","-72.8975568587","-79.0778237167","6.1802668580","144.8447672952","207.3400379552","-23.0239679571","-175.4923436113","152.4683756542","4.5943938972","10.6077730957","129.6426003024","0.0000000000","0.0000000000"
"68","16559","-1261.0660635314","0.0037367177","0.4377862466","0.9669486316","578.4362529489","385.5367666099","192.8994863390","256.7657887413","331.5746998259","-74.8089110846","-81.0178123829","6.2089012983","144.4148106359","210.6386998796","-23.4788106896","-175.2150461193","151.7362354297","4.5197371419","10.2013942795","129.6936792145","0.0000000000","0.0000000000"
"69","21548","-1261.0754293947","0.0037018835","0.4414881301","0.9725322027","578.4418365200","385.4350628699","193.0067736501","256.6640850014","330.4102380467","-73.7461530454","-79.9859461412","6.2397930958","144.8756102854","208.7850911935","-23.2504634321","-175.0299675366","151.7795041045","4.5567096262","10.5806940579","129.7382066013","0.0000000000","0.0000000000"
"70","19804","-1261.0876854711","0.0036567898","0.4451449199","0.9798388090","578.4491431263","385.0789468343","193.3701962920","256.3079689657","331.4104300424","-75.1024610767","-81.2798823785","6.1774213019","145.8636567651","208.5393193848","-22.9925461075","-175.0209540941","152.0284079866","4.5764339226","10.4300838391","130.8571390034","0.0000000000","0.0000000000"
"71","12151","-1261.1034757971","0.0035995014","0.4487444213","0.9892524002","578.4585567175","385.3619074641","193.0966492534","256.5909295956","331.5074427162","-74.9165131206","-81.0943759196","6.1778627989","145.5148857099","209.1912376430","-23.1986806367","-175.5853206507","152.3866400140","4.5556853733","10.3081016387","130.6510986979","0.0000000000","0.0000000000"
"72","21518","-1261.1051620763","0.0035934368","0.4523378581","0.9902576957","578.4595620130","385.3407683225","193.1187936905","256.5697904540","329.9032433219","-73.3334528680","-79.5144436108","6.1809907428","145.0199057729","208.2184974940","-23.3351599450","-175.0379044666","151.7027445216","4.5417142760","10.3351215512","130.1430699457","0.0000000000","0.0000000000"
"73","24277","-1261.1068163532","0.0035874971","0.4559253552","0.9912439127","578.4605482299","385.2802837833","193.1802644467","256.5093059147","335.0663437119","-78.5570377972","-84.7830956663","6.2260578691","143.3741625537","214.9787834342","-23.2866022760","-174.4604050954","151.1738028194","4.5122857685","10.2531763519","128.6087004333","0.0000000000","0.0000000000"
"74","2997","-1261.1091040029","0.0035792996","0.4595046548","0.9926077223","578.4619120396","384.7918101272","193.6701019124","256.0208322586","330.9752310593","-74.9543988007","-81.1768885709","6.2224897703","144.9187251210","208.6906002130","-22.6340942748","-176.0316485941","153.3975543193","4.6400629111","10.6221144732","129.6565477367","0.0000000000","0.0000000000"
"75","19072","-1261.1122364041","0.0035681053","0.4630727601","0.9944751407","578.4637794580","385.4572317159","193.0065477420","256.6862538474","330.7556399654","-74.0693861180","-80.2965904754","6.2272043574","144.8435482876","209.1354945335","-23.2234028558","-175.0648307926","151.8414279368","4.5585016329","10.5844531368","129.7005935179","0.0000000000","0.0000000000"
