" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","45.3688994677"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","1359","-149.9104209654","0.0309486348","0.4196298975","0.2483294134","62.3236756997","29.6623795365","32.6612961632","9.0947927936","11.2092360998","-2.1144433062","-4.2419679671","2.1275246609","16.9935350500","-8.4209831590","2.6366842088","-12.5418589630","15.1785431718","0.4103464652","5.1454128590","11.4377757258","0.0000000000","0.0000000000"
"12","1291","-149.9272384496","0.0304325088","0.4500624063","0.2583553572","62.3337016435","29.6723493634","32.6613522801","9.1047626205","11.2092321166","-2.1044694962","-4.2332168237","2.1287473275","16.9933658563","-8.4209672376","2.6368334980","-12.5419339635","15.1787674615","0.4103637765","5.1452152933","11.4377867865","0.0000000000","0.0000000000"
"13","72","-150.0642731361","0.0265353211","0.4765977275","0.3400502211","62.4153965074","29.6344812662","32.7809152412","9.0668945233","11.1496792632","-2.0827847399","-4.2167629039","2.1339781640","16.5827168346","-8.3608307974","2.9277932260","-12.5384696153","15.4662628413","0.4407255776","5.0933560563","11.0486352006","0.0000000000","0.0000000000"
"14","747","-150.0783055364","0.0261655672","0.5027632947","0.3484158040","62.4237620903","29.6428141417","32.7809479485","9.0752273988","11.1496736085","-2.0744462097","-4.1956074282","2.1211612185","16.5826946938","-8.3608473801","2.9278262948","-12.5384908833","15.4663171781","0.4407383172","5.0932665733","11.0486898033","0.0000000000","0.0000000000"
"15","1433","-150.0882358463","0.0259070209","0.5286703156","0.3543358767","62.4296821630","29.6843910044","32.7452911586","9.1168042616","11.3644632845","-2.2476590230","-4.3668318556","2.1191728326","16.5819659811","-8.1499374032","2.9324347066","-12.5313139646","15.4637486712","0.4389815332","5.0989131651","11.0440712828","0.0000000000","0.0000000000"
"16","324","-150.1145591394","0.0252339602","0.5539042758","0.3700288221","62.4453751083","29.7000964915","32.7452786169","9.1325097486","11.3644670633","-2.2319573148","-4.3587724073","2.1268150925","16.5818569495","-8.1498964825","2.9325065963","-12.5313400693","15.4638466656","0.4389883017","5.0988568473","11.0440118005","0.0000000000","0.0000000000"
"17","1695","-150.1311155813","0.0248196151","0.5787238910","0.3798991425","62.4552454288","29.7157919426","32.7394534862","9.1482051997","11.1807144772","-2.0325092776","-4.1467808396","2.1142715620","16.9546923836","-8.6605609634","2.8865830570","-12.5613406258","15.4479236828","0.4326470798","5.1203645219","11.4016807819","0.0000000000","0.0000000000"
"18","1626","-150.1621631119","0.0240608670","0.6027847579","0.3984084984","62.4737547847","29.8279198710","32.6458349137","9.2603331281","11.1907445887","-1.9304114606","-4.0744146206","2.1440031600","17.3335355511","-8.7492632603","2.6064722978","-12.5712095533","15.1776818512","0.4079696266","5.1517449583","11.7738209662","0.0000000000","0.0000000000"
"19","1691","-150.2377135723","0.0223100284","0.6250947863","0.4434488070","62.5187950933","29.7792578727","32.7395372206","9.2116711298","11.1807054476","-1.9690343178","-4.0910596265","2.1220253087","16.9547689634","-8.6605751399","2.8865116241","-12.5612960665","15.4478076907","0.4326308382","5.1204911998","11.4016469254","0.0000000000","0.0000000000"
"20","1051","-150.3468391966","0.0200035680","0.6450983544","0.5085053504","62.5838516367","29.8651507533","32.7187008833","9.2975640104","11.5445830383","-2.2470190279","-4.3804468779","2.1334278501","16.8142653526","-7.9988421921","2.7291598779","-12.7490463712","15.4782062491","0.4377460156","5.3179573548","11.0585619821","0.0000000000","0.0000000000"
"21","535","-150.3952591516","0.0190580713","0.6641564257","0.5373714844","62.6127177707","29.8101295457","32.8025882249","9.2425428028","10.6742626828","-1.4317198800","-3.5492307886","2.1175109087","17.2456643531","-9.2420141107","2.6706124404","-13.4102412231","16.0808536636","0.4833376006","6.1103567496","10.6519700029","0.0000000000","0.0000000000"
"22","1177","-150.3967178871","0.0190302909","0.6831867166","0.5382411270","62.6135874133","29.8948310061","32.7187564072","9.3272442632","11.5446124645","-2.2173682013","-4.3415576007","2.1241893994","16.8140576770","-7.9987682937","2.7293230812","-12.7491013123","15.4784243935","0.4377668949","5.3177871544","11.0585036277","0.0000000000","0.0000000000"
"23","1854","-150.5587140546","0.0161842055","0.6993709221","0.6348170756","62.7101633619","30.0248562023","32.6853071595","9.4572694594","11.6679975639","-2.2107281045","-4.3460463959","2.1353182914","16.8109971698","-7.7056393154","2.5626397095","-12.9214119757","15.4840516852","0.4369882192","5.4658282459","10.9081807047","0.0000000000","0.0000000000"
"24","744","-150.5804283028","0.0158365657","0.7152074878","0.6477622838","62.7231085701","30.0350027337","32.6881058363","9.4674159908","11.6679596093","-2.2005436184","-4.3335947079","2.1330510895","16.8109620471","-7.7057536276","2.5627511897","-12.9215467762","15.4842979660","0.4369459135","5.4656618894","10.9083542442","0.0000000000","0.0000000000"
"25","1657","-150.6020800370","0.0154973620","0.7307048499","0.6606702235","62.7360165098","29.9929189734","32.7430975364","9.4253322305","11.6874241458","-2.2620593447","-4.3881438886","2.1260845439","16.7892636580","-7.8362999376","2.7344604253","-12.7285206147","15.4629810400","0.4364747808","5.3140836089","11.0387052683","0.0000000000","0.0000000000"
"26","1224","-150.6608950106","0.0146121715","0.7453170214","0.6957334720","62.7710797583","30.0292654246","32.7418143337","9.4616786817","11.6874811213","-2.2258024395","-4.3726767758","2.1468743363","16.7892412787","-7.8361564899","2.7343963324","-12.7285127503","15.4629090826","0.4364758692","5.3140967653","11.0386686442","0.0000000000","0.0000000000"
"27","2011","-150.6724773501","0.0144439047","0.7597609260","0.7026384219","62.7779847082","30.5680167067","32.2099680014","10.0004299639","12.1396639429","-2.1392339790","-4.2836622109","2.1444282319","18.2473219779","-8.7197205076","2.6120624725","-11.9587556565","14.5708181290","0.3380848075","3.1504230462","14.7588141242","0.0000000000","0.0000000000"
"28","600","-150.7155222900","0.0138353590","0.7735962851","0.7283001765","62.8036464628","30.1614402904","32.6422061724","9.5938535476","11.4127825829","-1.8189290353","-3.9290855679","2.1101565325","17.4963027752","-8.7364765802","2.6529563878","-12.4852846730","15.1382410608","0.4141095508","5.2949933195","11.7871999049","0.0000000000","0.0000000000"
"29","1971","-150.7968298102","0.0127549578","0.7863512429","0.7767726251","62.8521189114","30.1975978311","32.6545210803","9.6300110882","11.8761130016","-2.2461019134","-4.3763790583","2.1302771449","17.1528696424","-7.9658926990","2.6891360582","-12.4581099678","15.1472460260","0.4206825131","5.2572756432","11.4749114861","0.0000000000","0.0000000000"
"30","1927","-150.8008897159","0.0127032789","0.7990545218","0.7791929863","62.8545392726","30.6446893777","32.2098498949","10.0771026349","12.1396715050","-2.0625688702","-4.2171481301","2.1545792600","18.2474652920","-8.7196827609","2.6118889739","-11.9585465005","14.5704354745","0.3380724528","3.1507611722","14.7586316670","0.0000000000","0.0000000000"
"31","1171","-150.8403526047","0.0122117335","0.8112662553","0.8027192585","62.8780655447","30.7593877883","32.1186777564","10.1918010454","12.4238072530","-2.2320062075","-4.3752408202","2.1432346127","18.2769229382","-8.4285400930","2.5754244078","-11.9003726642","14.4757970719","0.3307390232","3.1796115952","14.7665723197","0.0000000000","0.0000000000"
"32","287","-150.8517471936","0.0120733756","0.8233396308","0.8095122786","62.8848585649","30.7660933498","32.1187652151","10.1985066069","12.4238018996","-2.2252952927","-4.3906290244","2.1653337318","18.2770242259","-8.4285815220","2.5753591957","-11.9003110157","14.4756702113","0.3307495921","3.1797211869","14.7665534468","0.0000000000","0.0000000000"
"33","24","-150.8758095522","0.0117863290","0.8351259599","0.8238573408","62.8992036271","30.2450923130","32.6541113141","9.6775055702","11.8761052451","-2.1985996750","-4.3353964610","2.1367967861","17.1529937488","-7.9659547955","2.6890662918","-12.4580741621","15.1471404540","0.4206943889","5.2577116399","11.4745877200","0.0000000000","0.0000000000"
"34","582","-150.8780103501","0.0117604182","0.8468863781","0.8251693728","62.9005156591","30.8119074624","32.0886081967","10.2443207195","12.3366256249","-2.0923049054","-4.2396566138","2.1473517084","18.6763689456","-8.8513882904","2.5116449698","-11.9057578592","14.4174028290","0.3226987241","3.2264982408","15.1271719806","0.0000000000","0.0000000000"
"35","246","-151.1681073534","0.0087990389","0.8556854170","0.9981141635","63.0734604498","30.3421046493","32.7313558006","9.7745179064","11.9737675532","-2.1992496469","-4.3319050324","2.1326553856","16.7717147935","-7.3567550584","2.5588078181","-12.8772164298","15.4360242479","0.4363964620","5.4524928444","10.8828254871","0.0000000000","0.0000000000"
"36","1548","-151.2076706426","0.0084577164","0.8641431334","1.0217002905","63.0970465768","30.3669524507","32.7300941262","9.7993657078","11.9738428517","-2.1744771439","-4.3024170438","2.1279398999","16.7716921218","-7.3566978458","2.5588485756","-12.8770831242","15.4359316998","0.4364404762","5.4524206966","10.8828309490","0.0000000000","0.0000000000"
"37","1654","-151.3120189595","0.0076196535","0.8717627869","1.0839087850","63.1592550713","31.4162998902","31.7429551811","10.8487131473","13.1398345316","-2.2911213843","-4.4285026096","2.1373812253","19.1557889416","-8.1571551803","2.1412007704","-11.5755991325","13.7167999028","0.2942401330","3.5478585138","15.3136902948","0.0000000000","0.0000000000"
"38","715","-151.3157424632","0.0075913344","0.8793541214","1.0861285962","63.1614748825","31.4337496125","31.7277252700","10.8661628696","13.0614960074","-2.1953331378","-4.3339660772","2.1386329394","19.1728913082","-8.2315877587","2.1201924579","-11.5622923837","13.6824848417","0.2928714778","3.5434930225","15.3365268079","0.0000000000","0.0000000000"
"39","1541","-151.4170757429","0.0068597714","0.8862138927","1.1465396403","63.2218859265","31.5240645454","31.6978213811","10.9564778026","12.7914988918","-1.8350210892","-3.9800115313","2.1449904421","19.5284736550","-8.8232718152","2.0862970520","-11.5795834978","13.6658805498","0.2866341645","3.5887946082","15.6530448823","0.0000000000","0.0000000000"
"40","1625","-151.4990311347","0.0063199969","0.8925338896","1.1953983252","63.2707446115","31.2172925425","32.0534520690","10.6497057996","11.8089430913","-1.1592372917","-3.2646718766","2.1054345849","19.9507228599","-10.0739872831","1.9322075145","-12.9985824064","14.9307899209","0.3473043843","6.1750186840","13.4283997917","0.0000000000","0.0000000000"
"41","644","-151.5708997668","0.0058817250","0.8984156147","1.2382436679","63.3135899542","30.4999503420","32.8136396122","9.9323635991","12.0934298930","-2.1610662939","-4.2822373329","2.1211710390","16.7881749702","-7.5963539947","2.9016089175","-13.3033048232","16.2049137408","0.4951486188","5.8231124709","10.4699138805","0.0000000000","0.0000000000"
"42","1579","-151.6090241051","0.0056617088","0.9040773234","1.2609719472","63.3363182335","30.5225673344","32.8137508991","9.9549805915","12.0934917323","-2.1385111407","-4.2521470508","2.1136359101","16.7880195863","-7.5961864273","2.9016585733","-13.3033186050","16.2049771783","0.4951607786","5.8228530157","10.4700057920","0.0000000000","0.0000000000"
"43","551","-151.6107428683","0.0056519860","0.9097293094","1.2619966084","63.3373428947","31.4132755149","31.9240673797","10.8456887720","12.3428070117","-1.4971182397","-3.6257151913","2.1285969515","19.5436724358","-9.3301322707","2.1292668466","-12.5822935377","14.7115603843","0.3613429504","4.7565169782","14.4258125072","0.0000000000","0.0000000000"
"44","1338","-151.6473415179","0.0054488705","0.9151781799","1.2838153301","63.3591616164","30.8871852755","32.4719763409","10.3195985326","12.3111247794","-1.9915262468","-4.1366682287","2.1451419820","17.9138914822","-8.7248931851","3.1221264823","-12.4472110901","15.5693375723","0.4520000768","4.3771793673","13.0847120381","0.0000000000","0.0000000000"
"45","1870","-151.6696624110","0.0053285942","0.9205067741","1.2971221970","63.3724684833","30.9004131897","32.4720552936","10.3328264468","12.3111042765","-1.9782778298","-4.1302588165","2.1519809867","17.9134559467","-8.7248843976","3.1225327274","-12.4473917565","15.5699244839","0.4519964901","4.3767087274","13.0847507292","0.0000000000","0.0000000000"
"46","1660","-151.7862167703","0.0047423514","0.9252491254","1.3666074693","63.4419537556","31.0431747708","32.3987789848","10.4755880279","12.6941848802","-2.2185968522","-4.3617100231","2.1431131709","17.9367796708","-8.3391262632","3.0965314726","-12.3923624783","15.4888939510","0.4408530750","4.4139555014","13.0819710944","0.0000000000","0.0000000000"
"47","827","-151.7964661133","0.0046939936","0.9299431191","1.3727177374","63.4480640237","31.0492528500","32.3988111737","10.4816661071","12.6942054076","-2.2125393005","-4.3509957787","2.1384564781","17.9368847114","-8.3391242076","3.0964449038","-12.3923440979","15.4887890017","0.4408701281","4.4140515380","13.0819630454","0.0000000000","0.0000000000"
"48","1052","-151.7977934310","0.0046877673","0.9346308864","1.3735090337","63.4488553200","30.6752847742","32.7735705458","10.1076980313","11.2915773420","-1.1838793107","-3.2979005644","2.1140212537","18.2771561506","-9.5029553017","2.5173764931","-13.8807611353","16.3981376284","0.5065167791","7.4415182213","10.3291211502","0.0000000000","0.0000000000"
"49","997","-151.8392447966","0.0044974252","0.9391283116","1.3982207600","63.4735670463","30.6998999836","32.7736670627","10.1323132407","11.2915819161","-1.1592686754","-3.2808121526","2.1215434772","18.2770459871","-9.5031180130","2.5176539420","-13.8809234453","16.3985773873","0.5065108934","7.4412863372","10.3292487565","0.0000000000","0.0000000000"
"50","1367","-151.9989748526","0.0038334876","0.9429617993","1.4934457392","63.5687920255","31.1806796484","32.3881123771","10.6130929055","12.7066738050","-2.0935808994","-4.2399842033","2.1464033038","18.3198823580","-8.6392086935","3.0260001405","-12.4241089959","15.4501091364","0.4360452800","4.4531715339","13.4306655441","0.0000000000","0.0000000000"
"51","199","-152.0107164738","0.0037887395","0.9467505388","1.5004456468","63.5757919331","31.1874848684","32.3883070647","10.6198981255","12.7067181591","-2.0868200336","-4.2258875356","2.1390675020","18.3198800652","-8.6391334037","3.0259714975","-12.4241328352","15.4501043328","0.4360497631","4.4530874975","13.4307428046","0.0000000000","0.0000000000"
"52","988","-152.2623011089","0.0029460013","0.9496965401","1.6504308296","63.7257771159","31.4130883920","32.3126887239","10.8455016491","12.4329937164","-1.5874920673","-3.7133393274","2.1258472601","19.0073414778","-9.3733230593","2.7989752979","-12.5970491708","15.3960244687","0.4245600161","4.7841868080","13.7985946537","0.0000000000","0.0000000000"
"53","1550","-152.3741173948","0.0026343394","0.9523308795","1.7170914429","63.7924377292","31.5181523136","32.2742854156","10.9505655707","12.5264722923","-1.5759067216","-3.6993148844","2.1234081628","19.0158689230","-9.2262504843","2.7368538535","-12.6116958282","15.3485496818","0.4214053319","4.8835991498","13.7108644413","0.0000000000","0.0000000000"
"54","638","-152.3871118729","0.0026003290","0.9549312085","1.7248382561","63.8001845424","31.5259313012","32.2742532412","10.9583445583","12.5265275495","-1.5681575002","-3.7032202012","2.1350627011","19.0157054045","-9.2263232657","2.7371454107","-12.6119168761","15.3490622868","0.4213789545","4.8826468098","13.7116796401","0.0000000000","0.0000000000"
"55","2003","-152.3895967495","0.0025938755","0.9575250841","1.7263196450","63.8016659313","31.4890752174","32.3125907139","10.9214884745","12.4329822920","-1.5114938175","-3.6687845960","2.1572907785","19.0072620778","-9.3732134429","2.7989336571","-12.5968898935","15.3958235506","0.4245650644","4.7845745992","13.7981224142","0.0000000000","0.0000000000"
"56","350","-152.6757896761","0.0019483058","0.9594733899","1.8969369738","63.9722832600","31.7743083031","32.1979749569","11.2067215602","12.0928048020","-0.8860832418","-2.9957787544","2.1096955126","19.6452755744","-9.9296471068","2.3771763345","-13.9087022295","16.2858785640","0.4977026073","8.1479574088","10.9996155583","0.0000000000","0.0000000000"
"57","1202","-152.6921723212","0.0019166474","0.9613900373","1.9067036832","63.9820499695","31.6980536431","32.2839963263","11.1304669002","13.2961004188","-2.1656335186","-4.3114839425","2.1458504239","18.6068049651","-8.3388829133","3.0281783671","-12.2711365350","15.2993149021","0.4235307702","4.4874720177","13.6958021772","0.0000000000","0.0000000000"
"58","1519","-152.7166475842","0.0018703064","0.9632603437","1.9212949033","63.9966411896","31.7210490025","32.2755921871","11.1534622596","13.3130350889","-2.1595728293","-4.3009156443","2.1413428150","18.5892294238","-8.3311798840","3.0549855491","-12.2728004246","15.3277859738","0.4247540538","4.5054545559","13.6590208140","0.0000000000","0.0000000000"
"59","252","-152.7472715671","0.0018138983","0.9650742420","1.9395517562","64.0148980425","31.7393838802","32.2755141622","11.1717971373","13.3130669278","-2.1412697905","-4.3067095812","2.1654397907","18.5893374470","-8.3311461194","3.0548756002","-12.2726799366","15.3275555368","0.4247176429","4.5058529081","13.6587668960","0.0000000000","0.0000000000"
"60","320","-152.7594510115","0.0017919400","0.9668661820","1.9468126773","64.0221589636","31.6640178002","32.3581411633","11.0964310574","13.3196608662","-2.2232298088","-4.3815594201","2.1583296113","18.4297488424","-8.4179879875","3.3079000113","-12.3740816956","15.6819817069","0.4506268182","4.1942249958","13.7848970283","0.0000000000","0.0000000000"
"61","1043","-152.7644872273","0.0017829381","0.9686491201","1.9498150774","64.0251613637","31.6633509002","32.3618104635","11.0957641574","13.2871656829","-2.1914015255","-4.3421111179","2.1507095924","18.4294418991","-8.4464488312","3.3041726150","-12.3664452932","15.6706179082","0.4486692534","4.2401262081","13.7406464376","0.0000000000","0.0000000000"
"62","1501","-152.7871297023","0.0017430216","0.9703921417","1.9633136592","64.0386599455","31.6769804011","32.3616795443","11.1093936582","13.2871321386","-2.1777384804","-4.3342257023","2.1564872219","18.4294657970","-8.4464683680","3.3041347096","-12.3664073943","15.6705421039","0.4486573113","4.2403643559","13.7404441299","0.0000000000","0.0000000000"
"63","426","-152.7920085351","0.0017345384","0.9721266801","1.9662222335","64.0415685198","31.7575203980","32.2840481218","11.1899336551","13.2961177575","-2.1061841023","-4.2685504855","2.1623663832","18.6067160096","-8.3388804162","3.0282821641","-12.2711508582","15.2994330222","0.4235129154","4.4874103792","13.6957927151","0.0000000000","0.0000000000"
"64","911","-152.7982879889","0.0017236806","0.9738503607","1.9699658049","64.0453120911","31.6871627506","32.3581493406","11.1195760077","13.3196965647","-2.2001205570","-4.3470369713","2.1469164143","18.4297224134","-8.4179465292","3.3079206805","-12.3740829716","15.6820036521","0.4506301929","4.1943071883","13.7847850322","0.0000000000","0.0000000000"
"65","1012","-152.8204329381","0.0016859293","0.9755362900","1.9831677806","64.0585140669","31.7237906883","32.3347233786","11.1562039454","13.1405129063","-1.9843089609","-4.1273557344","2.1430467735","18.8069688519","-8.9297532844","3.2632973388","-12.3818418951","15.6451392339","0.4411154708","4.2992792829","14.0665740983","0.0000000000","0.0000000000"
"66","1682","-152.8470895216","0.0016415819","0.9771778718","1.9990594210","64.0744057073","31.7394143426","32.3349913647","11.1718275997","13.1404833395","-1.9686557398","-4.1044783965","2.1358226567","18.8064798111","-8.9297790266","3.2637825551","-12.3821867836","15.6459693387","0.4411826733","4.2985495307","14.0667476071","0.0000000000","0.0000000000"
"67","1247","-152.8673763039","0.0016086150","0.9787864868","2.0111536284","64.0864999147","31.8290646484","32.2574352663","11.2614779055","13.2022896118","-1.9408208122","-4.0729777214","2.1321569092","18.9571035513","-8.7531548908","2.9983409513","-12.2941262610","15.2924672123","0.4188881211","4.5425054584","13.9957099718","0.0000000000","0.0000000000"
"68","1923","-152.8997973517","0.0015572984","0.9803437852","2.0304818230","64.1058281093","31.8173659167","32.2884621926","11.2497791738","13.4195990422","-2.1698198684","-4.3003318833","2.1305120149","18.6086604999","-8.0522428219","2.8631813642","-12.5244308685","15.3876122326","0.4304620075","4.7233391414","13.4548593510","0.0000000000","0.0000000000"
"69","1175","-152.9014198436","0.0015547737","0.9818985589","2.0314490909","64.1067953772","31.8197821720","32.2870132051","11.2521954291","13.4196134896","-2.1674180605","-4.3245709657","2.1571529052","18.6084036786","-8.0521328693","2.8633426804","-12.5245450506","15.3878877310","0.4304525014","4.7229772097","13.4549739674","0.0000000000","0.0000000000"
"70","1955","-152.9312083031","0.0015091424","0.9834077013","2.0492078365","64.1245541228","31.8668415363","32.2577125865","11.2992547934","13.2023095028","-1.9030547093","-4.0647043481","2.1616496388","18.9570862947","-8.7531773533","2.9984005613","-12.2941777801","15.2925783415","0.4188911890","4.5423331790","13.9958619267","0.0000000000","0.0000000000"
"71","397","-153.0338373189","0.0013619432","0.9847696446","2.1103913492","64.1857376354","31.9199774776","32.2657601579","11.3523907347","13.6428994345","-2.2904621699","-4.4120177601","2.1215555901","18.6091953053","-7.8081464307","2.8418505599","-12.5527331654","15.3945837253","0.4336995261","4.7436722461","13.4318235330","0.0000000000","0.0000000000"
"72","878","-153.0437565019","0.0013485007","0.9861181452","2.1163047885","64.1916510747","31.5394605611","32.6521905136","10.9718738182","12.2647025345","-1.2928287163","-3.4313139494","2.1384852331","19.2574582220","-9.8382340371","2.8454783496","-13.7162825699","16.5617609195","0.5076368015","6.4485237277","12.3012976928","0.0000000000","0.0000000000"
"73","928","-153.0692461830","0.0013145622","0.9874327074","2.1315007660","64.2068470523","31.9081085945","32.2987384578","11.3405218516","13.6651229367","-2.3246010850","-4.4602029568","2.1356018717","18.6067290203","-7.7778070249","2.8362009413","-12.4717531770","15.3079541183","0.4259283451","4.7428451756","13.4379554996","0.0000000000","0.0000000000"
"74","1667","-153.0841926882","0.0012950602","0.9887277676","2.1404113035","64.2157575898","32.1128827388","32.1028748510","11.5452959959","13.6603659967","-2.1150700008","-4.2263913549","2.1113213541","18.9976000295","-7.8287331743","2.4914991415","-12.6131373485","15.1046364900","0.3871076112","4.2712728302","14.3392195881","0.0000000000","0.0000000000"
"75","641","-153.1166465667","0.0012537052","0.9899814727","2.1597590705","64.2351053568","31.9714818314","32.2636235254","11.4038950885","13.6428623112","-2.2389672227","-4.3791129709","2.1401457481","18.6093167065","-7.8082169428","2.8417625475","-12.5526488251","15.3944113726","0.4336903122","4.7440972315","13.4315291628","0.0000000000","0.0000000000"
"76","219","-153.1324129408","0.0012340938","0.9912155665","2.1691583826","64.2445046689","31.9457320650","32.2987726039","11.3781453221","13.6651527340","-2.2870074119","-4.4348286863","2.1478212743","18.6070381136","-7.7776892087","2.8358038291","-12.4714977495","15.3073015786","0.4259039384","4.7431949769","13.4379391982","0.0000000000","0.0000000000"
