" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","49.5158302966"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","918","-39.0166121485","0.0144898571","0.6927855733","1.7030579348","-6.2592342027","-30.8752538035","24.6160196008","-51.4428405464","7.7007749948","-59.1436155412","-61.6092535350","2.4656379938","8.5500377324","-1.9880729139","1.1388101763","-8.9885549467","10.1273651230","0.1905997671","2.7380289264","5.6206594892","0.0007495498","0.0000000000"
"12","182","-39.0552081927","0.0139412609","0.7067268342","1.7260674272","-6.2362247103","-30.8558935191","24.6196688088","-51.4234802620","7.6507564392","-59.0742367012","-61.5598343351","2.4855976339","8.5503855419","-2.0348117382","1.1351826355","-8.9729686692","10.1081513047","0.1883745978","2.7382468513","5.6229255959","0.0008384969","0.0000000000"
"13","879","-39.0675758338","0.0137699022","0.7204967364","1.7334405440","-6.2288515935","-30.8442558504","24.6154042569","-51.4118425933","7.7007332877","-59.1125758810","-61.5989263272","2.4863504463","8.5501245432","-1.9884466936","1.1390554381","-8.9884364829","10.1274919210","0.1906376382","2.7380121365","5.6206381676","0.0008366009","0.0000000000"
"14","183","-39.1025816512","0.0132962148","0.7337929512","1.7543096799","-6.2079824577","-30.8439728819","24.6359904242","-51.4115596248","7.3890397759","-58.8005994006","-61.2669881365","2.4663887358","8.5573206876","-2.2782033453","1.1099224335","-9.0289481133","10.1388705468","0.1919185523","2.7165150061","5.6480651488","0.0008219804","0.0000000000"
"15","0","-39.2091722479","0.0119518825","0.7457448336","1.8178549362","-6.1444372013","-31.0618385350","24.9174013337","-51.6294252779","6.5861493597","-58.2155746375","-60.7566612462","2.5410866086","8.0272453120","-2.8923658901","1.4512699378","-7.9314005531","9.3826704909","0.1488252737","2.7263942406","5.1520251125","0.0000006851","0.0000000000"
"16","781","-39.2150879788","0.0118813871","0.7576262207","1.8213816698","-6.1409104677","-30.7823954435","24.6414849758","-51.3499821864","7.8380831321","-59.1880653185","-61.6805310046","2.4924656861","8.5360699233","-1.8100932748","1.1121064836","-8.9873179014","10.0994243850","0.1827945603","2.7004440113","5.6522045642","0.0006267875","0.0000000000"
"17","576","-39.2169872364","0.0118588427","0.7694850634","1.8225139349","-6.1397782027","-30.6886761082","24.5488979055","-51.2562628511","7.5066023149","-58.7628651659","-61.2430930987","2.4802279328","8.6680841381","-2.3550109286","1.1935291053","-8.9288670441","10.1223961494","0.2008290727","2.8158788578","5.6506406897","0.0007355180","0.0000000000"
"18","1048","-39.2234894582","0.0117819840","0.7812670474","1.8263903120","-6.1359018255","-30.9794602924","24.8435584669","-51.5470470353","8.1142411215","-59.6612881568","-62.1343387598","2.4730506030","8.4873314665","-1.2599426362","0.8868522912","-9.4472311992","10.3340834904","0.1991276500","2.9148521421","5.3725860139","0.0007656605","0.0000000000"
"19","268","-39.2433330835","0.0115504912","0.7928175386","1.8382203261","-6.1240718115","-30.7656209543","24.6415491428","-51.3332076972","7.8382973159","-59.1715050131","-61.6743831436","2.5028781306","8.5359032211","-1.8096607761","1.1120548709","-8.9876737412","10.0997286121","0.1827999534","2.7006303274","5.6519254128","0.0005475275","0.0000000000"
"20","1034","-39.2444340634","0.0115377813","0.8043553199","1.8388766883","-6.1234154492","-30.9675931442","24.8441776950","-51.5351798871","8.1146716705","-59.6498515576","-62.1010079083","2.4511563506","8.4872547700","-1.2594580934","0.8868749939","-9.4476682558","10.3345432497","0.1991566595","2.9149396999","5.3723923090","0.0007661017","0.0000000000"
"21","503","-39.2594148744","0.0113662242","0.8157215441","1.8478076776","-6.1144844599","-30.6730575220","24.5585730621","-51.2406442649","7.8051426600","-59.0465673701","-61.5308790488","2.4843116787","8.6422061031","-2.0279936790","1.1909302359","-8.8913040100","10.0822342459","0.1901945990","2.7950510616","5.6563844752","0.0005759672","0.0000000000"
"22","557","-39.2654572831","0.0112977519","0.8270192960","1.8514099317","-6.1108822059","-30.6694889231","24.5586067172","-51.2370756660","7.8052107658","-59.0422864318","-61.5336827544","2.4913963226","8.6424708158","-2.0278881204","1.1906280704","-8.8911482503","10.0817763208","0.1902621039","2.7952778810","5.6563537982","0.0005770327","0.0000000000"
"23","1064","-39.2784071953","0.0111523903","0.8381716863","1.8591301764","-6.1031619612","-30.9342067750","24.8310448139","-51.5017935179","8.1283620332","-59.6301555511","-62.1038444598","2.4736889087","8.5079189848","-1.2991890902","0.9196321385","-9.3703994279","10.2900315665","0.1924727004","2.9324662872","5.3825251239","0.0004548734","0.0000000000"
"24","975","-39.2893716456","0.0110307784","0.8492024646","1.8656667643","-6.0966253732","-30.6452522431","24.5486268699","-51.2128389860","7.5064678857","-58.7193068717","-61.2417104515","2.5224035798","8.6681251468","-2.3553871039","1.1937298428","-8.9287842311","10.1225140738","0.2008465052","2.8157009564","5.6507527065","0.0008249787","0.0000000000"
"25","401","-39.3625378423","0.0102525166","0.8594549813","1.9092856656","-6.0530064719","-30.8833767414","24.8303702695","-51.4509634843","8.1275604852","-59.5785239695","-62.0326853587","2.4541613891","8.5082234080","-1.3003024035","0.9196394806","-9.3693957507","10.2890352314","0.1924604478","2.9322858613","5.3829507206","0.0005263783","0.0000000000"
"26","153","-39.4222606998","0.0096581329","0.8691131142","1.9448901599","-6.0174019776","-30.8188652398","24.8014632622","-51.3864519827","7.5666503615","-58.9531023443","-61.3926613175","2.4395589732","8.4829325494","-1.9120507060","0.9957685182","-9.2067454255","10.2025139437","0.1883640378","2.9012994803","5.3925670597","0.0007019716","0.0000000000"
"27","955","-39.4532840962","0.0093631048","0.8784762190","1.9633851279","-5.9989070096","-30.8003811120","24.8014741024","-51.3679678549","7.5666750808","-58.9346429357","-61.3975955751","2.4629526394","8.4828638107","-1.9119742246","0.9957854947","-9.2065672297","10.2023527244","0.1883645120","2.9013636509","5.3924318538","0.0007037940","0.0000000000"
"28","714","-39.9272485778","0.0058288077","0.8843050267","2.2459447102","-5.7163474274","-30.5307750887","24.8144276613","-51.0983618316","8.9021938425","-60.0005556741","-62.4773755422","2.4768198681","8.3056910341","-0.2246718669","0.8211746753","-9.2355728601","10.0567475355","0.1726541682","2.6634837451","5.4690489945","0.0005041263","0.0000000000"
"29","458","-39.9473681599","0.0057127064","0.8900177331","2.2579392392","-5.7043528984","-30.5255497847","24.8211968863","-51.0931365276","8.7820586945","-59.8751952221","-62.3595203853","2.4843251632","8.2871116854","-0.3819173154","0.8768643244","-9.1304860932","10.0073504177","0.1674051448","2.6603958146","5.4589053796","0.0004053465","0.0000000000"
"30","943","-39.9509425669","0.0056923233","0.8957100564","2.2600701646","-5.7022219730","-30.5232408939","24.8210189210","-51.0908276368","8.3769491663","-59.4677768031","-61.9439438183","2.4761670152","8.3568617850","-0.8919125855","0.9119999668","-9.1609404407","10.0729404075","0.1767884755","2.7016651367","5.4780228447","0.0003853281","0.0000000000"
"31","1110","-40.0307791449","0.0052555355","0.9009655918","2.3076656934","-5.6546264442","-30.4692720871","24.8146456429","-51.0368588299","8.9030338242","-59.9398926541","-62.4178870486","2.4779943944","8.3055921911","-0.2236667306","0.8211083637","-9.2357908343","10.0568991980","0.1726565658","2.6633818124","5.4689738915","0.0005799214","0.0000000000"
"32","208","-40.0312941188","0.0052528297","0.9062184216","2.3079727012","-5.6543194363","-30.4628947690","24.8085753326","-51.0304815118","8.9980003734","-60.0284818853","-62.5277280859","2.4992462006","8.3222575195","-0.1759694183","0.8517122722","-9.1967805456","10.0484928178","0.1712587562","2.6828710437","5.4676767825","0.0004509371","0.0000000000"
"33","523","-40.0380523456","0.0052174496","0.9114358711","2.3120016988","-5.6502904388","-30.4724879112","24.8221974724","-51.0400746541","8.7819030040","-59.8219776580","-62.3000792856","2.4781016275","8.2871428815","-0.3821127447","0.8768728671","-9.1304862384","10.0073591055","0.1674145014","2.6604374669","5.4588834077","0.0004075055","0.0000000000"
"34","693","-40.0570111162","0.0051194649","0.9165553361","2.3233041962","-5.6389879414","-30.4582535525","24.8192656111","-51.0258402954","9.2309779035","-60.2568181989","-62.7395294415","2.4827112427","8.3186094979","0.0745590567","0.8378093489","-9.2341321064","10.0719414553","0.1717918305","2.6791513741","5.4672131646","0.0004531286","0.0000000000"
"35","491","-40.0582116101","0.0051133227","0.9216686588","2.3240198849","-5.6382722526","-30.4582126955","24.8199404429","-51.0257994384","9.2311216285","-60.2569210669","-62.7505872408","2.4936661739","8.3187067335","0.0748075363","0.8376073587","-9.2339028020","10.0715101606","0.1718721190","2.6792588716","5.4671235937","0.0004521491","0.0000000000"
"36","987","-40.0587376217","0.0051106338","0.9267792926","2.3243334730","-5.6379586646","-30.4589466206","24.8209879560","-51.0265333635","8.3769417387","-59.4030489331","-61.8693428576","2.4662939245","8.3569830375","-0.8919619364","0.9119206376","-9.1608796757","10.0728003133","0.1768008743","2.7017003158","5.4780959359","0.0003859115","0.0000000000"
"37","931","-40.0731947939","0.0050372800","0.9318165726","2.3329522888","-5.6293398488","-30.4386736769","24.8093338281","-51.0062604198","8.9987933702","-60.0050537900","-62.4836906306","2.4786368407","8.3218485293","-0.1748772588","0.8518220998","-9.1973720664","10.0491941662","0.1712722802","2.6826470348","5.4674066043","0.0005226100","0.0000000000"
"38","204","-40.1125130494","0.0048430660","0.9366596386","2.3563923360","-5.6058998015","-30.4270863533","24.8211865518","-50.9946730962","8.6338403042","-59.6285134004","-62.1176637077","2.4891503073","8.2872545781","-0.5344461269","0.8810318530","-9.1271689038","10.0082007568","0.1675306815","2.6603002579","5.4590318567","0.0003917821","0.0000000000"
"39","457","-40.4108353887","0.0035938558","0.9402534943","2.5342407589","-5.4280513786","-30.2911309134","24.8630795348","-50.8587176563","9.4427495107","-60.3014671670","-62.7631691566","2.4617019896","8.2937765167","0.5270122412","0.6219607528","-9.5641735621","10.1861343150","0.1847283018","2.7747810989","5.3333435805","0.0009235355","0.0000000000"
"40","823","-40.4113470233","0.0035920175","0.9438455118","2.5345457760","-5.4277463615","-30.2911310102","24.8633846486","-50.8587177531","9.4428640068","-60.3015817599","-62.7668208681","2.4652391082","8.2936456281","0.5271870263","0.6220313524","-9.5641603291","10.1861916815","0.1847624070","2.7746883428","5.3332725930","0.0009222853","0.0000000000"
"41","84","-40.6000679104","0.0029742537","0.9468197655","2.6470539852","-5.3152381524","-30.2477147804","24.9324766280","-50.8153015233","8.4196593701","-59.2349608934","-61.6542395348","2.4192786413","8.9611227958","-1.5810728641","1.0396094384","-10.0013510212","11.0409604597","0.2311227088","3.0787725090","5.6505448654","0.0006827126","0.0000000000"
"42","1005","-40.6593802841","0.0028029733","0.9496227388","2.6824137646","-5.2798783730","-30.2127496625","24.9328712895","-50.7803364054","8.4196090745","-59.1999454799","-61.6318887918","2.4319433120","8.9610093217","-1.5810708933","1.0396706460","-10.0016973243","11.0413679703","0.2310877448","3.0787869671","5.6504520329","0.0006825769","0.0000000000"
"43","186","-40.6696656097","0.0027742916","0.9523970304","2.6885454842","-5.2737466533","-30.2503713135","24.9766246601","-50.8179580564","8.9574167526","-59.7753748090","-62.1892941559","2.4139193469","8.9480326587","-0.9401294654","0.9495135594","-10.1761027822","11.1256163416","0.2316937254","3.0801070962","5.6355587635","0.0006730736","0.0000000000"
"44","711","-40.6894019283","0.0027200741","0.9551171045","2.7003115261","-5.2619806114","-30.2387307927","24.9767501813","-50.8063175356","8.9573105007","-59.7636280363","-62.1867800980","2.4231520617","8.9480986291","-0.9404996741","0.9497115457","-10.1758596041","11.1255711498","0.2316822201","3.0798899666","5.6357676773","0.0007587651","0.0000000000"
"45","752","-40.7983439543","0.0024393146","0.9575564191","2.7652586151","-5.1970335225","-30.3735451098","25.1765115873","-50.9411318527","8.8970501511","-59.8381820038","-62.2436214482","2.4054394444","8.9323905313","-0.8465185869","0.8111782067","-10.4099038626","11.2210820693","0.2403718017","3.2397572842","5.4516640376","0.0005974078","0.0000000000"
"46","750","-40.8196526026","0.0023878860","0.9599443051","2.7779620201","-5.1843301175","-30.0502745195","24.8659444020","-50.6178612624","8.4736509635","-59.0915122259","-61.5326851197","2.4411728938","9.0802974588","-1.7718724909","1.1652259956","-9.8301778482","10.9954038438","0.2403445421","3.2248616181","5.6143149044","0.0007763942","0.0000000000"
"47","800","-40.8834616651","0.0022402767","0.9621845817","2.8160025542","-5.1462895834","-30.0611049305","24.9148153471","-50.6286916734","8.7736706431","-59.4023623165","-61.8495473576","2.4471850411","9.0623050158","-1.3712246853","1.0825903126","-9.9900639949","11.0726543075","0.2390212561","3.2209513938","5.6015625913","0.0007697745","0.0000000000"
"48","191","-40.9034025885","0.0021960460","0.9643806277","2.8278905737","-5.1344015639","-30.2774859059","25.1430843420","-50.8450726487","8.6464015250","-59.4914741737","-61.9225563775","2.4310822038","8.9239435220","-1.1712023403","0.8936603433","-10.2235995691","11.1172599124","0.2308072964","3.2319638337","5.4606530412","0.0005193508","0.0000000000"
"49","697","-40.9720898075","0.0020502695","0.9664308972","2.8688392790","-5.0934528585","-29.9592694898","24.8658166312","-50.5268562326","8.4735995065","-59.0004557392","-61.4538591126","2.4534033735","9.0803717213","-1.7719435634","1.1651713486","-9.8302015503","10.9953728988","0.2403251053","3.2248090544","5.6144605760","0.0007769857","0.0000000000"
"50","456","-41.0109640231","0.0019720962","0.9684029933","2.8920146066","-5.0702775309","-29.9852051421","24.9149276112","-50.5527918850","8.7738039731","-59.3265958581","-61.7927690650","2.4661732069","9.0620620117","-1.3708931207","1.0826350821","-9.9903772539","11.0730123360","0.2390502333","3.2212209233","5.6011094310","0.0006814241","0.0000000000"
"51","29","-41.0133284449","0.0019674388","0.9703704322","2.8934241849","-5.0688679526","-30.2120254332","25.1431574806","-50.7796121761","8.6462557212","-59.4258678973","-61.8683267462","2.4424588489","8.9237629046","-1.1713235579","0.8938163745","-10.2234192213","11.1172355958","0.2307700720","3.2317990869","5.4606727464","0.0005209992","0.0000000000"
"52","1109","-41.4870877174","0.0012250398","0.9715954719","3.1758614293","-4.7864307082","-29.7347218273","24.9482911190","-50.3023085702","9.5309277078","-59.8332362780","-62.3089763759","2.4757400980","8.7787836523","-0.1775797904","0.9297238460","-9.8739990003","10.8037228463","0.2042935586","2.8475635433","5.7263182481","0.0006083023","0.0000000000"
"53","1060","-41.5344344519","0.0011683898","0.9727638618","3.2040877501","-4.7582043874","-29.7060021955","24.9477978081","-50.2735889384","9.5301812297","-59.8037701681","-62.2672756458","2.4635054777","8.7791037006","-0.1786460446","0.9297235737","-9.8734510464","10.8031746201","0.2042888217","2.8476547122","5.7266283966","0.0005317701","0.0000000000"
"54","453","-41.5622783259","0.0011363061","0.9739001679","3.2206872080","-4.7416049296","-29.6999366043","24.9583316747","-50.2675233472","9.3175939077","-59.5851935917","-62.0432314791","2.4580378873","8.8281334593","-0.5243206860","1.0137811344","-9.8052792042","10.8190603386","0.2082548816","2.8830858558","5.7363505530","0.0004421689","0.0000000000"
"55","163","-41.5635278308","0.0011348871","0.9750350550","3.2214321152","-4.7408600224","-29.6088797701","24.8680197478","-50.1764665130","9.7635027315","-59.9399692445","-62.3917815258","2.4518122813","8.8824480719","-0.1222254911","1.0032801507","-9.7820389170","10.7853190678","0.2117712205","2.9405651954","5.7295761409","0.0005355150","0.0000000000"
"56","1091","-41.6057636973","0.0010879523","0.9761230073","3.2466115311","-4.7156806065","-29.5832029179","24.8675223114","-50.1507896608","9.7634195211","-59.9142091819","-62.3826543104","2.4684451285","8.8827566618","-0.1223419471","1.0030048064","-9.7818235226","10.7848283291","0.2117823934","2.9406226031","5.7298163559","0.0005353093","0.0000000000"
"57","278","-41.6075070695","0.0010860573","0.9772090646","3.2476508632","-4.7146412743","-29.5859181315","24.8712768572","-50.1535048744","9.4168894449","-59.5703943194","-62.0443122415","2.4739179221","8.9392669810","-0.6137368054","1.0913592694","-9.7104555484","10.8018148178","0.2164241482","2.9793959770","5.7429485984","0.0004982574","0.0000000000"
"58","596","-41.6271073317","0.0010649775","0.9782740422","3.2593357934","-4.7029563441","-29.5738932276","24.8709368835","-50.1414799705","9.4163012998","-59.5577812703","-62.0221447231","2.4643634528","8.9392763326","-0.6145530829","1.0915780501","-9.7102527723","10.8018308224","0.2163819361","2.9792525724","5.7432165095","0.0004253146","0.0000000000"
"59","743","-41.7382626882","0.0009529416","0.9792269838","3.3256023858","-4.6366897517","-29.7889838643","25.1522941126","-50.3565706072","9.2635184995","-59.6200891067","-62.0883166359","2.4682275292","8.8012679904","-0.3746297375","0.8368802466","-10.1712918382","11.0081720848","0.2181216193","3.1286637484","5.4539090077","0.0005736150","0.0000000000"
"60","236","-41.7720676116","0.0009212659","0.9801482497","3.3457555943","-4.6165365432","-29.7412280718","25.1246915286","-50.3088148147","10.4003490992","-60.7091639140","-63.1499233749","2.4407594610","8.7358000576","0.8923911767","0.7721578649","-10.1632433636","10.9354012285","0.2101916815","3.0584333840","5.4664632312","0.0007117609","0.0000000000"
"61","864","-41.8110503367","0.0008860434","0.9810342931","3.3689956112","-4.5932965264","-29.7450223907","25.1517258643","-50.3126091336","9.2630606319","-59.5757317364","-62.0314080942","2.4556763578","8.8013133730","-0.3751974219","0.8369446809","-10.1710130850","11.0079577659","0.2180888492","3.1287015534","5.4540262152","0.0004967553","0.0000000000"
"62","734","-41.8159096092","0.0008817484","0.9819160415","3.3718925245","-4.5903996131","-29.7143776013","25.1239779882","-50.2819643442","10.4000918919","-60.6820562361","-63.1311852334","2.4491289973","8.7357902821","0.8920736081","0.7722280017","-10.1629402447","10.9351682464","0.2102107490","3.0583996977","5.4664688272","0.0007110082","0.0000000000"
"63","995","-41.9606860058","0.0007629026","0.9826789441","3.4582027011","-4.5040894364","-29.4755361524","24.9714467160","-50.0431228953","10.3147565739","-60.3578794692","-62.8158163343","2.4579368651","8.7965237859","0.7763097018","0.7419230862","-10.1905539960","10.9324770822","0.2158964256","2.9988903327","5.5806307357","0.0011062919","0.0000000000"
"64","961","-41.9713690958","0.0007547958","0.9834337399","3.4645715527","-4.4977205848","-29.7489540947","25.2512335098","-50.3165408375","9.7721119106","-60.0886527482","-62.5356471591","2.4469944109","8.7409830898","0.4785174976","0.5526113232","-10.6266074812","11.1792188044","0.2269331102","3.1546885218","5.3583810001","0.0009804577","0.0000000000"
"65","247","-42.0030509126","0.0007312573","0.9841649972","3.4834590459","-4.4788330916","-29.3758407026","24.8970076110","-49.9434274455","10.2736460377","-60.2170734832","-62.6384251347","2.4213516515","8.9118779574","0.5523778086","0.8093902717","-10.1351915537","10.9445818255","0.2287651209","3.1001176704","5.5819876962","0.0010074699","0.0000000000"
"66","1062","-42.0425089710","0.0007029652","0.9848679624","3.5069824384","-4.4553096992","-29.6152611714","25.1599514722","-50.1828479143","10.3742939020","-60.5571418163","-62.9720450592","2.4149032430","8.7324382193","0.9923225653","0.6495331174","-10.4148522492","11.0643853666","0.2139521525","3.0657676372","5.4519880408","0.0007303888","0.0000000000"
"67","958","-42.0696825593","0.0006841203","0.9855520826","3.5231822973","-4.4391098402","-29.4111206778","24.9720108375","-49.9787074207","10.3147503325","-60.2934577531","-62.7439913529","2.4505335998","8.7968924458","0.7760615391","0.7417963476","-10.1906980800","10.9324944276","0.2158988292","2.9993121777","5.5806773863","0.0010040526","0.0000000000"
"68","956","-42.0803060038","0.0006768910","0.9862289737","3.5295155906","-4.4327765470","-29.6844503255","25.2516737785","-50.2520370684","9.7720543205","-60.0240913889","-62.4420090143","2.4179176254","8.7412428844","0.4784364730","0.5523749631","-10.6262775151","11.1786524782","0.2269370702","3.1549065040","5.3584143547","0.0009849555","0.0000000000"
"69","408","-42.0837901967","0.0006745367","0.9869035104","3.5315927337","-4.4306994038","-29.3277284699","24.8970290661","-49.8953152128","10.2736952354","-60.1690104482","-62.6216931816","2.4526827335","8.9118131692","0.5524674400","0.8094146262","-10.1353844288","10.9447990549","0.2287591917","3.0999544653","5.5820939914","0.0010055208","0.0000000000"
"70","117","-42.0881120547","0.0006716278","0.9875751382","3.5341692610","-4.4281228766","-29.3822967728","24.9541738962","-49.9498835157","10.7176029997","-60.6674865154","-63.1007468921","2.4332603768","8.7995006588","1.2005827496","0.7175195913","-10.2340591152","10.9515787065","0.2182579880","3.0016948233","5.5784652217","0.0010826257","0.0000000000"
"71","670","-42.1022326360","0.0006622106","0.9882373488","3.5425874140","-4.4197047235","-29.3746033280","24.9548986045","-49.9421900709","10.7168551209","-60.6590451918","-63.0850033254","2.4259581336","8.7994372713","1.1997756631","0.7176421865","-10.2335480876","10.9511902740","0.2182569661","3.0015135292","5.5785883029","0.0010784732","0.0000000000"
"72","563","-42.3374205559","0.0005234261","0.9887607749","3.6827974993","-4.2794946382","-29.2787111652","24.9992165270","-49.8462979081","10.6314865903","-60.4777844984","-62.9037571793","2.4259726809","8.7881376288","1.1965752804","0.6467736811","-10.3794057253","11.0261794064","0.2194112966","2.9568033211","5.6107795370","0.0011434742","0.0000000000"
"73","811","-42.3499590357","0.0005169041","0.9892776789","3.6902724637","-4.2720196738","-29.2982563839","25.0262367100","-49.8658431268","10.9026437616","-60.7684868884","-63.2225669507","2.4540800623","9.4446648713","0.7785439954","0.6794348949","-10.0076952710","10.6871301658","0.2011406160","3.1982645896","6.0393056252","0.0059540406","0.0000000000"
"74","285","-42.3512494032","0.0005162375","0.9897939164","3.6910417317","-4.2712504058","-29.2701344355","24.9988840296","-49.8377211783","10.6325064806","-60.4702276589","-62.8673370130","2.3971093540","8.7876532952","1.1981243250","0.6467288604","-10.3796831202","11.0264119806","0.2193772844","2.9565464105","5.6104724404","0.0012571600","0.0000000000"
"75","81","-42.3812108919","0.0005009997","0.9902949161","3.7089036307","-4.2533885068","-29.2797998677","25.0264113609","-49.8473866106","10.9033892337","-60.7507758443","-63.2202059316","2.4694300873","9.4448898578","0.7791938932","0.6793054827","-10.0079352419","10.6872407246","0.2011747839","3.1983525372","6.0391402975","0.0062222391","0.0000000000"
