" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","41.4412127185"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","493","-123.5442276721","0.0244249673","0.4031865676","0.6853291495","48.9466922294","16.4938248758","32.4528673536","-4.9680047690","48.2141304691","-53.1821352380","-55.5305240863","2.3483888483","2.6970725180","44.8185148479","0.6985431032","-6.4373833231","7.1359264263","0.1680140304","0.6567798187","1.8722786689","0.0000000000","0.0000000000"
"12","1229","-123.7764668318","0.0193630517","0.4225496194","0.8237812962","49.0851443761","16.5192226596","32.5659217165","-4.9426069852","48.4610433900","-53.4036503752","-55.7110494029","2.3073990277","2.7615521961","44.8679000994","0.8315910945","-6.9031317666","7.7347228611","0.1841534867","0.6740220343","1.9033766751","0.0000000000","0.0000000000"
"13","198","-123.8069608408","0.0187815065","0.4413311259","0.8419606636","49.1033237434","16.4657517881","32.6375719553","-4.9960778566","48.6676115854","-53.6636894420","-55.9729737607","2.3092843187","2.5435173235","45.4781571448","0.6459371171","-7.0952697370","7.7412068541","0.1755736464","0.6300264002","1.7379172769","0.0000000000","0.0000000000"
"14","473","-123.8309313127","0.0183366579","0.4596677838","0.8562509465","49.1176140264","16.5516132890","32.5660007374","-4.9102163558","48.4854551889","-53.3956715447","-55.7201418946","2.3244703499","2.7626304707","44.8943903458","0.8284343724","-6.9044119369","7.7328463093","0.1839569230","0.6745412068","1.9041323409","0.0000000000","0.0000000000"
"15","1278","-123.8461920684","0.0180589510","0.4777267348","0.8653488281","49.1267119080","16.5604929414","32.5662189666","-4.9013367033","48.4854446057","-53.3867813090","-55.7175278320","2.3307465230","2.7626264041","44.8944004771","0.8284177245","-6.9044628731","7.7328805976","0.1839352748","0.6745349200","1.9041562093","0.0000000000","0.0000000000"
"16","761","-123.8614497880","0.0177855040","0.4955122388","0.8744448998","49.1358079796","16.4980986490","32.6377093306","-4.9637309957","48.6676636115","-53.6313946072","-55.9492056202","2.3178110130","2.5436270138","45.4782179065","0.6458186912","-7.0952350786","7.7410537698","0.1756097654","0.6301307509","1.7378864974","0.0000000000","0.0000000000"
"17","1075","-123.8817469292","0.0174281480","0.5129403868","0.8865452827","49.1479083626","16.5818635093","32.5660448533","-4.8799661354","48.4609379238","-53.3409040592","-55.6535210013","2.3126169420","2.7616735907","44.8678699175","0.8313944156","-6.9030801463","7.7344745619","0.1841695691","0.6742491899","1.9032548317","0.0000000000","0.0000000000"
"18","1275","-123.9112488791","0.0169214941","0.5298618809","0.9041332222","49.1654963021","16.5986822301","32.5668140720","-4.8631474147","48.6976103332","-53.5607577478","-55.8569016013","2.2961438535","2.7917764649","45.1210108456","0.7848230226","-6.9735752636","7.7583982862","0.1892227176","0.6720047290","1.9305490183","0.0000000000","0.0000000000"
"19","201","-123.9372359331","0.0164874189","0.5463492998","0.9196257146","49.1809887945","16.6138242865","32.5671645080","-4.8480053582","48.6976012372","-53.5456065954","-55.8723007581","2.3266941627","2.7920128193","45.1210137017","0.7845747161","-6.9733873160","7.7579620322","0.1892780176","0.6721559676","1.9305788341","0.0000000000","0.0000000000"
"20","1290","-123.9662319466","0.0160162140","0.5623655138","0.9369120342","49.1982751140","16.6419444473","32.5563306667","-4.8198851975","48.7350937970","-53.5549789945","-55.8906482364","2.3356692419","2.8032787482","45.1231976435","0.8086174053","-6.9526555510","7.7612729563","0.1875400089","0.6985053223","1.9172334170","0.0000000000","0.0000000000"
"21","778","-123.9904336961","0.0156332465","0.5779987604","0.9513401959","49.2127032758","16.6561601751","32.5565431007","-4.8056694697","48.7353219036","-53.5409913733","-55.8622762059","2.3212848327","2.8032500985","45.1233795889","0.8086922162","-6.9528485708","7.7615407870","0.1875598214","0.6985129375","1.9171773397","0.0000000000","0.0000000000"
"22","490","-123.9956362973","0.0155521242","0.5935508846","0.9544417887","49.2158048686","16.6668747644","32.5489301042","-4.7949548804","48.9446656616","-53.7396205420","-56.0508624744","2.3112419324","2.8023459327","45.3350969700","0.8072227589","-6.9616268907","7.7688496496","0.1893911710","0.6962526778","1.9167020839","0.0000000000","0.0000000000"
"23","1010","-124.0559410487","0.0146419762","0.6081928607","0.9903931860","49.2517562659","16.7174501173","32.5343061486","-4.7443795275","48.5825149099","-53.3268944374","-55.6525908129","2.3256963755","2.8248876615","44.9155885762","0.8420386722","-6.9285908620","7.7706295343","0.1945907694","0.7208042641","1.9094926280","0.0000000000","0.0000000000"
"24","1038","-124.1377613245","0.0134916666","0.6216845273","1.0391713199","49.3005343998","16.7515230612","32.5490113386","-4.7103065836","48.9445712624","-53.6548778460","-55.9890572653","2.3341794194","2.8024524240","45.3350265830","0.8070922554","-6.9615507852","7.7686430406","0.1893749906","0.6961900565","1.9168873769","0.0000000000","0.0000000000"
"25","136","-124.1603616700","0.0131901701","0.6348746974","1.0526447856","49.3140078654","16.7533760248","32.5606318406","-4.7084536199","48.7232484881","-53.4317021080","-55.7761525499","2.3444504419","2.9622223510","44.9927702543","0.7682558828","-7.0075991370","7.7758550198","0.1877570356","0.7564452161","2.0180200993","0.0000000000","0.0000000000"
"26","1221","-124.2057396315","0.0126050043","0.6474797017","1.0796973989","49.3410604788","16.7779551745","32.5631053043","-4.6838744703","48.6578048619","-53.3416793322","-55.6700388729","2.3283595407","2.9629370060","44.9271860890","0.7676817670","-6.9945175651","7.7621993321","0.1862052857","0.7579469275","2.0187847928","0.0000000000","0.0000000000"
"27","1178","-124.2186194228","0.0124436955","0.6599233972","1.0873758402","49.3487389201","16.6585570960","32.6901818241","-4.8032725488","48.9567022815","-53.7599748303","-56.0831252196","2.3231503893","2.9156623751","45.4459257663","0.5951141401","-7.3616235211","7.9567376613","0.1964116066","0.8889936854","1.8302570831","0.0000000000","0.0000000000"
"28","155","-124.2226078747","0.0123941633","0.6723175605","1.0897536034","49.3511166833","16.6609160241","32.6902006592","-4.8009136207","48.9567660238","-53.7576796445","-56.0768587242","2.3191790798","2.9156740680","45.4459766591","0.5951152967","-7.3618107615","7.9569260583","0.1964033549","0.8890005588","1.8302701542","0.0000000000","0.0000000000"
"29","1365","-124.2571098599","0.0119738328","0.6842913933","1.1103223737","49.3716854536","16.8085143617","32.5631710918","-4.6533152830","48.6578487500","-53.3111640331","-55.6372256932","2.3260616601","2.9629310937","44.9271801879","0.7677374685","-6.9946370390","7.7623745075","0.1862011132","0.7579348579","2.0187951226","0.0000000000","0.0000000000"
"30","964","-124.2740891651","0.0117722418","0.6960636351","1.1204447891","49.3818078690","16.8215932741","32.5602145949","-4.6402363707","48.7232613787","-53.3634977494","-55.6830812823","2.3195835329","2.9621465591","44.9927717093","0.7683431103","-7.0077407439","7.7760838542","0.1877251806","0.7562615111","2.0181598674","0.0000000000","0.0000000000"
"31","779","-124.2900718778","0.0115855850","0.7076492201","1.1299730740","49.3913361539","16.8298402560","32.5614958979","-4.6319893888","48.7322129036","-53.3642022924","-55.6936808712","2.3294785789","2.9864789402","45.0033370438","0.7423969195","-7.0352115040","7.7776084235","0.1904585619","0.7530611125","2.0429592658","0.0000000000","0.0000000000"
"32","725","-124.3178240453","0.0112684804","0.7189177005","1.1465178598","49.4078809397","16.8871765109","32.5207044289","-4.5746531339","48.7678127073","-53.3424658412","-55.6709384149","2.3284725738","3.0508104346","44.9071491793","0.8098530934","-6.9724218353","7.7822749287","0.1967691803","0.8148476004","2.0391936539","0.0000000000","0.0000000000"
"33","799","-124.3531588245","0.0108772637","0.7297949642","1.1675831102","49.4289461901","16.8675080421","32.5614381480","-4.5943216026","48.7321583136","-53.3264799162","-55.6608973678","2.3344174516","2.9868696641","45.0033149400","0.7419737094","-7.0346590264","7.7766327359","0.1905043007","0.7530812576","2.0432841058","0.0000000000","0.0000000000"
"34","220","-124.4015730749","0.0103631937","0.7401581578","1.1964458434","49.4578089233","16.6759726180","32.7818363053","-4.7858570268","48.4936035223","-53.2794605491","-55.5694352397","2.2899746907","3.1173598278","44.6925768140","0.6836668805","-7.3466283000","8.0302951805","0.2081213856","1.0392376414","1.8700008008","0.0000000000","0.0000000000"
"35","459","-124.4613864838","0.0097615095","0.7499196673","1.2321043209","49.4934674008","16.7117096856","32.7817577152","-4.7501199592","48.4935152733","-53.2431011844","-55.5238826225","2.2807814382","3.1173291228","44.6925309426","0.6836552079","-7.3463060548","8.0299612627","0.2081369131","1.0391842449","1.8700079649","0.0000000000","0.0000000000"
"36","1046","-124.4944769905","0.0094437821","0.7593634493","1.2518316214","49.5131947013","16.9236937411","32.5895009602","-4.5381359036","48.7681979937","-53.3065036799","-55.6446614373","2.3381577574","3.1724421754","44.7904955592","0.8052602592","-7.0803809506","7.8856412098","0.2028208540","0.8501170172","2.1195043043","0.0000000000","0.0000000000"
"37","811","-124.5101802258","0.0092966424","0.7686600918","1.2611932926","49.5225563724","16.7275698855","32.7949864870","-4.7342597593","48.9103019169","-53.6445616762","-55.9581680794","2.3136064032","3.1490198486","45.1310562354","0.6302258329","-7.4531082073","8.0833340403","0.2121033966","1.0748658066","1.8620506455","0.0000000000","0.0000000000"
"38","1352","-124.5546764103","0.0088920456","0.7775521373","1.2877202240","49.5490833039","16.7541098265","32.7949734774","-4.7077198182","48.9103188322","-53.6180386504","-55.9286448401","2.3106061897","3.1490766028","45.1311006642","0.6301415651","-7.4530177603","8.0831593254","0.2121250146","1.0749970868","1.8619545014","0.0000000000","0.0000000000"
"39","1185","-124.6585182802","0.0080150037","0.7855671411","1.3496267941","49.6109898739","17.1037302676","32.5072596063","-4.3580993771","48.9014649916","-53.2595643687","-55.5684965672","2.3089321985","3.2767441641","44.7446706605","0.8800501669","-6.9900657938","7.8701159607","0.2112846691","0.9501839531","2.1152755419","0.0000000000","0.0000000000"
"40","931","-124.6834635644","0.0078175403","0.7933846814","1.3644982230","49.6258613028","17.1185620342","32.5072992686","-4.3432676105","48.9013739326","-53.2446415431","-55.5888924013","2.3442508582","3.2769312765","44.7446342148","0.8798084413","-6.9898516009","7.8696600422","0.2113000850","0.9501499313","2.1154812603","0.0000000000","0.0000000000"
"41","1253","-124.8513125932","0.0066095855","0.7999942668","1.4645634247","49.7259265045","16.9757636441","32.7501628605","-4.4860660007","49.2774723958","-53.7635383965","-56.0601492734","2.2966108769","3.0474034309","45.4592655400","0.7708034250","-7.7302888491","8.5010922740","0.2104570045","0.8672699023","1.9696765241","0.0000000000","0.0000000000"
"42","166","-124.8801250771","0.0064218642","0.8064161311","1.4817403308","49.7431034107","16.9929218813","32.7501815294","-4.4689077635","49.2777331911","-53.7466409546","-56.0345258285","2.2878848740","3.0471921697","45.4594890183","0.7710520030","-7.7303977120","8.5014497150","0.2104443664","0.8671450569","1.9696027464","0.0000000000","0.0000000000"
"43","70","-124.8975643998","0.0063108422","0.8127269732","1.4921369912","49.7535000710","16.8528698263","32.9006302448","-4.6089598185","49.1977907629","-53.8067505814","-56.0832294897","2.2764789084","3.0183216824","45.5897893032","0.5896797773","-8.0735697829","8.6632495603","0.2215451178","0.9578264806","1.8389500840","0.0000000000","0.0000000000"
"44","1114","-124.9105828377","0.0062292173","0.8189561906","1.4998980883","49.7612611682","16.8737550758","32.8875060924","-4.5880745690","49.1469656314","-53.7350402004","-56.0212984220","2.2862582216","3.2190107518","45.1486858521","0.7792690276","-7.8841555626","8.6634245901","0.2278066369","1.0774254309","1.9137786839","0.0000000000","0.0000000000"
"45","854","-124.9129662573","0.0062143882","0.8251705787","1.5013189923","49.7626820722","17.0616571383","32.7010249339","-4.4001725065","49.2276741749","-53.6273284808","-55.9024543821","2.2751259013","3.2670641895","45.0672929561","0.8933170293","-7.6151569853","8.5084740146","0.2239756215","0.8673836665","2.1757049014","0.0000000000","0.0000000000"
"46","291","-124.9228508255","0.0061532642","0.8313238429","1.5072117956","49.7685748755","16.8781717289","32.8904031467","-4.5836579159","49.4263614583","-54.0100193742","-56.2919765068","2.2819571326","3.2138039776","45.4440506246","0.7685068562","-7.9159121804","8.6844190366","0.2296428787","1.0784022455","1.9057588534","0.0000000000","0.0000000000"
"47","839","-124.9345626795","0.0060816184","0.8374054614","1.5141939572","49.7755570371","17.0745009279","32.7010561091","-4.3873287168","49.2277336663","-53.6150623831","-55.9035101093","2.2884477262","3.2669634110","45.0673074485","0.8934628067","-7.6153618630","8.5088246697","0.2239821511","0.8673242955","2.1756569644","0.0000000000","0.0000000000"
"48","1373","-124.9493704790","0.0059922265","0.8433976879","1.5230218036","49.7843848835","17.0357173864","32.7486674971","-4.4261122584","49.4135678479","-53.8396801062","-56.1335360706","2.2938559644","3.0430317220","45.6059905927","0.7645455332","-7.7581465781","8.5226921113","0.2121609141","0.8671380884","1.9637327196","0.0000000000","0.0000000000"
"49","1343","-124.9938560690","0.0057315011","0.8491291890","1.5495424189","49.8109054988","16.9236030926","32.8873024063","-4.5382265522","49.1471325444","-53.6853590966","-55.9605870139","2.2752279173","3.2189460018","45.1487938948","0.7793926477","-7.8840384313","8.6634310790","0.2277789276","1.0772068675","1.9139602068","0.0000000000","0.0000000000"
"50","172","-125.0003021392","0.0056946742","0.8548238632","1.5533853206","49.8147484005","16.9147641657","32.8999842348","-4.5470654790","49.1972113048","-53.7442767839","-56.0324147575","2.2881379737","3.0180983307","45.5892281515","0.5898848226","-8.0727279223","8.6626127450","0.2214962647","0.9575636021","1.8390384639","0.0000000000","0.0000000000"
"51","727","-125.0402302173","0.0054717764","0.8602956396","1.5771889210","49.8385520008","17.1636748615","32.6748771393","-4.2981547832","49.1526278562","-53.4507826394","-55.7351233433","2.2843407038","3.2980696052","44.9064896835","0.9480685674","-7.5744870460","8.5225556135","0.2291635652","0.9119809723","2.1569250677","0.0000000000","0.0000000000"
"52","1215","-125.0404531734","0.0054705566","0.8657661961","1.5773218388","49.8386849187","16.9483964681","32.8902884506","-4.5134331766","49.4262403246","-53.9396735012","-56.2036093570","2.2639358558","3.2140170934","45.4439137578","0.7683094734","-7.9157654352","8.6840749086","0.2296346464","1.0785102743","1.9058721727","0.0000000000","0.0000000000"
"53","240","-125.0823491337","0.0052460971","0.8710122933","1.6022986156","49.8636616955","17.1885781886","32.6750835069","-4.2732514561","49.1526020606","-53.4258535167","-55.7262168634","2.3003633467","3.2982557495","44.9065178850","0.9478284261","-7.5742331231","8.5220615492","0.2291707391","0.9119944293","2.1570905811","0.0000000000","0.0000000000"
"54","429","-125.0980282443","0.0051644845","0.8761767778","1.6116459045","49.8730089844","16.9828553647","32.8901536197","-4.4789742801","49.2308283600","-53.7098026401","-55.9827745690","2.2729719289","3.2764459437","45.1754956271","0.7788867892","-7.9439379378","8.7228247270","0.2386243272","1.1552812399","1.8825403765","0.0000000000","0.0000000000"
"55","1048","-125.1358441382","0.0049728315","0.8811496093","1.6341903010","49.8955533809","17.3161892092","32.5793641717","-4.1456404355","49.3227249715","-53.4683654070","-55.7696492880","2.3012838810","3.4081590438","44.8930942818","1.0214716459","-7.4816043925","8.5030760384","0.2385049352","1.0133194533","2.1563346553","0.0000000000","0.0000000000"
"56","802","-125.1375639572","0.0049642865","0.8861138957","1.6352155916","49.8965786715","17.0758257662","32.8207529052","-4.3860038785","49.5668379214","-53.9528417999","-56.2380787389","2.2852369390","3.3806355490","45.5160134226","0.6701889498","-8.0709130694","8.7411020192","0.2313664209","1.0693644414","2.0799046867","0.0000000000","0.0000000000"
"57","1340","-125.1556559471","0.0048752802","0.8909891759","1.6460013473","49.9073644272","17.1997149634","32.7076494638","-4.2621146813","49.4246152943","-53.6867299756","-55.9695178440","2.2827878684","3.1347185105","45.4677836266","0.8221131571","-7.7045845374","8.5266976945","0.2223337016","0.9405838576","1.9718009513","0.0000000000","0.0000000000"
"58","1063","-125.1601913799","0.0048532188","0.8958423947","1.6487051997","49.9100682796","17.3307168238","32.5793514558","-4.1311128210","49.3227029984","-53.4538158193","-55.7495637184","2.2957478991","3.4081999319","44.8930674240","1.0214356425","-7.4815624791","8.5029981216","0.2384922288","1.0133478181","2.1563598849","0.0000000000","0.0000000000"
"59","1337","-125.1704802361","0.0048035407","0.9006459354","1.6548390241","49.9162021040","17.0258837709","32.8903183330","-4.4359458738","49.2307615122","-53.6667073860","-55.9632023319","2.2964949459","3.2765598537","45.1754279692","0.7787736893","-7.9438699268","8.7226436160","0.2386228621","1.1552721762","1.8826648154","0.0000000000","0.0000000000"
"60","281","-125.1777846713","0.0047685814","0.9054145168","1.6591936503","49.9205567302","17.0151672221","32.9053895081","-4.4466624227","49.6775993776","-54.1242618003","-56.3932251954","2.2689633952","3.2379022020","45.7609683771","0.6787287985","-8.0375804522","8.7163092507","0.2335157265","1.0791444925","1.9252419829","0.0000000000","0.0000000000"
"61","1003","-125.1872382168","0.0047237138","0.9101382307","1.6648294943","49.9261925742","17.1057830038","32.8204095704","-4.3560466409","49.5668154004","-53.9228620414","-56.2097569886","2.2868949472","3.3805523687","45.5159397840","0.6703232477","-8.0710694161","8.7413926638","0.2313295923","1.0692972283","2.0799255481","0.0000000000","0.0000000000"
"62","838","-125.1905109738","0.0047082795","0.9148465102","1.6667805874","49.9281436673","17.3026742375","32.6254694299","-4.1591554073","49.4009734941","-53.5601289014","-55.8854073810","2.3252784796","3.3699408242","45.0657989734","0.9652336965","-7.5283412841","8.4935749805","0.2324510419","0.9634571583","2.1740326239","0.0000000000","0.0000000000"
"63","243","-125.2018043881","0.0046554061","0.9195019163","1.6735132911","49.9348763710","17.2270826104","32.7077937606","-4.2347470344","49.4247191868","-53.6594662211","-55.9458851701","2.2864189490","3.1345526546","45.4678522394","0.8223142927","-7.7048210529","8.5271353456","0.2223258226","0.9406103619","1.9716164701","0.0000000000","0.0000000000"
"64","251","-125.2389196692","0.0044857866","0.9239877029","1.6956400090","49.9570030888","17.2061039751","32.7508991137","-4.2557256696","49.6915209781","-53.9472466477","-56.2265394788","2.2792928311","3.0668153869","45.9122505846","0.7124550066","-7.8105525292","8.5230075358","0.2150728315","0.8544825928","1.9972599626","0.0000000000","0.0000000000"
"65","446","-125.2485948966","0.0044425949","0.9284302977","1.7014080112","49.9627710911","16.9249454294","33.0378256617","-4.5368842154","49.4533593956","-53.9902436110","-56.2765596914","2.2863160804","3.3763923389","45.5592228783","0.5177441784","-8.3481560389","8.8659002173","0.2399748567","1.2366447852","1.8997726970","0.0000000000","0.0000000000"
"66","1355","-125.2716919211","0.0043411601","0.9327714578","1.7151775780","49.9765406579","17.0711086604","32.9054319975","-4.3907209843","49.6774850129","-54.0682059972","-56.3333604869","2.2651544897","3.2379443691","45.7607059405","0.6788347033","-8.0377030779","8.7165377812","0.2334889017","1.0790388045","1.9254166629","0.0000000000","0.0000000000"
"67","1371","-125.2730644859","0.0043352056","0.9371066634","1.7159958490","49.9773589288","17.2260119395","32.7513469893","-4.2358177053","49.6913075175","-53.9271252228","-56.2207798006","2.2936545778","3.0671038989","45.9120809347","0.7121226840","-7.8101665678","8.5222892518","0.2151272669","0.8545918210","1.9973848109","0.0000000000","0.0000000000"
"68","550","-125.2731179806","0.0043349737","0.9414416372","1.7160277405","49.9773908203","17.0890143560","32.8883764643","-4.3728152887","49.2550952916","-53.6279105803","-55.8920522209","2.2641416406","3.3941377628","45.1806754983","0.6802820305","-8.0242058088","8.7044878393","0.2307633974","1.1225950925","2.0407792729","0.0000000000","0.0000000000"
"69","567","-125.3082966628","0.0041851262","0.9456267634","1.7369999316","49.9983630115","16.9608790022","33.0374840093","-4.5009506425","49.4533408376","-53.9542914802","-56.2282488078","2.2739573277","3.3761442669","45.5592145582","0.5179820126","-8.3484088211","8.8663908336","0.2399341908","1.2364490023","1.8997610738","0.0000000000","0.0000000000"
"70","747","-125.3356365196","0.0040722555","0.9496990189","1.7532989136","50.0146619935","17.1257535504","32.8889084431","-4.3360760943","49.2549740391","-53.5910501334","-55.8888748020","2.2978246686","3.3942782086","45.1804787933","0.6802170372","-8.0242291349","8.7044461721","0.2307806099","1.1226875700","2.0408100287","0.0000000000","0.0000000000"
"71","1225","-125.3773385571","0.0039059263","0.9536049452","1.7781600810","50.0395231608","17.1731867813","32.8663363795","-4.2886428635","49.2094230909","-53.4980659544","-55.7842176137","2.2861516594","3.4651256527","44.9579080871","0.7863893511","-7.9031659389","8.6895552900","0.2374239884","1.2122622281","2.0154394362","0.0000000000","0.0000000000"
"72","508","-125.4227161161","0.0037326462","0.9573375914","1.8052124543","50.0665755342","17.1999340353","32.8666414989","-4.2618956095","49.2093652330","-53.4712608425","-55.7449234980","2.2736626556","3.4651090989","44.9578941331","0.7863620009","-7.9031366893","8.6894986902","0.2374461435","1.2124417227","2.0152212327","0.0000000000","0.0000000000"
"73","1328","-125.4873292744","0.0034990946","0.9608366860","1.8437323598","50.1050954396","17.3435610156","32.7615344240","-4.1182686291","49.6382346450","-53.7565032742","-56.0368529494","2.2803496752","3.4903118852","45.3605866962","0.7873360636","-7.9141964808","8.7015325444","0.2404303654","1.2032058288","2.0466756911","0.0000000000","0.0000000000"
"74","860","-125.5408454223","0.0033167590","0.9641534450","1.8756366500","50.1369997299","17.0187505677","33.1182491622","-4.4430790770","49.2777177648","-53.7207968418","-55.9781924308","2.2573955889","3.5656487775","45.1075831889","0.6044857984","-8.3256207710","8.9301065694","0.2518182541","1.3706975446","1.9431329788","0.0000000000","0.0000000000"
"75","956","-125.5547046818","0.0032711083","0.9674245533","1.8838990130","50.1452620928","17.0271159523","33.1181461406","-4.4347136925","49.2776872534","-53.7124009459","-55.9863126399","2.2739116940","3.5655872883","45.1074716625","0.6046283026","-8.3254820076","8.9301103102","0.2518118088","1.3705342353","1.9432412442","0.0000000000","0.0000000000"
"76","223","-125.9733344312","0.0021522183","0.9695767717","2.1334701343","50.3948332141","17.1652099142","33.2296232999","-4.2966197305","49.6345253114","-53.9311450419","-56.1876817557","2.2565367138","3.4744393445","45.6279731482","0.5321128186","-9.0300226508","9.5621354694","0.2652028909","1.3038700950","1.9053663586","0.0000000000","0.0000000000"
