" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","45.8581906307"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","527","-10.5184686551","0.0342360771","0.7101033223","0.8215986342","-21.0681970204","-36.0642164455","14.9960194252","-52.1605886791","7.6014532706","-59.7620419497","-62.0099047413","2.2478627916","9.6018213914","-2.6855997331","0.6852316123","-6.4533733276","7.1386049399","0.1247417432","2.4853871809","6.9907058272","0.0009866402","0.0000000000"
"12","1081","-10.5409287786","0.0334757016","0.7435790240","0.8349885048","-21.0548071497","-36.4105438943","15.3557367446","-52.5069161279","7.4277387876","-59.9346549155","-62.1373694507","2.2027145351","8.5481314173","-2.5400997375","1.4197071079","-7.1158201763","8.5355272842","0.1836645381","3.1122534778","5.2513531991","0.0008602022","0.0000000000"
"13","857","-10.5762665147","0.0323134036","0.7758924276","0.8560555179","-21.0337401366","-36.0293613204","14.9956211838","-52.1257335539","7.6014707273","-59.7272042812","-61.9636095447","2.2364052635","9.6016109993","-2.6856304094","0.6854901374","-6.4534495898","7.1389397272","0.1247375657","2.4852541484","6.9906513735","0.0009679116","0.0000000000"
"14","832","-11.2287663715","0.0168269583","0.7927193858","1.2450510949","-20.6447445597","-36.0983827806","15.4536382210","-52.1947550142","8.7728494336","-60.9676044478","-63.1583493195","2.1907448718","8.7616965209","-1.0786774503","1.0898303630","-7.2793463055","8.3691766685","0.1661468239","3.1988359834","5.3962210563","0.0004926572","0.0000000000"
"15","1025","-11.3249747581","0.0152835009","0.8080028867","1.3024068728","-20.5873887817","-36.0411534967","15.4537647150","-52.1375257303","8.7726943017","-60.9102200320","-63.1197324764","2.2095124444","8.7615394481","-1.0788346204","1.0899894740","-7.2794634360","8.3694529100","0.1661554506","3.1989805123","5.3959158782","0.0004876070","0.0000000000"
"16","539","-11.3829726903","0.0144223046","0.8224251913","1.3369830323","-20.5528126223","-35.7572356390","15.2044230167","-51.8536078725","8.9629606422","-60.8165685148","-63.0563166538","2.2397481390","9.3268496304","-0.7805661451","0.4166771569","-6.6347862058","7.0514633627","0.1052748486","2.3994654153","6.8218382782","0.0002710883","0.0000000000"
"17","232","-11.4782251770","0.0131119425","0.8355371338","1.3937689390","-20.4960267155","-35.7027191395","15.2066924240","-51.7990913731","9.4113660254","-61.2104573985","-63.4613024362","2.2508450377","9.3293910245","-0.3244669107","0.4064419116","-6.6399895752","7.0464314868","0.1053355711","2.4009845889","6.8226913947","0.0003794698","0.0000000000"
"18","828","-11.4852215501","0.0130205266","0.8485576603","1.3979399103","-20.4918557442","-35.6964302907","15.2045745464","-51.7928025242","8.9638683459","-60.7566708702","-63.0072713756","2.2506005055","9.3264604361","-0.7793236695","0.4167315793","-6.6352498105","7.0519813898","0.1052693937","2.3994264532","6.8214372039","0.0003273854","0.0000000000"
"19","867","-11.4885159024","0.0129777030","0.8615353633","1.3999038778","-20.4898917768","-36.0612369661","15.5713451893","-52.1576091996","9.3235765681","-61.4811857677","-63.6866213512","2.2054355835","8.2341520681","-0.0215015804","1.1109260804","-7.3670187279","8.4779448083","0.1578212305","3.0097694788","5.0661980561","0.0003633027","0.0000000000"
"20","1112","-11.5020355029","0.0128034303","0.8743387936","1.4079637489","-20.4818319056","-35.6885969299","15.2067650242","-51.7849691634","9.4119009091","-61.1964687035","-63.4396912861","2.2432225827","9.3293530683","-0.3237482809","0.4062961216","-6.6402379719","7.0465340935","0.1053624756","2.4010418587","6.8225055396","0.0004431945","0.0000000000"
"21","683","-11.6096024499","0.0114976904","0.8858364840","1.4720910681","-20.4177045864","-35.9898501903","15.5721456040","-52.0862224239","9.3234005304","-61.4096229543","-63.6414261689","2.2318032146","8.2343345478","-0.0217517451","1.1108177278","-7.3668579920","8.4776757198","0.1578178653","3.0099024332","5.0662494692","0.0003647801","0.0000000000"
"22","507","-11.7346918256","0.0101457693","0.8959822533","1.5466645924","-20.3431310621","-35.6102964442","15.2671653821","-51.7066686778","8.6910772872","-60.3975018179","-62.5905766179","2.1930747999","9.7749296940","-1.6978228713","0.6139704646","-7.2331934729","7.8471639374","0.1511999754","2.6918363430","6.9310338058","0.0008595697","0.0000000000"
"23","890","-11.7658301468","0.0098347151","0.9058169684","1.5652280742","-20.3245675803","-35.5906776277","15.2661100474","-51.6870498613","8.6909230746","-60.3779729359","-62.5830222212","2.2050492852","9.7751475223","-1.6980429370","0.6138184893","-7.2329742000","7.8467926894","0.1511588129","2.6917927691","6.9312953321","0.0009006082","0.0000000000"
"24","33","-11.9225743289","0.0084079215","0.9142248900","1.6586729890","-20.2311226655","-35.6488714505","15.4177487849","-51.7452436840","7.5930544298","-59.3382981138","-61.5743335430","2.2360354292","9.5696542540","-3.0906072312","1.1140074070","-6.0640827599","7.1780901669","0.1174941652","2.6915438237","6.7606067727","0.0000094924","0.0000000000"
"25","931","-12.1186807947","0.0069106786","0.9211355685","1.7755841990","-20.1142114555","-35.4684472295","15.3542357740","-51.5648194630","9.7961271936","-61.3609466566","-63.5209076015","2.1599609449","9.7459398319","-0.3094582076","0.3596455692","-7.5846957648","7.9443413341","0.1502304832","2.6626866608","6.9326265412","0.0003961468","0.0000000000"
"26","108","-12.1834439205","0.0064773062","0.9276128747","1.8141935094","-20.0756021451","-35.4293211722","15.3537190271","-51.5256934058","9.7957434658","-61.3214368716","-63.4819852500","2.1605483784","9.7460621398","-0.3100985342","0.3597798602","-7.5848079233","7.9445877834","0.1502132630","2.6625628205","6.9328223315","0.0004637247","0.0000000000"
"27","377","-12.3573282134","0.0054434901","0.9330563648","1.9178567058","-19.9719389487","-35.3400739684","15.3681350197","-51.4364462020","10.4610326700","-61.8974788719","-64.0775519703","2.1800730983","9.5545163620","0.4834670325","0.4230492755","-7.2236303907","7.6466796662","0.1256171149","2.4916972495","6.9360179689","0.0011840287","0.0000000000"
"28","506","-12.3682525182","0.0053843474","0.9384407122","1.9243693605","-19.9654262940","-35.3090227633","15.3435964693","-51.4053949968","9.1913647592","-60.5967597561","-62.7977478311","2.2009880750","9.5722909713","-0.8846492493","0.5037230372","-7.1680861855","7.6718092227","0.1272976836","2.5037259235","6.9406761778","0.0005911864","0.0000000000"
"29","1123","-12.4070414658","0.0051794929","0.9436202051","1.9474938545","-19.9423018000","-35.3101839795","15.3678821795","-51.4065562131","10.4611356313","-61.8676918444","-64.0453692065","2.1776773621","9.5543409507","0.4836491404","0.4231455402","-7.2235617191","7.6467072592","0.1256139585","2.4916143560","6.9359762898","0.0011363464","0.0000000000"
"30","220","-12.4712482559","0.0048573857","0.9484775908","1.9857714988","-19.9040241557","-35.2474661582","15.3434420024","-51.3438383917","9.1912414879","-60.5351314729","-62.7433280905","2.2081966175","9.5721463673","-0.8846614329","0.5037565535","-7.1680130763","7.6717696298","0.1273139577","2.5037769460","6.9405513656","0.0005040979","0.0000000000"
"31","766","-12.5695945461","0.0044024187","0.9528800095","2.0444018134","-19.8453938411","-35.2898272959","15.4444334548","-51.3861995295","10.0005790386","-61.3867785681","-63.5543822943","2.1676037263","9.3983293349","-0.5025643203","1.1048140240","-7.9756105232","9.0804245472","0.2161652851","3.4167098486","5.7648332886","0.0006209126","0.0000000000"
"32","1060","-12.5786478712","0.0043627420","0.9572427515","2.0497990612","-19.8399965933","-35.2833786315","15.4433820382","-51.3797508650","10.0000196134","-61.3797704785","-63.5405505715","2.1607800930","9.3986397209","-0.5033366574","1.1047165500","-7.9752099992","9.0799265492","0.2161548824","3.4166847970","5.7651522204","0.0006478212","0.0000000000"
"33","1109","-12.6408457538","0.0040996552","0.9613424067","2.0868790712","-19.8029165833","-35.2219997671","15.4190831838","-51.3183720007","9.2942108790","-60.6125828796","-62.8065585168","2.1939756371","9.4955597155","-0.6107738257","0.4094249891","-7.3316043152","7.7410293044","0.1260828705","2.4969780750","6.8721908628","0.0003079073","0.0000000000"
"34","382","-12.6854337507","0.0039208751","0.9652632819","2.1134607377","-19.7763349168","-35.1947452410","15.4184103242","-51.2911174746","9.2941083663","-60.5852258408","-62.7654264986","2.1802006577","9.4954450011","-0.6108113407","0.4094747059","-7.3317394631","7.7412141690","0.1260665102","2.4969642662","6.8721253406","0.0002888842","0.0000000000"
"35","1128","-12.7594074785","0.0036413014","0.9689045833","2.1575610584","-19.7322345962","-35.1577723511","15.4255377549","-51.2541445847","10.1788043730","-61.4329489576","-63.6281059149","2.1951569573","9.4829614956","0.3608352158","0.3350076616","-7.3850083147","7.7200159763","0.1246844061","2.4872568894","6.8702021961","0.0008180039","0.0000000000"
"36","169","-12.7815610243","0.0035615207","0.9724661039","2.1707681591","-19.7190274954","-35.1446841297","15.4256566343","-51.2410563633","10.1786967415","-61.4197531048","-63.6419590144","2.2222059096","9.4827878076","0.3607708691","0.3351380648","-7.3852537428","7.7203918076","0.1246936244","2.4872789147","6.8699834294","0.0008318392","0.0000000000"
"37","662","-13.2456800092","0.0022390880","0.9747051919","2.4474582310","-19.4423374235","-34.1039897991","14.6616523756","-50.2003620326","10.6431345383","-60.8434965709","-63.0008238541","2.1573272832","11.2307682053","-1.0771761380","0.4895424710","-7.5454066784","8.0349491493","0.1588832789","3.0053588937","8.0644546433","0.0020713894","0.0000000000"
"38","847","-13.2793470777","0.0021649593","0.9768701512","2.4675292557","-19.4222663988","-35.1312612040","15.7089948052","-51.2276334375","10.8694195064","-62.0970529439","-64.2455566941","2.1485037502","8.8026760656","1.0185845173","1.0481589235","-8.3119725857","9.3601315092","0.2116477459","3.3785977138","5.2114539215","0.0009766844","0.0000000000"
"39","492","-13.2940957314","0.0021332634","0.9790034145","2.4763218416","-19.4134738129","-35.1237506109","15.7102767980","-51.2201228445","10.8703428751","-62.0904657196","-64.2729248216","2.1824591020","8.8025791803","1.0197991859","1.0479645090","-8.3123082143","9.3602727232","0.2116668638","3.3785918254","5.2112529203","0.0010675708","0.0000000000"
"40","850","-13.3415810400","0.0020343322","0.9810377467","2.5046307750","-19.3851648795","-34.0466330292","14.6614681498","-50.1430052628","10.6433403794","-60.7863456422","-62.9652081388","2.1788624966","11.2306369086","-1.0767318895","0.4894353603","-7.5456431884","8.0350785487","0.1588862966","3.0052710850","8.0645344967","0.0019450302","0.0000000000"
"41","246","-13.3678937078","0.0019815016","0.9830192483","2.5203173860","-19.3694782685","-34.7538630200","15.3843847515","-50.8502352535","10.1966793069","-61.0469145604","-63.2438478784","2.1969333180","9.8369335974","0.0324063236","0.3273393858","-7.6417817330","7.9691211188","0.1514530310","2.7477107927","6.9370156542","0.0007541196","0.0000000000"
"42","97","-13.4467366802","0.0018312741","0.9848505223","2.5673205650","-19.3224750895","-34.7068061619","15.3843310724","-50.8031783955","10.1962159060","-60.9993943015","-63.1817598900","2.1823655885","9.8369929170","0.0317242993","0.3274986896","-7.6416924736","7.9691911633","0.1514362783","2.7477245931","6.9371632357","0.0006688099","0.0000000000"
"43","484","-13.4939690441","0.0017467896","0.9865973119","2.5954787024","-19.2943169521","-35.0383705381","15.7440535860","-51.1347427717","9.7381426694","-60.8728854411","-63.0182269159","2.1453414748","9.0295101562","-0.2815269148","0.9901594280","-8.0955043324","9.0856637605","0.1898929436","3.3592461017","5.4800336860","0.0003374249","0.0000000000"
"44","73","-13.5475695832","0.0016556258","0.9882529377","2.6274333035","-19.2623623510","-35.0073652137","15.7450028627","-51.1037374473","9.7381856739","-60.8419231212","-63.0135607361","2.1716376148","9.0293543082","-0.2814726412","0.9903040070","-8.0956374988","9.0859415058","0.1898782071","3.3590173290","5.4800965953","0.0003621767","0.0000000000"
"45","99","-13.7145160732","0.0014010649","0.9896540026","2.7269604459","-19.1628352086","-34.5205826602","15.3577474516","-50.6169548937","11.1255814400","-61.7425363338","-63.9119298573","2.1693935235","9.8522143243","0.9927516625","0.2806154533","-7.7057242446","7.9863396979","0.1526518556","2.7484055002","6.9499691004","0.0011878681","0.0000000000"
"46","161","-13.7407065199","0.0013648467","0.9910188493","2.7425741933","-19.1472214612","-34.5050789975","15.3578575363","-50.6014512311","11.1259594967","-61.7274107278","-63.8768595470","2.1494488192","9.8519938305","0.9931617695","0.2808038967","-7.7062256673","7.9870295640","0.1526393531","2.7482612296","6.9499055594","0.0011876884","0.0000000000"
"47","896","-13.8976215628","0.0011666391","0.9921854884","2.8361209688","-19.0536746857","-34.8826227946","15.8289481089","-50.9789950281","11.0760173464","-62.0550123745","-64.2063813644","2.1513689899","8.9724225211","1.2629136772","0.8406811481","-8.3539572445","9.1946383926","0.1889568979","3.3547410339","5.4279642904","0.0007602989","0.0000000000"
"48","928","-13.9601133273","0.0010959651","0.9932814534","2.8733761800","-19.0164194745","-34.2329153899","15.2164959154","-50.3292876235","11.0280799479","-61.3573675714","-63.5241681409","2.1668005695","11.0077353304","-0.4638651213","0.4842097387","-7.6374930400","8.1217027788","0.1576435472","3.0596548367","7.7892155454","0.0012214011","0.0000000000"
"49","157","-14.0139472082","0.0010385250","0.9943199784","2.9054698907","-18.9843257638","-34.2011039555","15.2167781917","-50.2974761891","11.0278796724","-61.3253558615","-63.5089079806","2.1835521191","11.0076389598","-0.4640931074","0.4843338200","-7.6377671443","8.1221009643","0.1576599662","3.0596694847","7.7890914674","0.0012180416","0.0000000000"
"50","752","-14.0211226793","0.0010310997","0.9953510782","2.9097476333","-18.9800480212","-34.8079415236","15.8278935024","-50.9043137571","11.0757932548","-61.9801070119","-64.1108961250","2.1307891130","8.9723640992","1.2624031895","0.8410259661","-8.3541507534","9.1951767195","0.1889548073","3.3546785720","5.4280750944","0.0006556255","0.0000000000"
"51","284","-14.4057377592","0.0007018826","0.9960529608","3.1390405035","-18.7507551510","-34.4096988230","15.6589436720","-50.5060710566","10.4032134114","-60.9092844680","-63.0521359303","2.1428514623","10.0215891136","0.0926593406","0.2889649573","-8.4087326541","8.6976976114","0.1790212176","2.9393396928","6.9023559963","0.0008722069","0.0000000000"
"52","354","-14.4234756697","0.0006895424","0.9967425032","3.1496151705","-18.7401804840","-34.4005473197","15.6603668357","-50.4969195532","10.4030510328","-60.9001660296","-63.0477617529","2.1475957233","10.0215857177","0.0925132840","0.2889520311","-8.4084213089","8.6973733399","0.1790549775","2.9394801977","6.9022332861","0.0008172564","0.0000000000"
"53","383","-14.6880832261","0.0005292287","0.9972717319","3.3073641233","-18.5824315313","-34.3657264170","15.7832948857","-50.4620986505","10.9102394083","-61.3723380588","-63.5126928106","2.1403547518","9.9718885849","0.8502128536","0.0881379697","-8.7165807653","8.8047187350","0.1780002567","2.9163189834","6.8768885790","0.0006807658","0.0000000000"
"54","701","-14.7042329421","0.0005207505","0.9977924824","3.3169919692","-18.5728036854","-34.3555769025","15.7827732171","-50.4519491361","10.9099658821","-61.3619150182","-63.4950721619","2.1331571437","9.9720195428","0.8499890921","0.0879572473","-8.7162295852","8.8041868324","0.1780169433","2.9163671339","6.8769656200","0.0006698456","0.0000000000"
"55","158","-15.3440685370","0.0002746329","0.9980671153","3.6984375953","-18.1913580593","-33.7147620920","15.5234040328","-49.8111343256","11.7548277882","-61.5659621138","-63.7451942287","2.1792321149","10.9825636120","0.3615167576","0.4107474186","-8.0353574256","8.4461048442","0.1679079111","3.1777217544","7.6321040078","0.0048299387","0.0000000000"
"56","1143","-15.4158819699","0.0002556021","0.9983227174","3.7412500303","-18.1485456242","-33.6623414802","15.5137958560","-49.7587137138","12.0630659976","-61.8217797113","-64.0235992099","2.2018194986","10.9805193470","0.6806727129","0.4018739377","-8.0748049425","8.4766788801","0.1690046693","3.1689523106","7.6376379739","0.0049243932","0.0000000000"
"57","1022","-15.4171850438","0.0002552692","0.9985779866","3.7420268734","-18.1477687812","-34.0094280406","15.8616592595","-50.1058002742","11.4780417525","-61.5838420267","-63.7415494884","2.1577074617","9.9636550936","0.3552291715","1.1591574874","-8.7026539788","9.8618114662","0.2273869156","3.8045711541","5.9270263321","0.0046706918","0.0000000000"
"58","750","-15.4305674029","0.0002518759","0.9988298625","3.7500049265","-18.1397907280","-34.0017639627","15.8619732347","-50.0981361963","11.4769540443","-61.5750902406","-63.7047814162","2.1296911756","9.9638792998","0.3540814827","1.1589932619","-8.7024057165","9.8613989784","0.2273880672","3.8047243361","5.9273253379","0.0044415586","0.0000000000"
"59","100","-15.4330303644","0.0002512563","0.9990811188","3.7514732503","-18.1383224042","-33.6623694299","15.5240470257","-49.7587416635","11.7549023774","-61.5136440409","-63.7147325959","2.2010885551","10.9823520113","0.3614857163","0.4110646498","-8.0357493472","8.4468139970","0.1679202521","3.1775414731","7.6320964243","0.0047938618","0.0000000000"
"60","1140","-15.4396580847","0.0002495966","0.9993307154","3.7554244449","-18.1343712096","-33.6484872089","15.5141159993","-49.7448594424","12.0644007901","-61.8092602325","-63.9848644741","2.1756042416","10.9803482102","0.6821773220","0.4018752579","-8.0749808102","8.4768560681","0.1690512440","3.1690591238","7.6370701495","0.0051676929","0.0000000000"
"61","768","-15.4951276247","0.0002361285","0.9995668439","3.7884932732","-18.1013023813","-33.9587279959","15.8574256146","-50.0551002295","11.0917928968","-61.1468931263","-63.2733040461","2.1264109198","9.6639648518","0.6591534327","0.7686746123","-9.1712480841","9.9399226964","0.2435705700","3.6579555196","5.7615067631","0.0009319991","0.0000000000"
"62","535","-15.4972404242","0.0002356302","0.9998024741","3.7897528438","-18.1000428107","-33.9570904667","15.8570476560","-50.0534627002","11.0908315653","-61.1442942655","-63.2472726441","2.1029783786","9.6639916136","0.6578914096","0.7689485421","-9.1706577351","9.9396062772","0.2435646314","3.6576376943","5.7619563677","0.0008329201","0.0000000000"
"63","121","-17.5105359890","0.0000314679","0.9998339420","4.9900030226","-16.8997926319","-32.1185323946","15.2187397628","-48.2149046282","14.1816634963","-62.3965681245","-64.5465927208","2.1500245962","11.8200056133","2.0770995511","0.2845583319","-8.2487829338","8.5333412657","0.1939784670","3.1226113722","8.5013242062","0.0020915679","0.0000000000"
"64","466","-17.5273674459","0.0000309427","0.9998648847","5.0000372966","-16.8897583580","-32.1086989354","15.2189405774","-48.2050711690","14.1796376301","-62.3847087991","-64.5306295102","2.1459207111","11.8207391845","2.0739022646","0.2849961810","-8.2479837840","8.5329799649","0.1939420194","3.1220234830","8.5026345635","0.0021391187","0.0000000000"
"65","724","-17.5894225029","0.0000290809","0.9998939656","5.0370321593","-16.8527634952","-33.0053833732","16.1526198780","-49.1017556067","13.0821611118","-62.1839167185","-64.3011758162","2.1172590977","11.3082579153","1.6550901284","0.1188130681","-9.1633917771","9.2822048452","0.1947053112","3.4467761567","7.6559282319","0.0108482155","0.0000000000"
"66","925","-17.7036485179","0.0000259418","0.9999199074","5.1051293615","-16.7846662931","-32.9371170381","16.1524507451","-49.0334892717","13.0830965744","-62.1165858461","-64.2102931723","2.0937073262","11.3081166652","1.6560279782","0.1189519310","-9.1637172425","9.2826691735","0.1947045642","3.4465225394","7.6557738320","0.0111157297","0.0000000000"
"67","860","-18.0826205747","0.0000177588","0.9999376662","5.3310580760","-16.5587375785","-32.2306324233","15.6718948447","-48.3270046568","13.6631375082","-61.9901421651","-64.0883225701","2.0981804051","11.3492127117","2.2204651239","0.0934596727","-8.8509121045","8.9443717772","0.1962067027","3.3575614670","7.7942531365","0.0011914055","0.0000000000"
"68","1135","-18.1312189409","0.0000169164","0.9999545826","5.3600305720","-16.5297650825","-32.2012421585","15.6714770760","-48.2976143921","13.6617235729","-61.9593379650","-64.0713068892","2.1119689242","11.3494769119","2.2186010049","0.0936456562","-8.8503429569","8.9439886131","0.1962411293","3.3574822230","7.7946444244","0.0011091352","0.0000000000"
"69","343","-18.1784738102","0.0000161356","0.9999707183","5.3882021263","-16.5015935283","-32.1287997001","15.6272061719","-48.2251719337","14.6661714196","-62.8913433533","-64.9944978029","2.1031544496","11.1168830372","3.0668075582","0.4824808242","-9.6606318349","10.1431126591","0.2451016061","3.9687358553","6.8842259230","0.0188196529","0.0000000000"
"70","684","-18.5169811982","0.0000115020","0.9999822203","5.5900073456","-16.2997883089","-31.9027193736","15.6029310647","-47.9990916072","14.7995652096","-62.7986568168","-64.9421238978","2.1434670811","11.9497200501","2.7282707139","0.1215744457","-8.8554928177","8.9770672634","0.1860181889","3.3155555831","8.4412193260","0.0069269521","0.0000000000"
"71","688","-18.9586886694","0.0000073951","0.9999896154","5.8533365261","-16.0364591284","-32.0887336405","16.0522745121","-48.1851058740","14.6421946697","-62.8273005437","-64.9198987558","2.0925982121","11.5774646223","3.2840092396","-0.2192791923","-9.3454668926","9.1261877004","0.1921072397","3.4345346300","7.9290840899","0.0217386628","0.0000000000"
"72","81","-18.9744588951","0.0000072794","0.9999968947","5.8627381344","-16.0270575201","-32.0794572581","16.0523997379","-48.1758294916","14.6406601040","-62.8164895957","-64.8955398195","2.0790502238","11.5772145665","3.2825242057","-0.2190786682","-9.3449959655","9.1259172973","0.1921142235","3.4349073605","7.9289874429","0.0212055396","0.0000000000"
"73","1054","-20.5188914051","0.0000015537","0.9999984484","6.7834700074","-15.1063256471","-30.7123583321","15.6060326849","-46.8087305656","15.4556248746","-62.2643554402","-64.3568963822","2.0925409420","13.6155566363","1.4092949963","0.4307732420","-9.2986416367","9.7294148787","0.2116344477","3.7967419790","9.5914678369","0.0157123727","0.0000000000"
"74","337","-20.5340610712","0.0000015303","0.9999999787","6.7925135849","-15.0972820696","-30.7048938660","15.6076117964","-46.8012660996","15.4563151923","-62.2575812919","-64.3781463213","2.1205650294","13.6153661226","1.4099228145","0.4310262551","-9.2986372340","9.7296634892","0.2116662842","3.7960587504","9.5917057785","0.0159353095","0.0000000000"
"75","127","-24.8068926224","0.0000000213","1.0000000000","9.3398131085","-12.5499825460","-28.5416650703","15.9916825243","-44.6380373038","18.5677718241","-63.2058091280","-65.2689941977","2.0631850697","14.1006021743","4.4902497926","-0.0230801428","-10.1181686282","10.0950884853","0.2245462700","4.2580854347","9.5823300763","0.0356403934","0.0000000000"
