" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","45.3688994677"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","1354","-149.9104561224","0.0304315832","0.4126359023","0.2482921702","62.3236966589","29.6623613620","32.6613352969","9.0947746192","11.2092331643","-2.1144585451","-4.2419832060","2.1275246609","16.9931807565","-8.4209525417","2.6370049495","-12.5420250846","15.1790300341","0.4103541872","5.1448740163","11.4379525530","0.0000000000","0.0000000000"
"12","337","-149.9270758670","0.0299299977","0.4425659000","0.2582002293","62.3336047180","29.6723390780","32.6612656400","9.1047523351","11.2092268330","-2.1044744979","-4.2332218255","2.1287473275","16.9934248607","-8.4209911490","2.6367931213","-12.5419083781","15.1787014994","0.4103374457","5.1451118423","11.4379755727","0.0000000000","0.0000000000"
"13","584","-150.0642964607","0.0260923104","0.4686582104","0.3400059239","62.4154104126","29.6345163504","32.7808940622","9.0669296075","11.1496636561","-2.0827340486","-4.2167122126","2.1339781640","16.5825903399","-8.3608759468","2.9279492631","-12.5385516176","15.4665008807","0.4407208752","5.0931657873","11.0487036775","0.0000000000","0.0000000000"
"14","1859","-150.0781034709","0.0257345293","0.4943927397","0.3482371378","62.4236416265","29.6428391392","32.7808024873","9.0752523963","11.1496812662","-2.0744288699","-4.1955900884","2.1211612185","16.5826455848","-8.3608316852","2.9278673666","-12.5385154326","15.4663827992","0.4406966481","5.0932473932","11.0487015434","0.0000000000","0.0000000000"
"15","127","-150.0881684271","0.0254768115","0.5198695512","0.3542374816","62.4296419703","29.6843297790","32.7453121913","9.1167430361","11.3644561284","-2.2477130923","-4.3668859249","2.1191728326","16.5820951420","-8.1499318427","2.9322928290","-12.5312192677","15.4635120968","0.4390094034","5.0988420417","11.0442436969","0.0000000000","0.0000000000"
"16","1665","-150.1147209943","0.0248092388","0.5446787900","0.3700671114","62.4454716001","29.7001097785","32.7453618216","9.1325230356","11.3644684717","-2.2319454361","-4.3587605286","2.1268150925","16.5819384663","-8.1499167565","2.9324467619","-12.5313198181","15.4637665800","0.4390012784","5.0988788168","11.0440583712","0.0000000000","0.0000000000"
"17","1429","-150.1310301271","0.0244079033","0.5690866933","0.3797899955","62.4551944842","29.7158249935","32.7393694907","9.1482382506","11.1807110255","-2.0324727749","-4.1467443369","2.1142715620","16.9546938387","-8.6605675175","2.8865847044","-12.5613464764","15.4479311808","0.4326308112","5.1204817612","11.4015812663","0.0000000000","0.0000000000"
"18","1648","-150.1620388572","0.0236626594","0.5927493527","0.3982762200","62.4736807088","29.8278970776","32.6457836312","9.2603103347","11.1907574833","-1.9304471486","-4.0744503086","2.1440031600","17.3335906091","-8.7492458833","2.6064127574","-12.5711946930","15.1776074505","0.4079731684","5.1517043203","11.7739131204","0.0000000000","0.0000000000"
"19","287","-150.2376868857","0.0219386567","0.6146880094","0.4433746951","62.5187791838","29.7791401068","32.7396390770","9.2115533639","11.1807088202","-1.9691554563","-4.0928977780","2.1237423218","16.9547447478","-8.6606072799","2.8865713523","-12.5613450346","15.4479163869","0.4326260647","5.1205560209","11.4015626622","0.0000000000","0.0000000000"
"20","1352","-150.3469816067","0.0196672636","0.6343552729","0.5085320474","62.5839365361","29.8651989404","32.7187375957","9.2976121975","11.5445417872","-2.2469295896","-4.3803574397","2.1334278501","16.8144572476","-7.9989434970","2.7290280366","-12.7489930457","15.4780210823","0.4377563804","5.3181743250","11.0585265422","0.0000000000","0.0000000000"
"21","533","-150.3949962622","0.0187452587","0.6531005316","0.5371565573","62.6125610460","29.8101125039","32.8024485422","9.2425257610","10.6742596023","-1.4317338413","-3.5492447500","2.1175109087","17.2457014684","-9.2419702327","2.6705283666","-13.4101816181","16.0807099847","0.4833325004","6.1103636015","10.6520053666","0.0000000000","0.0000000000"
"22","1156","-150.3966239642","0.0187147718","0.6718153034","0.5381269313","62.6135314200","29.8948713938","32.7186600262","9.3272846509","11.5445766860","-2.2172920351","-4.3414814345","2.1241893994","16.8143925229","-7.9988269904","2.7290111535","-12.7489848263","15.4779959798","0.4377484281","5.3181518079","11.0584922868","0.0000000000","0.0000000000"
"23","696","-150.5585718495","0.0159166425","0.6877319459","0.6346740959","62.7100785846","30.0247633287","32.6853152559","9.4571765858","11.6679450202","-2.2107684344","-4.3460867258","2.1353182914","16.8109659930","-7.7058106628","2.5627896900","-12.9215544338","15.4843441238","0.4369726846","5.4656922436","10.9083010648","0.0000000000","0.0000000000"
"24","1700","-150.5804565665","0.0155720952","0.7033040412","0.6477209311","62.7231254198","30.0349631117","32.6881623081","9.4673763688","11.6679609891","-2.2005846202","-4.3336357097","2.1330510895","16.8108643562","-7.7057742817","2.5628709145","-12.9215822169","15.4844531314","0.4369611804","5.4655808273","10.9083223486","0.0000000000","0.0000000000"
"25","1886","-150.6021519677","0.0152378908","0.7185419320","0.6606549035","62.7360593922","29.9929377945","32.7431215977","9.4253510516","11.6874654852","-2.2621144336","-4.3881989774","2.1260845439","16.7891656618","-7.8361497896","2.7344496130","-12.7286481435","15.4630977565","0.4364955641","5.3139653622","11.0387047355","0.0000000000","0.0000000000"
"26","1008","-150.6606294672","0.0143723704","0.7329143025","0.6955169627","62.7709214514","30.0290066227","32.7419148288","9.4614198798","11.6874299472","-2.2260695464","-4.3729438827","2.1468743363","16.7893407003","-7.8362374347","2.7343266816","-12.7286203934","15.4629470750","0.4364889868","5.3142310389","11.0386206746","0.0000000000","0.0000000000"
"27","267","-150.6727449767","0.0141992924","0.7471135949","0.7027397683","62.7781442570","30.5681786820","32.2099655750","10.0005919391","12.1396758719","-2.1390839328","-4.2835121647","2.1444282319","18.2473811597","-8.7196646870","2.6119593992","-11.9586672595","14.5706266587","0.3380891964","3.1507841050","14.7585078582","0.0000000000","0.0000000000"
"28","328","-150.7155039548","0.0136049426","0.7607185375","0.7282310434","62.8036355321","30.1613885742","32.6422469579","9.5938018313","11.4127907230","-1.8189888917","-3.9291454242","2.1101565325","17.4963514362","-8.7364830351","2.6529223219","-12.4852613046","15.1381836265","0.4141179933","5.2950651960","11.7871682468","0.0000000000","0.0000000000"
"29","87","-150.7967987632","0.0125426940","0.7732612316","0.7766959136","62.8521004024","30.1976069569","32.6544934455","9.6300202140","11.8761156124","-2.2460953984","-4.3763725434","2.1302771449","17.1528542144","-7.9659144810","2.6891758790","-12.4581236436","15.1472995226","0.4206822238","5.2574137356","11.4747582550","0.0000000000","0.0000000000"
"30","1545","-150.8009890967","0.0124902459","0.7857514775","0.7791940309","62.8545985197","30.6447084406","32.2098900791","10.0771216977","12.1396676758","-2.0625459781","-4.2171252381","2.1545792600","18.2474010006","-8.7196909960","2.6119576712","-11.9586183684","14.5705760396","0.3380921448","3.1506676431","14.7586412128","0.0000000000","0.0000000000"
"31","1732","-150.8405353461","0.0120059429","0.7977574204","0.8027699995","62.8781744882","30.7594420149","32.1187324733","10.1918552720","12.4238251914","-2.2319700280","-4.3752046407","2.1432346127","18.2769971688","-8.4285132327","2.5753412553","-11.9003548908","14.4756961461","0.3307398763","3.1797190371","14.7665382554","0.0000000000","0.0000000000"
"32","228","-150.8517211338","0.0118723952","0.8096298156","0.8094385403","62.8848430290","30.7660470403","32.1187959887","10.1984602974","12.4238079894","-2.2253476920","-4.3906814237","2.1653337318","18.2770098937","-8.4285505037","2.5753485994","-11.9003202702","14.4756688696","0.3307528731","3.1798270114","14.7664300091","0.0000000000","0.0000000000"
"33","24","-150.8758095522","0.0115898250","0.8212196407","0.8237991384","62.8992036271","30.2450923130","32.6541113141","9.6775055702","11.8761052451","-2.1985996750","-4.3353964610","2.1367967861","17.1529937488","-7.9659547955","2.6890662918","-12.4580741621","15.1471404540","0.4206943889","5.2577116399","11.4745877200","0.0000000000","0.0000000000"
"34","1884","-150.8772003258","0.0115737174","0.8327933581","0.8246282647","62.9000327534","30.8119141394","32.0881186140","10.2443273965","12.3366277517","-2.0923003552","-4.2396520636","2.1473517084","18.6765117375","-8.8513572622","2.5114732764","-11.9055252531","14.4169985295","0.3226107396","3.2264448038","15.1274561941","0.0000000000","0.0000000000"
"35","329","-150.8845774124","0.0114886512","0.8442820093","0.8290262029","62.9044306916","30.8159500423","32.0884806493","10.2483632994","12.3366298549","-2.0882665555","-4.2202529868","2.1319864313","18.6764903451","-8.8513372982","2.5114768079","-11.9055874327","14.4170642406","0.3226659266","3.2266347163","15.1271897023","0.0000000000","0.0000000000"
"36","1220","-151.1687377891","0.0086468866","0.8529288959","0.9984318028","63.0738362916","30.3423494520","32.7314868395","9.7747627092","11.9737969836","-2.1990342745","-4.3316896600","2.1326553856","16.7717276210","-7.3567066054","2.5587759680","-12.8771603344","15.4359363024","0.4364349949","5.4526590767","10.8826335495","0.0000000000","0.0000000000"
"37","1244","-151.2076206478","0.0083171235","0.8612460194","1.0216122831","63.0970167719","30.3669066445","32.7301101274","9.7993199016","11.9738441171","-2.1745242155","-4.3024641154","2.1279398999","16.7717569125","-7.3566405907","2.5587277953","-12.8770456652","15.4357734604","0.4364701604","5.4526776615","10.8826090906","0.0000000000","0.0000000000"
"38","1115","-151.3121788224","0.0074914194","0.8687374388","1.0839458868","63.1593503755","31.4163115978","31.7430387776","10.8487248549","13.1398492812","-2.2911244262","-4.4285056516","2.1373812253","19.1557998811","-8.1570684512","2.1411178512","-11.5755276759","13.7166455271","0.2942375304","3.5479981020","15.3135642487","0.0000000000","0.0000000000"
"39","1072","-151.3163658990","0.0074601179","0.8761975567","1.0864420625","63.1618465512","31.4337618762","31.7280846750","10.8661751333","13.0615035203","-2.1953283870","-4.3339613264","2.1386329394","19.1727471970","-8.2315808569","2.1203371802","-11.5624741157","13.6828112959","0.2929146179","3.5434144798","15.3364180993","0.0000000000","0.0000000000"
"40","593","-151.4155353973","0.0067558022","0.8829533588","1.1455631424","63.2209676311","31.5240574411","31.6969101901","10.9564706982","12.7915214317","-1.8350507335","-3.9800411756","2.1449904421","19.5288779286","-8.8232153710","2.0858588741","-11.5790439695","13.6649028436","0.2865638134","3.5890758779","15.6532382373","0.0000000000","0.0000000000"
"41","1565","-151.5016819092","0.0061981769","0.8891515357","1.1969204136","63.2723249023","31.2183585313","32.0539663711","10.6507717884","11.8089412323","-1.1581694439","-3.2636040288","2.1054345849","19.9507496788","-10.0740341523","1.9322257058","-12.9987224568","14.9309481626","0.3473391241","6.1749912800","13.4284192747","0.0000000000","0.0000000000"
"42","331","-151.5677649856","0.0058018227","0.8949533584","1.2363166282","63.3117211170","31.2581803463","32.0535407707","10.6905936034","11.8089524998","-1.1183588964","-3.2442594931","2.1259005967","19.9508167532","-10.0738652795","1.9320010261","-12.9984129760","14.9304140021","0.3473096650","6.1750160991","13.4284909890","0.0000000000","0.0000000000"
"43","835","-151.5710492688","0.0057827991","0.9007361576","1.2382745929","63.3136790816","30.4999854449","32.8136936367","9.9323987020","12.0935047800","-2.1611060780","-4.2822771170","2.1211710390","16.7880191665","-7.5961741823","2.9016597958","-13.3033140350","16.2049738308","0.4951362530","5.8229992751","10.4698836384","0.0000000000","0.0000000000"
"44","1562","-151.6089629438","0.0055676562","0.9063038137","1.2608772827","63.3362817714","30.5226589017","32.8136228697","9.9550721588","12.0934162480","-2.1383440892","-4.2519799993","2.1136359101","16.7881892336","-7.5963536719","2.9015806864","-13.3033064617","16.2048871480","0.4951338420","5.8229927539","10.4700626377","0.0000000000","0.0000000000"
"45","1327","-151.6124722897","0.0055481516","0.9118519653","1.2629694211","63.3383739099","31.4130703660","31.9253035439","10.8454836231","12.3428376711","-1.4973540480","-3.6259509996","2.1285969515","19.5429765488","-9.3302083266","2.1300694489","-12.5830590029","14.7131284518","0.3614461796","4.7554641296","14.4260662396","0.0000000000","0.0000000000"
"46","941","-151.6475736619","0.0053567822","0.9172087474","1.2838955231","63.3593000118","30.8871551683","32.4721448435","10.3195684254","12.3111358409","-1.9915674155","-4.1367093974","2.1451419820","17.9136208382","-8.7248617111","3.1223767138","-12.4473595745","15.5697362883","0.4520430232","4.3770260155","13.0845517995","0.0000000000","0.0000000000"
"47","670","-151.6697369140","0.0052393644","0.9224481119","1.2971084104","63.3725128991","30.9004166784","32.4720962207","10.3328299355","12.3111058539","-1.9782759184","-4.1302569051","2.1519809867","17.9136564943","-8.7248779253","3.1223272849","-12.4473332213","15.5696605063","0.4520065600","4.3768016337","13.0848483005","0.0000000000","0.0000000000"
"48","105","-151.7862537157","0.0046631137","0.9271112255","1.3665712923","63.4419757810","31.0431751108","32.3988006702","10.4755883679","12.6941785305","-2.2185722605","-4.3616854314","2.1431131709","17.9369018845","-8.3391408528","3.0964174987","-12.3922834582","15.4887009569","0.4408673992","4.4140871060","13.0819473794","0.0000000000","0.0000000000"
"49","333","-151.7963639834","0.0046162059","0.9317274314","1.3725986491","63.4480031378","31.0493346061","32.3986685317","10.4817478632","12.6941720705","-2.2124242072","-4.3508806854","2.1384564781","17.9368975733","-8.3392576784","3.0965321756","-12.3924566145","15.4889887901","0.4408109239","4.4136183624","13.0824682870","0.0000000000","0.0000000000"
"50","703","-151.7978927596","0.0046091541","0.9363365855","1.3735100472","63.4489145359","30.6753080885","32.7736064474","10.1077213456","11.2915882808","-1.1838669352","-3.2978881889","2.1140212537","18.2772045065","-9.5031392148","2.5175229891","-13.8808376390","16.3983606281","0.5065171218","7.4413844043","10.3293029804","0.0000000000","0.0000000000"
"51","1610","-151.8390295788","0.0044233951","0.9407599807","1.3980342529","63.4734387417","30.6998552186","32.7735835230","10.1322684757","11.2916039868","-1.1593355110","-3.2808789882","2.1215434772","18.2773263942","-9.5031521663","2.5174297589","-13.8807928472","16.3982226062","0.5065027024","7.4413756610","10.3294480308","0.0000000000","0.0000000000"
"52","1546","-151.9989743105","0.0037695770","0.9445295577","1.4933872136","63.5687917023","31.1807022408","32.3880894615","10.6131154979","12.7066855149","-2.0935700169","-4.2399733208","2.1464033038","18.3199857429","-8.6391649725","3.0258647444","-12.4240064512","15.4498711956","0.4360321312","4.4534676860","13.4304859257","0.0000000000","0.0000000000"
"53","348","-152.0106570045","0.0037257945","0.9482553522","1.5003519911","63.5757564798","31.1874582232","32.3882982566","10.6198714803","12.7066995453","-2.0868280650","-4.2258955670","2.1390675020","18.3196941396","-8.6391216607","3.0261270664","-12.4242260706","15.4503531371","0.4360594279","4.4529753302","13.4306593814","0.0000000000","0.0000000000"
"54","699","-152.2621816106","0.0028972311","0.9511525833","1.6503013868","63.7257058755","31.4129779349","32.3127279406","10.8453911920","12.4329953991","-1.5876042071","-3.7134514672","2.1258472601","19.0073558929","-9.3732909081","2.7989304143","-12.5968800614","15.3958104757","0.4245766270","4.7845639745","13.7982152914","0.0000000000","0.0000000000"
"55","686","-152.3740624573","0.0025905615","0.9537431448","1.7170004889","63.7924049776","31.5180697919","32.2743351856","10.9504830490","12.5264816301","-1.5759985810","-3.6994067438","2.1234081628","19.0157184739","-9.2261715209","2.7369346771","-12.6117221559","15.3486568330","0.4213935662","4.8830982712","13.7112266365","0.0000000000","0.0000000000"
"56","615","-152.3874295723","0.0025561636","0.9562993084","1.7249694539","63.8003739427","31.5258937409","32.2744802017","10.9583069980","12.5265212778","-1.5682142797","-3.7032769808","2.1350627011","19.0158157815","-9.2262538463","2.7369593425","-12.6117462214","15.3487055639","0.4214528945","4.8828467157","13.7115161714","0.0000000000","0.0000000000"
"57","1483","-152.3896002490","0.0025506210","0.9588499294","1.7262635288","63.8016680175","31.4891378605","32.3125301570","10.9215511176","12.4329755480","-1.5114244304","-3.6687152088","2.1572907785","19.0074931669","-9.3733845848","2.7988669658","-12.5969310325","15.3957979983","0.4245645307","4.7845937882","13.7983348480","0.0000000000","0.0000000000"
"58","908","-152.6792261555","0.0019092509","0.9607591803","1.8989274695","63.9743319582","31.7742255405","32.2001064178","11.2066387976","12.0927585998","-0.8861198022","-2.9958153148","2.1096955126","19.6459855306","-9.9304903006","2.3772633698","-13.9092691414","16.2865325112","0.4977273741","8.1480897345","11.0001684219","0.0000000000","0.0000000000"
"59","1599","-152.6922660812","0.0018845160","0.9626436963","1.9067013768","63.9821058656","31.6980694066","32.2840364590","11.1304826637","13.2961017863","-2.1656191226","-4.3114695465","2.1458504239","18.6068706982","-8.3388654381","3.0280965262","-12.2710803631","15.2991768893","0.4235304331","4.4875501951","13.6957900701","0.0000000000","0.0000000000"
"60","1923","-152.7161953978","0.0018399561","0.9644836524","1.9209671245","63.9963716133","31.7210463802","32.2753252331","11.1534596373","13.3130596500","-2.1596000128","-4.3009428278","2.1413428150","18.5893437757","-8.3310972750","3.0548131494","-12.2726935242","15.3275066736","0.4246686031","4.5055837542","13.6590914183","0.0000000000","0.0000000000"
"61","760","-152.7473254270","0.0017835606","0.9662672130","1.9395256629","64.0149301517","31.7393296777","32.2756004739","11.1717429348","13.3130687557","-2.1413258208","-4.3067656115","2.1654397907","18.5892705201","-8.3311234494","3.0549216850","-12.2727929802","15.3277146651","0.4247394571","4.5053606938","13.6591703691","0.0000000000","0.0000000000"
"62","684","-152.7595506594","0.0017618889","0.9680291018","1.9468138812","64.0222183699","31.6640231035","32.3581952664","11.0964363606","13.3196596995","-2.2232233389","-4.3815529502","2.1583296113","18.4296979811","-8.4180086556","3.3079703740","-12.3741001196","15.6820704936","0.4506408491","4.1941991856","13.7848579464","0.0000000000","0.0000000000"
"63","1042","-152.7644374719","0.0017532998","0.9697824017","1.9497272127","64.0251317014","31.6634242982","32.3617074033","11.0958375553","13.2871932205","-2.1913556652","-4.3420652576","2.1507095924","18.4296039753","-8.4463864794","3.3039757247","-12.3662450515","15.6702207762","0.4486453885","4.2405907549","13.7403678319","0.0000000000","0.0000000000"
"64","1173","-152.7872760338","0.0017137108","0.9714961125","1.9633426940","64.0387471827","31.6769766377","32.3617705451","11.1093898948","13.2871614777","-2.1777715829","-4.3342588048","2.1564872219","18.4295845274","-8.4464218408","3.3039987911","-12.3663123962","15.6703111873","0.4486696967","4.2404859221","13.7404289085","0.0000000000","0.0000000000"
"65","1275","-152.7918702746","0.0017058557","0.9732019682","1.9660816055","64.0414860942","31.7576016313","32.2838844629","11.1900148884","13.2961009201","-2.1060860317","-4.2684524148","2.1623663832","18.6069059681","-8.3388859441","3.0280808961","-12.2709923588","15.2990732549","0.4235137898","4.4877596961","13.6956324822","0.0000000000","0.0000000000"
"66","1288","-152.7969055185","0.0016972878","0.9748992560","1.9690834262","64.0444879149","31.6862226110","32.3582653039","11.1186358681","13.3196885327","-2.2010526646","-4.3479690789","2.1469164143","18.4295953631","-8.4179940076","3.3080871772","-12.3742281549","15.6823153321","0.4506477404","4.1938167925","13.7851308302","0.0000000000","0.0000000000"
"67","559","-152.8206793513","0.0016574127","0.9765566687","1.9832564804","64.0586609691","31.7236920573","32.3349689117","11.1561053144","13.1405091492","-1.9844038348","-4.1274506083","2.1430467735","18.8067333726","-8.9297693571","3.2635451338","-12.3820876605","15.6456327942","0.4411842273","4.2986318798","14.0669172655","0.0000000000","0.0000000000"
"68","198","-152.8501604045","0.0016092636","0.9781659323","2.0008319621","64.0762364508","31.7414655326","32.3347709182","11.1738787897","13.1404883437","-1.9666095540","-4.1094096463","2.1428000923","18.8067891683","-8.9297314342","3.2634306096","-12.3819756339","15.6454062435","0.4411308055","4.2988279428","14.0668304201","0.0000000000","0.0000000000"
"69","654","-152.8671061300","0.0015822233","0.9797481556","2.0109343586","64.0863388473","31.8291206444","32.2572182029","11.2615339015","13.2023177565","-1.9407838550","-4.0729407642","2.1321569092","18.9573929361","-8.7530424995","2.9979673199","-12.2938497593","15.2918170792","0.4188494006","4.5428925431","13.9956509924","0.0000000000","0.0000000000"
"70","1258","-152.8998452233","0.0015312615","0.9812794171","2.0304521598","64.1058566485","31.8173951475","32.2884615010","11.2498084046","13.4195918273","-2.1698100808","-4.3003220957","2.1305120149","18.6086455092","-8.0522456517","2.8631919698","-12.5245584203","15.3877503902","0.4304774921","4.7231450899","13.4550229271","0.0000000000","0.0000000000"
"71","1233","-152.9014906237","0.0015287440","0.9828081611","2.0314330849","64.1068375736","31.8197031555","32.2871344181","11.2521164126","13.4196865022","-2.1675700897","-4.3247229949","2.1571529052","18.6086241555","-8.0519372458","2.8629995926","-12.5242886648","15.3872882574","0.4304843357","4.7233430311","13.4547967887","0.0000000000","0.0000000000"
"72","275","-152.9334807011","0.0014806133","0.9842887744","2.0505043513","64.1259088400","31.8685650860","32.2573437540","11.3009783431","13.2023344245","-1.9013311372","-4.0646977891","2.1633666518","18.9574837719","-8.7531014893","2.9979521419","-12.2938328777","15.2917850196","0.4188461796","4.5431717649","13.9954658274","0.0000000000","0.0000000000"
"73","1533","-153.0337786684","0.0013393152","0.9856280896","2.1102981815","64.1857026702","31.9201451308","32.2655575394","11.3525583879","13.6427923247","-2.2902079745","-4.4117635646","2.1215555901","18.6095474405","-7.8083449955","2.8415898797","-12.5526120499","15.3942019296","0.4336454598","4.7441414009","13.4317605798","0.0000000000","0.0000000000"
"74","1649","-153.0468454399","0.0013219285","0.9869500181","2.1180880933","64.1934925820","31.5411521623","32.6523404197","10.9735654194","12.2647001762","-1.2911347568","-3.4313370029","2.1402022461","19.2572930446","-9.8382212828","2.8456284144","-13.7164156688","16.5620440831","0.5076682459","6.4482730501","12.3013517486","0.0000000000","0.0000000000"
"75","967","-153.0662110520","0.0012965749","0.9882465930","2.1296331341","64.2050376228","31.9063578033","32.2986798195","11.3387710604","13.6651163866","-2.3263453262","-4.4619471979","2.1356018717","18.6068022899","-7.7777939355","2.8361080322","-12.4718491701","15.3079572023","0.4258906279","4.7427024024","13.4382092596","0.0000000000","0.0000000000"
"76","623","-153.0839224040","0.0012738129","0.9895204059","2.1401919680","64.2155964567","32.1130278281","32.1025686285","11.5454410853","13.6602735519","-2.1148324667","-4.2261538208","2.1113213541","18.9978842637","-7.8288982271","2.4912875154","-12.6130034960","15.1042910113","0.3870779351","4.2714413558","14.3393649728","0.0000000000","0.0000000000"
