" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","45.8345836172"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"14","125","-20.4025684892","0.0149311773","0.8898301402","1.8364814343","-15.1615993389","-34.8963964742","19.7347971353","-52.7812545115","7.6894180330","-60.4706725445","-62.7795313331","2.3088587886","8.1964984123","-1.5605872703","1.0535068911","-7.7372157419","8.7907226330","0.1808267702","2.7801586837","5.2348626643","0.0006502941","0.0000000000"
"15","553","-20.5286530590","0.0131624344","0.9029925747","1.9116482553","-15.0864325179","-35.0910377537","20.0046052359","-52.9758957910","8.0612962937","-61.0371920848","-63.3106329124","2.2734408277","8.0624022989","-0.7836469486","0.7825409434","-8.2287898950","9.0113308384","0.1825097550","2.9097536821","4.9695157943","0.0006230675","0.0000000000"
"16","190","-20.6379324394","0.0117998582","0.9147924329","1.9767964621","-15.0212843110","-34.9952370504","19.9739527394","-52.8800950877","8.1035308923","-60.9836259801","-63.2313116119","2.2476856319","8.0526313098","-0.7899543091","0.8408538916","-8.0650622708","8.9059161624","0.1723248159","2.8915389749","4.9883610319","0.0004064872","0.0000000000"
"17","181","-20.6794681721","0.0113197816","0.9261122145","2.0015584849","-14.9965222883","-34.9705544933","19.9740322050","-52.8554125306","8.1035976129","-60.9590101435","-63.2174268413","2.2584166978","8.0526222777","-0.7898737801","0.8408491153","-8.0652954533","8.9061445686","0.1722897855","2.8914817727","4.9884441322","0.0004065873","0.0000000000"
"18","332","-21.1245967008","0.0072530586","0.9333652731","2.2669271697","-14.7311536034","-34.7115758770","19.9804222735","-52.5964339143","8.9245117752","-61.5209456895","-63.7895748576","2.2686291681","7.8815222615","0.3483519520","0.6946375618","-8.0486123356","8.7432498973","0.1558002381","2.6604009176","5.0647286989","0.0005924068","0.0000000000"
"19","524","-21.2930299286","0.0061287452","0.9394940182","2.3673406486","-14.6307401245","-34.6164558659","19.9857157413","-52.5013139031","9.1103306833","-61.6116445865","-63.8966910727","2.2850464863","7.8609786826","0.5295362402","0.7198157606","-7.9890299240","8.7088456846","0.1521421865","2.6527456607","5.0554205751","0.0006702603","0.0000000000"
"20","521","-21.3270532359","0.0059237324","0.9454177506","2.3876240493","-14.6104567238","-34.6071840405","19.9967273167","-52.4920420778","9.3763387764","-61.8683808542","-64.1563240832","2.2879432290","7.8605931258","0.8100180401","0.7057276105","-8.0194208181","8.7251484285","0.1526852484","2.6508455551","5.0563078803","0.0007544421","0.0000000000"
"21","116","-21.3278865310","0.0059187982","0.9513365488","2.3881208282","-14.6099599450","-34.5902680480","19.9803081030","-52.4751260853","8.9246191309","-61.3997452162","-63.6822135812","2.2824683650","7.8814479468","0.3484945230","0.6946766611","-8.0486877961","8.7433644572","0.1557793028","2.6604588347","5.0646170227","0.0005927866","0.0000000000"
"22","88","-21.3333340516","0.0058866431","0.9572231919","2.3913684326","-14.6067123406","-34.5924631737","19.9857508332","-52.4773212110","9.1104334547","-61.5877546658","-63.8763382707","2.2885836049","7.8611123284","0.5297430051","0.7195781212","-7.9889211575","8.7084992787","0.1521718883","2.6530188305","5.0552518580","0.0006697516","0.0000000000"
"23","172","-21.3447335911","0.0058199191","0.9630431110","2.3981644041","-14.5999163690","-34.5970066622","19.9970902931","-52.4818646995","9.3758059865","-61.8576706860","-64.1456139149","2.2879432290","7.8605540436","0.8093429750","0.7059089678","-8.0192892546","8.7251982224","0.1526975402","2.6509727746","5.0562158657","0.0006678631","0.0000000000"
"24","510","-21.3489571228","0.0057953903","0.9688385013","2.4006823129","-14.5973984602","-34.5853756646","19.9879772044","-52.4702337019","8.5859846993","-61.0564177207","-63.3525170274","2.2960993066","7.9328092691","-0.1250789235","0.7782543537","-7.9809931156","8.7592474693","0.1597036064","2.6981614319","5.0744561638","0.0004880671","0.0000000000"
"25","404","-21.4302115528","0.0053431128","0.9741816141","2.4491231111","-14.5489576620","-34.5374895327","19.9885318706","-52.4223475700","8.5866612518","-61.0090088218","-63.3047843036","2.2957754819","7.9326595634","-0.1241945426","0.7781962309","-7.9812778975","8.7594741285","0.1597646727","2.6983134351","5.0740173973","0.0005640583","0.0000000000"
"26","185","-21.7029253084","0.0040677688","0.9782493829","2.6117046712","-14.3863761019","-34.4137956134","20.0274195115","-52.2986536507","9.6230111249","-61.9216647755","-64.1969599514","2.2752951759","7.8700065545","1.2639099214","0.4890946490","-8.3887542184","8.8778488673","0.1696124068","2.7678763365","4.9314245908","0.0010932204","0.0000000000"
"27","480","-21.7217487001","0.0039919158","0.9822412987","2.6229264608","-14.3751543123","-34.4022580951","20.0271037828","-52.2871161324","9.6237562366","-61.9108723690","-64.1845588277","2.2736864586","7.8698181545","1.2648490574","0.4890890246","-8.3892119348","8.8783009593","0.1696130844","2.7678427939","4.9311567254","0.0012055508","0.0000000000"
"28","71","-22.1674661640","0.0025562818","0.9847975805","2.8886462464","-14.1094345267","-34.4249859062","20.3155513795","-52.3098439435","8.8741096607","-61.1839536042","-63.4141525544","2.2301989502","8.4788481509","-0.3572422843","0.7525037941","-9.0801122233","9.8326160174","0.2206708136","3.2078466285","5.0498678374","0.0004628714","0.0000000000"
"29","449","-22.2401103410","0.0023771674","0.9871747479","2.9319539395","-14.0661268337","-34.3820822228","20.3159553892","-52.2669402601","8.8743946007","-61.1413348609","-63.3778697832","2.2365349223","8.4785706881","-0.3568668845","0.7526907972","-9.0806656829","9.8333564801","0.2206610131","3.2077574398","5.0496874021","0.0004648330","0.0000000000"
"30","52","-23.0280375848","0.0010811036","0.9882558515","3.4016861695","-13.5963946037","-33.8895011759","20.2931065722","-51.7743592132","9.5462635744","-61.3206227876","-63.5531946815","2.2325718940","8.3495982906","0.4480214551","0.7486438287","-8.8716596829","9.6203035116","0.1977683906","3.0887946635","5.0623149409","0.0007202956","0.0000000000"
"31","275","-23.3221284203","0.0008056479","0.9890614994","3.5770119309","-13.4210688422","-33.7237210534","20.3026522112","-51.6085790907","10.3943708619","-62.0029499526","-64.2054829307","2.2025329781","8.2843085336","1.5211230013","0.5889393270","-9.0712236059","9.6601629330","0.1937858855","3.0305103003","5.0588929341","0.0011194137","0.0000000000"
"32","316","-23.3318386945","0.0007978627","0.9898593621","3.5828008268","-13.4152799464","-33.7177555121","20.3024755658","-51.6026135494","10.3933184760","-61.9959320254","-64.2096281900","2.2136961646","8.2845685642","1.5197997172","0.5889501945","-9.0706278800","9.6595780746","0.1937758277","3.0305760141","5.0592036967","0.0010130258","0.0000000000"
"33","292","-23.3413808381","0.0007902856","0.9906496477","3.5884894895","-13.4095912836","-33.8150455958","20.4054543122","-51.6999036331","10.0541704947","-61.7540741278","-63.9783941252","2.2243199974","8.3207426943","1.2886423060","0.4447854944","-9.3975282566","9.8423137510","0.2103515612","3.1525079176","4.9566039532","0.0012792623","0.0000000000"
"34","455","-23.3747839601","0.0007643236","0.9914139713","3.6084031594","-13.3896776138","-33.4724490836","20.0827714699","-51.3573071209","10.4268206820","-61.7841278030","-64.0125190694","2.2283912664","8.4456055956","1.3052540646","0.6759610219","-8.9276220923","9.6035831142","0.2087357526","3.0658320348","5.1697036303","0.0013341779","0.0000000000"
"35","247","-23.3794975254","0.0007607294","0.9921747007","3.6112132076","-13.3868675655","-33.4694447100","20.0825771444","-51.3543027473","10.4267590128","-61.7810617600","-64.0121415138","2.2310797538","8.4456053130","1.3051254197","0.6760282801","-8.9277841651","9.6038124452","0.2087347216","3.0660167044","5.1696378572","0.0012160298","0.0000000000"
"36","304","-23.3876223629","0.0007545736","0.9929292744","3.6160569264","-13.3820238468","-33.7872663324","20.4052424856","-51.6721243697","10.0533973106","-61.7255216802","-63.9429736254","2.2174519452","8.3206311573","1.2877562878","0.4450098655","-9.3972390785","9.8422489440","0.2103155414","3.1522185743","4.9569368451","0.0011601964","0.0000000000"
"37","6","-23.6642420100","0.0005722255","0.9935014999","3.7809670304","-13.2171137427","-33.1568035018","19.9396897590","-51.0416615391","10.0447932297","-61.0864547688","-63.3563512042","2.2698964354","10.1002966313","-0.8831991072","0.8276957056","-8.1767825737","9.0044782793","0.1816149583","2.9883900921","6.9296288117","0.0006627693","0.0000000000"
"38","92","-23.6775253682","0.0005646747","0.9940661747","3.7888860629","-13.2091947102","-33.3714641570","20.1622694468","-51.2563221943","10.8926604868","-62.1489826812","-64.3667698653","2.2177871842","8.3480084973","2.0106399068","0.5340120827","-9.1238406132","9.6578526959","0.2005446678","2.9392608254","5.2065566311","0.0016463729","0.0000000000"
"39","64","-23.6924966549","0.0005562838","0.9946224584","3.7978113741","-13.2002693990","-33.3889582277","20.1886888287","-51.2738162650","11.2367646174","-62.5105808824","-64.7775085922","2.2669277098","9.0293835516","1.6674361324","0.5399449334","-8.8245284068","9.3644733402","0.1857441088","3.1950410822","5.6414894018","0.0071089588","0.0000000000"
"40","537","-23.7432608019","0.0005287493","0.9951512078","3.8280750262","-13.1700057469","-33.1095408270","19.9395350800","-50.9943988643","10.0448059326","-61.0392047969","-63.3118948825","2.2726900856","10.1002046565","-0.8832220505","0.8278233266","-8.1769206355","9.0047439621","0.1815918956","2.9881006776","6.9298480653","0.0006640179","0.0000000000"
"41","468","-23.7466478081","0.0005269615","0.9956781692","3.8300942304","-13.1679865427","-33.3305988510","20.1626123083","-51.2154568883","10.8932175574","-62.1086744457","-64.3222768617","2.2136024160","8.3480009707","2.0112880360","0.5339285507","-9.1240383613","9.6579669119","0.2005833079","2.9393336027","5.2062966065","0.0017874536","0.0000000000"
"42","268","-23.7657675585","0.0005169818","0.9961951510","3.8414926978","-13.1565880754","-33.3448352396","20.1882471643","-51.2296932769","11.2366896481","-62.4663829251","-64.7315936218","2.2652106968","9.0293846672","1.6673777012","0.5399272797","-8.8243946211","9.3643219008","0.1857534155","3.1951578533","5.6413825626","0.0070908359","0.0000000000"
"43","69","-23.8363535000","0.0004817483","0.9966768993","3.8835733492","-13.1145074239","-33.0602312356","19.9457238117","-50.9450892729","10.2049282986","-61.1500175715","-63.4125159449","2.2624983734","10.1071990429","-0.6990762623","0.7968055180","-8.2113381457","9.0081436637","0.1910375290","3.0039611204","6.9115812367","0.0006191568","0.0000000000"
"44","567","-23.8780624097","0.0004620683","0.9971389677","3.9084386135","-13.0896421596","-33.0350878811","19.9454457214","-50.9199459184","10.2050140158","-61.1249599342","-63.3840315551","2.2590716209","10.1069672439","-0.6989754619","0.7970222338","-8.2115621154","9.0085843492","0.1910191331","3.0038885990","6.9114404598","0.0006190519","0.0000000000"
"45","536","-23.9255982982","0.0004406174","0.9975795851","3.9367777007","-13.0613030724","-32.9703007464","19.9089976740","-50.8551587837","10.4524008840","-61.3075596677","-63.5790700236","2.2715103560","10.0972171199","-0.5041010361","0.8592848003","-8.0639441754","8.9232289757","0.1751203448","2.9978684421","6.9237958269","0.0004325061","0.0000000000"
"46","464","-23.9884930066","0.0004137584","0.9979933435","3.9742731318","-13.0238076413","-32.9319624720","19.9081548307","-50.8168205093","10.2954146062","-61.1122351155","-63.3677550706","2.2555199551","10.0750384465","-0.6149383460","0.8353145056","-8.0721059946","8.9074205002","0.1764043841","2.9759413028","6.9222708563","0.0004219033","0.0000000000"
"47","160","-24.0254711476","0.0003987378","0.9983920813","3.9963180919","-13.0017626812","-32.9105355458","19.9087728646","-50.7953935831","10.4524368920","-61.2478304751","-63.5255664370","2.2777359620","10.0971713526","-0.5040270574","0.8592925967","-8.0639530016","8.9232455983","0.1751001856","2.9980075664","6.9236314934","0.0004321073","0.0000000000"
"48","568","-24.1852411568","0.0003398601","0.9987319414","4.0915668896","-12.9065138835","-32.8143635906","19.9078497071","-50.6992216279","10.2950683751","-60.9942900030","-63.2713783154","2.2770883124","10.0750882255","-0.6155180203","0.8354981699","-8.0719363572","8.9074345271","0.1764110685","2.9758486732","6.9223375748","0.0004909090","0.0000000000"
"49","158","-24.9741958022","0.0001544051","0.9988863464","4.5619116173","-12.4361691558","-33.1389993850","20.7028302292","-51.0238574223","10.5654500455","-61.5893074678","-63.7745651526","2.1852576848","8.7430769224","1.3835077569","0.4388653662","-10.2175024503","10.6563678165","0.2477974889","3.4535332651","5.0404543100","0.0012918584","0.0000000000"
"50","364","-24.9932544121","0.0001514902","0.9990378366","4.5732736350","-12.4248071381","-33.1281239087","20.7033167707","-51.0129819460","10.5663563408","-61.5793382869","-63.7665337170","2.1871954301","8.7430768443","1.3847694587","0.4385100378","-10.2181935448","10.6567035827","0.2477895746","3.4536198472","5.0402535162","0.0014139063","0.0000000000"
"51","303","-25.1713494252","0.0001267765","0.9991646131","4.6794471026","-12.3186336705","-32.5110372393","20.1924035688","-50.3958952766","11.6485151340","-62.0444104106","-64.2911660844","2.2467556738","9.6671479635","1.2021422705","0.7792249000","-9.2780838465","10.0573087465","0.2246287602","3.5058628288","5.9302265344","0.0064298401","0.0000000000"
"52","159","-25.1772781980","0.0001260271","0.9992906402","4.6829816113","-12.3150991619","-32.6751053668","20.3600062050","-50.5599634041","11.6869533573","-62.2469167614","-64.4610512575","2.2141344961","9.4693998714","1.5637220598","0.6538314262","-9.4944325461","10.1482639723","0.2160391960","3.3518620237","5.8946569038","0.0068417478","0.0000000000"
"53","558","-25.2557802234","0.0001165121","0.9994071523","4.7297815306","-12.2682992425","-32.6283529710","20.3600537285","-50.5132110083","11.6867824242","-62.1999934325","-64.4279723289","2.2279788964","9.4695072986","1.5634991230","0.6537760026","-9.4944824068","10.1482584094","0.2160581505","3.3519133379","5.8947022025","0.0068336077","0.0000000000"
"54","183","-25.2900171979","0.0001125906","0.9995197429","4.7501923115","-12.2478884616","-32.4407620816","20.1928736200","-50.3256201189","11.6483458822","-61.9739660011","-64.1898175103","2.2158515091","9.6672481744","1.2019101658","0.7791875421","-9.2780113645","10.0571989066","0.2246566851","3.5058302510","5.9303461096","0.0064151287","0.0000000000"
"55","495","-25.8189721823","0.0000663407","0.9995860836","5.0655351384","-11.9325456347","-31.9067729608","19.9742273261","-49.7916309981","11.3992337109","-61.1908647090","-63.4347997636","2.2439350546","10.8054742657","-0.3494312947","0.9431907399","-8.6542945422","9.5974852821","0.2325087892","3.2350384167","7.3374706150","0.0004564447","0.0000000000"
"56","191","-25.8859146336","0.0000620450","0.9996481286","5.1054436796","-11.8926370935","-32.2676199055","20.3749828120","-50.1524779428","11.2489852960","-61.4014632388","-63.6004341995","2.1989709608","10.6902988317","-0.0621242743","0.6208107386","-9.2031630678","9.8239738064","0.2306714074","3.5706291307","6.8884607067","0.0005375869","0.0000000000"
"57","507","-26.2531764432","0.0000429742","0.9996911028","5.3243911906","-11.6736895826","-32.0881381693","20.4144485867","-49.9729962065","11.5832719874","-61.5562681940","-63.7474214491","2.1911532551","10.6614739698","0.4241112352","0.4976867824","-9.4234942531","9.9211810355","0.2262758697","3.5678116600","6.8668924929","0.0004939472","0.0000000000"
"58","179","-26.3144254830","0.0000404210","0.9997315238","5.3609055366","-11.6371752365","-32.0514597956","20.4142845591","-49.9363178329","11.5832013657","-61.5195191986","-63.7319221896","2.2124029910","10.6613454947","0.4237553465","0.4981005245","-9.4236173081","9.9217178326","0.2262696232","3.5674337396","6.8670735988","0.0005685331","0.0000000000"
"59","250","-26.3787275665","0.0000379037","0.9997694274","5.3992399911","-11.5988407820","-31.8365363968","20.2376956148","-49.7213944341","11.7734629169","-61.4948573510","-63.7486717072","2.2538143562","10.4192902427","0.5655448904","0.7886277838","-8.8472708082","9.6358985920","0.1995334474","3.1868572308","7.0322154934","0.0006840711","0.0000000000"
"60","557","-26.3837761395","0.0000377128","0.9998071402","5.4022497582","-11.5958310150","-31.8100834220","20.2142524070","-49.6949414593","11.6588247824","-61.3537662416","-63.6122995164","2.2585332748","10.3637970789","0.5626422767","0.7323854268","-8.8739556172","9.6063410440","0.2008195635","3.1268353672","7.0355279451","0.0006142030","0.0000000000"
"61","161","-26.4093101086","0.0000367620","0.9998439022","5.4174721386","-11.5806086346","-31.7839783421","20.2033697075","-49.6688363794","12.0721654049","-61.7410017843","-63.9690702887","2.2280685044","10.3430736015","1.0369973721","0.6920944313","-8.9242145440","9.6163089753","0.1958227054","3.1452966804","7.0011272358","0.0008269799","0.0000000000"
"62","252","-26.4183794135","0.0000364301","0.9998803323","5.4228789129","-11.5752018602","-31.8123639452","20.2371620850","-49.6972219825","11.7734992316","-61.4707212140","-63.7190679800","2.2483467659","10.4189712727","0.5656487993","0.7888791596","-8.8474384117","9.6363175712","0.1995202457","3.1867237774","7.0320457498","0.0006814999","0.0000000000"
"63","285","-26.4902373765","0.0000339042","0.9999142365","5.4657178951","-11.5323628780","-31.7465111017","20.2141482237","-49.6313691390","11.6589392421","-61.2903083811","-63.5155853056","2.2252769245","10.3637162932","0.5627902870","0.7324326619","-8.8742086341","9.6066412960","0.2007854700","3.1267077499","7.0356083316","0.0006147418","0.0000000000"
"64","347","-26.6273347759","0.0000295605","0.9999437971","5.5474501460","-11.4506306271","-31.7503722295","20.2997416023","-49.6352302668","11.9089451995","-61.5441754662","-63.7695627568","2.2253872906","10.4485440127","0.7694149481","0.6909862387","-9.0538005330","9.7447867717","0.2219832429","3.2278350172","6.9978012215","0.0009245311","0.0000000000"
"65","330","-26.8123342282","0.0000245679","0.9999683650","5.6577397774","-11.3403409957","-31.5973531074","20.2570121117","-49.4822111447","12.6720985323","-62.1543096770","-64.3633972891","2.2090876122","10.3178174439","1.7857505745","0.5685305138","-9.1188239484","9.6873544622","0.1985490075","3.1161387292","7.0018838715","0.0012458357","0.0000000000"
"66","49","-27.4966722343","0.0000123926","0.9999807576","6.0657160470","-10.9323647261","-31.8014827985","20.8691180724","-49.6863408358","12.9391223164","-62.6254631522","-64.8038849570","2.1784218049","9.6840090154","3.1461717417","0.1089415593","-10.2511209651","10.3600625244","0.2227204152","3.6984240024","5.7450558206","0.0178087772","0.0000000000"
"67","575","-28.2476911459","0.0000058479","0.9999866055","6.5134449343","-10.4846358389","-31.6169567541","21.1323209153","-49.5018147914","12.9765919471","-62.4784067385","-64.6344980298","2.1560912913","10.1038369650","2.6751590447","0.1975959374","-10.9841693526","11.1817652900","0.2623696459","4.0197956003","5.8050313023","0.0166404164","0.0000000000"
"68","366","-28.5923704496","0.0000041429","0.9999907484","6.7189296148","-10.2791511584","-30.9704574330","20.6913062746","-48.8553154703","13.1632526821","-62.0185681524","-64.1819315847","2.1633634323","10.9319250077","1.9222061671","0.3091215073","-10.3192019317","10.6283234391","0.2543600166","3.8414050582","6.8350322194","0.0011277135","0.0000000000"
"69","157","-28.6137742489","0.0000040552","0.9999948037","6.7316897451","-10.2663910280","-30.9580061407","20.6916151127","-48.8428641780","13.1633693285","-62.0062335065","-64.1662753492","2.1600418427","10.9316239612","1.9223445093","0.3094008580","-10.3192724224","10.6286732804","0.2543628575","3.8407466454","6.8352709203","0.0012435379","0.0000000000"
"70","192","-29.4568357493","0.0000017453","0.9999965490","7.2342909202","-9.7637898529","-30.7422089220","20.9784190691","-48.6270669593","13.4925051593","-62.1195721186","-64.2947557309","2.1751836123","11.0964930398","2.0683934599","0.3276186596","-10.3755854399","10.7032040994","0.2578520059","3.6955220392","7.1418095853","0.0013094094","0.0000000000"
"71","53","-29.6322414005","0.0000014645","0.9999980135","7.3388610926","-9.6592196805","-30.0040638020","20.3448441215","-47.8889218393","14.7919541647","-62.6808760040","-64.8471621405","2.1662861365","11.4906935315","2.8859806602","0.4152799730","-10.1815779541","10.5968579271","0.2507770823","3.5596781982","7.6737216767","0.0065165743","0.0000000000"
"72","566","-30.0051894310","0.0000010086","0.9999990221","7.5611985119","-9.4368822612","-29.9045954392","20.4677131780","-47.7894534765","13.8109760371","-61.6004295136","-63.7977052821","2.1972757686","12.6755420084","0.6197676868","0.5156663419","-9.5377372410","10.0534035829","0.2338643296","3.7070449799","8.7341296191","0.0005030798","0.0000000000"
"73","573","-31.0200861713","0.0000003656","0.9999993877","8.1662413160","-8.8318394571","-29.2291625383","20.3973230812","-47.1140205756","15.3576367450","-62.4716573207","-64.6487776156","2.1771202949","12.1934550601","2.6760032853","0.4881783996","-10.1688890947","10.6570674943","0.2651930779","3.6257224101","8.2981620433","0.0043775288","0.0000000000"
"74","457","-31.6256900373","0.0000001995","0.9999995872","8.5272792884","-8.4708014848","-29.1453859334","20.6745844486","-47.0302439707","15.7391936027","-62.7694375734","-64.9338035897","2.1643660163","12.1665998751","3.3630909366","0.2095027911","-10.4632093958","10.6727121869","0.2329504001","3.8223784723","8.0883093323","0.0229616704","0.0000000000"
"75","531","-31.7180011090","0.0000001819","0.9999997691","8.5823116354","-8.4157691377","-29.0903811679","20.6746120302","-46.9752392052","15.7380010173","-62.7132402224","-64.8875824220","2.1743421995","12.1665556525","3.3619895658","0.2094557989","-10.4629672010","10.6724230000","0.2329194120","3.8227734446","8.0884089220","0.0224538740","0.0000000000"
