" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","298.1615549226"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","12375","-1296.7086495690","0.0097223668","0.1532713423","0.5274258303","595.2957677102","391.1104489859","204.1853187243","256.9740137061","321.4344081631","-64.4603944569","-70.3942100875","5.9338156305","146.0642818302","202.8160716592","-27.4459453264","-182.3542570407","154.9083117143","4.4150158808","10.4970955433","131.1521704061","0.0000000000","0.0000000000"
"12","7702","-1296.7487388109","0.0093403138","0.1626116561","0.5513255103","595.3196673902","391.0149394961","204.3047278942","256.8785042164","318.5798114542","-61.7013072379","-67.5933454679","5.8920382301","146.9449466860","199.3077859749","-27.6729212066","-182.2797999612","154.6068787547","4.4062164228","10.3742488493","132.1644814139","0.0000000000","0.0000000000"
"13","21757","-1296.7621793871","0.0092156144","0.1718272705","0.5593382702","595.3276801501","391.0010252904","204.3266548597","256.8645900107","327.4155921729","-70.5510021622","-76.5269696707","5.9759675085","144.2078898139","210.3977456734","-27.1900433143","-181.6419563680","154.4519130537","4.3909341298","10.1636500880","129.6533055961","0.0000000000","0.0000000000"
"14","12120","-1296.7914196994","0.0089500485","0.1807773191","0.5767702314","595.3451121113","390.9408498510","204.4042622603","256.8044145713","324.5420877467","-67.7376731754","-73.7149151812","5.9772420058","144.7925963741","207.4613273124","-27.7118359398","-181.8519276388","154.1400916990","4.3685654376","10.2307132799","130.1933176565","0.0000000000","0.0000000000"
"15","21719","-1296.8709949685","0.0082654460","0.1890427650","0.6242099777","595.3925518576","391.2443628421","204.1481890155","257.1079275624","323.3347909183","-66.2268633559","-72.1840976369","5.9572342810","145.5272655583","204.7401901085","-26.9326647485","-182.1958148291","155.2631500806","4.4417562466","10.4442702658","130.6412390459","0.0000000000","0.0000000000"
"16","14889","-1296.9056896777","0.0079835963","0.1970263613","0.6448936427","595.4132355226","391.2134108996","204.1998246230","257.0769756198","323.8018240630","-66.7248484432","-72.6740537875","5.9492053444","145.5653165386","205.1455196521","-26.9090121277","-182.1345325524","155.2255204248","4.4428062280","10.4413943134","130.6811159972","0.0000000000","0.0000000000"
"17","9545","-1296.9125579462","0.0079289507","0.2049553120","0.6489882429","595.4173301228","391.2818574963","204.1354726266","257.1454222165","323.5643764500","-66.4189542335","-72.3822886847","5.9633344513","145.5114316920","205.0305748190","-26.9776300610","-182.2034167581","155.2257866971","4.4363526148","10.4250614920","130.6500175852","0.0000000000","0.0000000000"
"18","14385","-1296.9332836493","0.0077663089","0.2127216209","0.6613441182","595.4296859981","391.2375411976","204.1921448005","257.1011059179","319.1124128551","-62.0113069372","-68.0937499351","6.0824429978","146.2667927241","198.6274359204","-25.7818157894","-180.5513589136","154.7695431241","4.4481373929","10.1929176083","131.6257377229","0.0000000000","0.0000000000"
"19","19772","-1296.9884422527","0.0073495303","0.2200711512","0.6942275779","595.4625694578","391.3633803163","204.0991891415","257.2269450366","317.0225000147","-59.7955549781","-65.8815395501","6.0859845720","147.2123957079","195.6601005543","-25.8499962475","-179.9357584566","154.0857622091","4.4207025170","10.1440891248","132.6476040662","0.0000000000","0.0000000000"
"20","16388","-1296.9897116357","0.0073402068","0.2274113580","0.6949843357","595.4633262156","391.3878411222","204.0754850934","257.2514058425","322.8184506394","-65.5670447969","-71.5467850554","5.9797402586","145.9898082477","204.2076841612","-27.3790417696","-182.0340722684","154.6550304988","4.4114908635","10.2556669537","131.3226504306","0.0000000000","0.0000000000"
"21","12421","-1297.0139202228","0.0071646444","0.2345760024","0.7094165739","595.4777584538","391.7012165676","203.7765418862","257.5647812878","323.9247300722","-66.3599487843","-72.3309207659","5.9709719816","145.1652479528","205.8387676030","-27.0792854837","-180.2791228251","153.1998373414","4.3503386073","10.1606923906","130.6542169549","0.0000000000","0.0000000000"
"22","16776","-1297.0246122156","0.0070884482","0.2416644506","0.7157907329","595.4841326128","391.4881936690","203.9959389439","257.3517583892","321.9163632817","-64.5646048925","-70.6282333402","6.0636284477","146.1383215221","202.9119477725","-27.1339060130","-180.1199409257","152.9860349127","4.2719569881","9.5886431706","132.2777213634","0.0000000000","0.0000000000"
"23","21635","-1297.0318188200","0.0070375481","0.2487019987","0.7200870362","595.4884289161","391.8698963081","203.6185326080","257.7334610283","319.5566250496","-61.8231640213","-67.7783553555","5.9551913342","147.3740686995","199.2357733384","-27.0532169883","-180.5009132642","153.4476962759","4.3727662278","10.3552159568","132.6460865149","0.0000000000","0.0000000000"
"24","7531","-1297.0406730427","0.0069755112","0.2556775099","0.7253655867","595.4937074666","391.2606396685","204.2330677981","257.1242043888","320.5593211265","-63.4351167377","-69.3745819956","5.9394652579","146.3816829519","201.4029612418","-27.2253230672","-182.1091790712","154.8838560040","4.4236314427","10.2885672221","131.6694842870","0.0000000000","0.0000000000"
"25","24378","-1297.0621615814","0.0068272167","0.2625047266","0.7381762355","595.5065181154","391.8183680233","203.6881500921","257.6819327435","320.9708142453","-63.2888815018","-69.2467977280","5.9579162262","146.4911445920","201.3453901391","-26.8657204858","-180.9473299711","154.0816094854","4.3978258561","10.4593332370","131.6339854989","0.0000000000","0.0000000000"
"26","19233","-1297.0758878145","0.0067341449","0.2692388715","0.7463592932","595.5147011731","391.2955997561","204.2191014170","257.1591644763","318.8896961214","-61.7300515939","-67.8048529748","6.0748013809","146.3989779748","198.1581014800","-25.6673833334","-180.4988259133","154.8314425799","4.4579464405","10.2568011187","131.6842304156","0.0000000000","0.0000000000"
"27","8604","-1297.1007479111","0.0065687972","0.2758076687","0.7611799365","595.5295218164","391.2988170036","204.2307048128","257.1623817239","322.2749272947","-65.1125455708","-71.0474043814","5.9348588106","145.9867593672","203.6638005646","-27.3756326370","-182.2353287291","154.8596960920","4.4246883415","10.3961055905","131.1659654351","0.0000000000","0.0000000000"
"28","14941","-1297.1263672706","0.0064026463","0.2822103150","0.7764532234","595.5447951033","391.3160524035","204.2287426998","257.1796171238","318.5635972802","-61.3839801565","-67.5289014840","6.1449213276","146.3430196504","197.8756474536","-25.6550698237","-180.4690481137","154.8139782899","4.4580233237","10.2464304414","131.6385658853","0.0000000000","0.0000000000"
"29","14531","-1297.1765473210","0.0060892890","0.2882996040","0.8063686593","595.5747105392","391.5636831866","204.0110273526","257.4272479069","321.7550920257","-64.3278441188","-70.2815449686","5.9537008498","146.6476053664","202.8153291722","-27.7078425129","-181.8505160886","154.1426735757","4.3930173054","10.4882614093","131.7663266517","0.0000000000","0.0000000000"
"30","12628","-1297.1950100384","0.0059778957","0.2942774997","0.8173754286","595.5857173085","391.4503973717","204.1353199368","257.3139620920","320.3181279886","-63.0041658965","-68.9578430179","5.9536771214","146.7064159467","199.8422292089","-26.2305171670","-180.2862833720","154.0557662050","4.4094184621","10.3300425806","131.9669549040","0.0000000000","0.0000000000"
"31","24560","-1297.2139661279","0.0058656454","0.3001431452","0.8286763276","595.5970182075","390.8295682593","204.7674499482","256.6931329796","318.4000317011","-61.7068987216","-67.8871480710","6.1802493494","146.0610375591","197.6036232425","-25.2646291005","-180.4102021970","155.1455730965","4.4702475284","10.4587346024","131.1320554283","0.0000000000","0.0000000000"
"32","24165","-1297.2587935746","0.0056085100","0.3057516551","0.8554007450","595.6237426249","390.9518563675","204.6718862574","256.8154210877","313.5685578589","-56.7531367712","-62.7943027842","6.0411660130","146.6882767046","194.2545433341","-27.3742621797","-182.5090935503","155.1348313706","4.3452564206","9.9795894385","132.3634308454","0.0000000000","0.0000000000"
"33","24730","-1297.2835298677","0.0054714780","0.3112231332","0.8701475813","595.6384894612","391.6966467291","203.9418427322","257.5602114493","323.7399253684","-66.1797139190","-72.1716525861","5.9919386671","146.1048005468","204.8616573766","-27.2265325550","-181.6902815301","154.4637489751","4.4139984273","10.4287394014","131.2620627181","0.0000000000","0.0000000000"
"34","14993","-1297.2860551011","0.0054576787","0.3166808119","0.8716530294","595.6399949093","390.1838784999","205.4561164094","256.0474432202","316.8499734992","-60.7914287650","-66.9065921193","6.1151633543","146.3253991690","195.8400444575","-25.3154701273","-180.4639198000","155.1484496727","4.4539618664","10.3054193216","131.5660179811","0.0000000000","0.0000000000"
"35","22151","-1297.2981698353","0.0053919593","0.3220727712","0.8788753728","595.6472172527","391.5918966252","204.0553206274","257.4554613455","325.0520783651","-67.5966170196","-73.5938132191","5.9971961995","145.4520621641","206.5500211199","-26.9500049189","-181.9105446460","154.9605397271","4.4317771459","10.1823275063","130.8379575119","0.0000000000","0.0000000000"
"36","23150","-1297.3019009581","0.0053718787","0.3274446498","0.8810997261","595.6494416060","391.3314135355","204.3180280706","257.1949782557","323.4580879969","-66.2631097412","-72.1935201542","5.9304104131","146.0730757128","204.8871639661","-27.5021516821","-182.3953561117","154.8932044297","4.4182314626","10.3861126499","131.2687316003","0.0000000000","0.0000000000"
"37","24034","-1297.3081978748","0.0053381587","0.3327828085","0.8848537081","595.6531955881","391.8995088863","203.7536867018","257.7630736065","320.8578155044","-63.0947418978","-69.0511275470","5.9563856492","146.5138585131","201.1356345490","-26.7916775578","-180.9743492688","154.1826717110","4.4078887571","10.5090622040","131.5969075520","0.0000000000","0.0000000000"
"38","12020","-1297.3126725805","0.0053143254","0.3380971339","0.8875213574","595.6558632373","391.8438642030","203.8119990342","257.7074289233","318.9438711220","-61.2364421987","-67.1671374176","5.9306952189","147.4775194538","198.3759096048","-26.9095579366","-180.7444694054","153.8349114688","4.4035435489","10.4284865644","132.6454893405","0.0000000000","0.0000000000"
"39","7217","-1297.3187713268","0.0052820133","0.3433791472","0.8911571978","595.6594990777","391.6555410874","204.0039579903","257.5191058077","323.9652826804","-66.4461768727","-72.4288564619","5.9826795893","146.1589820076","204.9714736243","-27.1651729516","-181.6201282062","154.4549552547","4.4194816145","10.4416641570","131.2978362362","0.0000000000","0.0000000000"
"40","24617","-1297.3234158907","0.0052575375","0.3486366847","0.8939261099","595.6622679898","391.6628775644","203.9993904254","257.5264422847","320.4663603423","-62.9399180576","-69.1018129921","6.1618949344","146.0905664014","199.4513223614","-25.0755284204","-178.4057363254","153.3302079049","4.4211223168","10.1803796844","131.4890644002","0.0000000000","0.0000000000"
"41","19979","-1297.3252514990","0.0052478956","0.3538845803","0.8950204297","595.6633623096","391.8023176779","203.8610446318","257.6658823981","317.8439726889","-60.1780902908","-66.2283195188","6.0502292280","146.6455198111","198.8428375458","-27.6443846680","-180.0448813630","152.4004966950","4.2789630458","9.7537735057","132.6127832595","0.0000000000","0.0000000000"
"42","19581","-1297.3715164931","0.0050106325","0.3588952128","0.9226018582","595.6909437381","391.3441400513","204.3468036868","257.2077047715","315.3429625933","-58.1352578217","-64.1766615817","6.0414037599","148.4800154082","193.1218811356","-26.2589339505","-179.1176177984","152.8586838479","4.3034478744","9.5685008579","134.6080666759","0.0000000000","0.0000000000"
"43","22349","-1297.3800483908","0.0049680642","0.3638632770","0.9276882507","595.6960301307","391.3061886150","204.3898415157","257.1697533352","325.6847376581","-68.5149843229","-74.5050082250","5.9900239021","144.4728645902","207.5000537813","-26.2881807134","-180.0972795164","153.8090988030","4.3823934221","10.1212755138","129.9691956542","0.0000000000","0.0000000000"
"44","11905","-1297.3963147831","0.0048879054","0.3687511824","0.9373856547","595.7057275346","391.3673676787","204.3383598559","257.2309323990","317.1632971538","-59.9282090573","-65.9784720482","6.0502629909","147.0944332984","195.9820207486","-25.9131568932","-180.1499684445","154.2368115512","4.4388897601","10.1477625611","132.5077809771","0.0000000000","0.0000000000"
"45","4791","-1297.4268152904","0.0047410724","0.3734922549","0.9555688961","595.7239107760","390.8840307216","204.8398800545","256.7475954418","316.1932844485","-59.4456890066","-65.4900142508","6.0443252442","147.7163983823","195.0201069415","-26.5432208753","-180.3410179181","153.7977970428","4.3079903106","9.5547926116","133.8536154601","0.0000000000","0.0000000000"
"46","24633","-1297.4484724218","0.0046394983","0.3781317532","0.9684800535","595.7368219334","391.4298420861","204.3069798473","257.2934068064","321.4825955574","-64.1891887510","-70.3578676629","6.1686789119","146.6025712447","199.7061546278","-24.8261303151","-180.0632226065","155.2370922914","4.4895777188","10.3068411489","131.8061523770","0.0000000000","0.0000000000"
"47","22267","-1297.4514358724","0.0046257697","0.3827575229","0.9702467499","595.7385886298","391.2038777865","204.5347108434","257.0674425067","319.2887481321","-62.2213056253","-68.2275104442","6.0062048189","146.7562644283","199.6113375920","-27.0788538882","-181.5201208487","154.4412669605","4.3847862205","9.9434095324","132.4280686754","0.0000000000","0.0000000000"
"48","24611","-1297.4939578239","0.0044331963","0.3871907192","0.9955967188","595.7639385987","391.0794954713","204.6844431274","256.9430601915","316.9103617323","-59.9673015408","-66.0233573776","6.0560558368","145.9241612503","198.0156078926","-27.0294074105","-181.4005670726","154.3711596621","4.3633547696","9.8684091770","131.6923973037","0.0000000000","0.0000000000"
"49","19532","-1297.5016576620","0.0043991925","0.3915899116","1.0001870692","595.7685289491","391.5648920908","204.2036368583","257.4284568110","319.7774296218","-62.3489728108","-68.4200637396","6.0710909288","146.3547449183","199.1177264286","-25.6950417251","-180.4868364838","154.7917947587","4.4631115365","10.0813409481","131.8102924337","0.0000000000","0.0000000000"
"50","9607","-1297.5052101168","0.0043835923","0.3959735039","1.0023049075","595.7706467874","391.5382985803","204.2323482071","257.4018633006","319.6291574434","-62.2272941428","-68.1781741854","5.9508800426","146.7672983881","198.9825683704","-26.1207093151","-180.4165322859","154.2958229708","4.4287455531","10.3369867188","132.0015661162","0.0000000000","0.0000000000"
"51","21873","-1297.5061100294","0.0043796492","0.4003531531","1.0028414011","595.7711832811","391.9007313235","203.8704519575","257.7642960438","322.5693890441","-64.8050930003","-70.8059229927","6.0008299924","146.5605568816","203.6878488296","-27.6790166671","-181.5611991986","153.8821825315","4.3840562159","10.2425358555","131.9339648103","0.0000000000","0.0000000000"
"52","22028","-1297.5100994629","0.0043622117","0.4047153647","1.0052197495","595.7735616294","391.1608160616","204.6127455679","257.0243807818","315.0011642870","-57.9767835051","-64.0270958715","6.0503123664","146.7186333050","195.5527097793","-27.2701787973","-180.9420589891","153.6718801918","4.3266595671","9.7478368261","132.6441369118","0.0000000000","0.0000000000"
"53","19704","-1297.5235632287","0.0043038735","0.4090192382","1.0132463342","595.7815882141","391.8862445146","203.8953436995","257.7498092349","321.6222233768","-63.8724141419","-69.8222801621","5.9498660202","146.5701892230","202.8604243284","-27.8083901746","-181.7514790177","153.9430888431","4.3885829140","10.3542954339","131.8273108751","0.0000000000","0.0000000000"
"54","21611","-1297.5273455332","0.0042876257","0.4133068639","1.0155012001","595.7838430800","391.4763260779","204.3075170022","257.3398907981","317.4533268662","-60.1134360681","-66.0567221434","5.9432860754","146.7388279609","198.6449505359","-27.9304516306","-181.8638799618","153.9334283313","4.3108312523","9.9584989385","132.4694977700","0.0000000000","0.0000000000"
"55","10161","-1297.5283832456","0.0042831787","0.4175900425","1.0161198448","595.7844617247","392.2797240932","203.5047376314","258.1432888135","322.8368242589","-64.6935354454","-70.6670804666","5.9735450212","146.4397866919","203.3261989599","-26.9291613929","-180.6817157375","153.7525543446","4.3825173551","10.1791761731","131.8780931638","0.0000000000","0.0000000000"
"56","14922","-1297.5477680374","0.0042009497","0.4217909922","1.0276763198","595.7960181997","391.5566293654","204.2393888343","257.4201940857","322.3095561010","-64.8893620153","-70.8864446470","5.9970826317","145.9095996311","202.3118915392","-25.9119350693","-180.6773834810","154.7654484117","4.4489581366","10.4646713375","130.9959701570","0.0000000000","0.0000000000"
"57","7159","-1297.5526970499","0.0041802941","0.4259712863","1.0306148094","595.7989566893","391.6381405544","204.1608161349","257.5017052747","322.0955240256","-64.5938187509","-70.5990718114","6.0052530605","145.8218050808","202.3086859596","-26.0349670149","-180.6905307897","154.6555637748","4.4330822948","10.4023216396","130.9864011465","0.0000000000","0.0000000000"
"58","12074","-1297.5580450085","0.0041579977","0.4301292841","1.0338030588","595.8021449387","391.6150841908","204.1870607478","257.4786489111","317.2898855337","-59.8112366226","-65.8479270438","6.0366904212","148.0164746973","197.3244888158","-28.0510779794","-181.1653767901","153.1142988107","4.2981367052","9.8274002704","133.8909377217","0.0000000000","0.0000000000"
"59","19623","-1297.5661674616","0.0041243614","0.4342536455","1.0386453561","595.8069872360","391.7129043037","204.0940829323","257.5764690240","323.0223223453","-65.4458533214","-71.3868926230","5.9410393016","145.7861140448","204.6451301881","-27.4089218876","-182.3001747038","154.8912528162","4.4305623182","10.6448292820","130.7107224446","0.0000000000","0.0000000000"
"60","10234","-1297.5950108540","0.0040071001","0.4382607455","1.0558406887","595.8241825686","391.6107855695","204.2133969991","257.4743502898","320.1025408573","-62.6281905675","-68.5253382054","5.8971476379","146.6700380425","201.0657446573","-27.6332418425","-182.2298228750","154.5965810325","4.4225437289","10.5255664931","131.7219278204","0.0000000000","0.0000000000"
"61","22070","-1297.6145669619","0.0039294980","0.4421902436","1.0674992958","595.8358411757","391.6237354257","204.2121057500","257.4873001460","321.9157107476","-64.4284106016","-70.4274147684","5.9990041668","145.8619416797","202.0006047542","-25.9468356863","-180.6986093300","154.7517736437","4.4450493252","10.4540210085","130.9628713460","0.0000000000","0.0000000000"
"62","7897","-1297.6372090981","0.0038415255","0.4460317691","1.0809976756","595.8493395555","389.9126130220","205.9367265335","255.7761777422","313.7284835974","-57.9463591348","-64.0538273077","6.1074681729","147.4149893279","192.1381929307","-25.8246986612","-181.8087738932","155.9840752319","4.4910776845","10.0328890212","132.8910226223","0.0000000000","0.0000000000"
"63","19468","-1297.6432955224","0.0038182154","0.4498499844","1.0846261700","595.8529680499","391.5818251693","204.2711428806","257.4453898896","329.6974905138","-72.2521006242","-78.2430760924","5.9909754682","143.9602868801","212.8810162973","-27.1438126637","-181.5195681751","154.3757555114","4.4061812490","10.3031521462","129.2509534849","0.0000000000","0.0000000000"
"64","9531","-1297.6556190364","0.0037714503","0.4536214347","1.0919729799","595.8603148599","391.5513272804","204.3089875795","257.4148920006","325.9655064776","-68.5506144770","-74.5441522593","5.9935377823","144.5137424387","209.1261375452","-27.6743735063","-181.7944925495","154.1201190432","4.3843921201","10.3759164366","129.7534338819","0.0000000000","0.0000000000"
"65","24678","-1297.6611034426","0.0037508227","0.4573722575","1.0952425742","595.8635844541","392.0245463560","203.8390380981","257.8881110762","324.6544724849","-66.7663614087","-72.7587316780","5.9923702693","146.0360409273","205.8666704386","-27.2482388810","-181.4236274964","154.1753886154","4.4014964857","10.1734772120","131.4610672296","0.0000000000","0.0000000000"
"66","24466","-1297.6869436144","0.0036551424","0.4610273998","1.1106475010","595.8789893809","391.1325392922","204.7464500888","256.9961040124","319.2765209663","-62.2804169538","-68.3698724719","6.0894555181","146.0641154841","199.7494619801","-26.5370564980","-181.2310327161","154.6939762182","4.3814510982","9.7960738183","131.8865905676","0.0000000000","0.0000000000"
"67","5297","-1297.6904645139","0.0036422956","0.4646696954","1.1127465272","595.8810884071","391.5855833323","204.2955050749","257.4491480526","325.9098452864","-68.4606972338","-74.4020588383","5.9413616044","145.5749382170","207.2799191929","-26.9450121234","-182.1993982770","155.2543861535","4.4493494815","10.3472231546","130.7783655808","0.0000000000","0.0000000000"
"68","16781","-1297.6921125572","0.0036362979","0.4683059933","1.1137290279","595.8820709078","391.9566606581","203.9254102497","257.8202253784","321.2022228712","-63.3819974929","-69.5665108684","6.1845133756","146.9655574385","198.9540970027","-24.7174315699","-178.3325920046","153.6151604346","4.4618846650","10.6161782316","131.8874945419","0.0000000000","0.0000000000"
"69","22231","-1297.6950334685","0.0036256921","0.4719316854","1.1154703641","595.8838122440","392.2066961551","203.6771160889","258.0702608754","321.0526212407","-62.9823603653","-69.1412365212","6.1588761559","145.8979190888","200.2648388989","-25.1101367470","-178.0701802687","152.9600435216","4.4071357976","10.1456108502","131.3451724410","0.0000000000","0.0000000000"
"70","24636","-1297.6995947508","0.0036091919","0.4755408773","1.1181896270","595.8865315069","390.6958993795","205.1906321274","256.5594640997","314.9602790843","-58.4008149846","-64.4509918231","6.0501768385","147.3338026135","194.6184139093","-26.9919374384","-182.3650989915","155.3731615531","4.3412859538","9.8684078659","133.1241087937","0.0000000000","0.0000000000"
"71","19825","-1297.7035203845","0.0035950513","0.4791359286","1.1205299403","595.8888718203","391.7768708474","204.1120009728","257.6404355677","325.4472571869","-67.8068216192","-73.7623889708","5.9555673516","145.2904879428","207.0293949184","-26.8726256743","-182.0843635629","155.2117378886","4.4590624022","10.5903504441","130.2410750965","0.0000000000","0.0000000000"
"72","11975","-1297.7129947450","0.0035611514","0.4826970800","1.1261781934","595.8945200734","391.8491864535","204.0453336198","257.7127511738","325.2002036160","-67.4874524422","-73.4590095966","5.9715571544","145.2373067644","206.9027347298","-26.9398378782","-182.1617102946","155.2218724165","4.4531375073","10.5777736134","130.2063956437","0.0000000000","0.0000000000"
"73","12018","-1297.7196279349","0.0035376077","0.4862346877","1.1301326487","595.8984745287","392.0747737475","203.8237007812","257.9383384677","323.5512863988","-65.6129479311","-71.5937494535","5.9808015224","146.0449879637","204.8244895484","-27.3181911133","-181.6006418019","154.2824506886","4.4099896062","10.3038364552","131.3311619022","0.0000000000","0.0000000000"
"74","17403","-1297.7353946926","0.0034822685","0.4897169563","1.1395321895","595.9078740694","390.8272150843","205.0806589851","256.6907798046","317.3736907954","-60.6829109909","-66.6259231702","5.9430121794","147.2992934008","196.6985417030","-26.6241443084","-181.1169437937","154.4927994853","4.3844674087","10.0115592616","132.9032667305","0.0000000000","0.0000000000"
"75","17608","-1297.7362760225","0.0034792009","0.4931961571","1.1400576048","595.9083994847","392.1266312942","203.7817681905","257.9901960145","322.2740840674","-64.2838880529","-70.4003490517","6.1164609988","146.6685328690","202.9699073249","-27.3643561265","-179.5825782042","152.2182220777","4.2530370737","9.6143239718","132.8011718235","0.0000000000","0.0000000000"
