" "
"VeraChem VCPack feprocess run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","302.5785328349"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","1000","-1147.2813476347","0.0046086637","0.9601578220","2.7597238384","503.5796642134","317.9167389496","185.6629252638","189.1457610810","272.1079619038","-82.9622008228","-89.0104789503","6.0482781275","157.1081310255","143.0070973025","-28.0072664242","-184.5328562500","156.5255898257","4.7094972636","13.9087075142","138.4894051830","0.0005210648","0.0000000000"
"12","1","-1147.3362163256","0.0043626046","0.9645204266","2.7924344633","503.6123748383","314.4885506781","189.1238241602","185.7175728096","255.0297156395","-69.3121428299","-75.2628172545","5.9506744246","155.9953526005","124.5206855018","-25.4863224627","-189.1628635696","163.6765411069","5.2855684960","15.2056349461","135.4821057117","0.0220434467","0.0000000000"
"13","712","-1147.4853699920","0.0037581078","0.9682785344","2.8813542016","503.7012945766","313.4687256353","190.2325689414","184.6977477667","258.9343855979","-74.2366378312","-80.2425552646","6.0059174334","154.9657682562","131.5575704738","-27.5889531321","-191.2285525672","163.6395994350","5.1238090772","14.6893635227","135.1392050840","0.0133905723","0.0000000000"
"14","269","-1147.8790885857","0.0025350085","0.9708135429","3.1160742401","503.9360146151","317.0939383305","186.8420762846","188.3229604619","264.1818591655","-75.8588987036","-81.8421516156","5.9832529120","154.2511844897","137.5168404202","-27.5861657444","-186.1927607532","158.6065950088","4.8130633742","14.3096626876","135.1256435382","0.0028148898","0.0000000000"
"15","341","-1147.9322478029","0.0024037687","0.9732173116","3.1477657419","503.9677061169","316.8798800937","187.0878260232","188.1089022251","267.2380671559","-79.1291649307","-85.2045700428","6.0754051120","156.3467520125","136.4750756260","-25.5837604826","-184.3905334929","158.8067730103","4.8375578624","14.1915897999","137.3172240961","0.0003802541","0.0000000000"
"16","10","-1148.0995809754","0.0020333905","0.9752507021","3.2475234097","504.0674637847","314.2115024965","189.8559612883","185.4405246279","253.2013006970","-67.7607760690","-73.6585126988","5.8977366298","156.1755349750","124.8562289939","-27.8304632719","-192.2810061401","164.4505428682","5.1066236031","14.6667471810","136.3990774929","0.0030866980","0.0000000000"
"17","235","-1148.1006094808","0.0020313002","0.9772820024","3.2481365655","504.0680769405","317.3050829198","186.7629940207","188.5341050512","271.6167580927","-83.0826530415","-89.1668968119","6.0842437704","156.5180651798","142.1922665450","-27.0935736321","-186.0885590615","158.9949854294","4.8878920374","14.1021473538","137.5239245696","0.0041012191","0.0000000000"
"18","468","-1148.1526896359","0.0019282174","0.9792102198","3.2791847715","504.0991251465","314.6433099126","189.4558152339","185.8723320440","259.3684207978","-73.4960887538","-79.4559439077","5.9598551540","159.0022698996","126.9953999428","-26.6292490446","-188.8962681565","162.2670191119","4.9901513662","13.8896410584","140.0730368375","0.0494406375","0.0000000000"
"19","323","-1148.2180320250","0.0018062512","0.9810164710","3.3181394166","504.1380797916","316.7678679683","187.3702118233","187.9968900997","264.5990647192","-76.6021746195","-82.6636349876","6.0614603682","156.3734876684","133.5368345789","-25.3112575281","-184.3666394547","159.0553819266","4.8220760063","13.5032347441","138.0465070838","0.0016698342","0.0000000000"
"20","845","-1148.3071576242","0.0016522334","0.9826687044","3.3712727062","504.1912130812","315.4184149029","188.7727981783","186.6474370344","258.8654158336","-72.2179787992","-78.1341865880","5.9162077887","157.3624027301","129.3285622215","-27.8255491180","-192.0105815536","164.1850324356","5.0578856677","15.0198125112","137.2834994666","0.0012050845","0.0000000000"
"21","705","-1148.3837113023","0.0015304691","0.9841991735","3.4169110951","504.2368514701","314.8405775075","189.3962739626","186.0695996389","257.6401727887","-71.5705731498","-77.5040452957","5.9334721459","158.1003457133","127.3069124673","-27.7670853919","-193.1056919632","165.3386065713","5.0952846586","14.6296731570","138.3748020258","0.0005858719","0.0000000000"
"22","190","-1148.4258029950","0.0014673860","0.9856665595","3.4420045600","504.2619449350","314.9492416653","189.3127032697","186.1782637967","257.3525856796","-71.1743218828","-77.1142178081","5.9398959253","158.5021325661","126.3631873162","-27.5127342028","-192.9583497021","165.4456154994","5.1017221607","14.8112296014","138.5886172845","0.0005635196","0.0000000000"
"23","667","-1148.5289276102","0.0013236035","0.9869901631","3.5034835301","504.3234239051","315.6843743599","188.6390495452","186.9133964914","259.3876019162","-72.4742054248","-78.3999376600","5.9257322352","157.6116007854","129.1297671402","-27.3537660095","-191.6414567448","164.2876907353","5.0848175037","15.0961552555","137.4295812927","0.0010467336","0.0000000000"
"24","68","-1148.6527337144","0.0011694714","0.9881596345","3.5772920167","504.3972323917","316.1706320838","188.2266003079","187.3996542152","262.7027725502","-75.3031183350","-81.2733167100","5.9701983751","157.0948770110","133.3523686867","-27.7444731475","-187.1833419894","159.4388688419","4.9172437695","13.2039375741","138.9719902652","0.0017054022","0.0000000000"
"25","462","-1148.7764410715","0.0010333898","0.9891930243","3.6510416340","504.4709820090","317.3489151028","187.1220669063","188.5779372342","272.1997375798","-83.6218003455","-89.6596243112","6.0378239657","156.7827701015","142.8351477973","-27.4181803191","-184.8549424125","157.4367620934","4.7526509487","13.5300279884","138.4952290047","0.0048621598","0.0000000000"
"26","5","-1148.9848108897","0.0008390162","0.9900320405","3.7752637880","504.5952041630","315.2326881053","189.3625160577","186.4617102367","253.2473677702","-66.7856575335","-72.7170200051","5.9313624716","155.2950864784","126.8837003740","-28.9314190822","-192.5954023402","163.6639832580","5.0184165173","15.0144628016","135.2581368912","0.0040702683","0.0000000000"
"27","603","-1149.1681886225","0.0006984421","0.9907304826","3.8845866119","504.7045269869","316.8345855125","187.8699414745","188.0636076439","261.6242542791","-73.5606466352","-79.4871613305","5.9265146954","156.9869224118","132.7520069463","-28.1146750790","-188.0217436478","159.9070685688","4.9859016722","14.0833102850","137.8585726829","0.0591377718","0.0000000000"
"28","8","-1149.2644506200","0.0006343433","0.9913648258","3.9419743505","504.7619147255","316.9405576607","187.8213570649","188.1695797921","262.8781612855","-74.7085814934","-80.6482421277","5.9396606343","156.1303971620","133.1640573660","-26.4162932425","-188.0681869406","161.6518936980","5.0877043710","14.8270340689","136.1840905134","0.0315682087","0.0000000000"
"29","189","-1149.3311177681","0.0005934323","0.9919582581","3.9817187665","504.8016591415","317.2318340657","187.5698250758","188.4608561971","265.4095473282","-76.9486911311","-82.9884759788","6.0397848477","154.1046302009","137.3040381466","-25.9991210193","-184.0361017517","158.0369807324","4.8223869503","13.9691185916","135.3107460047","0.0023786543","0.0000000000"
"30","22","-1149.4936794726","0.0005043959","0.9924626540","4.0786318668","504.8985722418","318.5980296374","186.3005426043","189.8270517689","270.0656759854","-80.2386242165","-86.2295441063","5.9909198897","158.1117408856","140.1907075031","-28.2367724033","-187.4512435434","159.2144711400","4.7815022289","14.7005453931","138.6281324843","0.0015607793","0.0000000000"
"31","975","-1149.5599950159","0.0004720316","0.9929346855","4.1181666694","504.9381070444","319.0771322962","185.8609747482","190.3061544276","272.8747684399","-82.5686140122","-88.5839657129","6.0153517006","157.1140313915","143.1383563371","-27.3776192887","-186.2415375051","158.8639182164","4.8918459931","14.4859156418","137.7319915097","0.0042782469","0.0000000000"
"32","503","-1149.6131225544","0.0004476082","0.9933822937","4.1498392855","504.9697796605","316.6769149113","188.2928647492","187.9059370427","271.0113184780","-83.1053814352","-89.2444320098","6.1390505745","143.8491105145","149.6977800569","-22.5355720934","-180.9475221585","158.4119500651","5.3020915309","17.3233460365","121.2234061485","0.0002667986","0.0000000000"
"33","408","-1149.7188331110","0.0004027064","0.9937850001","4.2128598954","505.0328002704","317.8938659856","187.1389342848","189.1228881171","266.4879560552","-77.3650679381","-83.4177173529","6.0526494148","158.1855323109","135.4878049843","-27.1853812399","-186.1035918477","158.9182106078","4.7923413000","13.7012629878","139.6873519973","0.0045760258","0.0000000000"
"34","276","-1149.7659236461","0.0003841823","0.9941691824","4.2409334799","505.0608738549","319.0309814756","186.0298923793","190.2600036071","272.3354854689","-82.0733914505","-88.1421424345","6.0687509840","157.4488525841","143.1222834482","-28.2356505633","-183.6752340896","155.4395835263","4.5943658314","13.3397330352","139.5136133725","0.0011403450","0.0000000000"
"35","531","-1149.9525161878","0.0003187875","0.9944879699","4.3521728505","505.1721132256","317.1112592496","188.0608539760","188.3402813810","264.5852671758","-76.2449857947","-82.2229156525","5.9779298578","156.4171524681","135.3802812348","-27.2121665271","-189.4870533721","162.2748868450","5.0159578143","14.7544517887","136.6453504348","0.0013924303","0.0000000000"
"36","405","-1150.0800244921","0.0002806242","0.9947685941","4.4281884480","505.2481288230","318.1126420966","187.1354867264","189.3416642281","267.5187122285","-78.1770480005","-84.2018558174","6.0248078169","156.4555074982","137.4060245943","-26.3428198640","-183.7443766663","157.4015568023","4.7883098274","13.5849496532","138.0764978892","0.0057501283","0.0000000000"
"37","943","-1150.1262090260","0.0002679584","0.9950365525","4.4557219090","505.2756622840","317.7082657548","187.5673965292","188.9372878862","265.3048844112","-76.3669644786","-82.3570843621","5.9901198836","152.7110839113","139.8244433177","-27.2306428178","-185.4562777547","158.2256349369","4.8275493741","14.4666845193","133.4075530463","0.0092969717","0.0000000000"
"38","125","-1150.2093739056","0.0002465752","0.9952831277","4.5053016445","505.3252420196","316.2831130080","189.0421290116","187.5121351394","259.8945128443","-72.3823777049","-78.3119159109","5.9295382061","155.3073073824","132.6883329622","-28.1011275003","-190.0493447027","161.9482172024","5.0292747916","14.7303752069","135.5471527942","0.0005045897","0.0000000000"
"39","746","-1150.2116581433","0.0002460126","0.9955291403","4.5066634201","505.3266037951","316.1443900012","189.1822137940","187.3734121326","261.9493980770","-74.5759859444","-80.4929247140","5.9169387696","156.3276062829","132.5850586382","-26.9632668441","-189.7942092570","162.8309424129","5.0348837304","15.2103389564","136.0642819992","0.0181015970","0.0000000000"
"40","210","-1150.3426974728","0.0002157981","0.9957449384","4.5847840802","505.4047244553","316.2740029162","189.1307215391","187.5030250476","256.9150176490","-69.4119926014","-75.2837039690","5.8717113676","159.1644726681","125.4966737556","-27.7461287746","-193.0200203757","165.2738916010","5.1101184554","15.2339489257","138.8198038787","0.0006014082","0.0000000000"
"41","504","-1150.3714538329","0.0002096809","0.9959546194","4.6019275275","505.4218679025","316.1844124333","189.2374554692","187.4134345647","266.5559322736","-79.1424977089","-85.2176291461","6.0751314372","156.1771493180","136.5806330171","-26.2018500614","-188.1891068038","161.9872567424","5.0072130097","15.0403399466","136.1294137107","0.0001826509","0.0000000000"
"42","12","-1150.4774726235","0.0001885887","0.9961432080","4.6651318949","505.4850722699","314.5582073050","190.9268649648","185.7872294365","256.4930922482","-70.7058628117","-76.7001493421","5.9942865305","156.0056192343","128.1365983255","-27.6491253117","-193.2285086813","165.5793833696","5.1831926884","15.4897917505","135.3187815789","0.0138532165","0.0000000000"
"43","283","-1150.4788711265","0.0001883251","0.9963315331","4.6659656291","505.4859060041","319.5264810305","185.9594249736","190.7555031619","273.0317197036","-82.2762165417","-88.3208161495","6.0445996078","157.1902906692","143.3189266477","-27.4774976132","-183.5900247893","156.1125271761","4.6986100047","13.7045519979","138.7857254696","0.0014031971","0.0000000000"
"44","220","-1150.5600692171","0.0001736378","0.9965051710","4.7143728399","505.5343132149","317.7041012230","187.8302119919","188.9331233544","265.2267643135","-76.2936409591","-82.2684594666","5.9748185075","159.0812059837","133.4304405449","-27.2848822151","-189.0278215627","161.7429393476","4.9266396347","14.6867337453","139.4665757484","0.0012568552","0.0000000000"
"45","596","-1150.6645140469","0.0001564172","0.9966615882","4.7766388717","505.5965792467","317.4829872574","188.1135919893","188.7120093889","262.7000069075","-73.9879975186","-79.9403425608","5.9523450421","156.4390712619","134.2435226928","-27.9825870472","-188.3225263700","160.3399393227","5.0843768728","14.9371796129","136.4126671963","0.0048475800","0.0000000000"
"46","430","-1150.6928324209","0.0001520499","0.9968136380","4.7935212083","505.6134615833","317.3648945937","188.2485669896","188.5939167252","260.3442292990","-71.7503125738","-77.6201031903","5.8697906165","157.7077048597","131.3960683459","-28.7595439066","-191.0295733874","162.2700294808","4.9573516431","14.3757208966","138.3729438766","0.0016884434","0.0000000000"
"47","134","-1150.7022757640","0.0001506208","0.9969642588","4.7991509700","505.6190913450","316.3986712968","189.2204200482","187.6276934282","261.5893586804","-73.9616652522","-80.0047736628","6.0431084107","157.4689729378","129.7137770832","-25.5933913407","-187.4999241694","161.9065328288","5.0285086554","14.2307597596","138.2093613516","0.0003431712","0.0000000000"
"48","413","-1150.7514577053","0.0001433921","0.9971076509","4.8284713712","505.6484117462","317.6300858089","188.0183259373","188.8591079404","264.1230817538","-75.2639738135","-81.2203777301","5.9564039166","155.5929265525","136.6742242260","-28.1440690247","-189.0623338010","160.9182647762","5.0052603820","14.8302066775","135.7503036904","0.0071558026","0.0000000000"
"49","162","-1150.8306690746","0.0001324721","0.9972401230","4.8756941744","505.6956345494","318.3801357818","187.3154987675","189.6091579133","266.5389873736","-76.9298294603","-82.9780354023","6.0482059420","157.0672610055","136.2204253421","-26.7486989740","-185.1436149005","158.3949159265","4.7494555408","13.8876234716","138.4281247873","0.0020572058","0.0000000000"
"50","441","-1150.8609584380","0.0001285197","0.9973686427","4.8937515399","505.7136919149","319.6038017124","186.1098902025","190.8328238439","268.1602113821","-77.3273875382","-83.3815941486","6.0542066103","158.7852083381","135.0745263370","-25.6995232930","-184.0230147069","158.3234914139","4.9171248258","13.9807810558","139.8866558473","0.0006466092","0.0000000000"
"51","348","-1150.8660217579","0.0001278706","0.9974965133","4.8967700985","505.7167104735","316.0291874513","189.6875230222","187.2582095828","259.4094777679","-72.1512681851","-78.1090768359","5.9578086508","159.9954690709","126.8368564213","-27.4228477243","-190.3903541769","162.9675064526","4.9835745906","14.0021855082","140.9576256526","0.0520833195","0.0000000000"
"52","801","-1150.9189728562","0.0001212759","0.9976177892","4.9283375277","505.7482779027","318.1373656308","187.6109122719","189.3663877622","265.9875867960","-76.6211990337","-82.5931784627","5.9719794290","158.9085111011","136.3800932582","-29.3010175634","-188.5334339357","159.2324163723","4.8241903956","13.1739030519","140.8825570799","0.0278605737","0.0000000000"
"53","33","-1150.9349411963","0.0001193547","0.9977371439","4.9378572442","505.7577976192","317.4717544191","188.2860432001","188.7007765506","264.2655584430","-75.5647818925","-81.5457913707","5.9810094782","155.0455673822","137.1765582082","-27.9565671473","-188.6494597101","160.6928925628","4.9782105857","14.8942590165","135.1667788039","0.0063189760","0.0000000000"
"54","781","-1151.0138372880","0.0001103000","0.9978474439","4.9848920909","505.8048324659","319.4397051884","186.3651272775","190.6687273198","272.4728768109","-81.8041494911","-87.8670040301","6.0628545390","157.6755725376","143.2073944243","-28.4100901510","-183.7365968343","155.3265066833","4.5849619025","13.3240138914","139.7652638764","0.0013328673","0.0000000000"
"55","794","-1151.0356991485","0.0001079148","0.9979553587","4.9979252999","505.8178656749","317.5248844790","188.2929811960","188.7539066104","264.9095295741","-76.1556229636","-82.1579533667","6.0023304031","156.6812264027","135.4180847639","-27.1897815925","-189.1632495635","161.9734679710","4.9782787753","14.6606288023","137.0407524561","0.0015663691","0.0000000000"
"56","86","-1151.0483870257","0.0001065542","0.9980619129","5.0054893293","505.8254297044","316.7121727464","189.1132569580","187.9411948778","257.7261231718","-69.7849282940","-75.7174749317","5.9325466377","159.2190282081","125.2246964954","-26.7176015317","-190.1134724320","163.3958709003","4.9964866010","14.7890509943","139.4302320244","0.0032585884","0.0000000000"
"57","750","-1151.0646926749","0.0001048309","0.9981667437","5.0152101367","505.8351505117","318.2485982119","187.5865522998","189.4776203434","263.8774628920","-74.3998425486","-80.4094887175","6.0096461689","155.4177933439","134.6846695238","-26.2249999757","-185.7648932697","159.5398932940","4.8906709549","14.5192842499","136.0053749040","0.0024632350","0.0000000000"
"58","261","-1151.0839065696","0.0001028359","0.9982695796","5.0266647293","505.8466051043","321.3672331067","184.4793719976","192.5962552382","265.5713747708","-72.9751195326","-78.9138199608","5.9387004282","155.1786426944","140.5184386392","-30.1257065629","-184.6271024028","154.5013958400","4.3892865523","12.8979018509","137.8912101573","0.0002441340","0.0000000000"
"59","622","-1151.1821708408","0.0000932114","0.9983627910","5.0852461474","505.9051865224","318.1698408767","187.7353456456","189.3988630082","266.1238094736","-76.7259468947","-82.7550782024","6.0291313077","158.2308534233","135.0153447838","-27.1223887335","-186.0474082904","158.9250195569","4.7775194459","13.6025687979","139.8488552238","0.0019099557","0.0000000000"
"60","409","-1151.2238774404","0.0000894038","0.9984521948","5.1101100344","505.9300504094","317.2322779141","188.6977724953","188.4613000456","261.4160980401","-72.9547979945","-78.8625505383","5.9077525438","156.0525008726","133.6345125851","-28.2709154177","-190.1405456197","161.8696302020","4.9700845935","15.1188331487","135.9568466705","0.0067364600","0.0000000000"
"61","846","-1151.2748351964","0.0000849621","0.9985371569","5.1404891088","505.9604294838","318.3060299484","187.6543995355","189.5350520798","259.3093156522","-69.7742635724","-75.7026990583","5.9284354859","158.3439963570","128.7628970039","-27.7975777087","-189.7697011931","161.9721234845","4.8645326876","14.5884446743","138.8888228878","0.0021961073","0.0000000000"
"62","26","-1151.3264871372","0.0000806851","0.9986178420","5.1712820298","505.9912224048","317.2573985532","188.7338238516","188.4864206847","257.8720133710","-69.3855926863","-75.3154032814","5.9298105951","156.1559840503","129.1849238399","-27.4688945193","-188.8906634668","161.4217689476","4.8763537146","14.4932650890","136.7820353651","0.0043298815","0.0000000000"
"63","506","-1151.3747545139","0.0000768831","0.9986947252","5.2000572025","506.0199975775","316.4731789322","189.5468186453","187.7022010636","257.6677765772","-69.9647074734","-75.9687503223","6.0040428489","157.2312992097","126.7347190923","-26.2982417248","-189.0059848079","162.7077430831","4.9765890340","14.9079413335","137.3443731494","0.0023956928","0.0000000000"
"64","447","-1151.3976955753","0.0000751394","0.9987698646","5.2137337900","506.0336741650","316.8889514015","189.1447227635","188.1179735330","261.8940885239","-73.7761149909","-79.8133719124","6.0372569215","153.9847628524","134.8710099439","-26.9616842725","-188.6508940196","161.6892097472","5.1098143099","14.4049624608","134.4624718786","0.0075142031","0.0000000000"
"65","990","-1151.3977644598","0.0000751342","0.9988449988","5.2137748564","506.0337152314","317.1673298382","188.8663853932","188.3963519696","260.6377262760","-72.2413743064","-78.2281862083","5.9868119019","157.7333793428","128.4811953230","-25.5768483898","-188.2075964028","162.6307480130","5.0408003478","14.7884840172","137.9032288012","0.0008661767","0.0000000000"
"66","947","-1151.4441779912","0.0000717267","0.9989167255","5.2414448370","506.0613852120","318.8564434635","187.2049417485","190.0854655950","269.6165371087","-79.5310715137","-85.5487668771","6.0176953634","156.6057140562","140.0456218445","-27.0347987920","-185.1914907078","158.1566919158","4.7932476868","14.2325688434","137.5737001348","0.0061973913","0.0000000000"
"67","716","-1151.4526028223","0.0000711249","0.9989878504","5.2464674006","506.0664077756","318.8668690627","187.1995387129","190.0958911942","264.4036637445","-74.3077725503","-80.2647600097","5.9569874594","157.2774985871","135.3398613822","-28.2136962249","-188.3345864967","160.1208902719","4.8946463955","14.1476411190","138.2319467960","0.0032642766","0.0000000000"
"68","265","-1151.4784496752","0.0000693101","0.9990571606","5.2618763104","506.0818166854","317.5902798265","188.4915368590","188.8193019579","260.5677079961","-71.7484060382","-77.6517876582","5.9033816200","157.5294327599","132.0529565479","-29.0146813117","-191.1901590895","162.1754777778","4.9736909152","14.3058474296","138.2489819171","0.0009124980","0.0000000000"
"69","4","-1151.5604191303","0.0000638554","0.9991210160","5.3107433794","506.1306837544","319.2644495494","186.8662342050","190.4934716808","270.8685900156","-80.3751183348","-86.3609729878","5.9858546530","159.2684373575","139.5270618213","-27.9269091632","-187.3973231109","159.4704139477","4.7720930298","14.3620135992","140.1339745070","0.0003562215","0.0000000000"
"70","545","-1151.5657897625","0.0000635134","0.9991845294","5.3139451459","506.1338855209","317.7308047485","188.4030807724","188.9598268800","261.7300785969","-72.7702517169","-78.6625559291","5.8923042122","156.1290148712","134.1196742690","-28.5186105434","-189.7768132899","161.2582027465","4.9741131057","14.8339783854","136.3205540147","0.0003693655","0.0000000000"
"71","673","-1151.6076751620","0.0000609081","0.9992454375","5.3389156266","506.1588560016","317.0319607631","189.1268952385","188.2609828946","260.8087594425","-72.5476999750","-78.4719063357","5.9242063606","157.2417229967","131.3537778835","-27.7867414376","-192.0437903061","164.2570488685","5.2183681255","15.9947072765","136.0279069254","0.0007406693","0.0000000000"
"72","362","-1151.6382530096","0.0000590738","0.9993045113","5.3571449755","506.1770853505","318.6843195436","187.4927658068","189.9133416751","266.0875778288","-76.1742361537","-82.1535520845","5.9793159307","159.1231309752","134.2545077326","-27.2900608790","-186.7212217189","159.4311608399","4.8859949804","13.8999521268","140.3350783070","0.0021055610","0.0000000000"
"73","563","-1151.6811862023","0.0000565913","0.9993611026","5.3827401107","506.2026804857","317.6731777792","188.5295027064","188.9021999107","266.6696392059","-77.7674392952","-83.7654939105","5.9980546153","155.3302035994","135.7559128713","-24.4164772648","-186.6854648847","162.2689876199","5.1306525831","16.0133058677","134.1857604907","0.0004846579","0.0000000000"
"74","976","-1151.7078091673","0.0000551045","0.9994162071","5.3986117089","506.2185520840","315.9115274967","190.3070245872","187.1405496282","261.0501247395","-73.9095751113","-79.8634889260","5.9539138148","159.0131710044","129.2405643098","-27.2036105748","-191.8348844896","164.6312739149","5.2540424161","15.1053723004","138.6248596532","0.0288966346","0.0000000000"
"75","46","-1152.1910154394","0.0000339886","0.9994501957","5.6866808950","506.5066212700","317.5205311030","188.9860901670","188.7495532345","263.3697384313","-74.6201851968","-80.5365015525","5.9163163557","156.9050366584","134.6930978900","-28.2283961171","-189.8278690661","161.5994729489","4.9576325733","14.8869632972","137.0399005243","0.0205402636","0.0000000000"
"76","948","-1152.4603444600","0.0000259636","0.9994761593","5.8472446049","506.6671849799","318.2853240808","188.3818608991","189.5143462122","265.0333034057","-75.5189571935","-81.4783670518","5.9594098583","156.0063171829","135.8215882271","-26.7946020042","-186.0303746034","159.2357725992","5.0727323719","14.0773597368","136.8483488993","0.0078761749","0.0000000000"
