" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","37.7599660391"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","765","-102.9022266441","0.0256465785","0.5767409549","0.9190366243","38.8353361050","11.1068909680","27.7284451370","-7.6722099712","48.0830781574","-55.7552881286","-57.8936618186","2.1383736901","2.3383647304","45.0688032277","0.6759101992","-5.7725608857","6.4484710848","0.1697320079","0.6706331518","1.4979995707","0.0000000000","0.0000000000"
"12","659","-102.9397592880","0.0247018349","0.6014427898","0.9414121579","38.8577116386","11.1256979562","27.7320136824","-7.6534029830","48.1134752912","-55.7668782741","-57.8638317259","2.0969534517","2.3718930916","45.0910451222","0.6505370774","-5.7967125435","6.4472496210","0.1724312323","0.6751416880","1.5243201713","0.0000000000","0.0000000000"
"13","756","-102.9611965886","0.0241779298","0.6256207196","0.9541922605","38.8704917412","11.0670568744","27.8034348668","-7.7120440648","48.0515149379","-55.7635590027","-57.8665173125","2.1029583099","2.1215679227","45.4276971967","0.5022498185","-5.9407772891","6.4430271076","0.1601236942","0.6288271067","1.3326171218","0.0000000000","0.0000000000"
"14","942","-102.9651964535","0.0240814145","0.6497021341","0.9565768277","38.8728763084","11.1385704799","27.7343058285","-7.6405304593","47.9551741947","-55.5957046540","-57.7368182325","2.1411135785","2.3398268097","44.9389330723","0.6764143127","-5.7631348930","6.4395492057","0.1682320656","0.6728167448","1.4987779992","0.0000000000","0.0000000000"
"15","478","-102.9688565374","0.0239934356","0.6736955697","0.9587588304","38.8750583111","11.0718718320","27.8031864791","-7.7072291072","48.0515035252","-55.7587326324","-57.8525912561","2.0938586237","2.1213813465","45.4277439687","0.5023782100","-5.9406504325","6.4430286425","0.1600992722","0.6287329370","1.3325491373","0.0000000000","0.0000000000"
"16","759","-102.9713923114","0.0239326708","0.6976282405","0.9602705623","38.8765700430","11.1480122512","27.7285577918","-7.6310886880","48.0831687884","-55.7142574764","-57.8440934605","2.1298359841","2.3383248548","45.0688671666","0.6759767670","-5.7726274109","6.4486041779","0.1697615265","0.6706656715","1.4978976568","0.0000000000","0.0000000000"
"17","297","-103.0252823128","0.0226770750","0.7203053155","0.9923977298","38.9086972105","11.1766391796","27.7320580309","-7.6024617596","48.1133429465","-55.7158047061","-57.8351430069","2.1193383008","2.3719855914","45.0908310665","0.6505262886","-5.7967114698","6.4472377584","0.1724682513","0.6751768477","1.5243404924","0.0000000000","0.0000000000"
"18","839","-103.1613366009","0.0197924433","0.7400977588","1.0735081174","38.9898075981","11.2901790326","27.6996285655","-7.4889219065","48.0410741603","-55.5299960669","-57.6781278776","2.1481318108","2.4053690917","44.9310282644","0.7046768042","-5.7555104427","6.4601872469","0.1776295412","0.7238759311","1.5038636194","0.0000000000","0.0000000000"
"19","978","-103.1732485864","0.0195580747","0.7596558335","1.0806095897","38.9969090704","11.2974773244","27.6994317460","-7.4816236147","48.0410833057","-55.5227069204","-57.6540710585","2.1313641380","2.4053479528","44.9310746808","0.7046606720","-5.7555487295","6.4602094015","0.1776171498","0.7238412594","1.5038895435","0.0000000000","0.0000000000"
"20","729","-103.2197625557","0.0186691842","0.7783250176","1.1083394477","39.0246389284","11.2872941757","27.7373447527","-7.4918067635","47.9602062909","-55.4520130543","-57.5730451826","2.1210321283","2.5229354131","44.8240847291","0.6131861487","-5.8444314704","6.4576176191","0.1710996416","0.7282574512","1.6235783202","0.0000000000","0.0000000000"
"21","1137","-103.2225533378","0.0186171552","0.7969421728","1.1100032057","39.0263026864","11.2890434605","27.7372592259","-7.4900574787","47.9602309243","-55.4502884030","-57.5830278378","2.1327394348","2.5229660051","44.8240994713","0.6131654479","-5.8444676146","6.4576330625","0.1710742197","0.7282567823","1.6236350031","0.0000000000","0.0000000000"
"22","139","-103.3000037186","0.0172296734","0.8141718462","1.1561761745","39.0724756552","11.3675185871","27.7049570681","-7.4115823520","48.0473242701","-55.4589066221","-57.5972402390","2.1383336169","2.5831263972","44.7908901431","0.6733077298","-5.7885135343","6.4618212641","0.1767011501","0.7870556054","1.6193696417","0.0000000000","0.0000000000"
"23","750","-103.3030415902","0.0171774113","0.8313492575","1.1579872380","39.0742867187","11.2218779203","27.8524087984","-7.5572230189","48.2306445578","-55.7878675767","-57.9035295989","2.1156620223","2.4955422901","45.2566233212","0.4784789466","-6.1607537464","6.6392326930","0.1796465343","0.8906061535","1.4252896023","0.0000000000","0.0000000000"
"24","716","-103.3383200367","0.0165819836","0.8479312411","1.1790189049","39.0953183856","11.2428814733","27.8524369123","-7.5362194659","48.2307175602","-55.7664670431","-57.8877232421","2.1212561990","2.4955103503","45.2566747527","0.4785324573","-6.1610073764","6.6395398337","0.1796499830","0.8906356301","1.4252247371","0.0000000000","0.0000000000"
"25","188","-103.3530792867","0.0163390431","0.8642702842","1.1878178079","39.1041172886","11.3992436269","27.7048736617","-7.3798573122","48.0473287817","-55.4262521588","-57.5424726722","2.1162205134","2.5830500926","44.7908772962","0.6734013929","-5.7885678076","6.4619692005","0.1767125547","0.7871553558","1.6191821821","0.0000000000","0.0000000000"
"26","518","-103.4418417493","0.0149512523","0.8792215365","1.2407346094","39.1570340901","11.2114738204","27.9455602697","-7.5676271188","48.0536171417","-55.6212442605","-57.7246727383","2.1034284777","2.6922285284","44.8142132408","0.5471753726","-6.1758741143","6.7230494869","0.1917060003","1.0356584727","1.4648640554","0.0000000000","0.0000000000"
"27","834","-103.5877664327","0.0129212130","0.8921427496","1.3277293509","39.2440288316","11.2985427733","27.9454860583","-7.4805581659","48.0537547611","-55.5343129270","-57.6390815215","2.1047685944","2.6920167909","44.8143040592","0.5474339111","-6.1762507609","6.7236846720","0.1916727683","1.0355059789","1.4648380437","0.0000000000","0.0000000000"
"28","571","-103.9773536630","0.0087520079","0.9008947575","1.5599864278","39.4762859085","11.4374050495","28.0388808590","-7.3416958897","48.5026305201","-55.8443264097","-57.9255786439","2.0812522341","2.8235332953","44.9897087679","0.6893884569","-6.6671078665","7.3564963234","0.2186502218","1.1177952372","1.4870878363","0.0000000000","0.0000000000"
"29","88","-104.0299154031","0.0083038678","0.9091986253","1.5913217365","39.5076212172","11.4472544188","28.0603667984","-7.3318465203","48.5903094555","-55.9221559759","-58.0125686855","2.0904127096","2.6009939419","45.5200276776","0.4692878360","-6.8666123100","7.3359001461","0.2052406362","0.9620865400","1.4336667658","0.0000000000","0.0000000000"
"30","636","-104.0430544619","0.0081954765","0.9173941018","1.5991547432","39.5154542239","11.6252173247","27.8902368991","-7.1538836144","48.7267119098","-55.8805955242","-57.9601749678","2.0795794436","2.6715134190","45.3709859193","0.6842125714","-6.5108714439","7.1950840154","0.2025805460","0.9148645831","1.5540682900","0.0000000000","0.0000000000"
"31","378","-104.0471868192","0.0081616797","0.9255557815","1.6016182973","39.5179177780","11.5890763216","27.9288414564","-7.1900246176","48.7752854472","-55.9653100648","-58.0382411122","2.0729310474","2.6016802313","45.5814126764","0.5921925396","-6.6164943012","7.2086868407","0.1957737051","0.8317882075","1.5741183187","0.0000000000","0.0000000000"
"32","795","-104.0826918489","0.0078769830","0.9334327646","1.6227850445","39.5390845252","11.6487397472","27.8903447780","-7.1303611919","48.7270115379","-55.8573727298","-57.9371544580","2.0797817282","2.6714799118","45.3712275780","0.6843040480","-6.5111874000","7.1954914480","0.2025867073","0.9148909357","1.5540022688","0.0000000000","0.0000000000"
"33","1134","-104.1068651285","0.0076888535","0.9411216181","1.6371962336","39.5534957143","11.4934008690","28.0600948453","-7.2857000701","48.5899004527","-55.8756005228","-57.9628967781","2.0872962553","2.6009581135","45.5196296181","0.4693127211","-6.8659419057","7.3352546268","0.2052428194","0.9619656709","1.4337496232","0.0000000000","0.0000000000"
"34","365","-104.1509695526","0.0073571105","0.9484787286","1.6634896124","39.5797890931","11.5411761101","28.0386129830","-7.2379248291","48.5026543143","-55.7405791433","-57.8183215479","2.0777424046","2.8235422761","44.9897414175","0.6893706207","-6.6668931396","7.3562637603","0.2186699480","1.1177523969","1.4871199312","0.0000000000","0.0000000000"
"35","466","-104.1747808522","0.0071839974","0.9556627259","1.6776850028","39.5939844835","11.6652992225","27.9286852610","-7.1138017166","48.7753110444","-55.8891127610","-57.9623361158","2.0732233548","2.6016566906","45.5814970838","0.5921572700","-6.6162964730","7.2084537429","0.1957748419","0.8317950582","1.5740867905","0.0000000000","0.0000000000"
"36","492","-104.2125026854","0.0069180513","0.9625807773","1.7001733239","39.6164728046","11.5618366624","28.0546361422","-7.2172642767","48.7805778763","-55.9978421530","-58.0477685697","2.0499264167","2.7845609010","45.3957675467","0.6002494286","-6.7515626887","7.3518121173","0.2134332876","1.0431802529","1.5279473605","0.0000000000","0.0000000000"
"37","703","-104.2778120173","0.0064806758","0.9690614531","1.7391082616","39.6554077423","11.6009141277","28.0544936146","-7.1781868115","48.7804561079","-55.9586429194","-58.0298165011","2.0711735818","2.7845311498","45.3957172271","0.6002077311","-6.7512855767","7.3514933078","0.2134426550","1.0431049615","1.5279835333","0.0000000000","0.0000000000"
"38","441","-104.2790436819","0.0064726987","0.9755341518","1.7398425331","39.6561420138","11.4726530540","28.1834889598","-7.3064478852","48.6408346697","-55.9472825548","-58.0312355089","2.0839529540","2.9220049248","45.2691315675","0.4496981774","-7.0449692294","7.4946674068","0.2200723257","1.2050248921","1.4969077070","0.0000000000","0.0000000000"
"39","479","-104.3702442107","0.0059085036","0.9814426554","1.7942128168","39.7105122975","11.5272044128","28.1833078847","-7.2518965264","48.6407176992","-55.8926142256","-57.9625073251","2.0698930995","2.9222139408","45.2690389797","0.4494647787","-7.0446367522","7.4941015309","0.2200749921","1.2051837438","1.4969552049","0.0000000000","0.0000000000"
"40","1138","-104.9629331820","0.0032664496","0.9847091050","2.1475514205","40.0638509012","11.6878189150","28.3760319862","-7.0912820241","48.9910136749","-56.0822956991","-58.1237074193","2.0414117203","3.0247137277","45.5104596145","0.4558403327","-7.7273333188","8.1831736515","0.2457585711","1.2759927269","1.5029624297","0.0000000000","0.0000000000"
"41","758","-105.0289713934","0.0030577074","0.9877668124","2.1869208884","40.1032203691","11.7273747749","28.3758455942","-7.0517261643","48.9910946661","-56.0422079916","-58.0991896323","2.0569816407","3.0245516619","45.5104863517","0.4560566525","-7.7274273148","8.1834839674","0.2457348565","1.2757910173","1.5030257881","0.0000000000","0.0000000000"
"42","882","-106.0773299028","0.0010717651","0.9888385775","2.8119123255","40.7282118062","13.0635317271","27.6646800791","-5.7155692121","50.1697433010","-55.8853125131","-57.9894432217","2.1041307086","3.3351620723","46.4249779493","0.4096032794","-6.1205995536","6.5302028330","0.1717227983","0.9582575333","2.2051817407","0.0000000000","0.0000000000"
"43","174","-106.0865331599","0.0010619466","0.9899005241","2.8173989570","40.7336984377","13.0686200834","27.6650783543","-5.7104808557","50.1698658883","-55.8803467441","-57.9751956042","2.0948488601","3.3351328994","46.4249630297","0.4097699593","-6.1208924145","6.5306623738","0.1716962488","0.9580128072","2.2054238434","0.0000000000","0.0000000000"
"44","1118","-106.1182452954","0.0010287984","0.9909293225","2.8363045251","40.7526040058","13.1070540311","27.6455499747","-5.6720469081","50.1334140258","-55.8054609338","-57.9213010343","2.1158401005","4.2755930671","45.3389959132","0.5188250455","-6.0837338219","6.6025588674","0.1930051970","1.1277539029","2.9548339672","0.0000000000","0.0000000000"
"45","341","-106.1977118374","0.0009502074","0.9918795299","2.8836794525","40.7999789332","13.1539938377","27.6459850955","-5.6251071015","50.1334152647","-55.7585223662","-57.8865370508","2.1280146846","4.2756742244","45.3389631601","0.5187778801","-6.0838312507","6.6026091308","0.1930299600","1.1275665465","2.9550777179","0.0000000000","0.0000000000"
"46","79","-106.8858871973","0.0004774717","0.9923570016","3.2939434064","41.2102428871","13.3485320236","27.8617108635","-5.4305689155","50.2529580185","-55.6835269341","-57.7809073882","2.0973804541","4.7015783019","44.9921879925","0.5591917241","-6.1520893045","6.7112810286","0.1983088095","1.1626895552","3.3405799372","0.0000000000","0.0000000000"
"47","918","-106.8888040843","0.0004760810","0.9928330826","3.2956823434","41.2119818241","13.4117801217","27.8002017023","-5.3673208174","50.6581555331","-56.0250561808","-58.1070206449","2.0819644641","3.7814990449","46.3543771446","0.5222793436","-6.7533009809","7.2755803245","0.2065637859","1.1367799735","2.4381552855","0.0000000000","0.0000000000"
"48","933","-106.9852929539","0.0004322911","0.9932653736","3.3532053345","41.2695048152","13.4082677924","27.8612370229","-5.3708331468","50.2528529547","-55.6236861015","-57.7106999280","2.0870138265","4.7015788131","44.9922234989","0.5590506427","-6.1517187479","6.7107693906","0.1982905562","1.1633456355","3.3399426214","0.0000000000","0.0000000000"
"49","349","-107.0077385314","0.0004226961","0.9936880698","3.3665865335","41.2828860142","13.4822263918","27.8006596223","-5.2968745473","50.6583071088","-55.9551816561","-58.0371644453","2.0819827892","3.7814913011","46.3544119259","0.5224038818","-6.7536291750","7.2760330568","0.2065715239","1.1366598598","2.4382599174","0.0000000000","0.0000000000"
"50","372","-107.0586307047","0.0004017224","0.9940897922","3.3969265099","41.3132259906","13.4605601598","27.8526658308","-5.3185407793","50.3014252550","-55.6199660344","-57.7189695928","2.0990035585","4.7239282709","45.0036783526","0.5738186315","-6.1452841415","6.7191027730","0.1980444489","1.2007979595","3.3250858625","0.0000000000","0.0000000000"
"51","1149","-107.0612345621","0.0004006778","0.9944904700","3.3984788306","41.3147783113","13.4155796158","27.8991986954","-5.3635213233","50.7425107969","-56.1060321202","-58.1859661390","2.0799340188","4.2989159477","45.9406106954","0.5029841538","-6.8227004038","7.3256845577","0.2155461760","1.3538999346","2.7294698370","0.0000000000","0.0000000000"
"52","568","-107.1544845249","0.0003650037","0.9948554737","3.4540709088","41.3703703895","13.5179848628","27.8523855267","-5.2611160763","50.3013792326","-55.5624953089","-57.6964874506","2.1339921417","4.7239594388","45.0036729441","0.5737468497","-6.1451710230","6.7189178727","0.1980606254","1.2009657893","3.3249330241","0.0000000000","0.0000000000"
"53","757","-107.1562480111","0.0003643606","0.9952198343","3.4551222322","41.3714217129","13.4722989033","27.8991228096","-5.3068020359","50.7425270599","-56.0493290957","-58.1179628403","2.0686337446","4.2988924471","45.9406326884","0.5030019244","-6.8226397034","7.3256416278","0.2155266320","1.3536429999","2.7297228152","0.0000000000","0.0000000000"
"54","137","-107.2655417998","0.0003266373","0.9955464716","3.5202790287","41.4365785094","13.7505140062","27.6860645032","-5.0285869329","50.9163613073","-55.9449482403","-58.0286791548","2.0837309145","3.9870950186","46.3354554254","0.5938108633","-6.6274888195","7.2212996828","0.2149091199","1.2747503150","2.4974355837","0.0000000000","0.0000000000"
"55","736","-107.2702840675","0.0003250919","0.9958715635","3.5231061882","41.4394056689","13.7529979845","27.6864076844","-5.0261029547","50.9162722508","-55.9423752054","-57.9998888156","2.0575136102","3.9873356370","46.3351629946","0.5937736192","-6.6274929492","7.2212665684","0.2148983288","1.2745923528","2.4978449554","0.0000000000","0.0000000000"
"56","1120","-107.3435527019","0.0003021246","0.9961736881","3.5667861590","41.4830856397","13.1534047527","28.3296808869","-5.6256961864","50.4606686827","-56.0863648691","-58.1528457449","2.0664808759","4.6300523741","45.5641687644","0.2664475442","-7.3625938851","7.6290414292","0.2250060429","1.7018766604","2.7031696708","0.0000000000","0.0000000000"
"57","572","-107.3741346074","0.0002930249","0.9964667129","3.5850179269","41.5013174076","13.1715313515","28.3297860562","-5.6075695877","50.4607765051","-56.0683460928","-58.1429582098","2.0746121169","4.6299696967","45.5642667633","0.2665400451","-7.3628907100","7.6294307551","0.2249848992","1.7018315744","2.7031532231","0.0000000000","0.0000000000"
"58","364","-107.4664218879","0.0002671927","0.9967339057","3.6400360906","41.5563355713","13.6026681780","27.9536673934","-5.1764327612","50.6997660194","-55.8761987806","-57.9637644121","2.0875656315","4.8175354423","45.2143841366","0.6678464406","-6.6605297373","7.3283761778","0.2177442183","1.2188083535","3.3809828704","0.0000000000","0.0000000000"
"59","52","-107.4877778122","0.0002615471","0.9969954527","3.6527676797","41.5690671604","13.5829473252","27.9861198353","-5.1961536140","50.6254929904","-55.8216466044","-57.8946238608","2.0729772564","4.8366445065","45.0968076628","0.6920408211","-6.6551023720","7.3471431931","0.2228827121","1.1665688619","3.4471929324","0.0000000000","0.0000000000"
"60","1125","-107.5630946307","0.0002425717","0.9972380245","3.6976687000","41.6139681807","13.6278452779","27.9861229028","-5.1512556612","50.6255979516","-55.7768536128","-57.8404403252","2.0635867124","4.8365372947","45.0968240069","0.6922366500","-6.6553821478","7.3476187978","0.2228483470","1.1662190314","3.4474699163","0.0000000000","0.0000000000"
"61","510","-107.5770791398","0.0002392031","0.9974772276","3.7060057320","41.6223052127","13.6686806928","27.9536245199","-5.1104202464","50.6998530278","-55.8102732742","-57.8842783056","2.0740050315","4.8175984868","45.2144417801","0.6678127609","-6.6604963015","7.3283090624","0.2177156392","1.2185612817","3.3813215659","0.0000000000","0.0000000000"
"62","495","-107.5879452499","0.0002366180","0.9977138455","3.7124836932","41.6287831739","13.6799544057","27.9488287681","-5.0991465334","50.7007628387","-55.7999093721","-57.8670105765","2.0671012044","4.8805176723","45.0945478873","0.7256972791","-6.6197582610","7.3454555401","0.2222623827","1.2600244475","3.3982308421","0.0000000000","0.0000000000"
"63","319","-107.6698281485","0.0002180150","0.9979318605","3.7612991604","41.6775986411","13.7244563755","27.9531422657","-5.0546445637","50.9750162335","-56.0296607972","-58.0762165464","2.0465557492","4.7919443241","45.5727346687","0.6103372407","-6.7307283406","7.3410655813","0.2236676487","1.2265068615","3.3417698140","0.0000000000","0.0000000000"
"64","860","-107.7285542549","0.0002055805","0.9981374411","3.7963094297","41.7126089104","13.7591177405","27.9534911698","-5.0199831986","50.9751920324","-55.9951752311","-58.0464179603","2.0512427292","4.7920354345","45.5728972744","0.6102593235","-6.7307043444","7.3409636678","0.2236860231","1.2262412794","3.3421081321","0.0000000000","0.0000000000"
"65","1022","-107.7398301095","0.0002032755","0.9983407165","3.8030316649","41.7193311456","13.7704027882","27.9489283574","-5.0086981510","50.7007507598","-55.7094489107","-57.7677848830","2.0583359722","4.8806358351","45.0945070879","0.7256078367","-6.6196522263","7.3452600630","0.2222967525","1.2600445653","3.3982945173","0.0000000000","0.0000000000"
"66","559","-107.8248655559","0.0001867044","0.9985274209","3.8537265612","41.7700260419","13.7498276687","28.0201983732","-5.0292732705","51.1120443636","-56.1413176341","-58.2355525910","2.0942349568","4.4550372184","46.3198918472","0.3371152981","-7.0220763447","7.3591916428","0.2218972574","1.4543007904","2.7788391707","0.0000000000","0.0000000000"
"67","857","-107.8507815987","0.0001819279","0.9987093488","3.8691767194","41.7854762001","13.8904249958","27.8950512043","-4.8886759434","51.0359011338","-55.9245770772","-57.9877899029","2.0632128258","5.1168774744","45.3213029006","0.5977207588","-6.7067914979","7.3045122567","0.2327673054","1.4093492064","3.4747609626","0.0000000000","0.0000000000"
"68","664","-107.8581016688","0.0001806010","0.9988899499","3.8735406665","41.7898401472","13.8949223953","27.8949177520","-4.8841785439","51.0359016807","-55.9200802246","-57.9792266361","2.0591464115","5.1170369993","45.3213384179","0.5975262635","-6.7065624037","7.3040886672","0.2327765625","1.4096880893","3.4745723474","0.0000000000","0.0000000000"
"69","726","-107.9444629934","0.0001656586","0.9990556085","3.9250260009","41.8413254816","13.8211940930","28.0201313886","-4.9579068461","51.1119077640","-56.0698146102","-58.1282572806","2.0584426704","4.4549892703","46.3197407963","0.3371776974","-7.0220222650","7.3591999625","0.2218910252","1.4541104838","2.7789877613","0.0000000000","0.0000000000"
"70","1083","-108.0308349359","0.0001519509","0.9992075593","3.9765176652","41.8928171459","13.6642921662","28.2285249797","-5.1148087729","51.0530305326","-56.1678393055","-58.2050569023","2.0372175968","5.0208621198","45.7873971065","0.2447713062","-7.3527079539","7.5974792601","0.2285670480","1.6307390510","3.1615560208","0.0000000000","0.0000000000"
"71","929","-108.2894152961","0.0001173284","0.9993248877","4.1306734330","42.0469729137","14.1519013322","27.8950715815","-4.6271996070","51.4545861110","-56.0817857180","-58.1094371992","2.0276514812","5.2377224385","45.5519517030","0.6649119696","-7.3948550058","8.0597669754","0.2739646817","1.6862042074","3.2775535493","0.0000000000","0.0000000000"
"72","511","-108.3559973918","0.0001097708","0.9994346585","4.1703671440","42.0866666247","14.1914941073","27.8951725174","-4.5876068319","51.4545497465","-56.0421565783","-58.0822697436","2.0401131653","5.2378354079","45.5519755490","0.6647387896","-7.3947621195","8.0595009091","0.2739703726","1.6867137227","3.2771513126","0.0000000000","0.0000000000"
"73","366","-108.5406103170","0.0000912663","0.9995259249","4.2804263426","42.1967258233","13.8152786838","28.3814471396","-4.9638222554","51.1949936220","-56.1590623250","-58.1768859277","2.0178236027","5.1149605157","45.7782487080","0.3017843984","-7.9499512176","8.2517356160","0.2522360748","1.7292953590","3.1334290819","0.0000000000","0.0000000000"
"74","175","-108.5553991973","0.0000899265","0.9996158514","4.2892429101","42.2055423908","13.8245631953","28.3809791956","-4.9545377439","51.1946176957","-56.1491554396","-58.1659573846","2.0168019450","5.1149704558","45.7778348587","0.3018123812","-7.9493727096","8.2511850908","0.2522056265","1.7287292509","3.1340355784","0.0000000000","0.0000000000"
"75","190","-108.8370839778","0.0000678506","0.9996837020","4.4571726538","42.3734721345","14.0974082930","28.2760638415","-4.6816926461","50.8765259985","-55.5582186447","-57.6172914428","2.0590727981","3.8119611898","46.8518055648","0.2127592439","-7.4158220631","7.6285813070","0.2150342232","1.4706044942","2.1263224725","0.0000000000","0.0000000000"
"76","1101","-108.9872804547","0.0000583881","0.9997420900","4.5467140760","42.4630135567","14.1871552373","28.2758583195","-4.5919457019","50.8762605654","-55.4682062673","-57.4901623418","2.0219560745","3.8121795733","46.8515779340","0.2125030580","-7.4151946396","7.6276976977","0.2150733220","1.4707410048","2.1263652465","0.0000000000","0.0000000000"
